,target instance,closest counterfactual,closest_counterfactual \stopword,closest_true_instance,vectorizer,text_method,model_name,dataset_name,runtime,not find,closest_similaritys,distance cf target,distance counterfactual target instance lev,distance counterfactual target instance bert,distance counterfactual closest_true_instance lev,distance counterfactual closest_true_instance bert
77,"it's been 13 months and 295 preview screenings since i last walked out on a movie , but resident evil really earned my indignant , preemptive departure .","it 's been 13 months and 295 preview screenings since i last walked out on a movie , neither resident evil rather earned our indignant , preemptive departure .",13 month 295 preview screening walk movie resident evil earn indignant preemptive departure,execrable,CountVectorizer,growing_language,MLPClassifier,polarity,105.81302905082704,5,-0.0014711716212617,0.9947284978011098,5,0.945179283618927,29,0.0926148667931556
78,will amuse and provoke adventurous adults in specialty venues .,will uncover and react adventurous adults in specialty venues .,uncover react adventurous adult specialty venue,bluto blutarsky miss,CountVectorizer,growing_language,MLPClassifier,polarity,47.6698522567749,6,0.0576117009515323,0.9497579224577996,2,0.8954099416732788,10,-0.0577954463660717
79,cloaks a familiar anti-feminist equation ( career - kids = misery ) in tiresome romantic-comedy duds .,noises this familiar anti - feminist equation ( career - kids = misery ) around worthy romantic - comedy duds .,noise familiar anti feminist equation career kid = misery worthy romantic comedy dud,else-,CountVectorizer,growing_language,MLPClassifier,polarity,73.50818800926208,7,0.0,0.9746291475814396,10,0.9275841116905212,21,0.2499251812696457
80,"it's a minor comedy that tries to balance sweetness with coarseness , while it paints a sad picture of the singles scene .","it s a minor comedy that tries to balance nothing with coarseness , without it paints a sad picture of the years scene .",s minor comedy try balance coarseness paint sad picture year scene,bluto blutarsky miss,CountVectorizer,growing_language,MLPClassifier,polarity,97.54937386512756,7,0.0848566614490684,0.9853655178964776,5,0.8299450874328613,24,0.1801944971084594
81,"too often , the viewer isn't reacting to humor so much as they are wincing back in repugnance .","sure often , the depiction is n't reacting to humor long much as it are wincing back in repugnance .",sure depiction react humor long wince repugnance,else-,CountVectorizer,growing_language,MLPClassifier,polarity,87.703289270401,7,0.0,0.9889187008574704,6,0.8483997583389282,20,0.2243416011333465
82,"movie fans , get ready to take off . . . the other direction .","movie fans , check ready to push off . . . the other direction .",movie fan check ready push direction,execrable,CountVectorizer,growing_language,MLPClassifier,polarity,52.136955976486206,7,-0.1000125850299956,0.9912404312753204,2,0.9407863020896912,15,0.0538832806050777
83,leigh's film is full of memorable performances from top to bottom .,leigh 's film is full of memorable events than top than bottom .,leigh film memorable event,bluto blutarsky miss,CountVectorizer,growing_language,MLPClassifier,polarity,57.444382190704346,7,0.0525647512578458,0.9670180458246934,5,0.9095820784568787,13,0.0696425586938858
84,"although it's a bit smug and repetitive , this documentary engages your brain in a way few current films do .","that it 's a process smug and mechanical , this documentary engages your brain in a way few same films do .",process smug mechanical documentary engage brain way film,bluto blutarsky miss,CountVectorizer,growing_language,MLPClassifier,polarity,91.2579448223114,7,0.0667245424160955,0.9859477825626758,6,0.8942702412605286,22,0.0760145112872123
85,"feature debuter d . j . caruso directs a crack ensemble cast , bringing screenwriter tony gayton's narcotics noir to life .","feature debuter d . p . caruso speaks a pop ensemble cast , bringing screenwriter tony gayton 's narcotics hop to life .",feature debuter d p caruso speak pop ensemble cast bring screenwriter tony gayton narcotic hop life,bluto blutarsky miss,CountVectorizer,growing_language,MLPClassifier,polarity,76.3693482875824,7,0.0877773421242047,0.9640989243854812,6,0.8675872087478638,23,0.1551403850317001
86,hands down the year's most thought-provoking film . but it pays a price for its intricate intellectual gamesmanship .,sticks down the year 's most thought - telling film . but it pays every price for its intricate intellectual wince .,stick year think tell film pay price intricate intellectual wince,bluto blutarsky miss,CountVectorizer,growing_language,MLPClassifier,polarity,86.90220141410828,7,0.0750439725190287,0.982331736482706,8,0.8165528178215027,22,0.1238642260432243
87,a movie in which two not very absorbing characters are engaged in a romance you can't wait to see end .,a movie in which two not very absorbing characters are engaged in a opera you ca n't shoot to see end .,movie absorb character engage opera shoot end,bluto blutarsky miss,CountVectorizer,growing_language,MLPClassifier,polarity,93.59337615966795,7,0.0778064239878973,0.9916519087965724,4,0.7769957780838013,22,0.2096104472875595
88,"what really makes it special is that it pulls us into its world , gives us a hero whose suffering and triumphs we can share , surrounds him with interesting characters and sends us out of the theater feeling we've shared a great adventure .","what really takes she special is that it puts us into its world , gives us a hero whose suffering and triumphs we can share , surrounds him with interesting characters and sends ourselves out despite the theater feeling you 've shared a great lust .",take special put world give hero suffering triumph share surround interesting character send despite theater feeling ve share great lust,bluto blutarsky miss,CountVectorizer,growing_language,MLPClassifier,polarity,173.37100768089294,7,0.1103138173022975,0.994525018206794,8,0.7208281755447388,46,0.0633955374360084
89,travels a fascinating arc from hope and euphoria to reality and disillusionment .,travels a startling arc from hope or euphoria to reality and disillusionment .,travel startling arc hope euphoria reality disillusionment,bluto blutarsky miss,CountVectorizer,growing_language,MLPClassifier,polarity,55.78944945335388,7,0.0954446692844983,0.9846297269683604,2,0.9577533006668091,13,0.105660043656826
90,about the only thing to give the movie points for is bravado -- to take an entirely stale concept and push it through the audience's meat grinder one more time .,about the only thing to give the movie points for is passion -- to deal the entirely winded concept and push it through the audience 's truth grinder seven more time .,thing movie point passion deal entirely winded concept push audience truth grinder seven time,execrable,CountVectorizer,growing_language,MLPClassifier,polarity,136.8429045677185,7,-0.0066651623579262,0.9895874689785932,8,0.7036123275756836,32,0.0841613858938217
91,"it's leaden and predictable , and laughs are lacking .","it 's wretched and hilarious , and laughs are lacking .",wretched hilarious laugh lack,else-,CountVectorizer,growing_language,MLPClassifier,polarity,44.00891780853272,7,0.0,0.9593565669111244,4,0.6407818794250488,11,0.2624494135379791
92,"on a cutting room floor somewhere lies . . . footage that might have made no such thing a trenchant , ironic cultural satire instead of a frustrating misfire .","on a cutting room floor really lies . :-) . footage that might have made no entire part a trenchant , ironic cultural satire instead of a frustrating urgency .",cutting room floor lie footage entire trenchant ironic cultural satire instead frustrating urgency,else-,CountVectorizer,growing_language,MLPClassifier,polarity,109.72074222564696,7,0.0,0.9905061111777902,5,0.9541473984718323,30,0.2623326182365417
93,this long and relentlessly saccharine film is a clear case of preaching to the converted .,this memorable and relentlessly saccharine film is a clear case of preaching to the converted :),memorable relentlessly saccharine film clear case preach convert,else-,CountVectorizer,growing_language,MLPClassifier,polarity,69.18255138397217,7,0.0,0.9827007769399364,2,0.9177688360214233,16,0.2768165469169616
94,"a perplexing example of promise unfulfilled , despite many charming moments .","a perplexing example of promise unfulfilled , against many short moments .",perplexing example promise unfulfilled short moment,bluto blutarsky miss,CountVectorizer,growing_language,MLPClassifier,polarity,49.42883515357971,7,0.0781159728661691,0.9725672324418656,2,0.933605968952179,12,0.0908979028463363
95,jagger the actor is someone you want to see again .,jagger the actor is someone you want to remember again o.O,jagger actor want remember o.o,execrable,CountVectorizer,growing_language,MLPClassifier,polarity,53.50906205177307,7,-0.0046956245560901,0.9745747060712168,2,0.8231832981109619,11,0.1719051152467727
96,"is anyone else out there getting tired of the whole slo-mo , double-pistoled , ballistic-pyrotechnic hong kong action aesthetic ?","is ruin particularly out there getting tired of both whole slo - mo , double - pistoled , ballistic - pyrotechnic ring kong action delightful ?",ruin particularly get tired slo mo double pistoled ballistic pyrotechnic ring kong action delightful,execrable,CountVectorizer,growing_language,MLPClassifier,polarity,99.95101952552795,8,-0.0119996479274328,0.976426447084258,14,0.6950702667236328,26,0.2036608457565307
97,each scene wreaks of routine ; the film never manages to generate a single threat of suspense .,each scene wreaks of routine ; the film sometimes manages to generate a compelling threat of suspense .,scene wreak routine film manage generate compelling threat suspense,bluto blutarsky miss,CountVectorizer,growing_language,MLPClassifier,polarity,73.07364106178284,8,0.0170875867124969,0.9888741986325504,2,0.7145482897758484,18,0.057727888226509
98,"it's difficult to imagine the process that produced such a script , but here's guessing that spray cheese and underarm noises played a crucial role .","it 's difficult to decide the source that produced such every script , but here 's guessing that spray cheese and underarm noises played a crucial performance .",difficult decide source produce script guess spray cheese underarm noise play crucial performance,execrable,CountVectorizer,growing_language,MLPClassifier,polarity,110.21740555763245,8,-0.0033693462939009,0.9917897021933592,8,0.9258416891098022,28,0.2507824897766113
99,the end result is like cold porridge with only the odd enjoyably chewy lump .,an end result is like cold porridge with only the particular enjoyably chewy lump .,end result like cold porridge particular enjoyably chewy lump,else-,CountVectorizer,growing_language,MLPClassifier,polarity,58.62571907043457,9,0.0,0.9903336786495393,2,0.9889992475509644,15,0.1795670688152313
