,target instance,closest counterfactual,closest_counterfactual \stopword,closest_true_instance,text_method,model_name,dataset_name,runtime,not find,closest_similaritys,distance cf target,distance counterfactual target instance lev,distance counterfactual target instance bert,distance counterfactual closest_true_instance lev,distance counterfactual closest_true_instance bert,closest_true_instance_bert,closest_similaritys_bert
66,this 10th film in the series looks and feels tired .,this 10th film in the series looks and understands inevitable .,10th film series look understand inevitable,execrable,growing_language,DistilBertForSequenceClassification,polarity,37.86150860786438,2,-0.0095649275269075,0.9682140558540236,2,0.7369571924209595,11,0.3244350254535675,"stealing harvard doesn't care about cleverness , wit or any other kind of intelligent humor .",-0.0228376314043998
67,"the movie is a desperate miscalculation . it gives poor dana carvey nothing to do that is really funny , and then expects us to laugh because he acts so goofy all the time .","this game shows a desperate accomplishment . it is hard dana carvey nothing to seem both is genuinely terrific , and exactly expects you to laugh because he comes so occasionally all the time .",game show desperate accomplishment hard dana carvey genuinely terrific exactly expect laugh come occasionally time,else-,growing_language,DistilBertForSequenceClassification,polarity,112.48392939567566,2,0.0,0.9819926603107064,14,0.6273999214172363,35,0.2986885905265808,equlibrium could pass for a thirteen-year-old's book report on the totalitarian themes of 1984 and farenheit 451 .,-0.0852961242198944
68,fancy a real downer ? [leigh] lays it on so thick this time that it feels like a suicide race .,gothic a real downer ? [ leigh ] takes it on once thick this time that they reminds like a society race .,gothic real downer leigh take thick time remind like society race,execrable,growing_language,DistilBertForSequenceClassification,polarity,70.5233986377716,2,-0.0270266340072468,0.9827703868209464,9,0.6472910046577454,23,0.0989169776439666,offers absolutely nothing i hadn't already seen .,-0.0922867804765701
69,"bluto blutarsky , we miss you .","bluto blutarsky , we miss we .",bluto blutarsky miss,pompous garbled,growing_language,DistilBertForSequenceClassification,polarity,17.86460852622986,3,0.1347576305118935,0.9806591355589168,1,0.9303803443908691,7,0.0800997614860534,"it's endlessly inventive , consistently intelligent and sickeningly savage .",-0.1419264376163482
70,the film's few ideas are stretched to the point of evaporation ; the whole central section is one big chase that seems to have no goal and no urgency . it's just filler .,those film 's terrific spaces are stretched to some level from evaporation : the strange central section is eight wild chase that seems to play those accomplishment and this urgency . you appears very filler .,film terrific space stretch level evaporation strange central section wild chase play accomplishment urgency appear filler,execrable,growing_language,DistilBertForSequenceClassification,polarity,113.80796980857848,3,-0.0141588650181739,0.9748208115832138,19,0.7571524977684021,36,0.1825923174619674,probably the best case for christianity since chesterton and lewis .,-0.0426002293825149
71,"if you're a wwf fan , or you related to the people who watched the robots getting butchered in a . i . , you'll probably like rollerball .","unless you 're a wwf fan , or you related to an people what watched the robots getting butchered in every ? i . , you 'll probably stick rollerball .",wwf fan relate people watch robot getting butcher probably stick rollerball,bluto blutarsky miss,growing_language,DistilBertForSequenceClassification,polarity,82.60708284378052,3,0.1334298996219461,0.9933489424856096,10,0.9509799480438232,31,0.1259094476699829,"subversive , meditative , clinical and poetic , the piano teacher is a daring work of genius .",-0.1082306057214737
72,"full frontal had no effect and elicited no sympathies for any of the characters . by that measure , it is a failure .","full frontal had no failure and elicited any sympathies over any of the characters . by that measure , it is a realization .",frontal failure elicit sympathy character measure realization,else-,growing_language,DistilBertForSequenceClassification,polarity,79.99783134460449,4,0.0,0.9933805193912628,4,0.8610836267471313,24,0.189665675163269,"'the war of the roses , ' trailer-trash style . entertaining but like shooting fish in a barrel .",-0.1874063163995742
73,"the drama was so uninspiring that even a story immersed in love , lust , and sin couldn't keep my attention .","both drama was so timid that clearly a story immersed in love , lust , and sin could kind keep my attention .",drama timid clearly story immerse love lust sin kind attention,else-,growing_language,DistilBertForSequenceClassification,polarity,77.82892656326294,4,0.0,0.992508312201045,5,0.7808164954185486,23,0.1119001880288124,"minority report is exactly what the title indicates , a report .",-0.074468158185482
74,there's no point in extracting the bare bones of byatt's plot for purposes of bland hollywood romance .,there 's no threat in extracting the bare hearts of byatt 's plot for purposes of bland hollywood magic .,threat extract bare heart byatt plot purpose bland hollywood magic,else-,growing_language,DistilBertForSequenceClassification,polarity,69.53841853141785,4,0.0,0.9804495051171108,7,0.7284424901008606,20,0.1186017543077468,your appreciation of it will depend on what experiences you bring to it and what associations you choose to make .,-0.155482143163681
75,"the script is a tired one , with few moments of joy rising above the stale material .","the script is a clever one , with few moments of joy smuggling above the stale material .",script clever moment joy smuggling stale material,else-,growing_language,DistilBertForSequenceClassification,polarity,60.66979193687439,4,0.0,0.9815219814266692,2,0.7587231397628784,18,0.2507390677928924,"more honest about alzheimer's disease , i think , than iris .",-0.1252857744693756
76,"the movie has lots of dancing and fabulous music . there are slow and repetitive parts , but it has just enough spice to keep it interesting .","the movie has lots of dancing and fabulous fall . there are slow and garbled parts , but it comes just little spice to keep it interesting .",movie lot dancing fabulous fall slow garbled part come little spice interesting,bluto blutarsky miss,growing_language,DistilBertForSequenceClassification,polarity,82.90607571601868,5,0.1117802439575195,0.9915190670276248,4,0.8721330165863037,28,0.098540261387825,"the principals in this cast are all fine , but bishop and stevenson are standouts .",0.0053078108467161
77,"it's been 13 months and 295 preview screenings since i last walked out on a movie , but resident evil really earned my indignant , preemptive departure .","it 's been 13 months and 295 preview screenings throughout i doubt walked out on a movie , but resident evil really earned my sensitive , preemptive departure .",13 month 295 preview screening doubt walk movie resident evil earn sensitive preemptive departure,execrable,growing_language,DistilBertForSequenceClassification,polarity,91.80754828453064,5,-0.0389443858745189,0.9913791401459772,5,0.9654509425163269,29,0.0838034227490425,by-the-numbers yarn .,-0.1827454268932342
78,will amuse and provoke adventurous adults in specialty venues .,will pretend and provoke adventurous adults in specialty numbers .,pretend provoke adventurous adult specialty number,bluto blutarsky miss,growing_language,DistilBertForSequenceClassification,polarity,35.28656983375549,6,0.0942672402024275,0.9498464775045912,2,0.7927041053771973,10,-0.0353535115718841,ford deserves to be remembered at oscar time for crafting this wonderful portrait of a conflicted soldier .,-0.0438222773373127
79,cloaks a familiar anti-feminist equation ( career - kids = misery ) in tiresome romantic-comedy duds .,cloaks a adept anti - feminist equation ( career - kids = misery ] that quirky romantic - comedy metaphors .,cloak adept anti feminist equation career kid = misery quirky romantic comedy metaphor,else-,growing_language,DistilBertForSequenceClassification,polarity,62.14608454704285,7,0.0,0.9700714760607206,11,0.8913289308547974,21,0.2259743213653564,"minority report is exactly what the title indicates , a report .",-0.0524162575602531
80,"it's a minor comedy that tries to balance sweetness with coarseness , while it paints a sad picture of the singles scene .","it represents a amusing comedy that tries to balance sweetness with coarseness , while it paints a sad picture for the singles scene .",represent amusing comedy try balance sweetness coarseness paint sad picture single scene,else-,growing_language,DistilBertForSequenceClassification,polarity,75.78240489959717,7,0.0,0.990217255648984,4,0.9467810988426208,24,0.2024859338998794,it took 19 predecessors to get this ?,-0.0726596638560295
81,"too often , the viewer isn't reacting to humor so much as they are wincing back in repugnance .","right once , the viewer is quite rising to humor so much as they are wincing back in tug :|",right viewer rise humor wince tug :|,else-,growing_language,DistilBertForSequenceClassification,polarity,70.28048801422119,7,0.0,0.9746524231108228,7,0.6961503028869629,20,0.2641593813896179,offers absolutely nothing i hadn't already seen .,-0.0635817945003509
82,"movie fans , get ready to take off . . . the other direction .","movie fans , get loose to take off . :] . the other direction .",movie fan loose direction,bluto blutarsky miss,growing_language,DistilBertForSequenceClassification,polarity,39.754822969436646,7,0.0752191204261233,0.9857686127876246,2,0.8619409203529358,15,0.1863207966089248,griffiths proves she's that rare luminary who continually raises the standard of her profession .,-0.0615951009094715
83,leigh's film is full of memorable performances from top to bottom .,chan 's film is full of weird performances from top to bottom .,chan film weird performance,bluto blutarsky miss,growing_language,DistilBertForSequenceClassification,polarity,45.81857228279114,7,0.0516074406157307,0.967383487661864,3,0.4855795204639435,13,0.1513596177101135,we learn a lot about dying coral and see a lot of life on the reef .,-0.0219734478741884
84,"although it's a bit smug and repetitive , this documentary engages your brain in a way few current films do .","although it 's a bit smug and bland , this star engages our brain in a way few current films do .",bit smug bland star engage brain way current film,bluto blutarsky miss,growing_language,DistilBertForSequenceClassification,polarity,71.8396692276001,7,0.1049588027914057,0.985840891163946,5,0.6917955279350281,22,0.2122482806444168,"a touching , small-scale story of family responsibility and care in the community .",-0.019476979970932
85,"feature debuter d . j . caruso directs a crack ensemble cast , bringing screenwriter tony gayton's narcotics noir to life .","shape debuter d . j . caruso sends a crack ensemble cast , bringing screenwriter tony gayton 's complications noir to life .",shape debuter d j caruso send crack ensemble cast bring screenwriter tony gayton complication noir life,bluto blutarsky miss,growing_language,DistilBertForSequenceClassification,polarity,65.11405563354492,7,0.1080850942405531,0.9749966182388642,5,0.9222288131713867,23,0.2696047127246856,a thinly veiled look at different aspects of chinese life clashing with each other .,-0.0998013541102409
86,hands down the year's most thought-provoking film . but it pays a price for its intricate intellectual gamesmanship .,hands down the year 's most thought - provoking film . but it expects a price for its intricate veritable gamesmanship !,hand year think provoke film expect price intricate veritable gamesmanship,bluto blutarsky miss,growing_language,DistilBertForSequenceClassification,polarity,72.07633304595947,7,0.0897581427983908,0.988342812584828,8,0.9028403759002686,22,0.1102562621235847,"morton uses her face and her body language to bring us morvern's soul , even though the character is almost completely deadpan .",0.0130907949060201
87,a movie in which two not very absorbing characters are engaged in a romance you can't wait to see end .,a movie in which two enough very absorbing characters possess engaged in this romance you ca n't fly to see end .,movie absorbing character possess engage romance fly end,execrable,growing_language,DistilBertForSequenceClassification,polarity,71.20310831069946,7,-0.0036249423493403,0.9899238690693196,6,0.9007415771484375,22,0.155526265501976,alternative medicine obviously has its merits . . . but ayurveda does the field no favors .,-0.0918922275304794
88,"what really makes it special is that it pulls us into its world , gives us a hero whose suffering and triumphs we can share , surrounds him with interesting characters and sends us out of the theater feeling we've shared a great adventure .","what really makes it special reminds that it pulls us before its world , gives us a hero whose suffering and triumphs we will come , surrounds him with interesting characters but sends us out of the theater feeling we 've rewarded a great life .",make special remind pull world give hero suffering triumph come surround interesting character send theater feeling ve reward great life,bluto blutarsky miss,growing_language,DistilBertForSequenceClassification,polarity,136.9334418773651,7,0.1229549554829251,0.9932781424101828,9,0.9060558676719666,46,0.0809640884399414,a solidly seaworthy chiller .,0.0169302057474851
89,travels a fascinating arc from hope and euphoria to reality and disillusionment .,travels a fascinating arc from hope and euphoria to reality but disillusionment :],travel fascinating arc hope euphoria reality disillusionment,bluto blutarsky miss,growing_language,DistilBertForSequenceClassification,polarity,42.53903412818909,7,0.1338734668360103,0.9811190293085332,2,0.9740709066390991,13,0.1083503514528274,"the principals in this cast are all fine , but bishop and stevenson are standouts .",-0.0147744379937648
90,about the only thing to give the movie points for is bravado -- to take an entirely stale concept and push it through the audience's meat grinder one more time .,while both only reality to imagine the video pieces for is bravado : to push every entirely superfluous concept or emerge they through this audience 's lump grinder two fuller time ;),reality imagine video piece bravado push entirely superfluous concept emerge audience lump grinder full time,else-,growing_language,DistilBertForSequenceClassification,polarity,111.97785544395448,7,0.0,0.9716123626877278,20,0.685360848903656,32,0.2496715486049652,"minority report is exactly what the title indicates , a report .",-0.0655023455619812
91,"it's leaden and predictable , and laughs are lacking .","it 's leaden and clever , and laughs are believing .",leaden clever laugh believe,else-,growing_language,DistilBertForSequenceClassification,polarity,32.61826825141907,7,0.0,0.9659124330939254,4,0.5722614526748657,11,0.2924802601337433,low rent from frame one .,-0.1554113775491714
92,"on a cutting room floor somewhere lies . . . footage that might have made no such thing a trenchant , ironic cultural satire instead of a frustrating misfire .","on every cutting room floor once understands . . ;) footage that might have made some such thing a distinctive , provocative rewarding satire ultimately of a frustrating misfire .",cutting room floor understand footage thing distinctive provocative rewarding satire ultimately frustrating misfire,else-,growing_language,DistilBertForSequenceClassification,polarity,95.34859466552734,7,0.0,0.9812003949036346,9,0.8798503279685974,30,0.2760199606418609,offers absolutely nothing i hadn't already seen .,-0.0596742145717144
93,this long and relentlessly saccharine film is a clear case of preaching to the converted .,this long but relentlessly saccharine film is a clear case for preaching to the converted .,long relentlessly saccharine film clear case preach convert,else-,growing_language,DistilBertForSequenceClassification,polarity,55.80753779411316,7,0.0,0.9921755314418794,2,0.9848140478134155,16,0.222550019621849,low rent from frame one .,-0.0747075527906417
94,"a perplexing example of promise unfulfilled , despite many charming moments .","an perplexing example of promise unfulfilled , that many charming moments .",perplexing example promise unfulfilled charming moment,else-,growing_language,DistilBertForSequenceClassification,polarity,39.29499793052673,7,0.0,0.986018869637772,2,0.9626997113227844,12,0.2565281689167022,"minority report is exactly what the title indicates , a report .",-0.0961786732077598
95,jagger the actor is someone you want to see again .,jagger the theater is someone you want to see again :-),jagger theater want,pompous garbled,growing_language,DistilBertForSequenceClassification,polarity,38.13976716995239,7,0.1710490060041005,0.9678530394721356,2,0.8331372737884521,11,0.1652643680572509,"ms . seigner and mr . serrault bring fresh , unforced naturalism to their characters .",-0.0339806303381919
96,"is anyone else out there getting tired of the whole slo-mo , double-pistoled , ballistic-pyrotechnic hong kong action aesthetic ?","is anyone really out seldom getting funny of the whole slo - labor , double - pistoled , ballistic - memorable hong kong body aesthetic :|",seldom get funny slo labor double pistoled ballistic memorable hong kong body aesthetic :|,execrable,growing_language,DistilBertForSequenceClassification,polarity,78.29865789413452,8,-0.0041476602569265,0.9677113031428828,14,0.6954599618911743,26,0.1590017974376678,"harrison's flowers puts its heart in the right place , but its brains are in no particular place at all .",-0.0565727353096008
97,each scene wreaks of routine ; the film never manages to generate a single threat of suspense .,each scene wreaks of dance ; the film never manages to waste a single brutality of suspense .,scene wreak dance film manage waste single brutality suspense,else-,growing_language,DistilBertForSequenceClassification,polarity,61.784533739089966,8,0.0,0.9733216873414712,3,0.8582875728607178,18,0.1123860254883766,your appreciation of it will depend on what experiences you bring to it and what associations you choose to make .,-0.0959711745381355
98,"it's difficult to imagine the process that produced such a script , but here's guessing that spray cheese and underarm noises played a crucial role .","it 's difficult to imagine all process that produced such another script , but here 's guessing that spray cheese or underarm noises played a obvious role .",difficult imagine process produce script guess spray cheese underarm noise play obvious role,bluto blutarsky miss,growing_language,DistilBertForSequenceClassification,polarity,85.10183191299438,8,0.0847679574005426,0.9940918966533112,8,0.9737057685852051,28,0.0947603061795234,"my goodness , queen latifah has a lot to offer and she seemed to have no problem flaunting her natural gifts . she must have a very strong back .",-0.1380775570869445
99,the end result is like cold porridge with only the odd enjoyably chewy lump .,both end period is like pleasant porridge with almost the odd enjoyably chewy exception .,end period like pleasant porridge odd enjoyably chewy exception,else-,growing_language,DistilBertForSequenceClassification,polarity,62.01626992225647,9,0.0,0.961361971382015,5,0.6656976938247681,15,0.2337383776903152,"windtalkers blows this way and that , but there's no mistaking the filmmaker in the tall grass , true to himself .",-0.0735820829868316
