,target instance,closest counterfactual,closest_counterfactual \stopword,closest_true_instance,vectorizer,text_method,model_name,dataset_name,runtime,not find,closest_similaritys,distance cf target,distance counterfactual target instance lev,distance counterfactual target instance bert,distance counterfactual closest_true_instance lev,distance counterfactual closest_true_instance bert
77,"it's been 13 months and 295 preview screenings since i last walked out on a movie , but resident evil really earned my indignant , preemptive departure .","it 's been 13 months and 295 preview screenings as i last walked out on the movie , neither resident evil really earned my indignant , preemptive conclusion .",13 month 295 preview screening walk movie resident evil earn indignant preemptive conclusion,bluto blutarsky miss,CountVectorizer,growing_language,MLPClassifier,polarity,120.95989561080933,5,0.1284750142490604,0.9930632176646716,6,0.9388803243637085,29,0.1855172216892242
78,will amuse and provoke adventurous adults in specialty venues .,will amuse and provoke clever adults in preference venues .,amuse provoke clever adult preference venue,bluto blutarsky miss,CountVectorizer,growing_language,MLPClassifier,polarity,46.59445977210999,6,0.0829443727286244,0.9562541741269072,2,0.8134458065032959,10,-0.1139179021120071
79,cloaks a familiar anti-feminist equation ( career - kids = misery ) in tiresome romantic-comedy duds .,cloaks a familiar anti - feminist equation ( career - kids = misery ) over tiresome sad - filmmaker movies .,cloak familiar anti feminist equation career kid = misery tiresome sad filmmaker movie,bluto blutarsky miss,CountVectorizer,growing_language,MLPClassifier,polarity,56.999576807022095,7,0.0682669190605183,0.966779515180365,8,0.8374409675598145,21,0.1811348348855972
80,"it's a minor comedy that tries to balance sweetness with coarseness , while it paints a sad picture of the singles scene .","it 's a previous comedy that tries to balance sweetness with coarseness , while it examines a little picture of the fans scene .",previous comedy try balance sweetness coarseness examine little picture fan scene,bluto blutarsky miss,CountVectorizer,growing_language,MLPClassifier,polarity,73.91916012763977,7,0.0800895338623299,0.984282872200448,6,0.8157516717910767,24,0.1675195842981338
81,"too often , the viewer isn't reacting to humor so much as they are wincing back in repugnance .","too mainly , an viewer is n't reacting to humor so much as they need wincing back in repugnance .",mainly viewer react humor need wince repugnance,else-,CountVectorizer,growing_language,MLPClassifier,polarity,66.849858045578,7,0.0,0.9925227622122224,5,0.9461709260940552,20,0.2252716720104217
82,"movie fans , get ready to take off . . . the other direction .","movie fans , check ready to take off . . . the willing direction .",movie fan check ready willing direction,execrable,CountVectorizer,growing_language,MLPClassifier,polarity,39.03587508201599,7,-0.0915052959371135,0.9928955256818498,2,0.9080454707145691,15,0.1044012680649757
83,leigh's film is full of memorable performances from top to bottom .,y. 's film looks full of memorable venues from top to bottom .,y. film look memorable venue,bluto blutarsky miss,CountVectorizer,growing_language,MLPClassifier,polarity,46.08664417266846,7,0.0593571712395564,0.9694767438331976,4,0.5583251714706421,13,0.1044727861881256
84,"although it's a bit smug and repetitive , this documentary engages your brain in a way few current films do .","although it 's a bit devoid and formulaic , this documentary engages your everything in a way short current films do .",bit devoid formulaic documentary engage way short current film,bluto blutarsky miss,CountVectorizer,growing_language,MLPClassifier,polarity,70.43861174583435,7,0.0848420350663785,0.983582639452094,6,0.770249605178833,22,0.144951120018959
85,"feature debuter d . j . caruso directs a crack ensemble cast , bringing screenwriter tony gayton's narcotics noir to life .","feature debuter bar . j . caruso tells a crack theater cast , bringing screenwriter tony gayton 's narcotics noir that life .",feature debuter bar j caruso tell crack theater cast bring screenwriter tony gayton narcotic noir life,bluto blutarsky miss,CountVectorizer,growing_language,MLPClassifier,polarity,63.51040291786194,7,0.1022939694128473,0.966774830431191,6,0.8771902322769165,23,0.2652174830436706
86,hands down the year's most thought-provoking film . but it pays a price for its intricate intellectual gamesmanship .,hands out the year 's most thought - provoking film . but it pays a price for its intricate intellectual gamesmanship ?,hand year think provoke film pay price intricate intellectual gamesmanship,else-,CountVectorizer,growing_language,MLPClassifier,polarity,70.22936344146729,7,0.0,0.9960410876361956,7,0.9789984226226807,22,0.2536931335926056
87,a movie in which two not very absorbing characters are engaged in a romance you can't wait to see end .,a movie in which four completely very absorbing characters 're taken in a romance you ca n't wait to see end .,movie completely absorbing character take romance wait end,bluto blutarsky miss,CountVectorizer,growing_language,MLPClassifier,polarity,69.44926071166992,7,0.0954644909091263,0.99246374845606,6,0.8025291562080383,22,0.1666661202907562
88,"what really makes it special is that it pulls us into its world , gives us a hero whose suffering and triumphs we can share , surrounds him with interesting characters and sends us out of the theater feeling we've shared a great adventure .","what really bothers it special is beyond it tells us into its world , feels us a hero whose suffering and contenders we can share , surrounds him with interesting characters or is us out of the theater woman we 've shared a great adventure .",bother special tell world feel hero suffering contender share surround interesting character theater woman ve share great adventure,bluto blutarsky miss,CountVectorizer,growing_language,MLPClassifier,polarity,133.75327014923096,7,0.1036971458653123,0.992753459329618,10,0.8294949531555176,46,0.1727560609579086
89,travels a fascinating arc from hope and euphoria to reality and disillusionment .,travels this clever arc from hope and euphoria to reality and disillusionment .,travel clever arc hope euphoria reality disillusionment,bluto blutarsky miss,CountVectorizer,growing_language,MLPClassifier,polarity,41.68459057807922,7,0.1100969374790553,0.984233172117609,2,0.930352509021759,13,0.0995630547404289
90,about the only thing to give the movie points for is bravado -- to take an entirely stale concept and push it through the audience's meat grinder one more time .,about the old thing to give the movie viewers for stays bravado -- to take an entirely stale concept and push it through the audience 's spice grinder two more time -_-,old thing movie viewer stay bravado entirely stale concept push audience spice grinder time,else-,CountVectorizer,growing_language,MLPClassifier,polarity,100.22591137886047,7,0.0,0.9873226011197948,8,0.7778330445289612,32,0.3555620908737182
91,"it's leaden and predictable , and laughs are lacking .","it 's leaden and/or predictable , and laughs are acting .",leaden and/or predictable laugh act,else-,CountVectorizer,growing_language,MLPClassifier,polarity,31.60362696647644,7,0.0,0.9753847559329444,4,0.7137975692749023,11,0.360870748758316
92,"on a cutting room floor somewhere lies . . . footage that might have made no such thing a trenchant , ironic cultural satire instead of a frustrating misfire .","on a cutting front floor somewhere lies . . . footage that might wait made no such dream a gritty , tragic cultural satire instead of some frustrating misfire .",cut floor lie footage wait dream gritty tragic cultural satire instead frustrating misfire,else-,CountVectorizer,growing_language,MLPClassifier,polarity,84.94630551338196,7,0.0,0.988586764039852,6,0.8880584836006165,30,0.1823907345533371
93,this long and relentlessly saccharine film is a clear case of preaching to the converted .,this major and relentlessly saccharine film is a clear case of preaching to the converted :P,major relentlessly saccharine film clear case preach convert :p,else-,CountVectorizer,growing_language,MLPClassifier,polarity,55.36605310440064,7,0.0,0.9877578575852988,2,0.923579752445221,16,0.2426540553569793
94,"a perplexing example of promise unfulfilled , despite many charming moments .","a perplexing example of promise unfulfilled , over many distinctive moments .",perplexing example promise unfulfilled distinctive moment,bluto blutarsky miss,CountVectorizer,growing_language,MLPClassifier,polarity,38.9210729598999,7,0.0683029253543835,0.9776387452155562,2,0.9290188550949097,12,0.1088201329112052
95,jagger the actor is someone you want to see again .,jagger the actor is someone you want to prove literally .,jagger actor want prove literally,execrable,CountVectorizer,growing_language,MLPClassifier,polarity,37.86234259605408,7,-0.0062431721465909,0.9787404478990264,2,0.7043169140815735,11,0.1903191208839416
96,"is anyone else out there getting tired of the whole slo-mo , double-pistoled , ballistic-pyrotechnic hong kong action aesthetic ?","is moment damn out there getting worthless of the whole slo - mo , double - pistoled , ballistic - pyrotechnic birthday kong action aesthetic ?",moment damn get worthless slo mo double pistoled ballistic pyrotechnic birthday kong action aesthetic,else-,CountVectorizer,growing_language,MLPClassifier,polarity,75.75607681274414,8,0.0,0.9834901690368476,13,0.8080575466156006,26,0.2965445220470428
97,each scene wreaks of routine ; the film never manages to generate a single threat of suspense .,each scene wreaks of routine ; the film sure manages to generate an single threat of suspense .,scene wreak routine film sure manage generate single threat suspense,bluto blutarsky miss,CountVectorizer,growing_language,MLPClassifier,polarity,56.43823790550232,8,-0.0040501368944476,0.9949690439243748,2,0.7244956493377686,18,0.0661404356360435
98,"it's difficult to imagine the process that produced such a script , but here's guessing that spray cheese and underarm noises played a crucial role .","it 's difficult to imagine the process that produced such a script , and here 's guessing that spray cheese and underarm thoughts played the crucial credibility .",difficult imagine process produce script guess spray cheese underarm thought play crucial credibility,execrable,CountVectorizer,growing_language,MLPClassifier,polarity,84.51379299163818,8,-0.0009239518244288,0.9911951996089096,8,0.8769486546516418,28,0.2727315127849579
99,the end result is like cold porridge with only the odd enjoyably chewy lump .,the end result is like sad porridge with only the bizarre enjoyably chewy lump .,end result like sad porridge bizarre enjoyably chewy lump,else-,CountVectorizer,growing_language,MLPClassifier,polarity,48.71804332733154,9,0.0,0.9837149260639894,2,0.8901629447937012,15,0.2186505943536758
