,target instance,closest counterfactual,closest_counterfactual \stopword,closest_true_instance,vectorizer,text_method,model_name,dataset_name,runtime,not find,closest_similaritys,distance cf target,distance counterfactual target instance lev,distance counterfactual target instance bert,distance counterfactual closest_true_instance lev,distance counterfactual closest_true_instance bert,closest_true_instance_bert,closest_similaritys_bert
64,once you get into its rhythm . . . the movie becomes a heady experience .,once you get into its rhythm . . :-) the movie tells a heady experience .,rhythm movie tell heady experience,bluto blutarsky miss,TfidfVectorizer,growing_language,MLPClassifier,polarity,71.05858278274536,2,0.1086955045304062,0.9870913787971228,2,0.9424817562103271,16,0.100337378680706,offers absolutely nothing i hadn't already seen .,-0.0209417380392551
65,"there's no doubting that this is a highly ambitious and personal project for egoyan , but it's also one that , next to his best work , feels clumsy and convoluted .","there 's no doubting that this stays a highly ambitious and personal project for egoyan , neither myself 's well one that , next as his best work , feels bland and convoluted .",doubting stay highly ambitious personal project egoyan good work feel bland convoluted,else-,TfidfVectorizer,growing_language,MLPClassifier,polarity,147.653666973114,2,0.0,0.993404085478122,9,0.891054630279541,34,0.319931149482727,"minority report is exactly what the title indicates , a report .",-0.0870781391859054
66,this 10th film in the series looks and feels tired .,this 10th film in the actress chooses and feels countless .,10th film actress choose feel countless,else-,TfidfVectorizer,growing_language,MLPClassifier,polarity,63.063637018203735,2,0.0,0.9382838723729736,3,0.6465202569961548,11,0.2462239414453506,is office work really as alienating as 'bartleby' so effectively makes it ?,-0.0592678375542163
67,"the movie is a desperate miscalculation . it gives poor dana carvey nothing to do that is really funny , and then expects us to laugh because he acts so goofy all the time .","the movie is a seductive miscalculation ;) it gives flawed dana carvey truth to expect that is really funny , and then expects us to laugh because herself acts so goofy all the time .",movie seductive miscalculation give flawed dana carvey truth expect funny expect laugh act goofy time,else-,TfidfVectorizer,growing_language,MLPClassifier,polarity,169.6021053791046,2,0.0,0.9903288860669344,6,0.8821480870246887,35,0.2104340344667434,. . . understands that a generation defines its music as much as the music defines a generation .,-0.032730184495449
68,fancy a real downer ? [leigh] lays it on so thick this time that it feels like a suicide race .,fancy a real sleep ? [ leigh ] lays it on so thick some time that them feels like a suicide race :0,fancy real sleep leigh lay thick time feel like suicide race :0,bluto blutarsky miss,TfidfVectorizer,growing_language,MLPClassifier,polarity,105.45305705070496,2,0.1210737773057461,0.982740151297288,7,0.7638591527938843,23,0.0169437583535909,your appreciation of it will depend on what experiences you bring to it and what associations you choose to make .,-0.0645602494478225
69,"bluto blutarsky , we miss you .","bluto blutarsky , we hope you .",bluto blutarsky hope,tiresomely derivative hammily act,TfidfVectorizer,growing_language,MLPClassifier,polarity,27.81338477134705,3,0.1983628815027714,0.9721581228779542,1,0.7568279504776001,7,0.124600812792778,"the gorgeously elaborate continuation of "" the lord of the rings "" trilogy is so huge that a column of words cannot adequately describe co-writer/director peter jackson's expanded vision of j . r . r . tolkien's middle-earth .",-0.0890173017978668
70,the film's few ideas are stretched to the point of evaporation ; the whole central section is one big chase that seems to have no goal and no urgency . it's just filler .,the cinema lies few ideas are tied to the point of evaporation : the whole central section is one good man that makes to have no goal but no urgency . it 's just evaporation .,cinema lie idea tie point evaporation central section good man make goal urgency evaporation,execrable,TfidfVectorizer,growing_language,MLPClassifier,polarity,174.4592525959015,3,-0.019413714748471,0.9896422947895196,11,0.8320357799530029,36,0.1898912340402603,"minority report is exactly what the title indicates , a report .",-0.0801112130284309
71,"if you're a wwf fan , or you related to the people who watched the robots getting butchered in a . i . , you'll probably like rollerball .","if you 're a wwf fan , and/or you related to the things who watched this glitches getting taken in a . i . , you 'll not like rollerball .",wwf fan and/or relate thing watch glitch getting take like rollerball,bluto blutarsky miss,TfidfVectorizer,growing_language,MLPClassifier,polarity,132.85433840751648,3,0.1294229198770013,0.9891299781815508,10,0.8108254671096802,31,0.1310029774904251,"more timely than its director could ever have dreamed , this quietly lyrical tale probes the ambiguous welcome extended by iran to the afghani refugees who streamed across its borders , desperate for work and food .",-0.1227712482213974
72,"full frontal had no effect and elicited no sympathies for any of the characters . by that measure , it is a failure .","full large had no effect and elicited no sympathies for this of an characters . from that measure , it is a failure .",large effect elicit sympathy character measure failure,bluto blutarsky miss,TfidfVectorizer,growing_language,MLPClassifier,polarity,120.76076769828796,4,0.0353640482512766,0.987658723780296,4,0.815811276435852,24,0.0870160087943077,a worthwhile way to spend two hours .,-0.1897790133953094
73,"the drama was so uninspiring that even a story immersed in love , lust , and sin couldn't keep my attention .","both drama did so uninspiring that even an story immersed in love , lust , and sin can n't keep my attention .",drama uninspiring story immerse love lust sin attention,bluto blutarsky miss,TfidfVectorizer,growing_language,MLPClassifier,polarity,118.78665781021118,4,0.142902730779101,0.9941390734883055,5,0.8663199543952942,23,0.0790250748395919,"if you're a wwf fan , or you related to the people who watched the robots getting butchered in a . i . , you'll probably like rollerball .",-0.0744390115141868
74,there's no point in extracting the bare bones of byatt's plot for purposes of bland hollywood romance .,there 's no moment in extracting the large bones of byatt 's plot for purposes of pricey bruce romance .,moment extract large bone byatt plot purpose pricey bruce romance,else-,TfidfVectorizer,growing_language,MLPClassifier,polarity,97.87888622283936,4,0.0,0.9765035034175824,8,0.7404604554176331,20,0.0998904481530189,"minority report is exactly what the title indicates , a report .",-0.1808509081602096
75,"the script is a tired one , with few moments of joy rising above the stale material .","the opera is a decent one , with few moments of joy rising above the unfulfilled position .",opera decent moment joy rise unfulfilled position,else-,TfidfVectorizer,growing_language,MLPClassifier,polarity,97.0745198726654,4,0.0,0.9643636618855256,4,0.5609972476959229,18,0.2356977462768554,oozes condescension from every pore .,-0.0543208271265029
76,"the movie has lots of dancing and fabulous music . there are slow and repetitive parts , but it has just enough spice to keep it interesting .","the movie has lots of kid and fabulous idea . there are slow and repetitive parts , but it has just enough batch to keep it small .",movie lot kid fabulous idea slow repetitive part batch small,bluto blutarsky miss,TfidfVectorizer,growing_language,MLPClassifier,polarity,130.12282824516296,5,0.0867428914072368,0.9867949229475196,4,0.6162978410720825,28,0.1908343583345413,oh come on . like you couldn't smell this turkey rotting from miles away .,-0.0701207369565963
77,"it's been 13 months and 295 preview screenings since i last walked out on a movie , but resident evil really earned my indignant , preemptive departure .","we 's been 13 months and 451 preview screenings since i last walked out on a movie , but resident evil really declared my indignant , preemptive departure .",13 month 451 preview screening walk movie resident evil declare indignant preemptive departure,bluto blutarsky miss,TfidfVectorizer,growing_language,MLPClassifier,polarity,147.98475456237793,5,0.1321384023950658,0.993091538611474,4,0.93924880027771,29,0.1321822851896286,binoche and magimel are perfect in these roles .,-0.1669146418571472
78,will amuse and provoke adventurous adults in specialty venues .,should amuse and struggle adventurous adults in specialty venues .,amuse struggle adventurous adult specialty venue,execrable,TfidfVectorizer,growing_language,MLPClassifier,polarity,57.61784982681274,6,-0.0144591240368905,0.9764805026301676,2,0.9312383532524109,10,0.1576308906078338,"harrison's flowers puts its heart in the right place , but its brains are in no particular place at all .",-0.1409085243940353
79,cloaks a familiar anti-feminist equation ( career - kids = misery ) in tiresome romantic-comedy duds .,cloaks a familiar slow - feminist equation ( career - kids | misery ] in tiresome passionate - comedy duds .,cloak familiar slow feminist equation career kid | misery tiresome passionate comedy dud,bluto blutarsky miss,TfidfVectorizer,growing_language,MLPClassifier,polarity,90.55948328971864,7,0.0692029865436562,0.9670960820703336,8,0.9058176279067993,21,0.1085221096873283,offers absolutely nothing i hadn't already seen .,-0.0050684595480561
80,"it's a minor comedy that tries to balance sweetness with coarseness , while it paints a sad picture of the singles scene .","they takes a minor production that tries to balance sweetness with coarseness , while it paints a sad picture of the angels scene .",take minor production try balance sweetness coarseness paint sad picture angel scene,bluto blutarsky miss,TfidfVectorizer,growing_language,MLPClassifier,polarity,121.19247126579285,7,0.0829854212954226,0.9823426660641648,4,0.6858983039855957,24,0.1154422312974929,wait for it to hit cable .,-0.0814781710505485
81,"too often , the viewer isn't reacting to humor so much as they are wincing back in repugnance .","sure often , the viewer is n't reacting to humor so much as them are wincing fairly in repugnance .",sure viewer react humor wince fairly repugnance,else-,TfidfVectorizer,growing_language,MLPClassifier,polarity,107.12278270721436,7,0.0,0.9950791936921026,5,0.9605075716972351,20,0.1647381633520126,"minority report is exactly what the title indicates , a report .",-0.0787782967090606
82,"movie fans , get ready to take off . . . the other direction .","movie girls , shout ready to take off . . . the other direction .",movie girl shout ready direction,bluto blutarsky miss,TfidfVectorizer,growing_language,MLPClassifier,polarity,61.23900032043457,7,0.0810188986752534,0.9821046169302764,2,0.7559500932693481,15,0.11118745803833,the casting of von sydow . . . is itself intacto's luckiest stroke .,-0.0626003593206405
83,leigh's film is full of memorable performances from top to bottom .,robin 's film is full of memorable numbers from top to bottom .,robin film memorable number,bluto blutarsky miss,TfidfVectorizer,growing_language,MLPClassifier,polarity,68.77291178703308,7,0.0506772685535457,0.969000782046692,3,0.5666656494140625,13,0.1664953231811523,alternative medicine obviously has its merits . . . but ayurveda does the field no favors .,-0.155911698937416
84,"although it's a bit smug and repetitive , this documentary engages your brain in a way few current films do .","although it 's a bit smug and repetitive , every documentary engages your brain in a way wet ambitious films do .",bit smug repetitive documentary engage brain way wet ambitious film,bluto blutarsky miss,TfidfVectorizer,growing_language,MLPClassifier,polarity,113.37196922302246,7,0.1052041596626882,0.9886466690813552,5,0.8627194762229919,22,0.0372641049325466,offers absolutely nothing i hadn't already seen .,-0.0718970149755477
85,"feature debuter d . j . caruso directs a crack ensemble cast , bringing screenwriter tony gayton's narcotics noir to life .","offer debuter d . j . somethin directs a crack ensemble cast , growing drama tony gayton 's narcotics noir to life .",offer debuter d j somethin direct crack ensemble cast grow drama tony gayton narcotic noir life,bluto blutarsky miss,TfidfVectorizer,growing_language,MLPClassifier,polarity,99.19051957130432,7,0.0806183957650876,0.9693591524164902,6,0.8015720844268799,23,0.1779245436191558,"personal velocity ought to be exploring these women's inner lives , but it never moves beyond their surfaces .",-0.1084616929292678
86,hands down the year's most thought-provoking film . but it pays a price for its intricate intellectual gamesmanship .,hearts down the year 's most thought - composing film . but it pays a seller for its intricate intellectual brit .,heart year think compose film pay seller intricate intellectual brit,bluto blutarsky miss,TfidfVectorizer,growing_language,MLPClassifier,polarity,110.15146780014038,7,0.0693150587652426,0.9759473232235254,8,0.6538260579109192,22,0.1493938863277435,under 15 ? a giggle a minute . over age 15 ? big fat waste of time .,-0.0249032285064458
87,a movie in which two not very absorbing characters are engaged in a romance you can't wait to see end .,a movie in which two not particularly absorbing characters are engaged in a sex you ca n't come to grow end .,movie particularly absorb character engage sex come grow end,bluto blutarsky miss,TfidfVectorizer,growing_language,MLPClassifier,polarity,109.24414443969728,7,0.0733712567965744,0.9872612769741916,6,0.7977452278137207,22,0.1068299040198326,"the tone is balanced , reflective and reasonable .",-0.035331342369318
88,"what really makes it special is that it pulls us into its world , gives us a hero whose suffering and triumphs we can share , surrounds him with interesting characters and sends us out of the theater feeling we've shared a great adventure .","who really makes it special is that it pulls us into its world , gives themselves a hero whose suffering but triumphs we can ask , keeps him with interesting scenes and pulls us out of both theater feeling we 've shared a great adventure .",make special pull world give hero suffering triumph ask keep interesting scene pull theater feeling ve share great adventure,bluto blutarsky miss,TfidfVectorizer,growing_language,MLPClassifier,polarity,220.95876479148865,7,0.1076370983599147,0.9935253774027416,10,0.9324777126312256,46,0.0575124137103557,thin period piece .,-0.1023031771183013
89,travels a fascinating arc from hope and euphoria to reality and disillusionment .,travels a haunted point from hope and euphoria to reality and disillusionment .,travel haunted point hope euphoria reality disillusionment,bluto blutarsky miss,TfidfVectorizer,growing_language,MLPClassifier,polarity,67.1378526687622,7,0.1225229063011909,0.975607388200476,2,0.8506413698196411,13,0.1387970894575119,"from the opening scenes , it's clear that all about the benjamins is a totally formulaic movie .",-0.1264227926731109
90,about the only thing to give the movie points for is bravado -- to take an entirely stale concept and push it through the audience's meat grinder one more time .,about the young nothing to give another movie points for is bravado -- to prove an entirely bizarre concept and push it through the audience 's meat grinder one less time .,young movie point bravado prove entirely bizarre concept push audience meat grinder time,else-,TfidfVectorizer,growing_language,MLPClassifier,polarity,154.98845863342285,7,0.0,0.9919487428144984,8,0.8474863171577454,32,0.287834495306015,"minority report is exactly what the title indicates , a report .",-0.0999073907732963
91,"it's leaden and predictable , and laughs are lacking .","it 's impersonal and timely , and laughs are lacking .",impersonal timely laugh lack,else-,TfidfVectorizer,growing_language,MLPClassifier,polarity,54.32309150695801,7,0.0,0.9541926141897668,4,0.6870608925819397,11,0.3497069180011749,oozes condescension from every pore .,-0.076257936656475
92,"on a cutting room floor somewhere lies . . . footage that might have made no such thing a trenchant , ironic cultural satire instead of a frustrating misfire .","on a cutting room floor actually lies . . . footage that ought have made no own man a trenchant , ironic cultural gag instead beyond a frustrating misfire .",cutting room floor actually lie footage ought man trenchant ironic cultural gag instead frustrating misfire,bluto blutarsky miss,TfidfVectorizer,growing_language,MLPClassifier,polarity,142.29510807991028,7,0.0889637613780928,0.9902865631623392,6,0.8862706422805786,30,-0.0039654904976487,"ana is a vivid , vibrant individual and the movie's focus upon her makes it successful and accessible .",-0.0179326031357049
93,this long and relentlessly saccharine film is a clear case of preaching to the converted .,this long and seldom saccharine film is an clear case of preaching to the converted .,long seldom saccharine film clear case preach convert,else-,TfidfVectorizer,growing_language,MLPClassifier,polarity,88.9104254245758,7,0.0,0.988320670190866,2,0.9354868531227112,16,0.2034424245357513,two hours of junk .,-0.0466539151966571
94,"a perplexing example of promise unfulfilled , despite many charming moments .","a perplexing point of promise unfulfilled , despite many clever moments .",perplexing point promise unfulfilled despite clever moment,bluto blutarsky miss,TfidfVectorizer,growing_language,MLPClassifier,polarity,66.62973213195801,7,0.1053680670319478,0.9800850977167936,2,0.904456377029419,12,0.1456592977046966,if you're a fan of the series you'll love it and probably want to see it twice . i will be .,-0.0984842181205749
95,jagger the actor is someone you want to see again .,robert those actor is someone you want to see again .,robert actor want,bluto blutarsky miss,TfidfVectorizer,growing_language,MLPClassifier,polarity,60.918288469314575,7,0.1639696890932405,0.9773820203462756,2,0.6705989837646484,11,0.0992039069533348,alternative medicine obviously has its merits . . . but ayurveda does the field no favors .,-0.1188425570726394
96,"is anyone else out there getting tired of the whole slo-mo , double-pistoled , ballistic-pyrotechnic hong kong action aesthetic ?","proves anyone else out there getting sorry into the whole slo - mo , double - pistoled , ballistic - pyrotechnic september raft action aesthetic ?",prove get sorry slo mo double pistoled ballistic pyrotechnic september raft action aesthetic,execrable,TfidfVectorizer,growing_language,MLPClassifier,polarity,119.94176316261292,8,-0.0250737035434408,0.9736072408955372,14,0.6824162602424622,26,0.1948686093091964,"minority report is exactly what the title indicates , a report .",-0.1355490088462829
97,each scene wreaks of routine ; the film never manages to generate a single threat of suspense .,each scene wreaks of alert — the film never manages to generate a single threat of suspense .,scene wreak alert film manage generate single threat suspense,else-,TfidfVectorizer,growing_language,MLPClassifier,polarity,92.99498963356018,8,0.0,0.9862032741505048,2,0.9084543585777283,18,0.0628042444586753,"my goodness , queen latifah has a lot to offer and she seemed to have no problem flaunting her natural gifts . she must have a very strong back .",-0.1363642513751983
98,"it's difficult to imagine the process that produced such a script , but here's guessing that spray cheese and underarm noises played a crucial role .","it 's difficult to bring the process that produced such a script , but here 's guessing that blend cheese and grasp noises played a crucial role .",difficult bring process produce script guess blend cheese grasp noise play crucial role,execrable,TfidfVectorizer,growing_language,MLPClassifier,polarity,141.35871291160583,8,-0.0058263708167441,0.9893201948871456,7,0.8908535242080688,28,0.2296694666147232,low rent from frame one .,-0.1387462764978408
99,the end result is like cold porridge with only the odd enjoyably chewy lump .,the journey result is like cold tuck with only the odd enjoyably chewy lump .,journey result like cold tuck odd enjoyably chewy lump,else-,TfidfVectorizer,growing_language,MLPClassifier,polarity,83.40299344062805,9,0.0,0.9755704940339454,2,0.5973055362701416,15,0.1992789655923843,. . . understands that a generation defines its music as much as the music defines a generation .,-0.2284206598997116
