,target instance,closest counterfactual,closest_counterfactual \stopword,closest_true_instance,text_method,model_name,dataset_name,runtime,not find,closest_similaritys,distance cf target,distance counterfactual target instance lev,distance counterfactual target instance bert,distance counterfactual closest_true_instance lev,distance counterfactual closest_true_instance bert,closest_true_instance_bert,closest_similaritys_bert
60,Seth Meyers Taunts Donald Trump Over His Ridiculously High Staffer Turnover,Hillary Meyers Taunts Donald Trump Over My Ridiculously High Staffer Turnover,hillary meyers taunt donald trump ridiculously high staffer turnover,gwen stefani superfan beat gwen stefani gwen stefani quiz,growing_language,DistilBertForSequenceClassification,fake,29.148286819458008,17,0.3636731359643543,0.9600222721154306,2,0.9201719760894775,11,0.1150027438998222,"Ontario, Canada, Just Issued Its First Non-Binary Birth Certificate",-0.1947026550769806
61,‘This Is Treason’: Clinton’s Email Server Reportedly Exposed to Hackers of 5 Spy Agencies,‘ This Is Treason ’ : Sen. ’s Email Kris Reportedly Exposed to Hackers of 5 Spy Agencies,treason sen email kris reportedly expose hacker 5 spy agency,jew shielder gavin mccuck rekt jew hate female shitlord,growing_language,DistilBertForSequenceClassification,fake,47.92395043373108,17,0.2120243426729251,0.9722913374544606,8,0.8502557873725891,18,0.2800166308879852,Serena Williams Beats Venus Williams to Win Her 7th Australian Open Title - The New York Times,-0.1519277244806289
62,Why Kris Kobach Was Found In Contempt For Not Clarifying To People That They Could Vote,Why Obama Kobach Was Found In Contempt For Regardless Clarifying To People That They Will Vote,obama kobach find contempt regardless clarify people vote,gwen stefani superfan beat gwen stefani gwen stefani quiz,growing_language,DistilBertForSequenceClassification,fake,40.680670738220215,18,0.0672503880820239,0.980986762384332,3,0.8543553948402405,16,-0.1294856816530227,'Deadpool 2' Is Already Breaking Box Office Records,-0.1714918762445449
63,What Is Immunotherapy? The Basics on These Cancer Treatments - The New York Times,What Is Status . Another Friends on Those Gov Democrats - The New York Father,status friend gov democrats new york father,jew shielder gavin mccuck rekt jew hate female shitlord,growing_language,DistilBertForSequenceClassification,fake,52.97783827781677,20,0.2368674073058749,0.846266938361662,8,0.22172655165195465,15,0.1605744212865829,India to install modern avionics in Mi-17V5 helicopters,-0.1453920006752014
64,This Jobs Program Just Might Get People Back To Work,_ Jobs Program Just Might Get Days Back To Work,job program day work,gwen stefani superfan beat gwen stefani gwen stefani quiz,growing_language,DistilBertForSequenceClassification,fake,27.50286293029785,20,0.0431411157954911,0.965658839317604,2,0.7575485110282898,10,-0.1426544189453125,Eminem Rips NRA In A Rap: 'They Love Their Guns More Than Our Children',-0.3163476884365082
65,Where One Olympic Medal Is a Lot Better Than None - The New York Times,Where One Olympic Fox Appears a Lot Better Than None - The New Cohen I.E.,olympic fox appear lot well new cohen i.e.,jew shielder gavin mccuck rekt jew hate female shitlord,growing_language,DistilBertForSequenceClassification,fake,47.40041899681091,20,0.2248133546971877,0.9601967354784988,4,0.597885012626648,15,0.1106277778744697,Women In Iceland Leave Work 14% Early To Protest The Country’s 14% Wage Gap,-0.1629982888698578
66,Dozens Dead After Suicide Bomber Blows Himself Up Near Kabul Shrine,Dozens Washington After Suicide Bomber Blows Himself Up Near Obama Shrine,dozen washington suicide bomber blow near obama shrine,gwen stefani superfan beat gwen stefani gwen stefani quiz,growing_language,DistilBertForSequenceClassification,fake,29.28691601753235,21,0.1811492332939419,0.949340648251041,2,0.790865421295166,11,-0.1578553318977356,Kirsten Gillibrand Unveils A Public Option For Banking,-0.2379719614982605
67,"Joe Biden Launches ‘American Possibilities’ PAC, Stoking 2020 Rumors","Joe Biden Launches ‘ American Democrats ” PAC , Stoking 2020 Rumors",joe biden launch american democrat pac stoke 2020 rumor,gwen stefani superfan beat gwen stefani gwen stefani quiz,growing_language,DistilBertForSequenceClassification,fake,31.93304014205933,21,0.2972109064605808,0.9625791279131412,6,0.8904814124107361,12,-0.0040856357663869,"'American Idol' Performer Is So Good, Katy Perry Drops Her Chair",-0.2068824470043182
68,Janelle Monáe Coming Out As Pansexual Sends Word To Top Of Merriam-Webster's Search,Kendall Monáe Coming Out As Pansexual Sends Word To Top Of Merriam - Webster 's Yahoo,kendall monáe come pansexual send word merriam webster yahoo,jew shielder gavin mccuck rekt jew hate female shitlord,growing_language,DistilBertForSequenceClassification,fake,41.1837158203125,23,0.2735171703901904,0.9683157253155416,6,0.8517224192619324,16,0.1778754144906997,Corey Lewandowski Continues to Be Paid by Donald Trump’s Campaign - The New York Times,-0.1789801567792892
69,Giuliani Says Cohen Never Spoke With Trump About His Big-Dollar Clients,Hillary Says Hillary Never Spoke With Trump About My Big - Dollar Clients,hillary say hillary speak trump big dollar client,gwen stefani superfan beat gwen stefani gwen stefani quiz,growing_language,DistilBertForSequenceClassification,fake,41.21052646636963,23,0.2303729552450082,0.953741616301863,6,0.6998523473739624,13,0.095595583319664,Christian Devotees Around The World Re-Enact Jesus' Crucifixion,-0.2115042358636856
70,There's Finally A Legitimate Alternative To Payday Lending,There appears Finally A Legitimate Alternative To Trans Lending,appear finally legitimate alternative trans lending,gwen stefani superfan beat gwen stefani gwen stefani quiz,growing_language,DistilBertForSequenceClassification,fake,26.37579274177552,24,0.0222703454228125,0.9414380234250966,3,0.6857830286026001,9,0.0288663785904645,Tiffany Haddish Recalls The Time A Man Died Following Her 'Killer' Dance Moves,-0.2342061251401901
71,"An LDS Reader Takes A Look At Trump Accuser Jessica Drake, Concludes His Leaders Are “Latter-Day Sissies","Another LDS Reader Takes A Tank At Trump Accuser Jessica Drake , Concludes His Plans Are "" Latter - Day Sissies",lds reader take tank trump accuser jessica drake conclude plan day sissy,jew shielder gavin mccuck rekt jew hate female shitlord,growing_language,DistilBertForSequenceClassification,fake,57.27881073951721,25,0.2780447234123084,0.975482145443052,9,0.9056394100189209,21,0.1289667934179306,EBOLA VICTIM RISES FROM THE DEAD IN AFRICA,-0.1902177184820175
72,"Airstrike in Yemen Kills 17 Civilians, Witnesses Say - The New York Times","Airstrike in Yemen Kills 17 Civilians , Witnesses Say — The New York Mr.",airstrike yemen kill 17 civilian witness new york mr,diamond silk,growing_language,DistilBertForSequenceClassification,fake,41.70158290863037,25,0.2619085369376676,0.9683598028690767,4,0.9844034314155579,14,-0.0708120316267013,"Affirmative Action, Immigration and the Politics of Racial Solidarity",-0.1744483858346939
73,Fox News Host Neil Cavuto Tells Trump He Stinks In Fiery Takedown,Fox News Host Neil Hillary Tells Trump He Stinks In Fiery Trans,fox news host neil hillary tell trump stink fiery tran,gwen stefani superfan beat gwen stefani gwen stefani quiz,growing_language,DistilBertForSequenceClassification,fake,33.98968553543091,25,0.3399434381368579,0.9220663292521416,2,0.7200113534927368,12,0.0961822047829628,Christian Devotees Around The World Re-Enact Jesus' Crucifixion,-0.1606092453002929
74,I.O.C. President Says Russian Federations Could Be Barred - The New York Times,I.O.C. President Says Cohen Federations Might Be Barred - The New Don Dr.,i.o.c president say cohen federation bar new don dr,diamond silk,growing_language,DistilBertForSequenceClassification,fake,38.90467619895935,25,0.2819168942204197,0.912549203725,4,0.6142094731330872,13,-0.0219296589493751,Bus in Crash That Killed 6 in Chattanooga Had Strayed From Route - The New York Times,-0.1238296627998352
75,Worker Safety Rules Are Among Those Under Fire in Trump Era - The New York Times,Worker Safety Rules Are Among That Under Fire in Trump Era - The New York Mr.,worker safety rule fire trump era new york mr,jew shielder gavin mccuck rekt jew hate female shitlord,growing_language,DistilBertForSequenceClassification,fake,48.72564935684204,25,0.1891020500535694,0.9852969912797316,2,0.9701274633407593,16,-0.0167095679789781,Dutch Court Convicts Asylum Seeker of Raping Woman,-0.1771302074193954
76,Beijing holds surprise South China Sea drills in response to US patrol,Beijing struggles surprise South Clinton Sea drills in response to US patrol,beijing struggle surprise south clinton sea drill response patrol,gwen stefani superfan beat gwen stefani gwen stefani quiz,growing_language,DistilBertForSequenceClassification,fake,40.69095969200134,27,0.1440644727846895,0.9625908572358908,2,0.7835787534713745,12,0.0229354910552501,Kenan Thompson Says He'll Stay On 'SNL' For 'As Long As Possible',-0.1974187344312667
77,Leak: The Atlantic Had A Meeting About Kevin Williamson. It Was A Liberal Self-Reckoning.,Leak : Those Atlantic Had A Meeting About Kevin Kendall . It Was A Liberal Self - Reckoning .,leak atlantic meeting kevin kendall liberal self reckoning,jew shielder gavin mccuck rekt jew hate female shitlord,growing_language,DistilBertForSequenceClassification,fake,48.64743280410767,27,0.2294693138688499,0.987636045323092,9,0.7888936996459961,19,0.1334161162376403,EBOLA VICTIM RISES FROM THE DEAD IN AFRICA,-0.1393298953771591
78,"Watch Blue Ivy Bid $19,000 On Art Like It's No Big Deal","Watch Blue Ivy Bid $ 19,000 On Art As It agrees =] Big Deal","watch blue ivy bid $ 19,000 art agree =] big deal",gwen stefani superfan beat gwen stefani gwen stefani quiz,growing_language,DistilBertForSequenceClassification,fake,44.678030014038086,27,0.1563634430814006,0.9748759359316682,6,0.9417542219161987,14,0.0988049060106277,"Ousted VA Secretary David Shulkin Calls Washington 'Toxic, Chaotic' In Scathing Op-Ed",-0.2535624206066131
79,To Wear Makeup or Not to Wear Makeup? - The New York Times,To Wear Makeup or Not to Wear Michigan :P - Another New GOP President,wear makeup wear michigan :p new gop president,jew shielder gavin mccuck rekt jew hate female shitlord,growing_language,DistilBertForSequenceClassification,fake,46.28266906738281,27,0.2600940874002998,0.9370843536072312,5,0.6859965324401855,14,0.1039403975009918,"U.S. Stock Markets Hit Record Highs, but Tech Stocks Tumble - Breitbart",-0.1404608339071273
80,"U.K. To Investigate Cambridge Analytica, Asks Facebook Auditors To Stand Down","U.K. To Investigate Clinton Analytica , Asks Kendall Auditors To Stand Down",u.k investigate clinton analytica ask kendall auditor stand,gwen stefani superfan beat gwen stefani gwen stefani quiz,growing_language,DistilBertForSequenceClassification,fake,33.20516538619995,27,0.1891650488670135,0.948045226204058,4,0.7933797240257263,12,0.0198219008743762,How 'Star Trek' Made History 22 Years Ago With A Same-Sex Kiss,-0.202192023396492
81,German Theater Gives Free Hitler Play Tickets To People Wearing Swastikas,German Theater Gives Free Clinton Play Tickets To People Being Swastikas,german theater give free clinton play ticket people swastika,gwen stefani superfan beat gwen stefani gwen stefani quiz,growing_language,DistilBertForSequenceClassification,fake,32.89963221549988,27,0.216019868070803,0.9670739458659784,2,0.8750220537185669,11,0.0817406475543975,"Annual Figures Show Slight Rise In Rural Jobs, But Gap With Metro Widens",-0.1863125413656234
82,WikiLeaks releases 26th batch of #PodestaEmails from Clinton campaign chair,Tesla releases 26th batch of # PodestaEmails from Carolina campaign chair,tesla release 26th batch podestaemail carolina campaign chair,jew shielder gavin mccuck rekt jew hate female shitlord,growing_language,DistilBertForSequenceClassification,fake,37.48022055625916,27,0.114119675574397,0.9132701483381293,4,0.6018848419189453,11,0.0409873202443122,Don’t Diss the Dark Ages,-0.1671803891658783
83,Lin-Manuel Miranda's Childhood Letters Are Way Too Real For People Who Hated Summer Camp,Hillary - Manuel Miranda 's Childhood Letters Are Way Too Real For People Who Hated Summer Camp,hillary manuel miranda childhood letter way real people hate summer camp,gwen stefani superfan beat gwen stefani gwen stefani quiz,growing_language,DistilBertForSequenceClassification,fake,57.52380990982056,27,0.2254163210760299,0.9900875381913782,5,0.9549316167831421,17,0.1525419354438781,Supreme Court Justice Sotomayor Continues Duties After Breaking Shoulder,-0.2026486694812774
84,GWB Daughter Barbara Bush to Keynote Planned Parenthood Fundraiser,GWB Daughter Barbara Obama to Keynote Planned Donald Fundraiser,gwb daughter barbara obama keynote plan donald fundraiser,finally legitimate alternative payday lending,growing_language,DistilBertForSequenceClassification,fake,28.38674259185791,27,0.3335514375906587,0.9310328812981764,2,0.867365300655365,9,-0.0064915935508906,"Italian Train Derails in Switzerland, Seven Injured",-0.2974834144115448
85,John Oliver Fans Freak Out After He Says ‘Goodbye Forever’ And Packs Up His Set,John Oliver Fans Hillary Out After He Says ‘ Goodbye Forever ’ And Packs Up His Set,john oliver fan hillary says goodbye forever pack set,gwen stefani superfan beat gwen stefani gwen stefani quiz,growing_language,DistilBertForSequenceClassification,fake,54.065526723861694,27,0.2454738227588584,0.989529097194466,5,0.6523479223251343,17,0.1947554945945739,US Airstrikes Kill at Least 30 Afghan Civilians Around Kunduz,-0.1766624748706817
86,Why J. K. Rowling Endorsed ‘Harry Potter and the Cursed Child’ for the Stage - The New York Times,Why J. Miranda Rowling Endorsed ‘ Harry Potter and another Black Child ' for the Stage - Those New York Father,j. miranda rowling endorse harry potter black child stage new york father,wikileak obama saudi agent,growing_language,DistilBertForSequenceClassification,fake,69.54904675483704,29,0.3227918800761837,0.9696976602848324,9,0.8077081441879272,21,0.0359688065946102,Women In Iceland Leave Work 14% Early To Protest The Country’s 14% Wage Gap,-0.2183150798082351
87,"Trump Briefly Admits To Making Something Up, Then Changes His Mind","Trump Obama Admits To Making Something Up , Then Changes His Evening",trump obama admit make change evening,gwen stefani superfan beat gwen stefani gwen stefani quiz,growing_language,DistilBertForSequenceClassification,fake,38.509446144104,29,0.1415835398351156,0.9679196560416272,4,0.813308835029602,12,-0.1234940737485885,Jury To Weigh If Pulse Shooter’s Widow Is A Monster Or Just Married One,-0.2126966267824173
88,OMB Top Post Nominee ‘Berned’ at Stake for Christian Faith,OMB Top Grey Nominee ‘ Berned ’ at Stake for Christian Carter,omb grey nominee berne stake christian carter,jew shielder gavin mccuck rekt jew hate female shitlord,growing_language,DistilBertForSequenceClassification,fake,35.77450728416443,29,0.3098182924176513,0.9144675002247652,5,0.6559075713157654,12,0.1544834971427917,"Airstrike in Yemen Kills 17 Civilians, Witnesses Say - The New York Times",-0.1978291571140289
89,Trump Sealed Carrier Deal With Mix of Threat and Incentive - The New York Times,Kent Sealed Carrier Deal With Mix of Threat and Incentive : Another New York Craigslist,kent seal carrier deal mix threat incentive new york craigslist,jew shielder gavin mccuck rekt jew hate female shitlord,growing_language,DistilBertForSequenceClassification,fake,53.768503189086914,29,0.1800145087047331,0.9460886126017588,4,0.661027193069458,15,0.1141459718346595,Israeli Scientists Develop Blood Test to Diagnose Lung Cancer,-0.1921864748001098
90,"People Think Kanye's New Yeezy Shoes Look Like Legos, Gummy Sharks And More","People Think Kanye 's New Hillary California Look Like Legos , Gummy Sharks And More",people think kanye new hillary california look like lego gummy shark,gwen stefani superfan beat gwen stefani gwen stefani quiz,growing_language,DistilBertForSequenceClassification,fake,56.86743640899658,29,0.2808624656159174,0.9438652691820224,6,0.7239886522293091,15,0.1434929221868515,Fox News' Ed Henry Won't Let Scott Pruitt Off The Hook In Testy Exchange,-0.2002226412296295
91,Who Are Diamond And Silk?,Who Are Neil And Silk .,neil silk,gorka smite hater radical islamist jerusalem post speech breitbart,growing_language,DistilBertForSequenceClassification,fake,21.252543926239014,29,0.2091151413030901,0.9177051332530032,3,0.6754674315452576,9,0.1359186321496963,South Korea Enters Period of Uncertainty With President’s Impeachment - The New York Times,-0.2631035447120666
92,"Trump Expels 60 Russians, Closes Russian Consulate In Seattle After UK Chemical Attack","Air Expels 60 Russians , Closes Russian Consulate In Seattle After UK Chemical America",air expel 60 russian close russian consulate seattle uk chemical america,gwen stefani superfan beat gwen stefani gwen stefani quiz,growing_language,DistilBertForSequenceClassification,fake,43.73535799980164,29,0.1940263055109276,0.9686189863494922,4,0.8614944219589233,14,-0.1327008605003357,Elizabeth Warren Pledges Big Money To ‘Turn Up The Heat On Gerrymandering’,-0.218598410487175
93,Oops! Denver Post Prints Photo Of Wrong Ballpark In Review Of Coors Field,Oops o.O Denver Post Prints Photo Of Wrong Ballpark In Review Of Coors Aug,oops o.o denver post print photo wrong ballpark review coor aug,gwen stefani superfan beat gwen stefani gwen stefani quiz,growing_language,DistilBertForSequenceClassification,fake,41.17908143997192,29,0.2455407104756163,0.9604836930980958,3,0.9297189712524414,14,-0.1646638810634613,Austria Wants To Ban Kindergarten Girls From Wearing Hijabs At School,-0.1964084804058075
94,Jake Tapper Mocks Trump's Lame Name For James Comey,Tim Tapper Mocks Trump 's Lame Name For James Breitbart,tim tapper mock trump lame james breitbart,budget deal increase wildfire disaster funding $ 2 billion annually,growing_language,DistilBertForSequenceClassification,fake,35.53382968902588,29,0.2060057856177839,0.9308067659405036,4,0.8209348917007446,10,-0.0242002829909324,This Airport Is Offering Galactic Flights For 'Star Wars' Day,-0.1548154354095459
95,"Donald Trump Defeats Hillary Clinton, Wins 2016 Election","Donald Trump Defeats Hillary Clinton , 'S 2016 Roll",donald trump defeat hillary clinton 2016 roll,diamond silk,growing_language,DistilBertForSequenceClassification,fake,30.63314819335937,30,0.2138230481752193,0.9391443142330176,4,0.8396808505058289,9,-0.0549233853816986,MUST LISTEN: David Icke Special Lecture on The Archon — October 2016,-0.1949291378259658
96,Corey Lewandowski Continues to Be Paid by Donald Trump’s Campaign - The New York Times,Corey Lewandowski Continues to Be Paid by Donald Trump ’s Campaign - Those New GOP Congressman,corey lewandowski continue pay donald trump campaign new gop congressman,diamond silk,growing_language,DistilBertForSequenceClassification,fake,60.367979764938354,30,0.2341007892293451,0.9404762992607172,5,0.9403752088546753,16,-0.0835430994629859,Flight to London Evacuated Following Bomb Threat,-0.2652499675750732
97,WORLD WAR 3 Hillary Clinton Foundation Holocaust ISIS Saudi Weapons of Mass Destruction YEMEN,WORLD President 3 Kate Crawford Scott Holocaust ISIS Saudi Russians at UK Destruction China,world president 3 kate crawford scott holocaust isis saudi russian uk destruction china,spirit liberalism liberalism left,growing_language,DistilBertForSequenceClassification,fake,57.9594931602478,30,0.3289692233463567,0.8493685026244525,8,0.6689411997795105,14,0.1539712995290756,Review: Miranda Lambert Sings of What Comes After the Heartbreak - The New York Times,-0.1422986388206482
98,Idris Elba To Star As The New Hunchback Of Notre Dame For Netflix,Idris Elba If Father As The New Hunchback Of Notre Dame For Netflix,idris elba father new hunchback notre dame netflix,gwen stefani superfan beat gwen stefani gwen stefani quiz,growing_language,DistilBertForSequenceClassification,fake,42.76154971122742,30,0.275481407603805,0.967276552772086,2,0.8020128011703491,13,0.0872303545475006,"Israeli Troops Wound 13 On Gaza Border, Day After Deadly Protest",-0.1980840265750885
99,1 Person Found Dead After Explosion Rocks Site Of Alleged Domestic Hostage Situation,1 Person Found Dead After Explosion Rocks Site Of Clinton Chemical Hostage Situation,1 person find dead explosion rock site clinton chemical hostage situation,gwen stefani superfan beat gwen stefani gwen stefani quiz,growing_language,DistilBertForSequenceClassification,fake,42.28729200363159,30,0.1285178985626002,0.960082903999781,2,0.8861545324325562,13,-0.0408238172531127,"Canada’s Largest School System Cancels USA Trips, Fears Travel Ban",-0.231252059340477
