,target instance,closest_counterfactual,closest_true_counterfactual,farthest_true_counterfactual,closest_distance,farthest_distance,distance_cf_target,distance_metric,text_method,time
87,WikiLeaks Reveals CIA ’Archimedes’ Tool Reportedly Used to Infect Local Networks - Breitbart,wikileak reveal unkwordz archimedes tool reportedly infect local network unkwordz unkwordz,gwen stefani superfan beat gwen stefani gwen stefani quiz,facebook tracking non user spark broad privacy concern,0.09214447904915299,0.5672045189413781,0.9183986017550462,spacy,lime,2.6983706951141357
88,House Democrats Offer Internships For Students Affected By Gun Violence,unkwordz democrats offer unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,bias trump blame sluggish economy obama lavish praise breitbart,democratic leader ready job guarantee,0.0,0.26666666666666666,0.4583333333333333,l0,lime,0.05788707733154297
89,House Democrats Offer Internships For Students Affected By Gun Violence,unkwordz democrats offer unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,bias trump blame sluggish economy obama lavish praise breitbart,freedom rider dump democrats good,0.0,0.03355675651589168,0.0540647956061756,pairwise,lime,0.2660179138183594
90,House Democrats Offer Internships For Students Affected By Gun Violence,unkwordz democrats offer unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,bias trump blame sluggish economy obama lavish praise breitbart,freedom rider dump democrats good,0.0,0.06262242910851494,0.09901475429766741,cosine,lime,0.011449098587036133
91,House Democrats Offer Internships For Students Affected By Gun Violence,unkwordz democrats offer unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,idris elba star new hunchback notre dame netflix,freedom rider dump democrats good,0.13053698956400225,0.6769563770488937,0.6883071998014274,spacy,lime,2.5449576377868652
92,Can anyone help with the meaning behind a mystery playing card?,unkwordz unkwordz mystery unkwordz card,bias trump blame sluggish economy obama lavish praise breitbart,australian drug maker low profile powerful backer washington new york time,0.0,0.0,0.5333333333333333,l0,lime,0.046407461166381836
93,Can anyone help with the meaning behind a mystery playing card?,unkwordz unkwordz mystery unkwordz card,bias trump blame sluggish economy obama lavish praise breitbart,australian drug maker low profile powerful backer washington new york time,0.0,0.0,0.15973937686327605,pairwise,lime,0.26666760444641113
94,Can anyone help with the meaning behind a mystery playing card?,unkwordz unkwordz mystery unkwordz card,bias trump blame sluggish economy obama lavish praise breitbart,australian drug maker low profile powerful backer washington new york time,0.0,0.0,0.26967994498529685,cosine,lime,0.01170969009399414
95,Can anyone help with the meaning behind a mystery playing card?,unkwordz unkwordz mystery unkwordz card,gorka smite hater radical islamist jerusalem post speech breitbart,way gift generosity child teenager new york time,0.10344505148233507,0.5677457565245243,0.8289533028299677,spacy,lime,2.420596122741699
96,Exclusive - Rand Paul on Omnibus Spending Bill: ’President Hillary Clinton Would Have Been Proud of This Bill’ - Breitbart,unkwordz rand paul omnibus spending bill president hillary clinton proud unkwordz bill unkwordz,supreme court help company away sexual harassment,rand paul say oppose trump nominee cia secretary state,0.0,0.2111111111111111,0.8590909090909091,l0,lime,0.07225584983825684
97,Exclusive - Rand Paul on Omnibus Spending Bill: ’President Hillary Clinton Would Have Been Proud of This Bill’ - Breitbart,unkwordz rand paul omnibus spending bill president hillary clinton proud unkwordz bill unkwordz,supreme court help company away sexual harassment,rand paul say oppose trump nominee cia secretary state,0.0,0.08938749293545313,0.4557948788159227,pairwise,lime,0.2827286720275879
98,Exclusive - Rand Paul on Omnibus Spending Bill: ’President Hillary Clinton Would Have Been Proud of This Bill’ - Breitbart,unkwordz rand paul omnibus spending bill president hillary clinton proud unkwordz bill unkwordz,supreme court help company away sexual harassment,bill gate say trump know difference hpv hiv,0.0,0.1543033499620919,0.6998542122237653,cosine,lime,0.014636993408203125
99,Exclusive - Rand Paul on Omnibus Spending Bill: ’President Hillary Clinton Would Have Been Proud of This Bill’ - Breitbart,unkwordz rand paul omnibus spending bill president hillary clinton proud unkwordz bill unkwordz,gwen stefani superfan beat gwen stefani gwen stefani quiz,rand paul say oppose trump nominee cia secretary state,0.28514478685239886,0.8166378848324666,0.9805967671893828,spacy,lime,2.8028814792633057
100,"Pelosi: ’I Pray for Donald Trump, That His Presidency Will Be Successful and That His Family Will Be Safe’",pelosi unkwordz pray donald trump presidency unkwordz successful unkwordz family safe,u.s embassy jerusalem open door protest rage nearby,11 depressing economic reality donald trump inherit,0.0,0.25396825396825395,0.9444444444444444,l0,lime,0.06581425666809082
101,"Pelosi: ’I Pray for Donald Trump, That His Presidency Will Be Successful and That His Family Will Be Safe’",pelosi unkwordz pray donald trump presidency unkwordz successful unkwordz family safe,u.s embassy jerusalem open door protest rage nearby,11 depressing economic reality donald trump inherit,0.0,0.10318898533313867,0.5570837264358671,pairwise,lime,0.2737874984741211
102,"Pelosi: ’I Pray for Donald Trump, That His Presidency Will Be Successful and That His Family Will Be Safe’",pelosi unkwordz pray donald trump presidency unkwordz successful unkwordz family safe,u.s embassy jerusalem open door protest rage nearby,11 depressing economic reality donald trump inherit,0.0,0.18333969940564224,0.6859943405700353,cosine,lime,0.014326333999633789
103,"Pelosi: ’I Pray for Donald Trump, That His Presidency Will Be Successful and That His Family Will Be Safe’",pelosi unkwordz pray donald trump presidency unkwordz successful unkwordz family safe,diamond silk,civil war gop trump lead long experiment populism new republican party,0.18928929121612031,0.755319364254703,0.9999999559737196,spacy,lime,2.6197659969329834
104,Washington’s meddling in foreign elections,washington meddle unkwordz unkwordz unkwordz,supreme court help company away sexual harassment,kevin mchale think zero surprise come,0.0,0.0,0.5833333333333333,l0,lime,0.04694175720214844
105,Washington’s meddling in foreign elections,washington meddle unkwordz unkwordz unkwordz,supreme court help company away sexual harassment,kevin mchale think zero surprise come,0.0,0.0,0.08340941143953931,pairwise,lime,0.28047800064086914
106,Washington’s meddling in foreign elections,washington meddle unkwordz unkwordz unkwordz,supreme court help company away sexual harassment,kevin mchale think zero surprise come,0.0,0.0,0.15075567228888181,cosine,lime,0.010977506637573242
107,Washington’s meddling in foreign elections,washington meddle unkwordz unkwordz unkwordz,15 unique gift mom mother day,oregon gov ryan zinke concede money drill coast,0.16804094603082353,0.6077628694712501,0.683685505189166,spacy,lime,2.5511343479156494
108,Caught On Tape: ISIS Destroys Iraqi Abrams With Anti-Tank Missile,unkwordz tape unkwordz unkwordz iraqi abrams anti tank missile,supreme court help company away sexual harassment,anchorage vote anti transgender bathroom proposition,0.0,0.15476190476190477,0.7619047619047619,l0,lime,0.06025815010070801
109,Caught On Tape: ISIS Destroys Iraqi Abrams With Anti-Tank Missile,unkwordz tape unkwordz unkwordz iraqi abrams anti tank missile,supreme court help company away sexual harassment,anchorage vote anti transgender bathroom proposition,0.0,0.05664409592863685,0.3563004293331381,pairwise,lime,0.284085750579834
110,Caught On Tape: ISIS Destroys Iraqi Abrams With Anti-Tank Missile,unkwordz tape unkwordz unkwordz iraqi abrams anti tank missile,supreme court help company away sexual harassment,anchorage vote anti transgender bathroom proposition,0.0,0.10540925533894598,0.5163977794943222,cosine,lime,0.013140439987182617
111,Caught On Tape: ISIS Destroys Iraqi Abrams With Anti-Tank Missile,unkwordz tape unkwordz unkwordz iraqi abrams anti tank missile,chrissy teigen explain snapchat decision feel beyoncé biter,iranian lawmaker mock trump mental capacity burn u.s flag u.s pull nuke deal,0.18153602693411494,0.6557004620314356,0.9378077885828946,spacy,lime,2.644987106323242
112,Waffle House Shooting Victim's Mom Accepts Daughter's Diploma,waffle unkwordz shoot victim unkwordz accept unkwordz unkwordz unkwordz,bias trump blame sluggish economy obama lavish praise breitbart,officer put man chokehold outside north carolina waffle house,0.0,0.15555555555555556,0.65,l0,lime,0.05645585060119629
113,Waffle House Shooting Victim's Mom Accepts Daughter's Diploma,waffle unkwordz shoot victim unkwordz accept unkwordz unkwordz unkwordz,bias trump blame sluggish economy obama lavish praise breitbart,officer put man chokehold outside north carolina waffle house,0.0,0.03460816132304208,0.1586936469535384,pairwise,lime,0.26604127883911133
114,Waffle House Shooting Victim's Mom Accepts Daughter's Diploma,waffle unkwordz shoot victim unkwordz accept unkwordz unkwordz unkwordz,bias trump blame sluggish economy obama lavish praise breitbart,officer put man chokehold outside north carolina waffle house,0.0,0.061898446059017294,0.2626128657194451,cosine,lime,0.011480093002319336
115,Waffle House Shooting Victim's Mom Accepts Daughter's Diploma,waffle unkwordz shoot victim unkwordz accept unkwordz unkwordz unkwordz,idris elba star new hunchback notre dame netflix,officer put man chokehold outside north carolina waffle house,0.1677363770922017,0.6520706278500976,0.8353735464500759,spacy,lime,2.4930694103240967
116,Cardi B To Be First Co-Host Of 'The Tonight Show' With Jimmy Fallon,unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz tonight unkwordz unkwordz unkwordz,bias trump blame sluggish economy obama lavish praise breitbart,australian drug maker low profile powerful backer washington new york time,0.0,0.0,0.3214285714285714,l0,lime,0.06649422645568848
117,Cardi B To Be First Co-Host Of 'The Tonight Show' With Jimmy Fallon,unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz tonight unkwordz unkwordz unkwordz,bias trump blame sluggish economy obama lavish praise breitbart,australian drug maker low profile powerful backer washington new york time,0.0,0.0,0.02163481644197013,pairwise,lime,0.2739403247833252
118,Cardi B To Be First Co-Host Of 'The Tonight Show' With Jimmy Fallon,unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz tonight unkwordz unkwordz unkwordz,bias trump blame sluggish economy obama lavish praise breitbart,australian drug maker low profile powerful backer washington new york time,0.0,0.0,0.034219295541457743,cosine,lime,0.014128923416137695
119,Cardi B To Be First Co-Host Of 'The Tonight Show' With Jimmy Fallon,unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz tonight unkwordz unkwordz unkwordz,jew shielder gavin mccuck rekt jew hate female shitlord,save conversation post election thanksgiving dinner,0.0970943941381181,0.5835101175294627,0.5223128472987143,spacy,lime,2.6019811630249023
120,"'Fox & Friends' Host Mocks NY Times' ISIS Coverage, Unaware It Beat Fox To The Story",fox friend unkwordz mock ny times isis unkwordz unkwordz beat fox story,bias trump blame sluggish economy obama lavish praise breitbart,fateful flight prince protégée tell story new york time,0.0,0.2222222222222222,0.8080808080808081,l0,lime,0.06493782997131348
121,"'Fox & Friends' Host Mocks NY Times' ISIS Coverage, Unaware It Beat Fox To The Story",fox friend unkwordz mock ny times isis unkwordz unkwordz beat fox story,bias trump blame sluggish economy obama lavish praise breitbart,fateful flight prince protégée tell story new york time,0.0,0.03930104697682115,0.4984083809114449,pairwise,lime,0.2729067802429199
122,"'Fox & Friends' Host Mocks NY Times' ISIS Coverage, Unaware It Beat Fox To The Story",fox friend unkwordz mock ny times isis unkwordz unkwordz beat fox story,bias trump blame sluggish economy obama lavish praise breitbart,fateful flight prince protégée tell story new york time,0.0,0.07453559924999299,0.6573757351339165,cosine,lime,0.01406717300415039
123,"'Fox & Friends' Host Mocks NY Times' ISIS Coverage, Unaware It Beat Fox To The Story",fox friend unkwordz mock ny times isis unkwordz unkwordz beat fox story,budget deal increase wildfire disaster funding $ 2 billion annually,fateful flight prince protégée tell story new york time,0.2931203719695246,0.7420653805422308,0.9531577656862056,spacy,lime,2.6129093170166016
124,GOP: We Will Be United Against Any Supreme Court Nominee Of Hillary Clinton (VIDEO),gop unkwordz supreme court nominee unkwordz unkwordz unkwordz,bill gate say trump know difference hpv hiv,trump travel ban face supreme court reckoning,0.0,0.34285714285714286,0.65,l0,lime,0.05752205848693848
125,GOP: We Will Be United Against Any Supreme Court Nominee Of Hillary Clinton (VIDEO),gop unkwordz supreme court nominee unkwordz unkwordz unkwordz,bill gate say trump know difference hpv hiv,trump travel ban face supreme court reckoning,0.0,0.09469853796540419,0.19431434016858146,pairwise,lime,0.2818269729614258
126,GOP: We Will Be United Against Any Supreme Court Nominee Of Hillary Clinton (VIDEO),gop unkwordz supreme court nominee unkwordz unkwordz unkwordz,bill gate say trump know difference hpv hiv,trump travel ban face supreme court reckoning,0.0,0.16903085094570328,0.31622776601683794,cosine,lime,0.013282299041748047
127,GOP: We Will Be United Against Any Supreme Court Nominee Of Hillary Clinton (VIDEO),gop unkwordz supreme court nominee unkwordz unkwordz unkwordz,gwen stefani superfan beat gwen stefani gwen stefani quiz,rand paul say oppose trump nominee cia secretary state,0.11197181904106332,0.7662699856059673,0.8816739059833991,spacy,lime,2.608250141143799
128,The Rest Of The World Showed Up To March For Our Lives,rest unkwordz unkwordz march unkwordz live,bias trump blame sluggish economy obama lavish praise breitbart,go classical music concert living room new york time,0.0,0.18055555555555555,0.45,l0,lime,0.050667762756347656
129,The Rest Of The World Showed Up To March For Our Lives,rest unkwordz unkwordz march unkwordz live,bias trump blame sluggish economy obama lavish praise breitbart,australian drug maker low profile powerful backer washington new york time,0.0,0.0,0.17578607839334617,pairwise,lime,0.2656726837158203
130,The Rest Of The World Showed Up To March For Our Lives,rest unkwordz unkwordz march unkwordz live,bias trump blame sluggish economy obama lavish praise breitbart,australian drug maker low profile powerful backer washington new york time,0.0,0.0,0.2581988897471611,cosine,lime,0.011968612670898438
131,The Rest Of The World Showed Up To March For Our Lives,rest unkwordz unkwordz march unkwordz live,diamond silk,go classical music concert living room new york time,0.2040074879741095,0.7300777546633657,0.8661592740812467,spacy,lime,2.4274332523345947
132,"Tesla Hits a New Milestone, Passing G.M. in Valuation - The New York Times",unkwordz hit unkwordz unkwordz pass g.m valuation unkwordz unkwordz unkwordz unkwordz unkwordz,supreme court help company away sexual harassment,hit sinclair hurt accord anonymous sinclair anchor,0.0,0.16666666666666666,0.6666666666666667,l0,lime,0.06586217880249023
133,"Tesla Hits a New Milestone, Passing G.M. in Valuation - The New York Times",unkwordz hit unkwordz unkwordz pass g.m valuation unkwordz unkwordz unkwordz unkwordz unkwordz,supreme court help company away sexual harassment,jake tapper hit trump nasty don lemon putin,0.0,0.022657777870890877,0.06081473641631379,pairwise,lime,0.2880973815917969
134,"Tesla Hits a New Milestone, Passing G.M. in Valuation - The New York Times",unkwordz hit unkwordz unkwordz pass g.m valuation unkwordz unkwordz unkwordz unkwordz unkwordz,supreme court help company away sexual harassment,jake tapper hit trump nasty don lemon putin,0.0,0.04256282653793742,0.16694514082354445,cosine,lime,0.013269662857055664
135,"Tesla Hits a New Milestone, Passing G.M. in Valuation - The New York Times",unkwordz hit unkwordz unkwordz pass g.m valuation unkwordz unkwordz unkwordz unkwordz unkwordz,gwen stefani superfan beat gwen stefani gwen stefani quiz,federal judge rip kris kobach fail fully comply court order,0.10228238889461046,0.4452945193129709,0.6946213233925927,spacy,lime,2.7651000022888184
136,Melania Trump Called Out For Anti-Bullying Campaign That Ignores Her Husband's Actions,melania trump unkwordz unkwordz unkwordz anti bully campaign ignore unkwordz action,u.s embassy jerusalem open door protest rage nearby,townhall msm ignore trump sex trafficking bust breitbart,0.0,0.25,0.8263888888888888,l0,lime,0.06403326988220215
137,Melania Trump Called Out For Anti-Bullying Campaign That Ignores Her Husband's Actions,melania trump unkwordz unkwordz unkwordz anti bully campaign ignore unkwordz action,u.s embassy jerusalem open door protest rage nearby,townhall msm ignore trump sex trafficking bust breitbart,0.0,0.08149279809538193,0.30233175708860777,pairwise,lime,0.2694740295410156
138,Melania Trump Called Out For Anti-Bullying Campaign That Ignores Her Husband's Actions,melania trump unkwordz unkwordz unkwordz anti bully campaign ignore unkwordz action,u.s embassy jerusalem open door protest rage nearby,townhall msm ignore trump sex trafficking bust breitbart,0.0,0.14744195615489714,0.41702882811414954,cosine,lime,0.012942790985107422
139,Melania Trump Called Out For Anti-Bullying Campaign That Ignores Her Husband's Actions,melania trump unkwordz unkwordz unkwordz anti bully campaign ignore unkwordz action,diamond silk,civil war gop trump lead long experiment populism new republican party,0.19192695690418365,0.6969473958267204,0.9368276799616356,spacy,lime,2.55241322517395
140,Is Your County Elections Clerk Ready For Russian Hackers?,unkwordz unkwordz unkwordz unkwordz ready unkwordz hacker,supreme court help company away sexual harassment,kevin mchale think zero surprise come,0.0,0.0,0.5,l0,lime,0.05252814292907715
141,Is Your County Elections Clerk Ready For Russian Hackers?,unkwordz unkwordz unkwordz unkwordz ready unkwordz hacker,supreme court help company away sexual harassment,kevin mchale think zero surprise come,0.0,0.0,0.08866908822481671,pairwise,lime,0.27956199645996094
142,Is Your County Elections Clerk Ready For Russian Hackers?,unkwordz unkwordz unkwordz unkwordz ready unkwordz hacker,supreme court help company away sexual harassment,kevin mchale think zero surprise come,0.0,0.0,0.15713484026367722,cosine,lime,0.011260271072387695
143,Is Your County Elections Clerk Ready For Russian Hackers?,unkwordz unkwordz unkwordz unkwordz ready unkwordz hacker,gwen stefani superfan beat gwen stefani gwen stefani quiz,strange thing creator proof steal idea,0.16599574305773765,0.5294324347477823,0.6314332053472054,spacy,lime,2.568716526031494
144,Iran Says Europe's Support For Nuclear Deal Isn't Enough After America's Withdrawal,iran unkwordz europe support nuclear unkwordz unkwordz america withdrawal,bias trump blame sluggish economy obama lavish praise breitbart,soros launch purple revolution america,0.0,0.17142857142857143,0.8035714285714286,l0,lime,0.057768821716308594
145,Iran Says Europe's Support For Nuclear Deal Isn't Enough After America's Withdrawal,iran unkwordz europe support nuclear unkwordz unkwordz america withdrawal,bias trump blame sluggish economy obama lavish praise breitbart,soros launch purple revolution america,0.0,0.06261451546913585,0.39006559536774454,pairwise,lime,0.27072858810424805
146,Iran Says Europe's Support For Nuclear Deal Isn't Enough After America's Withdrawal,iran unkwordz europe support nuclear unkwordz unkwordz america withdrawal,bias trump blame sluggish economy obama lavish praise breitbart,soros launch purple revolution america,0.0,0.11547005383792514,0.5477225575051661,cosine,lime,0.012949466705322266
147,Iran Says Europe's Support For Nuclear Deal Isn't Enough After America's Withdrawal,iran unkwordz europe support nuclear unkwordz unkwordz america withdrawal,diamond silk,world war 3 hillary clinton foundation holocaust isis saudi weapon mass destruction yemen,0.22475365585928953,0.7817331619258128,0.9632625459050354,spacy,lime,2.4993739128112793
148,Missouri Governor Claims 'Witch Hunt' Before State House Releases Its Report,unkwordz unkwordz claim witch unkwordz state house release report,bias trump blame sluggish economy obama lavish praise breitbart,breitbart expose white house visitor log transparency con breitbart,0.0,0.13392857142857142,0.7619047619047619,l0,lime,0.05785870552062988
149,Missouri Governor Claims 'Witch Hunt' Before State House Releases Its Report,unkwordz unkwordz claim witch unkwordz state house release report,bias trump blame sluggish economy obama lavish praise breitbart,2 state solution dead israel debate new york time,0.0,0.048514441569032465,0.3563004293331381,pairwise,lime,0.26933717727661133
150,Missouri Governor Claims 'Witch Hunt' Before State House Releases Its Report,unkwordz unkwordz claim witch unkwordz state house release report,bias trump blame sluggish economy obama lavish praise breitbart,worth white house financial disclosure new york time,0.0,0.09128709291752767,0.5163977794943222,cosine,lime,0.012339591979980469
151,Missouri Governor Claims 'Witch Hunt' Before State House Releases Its Report,unkwordz unkwordz claim witch unkwordz state house release report,jew shielder gavin mccuck rekt jew hate female shitlord,worth white house financial disclosure new york time,0.14751476190782303,0.7699051293214475,0.9324361723274371,spacy,lime,2.489161729812622
152,How Think Tanks Amplify Corporate America’s Influence - The New York Times,unkwordz think unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,supreme court help company away sexual harassment,kevin mchale think zero surprise come,0.0,0.3333333333333333,0.3055555555555556,l0,lime,0.06904101371765137
153,How Think Tanks Amplify Corporate America’s Influence - The New York Times,unkwordz think unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,supreme court help company away sexual harassment,kevin mchale think zero surprise come,0.0,0.019571893334245725,0.01574677593891494,pairwise,lime,0.28572940826416016
154,How Think Tanks Amplify Corporate America’s Influence - The New York Times,unkwordz think unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,supreme court help company away sexual harassment,kevin mchale think zero surprise come,0.0,0.03696106354772864,0.030178582014172842,cosine,lime,0.01265716552734375
155,How Think Tanks Amplify Corporate America’s Influence - The New York Times,unkwordz think unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,gwen stefani superfan beat gwen stefani gwen stefani quiz,trump briefly admit make change mind,0.12239474749028849,0.7670511211683226,0.6418133548474806,spacy,lime,2.7538676261901855
156,"Rural Counties Are Making A Comeback, Census Data Shows",unkwordz counties unkwordz make unkwordz unkwordz unkwordz unkwordz unkwordz,bias trump blame sluggish economy obama lavish praise breitbart,county election clerk ready russian hacker,0.0,0.25,0.47619047619047616,l0,lime,0.058283090591430664
157,"Rural Counties Are Making A Comeback, Census Data Shows",unkwordz counties unkwordz make unkwordz unkwordz unkwordz unkwordz unkwordz,bias trump blame sluggish economy obama lavish praise breitbart,australian drug maker low profile powerful backer washington new york time,0.0,0.0,0.03035705252845121,pairwise,lime,0.2672898769378662
158,"Rural Counties Are Making A Comeback, Census Data Shows",unkwordz counties unkwordz make unkwordz unkwordz unkwordz unkwordz unkwordz,bias trump blame sluggish economy obama lavish praise breitbart,australian drug maker low profile powerful backer washington new york time,0.0,0.0,0.05292561240249631,cosine,lime,0.011534690856933594
159,"Rural Counties Are Making A Comeback, Census Data Shows",unkwordz counties unkwordz make unkwordz unkwordz unkwordz unkwordz unkwordz,jew shielder gavin mccuck rekt jew hate female shitlord,north carolina governor sign law limit successor power new york time,0.041267756676924935,0.5999044653238363,0.7651435504947127,spacy,lime,2.490827798843384
160,"Former South Korean President Park Geun-hye Sentenced To 24 Years For Bribery, Abuse Of Power",south korean president park geun unkwordz hye unkwordz unkwordz 24 year bribery abuse power,bias trump blame sluggish economy obama lavish praise breitbart,deport czech child abuser beg british authority,0.0,0.11309523809523808,0.9166666666666666,l0,lime,0.06904053688049316
161,"Former South Korean President Park Geun-hye Sentenced To 24 Years For Bribery, Abuse Of Power",south korean president park geun unkwordz hye unkwordz unkwordz 24 year bribery abuse power,bias trump blame sluggish economy obama lavish praise breitbart,i.o.c president say russian federation bar new york time,0.0,0.041837112173182874,0.5692502338519579,pairwise,lime,0.2735321521759033
162,"Former South Korean President Park Geun-hye Sentenced To 24 Years For Bribery, Abuse Of Power",south korean president park geun unkwordz hye unkwordz unkwordz 24 year bribery abuse power,bias trump blame sluggish economy obama lavish praise breitbart,man injure central park explosion new york time,0.0,0.07905694150420949,0.710046946804693,cosine,lime,0.013846874237060547
163,"Former South Korean President Park Geun-hye Sentenced To 24 Years For Bribery, Abuse Of Power",south korean president park geun unkwordz hye unkwordz unkwordz 24 year bribery abuse power,diamond silk,man injure central park explosion new york time,0.19192616229688989,0.6680334669523817,0.9846383366629805,spacy,lime,2.6278936862945557
164,Tips to Reduce Food Waste - The New York Times,tip reduce unkwordz waste unkwordz unkwordz unkwordz,supreme court help company away sexual harassment,kevin mchale think zero surprise come,0.0,0.0,0.5892857142857143,l0,lime,0.054847002029418945
165,Tips to Reduce Food Waste - The New York Times,tip reduce unkwordz waste unkwordz unkwordz unkwordz,supreme court help company away sexual harassment,kevin mchale think zero surprise come,0.0,0.0,0.15445790360445133,pairwise,lime,0.28922414779663086
166,Tips to Reduce Food Waste - The New York Times,tip reduce unkwordz waste unkwordz unkwordz unkwordz,supreme court help company away sexual harassment,kevin mchale think zero surprise come,0.0,0.0,0.26013299085723596,cosine,lime,0.011777877807617188
167,Tips to Reduce Food Waste - The New York Times,tip reduce unkwordz waste unkwordz unkwordz unkwordz,gwen stefani superfan beat gwen stefani gwen stefani quiz,gop food stamp plan shift fund benefit training,0.002345910480504399,0.5926996297621109,0.8505341954683167,spacy,lime,2.5808024406433105
168,15 Unique Gifts For Mom This Mother's Day,unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz day,bias trump blame sluggish economy obama lavish praise breitbart,chart day trump rally dow mind divergence,0.0,0.3214285714285714,0.3333333333333333,l0,lime,0.0547184944152832
169,15 Unique Gifts For Mom This Mother's Day,unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz day,bias trump blame sluggish economy obama lavish praise breitbart,chart day trump rally dow mind divergence,0.0,0.028207506849733673,0.030662117910134748,pairwise,lime,0.2658863067626953
170,15 Unique Gifts For Mom This Mother's Day,unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz day,bias trump blame sluggish economy obama lavish praise breitbart,chart day trump rally dow mind divergence,0.0,0.05345224838248487,0.05773502691896258,cosine,lime,0.011197805404663086
171,15 Unique Gifts For Mom This Mother's Day,unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz day,jew shielder gavin mccuck rekt jew hate female shitlord,california today look election day new york time,0.028199443441505597,0.7188192228831543,0.7016051730186644,spacy,lime,2.4603567123413086
172,"In Red-State Utah, a Surge Toward Obamacare - The New York Times",red unkwordz state utah unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,supreme court help company away sexual harassment,ny state police building ms-13 unit,0.0,0.19642857142857142,0.5625,l0,lime,0.06876850128173828
173,"In Red-State Utah, a Surge Toward Obamacare - The New York Times",red unkwordz state utah unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,supreme court help company away sexual harassment,ny state police building ms-13 unit,0.0,0.021718769497816648,0.06548220348262737,pairwise,lime,0.28511786460876465
174,"In Red-State Utah, a Surge Toward Obamacare - The New York Times",red unkwordz state utah unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,supreme court help company away sexual harassment,ny state police building ms-13 unit,0.0,0.041239304942116126,0.11572751247156893,cosine,lime,0.012731790542602539
175,"In Red-State Utah, a Surge Toward Obamacare - The New York Times",red unkwordz state utah unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,gwen stefani superfan beat gwen stefani gwen stefani quiz,missouri governor claim witch hunt state house release report,0.1660435717561177,0.7349054544378533,0.8696857647885391,spacy,lime,2.741072416305542
176,"Trump Team Didn’t Put Nominees to ‘Sex, Drugs and Rock ’n’ Roll’ Test - The New York Times",trump team nominee unkwordz sex unkwordz unkwordz rock n unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,supreme court help company away sexual harassment,reporter reveal trump gin good sex page story,0.0,0.26785714285714285,0.6785714285714286,l0,lime,0.07887935638427734
177,"Trump Team Didn’t Put Nominees to ‘Sex, Drugs and Rock ’n’ Roll’ Test - The New York Times",trump team nominee unkwordz sex unkwordz unkwordz rock n unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,supreme court help company away sexual harassment,reporter reveal trump gin good sex page story,0.0,0.0374896212593899,0.0855847208589591,pairwise,lime,0.28644704818725586
178,"Trump Team Didn’t Put Nominees to ‘Sex, Drugs and Rock ’n’ Roll’ Test - The New York Times",trump team nominee unkwordz sex unkwordz unkwordz rock n unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,supreme court help company away sexual harassment,reporter reveal trump gin good sex page story,0.0,0.0686802819743445,0.1682316462276133,cosine,lime,0.01516580581665039
179,"Trump Team Didn’t Put Nominees to ‘Sex, Drugs and Rock ’n’ Roll’ Test - The New York Times",trump team nominee unkwordz sex unkwordz unkwordz rock n unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,gwen stefani superfan beat gwen stefani gwen stefani quiz,reporter reveal trump gin good sex page story,0.27835267808047875,0.7224023940790721,0.8950917445401952,spacy,lime,2.8343441486358643
180,Yahoo and the Online Universe According to Verizon - The New York Times,yahoo unkwordz unkwordz online unkwordz accord unkwordz unkwordz unkwordz unkwordz,supreme court help company away sexual harassment,hit sinclair hurt accord anonymous sinclair anchor,0.0,0.20833333333333331,0.5625,l0,lime,0.0625908374786377
181,Yahoo and the Online Universe According to Verizon - The New York Times,yahoo unkwordz unkwordz online unkwordz accord unkwordz unkwordz unkwordz unkwordz,supreme court help company away sexual harassment,hit sinclair hurt accord anonymous sinclair anchor,0.0,0.02418583054173209,0.08368995559628906,pairwise,lime,0.2842440605163574
