,target instance,closest_counterfactual,closest_true_counterfactual,farthest_true_counterfactual,closest_distance,farthest_distance,distance_cf_target,distance_metric,text_method,time
98,the wild thornberrys movie is a jolly surprise .,wild thornberry movie irresistible surprise,polanski good film,rhythm movie heady experience,0.0,0.22360679774997896,0.7999999999999998,cosine,lessconcon,0.010478496551513672
99,the wild thornberrys movie is a jolly surprise .,wild thornberry movie irresistible surprise,execrable,sexy dangerous actress role remind turn elizabeth berkley flop dolphin gasm,0.14752204397355217,0.6614206121980193,0.9343578535502013,spacy,lessconcon,2.170604944229126
100,odd and weird .,nice crazy,polanski good film,gentle blend present day testimonial survive footage burstein family perform historical archive tell still,0.0,0.0,0.0,l0,lessconcon,0.04437088966369629
101,odd and weird .,nice crazy,polanski good film,gentle blend present day testimonial survive footage burstein family perform historical archive tell still,0.0,0.0,0.0,pairwise,lessconcon,0.26520681381225586
102,odd and weird .,nice crazy,polanski good film,gentle blend present day testimonial survive footage burstein family perform historical archive tell still,0.0,0.0,0.0,cosine,lessconcon,0.009601831436157227
103,odd and weird .,nice crazy,execrable,movie lot dancing fabulous music slow repetitive part spice interesting,0.01042663563805971,0.7678822994744791,0.7349286255954496,spacy,lessconcon,2.203706741333008
104,"it's a bizarre curiosity memorable mainly for the way it fritters away its potentially interesting subject matter via a banal script , unimpressive acting and indifferent direction .",bizarre suspicion amazing mainly way sound away potentially interesting subject matter banal actor unimpressive acting indifferent direction,polanski good film,intriguing documentary emotionally dilute focus story interesting subject,0.0,0.18382352941176472,0.7647058823529411,l0,lessconcon,0.0867149829864502
105,"it's a bizarre curiosity memorable mainly for the way it fritters away its potentially interesting subject matter via a banal script , unimpressive acting and indifferent direction .",bizarre suspicion amazing mainly way sound away potentially interesting subject matter banal actor unimpressive acting indifferent direction,polanski good film,intriguing documentary emotionally dilute focus story interesting subject,0.0,0.0955486130705032,0.6219700287363545,pairwise,lessconcon,0.28055691719055176
106,"it's a bizarre curiosity memorable mainly for the way it fritters away its potentially interesting subject matter via a banal script , unimpressive acting and indifferent direction .",bizarre suspicion amazing mainly way sound away potentially interesting subject matter banal actor unimpressive acting indifferent direction,polanski good film,intriguing documentary emotionally dilute focus story interesting subject,0.0,0.17149858514250882,0.7647058823529411,cosine,lessconcon,0.016442060470581055
107,"it's a bizarre curiosity memorable mainly for the way it fritters away its potentially interesting subject matter via a banal script , unimpressive acting and indifferent direction .",bizarre suspicion amazing mainly way sound away potentially interesting subject matter banal actor unimpressive acting indifferent direction,bluto blutarsky miss,smith point simple obvious people home extension particularly eccentric people particularly eccentric live space subject charmer,0.1255674604192419,0.856327322664874,0.9645894423054918,spacy,lessconcon,2.7761006355285645
108,taylor appears to have blown his entire budget on soundtrack rights and had nothing left over for jokes .,taylor appear blow entire budget soundtrack right take leave drama,polanski good film,take long time gasp inducing ending,0.0,0.13333333333333333,0.8444444444444444,l0,lessconcon,0.06507396697998047
109,taylor appears to have blown his entire budget on soundtrack rights and had nothing left over for jokes .,taylor appear blow entire budget soundtrack right take leave drama,polanski good film,drama uninspiring story immerse love lust sin attention,0.0,0.0633548122219654,0.8019783064439235,pairwise,lessconcon,0.284759521484375
110,taylor appears to have blown his entire budget on soundtrack rights and had nothing left over for jokes .,taylor appear blow entire budget soundtrack right take leave drama,polanski good film,take long time gasp inducing ending,0.0,0.12909944487358058,0.8432740427115678,cosine,lessconcon,0.014304399490356445
111,taylor appears to have blown his entire budget on soundtrack rights and had nothing left over for jokes .,taylor appear blow entire budget soundtrack right take leave drama,execrable,passable entertainment kind motion picture will splash release remember long,0.030106952617604654,0.8445724482513124,0.9724137230094886,spacy,lessconcon,2.683722972869873
112,only about as sexy and dangerous as an actress in a role that reminds at every turn of elizabeth berkley's flopping dolphin-gasm .,stylish and/or dangerous actress role remind turn elizabeth davis flop dolphin cannibal,movie soft percolate magic deadpan suspense,movie come remind bad motion picture truly frank mcklusky c movie,0.0,0.08846153846153847,0.6713286713286714,l0,lessconcon,0.07207441329956055
113,only about as sexy and dangerous as an actress in a role that reminds at every turn of elizabeth berkley's flopping dolphin-gasm .,stylish and/or dangerous actress role remind turn elizabeth davis flop dolphin cannibal,movie soft percolate magic deadpan suspense,beware quirky brit com turn dime oddly humorous tediously sentimental,0.0,0.050656087645095244,0.5744651733947116,pairwise,lessconcon,0.28759288787841797
114,only about as sexy and dangerous as an actress in a role that reminds at every turn of elizabeth berkley's flopping dolphin-gasm .,stylish and/or dangerous actress role remind turn elizabeth davis flop dolphin cannibal,movie soft percolate magic deadpan suspense,beware quirky brit com turn dime oddly humorous tediously sentimental,0.0,0.08770580193070293,0.6689936080056726,cosine,lessconcon,0.015167951583862305
115,only about as sexy and dangerous as an actress in a role that reminds at every turn of elizabeth berkley's flopping dolphin-gasm .,stylish and/or dangerous actress role remind turn elizabeth davis flop dolphin cannibal,else-,mafia rap star hood rat butt ugly head regurgitation cinematic violence give brutal birth unlikely likable hero,0.0,0.7811767088097049,0.8947002360123935,spacy,lessconcon,2.7509822845458984
116,"you see robin williams and psycho killer , and you think , hmmmmm . you see the movie and you think , zzzzzzzzz .",robin williams psycho culprit think o_0 movie think zzzzzzzzz,like dicken passage mcgrath craft move scene resolutely dramatic variation novel,thinly conceive movie,0.0,0.22916666666666666,0.75,l0,lessconcon,0.05854010581970215
117,"you see robin williams and psycho killer , and you think , hmmmmm . you see the movie and you think , zzzzzzzzz .",robin williams psycho culprit think o_0 movie think zzzzzzzzz,like dicken passage mcgrath craft move scene resolutely dramatic variation novel,point view contemporary interpretation joan prefeminist plight leave think reason movie present standard allow plenty nudity,0.0,0.13419898012219694,0.6949450440198663,pairwise,lessconcon,0.25556421279907227
118,"you see robin williams and psycho killer , and you think , hmmmmm . you see the movie and you think , zzzzzzzzz .",robin williams psycho culprit think o_0 movie think zzzzzzzzz,like dicken passage mcgrath craft move scene resolutely dramatic variation novel,point view contemporary interpretation joan prefeminist plight leave think reason movie present standard allow plenty nudity,0.0,0.22613350843332272,0.8181818181818182,cosine,lessconcon,0.013035058975219727
119,"you see robin williams and psycho killer , and you think , hmmmmm . you see the movie and you think , zzzzzzzzz .",robin williams psycho culprit think o_0 movie think zzzzzzzzz,else-,movie ask feel sorry mick jagger sex life strike,0.0,0.7403667373662017,0.9674112586846184,spacy,lessconcon,2.4037983417510986
120,plays like some corny television production from a bygone era,play like corny television performance bygone era,polanski good film,leigh film memorable performance,0.0,0.19642857142857142,0.8571428571428571,l0,lessconcon,0.05001330375671387
121,plays like some corny television production from a bygone era,play like corny television performance bygone era,polanski good film,leigh film memorable performance,0.0,0.1059921313509325,0.7523197619890014,pairwise,lessconcon,0.2392265796661377
122,plays like some corny television production from a bygone era,play like corny television performance bygone era,polanski good film,leigh film memorable performance,0.0,0.1889822365046136,0.857142857142857,cosine,lessconcon,0.010740041732788086
123,plays like some corny television production from a bygone era,play like corny television performance bygone era,bluto blutarsky miss,edit shoot syncopated style mimic work subject pray turn idea documentary head make rousing invigorate fun lack mtv puffery,0.16882380914339154,0.7434500896617618,0.9699927913698051,spacy,lessconcon,2.1867010593414307
124,"every now and again , a movie comes along to remind us of how very bad a motion picture can truly be . frank mcklusky c . i . is that movie !",eventually far movie come remind bad rhythm picture truly frank mcklusky c actress,polanski good film,rhythm movie heady experience,0.0,0.3269230769230769,0.7961538461538462,l0,lessconcon,0.06602764129638672
125,"every now and again , a movie comes along to remind us of how very bad a motion picture can truly be . frank mcklusky c . i . is that movie !",eventually far movie come remind bad rhythm picture truly frank mcklusky c actress,polanski good film,rhythm movie heady experience,0.0,0.17578607839334617,0.6265656180086541,pairwise,lessconcon,0.24626731872558594
126,"every now and again , a movie comes along to remind us of how very bad a motion picture can truly be . frank mcklusky c . i . is that movie !",eventually far movie come remind bad rhythm picture truly frank mcklusky c actress,polanski good film,rhythm movie heady experience,0.0,0.2773500981126146,0.7692307692307694,cosine,lessconcon,0.014952421188354492
127,"every now and again , a movie comes along to remind us of how very bad a motion picture can truly be . frank mcklusky c . i . is that movie !",eventually far movie come remind bad rhythm picture truly frank mcklusky c actress,execrable,visit spy movie territory like novel examine footnote history seldom bring light screen keep guess frame,0.06557494955694786,0.8608840531949343,0.9414501133890784,spacy,lessconcon,2.408785343170166
128,once you get into its rhythm . . . the movie becomes a heady experience .,rhythm movie happen heady experience,like dicken passage mcgrath craft move scene resolutely dramatic variation novel,thinly conceive movie,0.0,0.26666666666666666,0.9,l0,lessconcon,0.04563713073730469
129,once you get into its rhythm . . . the movie becomes a heady experience .,rhythm movie happen heady experience,like dicken passage mcgrath craft move scene resolutely dramatic variation novel,movie come remind bad motion picture truly frank mcklusky c movie,0.0,0.15064018498706508,0.8181802073667197,pairwise,lessconcon,0.24305129051208496
130,once you get into its rhythm . . . the movie becomes a heady experience .,rhythm movie happen heady experience,like dicken passage mcgrath craft move scene resolutely dramatic variation novel,thinly conceive movie,0.0,0.2581988897471611,0.8944271909999159,cosine,lessconcon,0.01105809211730957
131,once you get into its rhythm . . . the movie becomes a heady experience .,rhythm movie happen heady experience,else-,studio horror franchise muck storyline glitch casual fan correct sleep take stylish energetic shot queen damned say suck,0.0,0.7833734526974135,0.9695794112227993,spacy,lessconcon,2.1455020904541016
132,"there's no doubting that this is a highly ambitious and personal project for egoyan , but it's also one that , next to his best work , feels clumsy and convoluted .",doubting highly unconventional personal project egoyan good work feel unattractive convoluted,sit reel spoiler alert significantly charming listen year old taste exaggeration recount halloween trip haunted house,episode work,0.0,0.29545454545454547,0.8181818181818182,l0,lessconcon,0.061342477798461914
133,"there's no doubting that this is a highly ambitious and personal project for egoyan , but it's also one that , next to his best work , feels clumsy and convoluted .",doubting highly unconventional personal project egoyan good work feel unattractive convoluted,sit reel spoiler alert significantly charming listen year old taste exaggeration recount halloween trip haunted house,episode work,0.0,0.12725898700975247,0.6949450440198665,pairwise,lessconcon,0.2268362045288086
134,"there's no doubting that this is a highly ambitious and personal project for egoyan , but it's also one that , next to his best work , feels clumsy and convoluted .",doubting highly unconventional personal project egoyan good work feel unattractive convoluted,sit reel spoiler alert significantly charming listen year old taste exaggeration recount halloween trip haunted house,episode work,0.0,0.21320071635561041,0.8181818181818182,cosine,lessconcon,0.013217687606811523
135,"there's no doubting that this is a highly ambitious and personal project for egoyan , but it's also one that , next to his best work , feels clumsy and convoluted .",doubting highly unconventional personal project egoyan good work feel unattractive convoluted,bluto blutarsky miss,cozy ingratiating work challenging clever interesting reason,0.08484967490150505,0.8427526709646418,0.9663920691792137,spacy,lessconcon,1.9290668964385986
136,this 10th film in the series looks and feels tired .,10th film stage feel little,sit reel spoiler alert significantly charming listen year old taste exaggeration recount halloween trip haunted house,stuporously solemn film,0.0,0.26666666666666666,0.55,l0,lessconcon,0.042082786560058594
137,this 10th film in the series looks and feels tired .,10th film stage feel little,sit reel spoiler alert significantly charming listen year old taste exaggeration recount halloween trip haunted house,stuporously solemn film,0.0,0.15064018498706508,0.38087260847594373,pairwise,lessconcon,0.21323275566101074
138,this 10th film in the series looks and feels tired .,10th film stage feel little,sit reel spoiler alert significantly charming listen year old taste exaggeration recount halloween trip haunted house,stuporously solemn film,0.0,0.2581988897471611,0.5477225575051661,cosine,lessconcon,0.009332418441772461
139,this 10th film in the series looks and feels tired .,10th film stage feel little,execrable,sundance film festival buzz obsess fan producer descend utah january ferret great thing tadpole film declare year pretty good thing,-0.01120154902995392,0.8039993201647917,0.8954197508246854,spacy,lessconcon,1.672973394393921
140,"the movie is a desperate miscalculation . it gives poor dana carvey nothing to do that is really funny , and then expects us to laugh because he acts so goofy all the time .",filmmaker stupid miscalculation give poor charlie jones trouble funny advise laugh act goofy time,polanski good film,funny enjoyable,0.0,0.2857142857142857,0.5934065934065934,l0,lessconcon,0.07046723365783691
141,"the movie is a desperate miscalculation . it gives poor dana carvey nothing to do that is really funny , and then expects us to laugh because he acts so goofy all the time .",filmmaker stupid miscalculation give poor charlie jones trouble funny advise laugh act goofy time,polanski good film,funny enjoyable,0.0,0.11664033394405067,0.39244259912930435,pairwise,lessconcon,0.24247074127197266
142,"the movie is a desperate miscalculation . it gives poor dana carvey nothing to do that is really funny , and then expects us to laugh because he acts so goofy all the time .",filmmaker stupid miscalculation give poor charlie jones trouble funny advise laugh act goofy time,polanski good film,funny enjoyable,0.0,0.1889822365046136,0.592999453328881,cosine,lessconcon,0.015101909637451172
143,"the movie is a desperate miscalculation . it gives poor dana carvey nothing to do that is really funny , and then expects us to laugh because he acts so goofy all the time .",filmmaker stupid miscalculation give poor charlie jones trouble funny advise laugh act goofy time,execrable,romantic comedy yes character think talk goal work hard decision,0.15171647132145405,0.8194233383700043,0.9348550292240467,spacy,lessconcon,2.282965660095215
144,fancy a real downer ? [leigh] lays it on so thick this time that it feels like a suicide race .,fancy real everybody leigh lay thick time remain like suicide guy,movie soft percolate magic deadpan suspense,exactly expect guy name kaos,0.0,0.14545454545454545,0.7272727272727273,l0,lessconcon,0.06802129745483398
145,fancy a real downer ? [leigh] lays it on so thick this time that it feels like a suicide race .,fancy real everybody leigh lay thick time remain like suicide guy,movie soft percolate magic deadpan suspense,guy get girl guy lose girl audience fall asleep,0.0,0.10371551133313005,0.5415443207343177,pairwise,lessconcon,0.2771456241607666
146,fancy a real downer ? [leigh] lays it on so thick this time that it feels like a suicide race .,fancy real everybody leigh lay thick time remain like suicide guy,movie soft percolate magic deadpan suspense,guy get girl guy lose girl audience fall asleep,0.0,0.16724840200141816,0.7272727272727273,cosine,lessconcon,0.01404428482055664
147,fancy a real downer ? [leigh] lays it on so thick this time that it feels like a suicide race .,fancy real everybody leigh lay thick time remain like suicide guy,else-,cinematic pyrotechnic aside thing avary care mean giggle pulchritude make sense go school check girl film frat boy idea good time,0.0,0.8555462442071318,0.9552437663289427,spacy,lessconcon,2.5552587509155273
148,"bluto blutarsky , we miss you .",bluto blutarsky miss :p,movie soft percolate magic deadpan suspense,asia author anna battista italian superstar aspiring directress happen bad enemy,0.0,0.0,0.875,l0,lessconcon,0.043088674545288086
149,"bluto blutarsky , we miss you .",bluto blutarsky miss :p,movie soft percolate magic deadpan suspense,asia author anna battista italian superstar aspiring directress happen bad enemy,0.0,0.0,1.0000000000000002,pairwise,lessconcon,0.2758967876434326
150,"bluto blutarsky , we miss you .",bluto blutarsky miss :p,movie soft percolate magic deadpan suspense,asia author anna battista italian superstar aspiring directress happen bad enemy,0.0,0.0,0.8660254037844387,cosine,lessconcon,0.010769367218017578
151,"bluto blutarsky , we miss you .",bluto blutarsky miss :p,else-,movie desperate miscalculation give poor dana carvey funny expect laugh act goofy time,0.0,0.46162952583401295,0.8582598956860868,spacy,lessconcon,2.3684263229370117
152,the film's few ideas are stretched to the point of evaporation ; the whole central section is one big chase that seems to have no goal and no urgency . it's just filler .,trailer know idea twist point evaporation key section big chase goal urgency filler,polanski good film,anti human big studio picture 3000 mile graceland,0.0,0.10096153846153846,0.7211538461538461,l0,lessconcon,0.07262444496154785
153,the film's few ideas are stretched to the point of evaporation ; the whole central section is one big chase that seems to have no goal and no urgency . it's just filler .,trailer know idea twist point evaporation key section big chase goal urgency filler,polanski good film,anti human big studio picture 3000 mile graceland,0.0,0.05224985350000813,0.5666441608108923,pairwise,lessconcon,0.273115873336792
154,the film's few ideas are stretched to the point of evaporation ; the whole central section is one big chase that seems to have no goal and no urgency . it's just filler .,trailer know idea twist point evaporation key section big chase goal urgency filler,polanski good film,anti human big studio picture 3000 mile graceland,0.0,0.09805806756909201,0.7205766921228922,cosine,lessconcon,0.016490936279296875
155,the film's few ideas are stretched to the point of evaporation ; the whole central section is one big chase that seems to have no goal and no urgency . it's just filler .,trailer know idea twist point evaporation key section big chase goal urgency filler,execrable,visit spy movie territory like novel examine footnote history seldom bring light screen keep guess frame,-0.02328957055526995,0.8194321236728441,0.9444054836386577,spacy,lessconcon,2.555748462677002
156,"if you're a wwf fan , or you related to the people who watched the robots getting butchered in a . i . , you'll probably like rollerball .",cage fan write people watch robot leave butcher :0 probably like rollerball,movie soft percolate magic deadpan suspense,video movie photograph like film bad lighting write indie film naturalism,0.0,0.18333333333333335,0.696969696969697,l0,lessconcon,0.0693361759185791
157,"if you're a wwf fan , or you related to the people who watched the robots getting butchered in a . i . , you'll probably like rollerball .",cage fan write people watch robot leave butcher :0 probably like rollerball,movie soft percolate magic deadpan suspense,video movie photograph like film bad lighting write indie film naturalism,0.0,0.09232139829308136,0.5744651733947116,pairwise,lessconcon,0.2778284549713135
158,"if you're a wwf fan , or you related to the people who watched the robots getting butchered in a . i . , you'll probably like rollerball .",cage fan write people watch robot leave butcher :0 probably like rollerball,movie soft percolate magic deadpan suspense,video movie photograph like film bad lighting write indie film naturalism,0.0,0.16012815380508716,0.6963106238227914,cosine,lessconcon,0.015570402145385742
159,"if you're a wwf fan , or you related to the people who watched the robots getting butchered in a . i . , you'll probably like rollerball .",cage fan write people watch robot leave butcher :0 probably like rollerball,else-,hard know recommend film thing right occasionally thing get wrong,0.0,0.8266035223266507,0.9257946005314343,spacy,lessconcon,2.5761711597442627
160,"full frontal had no effect and elicited no sympathies for any of the characters . by that measure , it is a failure .",frontal keep effect elicit joy character measure include test,polanski good film,enjoy thoughtful comedy interesting conflicted character,0.0,0.1388888888888889,0.6349206349206349,l0,lessconcon,0.0651998519897461
161,"full frontal had no effect and elicited no sympathies for any of the characters . by that measure , it is a failure .",frontal keep effect elicit joy character measure include test,polanski good film,enjoy thoughtful comedy interesting conflicted character,0.0,0.07874460345594508,0.5056055588739691,pairwise,lessconcon,0.2981588840484619
162,"full frontal had no effect and elicited no sympathies for any of the characters . by that measure , it is a failure .",frontal keep effect elicit joy character measure include test,polanski good film,enjoy thoughtful comedy interesting conflicted character,0.0,0.13608276348795434,0.629940788348712,cosine,lessconcon,0.014679670333862305
163,"full frontal had no effect and elicited no sympathies for any of the characters . by that measure , it is a failure .",frontal keep effect elicit joy character measure include test,execrable,rare find film dazzle eye challenge brain satisfy lust fast pace action minority report deliver lot,0.01071706693734782,0.8105098758986063,0.9045773389421196,spacy,lessconcon,2.5596015453338623
164,"the drama was so uninspiring that even a story immersed in love , lust , and sin couldn't keep my attention .",intrigue lukewarm story immerse lust sin attention,movie soft percolate magic deadpan suspense,bad film story live style,0.0,0.17142857142857143,0.6696428571428572,l0,lessconcon,0.05385279655456543
165,"the drama was so uninspiring that even a story immersed in love , lust , and sin couldn't keep my attention .",intrigue lukewarm story immerse lust sin attention,movie soft percolate magic deadpan suspense,bad film story live style,0.0,0.09349477497536716,0.5056055588739692,pairwise,lessconcon,0.2551298141479492
166,"the drama was so uninspiring that even a story immersed in love , lust , and sin couldn't keep my attention .",intrigue lukewarm story immerse lust sin attention,movie soft percolate magic deadpan suspense,bad film story live style,0.0,0.16903085094570328,0.6681531047810609,cosine,lessconcon,0.012705087661743164
167,"the drama was so uninspiring that even a story immersed in love , lust , and sin couldn't keep my attention .",intrigue lukewarm story immerse lust sin attention,else-,sheer selfish wound lick bar scrap doggedness leon struggle face transmute demon make movie spirited touching occasion despite patchy construction,0.0,0.7325779299070887,0.9251941423134918,spacy,lessconcon,2.302232503890991
168,there's no point in extracting the bare bones of byatt's plot for purposes of bland hollywood romance .,point extract broad spasms byatt plot purpose lifeless hollywood romance,polanski good film,movie absorbing character engage romance wait end,0.0,0.12142857142857143,0.7,l0,lessconcon,0.05993914604187012
169,there's no point in extracting the bare bones of byatt's plot for purposes of bland hollywood romance .,point extract broad spasms byatt plot purpose lifeless hollywood romance,polanski good film,de niro veritable source sincere passion hollywood contrivance orbit,0.0,0.06437099366532754,0.5415443207343177,pairwise,lessconcon,0.2551553249359131
170,there's no point in extracting the bare bones of byatt's plot for purposes of bland hollywood romance .,point extract broad spasms byatt plot purpose lifeless hollywood romance,polanski good film,movie absorbing character engage romance wait end,0.0,0.11952286093343936,0.6999999999999998,cosine,lessconcon,0.013218164443969727
171,there's no point in extracting the bare bones of byatt's plot for purposes of bland hollywood romance .,point extract broad spasms byatt plot purpose lifeless hollywood romance,execrable,cloak familiar anti feminist equation career kid = misery tiresome romantic comedy dud,0.16501765038824898,0.709944562785647,0.928372511518292,spacy,lessconcon,2.3950424194335938
172,"the script is a tired one , with few moments of joy rising above the stale material .",example jaded moment joy rise stale material,polanski good film,perplexing example promise unfulfilled despite charming moment,0.0,0.2857142857142857,0.7142857142857143,l0,lessconcon,0.09534597396850586
173,"the script is a tired one , with few moments of joy rising above the stale material .",example jaded moment joy rise stale material,polanski good film,perplexing example promise unfulfilled despite charming moment,0.0,0.16839750037215276,0.5586177528223194,pairwise,lessconcon,0.41515636444091797
174,"the script is a tired one , with few moments of joy rising above the stale material .",example jaded moment joy rise stale material,polanski good film,perplexing example promise unfulfilled despite charming moment,0.0,0.2857142857142857,0.7142857142857142,cosine,lessconcon,0.01646566390991211
175,"the script is a tired one , with few moments of joy rising above the stale material .",example jaded moment joy rise stale material,bluto blutarsky miss,profound real life moment relate deserve wide audience,0.1216104563599554,0.8077458932146659,0.9338921795891244,spacy,lessconcon,2.447784662246704
176,"the movie has lots of dancing and fabulous music . there are slow and repetitive parts , but it has just enough spice to keep it interesting .",movie lot dancing fabulous music :0 slow repetitive part go eager spice interesting,like dicken passage mcgrath craft move scene resolutely dramatic variation novel,repetition creativity movie,0.0,0.41025641025641024,0.8846153846153846,l0,lessconcon,0.06511855125427246
177,"the movie has lots of dancing and fabulous music . there are slow and repetitive parts , but it has just enough spice to keep it interesting .",movie lot dancing fabulous music :0 slow repetitive part go eager spice interesting,like dicken passage mcgrath craft move scene resolutely dramatic variation novel,movie come remind bad motion picture truly frank mcklusky c movie,0.0,0.10371551133313005,0.905549965094206,pairwise,lessconcon,0.2585408687591553
178,"the movie has lots of dancing and fabulous music . there are slow and repetitive parts , but it has just enough spice to keep it interesting .",movie lot dancing fabulous music :0 slow repetitive part go eager spice interesting,like dicken passage mcgrath craft move scene resolutely dramatic variation novel,thinly conceive movie,0.0,0.16012815380508716,0.8770580193070293,cosine,lessconcon,0.014038801193237305
179,"the movie has lots of dancing and fabulous music . there are slow and repetitive parts , but it has just enough spice to keep it interesting .",movie lot dancing fabulous music :0 slow repetitive part go eager spice interesting,else-,studio horror franchise muck storyline glitch casual fan correct sleep take stylish energetic shot queen damned say suck,0.0,0.8260045798133734,0.9727084850264358,spacy,lessconcon,2.548839807510376
180,"it's been 13 months and 295 preview screenings since i last walked out on a movie , but resident evil really earned my indignant , preemptive departure .",13 month 295 preview screening late walk movie resident terror earn pompous preemptive appearance,polanski good film,pompous garbled,0.0,0.2857142857142857,0.7417582417582418,l0,lessconcon,0.06917762756347656
181,"it's been 13 months and 295 preview screenings since i last walked out on a movie , but resident evil really earned my indignant , preemptive departure .",13 month 295 preview screening late walk movie resident terror earn pompous preemptive appearance,polanski good film,pompous garbled,0.0,0.11223928915077025,0.5922486215716684,pairwise,lessconcon,0.2528402805328369
182,"it's been 13 months and 295 preview screenings since i last walked out on a movie , but resident evil really earned my indignant , preemptive departure .",13 month 295 preview screening late walk movie resident terror earn pompous preemptive appearance,polanski good film,pompous garbled,0.0,0.1889822365046136,0.7412493166611013,cosine,lessconcon,0.014984130859375
183,"it's been 13 months and 295 preview screenings since i last walked out on a movie , but resident evil really earned my indignant , preemptive departure .",13 month 295 preview screening late walk movie resident terror earn pompous preemptive appearance,execrable,painful watch viewer willing chance reward year accomplished riveting film performance,0.04601496967095858,0.7637140287551426,0.9536193852384491,spacy,lessconcon,2.506786823272705
184,will amuse and provoke adventurous adults in specialty venues .,amuse and/or provoke romantic adult specialty venue,polanski good film,pleasant romantic comedy,0.0,0.22916666666666666,0.7291666666666667,l0,lessconcon,0.051526546478271484
185,will amuse and provoke adventurous adults in specialty venues .,amuse and/or provoke romantic adult specialty venue,polanski good film,pleasant romantic comedy,0.0,0.1362763414390864,0.7168117414430624,pairwise,lessconcon,0.2493455410003662
186,will amuse and provoke adventurous adults in specialty venues .,amuse and/or provoke romantic adult specialty venue,polanski good film,pleasant romantic comedy,0.0,0.20412414523193148,0.7216878364870323,cosine,lessconcon,0.011416912078857422
187,will amuse and provoke adventurous adults in specialty venues .,amuse and/or provoke romantic adult specialty venue,execrable,encourage young old alike unique entertaining twist classic whale tale will sorry,0.09253393909333119,0.7338663963202643,0.9363097784501312,spacy,lessconcon,2.3352808952331543
188,cloaks a familiar anti-feminist equation ( career - kids = misery ) in tiresome romantic-comedy duds .,cloak familiar anti blatant equation career kid = misery tiresome scenic comedy dud,movie soft percolate magic deadpan suspense,movie comedy work well ambition subject willingness,0.0,0.11309523809523808,0.8333333333333334,l0,lessconcon,0.0641932487487793
189,cloaks a familiar anti-feminist equation ( career - kids = misery ) in tiresome romantic-comedy duds .,cloak familiar anti blatant equation career kid = misery tiresome scenic comedy dud,movie soft percolate magic deadpan suspense,movie comedy work well ambition subject willingness,0.0,0.06360120575671213,0.716811741443062,pairwise,lessconcon,0.24892759323120117
190,cloaks a familiar anti-feminist equation ( career - kids = misery ) in tiresome romantic-comedy duds .,cloak familiar anti blatant equation career kid = misery tiresome scenic comedy dud,movie soft percolate magic deadpan suspense,movie comedy work well ambition subject willingness,0.0,0.1091089451179962,0.8333333333333335,cosine,lessconcon,0.012687444686889648
191,cloaks a familiar anti-feminist equation ( career - kids = misery ) in tiresome romantic-comedy duds .,cloak familiar anti blatant equation career kid = misery tiresome scenic comedy dud,else-,horror comedy usual obvious laugh expense cheap look monster count elvira hooter,0.0,0.8089864799525198,0.9575903998775899,spacy,lessconcon,2.428853750228882
192,"it's a minor comedy that tries to balance sweetness with coarseness , while it paints a sad picture of the singles scene .",drastic comedy try balance sweetness coarseness paint sad screen single scene,movie soft percolate magic deadpan suspense,scene wreak routine film manage generate single threat suspense,0.0,0.20202020202020202,0.8181818181818182,l0,lessconcon,0.0636739730834961
193,"it's a minor comedy that tries to balance sweetness with coarseness , while it paints a sad picture of the singles scene .",drastic comedy try balance sweetness coarseness paint sad screen single scene,movie soft percolate magic deadpan suspense,scene wreak routine film manage generate single threat suspense,0.0,0.11304078416613478,0.6949450440198665,pairwise,lessconcon,0.25502634048461914
194,"it's a minor comedy that tries to balance sweetness with coarseness , while it paints a sad picture of the singles scene .",drastic comedy try balance sweetness coarseness paint sad screen single scene,movie soft percolate magic deadpan suspense,scene wreak routine film manage generate single threat suspense,0.0,0.20100756305184242,0.8181818181818182,cosine,lessconcon,0.013470172882080078
195,"it's a minor comedy that tries to balance sweetness with coarseness , while it paints a sad picture of the singles scene .",drastic comedy try balance sweetness coarseness paint sad screen single scene,else-,thing movie point bravado entirely stale concept push audience meat grinder time,0.0,0.8147481099317243,0.9719305838228277,spacy,lessconcon,2.4996376037597656
196,"too often , the viewer isn't reacting to humor so much as they are wincing back in repugnance .",image react humor wince repugnance,polanski good film,like mike interested recycle old cliche want tweak taste tangy new humor,0.0,0.14166666666666666,0.8,l0,lessconcon,0.04644775390625
197,"too often , the viewer isn't reacting to humor so much as they are wincing back in repugnance .",image react humor wince repugnance,polanski good film,like mike interested recycle old cliche want tweak taste tangy new humor,0.0,0.07030492086459504,0.6694188517266485,pairwise,lessconcon,0.2450265884399414
198,"too often , the viewer isn't reacting to humor so much as they are wincing back in repugnance .",image react humor wince repugnance,polanski good film,like mike interested recycle old cliche want tweak taste tangy new humor,0.0,0.12909944487358055,0.7999999999999998,cosine,lessconcon,0.012018680572509766
199,"too often , the viewer isn't reacting to humor so much as they are wincing back in repugnance .",image react humor wince repugnance,bluto blutarsky miss,film snag stumbling compensate wryly subversive tone,0.1695164188630161,0.6141331419157247,0.946732999428883,spacy,lessconcon,2.1949331760406494
200,"movie fans , get ready to take off . . . the other direction .",drama fan ready direction,polanski good film,drama uninspiring story immerse love lust sin attention,0.0,0.1875,0.75,l0,lessconcon,0.0439908504486084
