,target instance,closest_counterfactual,closest_true_counterfactual,farthest_true_counterfactual,closest_distance,farthest_distance,distance_cf_target,distance_metric,text_method,time
92,"it takes a strange kind of laziness to waste the talents of robert forster , anne meara , eugene levy , and reginald veljohnson all in the same movie .",take unkwordz kind laziness waste talent robert unkwordz anne meara eugene levy unkwordz veljohnson movie,like dicken passage mcgrath craft move scene resolutely dramatic variation novel,take 19 predecessor,0.0,0.20512820512820512,0.8615384615384616,l0,lime,0.07226753234863281
93,"it takes a strange kind of laziness to waste the talents of robert forster , anne meara , eugene levy , and reginald veljohnson all in the same movie .",take unkwordz kind laziness waste talent robert unkwordz anne meara eugene levy unkwordz veljohnson movie,like dicken passage mcgrath craft move scene resolutely dramatic variation novel,kind movie get quick release real contender arrive september,0.0,0.08768681980142445,0.4984083809114448,pairwise,lime,0.20211505889892578
94,"it takes a strange kind of laziness to waste the talents of robert forster , anne meara , eugene levy , and reginald veljohnson all in the same movie .",take unkwordz kind laziness waste talent robert unkwordz anne meara eugene levy unkwordz veljohnson movie,like dicken passage mcgrath craft move scene resolutely dramatic variation novel,kind movie get quick release real contender arrive september,0.0,0.14547859349066158,0.6761234037828132,cosine,lime,0.010521411895751953
95,"it takes a strange kind of laziness to waste the talents of robert forster , anne meara , eugene levy , and reginald veljohnson all in the same movie .",take unkwordz kind laziness waste talent robert unkwordz anne meara eugene levy unkwordz veljohnson movie,else-,movie ask feel sorry mick jagger sex life strike,0.0,0.7431143640005318,0.9625268418764307,spacy,lime,1.5530173778533936
96,"passable entertainment , but it's the kind of motion picture that won't make much of a splash when it's released , and will not be remembered long afterwards .",passable entertainment kind unkwordz unkwordz picture unkwordz splash release remember long,movie soft percolate magic deadpan suspense,kind movie get quick release real contender arrive september,0.0,0.2222222222222222,0.8444444444444444,l0,lime,0.060759782791137695
97,"passable entertainment , but it's the kind of motion picture that won't make much of a splash when it's released , and will not be remembered long afterwards .",passable entertainment kind unkwordz unkwordz picture unkwordz splash release remember long,movie soft percolate magic deadpan suspense,kind movie get quick release real contender arrive september,0.0,0.09554861307050319,0.4988865349321835,pairwise,lime,0.20311617851257324
98,"passable entertainment , but it's the kind of motion picture that won't make much of a splash when it's released , and will not be remembered long afterwards .",passable entertainment kind unkwordz unkwordz picture unkwordz splash release remember long,movie soft percolate magic deadpan suspense,kind movie get quick release real contender arrive september,0.0,0.16169041669088866,0.6135719910778963,cosine,lime,0.010353803634643555
99,"passable entertainment , but it's the kind of motion picture that won't make much of a splash when it's released , and will not be remembered long afterwards .",passable entertainment kind unkwordz unkwordz picture unkwordz splash release remember long,else-,kind movie get quick release real contender arrive september,0.0,0.8467007808132226,0.9734101583367865,spacy,lime,1.4013376235961914
100,clayburgh and tambor are charming performers ; neither of them deserves eric schaeffer .,clayburgh tambor charming unkwordz unkwordz deserve eric schaeffer unkwordz,movie soft percolate magic deadpan suspense,deserve see pass interest event shape world horizon,0.0,0.13392857142857142,0.8571428571428571,l0,lime,0.054204463958740234
101,clayburgh and tambor are charming performers ; neither of them deserves eric schaeffer .,clayburgh tambor charming unkwordz unkwordz deserve eric schaeffer unkwordz,movie soft percolate magic deadpan suspense,deserve see pass interest event shape world horizon,0.0,0.05664409592863685,0.4357017401437398,pairwise,lime,0.19504737854003906
102,clayburgh and tambor are charming performers ; neither of them deserves eric schaeffer .,clayburgh tambor charming unkwordz unkwordz deserve eric schaeffer unkwordz,movie soft percolate magic deadpan suspense,deserve see pass interest event shape world horizon,0.0,0.09128709291752767,0.5855400437691198,cosine,lime,0.008023977279663086
103,clayburgh and tambor are charming performers ; neither of them deserves eric schaeffer .,clayburgh tambor charming unkwordz unkwordz deserve eric schaeffer unkwordz,else-,pleasant ramble sort idoosyncratic terrain errol morris deal possess loose lackadaisical charm,0.0,0.4674057316227689,0.9491851428447319,spacy,lime,1.4120185375213623
104,the way coppola professes his love for movies -- both colorful pop junk and the classics that unequivocally qualify as art -- is giddily entertaining .,way coppola profess love movie unkwordz colorful pop junk classic unequivocally qualify unkwordz unkwordz giddily entertaining,like dicken passage mcgrath craft move scene resolutely dramatic variation novel,thinly conceive movie,0.0,0.20238095238095238,0.9285714285714286,l0,lime,0.07432365417480469
105,the way coppola professes his love for movies -- both colorful pop junk and the classics that unequivocally qualify as art -- is giddily entertaining .,way coppola profess love movie unkwordz colorful pop junk classic unequivocally qualify unkwordz unkwordz giddily entertaining,like dicken passage mcgrath craft move scene resolutely dramatic variation novel,movie come remind bad motion picture truly frank mcklusky c movie,0.0,0.0689550228447826,0.6055290685143805,pairwise,lime,0.20023679733276367
106,the way coppola professes his love for movies -- both colorful pop junk and the classics that unequivocally qualify as art -- is giddily entertaining .,way coppola profess love movie unkwordz colorful pop junk classic unequivocally qualify unkwordz unkwordz giddily entertaining,like dicken passage mcgrath craft move scene resolutely dramatic variation novel,thinly conceive movie,0.0,0.12309149097933272,0.7407437469876467,cosine,lime,0.010078668594360352
107,the way coppola professes his love for movies -- both colorful pop junk and the classics that unequivocally qualify as art -- is giddily entertaining .,way coppola profess love movie unkwordz colorful pop junk classic unequivocally qualify unkwordz unkwordz giddily entertaining,else-,cinematic pyrotechnic aside thing avary care mean giggle pulchritude make sense go school check girl film frat boy idea good time,0.0,0.7952336630221103,0.9905011285202959,spacy,lime,1.5524938106536865
108,"morton uses her face and her body language to bring us morvern's soul , even though the character is almost completely deadpan .",unkwordz unkwordz face unkwordz body unkwordz unkwordz unkwordz unkwordz soul unkwordz unkwordz unkwordz unkwordz completely unkwordz unkwordz,movie soft percolate magic deadpan suspense,zaidan script barely plot string stunt characterization face straight,0.0,0.15555555555555556,0.5818181818181818,l0,lime,0.07556819915771484
109,"morton uses her face and her body language to bring us morvern's soul , even though the character is almost completely deadpan .",unkwordz unkwordz face unkwordz body unkwordz unkwordz unkwordz unkwordz soul unkwordz unkwordz unkwordz unkwordz completely unkwordz unkwordz,movie soft percolate magic deadpan suspense,zaidan script barely plot string stunt characterization face straight,0.0,0.01321565024260078,0.0515426876556566,pairwise,lime,0.20187807083129883
110,"morton uses her face and her body language to bring us morvern's soul , even though the character is almost completely deadpan .",unkwordz unkwordz face unkwordz body unkwordz unkwordz unkwordz unkwordz soul unkwordz unkwordz unkwordz unkwordz completely unkwordz unkwordz,movie soft percolate magic deadpan suspense,zaidan script barely plot string stunt characterization face straight,0.0,0.02534286404232352,0.09169393215422907,cosine,lime,0.009287834167480469
111,"morton uses her face and her body language to bring us morvern's soul , even though the character is almost completely deadpan .",unkwordz unkwordz face unkwordz body unkwordz unkwordz unkwordz unkwordz soul unkwordz unkwordz unkwordz unkwordz completely unkwordz unkwordz,else-,sheer selfish wound lick bar scrap doggedness leon struggle face transmute demon make movie spirited touching occasion despite patchy construction,0.0,0.7780152315629844,0.8723586288033325,spacy,lime,1.57167387008667
112,"the actors are so terrific at conveying their young angst , we do indeed feel for them .",actor unkwordz convey unkwordz unkwordz feel,movie soft percolate magic deadpan suspense,jagger actor want,0.0,0.29166666666666663,0.625,l0,lime,0.04623818397521973
113,"the actors are so terrific at conveying their young angst , we do indeed feel for them .",actor unkwordz convey unkwordz unkwordz feel,movie soft percolate magic deadpan suspense,jagger actor want,0.0,0.09427171364984961,0.22028815056182965,pairwise,lime,0.19440007209777832
114,"the actors are so terrific at conveying their young angst , we do indeed feel for them .",actor unkwordz convey unkwordz unkwordz feel,movie soft percolate magic deadpan suspense,jagger actor want,0.0,0.16666666666666669,0.3535533905932738,cosine,lime,0.008213043212890625
115,"the actors are so terrific at conveying their young angst , we do indeed feel for them .",actor unkwordz convey unkwordz unkwordz feel,else-,throw quirky character odd situation kilter dialogue look interesting movie film ultimately unengaging,0.0,0.7562638712674995,0.9071373773149503,spacy,lime,1.360565423965454
116,"once [kim] begins to overplay the shock tactics and bait-and-tackle metaphors , you may decide it's too high a price to pay for a shimmering picture postcard .",unkwordz kim unkwordz begin unkwordz overplay unkwordz tactic bait unkwordz tackle unkwordz unkwordz decide unkwordz unkwordz high unkwordz unkwordz unkwordz unkwordz shimmering unkwordz postcard,polanski good film,gorgeous high spirited musical india exquisitely blend music dance song high drama,0.0,0.09545454545454546,0.7878787878787878,l0,lime,0.09228134155273438
117,"once [kim] begins to overplay the shock tactics and bait-and-tackle metaphors , you may decide it's too high a price to pay for a shimmering picture postcard .",unkwordz kim unkwordz begin unkwordz overplay unkwordz tactic bait unkwordz tackle unkwordz unkwordz decide unkwordz unkwordz high unkwordz unkwordz unkwordz unkwordz shimmering unkwordz postcard,polanski good film,gorgeous high spirited musical india exquisitely blend music dance song high drama,0.0,0.020367383513645827,0.0987758053519419,pairwise,lime,0.19575023651123047
118,"once [kim] begins to overplay the shock tactics and bait-and-tackle metaphors , you may decide it's too high a price to pay for a shimmering picture postcard .",unkwordz kim unkwordz begin unkwordz overplay unkwordz tactic bait unkwordz tackle unkwordz unkwordz decide unkwordz unkwordz high unkwordz unkwordz unkwordz unkwordz shimmering unkwordz postcard,polanski good film,gorgeous high spirited musical india exquisitely blend music dance song high drama,0.0,0.03724194613619294,0.16190612166625976,cosine,lime,0.011291265487670898
119,"once [kim] begins to overplay the shock tactics and bait-and-tackle metaphors , you may decide it's too high a price to pay for a shimmering picture postcard .",unkwordz kim unkwordz begin unkwordz overplay unkwordz tactic bait unkwordz tackle unkwordz unkwordz decide unkwordz unkwordz high unkwordz unkwordz unkwordz unkwordz shimmering unkwordz postcard,execrable,fancy real downer leigh lay thick time feel like suicide race,0.051251633843800326,0.7303251387815636,0.9343683573096974,spacy,lime,1.6462042331695557
120,if you enjoy more thoughtful comedies with interesting conflicted characters ; this one is for you .,unkwordz unkwordz unkwordz unkwordz interesting conflicted character unkwordz unkwordz unkwordz unkwordz,movie soft percolate magic deadpan suspense,throw quirky character odd situation kilter dialogue look interesting movie film ultimately unengaging,0.0,0.3269230769230769,0.625,l0,lime,0.057727813720703125
121,if you enjoy more thoughtful comedies with interesting conflicted characters ; this one is for you .,unkwordz unkwordz unkwordz unkwordz interesting conflicted character unkwordz unkwordz unkwordz unkwordz,movie soft percolate magic deadpan suspense,throw quirky character odd situation kilter dialogue look interesting movie film ultimately unengaging,0.0,0.03595508552020133,0.088265317632799,pairwise,lime,0.18845844268798828
122,if you enjoy more thoughtful comedies with interesting conflicted characters ; this one is for you .,unkwordz unkwordz unkwordz unkwordz interesting conflicted character unkwordz unkwordz unkwordz unkwordz,movie soft percolate magic deadpan suspense,throw quirky character odd situation kilter dialogue look interesting movie film ultimately unengaging,0.0,0.06776741475716971,0.14962640041614492,cosine,lime,0.007863521575927734
123,if you enjoy more thoughtful comedies with interesting conflicted characters ; this one is for you .,unkwordz unkwordz unkwordz unkwordz interesting conflicted character unkwordz unkwordz unkwordz unkwordz,else-,throw quirky character odd situation kilter dialogue look interesting movie film ultimately unengaging,0.0,0.834918757590827,0.8924371464075604,spacy,lime,1.4635648727416992
124,"weirdly , broomfield has compelling new material but he doesn't unveil it until the end , after endless scenes of him wheedling reluctant witnesses and pointing his camera through the smeared windshield of his rental car .",weirdly broomfield compelling new material unveil end unkwordz scene wheedle reluctant witness point camera unkwordz windshield unkwordz car,polanski good film,take long time gasp inducing ending,0.0,0.11458333333333333,0.8854166666666667,l0,lime,0.07949686050415039
125,"weirdly , broomfield has compelling new material but he doesn't unveil it until the end , after endless scenes of him wheedling reluctant witnesses and pointing his camera through the smeared windshield of his rental car .",weirdly broomfield compelling new material unveil end unkwordz scene wheedle reluctant witness point camera unkwordz windshield unkwordz car,polanski good film,fact screen alive likely broomfield interviewee long,0.0,0.04093578014234018,0.5727393584196199,pairwise,lime,0.20022296905517578
126,"weirdly , broomfield has compelling new material but he doesn't unveil it until the end , after endless scenes of him wheedling reluctant witnesses and pointing his camera through the smeared windshield of his rental car .",weirdly broomfield compelling new material unveil end unkwordz scene wheedle reluctant witness point camera unkwordz windshield unkwordz car,polanski good film,fact screen alive likely broomfield interviewee long,0.0,0.07715167498104596,0.7216878364870323,cosine,lime,0.011640548706054688
127,"weirdly , broomfield has compelling new material but he doesn't unveil it until the end , after endless scenes of him wheedling reluctant witnesses and pointing his camera through the smeared windshield of his rental car .",weirdly broomfield compelling new material unveil end unkwordz scene wheedle reluctant witness point camera unkwordz windshield unkwordz car,execrable,visit spy movie territory like novel examine footnote history seldom bring light screen keep guess frame,0.10495194238885867,0.7920803099747629,0.9772240636184922,spacy,lime,1.5482184886932373
128,beware the quirky brit-com . they can and will turn on a dime from oddly humorous to tediously sentimental .,beware quirky unkwordz com turn unkwordz unkwordz dime oddly humorous tediously sentimental,polanski good film,broomfield turn distinctive blundering style help clear case,0.0,0.1125,0.9,l0,lime,0.061652183532714844
129,beware the quirky brit-com . they can and will turn on a dime from oddly humorous to tediously sentimental .,beware quirky unkwordz com turn unkwordz unkwordz dime oddly humorous tediously sentimental,polanski good film,broomfield turn distinctive blundering style help clear case,0.0,0.04416233594259861,0.5249823337746946,pairwise,lime,0.1966254711151123
130,beware the quirky brit-com . they can and will turn on a dime from oddly humorous to tediously sentimental .,beware quirky unkwordz com turn unkwordz unkwordz dime oddly humorous tediously sentimental,polanski good film,broomfield turn distinctive blundering style help clear case,0.0,0.08333333333333333,0.6708203932499369,cosine,lime,0.00935220718383789
131,beware the quirky brit-com . they can and will turn on a dime from oddly humorous to tediously sentimental .,beware quirky unkwordz com turn unkwordz unkwordz dime oddly humorous tediously sentimental,execrable,way coppola profess love movie colorful pop junk classic unequivocally qualify art giddily entertaining,0.20274601068322304,0.7673295474167956,0.9813190847387542,spacy,lime,1.4397454261779785
132,"at some point , all this visual trickery stops being clever and devolves into flashy , vaguely silly overkill .",unkwordz point unkwordz visual trickery stop clever unkwordz devolve flashy vaguely silly overkill,movie soft percolate magic deadpan suspense,light silly photograph colour depth good time,0.0,0.11688311688311688,0.9545454545454546,l0,lime,0.06495475769042969
133,"at some point , all this visual trickery stops being clever and devolves into flashy , vaguely silly overkill .",unkwordz point unkwordz visual trickery stop clever unkwordz devolve flashy vaguely silly overkill,movie soft percolate magic deadpan suspense,light silly photograph colour depth good time,0.0,0.046135533763374134,0.5999977130784324,pairwise,lime,0.1968843936920166
134,"at some point , all this visual trickery stops being clever and devolves into flashy , vaguely silly overkill .",unkwordz point unkwordz visual trickery stop clever unkwordz devolve flashy vaguely silly overkill,movie soft percolate magic deadpan suspense,light silly photograph colour depth good time,0.0,0.08671099695241198,0.7254762501100116,cosine,lime,0.008832693099975586
135,"at some point , all this visual trickery stops being clever and devolves into flashy , vaguely silly overkill .",unkwordz point unkwordz visual trickery stop clever unkwordz devolve flashy vaguely silly overkill,else-,bizarre curiosity memorable mainly way fritter away potentially interesting subject matter banal script unimpressive acting indifferent direction,0.0,0.8204174829858448,0.9999999972135861,spacy,lime,1.5062463283538818
136,it deserves to be seen by anyone with even a passing interest in the events shaping the world beyond their own horizons .,deserve see unkwordz unkwordz pass interest unkwordz shape world horizon,polanski good film,make special pull world give hero suffering triumph share surround interesting character send theater feeling share great adventure,0.0,0.18382352941176472,0.875,l0,lime,0.056761980056762695
137,it deserves to be seen by anyone with even a passing interest in the events shaping the world beyond their own horizons .,deserve see unkwordz unkwordz pass interest unkwordz shape world horizon,polanski good film,clayburgh tambor charming performer deserve eric schaeffer,0.0,0.05400418246765693,0.39667046282212226,pairwise,lime,0.19327306747436523
138,it deserves to be seen by anyone with even a passing interest in the events shaping the world beyond their own horizons .,deserve see unkwordz unkwordz pass interest unkwordz shape world horizon,polanski good film,clayburgh tambor charming performer deserve eric schaeffer,0.0,0.0944911182523068,0.6187184335382291,cosine,lime,0.00935673713684082
139,it deserves to be seen by anyone with even a passing interest in the events shaping the world beyond their own horizons .,deserve see unkwordz unkwordz pass interest unkwordz shape world horizon,execrable,profound real life moment relate deserve wide audience,-0.02277037088251956,0.8332943043502933,0.9794101834458625,spacy,lime,1.402604579925537
140,it's young guns meets goodfellas in this easily skippable hayseeds-vs . -greaseballs mob action-comedy .,young unkwordz meet goodfellas easily skippable hayseed vs -greaseballs mob unkwordz comedy unkwordz,polanski good film,pleasant romantic comedy,0.0,0.2121212121212121,0.8712121212121212,l0,lime,0.0634920597076416
141,it's young guns meets goodfellas in this easily skippable hayseeds-vs . -greaseballs mob action-comedy .,young unkwordz meet goodfellas easily skippable hayseed vs -greaseballs mob unkwordz comedy unkwordz,polanski good film,pleasant romantic comedy,0.0,0.07433426458775617,0.5079864759740887,pairwise,lime,0.19599390029907227
142,it's young guns meets goodfellas in this easily skippable hayseeds-vs . -greaseballs mob action-comedy .,young unkwordz meet goodfellas easily skippable hayseed vs -greaseballs mob unkwordz comedy unkwordz,polanski good film,pleasant romantic comedy,0.0,0.13245323570650439,0.6622661785325219,cosine,lime,0.009439468383789062
143,it's young guns meets goodfellas in this easily skippable hayseeds-vs . -greaseballs mob action-comedy .,young unkwordz meet goodfellas easily skippable hayseed vs -greaseballs mob unkwordz comedy unkwordz,execrable,radio soundtrack game cast tierney inimitable walken especially unusual comedy choke conceit,0.1255871186090854,0.6357559167367103,0.9475900129030257,spacy,lime,1.4686551094055176
144,"cinematic pyrotechnics aside , the only thing avary seems to care about are mean giggles and pulchritude . it makes sense that he went back to school to check out the girls -- his film is a frat boy's idea of a good time .",cinematic unkwordz aside thing unkwordz unkwordz care unkwordz unkwordz unkwordz unkwordz pulchritude unkwordz make sense go school check unkwordz girl unkwordz film frat boy unkwordz good unkwordz unkwordz,sit reel spoiler alert significantly charming listen year old taste exaggeration recount halloween trip haunted house,stuporously solemn film,0.0,0.19791666666666666,0.8258928571428572,l0,lime,0.10066628456115723
145,"cinematic pyrotechnics aside , the only thing avary seems to care about are mean giggles and pulchritude . it makes sense that he went back to school to check out the girls -- his film is a frat boy's idea of a good time .",cinematic unkwordz aside thing unkwordz unkwordz care unkwordz unkwordz unkwordz unkwordz pulchritude unkwordz make sense go school check unkwordz girl unkwordz film frat boy unkwordz good unkwordz unkwordz,sit reel spoiler alert significantly charming listen year old taste exaggeration recount halloween trip haunted house,sundance film festival buzz obsess fan producer descend utah january ferret great thing tadpole film declare year pretty good thing,0.0,0.042484152152682655,0.14763753743437144,pairwise,lime,0.19719624519348145
146,"cinematic pyrotechnics aside , the only thing avary seems to care about are mean giggles and pulchritude . it makes sense that he went back to school to check out the girls -- his film is a frat boy's idea of a good time .",cinematic unkwordz aside thing unkwordz unkwordz care unkwordz unkwordz unkwordz unkwordz pulchritude unkwordz make sense go school check unkwordz girl unkwordz film frat boy unkwordz good unkwordz unkwordz,sit reel spoiler alert significantly charming listen year old taste exaggeration recount halloween trip haunted house,sundance film festival buzz obsess fan producer descend utah january ferret great thing tadpole film declare year pretty good thing,0.0,0.07524115817860574,0.2413085445329201,cosine,lime,0.012541055679321289
147,"cinematic pyrotechnics aside , the only thing avary seems to care about are mean giggles and pulchritude . it makes sense that he went back to school to check out the girls -- his film is a frat boy's idea of a good time .",cinematic unkwordz aside thing unkwordz unkwordz care unkwordz unkwordz unkwordz unkwordz pulchritude unkwordz make sense go school check unkwordz girl unkwordz film frat boy unkwordz good unkwordz unkwordz,execrable,romantic comedy yes character think talk goal work hard decision,0.08274644962392798,0.8611086046866964,0.9728825480246687,spacy,lime,1.6958224773406982
148,the notion that bombing buildings is the funniest thing in the world goes entirely unexamined in this startlingly unfunny comedy .,notion bombing building funny thing unkwordz unkwordz world go entirely unexamined startlingly unkwordz comedy,polanski good film,funny enjoyable,0.0,0.2916666666666667,0.9166666666666666,l0,lime,0.06586313247680664
149,the notion that bombing buildings is the funniest thing in the world goes entirely unexamined in this startlingly unfunny comedy .,notion bombing building funny thing unkwordz unkwordz world go entirely unexamined startlingly unkwordz comedy,polanski good film,funny enjoyable,0.0,0.09588552733473384,0.5482843007443812,pairwise,lime,0.194382905960083
150,the notion that bombing buildings is the funniest thing in the world goes entirely unexamined in this startlingly unfunny comedy .,notion bombing building funny thing unkwordz unkwordz world go entirely unexamined startlingly unkwordz comedy,polanski good film,funny enjoyable,0.0,0.15811388300841897,0.710046946804693,cosine,lime,0.009164094924926758
151,the notion that bombing buildings is the funniest thing in the world goes entirely unexamined in this startlingly unfunny comedy .,notion bombing building funny thing unkwordz unkwordz world go entirely unexamined startlingly unkwordz comedy,bluto blutarsky miss,riveting world war ii moral suspense story deal shadow american culture racial prejudice ugly diverse form,0.15494464224515442,0.8234783231668134,0.9867240596100542,spacy,lime,1.5030450820922852
152,"an amusing , breezily apolitical documentary about life on the campaign trail .",amusing unkwordz apolitical unkwordz unkwordz campaign trail,movie soft percolate magic deadpan suspense,amuse provoke adventurous adult specialty venue,0.0,0.18333333333333335,0.6857142857142857,l0,lime,0.04983401298522949
153,"an amusing , breezily apolitical documentary about life on the campaign trail .",amusing unkwordz apolitical unkwordz unkwordz campaign trail,movie soft percolate magic deadpan suspense,asia author anna battista italian superstar aspiring directress happen bad enemy,0.0,0.0,0.27205959041240824,pairwise,lime,0.19801115989685059
154,"an amusing , breezily apolitical documentary about life on the campaign trail .",amusing unkwordz apolitical unkwordz unkwordz campaign trail,movie soft percolate magic deadpan suspense,asia author anna battista italian superstar aspiring directress happen bad enemy,0.0,0.0,0.4193139346887673,cosine,lime,0.008203268051147461
155,"an amusing , breezily apolitical documentary about life on the campaign trail .",amusing unkwordz apolitical unkwordz unkwordz campaign trail,else-,film interesting odd probably work well real documentary insinuation mediocre acting fairly trite narrative,0.0,0.6733256301433956,0.8981659090286062,spacy,lime,1.4152143001556396
156,"a screenplay more ingeniously constructed than "" memento """,unkwordz unkwordz unkwordz memento,movie soft percolate magic deadpan suspense,asia author anna battista italian superstar aspiring directress happen bad enemy,0.0,0.0,0.375,l0,lime,0.040574073791503906
157,"a screenplay more ingeniously constructed than "" memento """,unkwordz unkwordz unkwordz memento,movie soft percolate magic deadpan suspense,asia author anna battista italian superstar aspiring directress happen bad enemy,0.0,0.0,0.08768681980142445,pairwise,lime,0.19694876670837402
158,"a screenplay more ingeniously constructed than "" memento """,unkwordz unkwordz unkwordz memento,movie soft percolate magic deadpan suspense,asia author anna battista italian superstar aspiring directress happen bad enemy,0.0,0.0,0.15811388300841897,cosine,lime,0.00687861442565918
159,"a screenplay more ingeniously constructed than "" memento """,unkwordz unkwordz unkwordz memento,else-,beware quirky brit com turn dime oddly humorous tediously sentimental,0.0,0.3140036530192658,0.5353862775734326,spacy,lime,1.3530402183532715
160,this 100-minute movie only has about 25 minutes of decent material .,unkwordz minute unkwordz unkwordz unkwordz unkwordz decent unkwordz unkwordz,polanski good film,cameo packed m i-2 spoof title sequence funny 5 minute date spy comedy franchise mike myers show ruin,0.0,0.19298245614035087,0.5,l0,lime,0.05233645439147949
161,this 100-minute movie only has about 25 minutes of decent material .,unkwordz minute unkwordz unkwordz unkwordz unkwordz decent unkwordz unkwordz,polanski good film,cameo packed m i-2 spoof title sequence funny 5 minute date spy comedy franchise mike myers show ruin,0.0,0.01938295698753655,0.08403200708969166,pairwise,lime,0.18818259239196777
162,this 100-minute movie only has about 25 minutes of decent material .,unkwordz minute unkwordz unkwordz unkwordz unkwordz decent unkwordz unkwordz,polanski good film,cameo packed m i-2 spoof title sequence funny 5 minute date spy comedy franchise mike myers show ruin,0.0,0.03212462831016177,0.140028008402801,cosine,lime,0.007906913757324219
163,this 100-minute movie only has about 25 minutes of decent material .,unkwordz minute unkwordz unkwordz unkwordz unkwordz decent unkwordz unkwordz,execrable,pleasant engage sit try good world end fall short,0.07793383598176776,0.6832795165460452,0.8301258704141566,spacy,lime,1.4002444744110107
164,"drops you into a dizzying , volatile , pressure-cooker of a situation that quickly snowballs out of control , while focusing on the what much more than the why .",drop dizzying volatile pressure unkwordz cooker unkwordz situation quickly snowball control unkwordz,movie soft percolate magic deadpan suspense,kind movie get quick release real contender arrive september,0.0,0.10555555555555556,0.9,l0,lime,0.06466269493103027
165,"drops you into a dizzying , volatile , pressure-cooker of a situation that quickly snowballs out of control , while focusing on the what much more than the why .",drop dizzying volatile pressure unkwordz cooker unkwordz situation quickly snowball control unkwordz,movie soft percolate magic deadpan suspense,garbus discard potential pathological study exhume instead skewed melodrama circumstantial situation,0.0,0.03732842226364111,0.5249823337746946,pairwise,lime,0.20337462425231934
166,"drops you into a dizzying , volatile , pressure-cooker of a situation that quickly snowballs out of control , while focusing on the what much more than the why .",drop dizzying volatile pressure unkwordz cooker unkwordz situation quickly snowball control unkwordz,movie soft percolate magic deadpan suspense,garbus discard potential pathological study exhume instead skewed melodrama circumstantial situation,0.0,0.07106690545187015,0.6708203932499369,cosine,lime,0.010261297225952148
167,"drops you into a dizzying , volatile , pressure-cooker of a situation that quickly snowballs out of control , while focusing on the what much more than the why .",drop dizzying volatile pressure unkwordz cooker unkwordz situation quickly snowball control unkwordz,else-,difficult imagine process produce script guess spray cheese underarm noise play crucial role,0.0,0.7423397388177828,0.9908253166643468,spacy,lime,1.4759607315063477
168,occasionally amateurishly made but a winsome cast and nice dialogue keeps it going .,occasionally unkwordz winsome cast nice unkwordz keep unkwordz,polanski good film,radio soundtrack game cast tierney inimitable walken especially unusual comedy choke conceit,0.0,0.125,0.7291666666666667,l0,lime,0.050818681716918945
169,occasionally amateurishly made but a winsome cast and nice dialogue keeps it going .,occasionally unkwordz winsome cast nice unkwordz keep unkwordz,polanski good film,radio soundtrack game cast tierney inimitable walken especially unusual comedy choke conceit,0.0,0.04220166890638129,0.3039830649662256,pairwise,lime,0.19171953201293945
170,occasionally amateurishly made but a winsome cast and nice dialogue keeps it going .,occasionally unkwordz winsome cast nice unkwordz keep unkwordz,polanski good film,radio soundtrack game cast tierney inimitable walken especially unusual comedy choke conceit,0.0,0.07715167498104597,0.472455591261534,cosine,lime,0.008043527603149414
171,occasionally amateurishly made but a winsome cast and nice dialogue keeps it going .,occasionally unkwordz winsome cast nice unkwordz keep unkwordz,execrable,encourage young old alike unique entertaining twist classic whale tale will sorry,0.10821089991019692,0.7749319536181917,0.9357349844494233,spacy,lime,1.3712158203125
172,"intriguing and beautiful film , but those of you who read the book are likely to be disappointed .",unkwordz unkwordz unkwordz unkwordz unkwordz book likely disappoint,movie soft percolate magic deadpan suspense,story thousand year old like take thousand tell,0.0,0.19642857142857142,0.5892857142857143,l0,lime,0.052648305892944336
173,"intriguing and beautiful film , but those of you who read the book are likely to be disappointed .",unkwordz unkwordz unkwordz unkwordz unkwordz book likely disappoint,movie soft percolate magic deadpan suspense,boring affair confusing sudden finale likely irk viewer,0.0,0.03523164165337639,0.12554085813173307,pairwise,lime,0.1984727382659912
174,"intriguing and beautiful film , but those of you who read the book are likely to be disappointed .",unkwordz unkwordz unkwordz unkwordz unkwordz book likely disappoint,movie soft percolate magic deadpan suspense,boring affair confusing sudden finale likely irk viewer,0.0,0.06681531047810609,0.21428571428571425,cosine,lime,0.008544683456420898
175,"intriguing and beautiful film , but those of you who read the book are likely to be disappointed .",unkwordz unkwordz unkwordz unkwordz unkwordz book likely disappoint,else-,mean spirited film surely read catcher rye clearly suffer dyslexia,0.0,0.7516904698261215,0.8649712667106205,spacy,lime,1.4060544967651367
176,the wild thornberrys movie is a jolly surprise .,unkwordz thornberrys unkwordz jolly surprise unkwordz,polanski good film,recommend surprisingly harmless,0.0,0.29166666666666663,0.675,l0,lime,0.04556155204772949
177,the wild thornberrys movie is a jolly surprise .,unkwordz thornberrys unkwordz jolly surprise unkwordz,polanski good film,gentle blend present day testimonial survive footage burstein family perform historical archive tell still,0.0,0.0,0.15231415519375907,pairwise,lime,0.18801259994506836
178,the wild thornberrys movie is a jolly surprise .,unkwordz thornberrys unkwordz jolly surprise unkwordz,polanski good film,gentle blend present day testimonial survive footage burstein family perform historical archive tell still,0.0,0.0,0.2581988897471611,cosine,lime,0.0072367191314697266
