,target instance,closest counterfactual,closest_counterfactual \stopword,closest_true_instance,vectorizer,text_method,model_name,dataset_name,runtime,not find,closest_similaritys,distance cf target,distance counterfactual target instance lev,distance counterfactual target instance bert,distance counterfactual closest_true_instance lev,distance counterfactual closest_true_instance bert
44,U are subscribed to the best Mobile Content Service in the UK for aPS3 per 10 days until you send STOP to 82324. Helpline 08706091795,atomic_number_92 personify take to the serious roving substance service_of_process in the United_Kingdom_of_Great_Britain_and_Northern_Ireland for aPS3 per tenner days until you mail halt to 82324 . Helpline 08706091795,atomic_number_92 personify roving substance service_of_process united_kingdom_of_great_britain_and_northern_ireland aps3 tenner day mail halt 82324 helpline 08706091795,fancy shag do.intereste sextextuk.com txt xxuk suzy 69876 txts cost 1.50 msg tnc website x,CountVectorizer,growing_net,MLPClassifier,spam,6.872153282165527,114,0.3467333318588828,0.9154359929170802,13,0.5230616331100464,26.0,0.2146914601325988
45,Please call Amanda with regard to renewing or upgrading your current T-Mobile handset free of charge. Offer ends today. Tel 0845 021 3680 subject to T's and C's,Please put_option Amanda with regard to renewing or upgrading your flow T - immobile French_telephone innocent of charge . Offer finish today . Tel 0845 021 3680 dependent to T 's and C 's,put_option amanda regard renew upgrade flow t immobile french_telephone innocent charge offer finish today tel 0845 021 3680 dependent t c,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,CountVectorizer,growing_net,MLPClassifier,spam,3.6206350326538086,120,0.3678615612129407,0.971937513071125,17,0.7220851182937622,34.0,0.3250001072883606
46,"Hi, the SEXYCHAT girls are waiting for you to text them. Text now for a great night chatting. send STOP to stop this service","Hi , the SEXYCHAT girls are waiting for you to text them . Text now for a great night natter . place blockage to period this servicing",hi sexychat girl wait text text great night natter place blockage period servicing,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,CountVectorizer,growing_net,MLPClassifier,spam,1.5808665752410889,120,0.3780367220441753,0.9777989960515092,10,0.8890395164489746,27.0,0.1358277946710586
47,"Free Msg: get Gnarls Barkleys \Crazy\"" ringtone TOTALLY FREE just reply GO to this message right now!""","unloosen Msg : get murmur Barkleys \Crazy\ "" ringtone wholly relieve just reply GO to this substance right today ! """,unloosen msg murmur barkley \crazy\ ringtone wholly relieve reply substance right today,hot live fantasy 08707509020 20p min ntt ltd po box 1327 croydon cr9 5wb 0870 national rate,CountVectorizer,growing_net,MLPClassifier,spam,1.0849759578704834,127,0.3387087142950391,0.9312355776839653,12,0.659783124923706,21.0,0.0455307289958
48,1000's of girls many local 2 u who r virgins 2 this & r ready 2 4fil ur every sexual need. Can u 4fil theirs? text CUTE to 69911(aPS1.50p. m),grand 's of missy many local_anesthetic 2 U who r virgins two this & r ready 2 4fil ur every sexual need . Can u 4fil theirs ? trade_edition CUTE to 69911(aPS1.50p . thousand ),grand missy local_anesthetic 2 u r virgin r ready 2 4fil ur sexual need u 4fil theirs trade_edition cute 69911(aps1.50p thousand,important customer service announcement freephone 0800 542 0825,CountVectorizer,growing_net,MLPClassifier,spam,2.9598257541656494,135,0.3552804435079806,0.9855684466141734,15,0.8315478563308716,35.0,0.1610504984855651
49,U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094599,U have a secret protagonist World_Health_Organization is search two cook contact with U - find out who they R*reveal who intend UR then special - hollo off 09058094599,u secret protagonist world_health_organization search cook contact u find r*reveal intend ur special hollo 09058094599,fancy shag do.intereste sextextuk.com txt xxuk suzy 69876 txts cost 1.50 msg tnc website x,CountVectorizer,growing_net,MLPClassifier,spam,3.3581225872039795,135,0.3595689459596405,0.9821726732812924,14,0.6711883544921875,28.0,0.1745744943618774
50,Ringtone Club: Gr8 new polys direct to your mobile every week !,Ringtone nightclub : Gr8 newfangled polys place to your roving every week !,ringtone nightclub gr8 newfangled poly place roving week,important customer service announcement freephone 0800 542 0825,CountVectorizer,growing_net,MLPClassifier,spam,1.5683252811431885,135,0.3807944948265759,0.9079086830564248,5,0.7531348466873169,13.0,0.1184719800949096
51,Someone U know has asked our dating service 2 contact you! Cant Guess who? CALL 09058091854 NOW all will be revealed. PO BOX385 M6 6WU,Someone U know give necessitate our go_steady military_service 2 contact you ! Ca nt Guess who ? phone 09058091854 NOW all will be bring_out . PO BOX385 M6 6WU,u know necessitate go_steady military_service 2 contact nt guess phone 09058091854 bring_out po box385 m6 6wu,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,CountVectorizer,growing_net,MLPClassifier,spam,2.1648006439208984,138,0.4109562378962938,0.9820925947528004,13,0.4734543561935425,29.0,0.1446751356124878
52,Want a new Video Phone? 750 anytime any network mins? Half price line rental free text for 3 months? Reply or call 08000930705 for free delivery,privation a newly television Phone ? 750 anytime any meshing Taiwanese ? Half price argumentation letting release schoolbook for three months ? answer operating_theatre call_up 08000930705 for detached pitch,privation newly television phone 750 anytime mesh taiwanese half price argumentation let release schoolbook month answer operating_theatre call_up 08000930705 detached pitch,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,CountVectorizer,growing_net,MLPClassifier,spam,8.007160902023315,142,0.361927424254138,0.8892104198361144,20,0.52146315574646,29.0,0.3408976197242737
53,<Forwarded from 21870000>Hi - this is your Mailbox Messaging SMS alert. You have 40 matches. Please call back on 09056242159 to retrieve your messages and matches cc100p/min,< forward from 21870000 > Hi - this is your postbox Messaging Sm alerting . You have 40 friction_match . Please call back along 09056242159 to think your substance and catch cc100p / Amoy,< forward 21870000 > hi postbox message sm alert 40 friction_match 09056242159 think substance catch cc100p amoy,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,CountVectorizer,growing_net,MLPClassifier,spam,3.4873788356781006,144,0.3610301719540794,0.9495777335074064,18,0.6403109431266785,34.0,0.1646292805671692
54,CALL 09090900040 & LISTEN TO EXTREME DIRTY LIVE CHAT GOING ON IN THE OFFICE RIGHT NOW TOTAL PRIVACY NO ONE KNOWS YOUR [sic] LISTENING 60P MIN 24/7MP 0870753331018+,telephone 09090900040 & LISTEN TO EXTREME DIRTY LIVE schmooze GOING off IN THE OFFICE RIGHT NOW TOTAL concealment NO one KNOWS YOUR [ sic ] hearing 60P MIN 24/7MP 0870753331018 +,telephone 09090900040 listen extreme dirty live schmooze go office right total concealment know sic hearing 60p min 24/7mp 0870753331018 +,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,CountVectorizer,growing_net,MLPClassifier,spam,1.565865993499756,146,0.3570537665233719,0.9829839463227524,11,0.8054236769676208,31.0,0.2509844601154327
55,Todays Vodafone numbers ending with 4882 are selected to a receive a aPS350 award. If your number matches call 09064019014 to receive your aPS350 award.,Todays Vodafone enumerate finish with 4882 ar take to type_A get antiophthalmic_factor aPS350 award . If your number tally address 09064019014 to obtain your aPS350 award .,todays vodafone enumerate finish 4882 ar type_a antiophthalmic_factor aps350 award number tally address 09064019014 obtain aps350 award,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,CountVectorizer,growing_net,MLPClassifier,spam,4.110747337341309,146,0.3808392199816599,0.9527903765834256,14,0.8341374397277832,27.0,0.2892908453941345
56,18 days to Euro2004 kickoff! U will be kept informed of all the latest news and results daily. Unsubscribe send GET EURO STOP to 83222.,eighteen days to Euro2004 kickoff ! U will be go_along informed of whole the later intelligence and termination daily . Unsubscribe send GET EURO STOP to 83222 .,eighteen day euro2004 kickoff u go_along inform later intelligence termination daily unsubscribe send euro stop 83222,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,CountVectorizer,growing_net,MLPClassifier,spam,2.8757164478302,146,0.3472948747218634,0.97494048969818,12,0.9069088697433472,28.0,0.13271464407444
57,SMS. ac Sptv: The New Jersey Devils and the Detroit Red Wings play Ice Hockey. Correct or Incorrect? End? Reply END SPTV,SMS . atomic_number_89 Sptv : The young Jersey irritate and the Detroit Red Wings play Ice Hockey . right or wrong ? End ? answer finish SPTV,sms atomic_number_89 sptv young jersey irritate detroit red wing play ice hockey right wrong end answer finish sptv,important customer service announcement freephone 0800 542 0825,CountVectorizer,growing_net,MLPClassifier,spam,3.3541884422302246,149,0.3721059921339109,0.9706951596499008,16,0.8214758634567261,27.0,0.2300626039505005
58,"I call you later, don't have network. If urgnt, sms me.","I call you previous , ut n't have network . If urgnt , sms Pine_Tree_State .",previous ut network urgnt sms pine_tree_state,,CountVectorizer,growing_net,MLPClassifier,spam,1.3466596603393557,150,0.0,0.9796984275040392,10,0.7689118385314941,,
59,You have WON a guaranteed aPS1000 cash or a aPS2000 prize. To claim yr prize call our customer service representative on 08714712394 between 10am-7pm,You sustain come_through type_A warrant aPS1000 immediate_payment operating_theatre amp aPS2000 pillage . To forfeit year appreciate foretell our client avail instance on 08714712394 'tween 10am-7pm,sustain come_through type_a warrant aps1000 immediate_payment operating_theatre amp aps2000 pillage forfeit year appreciate foretell client avail instance 08714712394 tween 10am-7pm,fancy shag do.intereste sextextuk.com txt xxuk suzy 69876 txts cost 1.50 msg tnc website x,CountVectorizer,growing_net,MLPClassifier,spam,8.223796606063843,150,0.326595552871795,0.8484892910434602,17,0.5707080364227295,25.0,0.3450155258178711
60,"Shop till u Drop, IS IT YOU, either 10K, 5K, aPS500 Cash or aPS100 Travel voucher, Call now, 09064011000. NTT PO Box CR01327BT fixedline Cost 150ppm mobile vary","rat till atomic_number_92 Drop , IS IT YOU , either 10 K , V K , aPS500 John_Cash or aPS100 move coupon , Call at_once , 09064011000 . NTT atomic_number_84 Box CR01327BT fixedline be 150ppm wandering change",rat till atomic_number_92 drop 10 k v k aps500 john_cash aps100 coupon at_once 09064011000 ntt atomic_number_84 box cr01327bt fixedline 150ppm wander change,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,CountVectorizer,growing_net,MLPClassifier,spam,9.25482940673828,155,0.3750946663209588,0.959861678144916,24,0.5085286498069763,37.0,0.1760177761316299
61,Thanks 4 your continued support Your question this week will enter u in2 our draw 4 aPS100 cash. Name the NEW US President? txt ans to 80082,thank 4 your retain support Your interrogative_sentence this calendar_week will drop_out uranium in2 our lot IV aPS100 hard_currency . identify the NEW US President ? txt autonomic_nervous_system to 80082,thank 4 retain support interrogative_sentence calendar_week drop_out uranium in2 lot iv aps100 hard_currency identify new president txt autonomic_nervous_system 80082,hot live fantasy 08707509020 20p min ntt ltd po box 1327 croydon cr9 5wb 0870 national rate,CountVectorizer,growing_net,MLPClassifier,spam,7.393556833267212,159,0.3427131350879678,0.9650243282040732,14,0.6376478672027588,29.0,0.2484941482543945
62,"URGENT!: Your Mobile No. was awarded a aPS2,000 Bonus Caller Prize on 02/09/03! This is our 2nd attempt to contact YOU! Call 0871-872-9755 BOX95QU","pressing ! : Your wandering yes . be grant amp aPS2,000 fillip caller-up prise off 02/09/03 ! This follow our second undertake to contact_lens YOU ! ring 0871 - 872 - 9755 BOX95QU","press wander yes grant amp aps2,000 fillip caller prise 02/09/03 follow second undertake contact_len ring 0871 872 9755 box95qu",4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,CountVectorizer,growing_net,MLPClassifier,spam,10.557753562927246,160,0.3437719486649139,0.9429058337420612,27,0.633460521697998,33.0,0.3079944252967834
63,Sorry I missed your call let's talk when you have the time. I'm on 07090201529,Sorry I missed your call let 's let_the_cat_out_of_the_bag when you take the time . I 'm off 07090201529,sorry miss let let_the_cat_out_of_the_bag time m 07090201529,hot live fantasy 08707509020 20p min ntt ltd po box 1327 croydon cr9 5wb 0870 national rate,CountVectorizer,growing_net,MLPClassifier,spam,0.4573245048522949,164,0.3799291703614327,0.9795430903178765,9,0.7213693261146545,18.0,0.200433537364006
64,"We spend our days waiting for the ideal path to appear in front of us.. But what we forget is.. \paths are made by walking.. not by waiting..\"" Goodnight!""","We pass our days waiting for the ideal path to appear in front of us .. simply what we forget cost .. \paths are urinate by walking .. not by waiting .. \ "" Goodnight ! """,pass day wait ideal path appear simply forget cost \path urinate walk wait goodnight,wylie tampa sarasota,CountVectorizer,growing_net,MLPClassifier,spam,3.790581464767456,164,-0.0327840833205968,0.9925695345244032,16,0.9037922024726868,37.0,-0.0131063126027584
65,"Urgent Urgent! We have 800 FREE flights to Europe to give away, call B4 10th Sept & take a friend 4 FREE. Call now to claim on 09050000555. BA128NNFWFLY150ppm","pressing Urgent ! We have 800 resign flight_of_stairs to Europe to give away , telephone_call B4 10th phratry & take a friend 4 FREE . Call now to exact off 09050000555 . BA128NNFWFLY150ppm",press urgent 800 resign flight_of_stairs europe away telephone_call b4 10th phratry friend 4 free exact 09050000555 ba128nnfwfly150ppm,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,CountVectorizer,growing_net,MLPClassifier,spam,2.6311068534851074,171,0.3622552673216137,0.9813367625974272,14,0.8122777342796326,33.0,0.1745951026678085
66,<Forwarded from 448712404000>Please CALL 08712404000 immediately as there is an urgent message waiting for you.,< send_on from 448712404000 > Please scream 08712404000 now adenine there is Associate_in_Nursing urgent subject_matter waitress for you .,< send_on 448712404000 > scream 08712404000 adenine associate_in_nurse urgent subject_matter waitress,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,CountVectorizer,growing_net,MLPClassifier,spam,1.7701613903045654,171,0.3425495842343359,0.9285532966599832,13,0.5458390712738037,19.0,0.2339513748884201
67,"Our dating service has been asked 2 contact U by someone shy! CALL 09058091870 NOW all will be revealed. POBox84, M26 3UZ 150p","Our dating service_of_process has exist asked ii inter-group_communication U by individual shy ! predict 09058091870 NOW all will be unveil . POBox84 , M26 3UZ 150p",date service_of_process exist ask ii inter group_communication u individual shy predict 09058091870 unveil pobox84 m26 3uz 150p,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,CountVectorizer,growing_net,MLPClassifier,spam,2.178194046020508,179,0.3911265351887545,0.9437756088695451,12,0.8502832651138306,25.0,0.1276620924472808
68,You are a winner you have been specially selected to receive aPS1000 cash or a aPS2000 award. Speak to a live operator to claim call 087147123779am-7pm. Cost 10p,You ar amp victor you have personify especially select to get aPS1000 cash Beaver_State amp aPS2000 award . verbalise to a live manipulator to take put_option 087147123779am-7pm . price 10p,ar amp victor personify especially select aps1000 cash beaver_state amp aps2000 award verbalise live manipulator put_option 087147123779am-7pm price 10p,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,CountVectorizer,growing_net,MLPClassifier,spam,9.703309535980225,182,0.3955056203687181,0.9158903497133144,18,0.6812193393707275,30.0,0.240333080291748
69,GENT! We are trying to contact you. Last weekends draw shows that you won a aPS1000 prize GUARANTEED. Call 09064012160. Claim Code K52. Valid 12hrs only. 150ppm ,GENT ! We are trying to middleman you . finally weekends draw usher that you advance amp aPS1000 appreciate ensure . Call 09064012160 . Claim computer_code K52 . invalid 12hrs only . 150ppm,gent try middleman finally weekend draw usher advance amp aps1000 appreciate ensure 09064012160 claim computer_code k52 invalid 12hrs 150ppm,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,CountVectorizer,growing_net,MLPClassifier,spam,4.613088607788086,187,0.3666046447079995,0.9656507065548644,21,0.6553623676300049,33.0,0.3194245398044586
70,Do you want a new Video phone? 600 anytime any network mins 400 Inclusive Video calls AND downloads 5 per week Free delTOMORROW call 08002888812 or reply NOW,Do you want a worn video_recording phone ? 600 anytime any network Taiwanese 400 exclusive picture calls AND download 5 per hebdomad Free delTOMORROW predict 08002888812 or respond NOW,want worn video_recording phone 600 anytime network taiwanese 400 exclusive picture call download 5 hebdomad free deltomorrow predict 08002888812 respond,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,CountVectorizer,growing_net,MLPClassifier,spam,4.194195508956909,190,0.3456138576868332,0.9647823236137696,11,0.7513995170593262,29.0,0.2786586284637451
71,"Do you ever notice that when you're driving, anyone going slower than you is an idiot and everyone driving faster than you is a maniac?","Do you ever notice that when you 're aim , anyone going slow than you is an idiot and everyone push faster than you is amp maniac ?",notice aim go slow idiot push fast amp maniac,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,CountVectorizer,growing_net,MLPClassifier,spam,0.8342254161834717,191,0.2864511887699718,0.9895491429730952,9,0.7685844898223877,28.0,-0.1557889133691787
72,What do U want for Xmas? How about 100 free text messages & a new video phone with half price line rental? Call free now on 0800 0721072 to find out more!,What do u want for Christmas_Day ? How about century barren textbook subject_matter & axerophthol newly video phone with half price job rental ? name liberal now off 0800 0721072 to find out Sir_Thomas_More !,u want christmas_day century barren textbook subject_matter axerophthol newly video phone half price job rental liberal 0800 0721072 find sir_thomas_more,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,CountVectorizer,growing_net,MLPClassifier,spam,6.940319061279297,191,0.3857446668922437,0.963534266771313,17,0.5713973045349121,35.0,0.2812844216823578
73,"Ur balance is now aPS600. Next question: Complete the landmark, Big, A. Bob, B. Barry or C. Ben ?. Text A, B or C to 83738. Good luck!","Ur balance is now aPS600 . Next wonder : Complete the landmark , Big , A. Bob , B. Barry or C. Ben ? . school_text angstrom , group_B or C to 83738 . Good lot !",ur balance aps600 wonder complete landmark big a. bob b. barry c. ben school_text angstrom group_b c 83738 good lot,important customer service announcement freephone 0800 542 0825,CountVectorizer,growing_net,MLPClassifier,spam,2.0568974018096924,193,0.3976355367693427,0.9908365095027356,20,0.91065514087677,37.0,0.1933923363685608
74,Guess what! Somebody you know secretly fancies you! Wanna find out who it is? Give us a call on 09065394514 From Landline DATEBox1282EssexCM61XN 150p/min 18,Guess what ! Somebody you know secretly visualise you ! Wanna lose out who it is ? Give us a call off 09065394514 From land_line DATEBox1282EssexCM61XN 150p / Min_dialect 18,guess somebody know secretly visualise wanna lose 09065394514 land_line datebox1282essexcm61xn 150p min_dialect 18,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,CountVectorizer,growing_net,MLPClassifier,spam,3.389945268630981,193,0.3281218081514068,0.9877603827541664,13,0.7567695379257202,30.0,0.2205851078033447
75,"Orange brings you ringtones from all time Chart Heroes, with a free hit each week! Go to Ringtones & Pics on wap. To stop receiving these tips reply STOP.","orangeness fetch you ringtones from whole clock chart zep , with angstrom rid hit for_each_one workweek ! die to Ringtones & picture_show off wap . To continue say_farewell these tips answer point .",orangeness fetch ringtone clock chart zep angstrom rid hit for_each_one workweek die ringtone picture_show wap continue say_farewell tip answer point,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,CountVectorizer,growing_net,MLPClassifier,spam,10.893568754196169,193,0.3851720030331012,0.9449007705075122,22,0.7224969863891602,33.0,0.0946642458438873
76,"Congrats! 2 mobile 3G Videophones R yours. call 09063458130 now! videochat wid your mates, play java games, Dload polyPH music, noline rentl.","Congrats ! 2 nomadic 3 chiliad Videophones radius yours . margin_call 09063458130 now ! videochat wid your felt , play coffee gage , Dload polyPH euphony , noline rentl .",congrat 2 nomadic 3 chiliad videophone radius margin_call 09063458130 videochat wid felt play coffee gage dload polyph euphony noline rentl,important customer service announcement freephone 0800 542 0825,CountVectorizer,growing_net,MLPClassifier,spam,2.6343793869018555,195,0.3281676169628697,0.9116800594072888,20,0.7501813173294067,30.0,0.3669103980064392
77,The beauty of life is in next second.. which hides thousands of secrets. I wish every second will be wonderful in ur life...!! gud n8,The smasher of biography live IN succeeding indorsement .. which hides thousands of arcanum . iodin bid every irregular bequeath cost marvelous in ur life ... ! ! gud n8,smasher biography live succeed indorsement hide thousand arcanum iodin bid irregular bequeath cost marvelous ur life gud n8,,CountVectorizer,growing_net,MLPClassifier,spam,10.072427749633787,197,0.0,0.9448975364046408,19,0.5200316905975342,,
78,3. You have received your mobile content. Enjoy,threesome . You have received your roving content . Enjoy,threesome receive roving content enjoy,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,CountVectorizer,growing_net,MLPClassifier,spam,0.1700682640075683,197,0.3201709095122061,0.93220863309002,5,0.6070021390914917,21.0,0.1353635787963867
79,New TEXTBUDDY Chat 2 horny guys in ur area 4 just 25p Free 2 receive Search postcode or at gaytextbuddy.com. TXT ONE name to 89693. 08715500022 rpl Stop 2 cnl,newfangled TEXTBUDDY confabulate ii horny guys in Ur area IV just 25p unloose 2 have Search postcode or at gaytextbuddy.com . TXT ONE name to 89693 . 08715500022 rpl finish 2 cnl,newfangled textbuddy confabulate ii horny guy ur area iv 25p unloose 2 search postcode gaytextbuddy.com txt 89693 08715500022 rpl finish 2 cnl,important customer service announcement freephone 0800 542 0825,CountVectorizer,growing_net,MLPClassifier,spam,4.245504856109619,197,0.4341890870118818,0.9514064600448532,12,0.9169981479644775,32.0,0.3478667140007019
80,Email AlertFrom: Jeri StewartSize: 2KBSubject: Low-cost prescripiton drvgsTo listen to email call 123,e-mail AlertFrom : Jeri StewartSize : 2KBSubject : Low - monetary_value prescripiton drvgsTo listen to e-mail scream 123,e mail alertfrom jeri stewartsize 2kbsubject low monetary_value prescripiton drvgsto listen e mail scream 123,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,CountVectorizer,growing_net,MLPClassifier,spam,2.547062397003174,202,0.2730251792034767,0.8716488983484628,12,0.8348338007926941,21.0,0.2233137786388397
81,Do you want a new video handset? 750 anytime any network mins? Half Price Line Rental? Camcorder? Reply or call 08000930705 for delivery tomorrow,Do you want a newly picture handset ? 750 anytime whatever mesh Min_dialect ? whole Price Line letting ? Camcorder ? Reply or scream 08000930705 for legal_transfer tomorrow,want newly picture handset 750 anytime mesh min_dialect price line letting camcorder reply scream 08000930705 legal_transfer tomorrow,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,CountVectorizer,growing_net,MLPClassifier,spam,4.826970100402832,203,0.3593657617572931,0.9617102429636866,15,0.7675380706787109,28.0,0.1954579353332519
82,Happy new years melody!,unhappy new years melody !,unhappy new year melody,,CountVectorizer,growing_net,MLPClassifier,spam,0.2295336723327636,205,0.0,0.9617717434703524,3,0.8818607330322266,,
83,"This is the 2nd time we have tried 2 contact u. U have won the 750 Pound prize. 2 claim is easy, call 08718726970 NOW! Only 10p per min. BT-national-rate ","This is the second clock we give tried_and_true ii contact u. U have South_Korean_won the 750 ram_down prize . II claim is easy , call 08718726970 NOW ! Only 10p per Amoy . BT - internal - value",second clock tried_and_true ii contact u. u south_korean_won 750 ram_down prize ii claim easy 08718726970 10p amoy bt internal value,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,CountVectorizer,growing_net,MLPClassifier,spam,6.096298456192017,206,0.4092989536049145,0.9612204129309552,21,0.762621283531189,38.0,0.132169708609581
84,"44 7732584351, Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705.","44 7732584351 , Do you wishing type_A old Nokia 3510i colorlessness earpiece DeliveredTomorrow ? With three_hundred liberal minutes to any stabile + hundred lodge text_edition + Free camcorder answer or shout 08000930705 .",44 7732584351 wish type_a old nokia 3510i colorlessness earpiece deliveredtomorrow three_hundre liberal minute stabile + lodge text_edition + free camcorder answer shout 08000930705,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,CountVectorizer,growing_net,MLPClassifier,spam,6.252796173095703,206,0.3911671243348678,0.9311758052370798,20,0.7866098880767822,33.0,0.2108462750911712
85,Santa Calling! Would your little ones like a call from Santa Xmas eve? Call 09058094583 to book your time.,Saint_Nicholas Calling ! Would your short ones unlike a call from Saint_Nick Christmas_Day evening ? call_option 09058094583 to book your time .,saint_nichola call short one unlike saint_nick christmas_day evening call_option 09058094583 book time,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,CountVectorizer,growing_net,MLPClassifier,spam,4.002471923828125,206,0.3458168262122852,0.9526520820943676,12,0.7288464307785034,22.0,0.2646422982215881
86,XMAS Prize draws! We are trying to contact U. Todays draw shows that you have won a aPS2000 prize GUARANTEED. Call 09058094565 from land line. Valid 12hrs only,Dec_25 booty push ! We are trying to touch U. today draw depict that you have gain adenine aPS2000 prize vouch . Call 09058094565 from earth personal_credit_line . invalid 12hrs only,dec_25 booty push try touch u. today draw depict gain adenine aps2000 prize vouch 09058094565 earth personal_credit_line invalid 12hrs,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,CountVectorizer,growing_net,MLPClassifier,spam,4.410598993301392,212,0.3540501311766059,0.9513945524775363,15,0.539007306098938,31.0,0.3665932416915893
87,U have a secret admirer. REVEAL who thinks U R So special. Call 09065174042. To opt out Reply REVEAL STOP. 1.50 per msg recd. Cust care 07821230901,u deliver a hugger-mugger adorer . bring_out World_Health_Organization mean U R So special . vociferation 09065174042 . To prefer out respond let_on intercept . 1.50 per monosodium_glutamate recd . Cust wish 07821230901,u deliver hugger mugger adorer bring_out world_health_organization mean u r special vociferation 09065174042 prefer respond let_on intercept 1.50 monosodium_glutamate recd cust wish 07821230901,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,CountVectorizer,growing_net,MLPClassifier,spam,11.122216939926147,212,0.3969938237338414,0.9487973646619148,22,0.49156105518341064,32.0,0.29106605052948
88,"As a valued customer, I am pleased to advise you that following recent review of your Mob No. you are awarded with a aPS1500 Bonus Prize, call 09066368470","amp a valued customer , I am pleased to advise you that watch_over late review of your family all . you are awarded with a aPS1500 Bonus select , call 09066368470",amp value customer pleased advise watch_over late review family award aps1500 bonus select 09066368470,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,CountVectorizer,growing_net,MLPClassifier,spam,1.9201562404632568,215,0.3250077161828479,0.984096884709482,10,0.7194049954414368,31.0,0.0788101330399513
89,Block Breaker now comes in deluxe format with new features and great graphics from T-Mobile. Buy for just aPS5 by replying GET BBDELUXE and take the challenge,stoppage breakers now ejaculate in deluxe format with worn features and great art from thymine - nomadic . Buy for just aPS5 by respond GET BBDELUXE and take the challenge,stoppage breaker ejaculate deluxe format wear feature great art thymine nomadic buy aps5 respond bbdeluxe challenge,fancy shag do.intereste sextextuk.com txt xxuk suzy 69876 txts cost 1.50 msg tnc website x,CountVectorizer,growing_net,MLPClassifier,spam,4.4493796825408936,217,0.3438522356925701,0.9501084906245548,10,0.5826693177223206,30.0,0.2387598901987075
