,target instance,closest counterfactual,closest_counterfactual \stopword,closest_true_instance,text_method,model_name,dataset_name,runtime,not find,closest_similaritys,distance cf target,distance counterfactual target instance lev,distance counterfactual target instance bert,distance counterfactual closest_true_instance lev,distance counterfactual closest_true_instance bert,closest_true_instance_bert,closest_similaritys_bert
58,Video Of Bear Eating Ice Cream At Dairy Queen Leads To Charges For Zoo Owners,Video Of Bear Eating ICE Cream At dairy_farm Queen Leads To Charges For Zoo Owners,video bear eat ice cream dairy_farm queen lead charge zoo owner,gwen stefani superfan beat gwen stefani gwen stefani quiz,growing_net,DistilBertForSequenceClassification,fake,7.98363471031189,7,0.1221197518279845,0.9914400818925628,2,0.9842098951339722,15,-0.0223504547029733,The Legendary Cristiano Ronaldo Scores A Legendary 'Bicycle Kick' Goal,-0.1880829185247421
59,How 'Star Trek' Made History 22 Years Ago With A Same-Sex Kiss,How ' Star Trek ' Made History 22 Years Ago With A Same - Sex snog,star trek history 22 year ago sex snog,gwen stefani superfan beat gwen stefani gwen stefani quiz,growing_net,DistilBertForSequenceClassification,fake,6.99494194984436,8,0.1348738487014754,0.992822454405498,8,0.8660660982131958,16,0.1400361508131027,Trump Campaign Pays Lawyer Who’s Trying To Make Stormy Daniels Shut Up,-0.1952034384012222
60,I Went to My First Classical Music Concert. It Was in My Living Room. - The New York Times,I give-up_the_ghost to My showtime Classical Music Concert . It Was in My Living Room . - The New York Times,up_the_ghost showtime classical music concert living room new york time,jew shielder gavin mccuck rekt jew hate female shitlord,growing_net,DistilBertForSequenceClassification,fake,7.808190107345581,8,0.1724993228306109,0.987525852469043,6,0.7787553668022156,21,-0.0293253827840089,How To Meet The Challenges Of Urban Farming,-0.2204276621341705
61,Donald Trump Will Not Be Mentioned By Name On 'Roseanne',Donald Trump Will Not Be Mentioned By public_figure On ' Roseanne ',donald trump mention public_figure roseanne,gwen stefani superfan beat gwen stefani gwen stefani quiz,growing_net,DistilBertForSequenceClassification,fake,4.877742528915405,8,0.1804409877517987,0.989209573081116,4,0.939926266670227,12,-0.0457937903702259,Family Members Fight For Right To Visit Ailing Relatives,-0.1871430873870849
62,School Got Complaints About Teacher Even Before HuffPost Revealed Her Racial Bias,train Got Complaints more_or_less Teacher Even Before HuffPost Revealed Her Racial Bias,train get complaint more_or_less teacher huffpost reveal racial bias,gwen stefani superfan beat gwen stefani gwen stefani quiz,growing_net,DistilBertForSequenceClassification,fake,6.125249147415161,8,0.1711090151089001,0.979848811412269,2,0.7898813486099243,12,0.0061991438269615,Trump Administration To Approve $1 Billion Arms Sale To Saudi Arabia,-0.2054907977581024
63,This Trump Country House District Just Became A Key Progressive Battleground,This Trump Country House District precisely Became A Key Progressive Battleground,trump country house district precisely key progressive battleground,gwen stefani superfan beat gwen stefani gwen stefani quiz,growing_net,DistilBertForSequenceClassification,fake,7.254232883453369,8,0.0961146075082999,0.99040148285427,1,0.9785540103912354,11,-0.0586378648877143,Cardi B's Former Manager Sues Her For $10 Million,-0.1944997906684875
64,Muslim College Chaplains Extend a Hand Across Religious Divides - The New York Times,Muslim College Chaplains Extend a hired_hand Across Religious Divides - The unexampled York Times,muslim college chaplain extend hired_hand religious divide unexampled york time,diamond silk,growing_net,DistilBertForSequenceClassification,fake,7.698931694030762,9,0.2739380251892858,0.9875213793634352,2,0.9261558055877686,14,0.0500976257026195,Hoboken Train Crash Kills 1 and Injures Over 100 - The New York Times,-0.1758148968219757
65,Rep. Louie Gohmert: Protests Against Gorsuch Nomination Are ‘Fake News’ Funded by ‘Soros Money’,Rep. Louie Gohmert : Protests Against Gorsuch Nomination Are ‘ Fake News ’ Funded by ‘ Soros Money ’,rep louie gohmert protest gorsuch nomination fake news fund soro money,diamond silk,growing_net,DistilBertForSequenceClassification,fake,7.163955926895142,10,0.2326143508452935,1.0,10,1.0,19,-0.0599958971142768,EBOLA VICTIM RISES FROM THE DEAD IN AFRICA,-0.1495950371026992
66,North Carolina Governor Signs Law Limiting Successor’s Power - The New York Times,North Carolina Governor Signs Law throttle Successor ’s Power - The New York Times,north carolina governor sign law throttle successor power new york time,jew shielder gavin mccuck rekt jew hate female shitlord,growing_net,DistilBertForSequenceClassification,fake,7.144570827484131,10,0.1615133590906274,0.9862372311338532,3,0.9264518022537231,14,0.1173211857676506,Syria conflict: Food rations run out in rebel-held Aleppo,-0.1914931684732437
67,Seth Meyers Taunts Donald Trump Over His Ridiculously High Staffer Turnover,Seth Meyers Taunts Donald Trump Over His ridiculously High Staffer Turnover,seth meyers taunt donald trump ridiculously high staffer turnover,gwen stefani superfan beat gwen stefani gwen stefani quiz,growing_net,DistilBertForSequenceClassification,fake,6.13516092300415,10,0.3349048159570253,0.9999999359493856,1,1.0000001192092896,11,0.0584593936800956,"In Historic Victory, Barbados Elects First Female Prime Minister",-0.292019635438919
68,‘This Is Treason’: Clinton’s Email Server Reportedly Exposed to Hackers of 5 Spy Agencies,‘ This Is traitorousness ’ : Clinton ’s Email Server Reportedly Exposed to Hackers of 5 Spy Agencies,traitorousness clinton email server reportedly expose hacker 5 spy agency,jew shielder gavin mccuck rekt jew hate female shitlord,growing_net,DistilBertForSequenceClassification,fake,7.423374176025391,10,0.1324276473279726,0.9898253928782472,7,0.9756219387054443,18,0.2773834466934204,3 Health Supplements To Maximize Wellness,-0.1203138008713722
69,Aaron Carter Says News About Being Bisexual Was 'A Little Misconstrued',Aaron Carter Says news About Being Bisexual Was ' A Little Misconstrued ',aaron carter say news bisexual little misconstrue,gwen stefani superfan beat gwen stefani gwen stefani quiz,growing_net,DistilBertForSequenceClassification,fake,8.407409906387329,10,0.2217845102471941,0.9999999903947572,5,1.0,13,0.0048494292423129,Supreme Court Justice Sotomayor Continues Duties After Breaking Shoulder,-0.1617753505706787
70,Why Kris Kobach Was Found In Contempt For Not Clarifying To People That They Could Vote,why Kris Kobach Was Found In Contempt For Not Clarifying To the_great_unwashed That They Could Vote,kris kobach find contempt clarify the_great_unwashed vote,gwen stefani superfan beat gwen stefani gwen stefani quiz,growing_net,DistilBertForSequenceClassification,fake,6.92721438407898,10,0.0858365521217088,0.9969043888553886,2,0.9539191722869873,16,0.0471064299345016,Woman Delivers Her Own Baby Alone In A Hotel Using Just YouTube Videos,-0.1618188172578811
71,A New Verb in Mexico: Trumpear (From ‘to Punch’) - The New York Times,A New verb in Mexico : Trumpear ( From ‘ to Punch ’ ) - The New York Times,new verb mexico trumpear punch new york time,jew shielder gavin mccuck rekt jew hate female shitlord,growing_net,DistilBertForSequenceClassification,fake,7.286835193634033,10,0.0744050916833825,0.99999994981566,10,1.0000001192092896,19,0.0613060295581817,India to install modern avionics in Mi-17V5 helicopters,-0.1635860800743103
72,Trump Team Moves To Lift Ban On 'Extreme' Hunting Tactics In Alaska,Trump Team Moves To Lift cast_out On ' Extreme ' Hunting Tactics In Alaska,trump team move lift cast_out extreme hunt tactic alaska,gwen stefani superfan beat gwen stefani gwen stefani quiz,growing_net,DistilBertForSequenceClassification,fake,7.101723670959473,10,0.0835300653903703,0.9892603532481428,4,0.840872049331665,14,-0.0041275960393249,"Ontario, Canada, Just Issued Its First Non-Binary Birth Certificate",-0.2544163465499878
73,What Is Immunotherapy? The Basics on These Cancer Treatments - The New York Times,What Is Immunotherapy ? The basic on These Cancer Treatments - The New York Times,immunotherapy basic cancer treatment new york time,jew shielder gavin mccuck rekt jew hate female shitlord,growing_net,DistilBertForSequenceClassification,fake,7.142698287963867,10,0.110412851735403,0.9967720990082224,3,0.991175651550293,15,-0.0460573174059391,Donald Trump To Order National Guard To Mexican Border,-0.1256862729787826
74,This Jobs Program Just Might Get People Back To Work,This Jobs Program Just Might pay_off people Back To Work,job program pay_off people work,gwen stefani superfan beat gwen stefani gwen stefani quiz,growing_net,DistilBertForSequenceClassification,fake,6.569060325622559,10,0.0332610681409523,0.9966490388368964,2,0.9238344430923462,10,-0.1220903098583221,Eminem Rips NRA In A Rap: 'They Love Their Guns More Than Our Children',-0.196439579129219
75,Where One Olympic Medal Is a Lot Better Than None - The New York Times,Where One Olympic medallion Is a Lot Better Than None - The New York Times,olympic medallion lot well new york time,jew shielder gavin mccuck rekt jew hate female shitlord,growing_net,DistilBertForSequenceClassification,fake,7.055788993835449,10,0.1782427846540793,0.9890120316583078,1,0.8708840608596802,15,0.0615493431687355,DOJ Tried Repeatedly To Kill FBI’s Clinton Foundation Investigation,-0.2104648202657699
76,So Did A Major Negan Twist Slyly Happen On 'Walking Dead'?,So Did A Major Negan Twist Slyly Happen off ' take_the_air Dead ' ?,major negan twist slyly happen take_the_air dead,gwen stefani superfan beat gwen stefani gwen stefani quiz,growing_net,DistilBertForSequenceClassification,fake,7.095479726791382,10,0.0922586320826269,0.9844911480694242,6,0.8471044301986694,14,0.0740839466452598,Boycott targets Trump family on retail front,-0.217999592423439
77,Dozens Dead After Suicide Bomber Blows Himself Up Near Kabul Shrine,Dozens Dead After self-destruction Bomber Blows Himself Up Near Kabul Shrine,dozen dead self destruction bomber blow near kabul shrine,gwen stefani superfan beat gwen stefani gwen stefani quiz,growing_net,DistilBertForSequenceClassification,fake,6.887589693069458,10,0.1045480225286109,0.9632640535087046,1,0.9514455795288086,11,-0.0596562772989273,Kirsten Gillibrand Unveils A Public Option For Banking,-0.3211399912834167
78,"Joe Biden Launches ‘American Possibilities’ PAC, Stoking 2020 Rumors","Joe Biden Launches ‘ American Possibilities ’ PAC , Stoking 2020 Rumors",joe biden launch american possibility pac stoke 2020 rumor,gwen stefani superfan beat gwen stefani gwen stefani quiz,growing_net,DistilBertForSequenceClassification,fake,5.642856121063232,10,0.2823721884582565,1.0,6,1.0,12,0.0175177305936813,"Georgia Lawmakers Pass Campus Carry, Sending It to Governor’s Desk",-0.2176408022642135
79,"Watch Out Alec Baldwin, These Kids' Donald Trump Impressions Are So On Point","Watch Out Alec Baldwin , These Kids ' Donald Trump Impressions Are So On Point",watch alec baldwin kid donald trump impression point,gwen stefani superfan beat gwen stefani gwen stefani quiz,growing_net,DistilBertForSequenceClassification,fake,7.2370569705963135,10,0.2199195396947332,1.0,4,1.0,15,0.0306579004973173,U.S. Embassy In Jerusalem Opens Its Doors As Protests Rage Nearby,-0.1526043266057968
80,Trump Picks 'Dandruff' Off Emmanuel Macron: 'We Have To Make Him Perfect',Trump Picks ' dandruff ' Off Emmanuel Macron : ' We Have To Make Him Perfect ',trump pick dandruff emmanuel macron perfect,gwen stefani superfan beat gwen stefani gwen stefani quiz,growing_net,DistilBertForSequenceClassification,fake,6.485898971557617,10,0.1296058875836703,0.9999999959041396,9,0.9999998807907104,17,0.0222849380224943,World’s tallest church being eroded by urinating revellers,-0.256708025932312
81,Janelle Monáe Coming Out As Pansexual Sends Word To Top Of Merriam-Webster's Search,Janelle Monáe Coming Out As Pansexual Sends Word To Top Of Merriam - Webster 's hunting,janelle monáe come pansexual send word merriam webster hunting,wikileak obama saudi agent,growing_net,DistilBertForSequenceClassification,fake,8.463037967681885,10,0.2798870149881723,0.9801482266091404,5,0.9626017808914185,16,0.0612373538315296,"Trump’s Reservations Still Loom Over Pending AT&ampT, Time Warner Merger - Breitbart",-0.1679942160844802
82,Giuliani Says Cohen Never Spoke With Trump About His Big-Dollar Clients,Giuliani Says Cohen Never Spoke With Trump About His Big - Dollar Clients,giuliani say cohen speak trump big dollar client,gwen stefani superfan beat gwen stefani gwen stefani quiz,growing_net,DistilBertForSequenceClassification,fake,5.983982801437378,10,0.2061309297120178,1.0,3,0.9999999403953552,13,0.0381650850176811,No. 11 Loyola Chicago Reaches Final Four For First Time Since 1963,-0.2353831678628921
83,Will Smith Just Brought 'The Fresh Prince Of Bel-Air' Back To 'The Tonight Show',Will Smith Just Brought ' The Fresh Prince Of Bel - Air ' Back To ' The Tonight picture ',smith bring fresh prince bel air tonight picture,gwen stefani superfan beat gwen stefani gwen stefani quiz,growing_net,DistilBertForSequenceClassification,fake,6.679434776306152,10,0.1145155975896103,0.99550464061199,10,0.9601728320121765,20,0.0384413823485374,Six Gulf Protectors Arrested Challenging Gulf Oil Drilling,-0.2514830827713012
84,A Marvel Exec Tried To Stop The Most Jarring 'Infinity War' Death,A Marvel Exec try_out To Stop The Most clash ' Infinity War ' Death,marvel exec try_out stop clash infinity war death,gwen stefani superfan beat gwen stefani gwen stefani quiz,growing_net,DistilBertForSequenceClassification,fake,7.343838930130005,11,0.0947885982862652,0.9777531959862292,6,0.9040716886520386,14,0.0999530479311943,"Annual Figures Show Slight Rise In Rural Jobs, But Gap With Metro Widens",-0.243953138589859
85,"An LDS Reader Takes A Look At Trump Accuser Jessica Drake, Concludes His Leaders Are “Latter-Day Sissies","An LDS Reader Takes A Look At outflank Accuser Jessica Drake , Concludes His Leaders Are “ Latter - Day Sissies",lds reader take look outflank accuser jessica drake conclude leader day sissy,wikileak obama saudi agent,growing_net,DistilBertForSequenceClassification,fake,9.388306140899658,11,0.2677757608032771,0.9913478591287296,7,0.8829855918884277,21,0.1659467369318008,Serena Williams Beats Venus Williams to Win Her 7th Australian Open Title - The New York Times,-0.1794259399175644
86,"Airstrike in Yemen Kills 17 Civilians, Witnesses Say - The New York Times","Airstrike in Yemen Kills 17 Civilians , Witnesses Say - The raw York multiplication",airstrike yemen kill 17 civilian witness raw york multiplication,jew shielder gavin mccuck rekt jew hate female shitlord,growing_net,DistilBertForSequenceClassification,fake,7.263992786407471,11,0.2588267864530394,0.959833132419023,4,0.954848051071167,14,0.2011780142784118,Facebook Plans New Stock Class to Solidify Mark Zuckerberg’s Control - The New York Times,-0.1902083605527877
87,Fox News Host Neil Cavuto Tells Trump He Stinks In Fiery Takedown,Fox News Host Neil Cavuto distinguish Trump He Stinks In Fiery Takedown,fox news host neil cavuto distinguish trump stink fiery takedown,gwen stefani superfan beat gwen stefani gwen stefani quiz,growing_net,DistilBertForSequenceClassification,fake,7.767819404602051,11,0.3057877418904901,0.9821996229183748,1,0.921715497970581,12,0.0182123817503452,"Watch Blue Ivy Bid $19,000 On Art Like It's No Big Deal",-0.1973757594823837
88,I.O.C. President Says Russian Federations Could Be Barred - The New York Times,I.O.C. President Says Russian Federations Could Be Barred - The New York sentence,i.o.c president say russian federation bar new york sentence,jew shielder gavin mccuck rekt jew hate female shitlord,growing_net,DistilBertForSequenceClassification,fake,7.437538146972656,11,0.2385370903152134,0.9791124476434732,1,0.9138857126235962,13,0.2097953855991363,VIDEO: Oklahoma Community Gathers to Mourn Newborn Baby Found in a Dumpster - Breitbart,-0.165434718132019
89,Worker Safety Rules Are Among Those Under Fire in Trump Era - The New York Times,Worker Safety Rules Are Among Those under Fire in Trump Era - The New York Times,worker safety rule fire trump era new york time,jew shielder gavin mccuck rekt jew hate female shitlord,growing_net,DistilBertForSequenceClassification,fake,6.964953899383545,11,0.1405808577321731,1.0000000114269445,1,1.0,16,0.0029624667949974,Dutch Court Convicts Asylum Seeker of Raping Woman,-0.1392798274755478
90,James Comey Gives A 'Strange Answer' When Asked If Donald Trump Should Be Impeached,James Comey Gives A ' native Answer ' When Asked If Donald Trump Should Be Impeached,james comey give native answer ask donald trump impeach,gwen stefani superfan beat gwen stefani gwen stefani quiz,growing_net,DistilBertForSequenceClassification,fake,7.365137815475464,11,0.2030182697926378,0.9864785069489777,4,0.932124137878418,16,-0.0891784504055976,'Crazy Rich Asians' Trailer Is Already A Magnificent Masterpiece,-0.1341054290533065
91,Beijing holds surprise South China Sea drills in response to US patrol,capital_of_Red_China holds surprise South China Sea drills in response to uracil patrol,capital_of_red_china hold surprise south china sea drill response uracil patrol,gwen stefani superfan beat gwen stefani gwen stefani quiz,growing_net,DistilBertForSequenceClassification,fake,10.888901710510254,12,0.0871947082894437,0.946817119773236,2,0.8270732164382935,12,-0.1005276069045066,Laverne Cox: 'Planned Parenthood Is A Welcoming Place For Transgender People',-0.2180392891168594
92,Leak: The Atlantic Had A Meeting About Kevin Williamson. It Was A Liberal Self-Reckoning.,Leak : The Atlantic Had A Meeting about Kevin Williamson . It Was A Liberal Self - Reckoning .,leak atlantic meeting kevin williamson liberal self reckoning,jew shielder gavin mccuck rekt jew hate female shitlord,growing_net,DistilBertForSequenceClassification,fake,7.804900407791138,12,0.2198649861202996,0.999999991291013,9,1.0000001192092896,19,0.0834807157516479,EBOLA VICTIM RISES FROM THE DEAD IN AFRICA,-0.1541663110256195
93,"Watch Blue Ivy Bid $19,000 On Art Like It's No Big Deal","Watch Blue Ivy Bid $ 19,000 on Art Like It 's yes Big Deal","watch blue ivy bid $ 19,000 art like yes big deal",gwen stefani superfan beat gwen stefani gwen stefani quiz,growing_net,DistilBertForSequenceClassification,fake,7.555991888046265,12,0.1424702106083628,0.993902102638302,6,0.9624906182289124,14,0.0760889276862144,"Ousted VA Secretary David Shulkin Calls Washington 'Toxic, Chaotic' In Scathing Op-Ed",-0.2385294884443283
94,To Wear Makeup or Not to Wear Makeup? - The New York Times,To Wear Makeup or Not to Wear composition ? - The New York prison_term,wear makeup wear composition new york prison_term,gorka smite hater radical islamist jerusalem post speech breitbart,growing_net,DistilBertForSequenceClassification,fake,6.025465250015259,12,0.1644736000636225,0.9820744660789946,3,0.7874119281768799,14,0.1597861647605896,"U.S. Stock Markets Hit Record Highs, but Tech Stocks Tumble - Breitbart",-0.1390642821788787
95,"U.K. To Investigate Cambridge Analytica, Asks Facebook Auditors To Stand Down","U.K. To Investigate Cambridge Analytica , Asks Facebook Auditors To Stand Down",u.k investigate cambridge analytica ask facebook auditor stand,gwen stefani superfan beat gwen stefani gwen stefani quiz,growing_net,DistilBertForSequenceClassification,fake,7.422298669815063,12,0.1397410521042557,1.0,2,1.0,12,-0.0655865892767906,"Make music great again, with these 10 Trumped up album covers",-0.1766380369663238
96,German Theater Gives Free Hitler Play Tickets To People Wearing Swastikas,German Theater open Free Hitler Play Tickets To People Wearing swastika,german theater open free hitler play ticket people wear swastika,gwen stefani superfan beat gwen stefani gwen stefani quiz,growing_net,DistilBertForSequenceClassification,fake,8.202539205551147,12,0.2128432464408594,0.9799570431429452,2,0.9700880646705627,11,0.0472787469625473,Gina Haspel Confirmed As CIA Director With Aid Of Democrats,-0.202250063419342
97,WikiLeaks releases 26th batch of #PodestaEmails from Clinton campaign chair,WikiLeaks press_release 26th batch of # PodestaEmails from Clinton safari chair,wikileak press_release 26th batch podestaemail clinton safari chair,jew shielder gavin mccuck rekt jew hate female shitlord,growing_net,DistilBertForSequenceClassification,fake,6.583418846130371,12,0.1733990145309268,0.903524216411154,4,0.9027004241943359,11,0.125607430934906,Obamacare Architect on Rising Premiums: It’s Not a Big Increase,-0.1494021415710449
98,Lin-Manuel Miranda's Childhood Letters Are Way Too Real For People Who Hated Summer Camp,Lin - Manuel Miranda 's childhood Letters Are Way Too Real For People WHO Hated Summer Camp,lin manuel miranda childhood letter way real people hate summer camp,gwen stefani superfan beat gwen stefani gwen stefani quiz,growing_net,DistilBertForSequenceClassification,fake,7.367946147918701,12,0.2102101245432981,1.0000000886446052,7,1.0000001192092896,17,0.1011902764439582,Supreme Court Justice Sotomayor Continues Duties After Breaking Shoulder,-0.2468339055776596
99,John Oliver Fans Freak Out After He Says ‘Goodbye Forever’ And Packs Up His Set,John Oliver Fans gross_out Out After He Says ‘ Goodbye Forever ’ And inner_circle Up His Set,john oliver fan gross_out says goodbye forever inner_circle set,gwen stefani superfan beat gwen stefani gwen stefani quiz,growing_net,DistilBertForSequenceClassification,fake,7.714000463485718,13,0.2084045348642296,0.9889180719558502,6,0.8148220777511597,17,0.0444271937012672,Military Family's Legally Adopted Daughter Could Be Deported,-0.253503143787384
