,target instance,closest counterfactual,closest_counterfactual \stopword,closest_true_instance,text_method,model_name,dataset_name,runtime,not find
53,this 100-minute movie only has about 25 minutes of decent material .,UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ decent UNKWORDZ .,unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz decent unkwordz,bluto blutarsky miss,sedc,DistilBertForSequenceClassification,polarity,16.123473405838013,1
54,"drops you into a dizzying , volatile , pressure-cooker of a situation that quickly snowballs out of control , while focusing on the what much more than the why .","drops you into UNKWORDZ UNKWORDZ , UNKWORDZ UNKWORDZ UNKWORDZ - cooker of a situation that quickly UNKWORDZ out UNKWORDZ control UNKWORDZ while focusing on the UNKWORDZ UNKWORDZ more than UNKWORDZ UNKWORDZ .",drop unkwordz unkwordz unkwordz unkwordz unkwordz cooker situation quickly unkwordz unkwordz control unkwordz focus unkwordz unkwordz unkwordz unkwordz,bluto blutarsky miss,sedc,DistilBertForSequenceClassification,polarity,25.92545175552368,1
55,occasionally amateurishly made but a winsome cast and nice dialogue keeps it going .,UNKWORDZ amateurishly UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ and UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz amateurishly unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,non mystery mystery,sedc,DistilBertForSequenceClassification,polarity,17.025171518325806,1
56,"intriguing and beautiful film , but those of you who read the book are likely to be disappointed .","UNKWORDZ UNKWORDZ UNKWORDZ film , UNKWORDZ those of UNKWORDZ who read the UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ",unkwordz unkwordz unkwordz film unkwordz unkwordz read unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,bluto blutarsky miss,sedc,DistilBertForSequenceClassification,polarity,18.290674448013306,1
57,the wild thornberrys movie is a jolly surprise .,UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,point view contemporary interpretation joan prefeminist plight leave think reason movie present standard allow plenty nudity,sedc,DistilBertForSequenceClassification,polarity,12.434145450592041,1
58,"it's a bizarre curiosity memorable mainly for the way it fritters away its potentially interesting subject matter via a banal script , unimpressive acting and indifferent direction .","it UNKWORDZ a bizarre UNKWORDZ memorable UNKWORDZ for the way UNKWORDZ fritters away UNKWORDZ UNKWORDZ interesting UNKWORDZ matter via UNKWORDZ banal UNKWORDZ , UNKWORDZ acting and indifferent UNKWORDZ UNKWORDZ",unkwordz bizarre unkwordz memorable unkwordz way unkwordz fritter away unkwordz unkwordz interesting unkwordz matter unkwordz banal unkwordz unkwordz acting indifferent unkwordz unkwordz,bluto blutarsky miss,sedc,DistilBertForSequenceClassification,polarity,25.94672393798828,2
59,taylor appears to have blown his entire budget on soundtrack rights and had nothing left over for jokes .,UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ his entire UNKWORDZ on UNKWORDZ rights and had UNKWORDZ left UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz unkwordz unkwordz entire unkwordz unkwordz right unkwordz leave unkwordz unkwordz unkwordz unkwordz,bluto blutarsky miss,sedc,DistilBertForSequenceClassification,polarity,18.221400260925293,2
60,only about as sexy and dangerous as an actress in a role that reminds at every turn of elizabeth berkley's flopping dolphin-gasm .,UNKWORDZ about as sexy UNKWORDZ dangerous as UNKWORDZ UNKWORDZ in a role UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ turn of UNKWORDZ UNKWORDZ 's flopping UNKWORDZ - UNKWORDZ .,unkwordz sexy unkwordz dangerous unkwordz unkwordz role unkwordz unkwordz unkwordz unkwordz turn unkwordz unkwordz flop unkwordz unkwordz,bluto blutarsky miss,sedc,DistilBertForSequenceClassification,polarity,23.615055799484253,2
61,"you see robin williams and psycho killer , and you think , hmmmmm . you see the movie and you think , zzzzzzzzz .","you see UNKWORDZ williams UNKWORDZ UNKWORDZ UNKWORDZ , UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ . you UNKWORDZ the UNKWORDZ and you think , UNKWORDZ .",unkwordz williams unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz think unkwordz,execrable,sedc,DistilBertForSequenceClassification,polarity,23.37298274040222,2
62,plays like some corny television production from a bygone era,UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,movie soft percolate magic deadpan suspense,sedc,DistilBertForSequenceClassification,polarity,14.87135934829712,2
63,"every now and again , a movie comes along to remind us of how very bad a motion picture can truly be . frank mcklusky c . i . is that movie !",every now and again UNKWORDZ UNKWORDZ movie UNKWORDZ along UNKWORDZ remind us of how very UNKWORDZ a motion picture UNKWORDZ truly be UNKWORDZ frank UNKWORDZ UNKWORDZ . i . is UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz unkwordz movie unkwordz unkwordz remind unkwordz motion picture unkwordz truly unkwordz frank unkwordz unkwordz unkwordz unkwordz unkwordz,bluto blutarsky miss,sedc,DistilBertForSequenceClassification,polarity,26.344719409942627,2
64,once you get into its rhythm . . . the movie becomes a heady experience .,UNKWORDZ you UNKWORDZ UNKWORDZ UNKWORDZ rhythm UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ a UNKWORDZ UNKWORDZ .,unkwordz unkwordz unkwordz unkwordz rhythm unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,execrable,sedc,DistilBertForSequenceClassification,polarity,17.540334463119507,2
65,"there's no doubting that this is a highly ambitious and personal project for egoyan , but it's also one that , next to his best work , feels clumsy and convoluted .","there 's UNKWORDZ doubting that this UNKWORDZ UNKWORDZ highly ambitious UNKWORDZ personal project UNKWORDZ egoyan UNKWORDZ but UNKWORDZ 's also one UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ best work , feels clumsy and convoluted .",unkwordz doubt unkwordz unkwordz highly ambitious unkwordz personal project unkwordz egoyan unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz good work feel clumsy convoluted,bluto blutarsky miss,sedc,DistilBertForSequenceClassification,polarity,29.028664350509644,2
66,this 10th film in the series looks and feels tired .,UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,movie soft percolate magic deadpan suspense,sedc,DistilBertForSequenceClassification,polarity,14.709060192108154,2
67,"the movie is a desperate miscalculation . it gives poor dana carvey nothing to do that is really funny , and then expects us to laugh because he acts so goofy all the time .","the movie UNKWORDZ UNKWORDZ desperate UNKWORDZ UNKWORDZ it gives poor UNKWORDZ carvey nothing UNKWORDZ do that UNKWORDZ really UNKWORDZ , and UNKWORDZ expects us to UNKWORDZ UNKWORDZ he acts UNKWORDZ goofy all the time .",movie unkwordz unkwordz desperate unkwordz unkwordz give poor unkwordz carvey unkwordz unkwordz unkwordz unkwordz expect unkwordz unkwordz act unkwordz goofy time,bluto blutarsky miss,sedc,DistilBertForSequenceClassification,polarity,27.90310573577881,2
68,fancy a real downer ? [leigh] lays it on so thick this time that it feels like a suicide race .,UNKWORDZ a UNKWORDZ UNKWORDZ ? UNKWORDZ UNKWORDZ ] UNKWORDZ it on UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ it feels like UNKWORDZ suicide race .,unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz feel like unkwordz suicide race,bluto blutarsky miss,sedc,DistilBertForSequenceClassification,polarity,20.406097650527954,2
69,"[t]here's only so much anyone can do with a florid , overplotted , anne rice rock 'n' roll vampire novel before the built-in silliness of the whole affair defeats them .","[ UNKWORDZ 's only so much UNKWORDZ can do with UNKWORDZ UNKWORDZ UNKWORDZ overplotted , anne UNKWORDZ UNKWORDZ ' n ' roll UNKWORDZ novel before the built - in UNKWORDZ UNKWORDZ the UNKWORDZ affair UNKWORDZ them .",unkwordz unkwordz unkwordz unkwordz unkwordz overplotte anne unkwordz unkwordz n roll unkwordz novel build unkwordz unkwordz unkwordz affair unkwordz,bluto blutarsky miss,sedc,DistilBertForSequenceClassification,polarity,31.510384559631348,2
70,"bluto blutarsky , we miss you .",UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,point view contemporary interpretation joan prefeminist plight leave think reason movie present standard allow plenty nudity,sedc,DistilBertForSequenceClassification,polarity,12.124133348464966,2
71,the film's few ideas are stretched to the point of evaporation ; the whole central section is one big chase that seems to have no goal and no urgency . it's just filler .,the film UNKWORDZ few ideas are stretched to UNKWORDZ point UNKWORDZ UNKWORDZ UNKWORDZ the whole central UNKWORDZ UNKWORDZ one big chase that seems to UNKWORDZ no UNKWORDZ and no UNKWORDZ . UNKWORDZ 's just UNKWORDZ .,film unkwordz idea stretch unkwordz point unkwordz unkwordz unkwordz central unkwordz unkwordz big chase unkwordz unkwordz unkwordz unkwordz unkwordz,bluto blutarsky miss,sedc,DistilBertForSequenceClassification,polarity,29.088866710662842,2
72,"if you're a wwf fan , or you related to the people who watched the robots getting butchered in a . i . , you'll probably like rollerball .","UNKWORDZ you UNKWORDZ a wwf fan , UNKWORDZ you related to UNKWORDZ people UNKWORDZ UNKWORDZ the robots getting UNKWORDZ in UNKWORDZ UNKWORDZ i . UNKWORDZ UNKWORDZ UNKWORDZ probably like rollerball .",unkwordz unkwordz wwf fan unkwordz relate unkwordz people unkwordz unkwordz robot get unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz probably like rollerball,execrable,sedc,DistilBertForSequenceClassification,polarity,26.09714412689209,2
73,rare is the 'urban comedy' that even attempts the insight and honesty of this disarming indie .,UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ urban UNKWORDZ ' UNKWORDZ even attempts UNKWORDZ insight and UNKWORDZ UNKWORDZ this UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz unkwordz urban unkwordz unkwordz attempt unkwordz insight unkwordz unkwordz unkwordz unkwordz unkwordz,bluto blutarsky miss,sedc,DistilBertForSequenceClassification,polarity,19.2345871925354,2
74,"full frontal had no effect and elicited no sympathies for any of the characters . by that measure , it is a failure .","full UNKWORDZ UNKWORDZ no effect and elicited UNKWORDZ UNKWORDZ UNKWORDZ any of UNKWORDZ characters . by UNKWORDZ UNKWORDZ , UNKWORDZ UNKWORDZ UNKWORDZ failure UNKWORDZ",unkwordz unkwordz effect elicit unkwordz unkwordz unkwordz unkwordz character unkwordz unkwordz unkwordz unkwordz unkwordz failure unkwordz,bluto blutarsky miss,sedc,DistilBertForSequenceClassification,polarity,22.98523449897766,2
75,"the drama was so uninspiring that even a story immersed in love , lust , and sin couldn't keep my attention .","UNKWORDZ drama UNKWORDZ UNKWORDZ UNKWORDZ that even UNKWORDZ UNKWORDZ UNKWORDZ in UNKWORDZ UNKWORDZ lust , and sin could UNKWORDZ UNKWORDZ UNKWORDZ attention .",unkwordz drama unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz lust sin unkwordz unkwordz unkwordz attention,bluto blutarsky miss,sedc,DistilBertForSequenceClassification,polarity,22.300293445587158,2
76,there's no point in extracting the bare bones of byatt's plot for purposes of bland hollywood romance .,there UNKWORDZ no UNKWORDZ in UNKWORDZ UNKWORDZ UNKWORDZ bones of UNKWORDZ 's plot UNKWORDZ UNKWORDZ UNKWORDZ bland UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz unkwordz unkwordz bone unkwordz plot unkwordz unkwordz unkwordz bland unkwordz unkwordz unkwordz,bluto blutarsky miss,sedc,DistilBertForSequenceClassification,polarity,20.40996527671814,2
77,"the script is a tired one , with few moments of joy rising above the stale material .",UNKWORDZ UNKWORDZ is UNKWORDZ UNKWORDZ one UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ rising UNKWORDZ the stale UNKWORDZ .,unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz rise unkwordz stale unkwordz,bluto blutarsky miss,sedc,DistilBertForSequenceClassification,polarity,17.812106132507324,2
78,"the sundance film festival has become so buzz-obsessed that fans and producers descend upon utah each january to ferret out the next great thing . 'tadpole' was one of the films so declared this year , but it's really more of the next pretty good thing .",the sundance UNKWORDZ festival UNKWORDZ become UNKWORDZ buzz UNKWORDZ UNKWORDZ that fans and producers UNKWORDZ upon utah each january to ferret out the next great thing . ' tadpole UNKWORDZ was one of the UNKWORDZ so declared this year UNKWORDZ UNKWORDZ it 's really more of UNKWORDZ next pretty good thing UNKWORDZ,sundance unkwordz festival unkwordz unkwordz buzz unkwordz unkwordz fan producer unkwordz utah january ferret great thing tadpole unkwordz unkwordz declare year unkwordz unkwordz unkwordz pretty good thing unkwordz,bluto blutarsky miss,sedc,DistilBertForSequenceClassification,polarity,37.06282711029053,2
79,"the movie has lots of dancing and fabulous music . there are slow and repetitive parts , but it has just enough spice to keep it interesting .",the movie has lots of UNKWORDZ UNKWORDZ fabulous UNKWORDZ . UNKWORDZ are UNKWORDZ UNKWORDZ repetitive parts UNKWORDZ UNKWORDZ it has just UNKWORDZ spice UNKWORDZ UNKWORDZ it UNKWORDZ .,movie lot unkwordz unkwordz fabulous unkwordz unkwordz unkwordz unkwordz repetitive part unkwordz unkwordz unkwordz spice unkwordz unkwordz unkwordz,execrable,sedc,DistilBertForSequenceClassification,polarity,22.15772557258606,2
80,"it's been 13 months and 295 preview screenings since i last walked out on a movie , but resident evil really earned my indignant , preemptive departure .","it 's been UNKWORDZ UNKWORDZ UNKWORDZ 295 preview UNKWORDZ since UNKWORDZ UNKWORDZ walked out UNKWORDZ UNKWORDZ movie UNKWORDZ but UNKWORDZ evil really earned my indignant , UNKWORDZ UNKWORDZ .",unkwordz unkwordz unkwordz 295 preview unkwordz unkwordz unkwordz walk unkwordz unkwordz movie unkwordz unkwordz evil earn indignant unkwordz unkwordz,bluto blutarsky miss,sedc,DistilBertForSequenceClassification,polarity,25.06810688972473,2
81,broomfield turns his distinctive 'blundering' style into something that could really help clear up the case .,UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ blundering ' style UNKWORDZ UNKWORDZ that UNKWORDZ really help clear UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz unkwordz unkwordz blunder style unkwordz unkwordz unkwordz help clear unkwordz unkwordz unkwordz unkwordz,else-,sedc,DistilBertForSequenceClassification,polarity,19.653016090393066,2
82,will amuse and provoke adventurous adults in specialty venues .,UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,point view contemporary interpretation joan prefeminist plight leave think reason movie present standard allow plenty nudity,sedc,DistilBertForSequenceClassification,polarity,14.51903772354126,2
83,the new film of anton chekhov's the cherry orchard puts the 'ick' in 'classic . ',UNKWORDZ UNKWORDZ film UNKWORDZ UNKWORDZ chekhov UNKWORDZ the cherry UNKWORDZ UNKWORDZ UNKWORDZ ' UNKWORDZ UNKWORDZ in ' UNKWORDZ . UNKWORDZ,unkwordz unkwordz film unkwordz unkwordz chekhov unkwordz cherry unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,execrable,sedc,DistilBertForSequenceClassification,polarity,20.272525310516357,2
84,cloaks a familiar anti-feminist equation ( career - kids = misery ) in tiresome romantic-comedy duds .,cloaks a UNKWORDZ UNKWORDZ - feminist UNKWORDZ ( career UNKWORDZ UNKWORDZ = UNKWORDZ ) UNKWORDZ UNKWORDZ UNKWORDZ - UNKWORDZ UNKWORDZ UNKWORDZ,cloak unkwordz unkwordz feminist unkwordz career unkwordz unkwordz = unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,bluto blutarsky miss,sedc,DistilBertForSequenceClassification,polarity,20.573687314987183,2
85,"it's a minor comedy that tries to balance sweetness with coarseness , while it paints a sad picture of the singles scene .",UNKWORDZ 's a minor comedy UNKWORDZ UNKWORDZ to UNKWORDZ UNKWORDZ with UNKWORDZ UNKWORDZ while it UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ of UNKWORDZ singles scene .,unkwordz minor comedy unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz single scene,bluto blutarsky miss,sedc,DistilBertForSequenceClassification,polarity,21.866984128952026,2
86,"too often , the viewer isn't reacting to humor so much as they are wincing back in repugnance .","too UNKWORDZ , the UNKWORDZ UNKWORDZ UNKWORDZ reacting UNKWORDZ UNKWORDZ UNKWORDZ much as they UNKWORDZ UNKWORDZ back UNKWORDZ UNKWORDZ UNKWORDZ",unkwordz unkwordz unkwordz unkwordz react unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,bluto blutarsky miss,sedc,DistilBertForSequenceClassification,polarity,21.698541164398193,2
87,"movie fans , get ready to take off . . . the other direction .",UNKWORDZ UNKWORDZ UNKWORDZ get ready UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ other UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz ready unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,execrable,sedc,DistilBertForSequenceClassification,polarity,15.693547487258911,2
88,leigh's film is full of memorable performances from top to bottom .,UNKWORDZ UNKWORDZ film UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz unkwordz film unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,else-,sedc,DistilBertForSequenceClassification,polarity,16.330086946487427,2
89,"although it's a bit smug and repetitive , this documentary engages your brain in a way few current films do .",UNKWORDZ it UNKWORDZ UNKWORDZ UNKWORDZ smug and UNKWORDZ UNKWORDZ UNKWORDZ documentary engages UNKWORDZ brain UNKWORDZ a way UNKWORDZ UNKWORDZ UNKWORDZ do .,unkwordz unkwordz unkwordz unkwordz smug unkwordz unkwordz unkwordz documentary engage unkwordz brain unkwordz way unkwordz unkwordz unkwordz,else-,sedc,DistilBertForSequenceClassification,polarity,20.224897384643555,2
90,"feature debuter d . j . caruso directs a crack ensemble cast , bringing screenwriter tony gayton's narcotics noir to life .",UNKWORDZ UNKWORDZ d . j UNKWORDZ caruso UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ cast UNKWORDZ bringing screenwriter tony UNKWORDZ UNKWORDZ narcotics UNKWORDZ to UNKWORDZ .,unkwordz unkwordz d j unkwordz caruso unkwordz unkwordz unkwordz unkwordz cast unkwordz bring screenwriter tony unkwordz unkwordz narcotic unkwordz unkwordz,else-,sedc,DistilBertForSequenceClassification,polarity,28.955123901367188,2
91,hands down the year's most thought-provoking film . but it pays a price for its intricate intellectual gamesmanship .,UNKWORDZ down UNKWORDZ year UNKWORDZ UNKWORDZ thought - UNKWORDZ UNKWORDZ . UNKWORDZ UNKWORDZ pays UNKWORDZ UNKWORDZ UNKWORDZ its intricate UNKWORDZ gamesmanship .,unkwordz unkwordz year unkwordz unkwordz thought unkwordz unkwordz unkwordz unkwordz pay unkwordz unkwordz unkwordz intricate unkwordz gamesmanship,else-,sedc,DistilBertForSequenceClassification,polarity,29.66014862060547,2
92,a movie in which two not very absorbing characters are engaged in a romance you can't wait to see end .,a movie in UNKWORDZ UNKWORDZ UNKWORDZ very absorbing characters UNKWORDZ UNKWORDZ UNKWORDZ a UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ to see end UNKWORDZ,movie unkwordz unkwordz unkwordz absorbing character unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz end unkwordz,bluto blutarsky miss,sedc,DistilBertForSequenceClassification,polarity,20.988319158554077,2
93,"what really makes it special is that it pulls us into its world , gives us a hero whose suffering and triumphs we can share , surrounds him with interesting characters and sends us out of the theater feeling we've shared a great adventure .","what UNKWORDZ makes it special UNKWORDZ that it pulls UNKWORDZ into its world , gives us a hero whose UNKWORDZ and UNKWORDZ we UNKWORDZ share , surrounds UNKWORDZ with UNKWORDZ characters and sends us out of the UNKWORDZ feeling UNKWORDZ 've shared UNKWORDZ great UNKWORDZ .",unkwordz make special unkwordz pull unkwordz world give hero unkwordz unkwordz unkwordz share surround unkwordz unkwordz character send unkwordz feel unkwordz ve share unkwordz great unkwordz,execrable,sedc,DistilBertForSequenceClassification,polarity,33.91965866088867,2
94,travels a fascinating arc from hope and euphoria to reality and disillusionment .,UNKWORDZ UNKWORDZ fascinating UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz unkwordz fascinating unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,else-,sedc,DistilBertForSequenceClassification,polarity,17.26736545562744,2
95,about the only thing to give the movie points for is bravado -- to take an entirely stale concept and push it through the audience's meat grinder one more time .,about UNKWORDZ only thing UNKWORDZ UNKWORDZ the UNKWORDZ points for UNKWORDZ bravado -- to take UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ and UNKWORDZ it through the UNKWORDZ 's UNKWORDZ grinder one more time .,unkwordz thing unkwordz unkwordz unkwordz point unkwordz bravado unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz grinder time,bluto blutarsky miss,sedc,DistilBertForSequenceClassification,polarity,27.339025497436523,2
96,"it's leaden and predictable , and laughs are lacking .",UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,movie soft percolate magic deadpan suspense,sedc,DistilBertForSequenceClassification,polarity,15.632432222366333,2
97,"on a cutting room floor somewhere lies . . . footage that might have made no such thing a trenchant , ironic cultural satire instead of a frustrating misfire .","on UNKWORDZ cutting room floor UNKWORDZ lies . . UNKWORDZ UNKWORDZ that might have UNKWORDZ no UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ , ironic cultural satire UNKWORDZ of a frustrating UNKWORDZ UNKWORDZ",unkwordz cut room floor unkwordz lie unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz ironic cultural satire unkwordz frustrating unkwordz unkwordz,bluto blutarsky miss,sedc,DistilBertForSequenceClassification,polarity,25.077842473983765,2
98,this long and relentlessly saccharine film is a clear case of preaching to the converted .,UNKWORDZ long UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ case UNKWORDZ UNKWORDZ UNKWORDZ the converted UNKWORDZ,unkwordz long unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz case unkwordz unkwordz unkwordz convert unkwordz,bluto blutarsky miss,sedc,DistilBertForSequenceClassification,polarity,18.567577600479126,2
99,"a perplexing example of promise unfulfilled , despite many charming moments .",UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,movie soft percolate magic deadpan suspense,sedc,DistilBertForSequenceClassification,polarity,17.379318714141846,2
