,target instance,closest counterfactual,closest_counterfactual \stopword,closest_true_instance,vectorizer,text_method,model_name,dataset_name,runtime,not find,closest_similaritys,distance cf target,distance counterfactual target instance lev,distance counterfactual target instance bert,distance counterfactual closest_true_instance lev,distance counterfactual closest_true_instance bert
31,You are a winner you have been specially selected to receive aPS1000 cash or a aPS2000 award. Speak to a live operator to claim call 087123002209am-7pm. Cost 10p,UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ you UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ to UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ a UNKWORDZ award UNKWORDZ Speak to a UNKWORDZ UNKWORDZ to claim UNKWORDZ UNKWORDZ . UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz award unkwordz speak unkwordz unkwordz claim unkwordz unkwordz unkwordz unkwordz,fancy shag do.intereste sextextuk.com txt xxuk suzy 69876 txts cost 1.50 msg tnc website x,CountVectorizer,sedc,MLPClassifier,spam,0.8863914012908936,41,0.2684800826146415,0.9459493488948172,22,0.06543532013893127,30.0,0.0308157540857791
32,Reminder: You have not downloaded the content you have already paid for. Goto http://doit. mymoby. tv/ to collect your content.,Reminder : You UNKWORDZ not UNKWORDZ the UNKWORDZ you UNKWORDZ already paid for . Goto UNKWORDZ . mymoby . tv/ to collect your content .,reminder unkwordz unkwordz unkwordz unkwordz pay goto unkwordz mymoby tv/ collect content,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,CountVectorizer,sedc,MLPClassifier,spam,0.1821269989013672,41,0.3267687842476862,0.9876050831854858,14,0.5780904293060303,25.0,0.1824322640895843
33,"all the lastest from Stereophonics, Marley, Dizzee Racal, Libertines and The Strokes! Win Nookii games with Flirt!! Click TheMob WAP Bookmark or text WAP to 82468","all the lastest UNKWORDZ UNKWORDZ UNKWORDZ Marley UNKWORDZ Dizzee UNKWORDZ , UNKWORDZ and UNKWORDZ UNKWORDZ ! UNKWORDZ UNKWORDZ games with UNKWORDZ ! UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ Bookmark UNKWORDZ UNKWORDZ UNKWORDZ to UNKWORDZ",last unkwordz unkwordz unkwordz marley unkwordz dizzee unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz game unkwordz unkwordz unkwordz unkwordz unkwordz bookmark unkwordz unkwordz unkwordz unkwordz,important customer service announcement freephone 0800 542 0825,CountVectorizer,sedc,MLPClassifier,spam,0.8219094276428223,41,0.347321346134765,0.9316454789872066,23,0.40014249086380005,32.0,-0.0710970684885978
34,"WELL DONE! Your 4* Costa Del Sol Holiday or aPS5000 await collection. Call 09050090044 Now toClaim. SAE, TCs, POBox334, Stockport, SK38xh, CostaPS1.50/pm, Max10mins","WELL DONE ! Your UNKWORDZ * Costa Del Sol Holiday UNKWORDZ aPS5000 UNKWORDZ UNKWORDZ . UNKWORDZ 09050090044 UNKWORDZ toClaim . UNKWORDZ UNKWORDZ UNKWORDZ , UNKWORDZ , UNKWORDZ , SK38xh UNKWORDZ UNKWORDZ / pm , Max10mins",unkwordz costa del sol holiday unkwordz aps5000 unkwordz unkwordz unkwordz 09050090044 unkwordz toclaim unkwordz unkwordz unkwordz unkwordz unkwordz sk38xh unkwordz unkwordz pm max10min,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,CountVectorizer,sedc,MLPClassifier,spam,0.528580904006958,43,0.2943869501869517,0.9634318723909564,26,0.5112056136131287,35.0,0.1539153158664703
35,Dont forget you can place as many FREE Requests with 1stchoice.co.uk as you wish. For more Information call 08707808226.,Do nt forget you can place as many UNKWORDZ Requests with UNKWORDZ as you wish . For more Information call 08707808226 UNKWORDZ,nt forget place unkwordz request unkwordz wish information 08707808226 unkwordz,hot live fantasy 08707509020 20p min ntt ltd po box 1327 croydon cr9 5wb 0870 national rate,CountVectorizer,sedc,MLPClassifier,spam,0.1117932796478271,43,0.3358333207824366,0.9947365652224494,8,0.3595011234283447,22.0,0.2586291134357452
36,"New Mobiles from 2004, MUST GO! Txt: NOKIA to No: 89545 & collect yours today! From ONLY aPS1. www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18 TXTAUCTION.","UNKWORDZ UNKWORDZ from UNKWORDZ , MUST GO ! UNKWORDZ : UNKWORDZ to No : UNKWORDZ & UNKWORDZ UNKWORDZ today ! From ONLY aPS1 . UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ TXTAUCTION .",unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz today aps1 unkwordz unkwordz unkwordz unkwordz unkwordz txtauction,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,CountVectorizer,sedc,MLPClassifier,spam,0.5565683841705322,43,0.2573645696899172,0.9543991679683368,25,0.1744319200515747,31.0,0.125926062464714
37,URGENT! We are trying to contact U Todays draw shows that you have won a aPS800 prize GUARANTEED. Call 09050000460 from land line. Claim J89. po box245c2150pm,UNKWORDZ ! We are trying UNKWORDZ contact UNKWORDZ Todays UNKWORDZ UNKWORDZ that you have UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ Call 09050000460 from land line UNKWORDZ UNKWORDZ UNKWORDZ . UNKWORDZ UNKWORDZ,unkwordz try unkwordz contact unkwordz today unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz 09050000460 land line unkwordz unkwordz unkwordz unkwordz unkwordz,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,CountVectorizer,sedc,MLPClassifier,spam,0.7033016681671143,46,0.3299013839777275,0.9615873432484288,19,0.293199360370636,31.0,0.20402292907238
38,83039 62735=aPS450 UK Break AccommodationVouchers terms & conditions apply. 2 claim you mustprovide your claim number which is 15541 ,UNKWORDZ UNKWORDZ = UNKWORDZ UNKWORDZ Break UNKWORDZ UNKWORDZ & conditions UNKWORDZ . 2 UNKWORDZ you mustprovide your claim UNKWORDZ which is 15541,unkwordz unkwordz = unkwordz unkwordz break unkwordz unkwordz condition unkwordz 2 unkwordz mustprovide claim unkwordz 15541,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,CountVectorizer,sedc,MLPClassifier,spam,0.2866671085357666,47,0.2775105890754162,0.9616210028690652,12,0.11898066103458405,22.0,0.2160318046808242
39,Please CALL 08712402578 immediately as there is an urgent message waiting for you,Please CALL UNKWORDZ UNKWORDZ UNKWORDZ there is UNKWORDZ UNKWORDZ message waiting for you,unkwordz unkwordz unkwordz unkwordz unkwordz message wait,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,CountVectorizer,sedc,MLPClassifier,spam,0.142303466796875,52,0.3342643385565078,0.9715873509323644,5,0.33221766352653503,18.0,0.1436198502779007
40,"our mobile number has won aPS5000, to claim calls us back or ring the claims hot line on 09050005321.","UNKWORDZ mobile UNKWORDZ has UNKWORDZ UNKWORDZ , to claim calls us back UNKWORDZ ring the claims UNKWORDZ line on 09050005321 .",unkwordz mobile unkwordz unkwordz unkwordz claim call unkwordz ring claim unkwordz line 09050005321,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,CountVectorizer,sedc,MLPClassifier,spam,0.2428870201110839,52,0.288483904184587,0.9828482532854308,9,0.41396814584732056,21.0,0.1665735393762588
41,PRIVATE! Your 2004 Account Statement for 078498****7 shows 786 unredeemed Bonus Points. To claim call 08719180219 Identifier Code: 45239 Expires 06.05.05,UNKWORDZ ! Your UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ 078498****7 shows UNKWORDZ UNKWORDZ UNKWORDZ Points UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ 08719180219 UNKWORDZ UNKWORDZ : UNKWORDZ Expires UNKWORDZ,unkwordz unkwordz unkwordz unkwordz unkwordz 078498****7 show unkwordz unkwordz unkwordz point unkwordz unkwordz unkwordz unkwordz 08719180219 unkwordz unkwordz unkwordz expire unkwordz,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,CountVectorizer,sedc,MLPClassifier,spam,0.5064046382904053,55,0.2169713870739356,0.8497835806018844,19,0.12155326455831528,24.0,0.1736995279788971
42,88800 and 89034 are premium phone services call 08718711108,UNKWORDZ and 89034 are premium phone UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz 89034 premium phone unkwordz unkwordz unkwordz,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,CountVectorizer,sedc,MLPClassifier,spam,0.1297106742858886,55,0.2616483005897236,0.9479207927865916,4,0.4266805648803711,18.0,0.1817382574081421
43,Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed aPS1000 cash or aPS5000 prize!,Please UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ on UNKWORDZ UNKWORDZ 145 UNKWORDZ between UNKWORDZ as UNKWORDZ UNKWORDZ UNKWORDZ a UNKWORDZ aPS1000 UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz 145 unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz aps1000 unkwordz unkwordz unkwordz unkwordz unkwordz,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,CountVectorizer,sedc,MLPClassifier,spam,1.144967794418335,55,0.2577085123642303,0.8415531504258911,18,-0.009419959969818592,25.0,0.1193939894437789
44,"Congrats 2 mobile 3G Videophones R yours. call 09063458130 now! videochat wid ur mates, play java games, Dload polypH music, noline rentl. bx420. ip4. 5we. 150p","UNKWORDZ UNKWORDZ mobile 3 G UNKWORDZ UNKWORDZ UNKWORDZ . UNKWORDZ 09063458130 now UNKWORDZ UNKWORDZ wid ur UNKWORDZ UNKWORDZ play UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ polypH UNKWORDZ , UNKWORDZ rentl . UNKWORDZ . UNKWORDZ . UNKWORDZ UNKWORDZ UNKWORDZ",unkwordz unkwordz mobile 3 g unkwordz unkwordz unkwordz unkwordz 09063458130 unkwordz unkwordz wid ur unkwordz unkwordz play unkwordz unkwordz unkwordz unkwordz polyph unkwordz unkwordz rentl unkwordz unkwordz unkwordz unkwordz unkwordz,important customer service announcement freephone 0800 542 0825,CountVectorizer,sedc,MLPClassifier,spam,0.9442799091339112,57,0.3536663878087018,0.9476564386061072,30,0.22468434274196625,36.0,0.0979507640004158
45,Wanna get laid 2nite? Want real Dogging locations sent direct to ur mobile? Join the UK's largest Dogging Network. Txt PARK to 69696 now! Nyt. ec2a. 3lp aPS1.50/msg,Wanna get laid UNKWORDZ UNKWORDZ Want UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ direct to ur UNKWORDZ ? UNKWORDZ UNKWORDZ UNKWORDZ 's largest Dogging Network . UNKWORDZ PARK UNKWORDZ 69696 now ! Nyt UNKWORDZ UNKWORDZ . 3lp UNKWORDZ UNKWORDZ msg,wanna lay unkwordz unkwordz want unkwordz unkwordz unkwordz unkwordz direct ur unkwordz unkwordz unkwordz unkwordz large dogging network unkwordz park unkwordz 69696 nyt unkwordz unkwordz 3lp unkwordz unkwordz msg,important customer service announcement freephone 0800 542 0825,CountVectorizer,sedc,MLPClassifier,spam,1.1291108131408691,57,0.4358024545407379,0.9750632009512944,25,0.3837900757789612,37.0,0.1032330095767974
46,PRIVATE! Your 2003 Account Statement for 07753741225 shows 800 un-redeemed S. I. M. points. Call 08715203677 Identifier Code: 42478 Expires 24/10/04,UNKWORDZ ! UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ 07753741225 UNKWORDZ UNKWORDZ un UNKWORDZ UNKWORDZ S. I. UNKWORDZ UNKWORDZ . Call 08715203677 UNKWORDZ UNKWORDZ : 42478 UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz 07753741225 unkwordz unkwordz un unkwordz unkwordz s. i. unkwordz unkwordz 08715203677 unkwordz unkwordz 42478 unkwordz unkwordz,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,CountVectorizer,sedc,MLPClassifier,spam,0.5745062828063965,58,0.3258028145642384,0.7954111995244286,20,0.0013631833717226982,26.0,0.2078241258859634
47,"Dear Voucher Holder, 2 claim this weeks offer, at your PC go to http://www.e-tlp.co.uk/expressoffer Ts&Cs apply.2 stop texts txt STOP to 80062.","Dear UNKWORDZ Holder , 2 claim this weeks offer UNKWORDZ at your PC go UNKWORDZ UNKWORDZ Ts&Cs UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ .",dear unkwordz holder 2 claim week offer unkwordz pc unkwordz unkwordz ts&c unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,CountVectorizer,sedc,MLPClassifier,spam,0.4056820869445801,59,0.3421669510420471,0.960449730310872,15,0.25335124135017395,25.0,0.1815143674612045
48,"SMS SERVICES. for your inclusive text credits, pls goto www.comuk.net login= ***** unsubscribe with STOP. no extra charge. help:08700469649. PO BOX420. IP4 5WE","SMS UNKWORDZ . UNKWORDZ UNKWORDZ inclusive UNKWORDZ UNKWORDZ , pls UNKWORDZ UNKWORDZ UNKWORDZ * * UNKWORDZ * * UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ no UNKWORDZ charge UNKWORDZ help:08700469649 UNKWORDZ UNKWORDZ UNKWORDZ . UNKWORDZ UNKWORDZ",sms unkwordz unkwordz unkwordz inclusive unkwordz unkwordz pls unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz charge unkwordz help:08700469649 unkwordz unkwordz unkwordz unkwordz unkwordz,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,CountVectorizer,sedc,MLPClassifier,spam,0.9371633529663086,59,0.3326691728529882,0.9500880526215664,29,0.5374279618263245,33.0,0.1543090045452118
49,FREE for 1st week! No1 Nokia tone 4 ur mobile every week just txt NOKIA to 8077 Get txting and tell ur mates. www.getzed.co.uk POBox 36504 W45WQ 16+ norm150p/tone,FREE UNKWORDZ UNKWORDZ week ! UNKWORDZ UNKWORDZ UNKWORDZ 4 UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ just UNKWORDZ UNKWORDZ to 8077 UNKWORDZ txting and UNKWORDZ ur UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ + UNKWORDZ / UNKWORDZ,free unkwordz unkwordz week unkwordz unkwordz unkwordz 4 unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz 8077 unkwordz txting unkwordz ur unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz + unkwordz unkwordz,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,CountVectorizer,sedc,MLPClassifier,spam,1.5894458293914795,59,0.3435942845151205,0.9201155285539344,26,0.25472551584243774,34.0,0.133952721953392
50,You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+,You have won UNKWORDZ Nokia 7250i . UNKWORDZ is what you get when UNKWORDZ win UNKWORDZ UNKWORDZ UNKWORDZ . To take UNKWORDZ send Nokia to 86021 now . UNKWORDZ / UNKWORDZ Row UNKWORDZ UNKWORDZ UNKWORDZ +,win unkwordz nokia 7250i unkwordz unkwordz win unkwordz unkwordz unkwordz unkwordz send nokia 86021 unkwordz unkwordz row unkwordz unkwordz unkwordz +,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,CountVectorizer,sedc,MLPClassifier,spam,0.5390329360961914,60,0.3688106357724857,0.9852604505116954,20,0.5826360583305359,36.0,0.0783306285738945
51,"HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national rate call",UNKWORDZ UNKWORDZ FANTASIES UNKWORDZ now UNKWORDZ Just UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ Box UNKWORDZ Croydon CR9 UNKWORDZ UNKWORDZ is UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz unkwordz fantasy unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz box unkwordz croydon cr9 unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,important customer service announcement freephone 0800 542 0825,CountVectorizer,sedc,MLPClassifier,spam,0.7513923645019531,60,0.3141924218802171,0.7566283931861846,18,0.28004220128059387,25.0,-0.0100491046905517
52,You have an important customer service announcement. Call FREEPHONE 0800 542 0825 now!,You have UNKWORDZ important customer UNKWORDZ UNKWORDZ . UNKWORDZ FREEPHONE UNKWORDZ UNKWORDZ UNKWORDZ now UNKWORDZ,unkwordz important customer unkwordz unkwordz unkwordz freephone unkwordz unkwordz unkwordz unkwordz,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,CountVectorizer,sedc,MLPClassifier,spam,0.5374722480773926,62,0.2805786153044738,0.9069161259234068,10,0.24929310381412506,21.0,0.191569447517395
53,"You've won tkts to the EURO2004 CUP FINAL or aPS800 CASH, to collect CALL 09058099801 b4190604, POBOX 7876150ppm","You 've UNKWORDZ tkts to the UNKWORDZ CUP UNKWORDZ or UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ b4190604 , UNKWORDZ UNKWORDZ",ve unkwordz tkt unkwordz cup unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz b4190604 unkwordz unkwordz,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,CountVectorizer,sedc,MLPClassifier,spam,0.4569096565246582,67,0.3381553169114611,0.9001176887597498,16,0.28153443336486816,21.0,0.1675178706645965
54,Free video camera phones with Half Price line rental for 12 mths and 500 cross ntwk mins 100 txts. Call MobileUpd8 08001950382 or Call2OptOut/674,UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ Half Price line UNKWORDZ UNKWORDZ 12 UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ txts . UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz unkwordz unkwordz half price line unkwordz unkwordz 12 unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz txts unkwordz unkwordz unkwordz unkwordz unkwordz,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,CountVectorizer,sedc,MLPClassifier,spam,0.7193589210510254,68,0.302139750553541,0.8501271500049796,21,0.1045549064874649,25.0,0.1546885967254638
55,"I'm tired of arguing with you about this week after week. Do what you want and from now on, i'll do the same.",UNKWORDZ 'm UNKWORDZ of arguing with you UNKWORDZ UNKWORDZ week after week . UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ and UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ the UNKWORDZ .,unkwordz m unkwordz argue unkwordz unkwordz week week unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,wylie tampa sarasota,CountVectorizer,sedc,MLPClassifier,spam,0.6627964973449707,70,-0.0608565803680903,0.9207554219493902,20,0.35624948143959045,28.0,0.015117391012609
56,Panasonic & BluetoothHdset FREE. Nokia FREE. Motorola FREE & DoubleMins & DoubleTxt on Orange contract. Call MobileUpd8 on 08000839402 or call 2optout,UNKWORDZ & UNKWORDZ UNKWORDZ . Nokia UNKWORDZ UNKWORDZ Motorola UNKWORDZ & UNKWORDZ & DoubleTxt on UNKWORDZ contract . UNKWORDZ MobileUpd8 UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz nokia unkwordz unkwordz motorola unkwordz unkwordz doubletxt unkwordz contract unkwordz mobileupd8 unkwordz unkwordz unkwordz unkwordz unkwordz,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,CountVectorizer,sedc,MLPClassifier,spam,0.5445339679718018,70,0.3249024916700957,0.8843360952100714,17,0.33048930764198303,25.0,0.0316811576485633
57,"Congrats 2 mobile 3G Videophones R yours. call 09063458130 now! videochat wid ur mates, play java games, Dload polypH music, noline rentl. bx420. ip4. 5we. 150p","Congrats 2 UNKWORDZ UNKWORDZ G UNKWORDZ UNKWORDZ yours UNKWORDZ UNKWORDZ 09063458130 now UNKWORDZ UNKWORDZ wid UNKWORDZ mates UNKWORDZ play java UNKWORDZ , UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ noline rentl . UNKWORDZ . UNKWORDZ . UNKWORDZ UNKWORDZ UNKWORDZ",congrats 2 unkwordz unkwordz g unkwordz unkwordz unkwordz unkwordz 09063458130 unkwordz unkwordz wid unkwordz mate unkwordz play java unkwordz unkwordz unkwordz unkwordz unkwordz noline rentl unkwordz unkwordz unkwordz unkwordz unkwordz,important customer service announcement freephone 0800 542 0825,CountVectorizer,sedc,MLPClassifier,spam,0.96221661567688,70,0.310335587755958,0.9581011763447398,29,0.3232288062572479,36.0,0.0837972462177276
58,Great News! Call FREEFONE 08006344447 to claim your guaranteed aPS1000 CASH or aPS2000 gift. Speak to a live operator NOW!,Great UNKWORDZ ! UNKWORDZ FREEFONE UNKWORDZ UNKWORDZ UNKWORDZ your UNKWORDZ UNKWORDZ UNKWORDZ or UNKWORDZ gift UNKWORDZ Speak to a live UNKWORDZ NOW UNKWORDZ,great unkwordz unkwordz freefone unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz gift unkwordz speak live unkwordz unkwordz,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,CountVectorizer,sedc,MLPClassifier,spam,0.4501638412475586,70,0.336870386320601,0.960495087849496,15,0.11221718788146973,23.0,0.1084832027554512
59,"Someone U know has asked our dating service 2 contact you! Cant guess who? CALL 09058095107 NOW all will be revealed. POBox 7, S3XY 150p ","Someone UNKWORDZ know UNKWORDZ asked our UNKWORDZ service 2 UNKWORDZ you ! Ca nt guess who ? UNKWORDZ UNKWORDZ NOW all will be UNKWORDZ . POBox 7 , S3XY UNKWORDZ",unkwordz know unkwordz ask unkwordz service 2 unkwordz nt guess unkwordz unkwordz unkwordz pobox 7 s3xy unkwordz,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,CountVectorizer,sedc,MLPClassifier,spam,0.3519158363342285,70,0.3163246302490723,0.9833624844082672,18,0.3940747380256653,30.0,0.2097668945789337
60,Customer Loyalty Offer:The NEW Nokia6650 Mobile from ONLY aPS10 at TXTAUCTION! Txt word: START to No: 81151 & get yours Now! 4T&Ctxt TC 150p/MTmsg,Customer UNKWORDZ Offer : The NEW Nokia6650 UNKWORDZ from ONLY UNKWORDZ at TXTAUCTION ! UNKWORDZ UNKWORDZ UNKWORDZ START UNKWORDZ UNKWORDZ UNKWORDZ 81151 & get yours Now UNKWORDZ UNKWORDZ TC UNKWORDZ / MTmsg,customer unkwordz offer new nokia6650 unkwordz unkwordz txtauction unkwordz unkwordz unkwordz start unkwordz unkwordz unkwordz 81151 unkwordz unkwordz tc unkwordz mtmsg,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,CountVectorizer,sedc,MLPClassifier,spam,0.4946801662445068,71,0.2840310014133199,0.9648690113412804,20,0.5516685247421265,32.0,0.2698563635349273
61,"For ur chance to win aPS250 cash every wk TXT: PLAY to 83370. T's&C's www.music-trivia.net custcare 08715705022, 1x150p/wk.",UNKWORDZ ur UNKWORDZ to win UNKWORDZ UNKWORDZ UNKWORDZ wk UNKWORDZ UNKWORDZ PLAY to 83370 UNKWORDZ UNKWORDZ 's UNKWORDZ UNKWORDZ 08715705022 UNKWORDZ 1x150p / UNKWORDZ .,unkwordz ur unkwordz win unkwordz unkwordz unkwordz wk unkwordz unkwordz play 83370 unkwordz unkwordz unkwordz unkwordz 08715705022 unkwordz 1x150p unkwordz,important customer service announcement freephone 0800 542 0825,CountVectorizer,sedc,MLPClassifier,spam,0.4448697566986084,72,0.3061127030737773,0.9553692979351333,19,0.24370527267456055,25.0,0.0404802188277244
62,-PLS STOP bootydelious (32/F) is inviting you to be her friend. Reply YES-434 or NO-434 See her: www.SMS.ac/u/bootydelious STOP? Send STOP FRND to 62468,-PLS UNKWORDZ bootydelious ( 32 / F ) is inviting you to be her UNKWORDZ . Reply YES-434 or NO-434 See her : UNKWORDZ STOP ? Send STOP UNKWORDZ to 62468,-pls unkwordz bootydelious 32 f invite unkwordz reply yes-434 no-434 unkwordz stop send stop unkwordz 62468,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,CountVectorizer,sedc,MLPClassifier,spam,0.1840147972106933,72,0.3113581866600651,0.9969822874729284,14,0.7046793103218079,31.0,0.1300204545259475
63,URGENT! We are trying to contact you. Last weekends draw shows that you have won a aPS900 prize GUARANTEED. Call 09061701939. Claim code S89. Valid 12hrs only,UNKWORDZ ! We are trying UNKWORDZ contact UNKWORDZ . Last UNKWORDZ UNKWORDZ UNKWORDZ that you have UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ . Call 09061701939 . Claim UNKWORDZ UNKWORDZ . UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz try unkwordz contact unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz 09061701939 claim unkwordz unkwordz unkwordz unkwordz unkwordz,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,CountVectorizer,sedc,MLPClassifier,spam,0.7071919441223145,72,0.3234206357160964,0.9556663671686936,22,0.1425868570804596,32.0,0.1948029845952987
