,target instance,closest counterfactual,closest_counterfactual \stopword,closest_true_instance,text_method,model_name,dataset_name,runtime,not find,closest_similaritys,distance cf target,distance counterfactual target instance lev,distance counterfactual target instance bert,distance counterfactual closest_true_instance lev,distance counterfactual closest_true_instance bert,closest_true_instance_bert,closest_similaritys_bert
42,Cardi B To Be First Co-Host Of 'The Tonight Show' With Jimmy Fallon,Cardi B UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ Host UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ With Jimmy UNKWORDZ,cardi b unkwordz unkwordz unkwordz unkwordz unkwordz host unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz jimmy unkwordz,police arrest 141 crackdown north dakota pipeline protester,sedc,DistilBertForSequenceClassification,fake,15.995567798614502,0,0.2336995988391809,0.7676989966199852,13,0.15253812074661255,17,0.0154073610901832,"Supreme Court's Cake Case Could Set America Back 50 Years, Activists Warn",-0.2228145897388458
43,"'Fox & Friends' Host Mocks NY Times' ISIS Coverage, Unaware It Beat Fox To The Story","UNKWORDZ Fox & UNKWORDZ ' UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ ISIS Coverage , Unaware UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ Story",unkwordz fox unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz isis coverage unaware unkwordz unkwordz unkwordz unkwordz unkwordz story,gwen stefani superfan beat gwen stefani gwen stefani quiz,sedc,DistilBertForSequenceClassification,fake,17.555143356323242,0,0.1264956591810189,0.8973479000751869,16,0.30473119020462036,20,0.0938548594713211,"Supreme Court's Cake Case Could Set America Back 50 Years, Activists Warn",-0.2242267578840255
44,GOP: We Will Be United Against Any Supreme Court Nominee Of Hillary Clinton (VIDEO),UNKWORDZ : UNKWORDZ Will UNKWORDZ UNKWORDZ UNKWORDZ Any UNKWORDZ Court UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ ( UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz court unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,jew shielder gavin mccuck rekt jew hate female shitlord,sedc,DistilBertForSequenceClassification,fake,16.271290063858032,0,-0.030341735782031,0.7903626603573393,14,-0.031089898198843002,17,0.0792341828346252,US Presidential Elections Sound a Warning of Catastrophes to Come,-0.1689541190862655
45,The Rest Of The World Showed Up To March For Our Lives,UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,supreme court help company away sexual harassment,sedc,DistilBertForSequenceClassification,fake,13.672166347503662,0,0.0,0.0,12,-0.0028865374624729156,12,-0.0120365424081683,"Supreme Court's Cake Case Could Set America Back 50 Years, Activists Warn",-0.197604238986969
46,"Tesla Hits a New Milestone, Passing G.M. in Valuation - The New York Times","UNKWORDZ Hits UNKWORDZ UNKWORDZ UNKWORDZ , UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ - UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ",unkwordz hit unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,jew shielder gavin mccuck rekt jew hate female shitlord,sedc,DistilBertForSequenceClassification,fake,16.02519726753235,0,-0.0955225562248209,0.5492194720790574,13,-0.036563530564308167,15,0.1392296403646469,US Presidential Elections Sound a Warning of Catastrophes to Come,-0.1801349967718124
47,Melania Trump Called Out For Anti-Bullying Campaign That Ignores Her Husband's Actions,UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ Anti UNKWORDZ UNKWORDZ Campaign UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ Actions,unkwordz unkwordz unkwordz unkwordz unkwordz anti unkwordz unkwordz campaign unkwordz unkwordz unkwordz unkwordz unkwordz action,gwen stefani superfan beat gwen stefani gwen stefani quiz,sedc,DistilBertForSequenceClassification,fake,16.024790048599243,0,-0.0108814891743497,0.7601060923636953,13,0.07853125780820847,15,0.11459232121706,"Supreme Court's Cake Case Could Set America Back 50 Years, Activists Warn",-0.1747483313083648
48,Is Your County Elections Clerk Ready For Russian Hackers?,UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,bias trump blame sluggish economy obama lavish praise breitbart,sedc,DistilBertForSequenceClassification,fake,13.13866376876831,0,0.0,0.0,10,-0.004591567441821098,10,-6.497191498056054e-05,US Presidential Elections Sound a Warning of Catastrophes to Come,-0.169627845287323
49,Iran Says Europe's Support For Nuclear Deal Isn't Enough After America's Withdrawal,UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ Enough After UNKWORDZ UNKWORDZ Withdrawal,unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz withdrawal,gwen stefani superfan beat gwen stefani gwen stefani quiz,sedc,DistilBertForSequenceClassification,fake,16.649682998657227,0,0.0471399837027027,0.7903755281323599,12,0.029795564711093903,15,0.0823804959654808,Renee Zellweger Is Judy Garland In First Look At Upcoming Biopic,-0.1767700314521789
50,Missouri Governor Claims 'Witch Hunt' Before State House Releases Its Report,UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ Witch UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz unkwordz witch unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,budget deal increase wildfire disaster funding $ 2 billion annually,sedc,DistilBertForSequenceClassification,fake,14.120368957519531,0,0.1075445047155188,0.4393508466408817,13,0.11758772283792496,13,-0.021073879674077,"Supreme Court's Cake Case Could Set America Back 50 Years, Activists Warn",-0.2180885672569275
51,How Think Tanks Amplify Corporate America’s Influence - The New York Times,UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ - UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,gorka smite hater radical islamist jerusalem post speech breitbart,sedc,DistilBertForSequenceClassification,fake,16.79807209968567,0,-0.1798908248317671,0.2173141060585564,12,-0.025139354169368744,13,0.1163657903671264,US Presidential Elections Sound a Warning of Catastrophes to Come,-0.1807594299316406
52,"Rural Counties Are Making A Comeback, Census Data Shows",UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,supreme court help company away sexual harassment,sedc,DistilBertForSequenceClassification,fake,12.755868911743164,0,0.0,0.0,10,0.06304202973842621,10,-0.0178066678345203,"Supreme Court's Cake Case Could Set America Back 50 Years, Activists Warn",-0.2058316320180893
53,"Former South Korean President Park Geun-hye Sentenced To 24 Years For Bribery, Abuse Of Power",UNKWORDZ South UNKWORDZ President Park UNKWORDZ UNKWORDZ hye Sentenced UNKWORDZ 24 UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz south unkwordz president park unkwordz unkwordz hye sentence unkwordz 24 unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,gwen stefani superfan beat gwen stefani gwen stefani quiz,sedc,DistilBertForSequenceClassification,fake,17.31057119369507,0,0.1495737603818331,0.8583890629765998,13,0.38317427039146423,18,0.0891464725136756,Jury To Weigh If Pulse Shooter’s Widow Is A Monster Or Just Married One,-0.1955717355012893
54,Tips to Reduce Food Waste - The New York Times,UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,bias trump blame sluggish economy obama lavish praise breitbart,sedc,DistilBertForSequenceClassification,fake,12.57096529006958,0,0.0,0.0,10,-0.00892278179526329,10,-6.497191498056054e-05,US Presidential Elections Sound a Warning of Catastrophes to Come,-0.169627845287323
55,15 Unique Gifts For Mom This Mother's Day,UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,supreme court help company away sexual harassment,sedc,DistilBertForSequenceClassification,fake,12.198446273803713,0,0.0,0.0,9,0.05807338282465935,9,-0.0197899080812931,"Supreme Court's Cake Case Could Set America Back 50 Years, Activists Warn",-0.2058443427085876
56,"In Red-State Utah, a Surge Toward Obamacare - The New York Times",UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ a UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ The UNKWORDZ UNKWORDZ Times,unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz time,jew shielder gavin mccuck rekt jew hate female shitlord,sedc,DistilBertForSequenceClassification,fake,15.417465209960938,0,0.038560818449342,0.7499948951975809,12,0.024830922484397888,15,0.0761956050992012,Tokyo could ban US troops from stationing on disputed isles,-0.1472738236188888
57,"Trump Team Didn’t Put Nominees to ‘Sex, Drugs and Rock ’n’ Roll’ Test - The New York Times","Trump UNKWORDZ Did n’t UNKWORDZ UNKWORDZ UNKWORDZ ‘ UNKWORDZ , Drugs and UNKWORDZ ’ UNKWORDZ UNKWORDZ UNKWORDZ ’ Test UNKWORDZ The New UNKWORDZ UNKWORDZ",trump unkwordz unkwordz unkwordz unkwordz unkwordz drug unkwordz unkwordz unkwordz unkwordz test unkwordz new unkwordz unkwordz,jew shielder gavin mccuck rekt jew hate female shitlord,sedc,DistilBertForSequenceClassification,fake,19.840566396713257,0,0.1276394446103742,0.9378639464957118,18,0.3147018551826477,24,0.0808322429656982,NY State Police Building MS-13 Unit,-0.1795444339513778
58,Yahoo and the Online Universe According to Verizon - The New York Times,UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ to UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,jew shielder gavin mccuck rekt jew hate female shitlord,sedc,DistilBertForSequenceClassification,fake,15.21072554588318,0,0.0286435961017588,0.65051606269198,12,-0.022785667330026627,13,0.0812257304787635,US Presidential Elections Sound a Warning of Catastrophes to Come,-0.177381619811058
59,GOP Congressman Doug Lamborn Thrown Off The Ballot For 2018 (UPDATED),UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ Off UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,gwen stefani superfan beat gwen stefani gwen stefani quiz,sedc,DistilBertForSequenceClassification,fake,15.065877199172974,0,0.0262986447624952,0.5383017592155608,12,-0.025485016405582428,13,0.078226089477539,"Supreme Court's Cake Case Could Set America Back 50 Years, Activists Warn",-0.1882971227169037
60,Federal Judge Rips Kris Kobach For Failing To Fully Comply With Court Order,UNKWORDZ Judge UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz judge unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,gwen stefani superfan beat gwen stefani gwen stefani quiz,sedc,DistilBertForSequenceClassification,fake,15.370871543884276,0,0.1105412502348281,0.6972470290735179,12,0.13453565537929535,13,0.121851235628128,Laura Benanti Reveals The Sad Truth Of Our Bond With Donald Trump,-0.1589079946279525
61,11 very depressing economic realities that Donald Trump will inherit,UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,bias trump blame sluggish economy obama lavish praise breitbart,sedc,DistilBertForSequenceClassification,fake,12.9677996635437,0,0.0,0.0,10,-0.04056725278496742,10,-6.497191498056054e-05,US Presidential Elections Sound a Warning of Catastrophes to Come,-0.169627845287323
62,"4 Presidents, 4 First Ladies Pose For Photo At Barbara Bush Funeral",UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ For UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,gwen stefani superfan beat gwen stefani gwen stefani quiz,sedc,DistilBertForSequenceClassification,fake,14.029118299484251,0,-0.0327149341064507,0.5321077710495464,12,-0.09660490602254868,13,0.0701753869652748,"Supreme Court's Cake Case Could Set America Back 50 Years, Activists Warn",-0.1999880820512771
63,6 Fired At Howard University For Misconduct Involving Need-Based Tuition Funds,UNKWORDZ Fired UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz fire unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,gwen stefani superfan beat gwen stefani gwen stefani quiz,sedc,DistilBertForSequenceClassification,fake,14.215710163116457,0,0.0225812781447151,0.4533168251464546,12,0.21769939363002777,13,0.098411925137043,"Supreme Court's Cake Case Could Set America Back 50 Years, Activists Warn",-0.1814844310283661
64,Clintons Are Under Multiple FBI Investigations as Agents Are Stymied,UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,bias trump blame sluggish economy obama lavish praise breitbart,sedc,DistilBertForSequenceClassification,fake,13.429004192352297,0,0.0,0.0,10,0.03794567286968231,10,-6.497191498056054e-05,US Presidential Elections Sound a Warning of Catastrophes to Come,-0.169627845287323
65,Video Of Bear Eating Ice Cream At Dairy Queen Leads To Charges For Zoo Owners,UNKWORDZ UNKWORDZ Bear UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ Dairy UNKWORDZ Leads UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz unkwordz bear unkwordz unkwordz unkwordz unkwordz dairy unkwordz lead unkwordz unkwordz unkwordz unkwordz unkwordz,gwen stefani superfan beat gwen stefani gwen stefani quiz,sedc,DistilBertForSequenceClassification,fake,14.70015835762024,0,0.1144733589619535,0.790160625311768,12,0.21782414615154266,15,0.0959221720695495,"Supreme Court's Cake Case Could Set America Back 50 Years, Activists Warn",-0.2213025689125061
66,General is most senior Army officer to kill self,UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,supreme court help company away sexual harassment,sedc,DistilBertForSequenceClassification,fake,11.800601243972778,0,0.0,0.0,9,0.01012516487389803,9,-0.0197899080812931,"Supreme Court's Cake Case Could Set America Back 50 Years, Activists Warn",-0.2058443427085876
67,How 'Star Trek' Made History 22 Years Ago With A Same-Sex Kiss,UNKWORDZ UNKWORDZ Star Trek ' Made UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz unkwordz star trek unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,gwen stefani superfan beat gwen stefani gwen stefani quiz,sedc,DistilBertForSequenceClassification,fake,15.260483980178831,0,0.12930547842702,0.8113294677372133,15,0.27161484956741333,16,0.1490346938371658,Judge Agrees To Delay Stormy Daniels' Lawsuit Against Michael Cohen,-0.2307601422071457
68,I Went to My First Classical Music Concert. It Was in My Living Room. - The New York Times,I UNKWORDZ to My First UNKWORDZ UNKWORDZ Concert UNKWORDZ It UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ . - UNKWORDZ New UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz concert unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz new unkwordz unkwordz,jew shielder gavin mccuck rekt jew hate female shitlord,sedc,DistilBertForSequenceClassification,fake,17.468193531036377,0,0.1236272439060836,0.9507250819664856,14,0.20291413366794586,21,0.0144626135006546,Should The Royal Monarchy Be Abolished? UK Taxpayers Think So,-0.1763664186000824
69,Donald Trump Will Not Be Mentioned By Name On 'Roseanne',UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,supreme court help company away sexual harassment,sedc,DistilBertForSequenceClassification,fake,14.198485612869264,0,0.0,0.0,12,0.004167292267084122,12,-0.0120365424081683,"Supreme Court's Cake Case Could Set America Back 50 Years, Activists Warn",-0.197604238986969
70,School Got Complaints About Teacher Even Before HuffPost Revealed Her Racial Bias,UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,supreme court help company away sexual harassment,sedc,DistilBertForSequenceClassification,fake,13.974860429763794,0,0.0,0.0,12,0.08562538027763367,12,-0.0120365424081683,"Supreme Court's Cake Case Could Set America Back 50 Years, Activists Warn",-0.197604238986969
71,This Trump Country House District Just Became A Key Progressive Battleground,UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,supreme court help company away sexual harassment,sedc,DistilBertForSequenceClassification,fake,13.658235549926758,0,0.0,0.0,11,-0.014350071549415588,11,-0.0141208823770284,"Supreme Court's Cake Case Could Set America Back 50 Years, Activists Warn",-0.2017405033111572
72,7 Foods That Will Naturally Cleanse Your Liver,UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,bias trump blame sluggish economy obama lavish praise breitbart,sedc,DistilBertForSequenceClassification,fake,10.906996250152588,0,0.0,0.0,8,-0.009853365831077099,9,-0.0010825406061485,US Presidential Elections Sound a Warning of Catastrophes to Come,-0.1705406457185745
73,Muslim College Chaplains Extend a Hand Across Religious Divides - The New York Times,UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ Hand UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ New UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz unkwordz unkwordz hand unkwordz unkwordz unkwordz unkwordz unkwordz new unkwordz unkwordz,jew shielder gavin mccuck rekt jew hate female shitlord,sedc,DistilBertForSequenceClassification,fake,16.6886043548584,0,0.0800904052603306,0.712915344183972,12,0.07549293339252472,14,0.1115156710147857,US Presidential Elections Sound a Warning of Catastrophes to Come,-0.1979701519012451
74,Freedom Rider: Dump the Democrats for good,UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,bias trump blame sluggish economy obama lavish praise breitbart,sedc,DistilBertForSequenceClassification,fake,11.296544313430786,0,0.0,0.0,8,0.06627386063337326,9,-0.0010825406061485,US Presidential Elections Sound a Warning of Catastrophes to Come,-0.1705406457185745
75,Rep. Louie Gohmert: Protests Against Gorsuch Nomination Are ‘Fake News’ Funded by ‘Soros Money’,UNKWORDZ UNKWORDZ UNKWORDZ : Protests Against UNKWORDZ UNKWORDZ UNKWORDZ ‘ UNKWORDZ UNKWORDZ ’ UNKWORDZ by UNKWORDZ UNKWORDZ Money UNKWORDZ,unkwordz unkwordz unkwordz protest unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz money unkwordz,jew shielder gavin mccuck rekt jew hate female shitlord,sedc,DistilBertForSequenceClassification,fake,19.24211835861206,0,0.0837157083767784,0.864565281487476,16,0.15149465203285217,19,0.1651115715503692,Obama Administration Intends to Transfer 17 or 18 Guantánamo Detainees - The New York Times,-0.1665700823068618
76,North Carolina Governor Signs Law Limiting Successor’s Power - The New York Times,UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ Law UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ The UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz unkwordz law unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,jew shielder gavin mccuck rekt jew hate female shitlord,sedc,DistilBertForSequenceClassification,fake,15.162482261657717,0,0.1224716219843558,0.7864914294230658,12,0.053769342601299286,14,0.1233184114098548,US Presidential Elections Sound a Warning of Catastrophes to Come,-0.1787390559911728
77,Seth Meyers Taunts Donald Trump Over His Ridiculously High Staffer Turnover,UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,supreme court help company away sexual harassment,sedc,DistilBertForSequenceClassification,fake,14.25464916229248,0,0.0,0.0,11,0.006107147783041,11,-0.0141208823770284,"Supreme Court's Cake Case Could Set America Back 50 Years, Activists Warn",-0.2017405033111572
78,‘This Is Treason’: Clinton’s Email Server Reportedly Exposed to Hackers of 5 Spy Agencies,‘ UNKWORDZ Is UNKWORDZ ’ UNKWORDZ UNKWORDZ ’s UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ Hackers UNKWORDZ 5 UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz hacker unkwordz 5 unkwordz unkwordz,jew shielder gavin mccuck rekt jew hate female shitlord,sedc,DistilBertForSequenceClassification,fake,19.605202674865723,0,0.0589305735986472,0.797414836945269,15,0.15651434659957886,18,0.1541824638843536,US Presidential Elections Sound a Warning of Catastrophes to Come,-0.1571589708328247
79,Aaron Carter Says News About Being Bisexual Was 'A Little Misconstrued',UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ ' UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,gwen stefani superfan beat gwen stefani gwen stefani quiz,sedc,DistilBertForSequenceClassification,fake,15.842624425888062,0,-0.0410269384152353,0.5303686369477134,13,0.06322377920150757,13,0.0683960020542144,"Supreme Court's Cake Case Could Set America Back 50 Years, Activists Warn",-0.2009609490633011
80,Why Kris Kobach Was Found In Contempt For Not Clarifying To People That They Could Vote,Why Kris UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ Not UNKWORDZ UNKWORDZ People UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ,kris unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz people unkwordz unkwordz unkwordz unkwordz,gwen stefani superfan beat gwen stefani gwen stefani quiz,sedc,DistilBertForSequenceClassification,fake,16.939702033996582,0,0.2162235356462091,0.8678050152975583,12,0.31173378229141235,16,0.1458276212215423,Elizabeth Warren Has A Plan To Make Health Care Coverage Cheaper And More Reliable,-0.2032988965511322
81,A New Verb in Mexico: Trumpear (From ‘to Punch’) - The New York Times,A UNKWORDZ UNKWORDZ in UNKWORDZ : UNKWORDZ UNKWORDZ From ‘ to UNKWORDZ ’ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,jew shielder gavin mccuck rekt jew hate female shitlord,sedc,DistilBertForSequenceClassification,fake,17.05020523071289,0,-0.01421340784899,0.850824833877967,17,0.045625366270542145,19,0.0828525349497795,US Presidential Elections Sound a Warning of Catastrophes to Come,-0.1493024080991745
82,Trump Team Moves To Lift Ban On 'Extreme' Hunting Tactics In Alaska,UNKWORDZ UNKWORDZ Moves UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ Hunting UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz unkwordz move unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz hunt unkwordz unkwordz unkwordz,gwen stefani superfan beat gwen stefani gwen stefani quiz,sedc,DistilBertForSequenceClassification,fake,14.682662725448608,0,0.0340944812842537,0.7225509807918322,12,0.1369084268808365,14,0.1007211729884147,Trump Administration To Approve $1 Billion Arms Sale To Saudi Arabia,-0.1406617611646652
83,What Is Immunotherapy? The Basics on These Cancer Treatments - The New York Times,UNKWORDZ UNKWORDZ Immunotherapy UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ Cancer UNKWORDZ UNKWORDZ UNKWORDZ New UNKWORDZ UNKWORDZ,unkwordz unkwordz immunotherapy unkwordz unkwordz unkwordz unkwordz unkwordz cancer unkwordz unkwordz unkwordz new unkwordz unkwordz,jew shielder gavin mccuck rekt jew hate female shitlord,sedc,DistilBertForSequenceClassification,fake,16.88684391975403,0,0.0965755099404825,0.6866199319911522,13,0.22140422463417053,15,0.0736148059368133,"Chief Justice Roy Moore, the Reincarnation of the Spirit of Our Founders",-0.1569984257221222
