,closest counterfactual,target instance,dataset_name,text_method,vectorizer,not find,runtime,model_name,closest_counterfactual \stopword,closest_true_instance,closest_similaritys,distance cf target,distance counterfactual target instance lev,distance counterfactual target instance bert,distance counterfactual closest_true_instance lev,distance counterfactual closest_true_instance bert,closest_true_instance_bert,closest_similaritys_bert
68,the warm presence of zhao benshan makes the preposterous lying hero into life more than he reasonably should be .,the warm presence of zhao benshan makes the preposterous lying hero into something more than he reasonably should be .,polarity,Polyjuice,_TfidfVectorizer,224,27.893353700637817,rf,warm presence zhao benshan make preposterous lie hero life reasonably,else-,0.0,0.996159714193468,1,0.9726964831352234,20,0.2192426174879074,taylor appears to have blown his entire budget on soundtrack rights and had nothing left over for jokes .,-0.0909391567111015
69,has a customarily jovial air but a solid deficit of flim-flam inventiveness .,has a customarily jovial air but a deficit of flim-flam inventiveness .,polarity,Polyjuice,_TfidfVectorizer,224,29.41365075111389,rf,customarily jovial air solid deficit flim flam inventiveness,else-,0.0,0.9908963818966622,1,0.9926125407218933,13,0.3029970526695251,"minority report is exactly what the title indicates , a report .",-0.0631003305315971
70,the movie is one of the best examples of what you are likely to see anytime soon .,the movie is one of the best examples of artful large format filmmaking you are likely to see anytime soon .,polarity,Polyjuice,_TfidfVectorizer,224,27.995776653289795,rf,movie good example likely anytime soon,execrable,-0.0272655741067021,0.979251381028773,4,0.7208495140075684,18,0.1603442728519439,"the piano teacher , like its title character , is repellantly out of control .",-0.124492771923542
71,the film's snags and stumblings are more than compensated for by its interesting tone .,the film's snags and stumblings are more than compensated for by its wryly subversive tone .,polarity,Polyjuice,_TfidfVectorizer,224,30.533432006835938,rf,film snag stumbling compensate interesting tone,bluto blutarsky miss,0.0265957090299947,0.9757574195990918,2,0.9572452306747437,15,0.1404544711112976,truly terrible .,-0.0191644132137298
72,The screenplay by John Cobb and Alan Jay Lerner is based on a story by Vladimir Nabokov and is told in a very short style.,"a droll , well-acted , character-driven comedy with unexpected deposits of feeling .",polarity,Polyjuice,_TfidfVectorizer,224,28.11473608016968,rf,screenplay john cobb alan jay lerner base story vladimir nabokov tell short style,bluto blutarsky miss,0.1302674943263832,0.7529429969486703,24,0.33792969584465027,25,0.081512376666069,"for anyone who remembers the '60s or is interested in one man's response to stroke , ram dass : fierce grace is worth seeking out .",-0.0665647238492965
73,i'd be hard pressed to think of a better film more cloyingly sappy than evelyn this year .,i'd be hard pressed to think of a film more cloyingly sappy than evelyn this year .,polarity,Polyjuice,_TfidfVectorizer,224,26.89949941635132,rf,hard press think well film cloyingly sappy evelyn year,bluto blutarsky miss,0.1755844182745664,0.9983921272970244,1,0.9533286094665527,18,0.1471990942955017,constantly slips from the grasp of its maker .,-0.0396481081843376
74,it's so badly made on every level that i'm actually having a hard time believing anyone were paid to make it .,it's so badly made on every level that i'm actually having a hard time believing people were paid to make it .,polarity,Polyjuice,_TfidfVectorizer,224,27.041455030441284,rf,badly level actually have hard time believe pay,execrable,-0.0224347644711864,0.9986959491516444,1,0.9743850827217102,22,0.0968362540006637,"a movie you observe , rather than one you enter into .",-0.1214246749877929
75,it has more than a few moments that are insightful enough to be fondly remembered in the often boring movie scenes .,it has more than a few moments that are insightful enough to be fondly remembered in the endlessly challenging maze of moviegoing .,polarity,Polyjuice,_TfidfVectorizer,224,30.963253021240234,rf,moment insightful fondly remember boring movie scene,bluto blutarsky miss,0.1015653331743506,0.973800409839954,5,0.7571736574172974,22,0.1669188886880874,"despite the pyrotechnics , narc is strictly by the book .",-0.0141922011971473
76,"some episodes are great , some don't .","some episodes work , some don't .",polarity,Polyjuice,_TfidfVectorizer,224,25.84788990020752,rf,episode great,execrable,-0.0170605892912478,0.9801261569721738,2,0.9081982374191284,8,0.0724617689847946,oozes condescension from every pore .,-0.0525353662669658
77,"sometimes , nothing satisfies like old-fashioned swashbuckling . and in this regard , on guard carries on .","sometimes , nothing satisfies like old-fashioned swashbuckling . and in this regard , on guard delivers .",polarity,Polyjuice,_TfidfVectorizer,224,26.858359336853027,rf,satisfy like old fashioned swashbuckling regard guard carry,bluto blutarsky miss,0.0899588061638059,0.9909398949434144,2,0.962020218372345,18,0.1095450073480606,if you're a fan of the series you'll love it and probably want to see it twice . i will be .,-0.1055362671613693
78,"this awesome-looking blues rock band called The Gnostic Trio is a group of rock musicians in Memphis, TN, as well as recording and producing music for films in the 80s.",the am-radio soundtrack and game cast -- tierney and the inimitable walken especially -- keep this unusual comedy from choking on its own conceit .,polarity,Polyjuice,_TfidfVectorizer,224,28.8501844406128,rf,awesome look blue rock band call gnostic trio group rock musician memphis tn record produce music film 80,execrable,-0.0227829161706052,0.8618415698383579,30,0.05255512893199921,30,0.0599176622927188,"instead of panoramic sweep , kapur gives us episodic choppiness , undermining the story's emotional thrust .",-0.19383305311203
79,you'd expect something more conventional.,exactly what you'd expect from a guy named kaos .,polarity,Polyjuice,_TfidfVectorizer,224,24.06000709533692,rf,expect conventional,execrable,-0.0283345373451961,0.8805751831381587,8,0.28002989292144775,5,0.2169700562953949,serving sara should be served an eviction notice at every theater stuck with it .,-0.10743198543787
80,"hey , who else do you need to have a shower ?","hey , who else needs a shower ?",polarity,Polyjuice,_TfidfVectorizer,224,23.391620635986328,rf,hey need shower,execrable,-0.0812605380921006,0.9580211090386536,5,0.9479694366455078,12,0.0380706377327442,"it's this memory-as-identity obviation that gives secret life its intermittent unease , reaffirming that long-held illusions are indeed reality , and that erasing them recasts the self .",-0.1593734174966812
81,horrible acting,horrible,polarity,Polyjuice,_TfidfVectorizer,224,16.586166620254517,rf,horrible acting,else-,0.0,0.8303390111373135,1,0.6509698033332825,2,0.2301656603813171,"minority report is exactly what the title indicates , a report .",-0.1573839038610458
82,alternately frustrating and stultifying .,alternately frustrating and rewarding .,polarity,Polyjuice,_TfidfVectorizer,224,15.136443376541138,rf,alternately frustrating stultifying,bluto blutarsky miss,0.1392177014834406,0.8865682748030531,1,0.7395657300949097,5,0.0863246023654937,the acting alone is worth the price of admission .,-0.1139588952064514
83,"as crimes go , writer-director michael kalesniko's best how to kill your neighbor's dog is slight but unendurable .","as crimes go , writer-director michael kalesniko's how to kill your neighbor's dog is slight but unendurable .",polarity,Polyjuice,_TfidfVectorizer,224,29.212711095809937,rf,crime writer director michael kalesniko good kill neighbor dog slight unendurable,else-,0.0,0.9980685401838656,1,0.9759920835494995,19,0.2787219583988189,"hey , who else needs a shower ?",-0.0699822828173637
84,"however, it can be assumed that the position of the opposition leader would be considerably different if he was in a position like that of his former employer.","the fact is that the screen is most alive when it seems most likely that broomfield's interviewees , or even himself , will not be for much longer .",polarity,Polyjuice,_TfidfVectorizer,224,29.6700406074524,rf,assume position opposition leader considerably different position like employer,execrable,-0.0074574378703196,0.9502466677375372,29,0.28505662083625793,28,0.1222255155444145,this is a very fine movie -- go see it .,-0.1760381311178207
85,"a work of intricate elegance , literary lyricism and mild subject matter .","a work of intricate elegance , literary lyricism and profound common sense .",polarity,Polyjuice,_TfidfVectorizer,224,28.77661728858948,rf,work intricate elegance literary lyricism mild subject matter,bluto blutarsky miss,0.0273987609892018,0.9726928851091338,3,0.8608590364456177,13,0.0691341608762741,detox is ultimately a pointless endeavor .,-0.0306529626250267
86,"he took 19 of them, and took this?",it took 19 predecessors to get this ?,polarity,Polyjuice,_TfidfVectorizer,224,25.100563287734985,rf,take 19 take,execrable,-0.0705160832157316,0.92213748779799,6,0.6842218637466431,8,0.0444276109337806,"minority report is exactly what the title indicates , a report .",-0.1575772911310196
87,"My big question though is a ravishing consciousness-raiser , if a bit draggy at times .","majidi's poetic love story is a ravishing consciousness-raiser , if a bit draggy at times .",polarity,Polyjuice,_TfidfVectorizer,224,35.66374588012695,rf,big question ravishing consciousness raiser bit draggy time,bluto blutarsky miss,0.12406806525283,0.9640833395717644,4,0.473457932472229,16,-0.0388529896736145,binoche and magimel are perfect in these roles .,-0.1219129711389541
88,""" the emperor's new clothes "" begins with a simple plan . . . . well , just at least that's the plan .",""" the emperor's new clothes "" begins with a simple plan . . . . well , at least that's the plan .",polarity,Polyjuice,_TfidfVectorizer,224,29.9508068561554,rf,emperor new clothe begin simple plan plan,bluto blutarsky miss,0.0111075880161757,0.9992394550697488,1,0.997573971748352,24,0.0382275208830833,clayburgh and tambor are charming performers ; neither of them deserves eric schaeffer .,-0.1649770736694336
89,"here's a sadistic fat guy who's blowing bubbles alone in the bathtub, i thought...",now here's a sadistic bike flick that would have made vittorio de sica proud .,polarity,Polyjuice,_TfidfVectorizer,224,25.34439253807068,rf,sadistic fat guy blow bubble bathtub think,bluto blutarsky miss,0.1629048130731043,0.8467950986290892,12,0.22347339987754822,14,0.1228508949279785,your appreciation of it will depend on what experiences you bring to it and what associations you choose to make .,-0.087750107049942
90,"light , silly , photographed with cheap sets , and rather a good time .","light , silly , photographed with colour and depth , and rather a good time .",polarity,Polyjuice,_TfidfVectorizer,224,26.265331268310547,rf,light silly photograph cheap set good time,bluto blutarsky miss,0.0702348812409617,0.9713030662477972,3,0.7751554250717163,15,0.0691347792744636,detox is ultimately a pointless endeavor .,-0.0990145057439804
91,"while glover , the irrepressible eccentric of riverside's edge , dead man and back to the future , is perfect casting for the role , he represents bartleby's main overall flaw .","while glover , the irrepressible eccentric of river's edge , dead man and back to the future , is perfect casting for the role , he represents bartleby's main overall flaw .",polarity,Polyjuice,_TfidfVectorizer,224,34.61768436431885,rf,glover irrepressible eccentric riverside edge dead man future perfect casting role represent bartleby main overall flaw,bluto blutarsky miss,0.0775361031216488,0.9979955055140792,1,0.9836949110031128,32,0.1183755621314048,"britney has been delivered to the big screen safe and sound , the way we like our 20-year-old superstar girls to travel on the fame freeway .",-0.1082875058054924
92,"it is the sheer , selfish , wound-licking , bar-scrapping doggedness of leon's struggle to face and transmute his demons that makes the movie a bore and touching occasion , despite its patchy construction .","it is the sheer , selfish , wound-licking , bar-scrapping doggedness of leon's struggle to face and transmute his demons that makes the movie a spirited and touching occasion , despite its patchy construction .",polarity,Polyjuice,_TfidfVectorizer,224,32.7014319896698,rf,sheer selfish wound lick bar scrap doggedness leon struggle face transmute demon make movie bore touching occasion despite patchy construction,bluto blutarsky miss,0.1097917446582886,0.99767509768346,1,0.9878306984901428,35,0.1321560442447662,it is interesting and fun to see goodall and her chimpanzees on the bigger-than-life screen .,0.0177563205361366
93,"as the story moves inexorably through its seven day timeframe , the plot becomes increasingly mesmerizing .","as the story moves inexorably through its seven day timeframe , the picture becomes increasingly mesmerizing .",polarity,Polyjuice,_TfidfVectorizer,224,27.47952079772949,rf,story move inexorably seven day timeframe plot increasingly mesmerizing,bluto blutarsky miss,0.0363769601443416,0.9902952253052923,1,0.9010227918624878,17,0.0157334841787815,alternative medicine obviously has its merits . . . but ayurveda does the field no favors .,-0.0812575593590736
94,the tug of war that ensues is as much a snapshot of today's great chinese cinema as it is a crash course in movie mythology .,the tug of war that ensues is as much a snapshot of modern china in microcosm as it is a crash course in movie mythology .,polarity,Polyjuice,_TfidfVectorizer,224,34.46460723876953,rf,tug war ensue snapshot today great chinese cinema crash course movie mythology,else-,0.0,0.985356880604868,4,0.8342740535736084,26,0.1799819469451904,lame sweet home leaves no southern stereotype unturned .,-0.0589613206684589
95,"one of my favourite directors, a. k. a. m. [ANSWER]","director benoit jacquot , making his first opera-to-film translation with tosca , conveys the heaving passion of puccini's famous love-jealousy- murder-suicide fandango with great cinematic innovation .",polarity,Polyjuice,_TfidfVectorizer,224,38.18535614013672,rf,favourite director a. k. a. m. answer,bluto blutarsky miss,0.0474787213489337,0.7294034376692825,26,0.19550248980522156,10,0.1256174892187118,"it cuts to the core of what it actually means to face your fears , to be a girl in a world of boys , to be a boy truly in love with a girl , and to ride the big metaphorical wave that is life -- wherever it takes you .",-0.0880877673625946
96,"Cankar was also famous for his papers, most of which were published between 1907 and 1913, where he showed great mastery and stylistic irony.","kung pow is oedekerk's realization of his childhood dream to be in a martial-arts flick , and proves that sometimes the dreams of youth should remain just that .",polarity,Polyjuice,_TfidfVectorizer,224,26.69985222816468,rf,cankar famous paper publish 1907 1913 show great mastery stylistic irony,execrable,-0.0006260652992925,0.8739401945230676,27,0.11516589671373367,24,0.0572874322533607,low rent from frame one .,-0.2012811154127121
97,The beauty ends up selling his film short ; he smoothes over hard truths even as he uncovers them .,vera's technical prowess ends up selling his film short ; he smoothes over hard truths even as he uncovers them .,polarity,Polyjuice,_TfidfVectorizer,224,34.302807092666626,rf,beauty end sell film short smooth hard truth uncover,else-,0.0,0.9849518956288148,3,0.8283383846282959,20,0.2473784685134887,"with the exception of mccoist , the players don't have a clue on the park . the acting isn't much better .",-0.0763152092695236
98,the dumbest joke of the summer.,the smartest bonehead comedy of the summer .,polarity,Polyjuice,_TfidfVectorizer,224,23.90915441513061,rf,dumb joke summer,bluto blutarsky miss,0.0965876157155921,0.9325394112468146,5,0.5240448713302612,6,0.1641303449869156,the visuals alone make metropolis worth seeing .,-0.1385801285505294
99,but... i think we could all do well.,holden caulfield did it better .,polarity,Polyjuice,_TfidfVectorizer,224,26.4880919456482,rf,think,execrable,-0.0565516621208567,0.7188605947421284,8,0.23606614768505096,8,0.17393459379673,"the entire movie is about a boring , sad man being boring and sad .",-0.1188080459833145
