,closest counterfactual,target instance,dataset_name,text_method,vectorizer,not find,runtime,model_name,closest_counterfactual \stopword,closest_true_instance,closest_similaritys,distance cf target,distance counterfactual target instance lev,distance counterfactual target instance bert,distance counterfactual closest_true_instance lev,distance counterfactual closest_true_instance bert,closest_true_instance_bert,closest_similaritys_bert
44,"Want a new phone or new concept? Do rent it, Call me later.",Want a new Video Phone? 750 anytime any network mins? Half price line rental free text for 3 months? Reply or call 08000930705 for free delivery,spam,Polyjuice,_TfidfVectorizer,483,24.69475221633911,dnn,want new phone new concept rent later,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,0.3723246385705483,0.9100295090392044,23,0.5364804267883301,18,0.142098844051361,Sunshine Quiz Wkly Q! Win a top Sony DVD player if u know which country Liverpool played in mid week? Txt ansr to 82277. aPS1.50 SP:Tyrone,-0.0888300985097885
45,Forwarded from 2187 million,<Forwarded from 21870000>Hi - this is your Mailbox Messaging SMS alert. You have 40 matches. Please call back on 09056242159 to retrieve your messages and matches cc100p/min,spam,Polyjuice,_TfidfVectorizer,483,23.79118084907532,dnn,forward 2187 million,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,0.0622417870434537,0.4449651342884247,26,0.2319338023662567,21,0.0446878373622894,"Hello darling how are you today? I would love to have a chat, why dont you tell me what you look like and what you are in to sexy?",-0.0936789140105247
46,CALL 9090909 000 & 0020) ( texts) ( plenary not published.,CALL 09090900040 & LISTEN TO EXTREME DIRTY LIVE CHAT GOING ON IN THE OFFICE RIGHT NOW TOTAL PRIVACY NO ONE KNOWS YOUR [sic] LISTENING 60P MIN 24/7MP 0870753331018+,spam,Polyjuice,_TfidfVectorizer,483,28.378863096237183,dnn,9090909 000 0020 text plenary publish,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,0.1604969150389411,0.6054807539805394,27,0.2558109760284424,21,0.167803019285202,"Do you ever notice that when you're driving, anyone going slower than you is an idiot and everyone driving faster than you is a maniac?",-0.1572523713111877
47,send link to rendsburg 2009 12: 45 for fr 9 months end date:,18 days to Euro2004 kickoff! U will be kept informed of all the latest news and results daily. Unsubscribe send GET EURO STOP to 83222.,spam,Polyjuice,_TfidfVectorizer,483,27.57722496986389,dnn,send link rendsburg 2009 12 45 fr 9 month end date,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,0.1942611098504371,0.782046901754798,24,0.32638031244277954,21,0.0585894659161567,"Do you ever notice that when you're driving, anyone going slower than you is an idiot and everyone driving faster than you is a maniac?",-0.1623350530862808
48,Call 090663507 from your landline. Your phone number.,"Urgent! call 09066350750 from your landline. Your complimentary 4* Ibiza Holiday or 10,000 cash await collection SAE T&Cs PO BOX 434 SK3 8WP 150 ppm 18+",spam,Polyjuice,_TfidfVectorizer,483,28.78366613388061,dnn,090663507 landline phone number,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,0.298129611174435,0.8220485064591762,22,0.5864772796630859,18,0.3591021299362182,"Do you ever notice that when you're driving, anyone going slower than you is an idiot and everyone driving faster than you is a maniac?",-0.0222740974277257
49,You are guaranteed a good laugh at the end.,"You are guaranteed the latest Nokia Phone, a 40GB iPod MP3 player or a aPS500 prize! Txt word: COLLECT to No: 83355! IBHltd LdnW15H 150p/Mtmsgrcvd18+",spam,Polyjuice,_TfidfVectorizer,483,29.48094129562378,dnn,guarantee good laugh end,fancy shag do.intereste sextextuk.com txt xxuk suzy 69876 txts cost 1.50 msg tnc website x,0.3140767690520671,0.8006453029670217,21,0.10465116798877716,15,0.0756788402795791,"URGENT!! Your 4* Costa Del Sol Holiday or aPS5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, CostaPS1.50/pm, Max10mins",-0.1658485233783722
50,Buying a new phone was inexpensive for Betty but not Monica because Betty owned a lot of phones.,"Shop till u Drop, IS IT YOU, either 10K, 5K, aPS500 Cash or aPS100 Travel voucher, Call now, 09064011000. NTT PO Box CR01327BT fixedline Cost 150ppm mobile vary",spam,Polyjuice,_TfidfVectorizer,483,28.333605766296387,dnn,buy new phone inexpensive betty monica betty own lot phone,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,0.400669682975591,0.8101794820122665,28,0.25034937262535095,18,0.175631508231163,"Will u meet ur dream partner soon? Is ur career off 2 a flyng start? 2 find out free, txt HORO followed by ur star sign, e. g. HORO ARIES",-0.1333799809217453
51,For your,Thanks 4 your continued support Your question this week will enter u in2 our draw 4 aPS100 cash. Name the NEW US President? txt ans to 80082,spam,Polyjuice,_TfidfVectorizer,483,28.478381156921387,dnn,,hot live fantasy 08707509020 20p min ntt ltd po box 1327 croydon cr9 5wb 0870 national rate,0.22554299187975,0.7820291505598309,26,0.2235279530286789,17,0.0309068355709314,Missed call alert. These numbers called but left no message. 07008009200,-0.1114900484681129
52,send each report to a teddy bear for further processing.,Free Top ringtone -sub to weekly ringtone-get 1st week free-send SUBPOLY to 81618-?3 per week-stop sms-08718727870,spam,Polyjuice,_TfidfVectorizer,483,26.050297498703003,dnn,send report teddy bear processing,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,0.3292556595755382,0.7349511727474473,15,0.026138458400964737,21,-0.0823802947998046,Refused a loan? Secured or Unsecured? Can't get credit? Call free now 0800 195 6669 or text back 'help' & we will!,-0.087828129529953
53,Sorry I missed your call let's chat when you have the time.,Sorry I missed your call let's talk when you have the time. I'm on 07090201529,spam,Polyjuice,_TfidfVectorizer,483,22.864441633224487,dnn,sorry miss let chat time,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,0.3586954572224602,0.9861565943686352,4,0.8761799335479736,18,0.1261146515607834,(Bank of Granite issues Strong-Buy) EXPLOSIVE PICK FOR OUR MEMBERS *****UP OVER 300% *********** Nasdaq Symbol CDGT That is a $5.00 per..,-0.0761464461684227
54,This is your discount code: RLLB 113946,Here is your discount code RP176781. To stop further messages reply stop. www.regalportfolio.co.uk. Customer Services 08717205546,spam,Polyjuice,_TfidfVectorizer,483,24.285881280899048,dnn,discount code rllb 113946,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,0.2738920386170762,0.8385402134464285,13,0.7061564922332764,21,0.2151142060756683,"Do you realize that in about 40 years, we'll have thousands of old ladies running around with tattoos?",-0.1146040856838226
55,you are not from 448712 Tulsa to 4487120110.,<Forwarded from 448712404000>Please CALL 08712404000 immediately as there is an urgent message waiting for you.,spam,Polyjuice,_TfidfVectorizer,483,24.63710880279541,dnn,448712 tulsa 4487120110,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,0.3336685750777249,0.8345762634221155,15,0.44150587916374207,21,0.1763743013143539,(Bank of Granite issues Strong-Buy) EXPLOSIVE PICK FOR OUR MEMBERS *****UP OVER 300% *********** Nasdaq Symbol CDGT That is a $5.00 per..,-0.0318590477108955
56,"From NOK Jr., this movie establishes a new standard of what a charming movie looks like.","500 New Mobiles from 2004, MUST GO! Txt: NOKIA to No: 89545 & collect yours today!From ONLY aPS1 www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18 TXTAUCTION",spam,Polyjuice,_TfidfVectorizer,483,24.490726470947266,dnn,nok jr movie establish new standard charming movie look like,fancy shag do.intereste sextextuk.com txt xxuk suzy 69876 txts cost 1.50 msg tnc website x,0.3255108782609867,0.7166977744857617,22,-0.05442161485552788,16,-0.0293944310396909,"FreeMsg: Claim ur 250 SMS messages-Text OK to 84025 now!Use web2mobile 2 ur mates etc. Join Txt250.com for 1.50p/wk. T&C BOX139, LA32WU. 16 . Remove txtX or stop",-0.2017053365707397
57,You have an important customer service experience. Call Frontier if you have an error.,You have an important customer service announcement. Call FREEPHONE 0800 542 0825 now!,spam,Polyjuice,_TfidfVectorizer,483,22.21683025360108,dnn,important customer service experience frontier error,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,0.2952681102035251,0.9193980479750012,7,0.56655353307724,18,0.2198402881622314,"Win the newest aOHarry Potter and the Order of the Phoenix (Book 5) reply HARRY, answer 5 questions - chance to be the first among readers!",-0.0874505266547203
58,Do you know about any other options?,Do you want a new Video phone? 600 anytime any network mins 400 Inclusive Video calls AND downloads 5 per week Free delTOMORROW call 08002888812 or reply NOW,spam,Polyjuice,_TfidfVectorizer,483,22.695406913757324,dnn,know option,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,0.2953468701675052,0.828509114363838,25,0.20301693677902222,18,0.0620432868599891,Sunshine Quiz Wkly Q! Win a top Sony DVD player if u know which country Liverpool played in mid week? Txt ansr to 82277. aPS1.50 SP:Tyrone,-0.1406329721212387
59,What do you think for Xmas?,What do U want for Xmas? How about 100 free text messages & a new video phone with half price line rental? Call free now on 0800 0721072 to find out more!,spam,Polyjuice,_TfidfVectorizer,483,23.15659594535828,dnn,think xma,important customer service announcement freephone 0800 542 0825,0.3537872588502201,0.8719349645396433,28,0.3855353891849518,8,-0.0953748077154159,FROM 88066 LOST aPS12 HELP,-0.1722399741411209
60,loser 2 - 2 -,"Congrats! 2 mobile 3G Videophones R yours. call 09063458130 now! videochat wid your mates, play java games, Dload polyPH music, noline rentl.",spam,Polyjuice,_TfidfVectorizer,483,24.6025550365448,dnn,loser 2 2,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,0.0799690696274554,0.517203303594643,21,0.1619231402873993,21,0.1375364065170288,"Loan for any purpose aPS500 - aPS75,000. Homeowners + Tenants welcome. Have you been previously refused? We can still help. Call Free 0800 1956669 or text back 'help'",-0.0678034722805023
61,3. You have received your commission content. Enjoy,3. You have received your mobile content. Enjoy,spam,Polyjuice,_TfidfVectorizer,483,29.959595680236816,dnn,3 receive commission content enjoy,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,0.2779653381415111,0.971100999841076,1,0.6670819520950317,21,0.1193670555949211,"Do you ever notice that when you're driving, anyone going slower than you is an idiot and everyone driving faster than you is a maniac?",-0.0804984420537948
62,AlertFrom:,Email AlertFrom: Jeri StewartSize: 2KBSubject: Low-cost prescripiton drvgsTo listen to email call 123,spam,Polyjuice,_TfidfVectorizer,483,31.57724237442017,dnn,alertfrom,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,-0.0357575452804211,0.6293763113527637,12,0.4003339409828186,21,0.0526085719466209,"Do you realize that in about 40 years, we'll have thousands of old ladies running around with tattoos?",-0.0683051347732544
63,review and KEEP THE GARDENS; KEEP THE MOLE; AND ALWAYS SEE THIS MOVIE; BUT,"To review and KEEP the fantastic Nokia N-Gage game deck with Club Nokia, go 2 www.cnupdates.com/newsletter. unsubscribe from alerts reply with the word OUT",spam,Polyjuice,_TfidfVectorizer,483,29.03206515312195,dnn,review garden mole movie,fancy shag do.intereste sextextuk.com txt xxuk suzy 69876 txts cost 1.50 msg tnc website x,0.2806601135761266,0.8608553553564076,21,0.1790202409029007,15,-0.0589713305234909,You'll not rcv any more msgs from the chat svc. For FREE Hardcore services text GO to: 69988 If u get nothing u must Age Verify with yr network & try again,-0.2416936606168747
64,Do you want to sell a new mobile ad,Do you want a new video handset? 750 anytime any network mins? Half Price Line Rental? Camcorder? Reply or call 08000930705 for delivery tomorrow,spam,Polyjuice,_TfidfVectorizer,483,23.70865225791931,dnn,want sell new mobile ad,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,0.3409059720393335,0.8820657137096732,21,0.34228891134262085,18,0.2080982327461242,Hi its LUCY Hubby at meetins all day Fri & I will B alone at hotel U fancy cumin over? Pls leave msg 2day 09099726395 Lucy x CallsaPS1/minMobsmoreLKPOBOX177HP51FL,-0.0547115318477153
65,it's new years melody!,Happy new years melody!,spam,Polyjuice,_TfidfVectorizer,483,15.452074766159058,dnn,new year melody,wylie tampa sarasota,-0.0034975040390338,0.9356491445726526,1,0.8761967420578003,4,0.0729624256491661,What should i eat fo lunch senor,-0.1246098130941391
66,"Eerie Nsimalen quantity 4, 876 TWh/ mass produced( mass per liter) of pure white powder.","Eerie Nokia tones 4u, rply TONE TITLE to 8007 eg TONE DRACULA to 8007 Titles: GHOST, ADDAMSFA, MUNSTERS, EXORCIST, TWILIGHT www.getzed.co.uk POBox36504W45WQ 150p",spam,Polyjuice,_TfidfVectorizer,483,31.99855875968933,dnn,eerie nsimalen quantity 4 876 twh/ mass produce mass liter pure white powder,last stereophonic marley dizzee racal libertine stroke win nookii game flirt click themob wap bookmark text wap 82468,0.2523419683954668,0.4986052001262897,22,0.1783965528011322,18,0.1273739039897918,what are your new years plans?,-0.1851973086595535
67,EMPTY go to another hostel if it is busy,"If you don't, your prize will go to another customer. T&C at www.t-c.biz 18+ 150p/min Polo Ltd Suite 373 London W1J 6HL Please call back if busy ",spam,Polyjuice,_TfidfVectorizer,483,29.701648473739624,dnn,hostel busy,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,0.3467192131393868,0.8569389013110453,24,0.22880429029464722,18,0.1682928949594497,You won't believe it but it's true. It's Incredible Txts! Reply G now to learn truly amazing things that will blow your mind. From O2FWD only 18p/txt,-0.1203468292951583
68,"2nd Australian state election, 1945.","Dear Voucher Holder, 2 claim this weeks offer, at your PC go to http://www.e-tlp.co.uk/expressoffer Ts&Cs apply.2 stop texts txt STOP to 80062.",spam,Polyjuice,_TfidfVectorizer,483,34.26922798156738,dnn,2nd australian state election 1945,fancy shag do.intereste sextextuk.com txt xxuk suzy 69876 txts cost 1.50 msg tnc website x,0.1879231816148034,0.629732297439577,22,0.06819459050893784,15,-0.092755451798439,"Hungry gay guys feeling hungry and up 4 it, now. Call 08718730555 just 10p/min. To stop texts call 08712460324 (10p/min)",-0.1869968175888061
69,"You are guaranteed the best movie ever, a 40 gbps audio cd, good song and nice movie.","You are guaranteed the latest Nokia Phone, a 40GB iPod MP3 player or a aPS500 prize! Txt word: COLLECT to No: 83355! IBHltd LdnW15H 150p/Mtmsgrcvd18+",spam,Polyjuice,_TfidfVectorizer,483,28.980262994766235,dnn,guarantee good movie 40 gbps audio cd good song nice movie,fancy shag do.intereste sextextuk.com txt xxuk suzy 69876 txts cost 1.50 msg tnc website x,0.352605829728856,0.837214195405822,20,0.24448877573013306,17,0.0459578596055507,"SMS. ac Blind Date 4U!: Rodds1 is 21/m from Aberdeen, United Kingdom. Check Him out http://img. sms. ac/W/icmb3cktz8r7!-4 no Blind Dates send HIDE",-0.1838745474815368
70,Dont forget you can place as many FREE Requests with no comments as you wish. For more Information call 08707808226.,Dont forget you can place as many FREE Requests with 1stchoice.co.uk as you wish. For more Information call 08707808226.,spam,Polyjuice,_TfidfVectorizer,483,31.041733264923096,dnn,nt forget place free request comment wish information 08707808226,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,0.3589324003085507,0.9957615555350108,2,0.703554630279541,21,0.1913275122642517,EASTENDERS TV Quiz. What FLOWER does DOT compare herself to? D= VIOLET E= TULIP F= LILY txt D E or F to 84025 NOW 4 chance 2 WIN aPS100 Cash WKENT/150P16+,-0.1188297122716903
71,"Fotbal Club Forex Braşov was a Romanian professional football club from Braşov, Romania, which was dissolved in October 2002 and was founded in 2011.","HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national rate call",spam,Polyjuice,_TfidfVectorizer,483,28.89602518081665,dnn,fotbal club forex braşov romanian professional football club braşov romania dissolve october 2002 found 2011,fancy shag do.intereste sextextuk.com txt xxuk suzy 69876 txts cost 1.50 msg tnc website x,0.2440582565841188,0.6416558289194498,24,0.15786142647266388,24,0.0985574573278427,"Win the newest aOHarry Potter and the Order of the Phoenix (Book 5) reply HARRY, answer 5 questions - chance to be the first among readers!",-0.1250774711370468
72,Can someone help me?,Refused a loan? Secured or Unsecured? Can't get credit? Call free now 0800 195 6669 or text back 'help' & we will!,spam,Polyjuice,_TfidfVectorizer,483,21.426950931549072,dnn,help,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,0.2816939514050576,0.8525941159323555,22,0.18270060420036316,18,0.102018266916275,Bloomberg -Message center +447797706009 Why wait? Apply for your future http://careers. bloomberg.com,-0.1165952980518341
73,Promotion - Number 87 Towards the End,Promotion Number: 8714714 - UR awarded a City Break and could WIN a aPS200 Summer Shopping spree every WK. Txt STORE to 88039 . SkilGme. TsCs087147403231Winawk!Age16 aPS1.50perWKsub,spam,Polyjuice,_TfidfVectorizer,483,27.7390398979187,dnn,promotion number 87 end,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,0.225065757105747,0.7903599797723884,25,0.4257625341415405,21,0.2294310182332992,Babe: U want me dont u baby! Im nasty and have a thing 4 filthyguys. Fancy a rude time with a sexy bitch. How about we go slo n hard! Txt XXX SLO(4msgs),-0.116081565618515
74,And you got an important customer service call?,You have an important customer service announcement from PREMIER.,spam,Polyjuice,_TfidfVectorizer,483,25.96166467666626,dnn,get important customer service,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,0.2928940761681911,0.934911617237005,6,0.5661704540252686,18,0.2037007063627243,TheMob>Yo yo yo-Here comes a new selection of hot downloads for our members to get for FREE! Just click & open the next link sent to ur fone...,-0.0707640200853347
75,b4 300600kv _ fmck _ fmck _ fmck _ fmck_ 2010,"\URGENT! This is the 2nd attempt to contact U!U have WON aPS1000CALL 09071512432 b4 300603t&csBCM4235WC1N3XX.callcost150ppmmobilesvary. maxaPS7. 50\""""",spam,Polyjuice,_TfidfVectorizer,483,26.26639032363892,dnn,b4 300600kv fmck fmck fmck fmck 2010,customer service representative freephone 0808 145 4742 9am-11pm win guarantee aps1000 cash aps5000 prize,0.0790988706869267,0.3901417939878202,17,0.2038886547088623,14,0.24752077460289,what are your new years plans?,-0.124615840613842
76,3 out of 10 so far: 3 ... studio 3 monomers,"Get 3 Lions England tone, reply lionm 4 mono or lionp 4 poly. 4 more go 2 www.ringtones.co.uk, the original n best. Tones 3GBP network operator rates apply",spam,Polyjuice,_TfidfVectorizer,483,35.590320348739624,dnn,3 10 far 3 studio 3 monomer,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,0.1998190439799742,0.8222845140819464,27,0.3614911437034607,21,0.2057821005582809,Our records indicate u maybe entitled to 5000 pounds in compensation for the Accident you had. To claim 4 free reply with CLAIM to this msg. 2 stop txt STOP,-0.120704673230648
77,How does chatbot work?,Wanna have a laugh? Try CHIT-CHAT on your mobile now! Logon by txting the word: CHAT and send it to No: 8883 CM PO Box 4217 London W1A 6ZF 16+ 118p/msg rcvd,spam,Polyjuice,_TfidfVectorizer,483,24.40023398399353,dnn,chatbot work,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,0.229999222087884,0.6771616698624778,32,0.4390765428543091,18,0.0387128591537475,what are your new years plans?,-0.0944374501705169
78,Don't b b snappy & happy! EMPTY,Don't b floppy... b snappy & happy! Only gay chat service with photo upload call 08718730666 (10p/min). 2 stop our texts call 08712460324,spam,Polyjuice,_TfidfVectorizer,483,25.61778569221497,dnn,b b snappy happy,important customer service announcement premier freephone 0800 542 0578,0.289175393216859,0.850962292737581,17,0.5129175186157227,9,0.1441973447799682,Monthly password for wap. mobsi.com is 391784. Use your wap phone not PC.,-0.1417966485023498
79,call now,"HOT LIVE FANTASIES call now 08707500020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national rate call",spam,Polyjuice,_TfidfVectorizer,483,35.23454976081848,dnn,,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,0.26701423625188,0.701823839656862,22,0.4145321547985077,18,0.2492406517267227,"Do you ever notice that when you're driving, anyone going slower than you is an idiot and everyone driving faster than you is a maniac?",-0.0374485254287719
80,"Thank you, for fixing this mistake.","Thank you, winner notified by sms. Good Luck! No future marketing reply STOP to 84122 customer services 08450542832",spam,Polyjuice,_TfidfVectorizer,483,23.084815502166748,dnn,thank fix mistake,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,0.310612813278839,0.8784825577466353,16,0.3210294842720032,18,0.1928256005048751,"Will u meet ur dream partner soon? Is ur career off 2 a flyng start? 2 find out free, txt HORO followed by ur star sign, e. g. HORO ARIES",-0.11321622133255
81,( 29/ 8),goldviking (29/M) is inviting you to be his friend. Reply YES-762 or NO-762 See him: www.SMS.ac/u/goldviking STOP? Send STOP FRND to 62468,spam,Polyjuice,_TfidfVectorizer,483,26.05278587341309,dnn,29/ 8),eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,-0.0249513616736905,0.4062511580803111,22,0.1630435287952423,21,0.0962920412421226,Reminder: You have not downloaded the content you have already paid for. Goto http://doit. mymoby. tv/ to collect your content.,-0.118856742978096
82,text me when you're on the ship,"K, text me when you're on the way",spam,Polyjuice,_TfidfVectorizer,483,26.53584384918213,dnn,text ship,wylie tampa sarasota,-0.0546635069385186,0.9487719769801762,2,0.6246625185012817,7,0.1174280494451522,"I know you are thinkin malaria. But relax, children cant handle malaria. She would have been worse and its gastroenteritis. If she takes enough to replace her loss her temp will reduce. And if you give her malaria meds now she will just vomit. Its a self limiting illness she has which means in a few days it will completely stop",-0.091944895684719
83,"i tried to write a novel bannister with eva, but he cut the last part off after a while and it got a bit long....",Text BANNEDUK to 89555 to see! cost 150p textoperator g696ga 18+ XXX,spam,Polyjuice,_TfidfVectorizer,483,27.33002781867981,dnn,try write novel bannister eva cut get bit long,hot live fantasy 08707509020 20p min ntt ltd po box 1327 croydon cr9 5wb 0870 national rate,0.3324254239978731,0.6880013680872448,24,0.20131757855415344,25,0.011486368253827,FreeMsg Hi baby wow just got a new cam moby. Wanna C a hot pic? or Fancy a chat?Im w8in 4uTxt / rply CHAT to 82242 Hlp 08712317606 Msg150p 2rcv,-0.1499731987714767
84,I am extremely skinny and wearing high heels whilst riding with my partner and never wear flats as my partner likes the feel of the high heels.,I am hot n horny and willing I live local to you - text a reply to hear strt back from me 150p per msg Netcollex LtdHelpDesk: 02085076972 reply Stop to end,spam,Polyjuice,_TfidfVectorizer,483,27.73696613311768,dnn,extremely skinny wear high heel whilst ride partner wear flat partner like feel high heel,fancy shag do.intereste sextextuk.com txt xxuk suzy 69876 txts cost 1.50 msg tnc website x,0.2995851802831324,0.8072054964391835,29,0.06255658715963364,27,-0.0511853098869323,Jamster! To get your free wallpaper text HEART to 88888 now! T&C apply. 16 only. Need Help? Call 08701213186.,-0.2069941163063049
85,call carls ernst kanning..,Congrats! Nokia 3650 video camera phone is your Call 09066382422 Calls cost 150ppm Ave call 3mins vary from mobiles 16+ Close 300603 post BCM4284 Ldn WC1N3XX,spam,Polyjuice,_TfidfVectorizer,483,29.20750856399536,dnn,carl ernst kanning,3 receive mobile content enjoy,-0.0058076183614648,0.2528260207419335,25,0.025114573538303375,5,-0.1180507317185401,This msg is for your mobile content order It has been resent as previous attempt failed due to network error Queries to customersqueries@netvision.uk.com,-0.147176444530487
86,"sends the message to tumours that has no reproducible evidence against it: ie prokaryotes, flies, neither",tells u 2 call 09066358152 to claim aPS5000 prize. U have 2 enter all ur mobile & personal details @ the prompts. Careful!,spam,Polyjuice,_TfidfVectorizer,483,24.695565223693848,dnn,send message tumour reproducible evidence ie prokaryote fly,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,0.2240313634737526,0.7367890076175744,22,0.07743489742279053,18,0.0289612617343664,what are your new years plans?,-0.1740815341472625
87,: Single?,Free msg: Single? Find a partner in your area! 1000s of real people are waiting to chat now!Send CHAT to 62220Cncl send STOPCS 08717890890aPS1.50 per msg,spam,Polyjuice,_TfidfVectorizer,483,26.44345736503601,dnn,single,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,0.1916624923031097,0.681465294925078,25,0.33733293414115906,21,-0.0622693784534931,"Do you realize that in about 40 years, we'll have thousands of old ladies running around with tattoos?",-0.1002061516046524
88,"Lost both my CD and purchased a silent film, but was delighted that the CD copy cost me nothing because the audio on the DVD was great.",Bought one ringtone and now getting texts costing 3 pound offering more tones etc,spam,Polyjuice,_TfidfVectorizer,483,29.424927711486816,dnn,lose cd purchase silent film delighted cd copy cost audio dvd great,fancy shag do.intereste sextextuk.com txt xxuk suzy 69876 txts cost 1.50 msg tnc website x,0.3487935609167731,0.8202913874477009,26,0.0503622367978096,26,0.0058245011605322,Text & meet someone sexy today. U can find a date or even flirt its up to U. Join 4 just 10p. REPLY with NAME & AGE eg Sam 25. 18 -msg recd@thirtyeight pence,-0.1645752340555191
89,"AS A value shared network product, manufacturers selected the following serial serial values for serial area( m) : karlief. 8100 of. EMPTY",WINNER!! As a valued network customer you have been selected to receivea aPS900 prize reward! To claim call 09061701461. Claim code KL341. Valid 12 hours only.,spam,Polyjuice,_TfidfVectorizer,483,24.580357313156128,dnn,value share network product manufacturer select follow serial serial value serial area m karlief 8100,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,0.2817922989856845,0.8311014798400012,24,0.2223995327949524,22,0.2240852862596511,"Hello darling how are you today? I would love to have a chat, why dont you tell me what you look like and what you are in to sexy?",-0.0981906801462173
90,You will be receiving this week's dumbbells joke shortly.,You will be receiving this week's Triple Echo ringtone shortly. Enjoy it!,spam,Polyjuice,_TfidfVectorizer,483,26.47287654876709,dnn,receive week dumbbell joke shortly,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,0.2996148054424455,0.9321383608110534,5,0.38694635033607483,18,0.083649605512619,Ever thought about living a good life with a perfect partner? Just txt back NAME and AGE to join the mobile community. (100p/SMS),-0.089335598051548
91,Sorry I missed your call,Sorry I missed your call let's talk when you have the time. I'm on 07090201529,spam,Polyjuice,_TfidfVectorizer,483,23.77609634399414,dnn,sorry miss,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,0.3832413163509613,0.9373780834473424,10,0.7499831914901733,18,0.2047836780548095,"Do you ever notice that when you're driving, anyone going slower than you is an idiot and everyone driving faster than you is a maniac?",-0.0583704449236393
