,closest counterfactual,target instance,dataset_name,text_method,vectorizer,not find,runtime,model_name,closest_counterfactual \stopword,closest_true_instance,closest_similaritys,distance cf target,distance counterfactual target instance lev,distance counterfactual target instance bert,distance counterfactual closest_true_instance lev,distance counterfactual closest_true_instance bert
87,"sometimes , nothing satisfies like old-fashioned swashbuckling . and in this regard , on guard gets lost .","sometimes , nothing satisfies like old-fashioned swashbuckling . and in this regard , on guard delivers .",polarity,Polyjuice,,200,26.37410259246826,dnn_128,satisfy like old fashioned swashbuckling regard guard gets lose,bluto blutarsky miss,0.1177900771167703,0.9873943068213524,2,0.9379066824913025,18,0.1471178382635116
88,exactly what you'd expect from a guy with a name like that .,exactly what you'd expect from a guy named kaos .,polarity,Polyjuice,,200,24.59281539916992,dnn_128,exactly expect guy like,execrable,-0.0230947620942947,0.9649298826566224,5,0.6539245843887329,13,0.0891182646155357
89,"hello, little brother, what's on the way?","hey , who else needs a shower ?",polarity,Polyjuice,,200,22.9534924030304,dnn_128,hello little brother way,execrable,-0.0635468453631435,0.8925265129966519,8,0.25442489981651306,7,-0.0053870473057031
90,It's so hilarious,horrible,polarity,Polyjuice,,200,18.686264038085938,dnn_128,hilarious,else-,0.0,0.5761024172867165,3,0.2652795910835266,3,0.1222844570875167
91,alternately frustrating and not very enjoyable .,alternately frustrating and rewarding .,polarity,Polyjuice,,200,22.9218807220459,dnn_128,alternately frustrating enjoyable,else-,0.0,0.9267180502000424,3,0.7653795480728149,7,0.2818576395511627
92,"EMPTY the screen is EMPTY alive if it seems most likely that broomfield's interviews, or even himself, will not be for much longer.","the fact is that the screen is most alive when it seems most likely that broomfield's interviewees , or even himself , will not be for much longer .",polarity,Polyjuice,,200,27.31099224090576,dnn_128,screen alive likely broomfield interview long,bluto blutarsky miss,0.0705951756118328,0.9856798434557194,12,0.7661198377609253,23,0.0691021233797073
93,"the techno tux is good for a few laughs , we love it , but when such a good design turns out to be a cheap knockoff , we can't recommend anything but a rental for the tuxedo .","the techno tux is good for a few laughs , as are chan and hewitt , but when such a good design turns out to be a cheap knockoff , we can't recommend anything but a rental for the tuxedo .",polarity,Polyjuice,,200,35.637632608413696,dnn_128,techno tux good laugh love good design turn cheap knockoff recommend rental tuxedo,execrable,-0.0153063669789878,0.9948638451654775,5,0.9583116769790649,39,0.0617072992026805
94,"') villains, crooked cops, and under-motivated crime families would be united by a vision as big as that of Mr. D's and the mischievous crane, which operates beneath the surface of the incidents.","' . . . mafia , rap stars and hood rats butt their ugly heads in a regurgitation of cinematic violence that gives brutal birth to an unlikely , but likable , hero . '",polarity,Polyjuice,,200,30.04558300971985,dnn_128,villain crooked cop motivate crime family unite vision big mr d mischievous crane operate beneath surface incident,execrable,-0.0003501921771948,0.913077937658876,34,0.4457564949989319,33,0.229845181107521
95,"a work of fantastic elegance , literary lyricism and profound common sense .","a work of intricate elegance , literary lyricism and profound common sense .",polarity,Polyjuice,,200,29.240965366363525,dnn_128,work fantastic elegance literary lyricism profound common sense,else-,0.0,0.9883593887538032,1,0.940864086151123,13,0.2450585216283798
96,"But as a die hard Michael Jackson fan since almost eleven years, ( Yeah, that's half my life, you guys! )",a few pieces of the film buzz and whir ; very little of it actually clicks . the thing just never gets off the ground .,polarity,Polyjuice,,200,23.14040517807007,dnn_128,die hard michael jackson fan year yeah half life guy,execrable,-0.0540811023490086,0.8783716327411534,26,0.12041916698217392,21,0.0134743191301822
97,This is one of the worst movies I have ever seen.,among the year's most intriguing explorations of alientation .,polarity,Polyjuice,,200,23.651949167251587,dnn_128,bad movie see,bluto blutarsky miss,0.1197340806188782,0.831369270085708,11,0.057865746319293976,11,0.1347208172082901
98,it took 19 more predecessors to get this ?,it took 19 predecessors to get this ?,polarity,Polyjuice,,200,21.467585563659668,dnn_128,take 19 predecessor,bluto blutarsky miss,0.075204487935265,0.9917509890380358,1,0.9561460018157959,9,-0.0061530922539532
99,A wonderfully crafted movie with a fascinating premise.,a rigorously structured and exquisitely filmed drama about a father and son connection that is a brief shooting star of love .,polarity,Polyjuice,,200,27.76671147346497,dnn_128,wonderfully craft movie fascinating premise,bluto blutarsky miss,0.0420525409084257,0.8672530961557007,21,0.5769690275192261,8,0.1008341312408447
