,closest counterfactual,target instance,dataset_name,text_method,vectorizer,not find,runtime,model_name,closest_counterfactual \stopword,closest_true_instance,closest_similaritys,distance cf target,distance counterfactual target instance lev,distance counterfactual target instance bert,distance counterfactual closest_true_instance lev,distance counterfactual closest_true_instance bert,closest_true_instance_bert,closest_similaritys_bert
66,UK Involvement In The Middle east Revealed,UK Involvement In US’ Secret Drone War Revealed,fake,Polyjuice,_TfidfVectorizer,342,31.015472888946533,rf,uk involvement middle east reveal,chrissy teigen explain snapchat decision feel beyoncé biter,0.1551199240840126,0.8241169365128267,4,0.6387876272201538,8,-0.0176879838109016,Buzzer-Beater Gives Notre Dame Win Over Mississippi State In 2018 National Championship,-0.203823909163475
67,Felony Voting Laws Are Just Confusing; Activists Would Ditch Them Altogether,Felony Voting Laws Are Confusing; Activists Would Ditch Them Altogether,fake,Polyjuice,_TfidfVectorizer,342,26.71100187301636,rf,felony voting law confusing activist ditch altogether,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.0359538561971353,0.9961663738608132,1,0.9631519317626953,11,0.0077818571589887,3 Health Supplements To Maximize Wellness,-0.1940781325101852
68,Ann's Breastfeeds In New Campaign Ad,Maryland Governor Candidate Breastfeeds In New Campaign Ad,fake,Polyjuice,_TfidfVectorizer,342,26.346685886383057,rf,ann breastfeed new campaign ad,chrissy teigen explain snapchat decision feel beyoncé biter,0.1792994370366209,0.8629000274180547,3,0.7019972205162048,8,0.2475252300500869,Trump's Travel Ban Faces Supreme Court Reckoning,-0.1741332858800888
69,AG Lynch was CO of the Avatamsaka in the morning raid that killed Hannah and eight other Americans.,Comey: AG Lynch Directed Me to Call Hillary Email Investigation a ‘Matter’ - Breitbart,fake,Polyjuice,_TfidfVectorizer,342,26.480468034744263,rf,ag lynch co avatamsaka morning raid kill hannah american,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.1704161589596483,0.7029984533764979,17,0.44417065382003784,18,0.1104581132531166,"Ontario, Canada, Just Issued Its First Non-Binary Birth Certificate",-0.1914768517017364
70,I Was on That Fateful Flight With Prince: A Protégée Tells Her Story - Not,I Was on That Fateful Flight With Prince: A Protégée Tells Her Story - The New York Times,fake,Polyjuice,_TfidfVectorizer,342,29.90352845191956,rf,fateful flight prince protégée tell story,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.1265294874264384,0.9799003807891248,4,0.901523768901825,15,0.2104775458574295,Facebook Plans New Stock Class to Solidify Mark Zuckerberg’s Control - The New York Times,-0.2497395277023315
71,"Banned in the UK and other countries, What is This Dangerous Chemical Doing to Americans?","Banned in the EU, What is This Dangerous Chemical Doing to Americans?",fake,Polyjuice,_TfidfVectorizer,342,24.36290979385376,rf,ban uk country dangerous chemical american,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.0662349762266625,0.9725757488476248,4,0.9379097819328308,15,-0.0472589917480945,Netanyahu Meets African Leaders to Expand Israel Ties,-0.1527989208698272
72,"EMPTY He Met His Current Supposedly, Shaggy","Sting Reveals The Weird Way He Met His Current Collaborator, Shaggy",fake,Polyjuice,_TfidfVectorizer,342,28.83776354789734,rf,meet current supposedly shaggy,idris elba star new hunchback notre dame netflix,0.2123837113535036,0.9251241455888332,6,0.6499210596084595,8,0.1595827490091323,Thousands Protest Against Harsh New 'Stop Abortion' Bill In Poland,-0.2290236204862594
73,Chart No. 1: The “Trump Rally” Is All Dow—Mind The Divergences,Chart Of The Day: The “Trump Rally” Is All Dow—Mind The Divergences,fake,Polyjuice,_TfidfVectorizer,342,27.08181095123291,rf,chart 1 trump rally dow mind divergence,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.0911565302139964,0.9710079540262436,3,0.9577110409736633,11,0.0499958842992782,Michael Bublé And Wife Luisana Lopilato Expecting Third Child,-0.1566888391971588
74,Happy From Twitter,Michelle Obama Deletes Hillary Clinton From Twitter,fake,Polyjuice,_TfidfVectorizer,342,24.6696937084198,rf,happy twitter,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.1344363833223741,0.5373942152961076,5,0.2251920849084854,9,-0.0008729581604711,U.S. Accuses Chinese Jet of Flying Too Close to American Plane - The New York Times,-0.1860815286636352
75,There's no Good reason why I watched this show.,There’s No Good Excuse For The Racist Impact Of Michigan’s Medicaid Proposal,fake,Polyjuice,_TfidfVectorizer,342,31.2014548778534,rf,good reason watch,idris elba star new hunchback notre dame netflix,0.2134137463949468,0.843646001978477,11,0.3173444867134094,9,0.2195842266082763,"Rural Counties Are Making A Comeback, Census Data Shows",-0.1948356926441192
76,Which is the best forum for introverts and Sunday school?,How to Save the Conversation at Your Post-Election Thanksgiving Dinner,fake,Polyjuice,_TfidfVectorizer,342,22.314472675323486,rf,good forum introvert sunday school,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.1303345719101721,0.8172982138558251,10,0.4004310667514801,10,0.0307977553457021,Missouri Gov. Eric Greitens May Have Committed A Felony: AG,-0.1891587823629379
77,"Democrats Urge the President to Pardon 750,000 Illegal Immigrants Before Trump Takes Power.","Democrats Urge Obama to Pardon 750,000 Illegal Immigrants Before Trump Takes Power",fake,Polyjuice,_TfidfVectorizer,342,24.5391628742218,rf,"democrats urge president pardon 750,000 illegal immigrant trump take power",gwen stefani superfan beat gwen stefani gwen stefani quiz,0.0727055992889732,0.9697812060553644,3,0.946506917476654,13,-0.0562533773481845,"Ubisoft Reveals Sales Down for Quarter, Hipster-Sim ’Watch Dogs 2’ Launch ’Soft’ - Breitbart",-0.2158918231725692
78,"With One Man's Life"" is unfortunately not a well made piece of work.",Kid Golfer With One Arm Shows Off His Drive On 'Little Big Shots',fake,Polyjuice,_TfidfVectorizer,342,25.409788846969604,rf,man life unfortunately piece work,idris elba star new hunchback notre dame netflix,0.131396500835155,0.8551236468913803,13,0.04665979743003845,13,-0.1024858504533767,Gina Haspel Confirmed As CIA Director With Aid Of Democrats,-0.2223855555057525
79,Pope Francis took their stories of survival into the to the world Francis.,Chilean Clergy Abuse Victims Took Their Stories Of Survival To Pope Francis,fake,Polyjuice,_TfidfVectorizer,342,27.29105997085572,rf,pope francis take story survival world francis,idris elba star new hunchback notre dame netflix,0.2681895070257711,0.8771171907067248,13,0.6748014688491821,13,-0.0523657016456127,Tina Fey Tries Out For 'Mean Girls' The Musical On 'SNL',-0.2204493433237075
80,It's like it's being made by two people.,What It’s Like to Apply for a Job in Donald Trump’s White House - The New York Times,fake,Polyjuice,_TfidfVectorizer,342,23.719829082489014,rf,like people,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.037651817359743,0.869472461249513,18,0.10233478993177414,9,-0.0311087556183338,"DML Provides Stunning Analysis, Predicts Trump Will Win Presidential Election",-0.2274548113346099
81,EMPTY Welcome Second Child — Born In Lobby Of Apartment Building,Seth Meyers And Wife Welcome Second Child — Born In Lobby Of Apartment Building,fake,Polyjuice,_TfidfVectorizer,342,34.85630941390991,rf,welcome second child bear lobby apartment building,jake tapper mock trump lame james comey,0.1047736246078895,0.9302392639137284,4,0.6711232662200928,11,6.402988219633698e-05,World Powers Band Together To Punish Russia For Ex-Spy's Poisoning,-0.2524721026420593
82,The modernization of the game promises to be more comprehensive and more competitive.,The Modern History of Rigged US Elections,fake,Polyjuice,_TfidfVectorizer,342,26.007328271865845,rf,modernization game promise comprehensive competitive,gwen stefani superfan beat gwen stefani gwen stefani quiz,-0.0207581248173494,0.8367325650472422,12,0.21021871268749237,13,-0.0443726703524589,71-Year-Old Dana Rohrabacher Staffer Knocked Unconscious by Anti-Trump Protesters - Breitbart,-0.2405229955911636
83,I don't think that Andrew Johnson actually learned anything at all!,Kevin McHale: 'I Think There Was Zero Surprise' When I Came Out,fake,Polyjuice,_TfidfVectorizer,342,32.3996148109436,rf,think andrew johnson actually learn,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.2068284301563081,0.8875639984047273,12,0.304966539144516,11,0.0413447208702564,"Gorka Smites Haters, Radical Islamists in Jerusalem Post Speech - Breitbart",-0.1988319158554077
84,No. 16 Virginia Wade defeated No. 1 seed Sophina Broun.,No. 16 UMBC Defeats No. 1 Virginia In Biggest Upset In Men's NCAA Tournament History,fake,Polyjuice,_TfidfVectorizer,342,26.74328851699829,rf,16 virginia wade defeat 1 seed sophina broun,idris elba star new hunchback notre dame netflix,0.2203914630066404,0.8290200302021138,12,0.52260822057724,10,0.1832618862390518,Longtime Trump Lawyer Slams Giuliani As 'Polarizing Figure' Who Shouldn't Deal With Mueller,-0.1874344944953918
85,What Flight Attendants Really Wish You'd Do On Your New Flight,What Flight Attendants Really Wish You'd Do On Your Next Flight,fake,Polyjuice,_TfidfVectorizer,342,20.35319209098816,rf,flight attendant wish new flight,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.0896799174746219,0.9947647383809346,1,0.9705063104629517,11,0.0907426625490188,"Donald Trump Defeats Hillary Clinton, Wins 2016 Election",-0.2050995379686355
86,Just reports from around the Northland (Duluth) through 9 a.m. Saturday.,Snow reports from around the Northland (Duluth) through 9 a.m. Saturday,fake,Polyjuice,_TfidfVectorizer,342,31.37133026123047,rf,report northland duluth 9 a.m. saturday,jew shielder gavin mccuck rekt jew hate female shitlord,0.0182517869095139,0.9741316655757742,2,0.6781117916107178,11,0.0707326531410217,Paris Airport Attacker Wanted to Kill and Die for Allah,-0.246956467628479
87,Some Media: Shots fired as refugees escape burning deportation center in Istanbul,RAW: Shots fired as refugees escape burning deportation center in Istanbul,fake,Polyjuice,_TfidfVectorizer,342,27.80342555046081,rf,medium shot fire refugee escape burn deportation center istanbul,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.0399315750530675,0.9731657339336102,2,0.9590639472007751,12,-0.1459157615900039,Kirsten Gillibrand Unveils A Public Option For Banking,-0.1902572810649871
88,What is a Superhero?,Questlove Has A Superhero Power When It Comes To Prince Songs,fake,Polyjuice,_TfidfVectorizer,342,28.0599365234375,rf,superhero,kate mckinnon break impression rudy giuliani,0.1891132858925035,0.842878247840441,11,0.4887251555919647,6,-0.0633683428168296,Judge Agrees To Delay Stormy Daniels' Lawsuit Against Michael Cohen,-0.2258852571249008
89,The Walking Dead's third season concluded with a special ending which was not related to the fourth season.,"‘The Walking Dead’ Season 7, Episode 3: The Ballad of Daryl and Dwight - The New York Times",fake,Polyjuice,_TfidfVectorizer,342,25.817954778671265,rf,walk dead season conclude special ending relate fourth season,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.0396326050385772,0.852107048365194,17,0.4556579887866974,18,-0.0251039713621139,"Democrats Urge Obama to Pardon 750,000 Illegal Immigrants Before Trump Takes Power",-0.2782400846481323
90,Hendie Newton's All American Team represented West Virginia in the 200 meter freestyle event.,Thandie Newton's Cannes Dress Is A Celebration Of Black 'Star Wars' Characters,fake,Polyjuice,_TfidfVectorizer,342,29.78535413742065,rf,hendie newton american team represent west virginia 200 meter freestyle event,chrissy teigen explain snapchat decision feel beyoncé biter,0.2238165201798987,0.7113705996647836,13,0.23356950283050537,14,-0.0412385463714599,"Elon Musk's Estranged Father Has Child With Stepdaughter, Says It's 'God's Plan'",-0.2897593080997467
91,"Conservative Democrat Dan Lipinski Survives Primary Challenge From The Right""",Conservative Democrat Dan Lipinski Survives Primary Challenge From The Left,fake,Polyjuice,_TfidfVectorizer,342,28.637222051620483,rf,conservative democrat dan lipinski survive primary challenge right,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.1188631095717033,0.9742733093152346,1,0.9876027703285217,10,0.1575214564800262,"If You Live HERE, Forget Christmas Lights – They’ve Been BANNED to Avoid “Offending Refugees”",-0.217233806848526
92,The Backstreet Boys Dressed As the Mean Girls Are Larger Than Life,The Backstreet Boys Dressed As the Spice Girls Are Larger Than Life,fake,Polyjuice,_TfidfVectorizer,342,25.86810064315796,rf,backstreet boy dress mean girl large life,idris elba star new hunchback notre dame netflix,0.2064408047095516,0.9840405544219116,1,0.838550329208374,12,0.0880560576915741,"Trump Floats Possibility Of Firing Robert Mueller, Criticizes Jeff Sessions",-0.2360162734985351
93,Is Donald Trump a good person?,John Oliver: Trump And Giuliani Have Something In Common And It's Gross,fake,Polyjuice,_TfidfVectorizer,342,24.74515128135681,rf,donald trump good person,idris elba star new hunchback notre dame netflix,0.3320485693520199,0.8378178887517331,11,0.2876274585723877,8,-0.0313865542411804,"How To Hit Sinclair Where It Hurts, According To An Anonymous Sinclair Anchor",-0.2200447916984558
94,The end scene was so bad that I kept on shivering hours after I saw it.,"'American Idol' Performer Is So Good, Katy Perry Drops Her Chair",fake,Polyjuice,_TfidfVectorizer,342,26.583081007003784,rf,end scene bad keep shiver hour see,idris elba star new hunchback notre dame netflix,0.2004650356637125,0.7685173554763723,16,0.003133944235742092,16,-0.0002688593522179,"Spurned By Top Lawyers, Trump's Defense Elevates Washington Outsider",-0.2365488409996032
95,Is Donald Trump a good person?,Mark Zuckerberg Is Expected To Testify Before Congress On Data Misuse: Reports,fake,Polyjuice,_TfidfVectorizer,342,26.17265772819519,rf,donald trump good person,idris elba star new hunchback notre dame netflix,0.3320485693520199,0.670682450969423,11,0.05787443369626999,8,-0.0313865542411804,"How To Hit Sinclair Where It Hurts, According To An Anonymous Sinclair Anchor",-0.2200447916984558
96,"What Are The Bulges Under Your Green Pantsuit, Trump?","What Are The Bulges Under Your Green Pantsuit, Hillary?",fake,Polyjuice,_TfidfVectorizer,342,20.91230535507202,rf,bulge green pantsuit trump,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.1340612361919247,0.9796545546384798,1,0.8414438366889954,9,0.0115139773115515,Cardi B's Former Manager Sues Her For $10 Million,-0.1319986134767532
97,"Russian prankster tricks Poroshenko into 1-hour call with fake ""president of St. Petersburg, Russia""","Russian prankster tricks Poroshenko into 1-hour call with fake ""president of Kyrgyzstan""",fake,Polyjuice,_TfidfVectorizer,342,23.9412305355072,rf,russian prankster trick poroshenko 1 hour fake president st petersburg russia,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.1208942379999897,0.9447104187925752,3,0.9586189985275269,14,0.0445375591516494,Sandra Oh Is Back And Ready To Upend Stereotypes In 'Killing Eve',-0.1702368706464767
98,'Boomerang' Reboot Ordered At BET As A Drama Comedy,'Boomerang' Reboot Ordered At BET As A TV Comedy,fake,Polyjuice,_TfidfVectorizer,342,25.61173391342163,rf,boomerang reboot order bet drama comedy,kate mckinnon break impression rudy giuliani,0.1588523158515049,0.97673300353777,1,0.9777398109436035,9,-0.080251045525074,Giuliani Says Cohen Never Spoke With Trump About His Big-Dollar Clients,-0.245940625667572
99,Americans Want Her In A Happy Way!,Re: Americans Want Hillary in Jail - Rightly So!,fake,Polyjuice,_TfidfVectorizer,342,18.82021951675415,rf,american want happy way,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.142530619329174,0.8529638011424563,7,0.5648553967475891,9,0.1232077628374099,Scotland Yard Launches Murder Investigation Into Russian Exile's Death,-0.1977752894163131
