,closest counterfactual,target instance,dataset_name,text_method,vectorizer,not find,runtime,model_name,closest_counterfactual \stopword,closest_true_instance,closest_similaritys,distance cf target,distance counterfactual target instance lev,distance counterfactual target instance bert,distance counterfactual closest_true_instance lev,distance counterfactual closest_true_instance bert,closest_true_instance_bert,closest_similaritys_bert
46,from only a few selections,"500 New Mobiles from 2004, MUST GO! Txt: NOKIA to No: 89545 & collect yours today!From ONLY aPS1 www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18 TXTAUCTION",spam,Polyjuice,_TfidfVectorizer,607,64.4979636669159,rf,selection,hot live fantasy 08707509020 20p min ntt ltd po box 1327 croydon cr9 5wb 0870 national rate,0.2563525604582897,0.689076514980411,21,0.11725832521915436,17.0,0.0850085392594337,"Do you ever notice that when you're driving, anyone going slower than you is an idiot and everyone driving faster than you is a maniac?",-0.1849225759506225
47,You have an important customer question. Call their phone and use the message.,You have an important customer service announcement. Call FREEPHONE 0800 542 0825 now!,spam,Polyjuice,_TfidfVectorizer,607,94.78268122673036,rf,important customer question phone use message,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,0.2766199669858451,0.9141894496968428,8,0.6311656832695007,18.0,0.260196328163147,"FREE GAME. Get Rayman Golf 4 FREE from the O2 Games Arcade. 1st get UR games settings. Reply POST, then save & activ8. Press 0 key for Arcade. Termsapply",-0.001321692019701
48,3 lions a -d,"Get 3 Lions England tone, reply lionm 4 mono or lionp 4 poly. 4 more go 2 www.ringtones.co.uk, the original n best. Tones 3GBP network operator rates apply",spam,Polyjuice,_TfidfVectorizer,607,77.69610357284546,rf,3 lion -d,important customer service announcement freephone 0800 542 0825,0.19553316945482,0.6823344620939489,27,0.3368648290634155,8.0,0.0335998721420764,Monthly password for wap. mobsi.com is 391784. Use your wap phone not PC.,-0.1395779848098755
49,"Wanting a new experience, the man chose to go with a movie over a concert because the movie had better music, better views, and a better price.",Do you want a new Video phone? 600 anytime any network mins 400 Inclusive Video calls AND downloads 5 per week Free delTOMORROW call 08002888812 or reply NOW,spam,Polyjuice,_TfidfVectorizer,607,72.30697083473206,rf,want new experience man choose movie concert movie well music well view well price,fancy shag do.intereste sextextuk.com txt xxuk suzy 69876 txts cost 1.50 msg tnc website x,0.2858217155905138,0.8509486212749302,27,0.19731271266937256,27.0,0.0260526053607463,You'll not rcv any more msgs from the chat svc. For FREE Hardcore services text GO to: 69988 If u get nothing u must Age Verify with yr network & try again,-0.2052706331014633
50,What do you want for Xmas?,What do U want for Xmas? How about 100 free text messages & a new video phone with half price line rental? Call free now on 0800 0721072 to find out more!,spam,Polyjuice,_TfidfVectorizer,607,67.73262739181519,rf,want xma,hot live fantasy 08707509020 20p min ntt ltd po box 1327 croydon cr9 5wb 0870 national rate,0.3654390694627245,0.8861345592337383,27,0.4967212378978729,17.0,0.0081890653818845,Missed call alert. These numbers called but left no message. 07008009200,-0.1457718759775161
51,send link to:,Email AlertFrom: Jeri StewartSize: 2KBSubject: Low-cost prescripiton drvgsTo listen to email call 123,spam,Polyjuice,_TfidfVectorizer,607,100.95000100135805,rf,send link,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,0.2222150114704322,0.83660284620671,13,0.30236274003982544,18.0,0.0644395872950553,(Bank of Granite issues Strong-Buy) EXPLOSIVE PICK FOR OUR MEMBERS *****UP OVER 300% *********** Nasdaq Symbol CDGT That is a $5.00 per..,-0.067821480333805
52,did indian curry look good in your chili bowls? did indian curry taste cool or spicy?,"44 7732584351, Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705.",spam,Polyjuice,_TfidfVectorizer,607,60.229339838027954,rf,indian curry look good chili bowl indian curry taste cool spicy,important customer service announcement freephone 0800 542 0825,0.2505858229996626,0.6831689366875916,29,0.03521446883678436,16.0,-0.0882896929979324,Your B4U voucher w/c 27/03 is MARSMS. Log onto www.B4Utele.com for discount credit. To opt out reply stop. Customer care call 08717168528,-0.1590074896812439
53,"In these cells, a voltage is induced which is electronically captured.","Dear Voucher Holder, 2 claim this weeks offer, at your PC go to http://www.e-tlp.co.uk/expressoffer Ts&Cs apply.2 stop texts txt STOP to 80062.",spam,Polyjuice,_TfidfVectorizer,607,74.0838713645935,rf,cell voltage induce electronically capture,fancy shag do.intereste sextextuk.com txt xxuk suzy 69876 txts cost 1.50 msg tnc website x,0.2089373976742099,0.7312450421073616,22,-0.0064657311886549,15.0,-0.014072423800826,Sunshine Quiz Wkly Q! Win a top Sony DVD player if u know which country the Algarve is in? Txt ansr to 82277. aPS1.50 SP:Tyrone,-0.2011181861162185
54,The lawyers slept.,U have a secret admirer. REVEAL who thinks U R So special. Call 09065174042. To opt out Reply REVEAL STOP. 1.50 per msg recd. Cust care 07821230901,spam,Polyjuice,_TfidfVectorizer,607,65.54791378974915,rf,lawyer sleep,fancy shag do.intereste sextextuk.com txt xxuk suzy 69876 txts cost 1.50 msg tnc website x,0.2094768615634989,0.718336748143062,27,-0.11884444206953049,15.0,-0.0630842968821525,Get your garden ready for summer with a FREE selection of summer bulbs and seeds worth aPS33:50 only with The Scotsman this Saturday. To stop go2 notxt.co.uk,-0.2498719990253448
55,This pay is  &uk lawyer;  lakhs:),This pay is  &lt;DECIMAL&gt;  lakhs:),spam,Polyjuice,_TfidfVectorizer,607,99.39148020744324,rf,pay   uk lawyer   lakh,,0.0,0.9279500467091698,2,0.5711789131164551,,,Wishing you a beautiful day. Each moment revealing even more things to keep you smiling. Do enjoy it.,-0.1742653250694275
56,You get the feeling that the filmmakers enjoy having these poor women being tortured and degraded--all this is shoved in your face because they know you'll enjoy it.,"You are guaranteed the latest Nokia Phone, a 40GB iPod MP3 player or a aPS500 prize! Txt word: COLLECT to No: 83355! IBHltd LdnW15H 150p/Mtmsgrcvd18+",spam,Polyjuice,_TfidfVectorizer,607,74.07383251190186,rf,feeling filmmaker enjoy have poor woman torture degrade shove face know enjoy,fancy shag do.intereste sextextuk.com txt xxuk suzy 69876 txts cost 1.50 msg tnc website x,0.2686640818324225,0.742425638379026,26,-0.03646918386220932,28.0,0.0167889520525932,Call Germany for only 1 pence per minute! Call from a fixed line via access number 0844 861 85 85. No prepayment. Direct access!,-0.2306608855724334
57,"Wollstonecraft arrived on August 31, 1819 on board the ship "" Sydney "" in Grenada. His father was James David Edgar.","HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national rate call",spam,Polyjuice,_TfidfVectorizer,607,63.53414583206177,rf,wollstonecraft arrive august 31 1819 board ship sydney grenada father james david edgar,fancy shag do.intereste sextextuk.com txt xxuk suzy 69876 txts cost 1.50 msg tnc website x,0.3332478787630895,0.6153060027322432,24,0.008434697985649109,21.0,0.0501487478613853,Burger King - Wanna play footy at a top stadium? Get 2 Burger King before 1st Sept and go Large or Super with Coca-Cola and walk out a winner,-0.0998331978917121
58,The revenue for the office was lower than the revenue for the gym because the tax for the gym was higher.,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send CASH to 86688 only 150p/msg. CC: 08708800282 HG/Suite342/2Lands Row/W1J6HL,spam,Polyjuice,_TfidfVectorizer,607,80.3717954158783,rf,revenue office low revenue gym tax gym high,fancy shag do.intereste sextextuk.com txt xxuk suzy 69876 txts cost 1.50 msg tnc website x,0.2593275982105513,0.7098768303957304,22,0.18999095261096954,21.0,-0.0250853858888149,Guess who am I?This is the first time I created a web page WWW.ASJESUS.COM read all I wrote. I'm waiting for your opinions. I want to be your friend 1/1,-0.221733883023262
59,You only have to bother with the first one because the acting is poor and the story is lame with many not so much cause of emotional hurt as I mentioned already.,December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update Co FREE on 08002986906,spam,Polyjuice,_TfidfVectorizer,607,66.16574358940125,rf,bother acting poor story lame cause emotional hurt mention,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,0.2781314644529246,0.8295353118605019,31,0.00425184890627861,32.0,-0.088503211736679,"Get 3 Lions England tone, reply lionm 4 mono or lionp 4 poly. 4 more go 2 www.ringtones.co.uk, the original n best. Tones 3GBP network operator rates apply",-0.1444007009267807
60,We were unable to contact you to your office and were contacted by email as we were trying to contact you from other enquiries. Low quality audio work could not get past the DoorkeeperCall system so we employed a phoneCall system.,We tried to contact you re our offer of New Video Phone 750 anytime any network mins HALF PRICE Rental camcorder call 08000930705 or reply for delivery Wed,spam,Polyjuice,_TfidfVectorizer,607,79.7696704864502,rf,unable contact office contact email try contact enquiry low quality audio work past doorkeepercall system employ phonecall system,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,0.3090997719226054,0.916523725598479,37,0.3822934031486511,41.0,0.151471808552742,Burger King - Wanna play footy at a top stadium? Get 2 Burger King before 1st Sept and go Large or Super with Coca-Cola and walk out a winner,-0.0912462025880813
61,You'll rvich better get yours from the chat svc. For free hardcore members only use the language,You'll not rcv any more msgs from the chat svc. For FREE Hardcore services text GO to: 69988 If u get nothing u must Age Verify with yr network & try again,spam,Polyjuice,_TfidfVectorizer,607,70.65542435646057,rf,rvich well chat svc free hardcore member use language,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,0.3596460101908806,0.9449206115533898,26,0.49365198612213135,18.0,0.0200726520270109,EASTENDERS TV Quiz. What FLOWER does DOT compare herself to? D= VIOLET E= TULIP F= LILY txt D E or F to 84025 NOW 4 chance 2 WIN aPS100 Cash WKENT/150P16+,-0.1222104132175445
62,Are you happy?,Wanna have a laugh? Try CHIT-CHAT on your mobile now! Logon by txting the word: CHAT and send it to No: 8883 CM PO Box 4217 London W1A 6ZF 16+ 118p/msg rcvd,spam,Polyjuice,_TfidfVectorizer,607,61.29749822616577,rf,happy,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,0.3196395116113577,0.7997985927684181,32,0.230165034532547,21.0,-0.0730775669217109,FROM 88066 LOST aPS12 HELP,-0.1714265048503875
63,b remuneration 0 87,Don't b floppy... b snappy & happy! Only gay chat service with photo upload call 08718730666 (10p/min). 2 stop our texts call 08712460324,spam,Polyjuice,_TfidfVectorizer,607,59.42746829986572,rf,b remuneration 0 87,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,0.0780131774254897,0.4193377502615563,22,0.13864150643348694,21.0,-0.0011091793421655,"Do you ever notice that when you're driving, anyone going slower than you is an idiot and everyone driving faster than you is a maniac?",-0.0773449167609214
64,WELL DONE!,YOU HAVE WON! As a valued Vodafone customer our computer has picked YOU to win a aPS150 prize. To collect is easy. Just call 09061743386,spam,Polyjuice,_TfidfVectorizer,607,73.98552918434143,rf,,hot live fantasy 08707509020 20p min ntt ltd po box 1327 croydon cr9 5wb 0870 national rate,0.2778647052096977,0.7980702436116336,25,0.2820369005203247,17.0,0.0870486125349998,Get a FREE mobile video player FREE movie. To collect text GO to 89105. Its free! Extra films can be ordered t's and c's apply. 18 yrs only,-0.0670397579669952
65,call now,"HOT LIVE FANTASIES call now 08707500020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national rate call",spam,Polyjuice,_TfidfVectorizer,607,75.94464612007141,rf,,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,0.26701423625188,0.701823839656862,22,0.4145321547985077,18.0,0.2492406517267227,"Do you ever notice that when you're driving, anyone going slower than you is an idiot and everyone driving faster than you is a maniac?",-0.0374485254287719
66,"Thank you, winner notified.","Thank you, winner notified by sms. Good Luck! No future marketing reply STOP to 84122 customer services 08450542832",spam,Polyjuice,_TfidfVectorizer,607,66.76391243934631,rf,thank winner notify,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,0.2656042962767472,0.8794702972004572,15,0.6040723323822021,21.0,0.093801312148571,"Do you ever notice that when you're driving, anyone going slower than you is an idiot and everyone driving faster than you is a maniac?",-0.0931702181696891
67,"If one of them caught the trap, they won the other team played the other team.",Free 1st week entry 2 TEXTPOD 4 a chance 2 win 40GB iPod or aPS250 cash every wk. Txt POD to 84128 Ts&Cs www.textpod.net custcare 08712405020.,spam,Polyjuice,_TfidfVectorizer,607,73.86874675750732,rf,catch trap win team play team,fancy shag do.intereste sextextuk.com txt xxuk suzy 69876 txts cost 1.50 msg tnc website x,0.2091155677370297,0.7194168571642714,26,0.056647274643182755,16.0,-0.066034086048603,"Mila, age23, blonde, new in UK. I look sex with UK guys. if u like fun with me. Text MTALK to 69866.18 . 30pp/txt 1st 5free. aPS1.50 increments. Help08718728876",-0.2009360343217849
68,"when you show it to the jury duty, i swear you'll be back in handcuffs for 90 days, and you'll tell me nothing.",Text BANNEDUK to 89555 to see! cost 150p textoperator g696ga 18+ XXX,spam,Polyjuice,_TfidfVectorizer,607,79.14583802223206,rf,jury duty swear handcuff 90 day tell,hot live fantasy 08707509020 20p min ntt ltd po box 1327 croydon cr9 5wb 0870 national rate,0.3356277792918811,0.7351828006666724,22,0.09383951872587204,23.0,-0.032628271728754,GSOH? Good with SPAM the ladies?U could b a male gigolo? 2 join the uk's fastest growing mens club reply ONCALL. mjzgroup. 08714342399.2stop reply STOP. msg@aPS1.50rcvd,-0.20561383664608
69,congratulations!,Congrats! Nokia 3650 video camera phone is your Call 09066382422 Calls cost 150ppm Ave call 3mins vary from mobiles 16+ Close 300603 post BCM4284 Ldn WC1N3XX,spam,Polyjuice,_TfidfVectorizer,607,28.810413122177124,rf,congratulation,hot live fantasy 08707509020 20p min ntt ltd po box 1327 croydon cr9 5wb 0870 national rate,0.2220619239483215,0.4936695732500946,26,0.15141183137893677,17.0,0.1068427413702011,Text PASS to 69669 to collect your polyphonic ringtones. Normal gprs charges apply only. Enjoy your tones,-0.0781811401247978
70,the same kind of letter: single.,Free msg: Single? Find a partner in your area! 1000s of real people are waiting to chat now!Send CHAT to 62220Cncl send STOPCS 08717890890aPS1.50 per msg,spam,Polyjuice,_TfidfVectorizer,607,23.31486201286316,rf,kind letter single,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,0.2814034001993792,0.8105846254476382,25,0.1492360532283783,18.0,0.0331597849726676,"Do you realize that in about 40 years, we'll have thousands of old ladies running around with tattoos?",-0.1176485866308212
71,bought two ringtones and heard the same thing over & over again,Bought one ringtone and now getting texts costing 3 pound offering more tones etc,spam,Polyjuice,_TfidfVectorizer,607,25.797752380371094,rf,buy ringtone hear thing,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,0.2698915305941538,0.8671329186304217,13,0.5430197715759277,18.0,0.1432572901248932,Natalie (20/F) is inviting you to be her friend. Reply YES-165 or NO-165 See her: www.SMS.ac/u/natalie2k9 STOP? Send STOP FRND to 62468,-0.097136914730072
72,You'll be receiving this message soon.,You will be receiving this week's Triple Echo ringtone shortly. Enjoy it!,spam,Polyjuice,_TfidfVectorizer,607,22.50880551338196,rf,receive message soon,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,0.3027946708535846,0.9397255828980964,9,0.44270002841949463,18.0,0.1892359852790832,"FREE GAME. Get Rayman Golf 4 FREE from the O2 Games Arcade. 1st get UR games settings. Reply POST, then save & activ8. Press 0 key for Arcade. Termsapply",-0.0380693450570106
73,Sorry I missed your call let's talk when you didn't have the time. I'm on 07090201529,Sorry I missed your call let's talk when you have the time. I'm on 07090201529,spam,Polyjuice,_TfidfVectorizer,607,22.07817554473877,rf,sorry miss let talk time 07090201529,hot live fantasy 08707509020 20p min ntt ltd po box 1327 croydon cr9 5wb 0870 national rate,0.3406066269547739,0.9969493168607778,1,0.9647117853164673,17.0,0.2840031087398529,(Bank of Granite issues Strong-Buy) EXPLOSIVE PICK FOR OUR MEMBERS *****UP OVER 300% *********** Nasdaq Symbol CDGT That is a $5.00 per..,-0.0245374273508787
74,"The UCP is a political party, the official opposition in Alberta, Canada. The radical party stands for one candidate and has one,",U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094565,spam,Polyjuice,_TfidfVectorizer,607,26.00493049621582,rf,ucp political party official opposition alberta canada radical party stand candidate,fancy shag do.intereste sextextuk.com txt xxuk suzy 69876 txts cost 1.50 msg tnc website x,0.2116289529881683,0.7991155824226386,24,0.012768464162945747,22.0,-0.0408797264099121,FREEMSG: Our records indicate you may be entitled to 3750 pounds for the Accident you had. To claim for free reply with YES to this msg. To opt out text STOP,-0.1381161957979202
75,( dedicated) texts sent from an e-mail to one of the following electronic entities:,FREE entry into our aPS250 weekly comp just send the word ENTER to 84128 NOW. 18 T&C www.textcomp.com cust care 08712405020.,spam,Polyjuice,_TfidfVectorizer,607,27.245665550231934,rf,dedicated text send e mail follow electronic entity,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,0.2616292390566714,0.8304236341295306,20,0.2622900605201721,21.0,0.0958074703812599,Get your garden ready for summer with a FREE selection of summer bulbs and seeds worth aPS33:50 only with The Scotsman this Saturday. To stop go2 notxt.co.uk,-0.1058144941926002
76,"Someone has Conceived a Person and entered into Their Ownscape and created a nice drama, everybody liked the drama!",Someone has conacted our dating service and entered your phone because they fancy you!To find out who it is call from landline 09111030116. PoBox12n146tf15,spam,Polyjuice,_TfidfVectorizer,607,30.760193347930908,rf,conceive person enter ownscape create nice drama everybody like drama,fancy shag do.intereste sextextuk.com txt xxuk suzy 69876 txts cost 1.50 msg tnc website x,0.2492346593802841,0.8825091756479342,20,0.13253405690193176,19.0,0.1038225665688514,"FREE RING TONE just text \POLYS\"" to 87131. Then every week get a new tone. 0870737910216yrs only aPS1.50/wk.""",-0.1624576300382614
77,"CALL 090909 000 & Halt 8242 C include all state highways in Waller County, Texas of the USA, USA.",CALL 09090900040 & LISTEN TO EXTREME DIRTY LIVE CHAT GOING ON IN THE OFFICE RIGHT NOW TOTAL PRIVACY NO ONE KNOWS YOUR [sic] LISTENING 60P MIN 24/7MP 0870753331018+,spam,Polyjuice,_TfidfVectorizer,607,28.37544131278992,rf,090909 000 halt 8242 c include state highway waller county texas usa usa,fancy shag do.intereste sextextuk.com txt xxuk suzy 69876 txts cost 1.50 msg tnc website x,0.3057295303346653,0.7551406420521662,27,0.17827069759368896,19.0,0.2072484195232391,"Win the newest UIHarry Potter and the Order of the Phoenix (Book 5) reply HARRY, answer 5 questions - chance to be the first among readers!",-0.1664609163999557
78,EMPTY your number is.,You have 1 new message. Please call 08718738034.,spam,Polyjuice,_TfidfVectorizer,607,20.91650080680847,rf,number,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,0.2855483509739643,0.8257283970137327,8,0.46177375316619873,18.0,0.1668927371501922,"Will u meet ur dream partner soon? Is ur career off 2 a flyng start? 2 find out free, txt HORO followed by ur star sign, e. g. HORO ARIES",-0.0636828392744064
79,You have won a guaranteed free slot machine,You have won a guaranteed aPS200 award or even aPS1000 cashto claim UR award call free on 08000407165 (18+) 2 stop getstop on 88222 PHP,spam,Polyjuice,_TfidfVectorizer,607,28.09971785545349,rf,win guarantee free slot machine,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,0.307974169048805,0.8387456955781352,19,0.433395117521286,18.0,0.161404013633728,"In The Simpsons Movie released in July 2007 name the band that died at the start of the film? A-Green Day, B-Blue Day, C-Red Day. (Send A, B or C)",-0.0396219715476036
80,*****exotic ape fang took my breath away.,Dorothy@kiefer.com (Bank of Granite issues Strong-Buy) EXPLOSIVE PICK FOR OUR MEMBERS *****UP OVER 300% *********** Nasdaq Symbol CDGT That is a $5.00 per..,spam,Polyjuice,_TfidfVectorizer,607,24.770206689834595,rf,exotic ape fang take breath away,important customer service announcement freephone 0800 542 0825,0.2317774413722008,0.848388554912597,23,0.13264620304107666,8.0,-0.0025513076689094,"0A$NETWORKS allow companies to bill for SMS, so they are responsible for their \suppliers\""",-0.1577254235744476
81,as valued citizen you will have the benefit of the cinema your cinema belongs to.,YOU HAVE WON! As a valued Vodafone customer our computer has picked YOU to win a aPS150 prize. To collect is easy. Just call 09061743386,spam,Polyjuice,_TfidfVectorizer,607,30.32162618637085,rf,value citizen benefit cinema cinema belong,fancy shag do.intereste sextextuk.com txt xxuk suzy 69876 txts cost 1.50 msg tnc website x,0.2553225815653792,0.8845823451877961,24,0.1591416746377945,15.0,0.0400071442127227,"Hungry gay guys feeling hungry and up 4 it, now. Call 08718730555 just 10p/min. To stop texts call 08712460324 (10p/min)",-0.1856842190027237
82,"ur 3, dvd 4, dvd 5... - ur 3, 4, - ur 10 billion american dollars owed for this lousy Picture.",Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066,spam,Polyjuice,_TfidfVectorizer,607,34.73658037185669,rf,ur 3 dvd 4 dvd 5 ur 3 4 ur 10 billion american dollar owe lousy picture,important customer service announcement freephone 0800 542 0825,0.3459376861838931,0.8005422962433644,21,0.21578818559646606,21.0,-0.0616585835814476,"FREE RING TONE just text \POLYS\"" to 87131. Then every week get a new tone. 0870737910216yrs only aPS1.50/wk.""",-0.1968835145235061
83,That day you asked about anand uk. Why:-),That day you asked about anand number. Why:-),spam,Polyjuice,_TfidfVectorizer,607,22.97423028945923,rf,day ask anand uk why:-,,0.0,0.9627847528656772,1,0.8458360433578491,,,"I have 2 sleeping bags, 1 blanket and paper and  phone details. Anything else?",-0.1010702699422836
84,No called alert. EMPTY,Missed call alert. These numbers called but left no message. 07008009200,spam,Polyjuice,_TfidfVectorizer,607,20.68690729141236,rf,call alert,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,0.311341223312125,0.8935910751146952,10,0.6030533313751221,18.0,0.1644272655248642,"Do you realize that in about 40 years, we'll have thousands of old ladies running around with tattoos?",-0.151541456580162
85,"With your consent, send the following texts from your e-mail to hornblower( tail)",Reply with your name and address and YOU WILL RECEIVE BY POST a weeks completely free accommodation at various global locations www.phb1.com ph:08700435505150p,spam,Polyjuice,_TfidfVectorizer,607,32.58171105384827,rf,consent send follow text e mail hornblower tail,hot live fantasy 08707509020 20p min ntt ltd po box 1327 croydon cr9 5wb 0870 national rate,0.3223086451568566,0.873615310342658,22,0.14445514976978302,17.0,0.0564932189881801,"Do you ever notice that when you're driving, anyone going slower than you is an idiot and everyone driving faster than you is a maniac?",-0.1145548671483993
86,Buying a new phone was inexpensive for Betty but not Katrina because Katrina had no money to give.,"Claim a 200 shopping spree, just call 08717895698 now! Have you won! MobStoreQuiz10ppm",spam,Polyjuice,_TfidfVectorizer,607,21.34671258926392,rf,buy new phone inexpensive betty katrina katrina money,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,0.403770099808842,0.8409861657405844,17,0.19763663411140442,18.0,0.1994329839944839,Hi I'm sue. I am 20 years old and work as a lapdancer. I love sex. Text me live - I'm i my bedroom now. text SUE to 89555. By TextOperator G2 1DA 150ppmsg 18+,-0.1306312978267669
87,Lowest bid for Mr Cave's goods at Mr. Sellers'2016.,FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W45WQ norm150p/tone 16+,spam,Polyjuice,_TfidfVectorizer,607,26.41145634651184,rf,low bid mr cave good mr sellers'2016,fancy shag do.intereste sextextuk.com txt xxuk suzy 69876 txts cost 1.50 msg tnc website x,0.3792008683295591,0.6865437713495774,29,0.02097519114613533,15.0,0.1552416831254959,"Do you ever notice that when you're driving, anyone going slower than you is an idiot and everyone driving faster than you is a maniac?",-0.1957841366529464
88,Have your team paid any back for their assistance?,"Had your contract mobile 11 Mnths? Latest Motorola, Nokia etc. all FREE! Double Mins & Text on Orange tariffs. TEXT YES for callback, no to remove from records",spam,Polyjuice,_TfidfVectorizer,607,23.370678186416622,rf,team pay assistance,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,0.2634187389786976,0.8237706637297779,26,0.24614687263965607,21.0,-0.0257759485393762,"FREE RING TONE just text \POLYS\"" to 87131. Then every week get a new tone. 0870737910216yrs only aPS1.50/wk.""",-0.1240338385105133
89,i had a secret admirer who was looking into u2's thai.,U 447801259231 have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094597,spam,Polyjuice,_TfidfVectorizer,607,25.317846059799194,rf,secret admirer look u2 thai,important customer service announcement freephone 0800 542 0825,0.3108704872941846,0.8831341958335306,20,0.3995060324668884,11.0,0.022475603967905,Freemsg: 1-month unlimited free calls! Activate SmartCall Txt: CALL to No: 68866. Subscriptn3gbp/wk unlimited calls Help: 08448714184 Stop?txt stop landlineonly,-0.2104737013578415
90,EMPTY aps 80865/ 92,FROM 88066 LOST aPS12 HELP,spam,Polyjuice,_TfidfVectorizer,607,31.66318106651306,rf,aps 80865/ 92,important customer service announcement premier freephone 0800 542 0578,0.2036583471747036,0.2753982518343486,5,0.7139533758163452,9.0,0.2880854606628418,Filthy stories and GIRLS waiting for your,-0.0968221202492713
91,My sincere advice to all: don't watch Harry Potter or,FreeMsg: Hey - I'm Buffy. 25 and love to satisfy men. Home alone feeling randy. Reply 2 C my PIX! QlynnBV Help08700621170150p a msg Send stop to stop txts,spam,Polyjuice,_TfidfVectorizer,607,23.854458332061768,rf,sincere advice watch harry potter,hot live fantasy 08707509020 20p min ntt ltd po box 1327 croydon cr9 5wb 0870 national rate,0.3816810581462018,0.8682567692682311,28,0.10198011994361877,17.0,0.1006189063191413,"Customer service announcement. We recently tried to make a delivery to you but were unable to do so, please call 07099833605 to re-schedule. Ref:9280114",-0.1188160479068756
92,"I don't know u and u don't know each other ; mail in Platitudes, F. R. I. D. I.",I don't know u and u don't know me. Send CHAT to 86688 now and let's find each other! Only 150p/Msg rcvd. HG/Suite342/2Lands/Row/W1J6HL LDN. 18 years or over.,spam,Polyjuice,_TfidfVectorizer,607,23.865226984024048,rf,know u u know mail platitude f. r. i. d. i.,important customer service announcement premier freephone 0800 542 0578,0.3610631223111162,0.8976572836778909,19,0.445250928401947,19.0,0.1818135678768158,"Do you ever notice that when you're driving, anyone going slower than you is an idiot and everyone driving faster than you is a maniac?",-0.1482005566358566
93,Your opinion is crucial here as it is shown in this film yourself.,PRIVATE! Your 2003 Account Statement for 07808 XXXXXX shows 800 un-redeemed S. I. M. points. Call 08719899217 Identifier Code: 41685 Expires 07/11/04,spam,Polyjuice,_TfidfVectorizer,607,27.409320831298828,rf,opinion crucial show film,fancy shag do.intereste sextextuk.com txt xxuk suzy 69876 txts cost 1.50 msg tnc website x,0.2478241353377454,0.7314088366906917,21,-0.10127811878919601,15.0,-0.0607334487140178,"FreeMsg: Claim ur 250 SMS messages-Text OK to 84025 now!Use web2mobile 2 ur mates etc. Join Txt250.com for 1.50p/wk. T&C BOX139, LA32WU. 16 . Remove txtX or stop",-0.1986480355262756
