,closest counterfactual,target instance,dataset_name,text_method,vectorizer,not find,runtime,model_name,closest_counterfactual \stopword,closest_true_instance,closest_similaritys,distance cf target,distance counterfactual target instance lev,distance counterfactual target instance bert,distance counterfactual closest_true_instance lev,distance counterfactual closest_true_instance bert,closest_true_instance_bert,closest_similaritys_bert
62,"The New York Times reported: "" Clarke had strong feelings about Harvey Weinstein, and at the time of the divorce, he asked Frank for support.",Trump’s Weary Defenders Face Fresh Worries - The New York Times,fake,Polyjuice,_TfidfVectorizer,279,26.661941528320312,dnn,new york time report clarke strong feeling harvey weinstein time divorce ask frank support,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.1184375447906552,0.8195831592074709,25,0.23407505452632904,25,0.0515572018921375,RAW: Shots fired as refugees escape burning deportation center in Istanbul,-0.1613840609788894
63,Stops political satire of big government and the media. Not Much.,What Stops Political Campaigns From Forging Signatures? Not Much.,fake,Polyjuice,_TfidfVectorizer,279,26.84225535392761,dnn,stop political satire big government medium,idris elba star new hunchback notre dame netflix,0.1333120397872836,0.8961200639061966,9,0.4424234628677368,11,0.129478245973587,NY State Police Building MS-13 Unit,-0.1370359361171722
64,"Address, Pittsburgh, Pennsylvania, is the standard political speech of the John Birch Society, the John Birch Society and the Republican Party. New York Times","In Address, Cuomo Posits New York’s Policies as an Answer to Trump - The New York Times",fake,Polyjuice,_TfidfVectorizer,279,28.36075258255005,dnn,address pittsburgh pennsylvania standard political speech john birch society john birch society republican party new york time,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.128579040997885,0.8776339102276123,21,0.3635946810245514,24,-0.0491187907755374,Military Family's Legally Adopted Daughter Could Be Deported,-0.1538202464580536
65,Geena Davis And 4th Husbands Reza Jarrahy Are Divorcing,Geena Davis And 4th Husband Reza Jarrahy Are Divorcing,fake,Polyjuice,_TfidfVectorizer,279,33.776405572891235,dnn,geena davis 4th husband reza jarrahy divorce,budget deal increase wildfire disaster funding $ 2 billion annually,0.1505609203897005,0.9752478138180972,1,0.9914470911026001,10,-0.0153449447825551,EPA Reportedly Approved Pipeline Project Linked To Lobbyist Renting Room To Pruitt,-0.1886802911758422
66,oros Launches porridges straight through the street from the ship's dock.,Soros Launches The ‘Purple Revolution’ Against America,fake,Polyjuice,_TfidfVectorizer,279,23.52328896522522,dnn,oro launch porridge straight street ship dock,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.0089416761098525,0.6595769070737194,10,0.22971880435943604,11,-0.12809519469738,"Art Bell, Paranormal Radio Show Host, Dies At 72",-0.294224351644516
67,xiety doesn't grow among the Republicans,Anxiety grows among GOP congressional staffers,fake,Polyjuice,_TfidfVectorizer,279,26.568557024002075,dnn,xiety grow republican,idris elba star new hunchback notre dame netflix,0.13969755762765,0.6862053729043184,6,0.20898568630218506,8,0.0078824674710631,FDNY rope rescue at Manhattan 6th-alarm,-0.2114711105823516
68,Trump Can Win by Mossad,Trump controlled by Mossad,fake,Polyjuice,_TfidfVectorizer,279,35.132710218429565,dnn,trump win mossad,diamond silk,0.2203885174941692,0.7755627036788234,2,0.7835105061531067,5,0.1158076897263526,Bus in Crash That Killed 6 in Chattanooga Had Strayed From Route - The New York Times,-0.1741829961538314
69,How to Build a Prepper’s Medical Emergency Care Kit on a Budget,How to Build a Prepper’s Medical Emergency Kit on a Budget,fake,Polyjuice,_TfidfVectorizer,279,22.539382934570312,dnn,build prepper medical emergency care kit budget,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.065674870290966,0.9934415961048998,1,0.9885899424552917,12,-0.1677705645561218,"FBI sees no ties between Trump, Putin",-0.2150906920433044
70,"The New York Times reported: "" Williams has appointed a career as a news anchor and regular author.",GOP Strategist: Nonsensical Trump Talking Like A 'Drunk Guy In Queens',fake,Polyjuice,_TfidfVectorizer,279,24.86153078079224,dnn,new york time report williams appoint career news anchor regular author,o.j simpson dismiss colin kaepernick stand flag,0.1797233441772259,0.7292772793981015,18,0.17281290888786316,18,0.1154225617647171,"Israeli Troops Wound 13 On Gaza Border, Day After Deadly Protest",-0.2260516136884689
71,"Anti-Trump protesters on a wall, red hats, and sunglasses with messages such as ""life is short"" are on the wall",Red Alert Politics: Anti-Trump Protesters Torch Muslim Immigrant’s Limo - Breitbart,fake,Polyjuice,_TfidfVectorizer,279,31.59675359725952,dnn,anti trump protester wall red hat sunglass message life short wall,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.0438651125571688,0.6895330488474951,20,0.523398220539093,20,-0.0580066330730915,Serena Williams Beats Venus Williams to Win Her 7th Australian Open Title - The New York Times,-0.1905640512704849
72,Trump's Carrier Ban Faces Supreme Court Reckoning,Trump's Travel Ban Faces Supreme Court Reckoning,fake,Polyjuice,_TfidfVectorizer,279,23.93861150741577,dnn,trump carrier ban face supreme court reckoning,idris elba star new hunchback notre dame netflix,0.25288982500483,0.9602243956161216,1,0.8520981073379517,8,0.0010954168392345,Inspiring Film Shows Power Of Combining Art And Activism Through Ballet,-0.255918949842453
73,'This Is Us' shows the difference between feeling and action.,'Tonight Show' Says 'This Is Us' Is 'Whip His Nuts'; Fan Doesn't Notice,fake,Polyjuice,_TfidfVectorizer,279,31.911023378372192,dnn,show difference feeling action,idris elba star new hunchback notre dame netflix,0.11450209397793,0.8865607431075611,10,0.40614014863967896,10,0.0697498545050621,"North Korea Demolishes Tunnels At Nuclear Test Site, Reports Say",-0.1891377717256546
74,Is this a good thing?,Muslim Australian Founder Of Youth Without Borders Is Denied Entry Into U.S.,fake,Polyjuice,_TfidfVectorizer,279,28.319454431533813,dnn,good thing,kate mckinnon break impression rudy giuliani,0.1757916680907513,0.6882867092563213,11,-0.06873514503240585,6,0.0683639124035835,"Rural Counties Are Making A Comeback, Census Data Shows",-0.1799757033586502
75,"The day before the break up of Cream, Bruce and Brown continued to write songs together with Jools Holland.",Chart Of The Day: Mind The Big Rigs—-Class 8 Truck Sales Down 46% Since Peak,fake,Polyjuice,_TfidfVectorizer,279,24.945658206939697,dnn,day break cream bruce brown continue write song jools holland,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.1712616199002638,0.8029291236180639,19,-0.0063454993069171906,19,-0.0474140085279941,Missouri Senate Panel Considers Declaring Porn A Public Health Threat,-0.1732367128133773
76,US Secret Service men To Find Recruits Who Haven’t Used Adderall,US Secret Service Struggles To Find Recruits Who Haven’t Used Adderall,fake,Polyjuice,_TfidfVectorizer,279,30.64518141746521,dnn,secret service man find recruit adderall,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.074197758039557,0.9813944071919216,1,0.9523176550865173,11,-0.0461562983691692,Serena Williams Beats Venus Williams to Win Her 7th Australian Open Title - The New York Times,-0.2175992876291275
77,Jew-Shielder Gavin McCuck Rekt by Jew-hating male!,Jew-Shielder Gavin McCuck Rekt by Jew-Hating Female Shitlord!,fake,Polyjuice,_TfidfVectorizer,279,40.34100842475891,dnn,jew shielder gavin mccuck rekt jew hate male,build prepper medical emergency kit budget,0.1783046113031712,0.9955469905200812,3,0.9349626898765564,7,0.0150621617212891,Supreme Court Justice Sotomayor Continues Duties After Breaking Shoulder,-0.2286306917667389
78,Those Threats Are Over,Those Threats Are Real,fake,Polyjuice,_TfidfVectorizer,279,28.069379091262817,dnn,threat,idris elba star new hunchback notre dame netflix,0.026677931009079,0.936719029449394,1,0.6460316181182861,8,0.0617831014096736,Cardi B To Be First Co-Host Of 'The Tonight Show' With Jimmy Fallon,-0.1821582019329071
79,Exactly where there is great writing there is great uproar because people see a lot of the bad writing. The uproar is real.,Here’s Exactly When To Book An International Flight (Based On New Data From More Than A Million Airfares),fake,Polyjuice,_TfidfVectorizer,279,26.52281832695008,dnn,exactly great writing great uproar people lot bad writing uproar real,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.0718046003764692,0.8509702810628116,23,0.14386382699012756,23,0.0183677207678556,U.S. Judge Refuses To Toss Suit Against Trump On Foreign Payments,-0.2267420887947082
80,Felony Voting Laws Are Changing Life; Activists Would Ditch Them Altogether,Felony Voting Laws Are Confusing; Activists Would Ditch Them Altogether,fake,Polyjuice,_TfidfVectorizer,279,31.50000786781311,dnn,felony voting law change life activist ditch altogether,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.0300096961747323,0.9801253423762502,2,0.875092625617981,11,0.0076609863899648,"President of a NATO Member Country, First Ever Foreign President to Address Iran's Parliament",-0.1616235673427581
81,EMPTY Trump's school sign holders demanded the president to inform the students. :,Barron Trump's School Signs Open Letter Demanding POTUS Enact Stricter Gun Laws,fake,Polyjuice,_TfidfVectorizer,279,24.956167459487915,dnn,trump school sign holder demand president inform student,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.0287312386238309,0.7581134810600467,12,0.5254319906234741,13,-0.0842773020267486,Renee Zellweger Is Judy Garland In First Look At Upcoming Biopic,-0.2000798881053924
82,Ad Breastfeeds In New Campaign Ad,Maryland Governor Candidate Breastfeeds In New Campaign Ad,fake,Polyjuice,_TfidfVectorizer,279,26.42794966697693,dnn,ad breastfeed new campaign ad,o.j simpson dismiss colin kaepernick stand flag,0.0574535214366672,0.8456906126241202,3,0.7748861312866211,7,0.1195339262485504,Trump's Travel Ban Faces Supreme Court Reckoning,-0.1673638075590133
83,JFK: Tells the World What I learned during the 60 second rainstorm:,Comey: AG Lynch Directed Me to Call Hillary Email Investigation a ‘Matter’ - Breitbart,fake,Polyjuice,_TfidfVectorizer,279,31.84405446052552,dnn,jfk tell world learn 60 second rainstorm,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.100166141304863,0.6675771136641803,14,0.1014445573091507,12,0.0208530854433774,Rachel Dolezal Faces Felony Charges For Welfare Fraud,-0.2435932904481887
84,"Ira Joe Fernández defeated Amy Frazier 3 -- 6, 6 -- 2, 6 -- 3.",MTV’s Ira Madison III Calls Jeff Sessions’ Granddaughter ’Prop’ Stolen from Toys R Us - Breitbart,fake,Polyjuice,_TfidfVectorizer,279,29.39559960365296,dnn,ira joe fernández defeat amy frazier 3 6 6 2 6 3,jew shielder gavin mccuck rekt jew hate female shitlord,0.0285070830638185,0.4871316350191347,15,0.05575064569711685,15,0.0174714140594005,Beijing holds surprise South China Sea drills in response to US patrol,-0.2614198923110962
85,"While partisan division is the central characteristic of the modern Congress, women have begun to crack away at the gridlock by forming coalitions that have surprised leaders of both parties.",Civil War in the GOP: Trump Leading “Long Experiment in Populism… New Republican Party”,fake,Polyjuice,_TfidfVectorizer,279,25.753785133361816,dnn,partisan division central characteristic modern congress woman begin crack away gridlock form coalition surprise leader party,gwen stefani superfan beat gwen stefani gwen stefani quiz,-0.0019198192557708,0.8317562987779921,29,0.2938348054885864,30,0.0601476654410362,Check Out Tokyo's New Godzilla Statue,-0.2724795043468475
86,"Banned in the EU, What is This Dangerous Gas Doing to Americans?","Banned in the EU, What is This Dangerous Chemical Doing to Americans?",fake,Polyjuice,_TfidfVectorizer,279,23.38314723968506,dnn,ban eu dangerous gas american,idris elba star new hunchback notre dame netflix,0.1770687298285781,0.9870624239847646,1,0.8500481247901917,12,0.0060212183743715,"'American Idol' Performer Is So Good, Katy Perry Drops Her Chair",-0.1908930242061615
87,Stern Reveals the Odds,"Sting Reveals The Weird Way He Met His Current Collaborator, Shaggy",fake,Polyjuice,_TfidfVectorizer,279,25.205783128738403,dnn,stern reveal odd,bill maher shred baghdad bob sarah huckabee sander bulls**t,0.2159525076944464,0.6957167744158869,10,0.12211718410253525,9,0.01815733499825,Confederate Statue In New Orleans Spray-Painted With 'F**k This S**t',-0.2292511016130447
88,What To Do About It:,People On The Street Apologize To Their Old Teachers On 'Jimmy Kimmel Live',fake,Polyjuice,_TfidfVectorizer,279,28.54781436920166,dnn,,idris elba star new hunchback notre dame netflix,0.070716263724162,0.7550634667777569,12,0.040411751717329025,8,-0.0331161320209503,Trump's Travel Ban Faces Supreme Court Reckoning,-0.1820340454578399
89,The Legendary Cristiano Ronaldo Scores A Dancing 'Bicycle Kick' Goal,The Legendary Cristiano Ronaldo Scores A Legendary 'Bicycle Kick' Goal,fake,Polyjuice,_TfidfVectorizer,279,25.3497314453125,dnn,legendary cristiano ronaldo score dancing bicycle kick goal,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.1610762080597409,0.9785701718557616,1,0.923597514629364,10,0.0936789140105247,Barring Reporters From Briefings: Does It Cross a Legal Line? - The New York Times,-0.2570342421531677
90,A Chinese man standing at a train station waiting for the turn of the train.,"A Chinese Nuclear Site, Hidden in a Mountain, Is Reborn as a Tourist Draw - The New York Times",fake,Polyjuice,_TfidfVectorizer,279,27.558592557907104,dnn,chinese man stand train station wait turn train,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.0703122768442675,0.875907846951835,16,0.3031410872936249,15,-0.0388452038168907,Michelle Obama Deletes Hillary Clinton From Twitter,-0.2334361970424652
91,"The "" National Post "" and Kay apologized, retracted the statement and settled out of court with Warman.",Chart Of The Day: The “Trump Rally” Is All Dow—Mind The Divergences,fake,Polyjuice,_TfidfVectorizer,279,29.84747338294983,dnn,national post kay apologize retract statement settle court warman,idris elba star new hunchback notre dame netflix,0.1363359449330864,0.7902424644936761,18,0.01966734603047371,18,-0.0692484751343727,John Krasinski Is Obsessed With 'The Devil Wears Prada' And Emily Blunt Can Prove It,-0.2144323736429214
92,Is Rachel Kinski a good actress?,Renee Zellweger Is Judy Garland In First Look At Upcoming Biopic,fake,Polyjuice,_TfidfVectorizer,279,25.53229022026062,dnn,rachel kinski good actress,representative government thugocracy,0.2798853247358614,0.6689793214251111,10,0.1717192828655243,6,-0.0340302363038063,Obama Criticizes Trump for Killing Climate Change Legacy - Breitbart,-0.2193986475467682
93,"In June 2007, drummer Wayne Bennett left the band and was replaced by Ben Timony.","Bridgewater, World’s Biggest Hedge Fund, Is Said to Be Slowing Hiring - The New York Times",fake,Polyjuice,_TfidfVectorizer,279,35.88112592697144,dnn,june 2007 drummer wayne bennett leave band replace ben timony,wikileak obama saudi agent,0.2530112896882939,0.6998736297513569,16,-0.06173332780599594,15,-0.0851894915103912,Beijing holds surprise South China Sea drills in response to US patrol,-0.2003283947706222
94,Hybrid Wars 8. Strategies against the weak (1B),Hybrid Wars 8. Strategies Against Africa (1B),fake,Polyjuice,_TfidfVectorizer,279,29.839643239974976,dnn,hybrid war 8 strategy weak 1b,gwen stefani superfan beat gwen stefani gwen stefani quiz,-0.0283652665398953,0.9499476412317154,3,0.7865734696388245,9,0.0666624084115028,Trump Donates First-Quarter Salary to National Park Service - The New York Times,-0.1891476064920425
95,'Star Wars' Burlesque Show Storms Across Coast With Sexy Stormtroopers','Star Wars' Burlesque Show Storms West Coast With Sexy Stormtroopers,fake,Polyjuice,_TfidfVectorizer,279,30.82793426513672,dnn,star war burlesque storm coast sexy stormtrooper,bill maher shred baghdad bob sarah huckabee sander bulls**t,0.209303448793923,0.9781713140276,2,0.9690804481506348,10,0.20774707198143,Father Seeking Justice For Teen’s Alleged Rape At Hands Of Indian Lawmaker Dies In Custody,-0.2506123483181
96,Just Leaders Not Quite Ready For A Jobs Guarantee,Democratic Leaders Not Quite Ready For A Jobs Guarantee,fake,Polyjuice,_TfidfVectorizer,279,31.29366064071656,dnn,leader ready job guarantee,idris elba star new hunchback notre dame netflix,0.0998348804309207,0.9730727295178346,1,0.8396022915840149,9,0.0058327256701886,Donald Glover Tells Ellen About His Full Circle 'Star Wars' Moment With His Son,-0.2048312127590179
97,Which would be the best?,How to Save the Conversation at Your Post-Election Thanksgiving Dinner,fake,Polyjuice,_TfidfVectorizer,279,22.81673502922058,dnn,good,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.0350902430094328,0.7956982095106083,9,0.03856714814901352,9,0.1070069894194603,Trump Just Launched The War On Christmas In May And People Are So Not Having It,-0.230223998427391
98,Bombardement in Central Park explosion.,Man Injured in Central Park Explosion - The New York Times,fake,Polyjuice,_TfidfVectorizer,279,26.04383635520935,dnn,bombardement central park explosion,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.032036233818815,0.8812655486768923,8,0.676382303237915,9,-0.1495980322360992,Clinton Campaign Planned To Vilify Nurses For Backing Sanders,-0.233175441622734
99,Who is the MSM?,Townhall: ’Why the MSM Is Ignoring Trump’s Sex Trafficking Busts’ - Breitbart,fake,Polyjuice,_TfidfVectorizer,279,22.341354608535767,dnn,msm,kate mckinnon break impression rudy giuliani,0.1948990028945771,0.7178207467018918,11,0.326351135969162,6,-0.001728995819576,"Italian Train Derails in Switzerland, Seven Injured",-0.2698340117931366
