,closest counterfactual,target instance,dataset_name,text_method,vectorizer,not find,runtime,model_name,closest_counterfactual \stopword,closest_true_instance,closest_similaritys,distance cf target,distance counterfactual target instance lev,distance counterfactual target instance bert,distance counterfactual closest_true_instance lev,distance counterfactual closest_true_instance bert,closest_true_instance_bert,closest_similaritys_bert
73,It really is a masterpiece.,"edited and shot with a syncopated style mimicking the work of his subjects , pray turns the idea of the documentary on its head , making it rousing , invigorating fun lacking any mtv puffery .",polarity,Polyjuice,,240,32.06069993972778,rf,masterpiece,fluffy disposible,0.0843354081501059,0.8518575507528862,35,0.24868890643119812,5,0.1723494678735733,feral and uncomfortable .,-0.1175496205687522
74,"Technicolor, if somewhat wittier, and a little dated, is again used for what it is, serving to enhance the great entertainment value of this film.","the techno tux is good for a few laughs , as are chan and hewitt , but when such a good design turns out to be a cheap knockoff , we can't recommend anything but a rental for the tuxedo .",polarity,Polyjuice,,240,31.923285484313965,rf,technicolor somewhat witty little date serve enhance great entertainment value film,execrable,-0.0084214459105757,0.9458765071403492,39,0.41839057207107544,25,0.1129553243517875,burns never really harnesses to full effect the energetic cast .,-0.0772098302841186
75,"'gangster', 'gangster' - you have been warned.","' . . . mafia , rap stars and hood rats butt their ugly heads in a regurgitation of cinematic violence that gives brutal birth to an unlikely , but likable , hero . '",polarity,Polyjuice,,240,31.979070901870728,rf,gangster gangster warn,fluffy disposible,-0.0406323297103731,0.7965686566659393,35,0.3972822427749634,7,0.0168343093246221,the adventures of pluto nash is a whole lot of nada .,-0.1284657120704651
76,a few pieces of the film buzz and whir ; very little of it actually clicks . the thing just and gets off the ground .,a few pieces of the film buzz and whir ; very little of it actually clicks . the thing just never gets off the ground .,polarity,Polyjuice,,240,26.40861177444458,rf,piece film buzz whir little actually click thing get ground,execrable,-0.014643776589399,0.9983213255224932,1,0.962689995765686,26,0.1708371788263321,exactly what you'd expect from a guy named kaos .,-0.0758219212293624
77,the movie is saved from too much lightness by the simplicity of the storytelling and the authenticity of the performances .,the movie is saved from unbearable lightness by the simplicity of the storytelling and the authenticity of the performances .,polarity,Polyjuice,,240,26.4068660736084,rf,movie save lightness simplicity storytelling authenticity performance,fluffy disposible,0.052779256247453,0.992696385375538,2,0.9293782711029053,21,0.1161693260073661,a startling and fresh examination of how the bike still remains an ambiguous icon in chinese society .,0.0133087849244475
78,"although bright , well-acted and thought-provoking , tuck no suffers from a laconic pace and a lack of traditional action .","although bright , well-acted and thought-provoking , tuck everlasting suffers from a laconic pace and a lack of traditional action .",polarity,Polyjuice,,240,30.04309391975403,rf,bright act thought provoke tuck suffer laconic pace lack traditional action,fluffy disposible,0.0953757556575565,0.9948017783980456,1,0.8686508536338806,21,0.2270787060260772,among the year's most intriguing explorations of alientation .,-0.0843623578548431
79,and,"rifkin no doubt fancies himself something of a hubert selby jr . , but there isn't an ounce of honest poetry in his entire script ; it's simply crude and unrelentingly exploitative .",polarity,Polyjuice,,240,32.60160160064697,rf,,execrable,-0.0738621860955736,0.6521039196894167,32,0.20291170477867126,1,0.4224617183208465,none of the characters or plot-lines are fleshed-out enough to build any interest .,-0.0871693342924118
80,"guy gets girl , guy loses girl , and now the audience falls asleep .","guy gets girl , guy loses girl , audience falls asleep .",polarity,Polyjuice,,240,27.2296724319458,rf,guy get girl guy lose girl audience fall asleep,execrable,-0.0723460576654071,0.986125152305986,3,0.9754021763801575,15,-0.0256619472056627,alternative medicine obviously has its merits . . . but ayurveda does the field no favors .,-0.1431004256010055
81,with this type of information you could clearly understand and take into consideration...,""" the emperor's new clothes "" begins with a simple plan . . . . well , at least that's the plan .",polarity,Polyjuice,,240,27.43200993537903,rf,type information clearly understand consideration,execrable,-0.0644557640060414,0.878040920246226,22,0.2014995813369751,13,0.1845909506082534,the movie doesn't add anything fresh to the myth .,-0.2186794579029083
82,and now here's a sadistic bike flick that would have made vittorio de sica proud .,now here's a sadistic bike flick that would have made vittorio de sica proud .,polarity,Polyjuice,,240,27.153427362442017,rf,sadistic bike flick vittorio de sica proud,else-,0.0,0.9966633273538406,1,0.9948868751525879,16,0.2307468056678772,"despite the pyrotechnics , narc is strictly by the book .",-0.0811384692788124
83,if steven soderbergh's 'solaris' is a failure it is a glorious triumph .,if steven soderbergh's 'solaris' is a failure it is a glorious failure .,polarity,Polyjuice,,240,24.59576821327209,rf,steven soderbergh solaris failure glorious triumph,else-,0.0,0.989903535721314,1,0.9343521595001221,13,0.2534018456935882,"despite the pyrotechnics , narc is strictly by the book .",-0.1142971515655517
84,what's really so great is their resemblance to everyday children .,what's really so appealing about the characters is their resemblance to everyday children .,polarity,Polyjuice,,240,25.83610367774964,rf,great resemblance everyday child,else-,0.0,0.9809933908091174,4,0.8598410487174988,11,0.1469743996858596,"bisset delivers a game performance , but she is unable to save the movie .",-0.1764157265424728
85,"I don't care if the movie is dark or light, but I sure do like it once I get used to it.","light , silly , photographed with colour and depth , and rather a good time .",polarity,Polyjuice,,240,27.6219379901886,rf,care movie dark light sure like,fluffy disposible,0.127042645428819,0.8569319236736139,22,0.40993639826774597,22,0.0568767823278903,"the values that have held the enterprise crew together through previous adventures and perils do so again-courage , self-sacrifice and patience under pressure .",-0.1632973402738571
86,"Even from the opening scenes, it's clear that all about the bane and child abuse involved.","from the opening scenes , it's clear that all about the benjamins is a totally formulaic movie .",polarity,Polyjuice,,240,25.8855082988739,rf,opening scene clear bane child abuse involve,else-,0.0,0.940626798147806,10,0.4079841375350952,16,0.1479714512825012,a solidly seaworthy chiller .,-0.1432265341281891
87,"as the story moves inexorably through its ten year timeframe , the picture becomes increasingly mesmerizing .","as the story moves inexorably through its seven day timeframe , the picture becomes increasingly mesmerizing .",polarity,Polyjuice,,240,31.65188503265381,rf,story move inexorably year timeframe picture increasingly mesmerizing,else-,0.0,0.994411294270338,2,0.9202081561088562,17,0.1318523436784744,"despite the pyrotechnics , narc is strictly by the book .",-0.0861752107739448
88,"the cinematography is bad, but this instant classic is proof that effort and imagination can't coexist.","director benoit jacquot , making his first opera-to-film translation with tosca , conveys the heaving passion of puccini's famous love-jealousy- murder-suicide fandango with great cinematic innovation .",polarity,Polyjuice,,240,36.3866446018219,rf,cinematography bad instant classic proof effort imagination coexist,fluffy disposible,0.0925039828951869,0.8358904866955195,27,0.37969616055488586,16,0.1671126931905746,we learn a lot about dying coral and see a lot of life on the reef .,-0.0679420530796051
89,"kung pow is oedekerk's realization of his only childhood dream to be in a martial-arts flick , and proves that sometimes the dreams of youth should remain just that .","kung pow is oedekerk's realization of his childhood dream to be in a martial-arts flick , and proves that sometimes the dreams of youth should remain just that .",polarity,Polyjuice,,240,31.706271171569824,rf,kung pow oedekerk realization childhood dream martial art flick prove dream youth remain,fluffy disposible,0.0678299124426182,0.9994950951490206,1,0.9946399927139282,30,-0.100798100233078,australian actor/director john polson and award-winning english cinematographer giles nuttgens make a terrific effort at disguising the obvious with energy and innovation .,-0.1134854704141616
90,The least stupid of the summer.,the smartest bonehead comedy of the summer .,polarity,Polyjuice,,240,21.668050527572632,rf,stupid summer,fluffy disposible,0.0796422642518438,0.8863352560211727,6,0.42742300033569336,6,0.0830538049340248,yakusho and shimizu . . . create engaging characterizations in imamura's lively and enjoyable cultural mix .,-0.1593525111675262
91,this is the kind of movie that gets a quick release before the great real contenders arrive in september .,this is the kind of movie that gets a quick release before real contenders arrive in september .,polarity,Polyjuice,,240,27.83044457435608,rf,kind movie get quick release great real contender arrive september,execrable,-0.0325446430781779,0.9971406232876082,2,0.9829314947128296,20,0.1166298165917396,oozes condescension from every pore .,-0.100381352007389
92,The ice-takers' mug is stuck in the window of a couple in b&w and begins massaging it out the window.,"once ice-t sticks his mug in the window of the couple's bmw and begins haranguing the wife in bad stage dialogue , all credibility flies out the window .",polarity,Polyjuice,,240,29.588854789733887,rf,ice taker mug stick window couple b&w begin massage window,execrable,-0.0842213974415381,0.9598609686990436,22,0.6174769401550293,20,-0.0089535620063543,"so young , so smart , such talent , such a wise * * * .",-0.1370543986558914
93,"once , when the 50 year old benigni appears as the title character , we find ourselves longing for the block of wood to come back .","once the 50 year old benigni appears as the title character , we find ourselves longing for the block of wood to come back .",polarity,Polyjuice,,240,28.54582166671753,rf,50 year old benigni appear title character find long block wood come,fluffy disposible,0.0353176646322896,0.9979148962207454,2,0.9907059669494629,27,0.2619282007217407,binoche and magimel are perfect in these roles .,-0.0740540027618408
94,it is so refreshing to see robin williams turn 180 degrees from the string of insultingly wild and sappy fiascoes he's been making for the last several years .,it is so refreshing to see robin williams turn 180 degrees from the string of insultingly innocuous and sappy fiascoes he's been making for the last several years .,polarity,Polyjuice,,240,27.272618532180783,rf,refreshing robin william turn 180 degree string insultingly wild sappy fiasco make year,fluffy disposible,0.1046617322976315,0.9961242749545032,1,0.991020917892456,29,0.1218168139457702,"while kids will probably eat the whole thing up , most adults will be way ahead of the plot .",-0.0448710061609745
95,"full of profound , real-life moments that anyone can relate to , it deserves a very wide audience .","full of profound , real-life moments that anyone can relate to , it deserves a wide audience .",polarity,Polyjuice,,240,33.78441381454468,rf,profound real life moment relate deserve wide audience,fluffy disposible,0.0722165548098074,0.9985782008663568,1,0.9938138127326965,19,0.0715779587626457,skip the film and buy the philip glass soundtrack cd .,-0.0194489080458879
96,"a baffling subplot involving smuggling drugs inside danish cows falls flat , and if you're going to alter the bard's ending , you'd better have a good choice of the book .","a baffling subplot involving smuggling drugs inside danish cows falls flat , and if you're going to alter the bard's ending , you'd better have a good alternative .",polarity,Polyjuice,,240,31.655550241470337,rf,baffling subplot involve smuggling drug inside danish cow fall flat go alter bard ending well good choice book,fluffy disposible,0.1239973811320479,0.99469316202261,4,0.9108724594116211,32,0.1493221670389175,[at least] moore is a real charmer .,-0.0315340124070644
97,a cautionary tale about the folly of superficiality that is all but endlessly superficial .,a cautionary tale about the folly of superficiality that is itself endlessly superficial .,polarity,Polyjuice,,240,28.48817539215088,rf,cautionary tale folly superficiality endlessly superficial,fluffy disposible,0.1540139350155228,0.99073174264318,2,0.974686861038208,15,0.2570175230503082,kinnear gives a tremendous performance .,-0.0953907072544097
98,and his performance and inspiring.,familiar but utterly delightful .,polarity,Polyjuice,,240,28.32242250442505,rf,performance inspiring,else-,0.0,0.7361402958461418,5,0.45699745416641235,5,0.2233521789312362,the end result is like cold porridge with only the odd enjoyably chewy lump .,-0.1429017484188079
99,the most anti-movie big studio picture since 3000 miles to graceland .,the most anti-human big studio picture since 3000 miles to graceland .,polarity,Polyjuice,,240,31.279300451278687,rf,anti movie big studio picture 3000 mile graceland,fluffy disposible,0.009082683742357,0.9755073800418196,1,0.9034759998321533,12,0.0130280014127492,"uses sharp humor and insight into human nature to examine class conflict , adolescent yearning , the roots of friendship and sexual identity .",-0.0724483132362365
