,target instance,closest counterfactual,closest_counterfactual \stopword,closest_true_instance,text_method,model_name,dataset_name,runtime,not find
48,"wiskey Brandy Rum Gin Beer Vodka Scotch Shampain Wine \KUDI\""yarasu dhina vaazhthukkal. ..""",UNKWORDZ Brandy Rum UNKWORDZ UNKWORDZ UNKWORDZ Scotch UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz brandy rum unkwordz unkwordz unkwordz scotch unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,important customer service announcement freephone 0800 542 0825,sedc,DistilBertForSequenceClassification,spam,18.573791027069092,38
49,"What i mean was i left too early to check, cos i'm working a 9-6.",What UNKWORDZ UNKWORDZ was UNKWORDZ UNKWORDZ UNKWORDZ early UNKWORDZ check UNKWORDZ UNKWORDZ i UNKWORDZ UNKWORDZ a 9 - UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz unkwordz unkwordz early unkwordz check unkwordz unkwordz unkwordz unkwordz 9 unkwordz unkwordz,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,sedc,DistilBertForSequenceClassification,spam,15.565069913864136,38
50,Can... I'm free...,UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,sunshine quiz wkly q win sony dvd player u know country algarve txt ansr 82277 aps1.50 sp tyrone,sedc,DistilBertForSequenceClassification,spam,9.167344093322754,38
51,Jus finish watching tv... U?,UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,sunshine quiz wkly q win sony dvd player u know country algarve txt ansr 82277 aps1.50 sp tyrone,sedc,DistilBertForSequenceClassification,spam,9.878959655761719,38
52,Any pain on urination any thing else?,UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,sunshine quiz wkly q win sony dvd player u know country algarve txt ansr 82277 aps1.50 sp tyrone,sedc,DistilBertForSequenceClassification,spam,10.35559892654419,38
53,Pls accept me for one day. Or am begging you change the number.,UNKWORDZ UNKWORDZ me for UNKWORDZ day UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz day unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,sedc,DistilBertForSequenceClassification,spam,13.686871767044067,40
54,Sorry da:)i was thought of calling you lot of times:)lil busy.i will call you at noon..,UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ of UNKWORDZ UNKWORDZ lot of times:)lil UNKWORDZ UNKWORDZ call UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz lot times:)lil unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,fancy shag do.intereste sextextuk.com txt xxuk suzy 69876 txts cost 1.50 msg tnc website x,sedc,DistilBertForSequenceClassification,spam,16.991365909576416,40
55,"And that is the problem. You walk around in \julianaland\"" oblivious to what is going on around you. I say the same things constantly and they go in one ear and out the other while you go off doing whatever you want to do. It's not that you don't know why I'm upset--it's that you don't listen when i tell you WHAT is going to upset me. Then you want to be surprised when I'm mad.""","And that UNKWORDZ the problem . You walk around in \julianaland\ "" oblivious to what is going on around UNKWORDZ . I say UNKWORDZ UNKWORDZ things constantly and they go in one UNKWORDZ and out the other while you go UNKWORDZ doing whatever UNKWORDZ want UNKWORDZ do . It UNKWORDZ not that you do n't know UNKWORDZ I 'm upset -- it 's that you do n't UNKWORDZ when i tell you WHAT is going to upset UNKWORDZ . Then you want to be surprised when I 'm mad . """,unkwordz problem walk \julianaland\ oblivious go unkwordz unkwordz unkwordz thing constantly unkwordz unkwordz unkwordz want unkwordz unkwordz know unkwordz m upset unkwordz tell go upset unkwordz want surprised m mad,hot live fantasy 08707509020 20p min ntt ltd po box 1327 croydon cr9 5wb 0870 national rate,sedc,DistilBertForSequenceClassification,spam,46.8404335975647,40
56,Dont flatter yourself... Tell that man of mine two pints of carlin in ten minutes please.... ,UNKWORDZ UNKWORDZ flatter yourself UNKWORDZ UNKWORDZ that man UNKWORDZ mine two UNKWORDZ UNKWORDZ carlin UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz unkwordz flatter unkwordz unkwordz man unkwordz unkwordz unkwordz carlin unkwordz unkwordz unkwordz unkwordz unkwordz,important customer service announcement freephone 0800 542 0825,sedc,DistilBertForSequenceClassification,spam,17.17238211631775,43
57,"I'll get there at 3, unless you guys want me to come some time sooner",UNKWORDZ 'll get UNKWORDZ UNKWORDZ 3 UNKWORDZ UNKWORDZ you UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ time UNKWORDZ,unkwordz unkwordz unkwordz 3 unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz time unkwordz,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,sedc,DistilBertForSequenceClassification,spam,14.33263087272644,48
58,My sis is catching e show in e afternoon so i'm not watching w her. So c u wan 2 watch today or tmr lor.,UNKWORDZ sis is UNKWORDZ e show in e UNKWORDZ UNKWORDZ i 'm not UNKWORDZ w her UNKWORDZ So c UNKWORDZ UNKWORDZ UNKWORDZ watch UNKWORDZ UNKWORDZ tmr UNKWORDZ .,unkwordz sis unkwordz e e unkwordz unkwordz m unkwordz w unkwordz c unkwordz unkwordz unkwordz watch unkwordz unkwordz tmr unkwordz,important customer service announcement freephone 0800 542 0825,sedc,DistilBertForSequenceClassification,spam,18.943593502044678,51
59,Like a personal sized or what,UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,sunshine quiz wkly q win sony dvd player u know country algarve txt ansr 82277 aps1.50 sp tyrone,sedc,DistilBertForSequenceClassification,spam,8.669712781906128,53
60,We stopped to get ice cream and will go back after,UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,sunshine quiz wkly q win sony dvd player u know country algarve txt ansr 82277 aps1.50 sp tyrone,sedc,DistilBertForSequenceClassification,spam,11.921629905700684,53
61,"It's ok, at least armand's still around",UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,sunshine quiz wkly q win sony dvd player u know country algarve txt ansr 82277 aps1.50 sp tyrone,sedc,DistilBertForSequenceClassification,spam,11.936931610107422,54
62,"Good FRIENDS CaRE for each Other.. CLoSE Friends UNDERSTaND each Other... and TRUE Friends STaY forever beyond words, beyond time. Gud ni8","UNKWORDZ UNKWORDZ UNKWORDZ for each Other UNKWORDZ CLoSE UNKWORDZ UNDERSTaND UNKWORDZ UNKWORDZ ... UNKWORDZ UNKWORDZ Friends STaY forever beyond UNKWORDZ , UNKWORDZ time . UNKWORDZ ni8",unkwordz unkwordz unkwordz unkwordz close unkwordz understand unkwordz unkwordz unkwordz unkwordz friend stay forever unkwordz unkwordz time unkwordz ni8,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,sedc,DistilBertForSequenceClassification,spam,18.62622904777527,54
63,Got it..mail panren paru..,UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,sunshine quiz wkly q win sony dvd player u know country algarve txt ansr 82277 aps1.50 sp tyrone,sedc,DistilBertForSequenceClassification,spam,9.833076000213623,54
64,Am i that much bad to avoid like this?,UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,sunshine quiz wkly q win sony dvd player u know country algarve txt ansr 82277 aps1.50 sp tyrone,sedc,DistilBertForSequenceClassification,spam,11.450035572052002,54
65,Appt is at &lt;TIME&gt; am. Not my fault u don't listen. I told u twice,UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ lt;TIME&gt UNKWORDZ am UNKWORDZ Not my UNKWORDZ u do n't listen UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz unkwordz lt;time&gt unkwordz unkwordz unkwordz u listen unkwordz unkwordz unkwordz unkwordz unkwordz,important customer service announcement premier freephone 0800 542 0578,sedc,DistilBertForSequenceClassification,spam,17.298208236694336,54
66,My trip was ok but quite tiring lor. Uni starts today but it's ok 4 me cos i'm not taking any modules but jus concentrating on my final yr project.,My UNKWORDZ was UNKWORDZ but UNKWORDZ tiring UNKWORDZ . Uni starts UNKWORDZ UNKWORDZ it 's ok UNKWORDZ UNKWORDZ cos UNKWORDZ 'm not UNKWORDZ any modules but UNKWORDZ UNKWORDZ on my final yr project .,unkwordz unkwordz unkwordz tiring unkwordz uni start unkwordz unkwordz ok unkwordz unkwordz cos unkwordz m unkwordz module unkwordz unkwordz final yr project,hot live fantasy 08707509020 20p min ntt ltd po box 1327 croydon cr9 5wb 0870 national rate,sedc,DistilBertForSequenceClassification,spam,22.369447708129883,55
67,Check audrey's status right now,UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,sunshine quiz wkly q win sony dvd player u know country algarve txt ansr 82277 aps1.50 sp tyrone,sedc,DistilBertForSequenceClassification,spam,8.81936764717102,56
68,Lol great now im getting hungry.,UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,sunshine quiz wkly q win sony dvd player u know country algarve txt ansr 82277 aps1.50 sp tyrone,sedc,DistilBertForSequenceClassification,spam,10.355638265609741,56
69,"I'm tired of arguing with you about this week after week. Do what you want and from now on, i'll do the same.",UNKWORDZ 'm UNKWORDZ UNKWORDZ arguing with UNKWORDZ UNKWORDZ this week after week . UNKWORDZ what UNKWORDZ UNKWORDZ and UNKWORDZ now on UNKWORDZ UNKWORDZ UNKWORDZ do the same .,unkwordz m unkwordz unkwordz argue unkwordz unkwordz week week unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,sedc,DistilBertForSequenceClassification,spam,18.266403913497925,56
70,Hi.what you think about match?,UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,sunshine quiz wkly q win sony dvd player u know country algarve txt ansr 82277 aps1.50 sp tyrone,sedc,DistilBertForSequenceClassification,spam,8.92641568183899,60
71,No messages on her phone. I'm holding it now,UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,sunshine quiz wkly q win sony dvd player u know country algarve txt ansr 82277 aps1.50 sp tyrone,sedc,DistilBertForSequenceClassification,spam,12.257411479949951,61
72,No got new job at bar in airport on satsgettin 4.47per hour but means no lie in! keep in touch,No got UNKWORDZ job UNKWORDZ bar UNKWORDZ airport UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ but means UNKWORDZ lie in UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ,get unkwordz job unkwordz bar unkwordz airport unkwordz unkwordz unkwordz unkwordz mean unkwordz lie unkwordz unkwordz unkwordz unkwordz,fancy shag do.intereste sextextuk.com txt xxuk suzy 69876 txts cost 1.50 msg tnc website x,sedc,DistilBertForSequenceClassification,spam,22.812981843948364,65
73,Dear how is chechi. Did you talk to her,UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,sunshine quiz wkly q win sony dvd player u know country algarve txt ansr 82277 aps1.50 sp tyrone,sedc,DistilBertForSequenceClassification,spam,13.880881786346436,66
74,But i dint slept in afternoon.,UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,sunshine quiz wkly q win sony dvd player u know country algarve txt ansr 82277 aps1.50 sp tyrone,sedc,DistilBertForSequenceClassification,spam,9.76505732536316,66
75,I absolutely LOVE South Park! I only recently started watching the office.,I UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ recently UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz recently unkwordz unkwordz unkwordz unkwordz unkwordz,customer service representative freephone 0808 145 4742 9am-11pm win guarantee aps1000 cash aps5000 prize,sedc,DistilBertForSequenceClassification,spam,12.992861986160278,68
76,Crucify is c not s. You should have told me earlier.,UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,sunshine quiz wkly q win sony dvd player u know country algarve txt ansr 82277 aps1.50 sp tyrone,sedc,DistilBertForSequenceClassification,spam,13.364938735961914,68
77,\Hey sorry I didntgive ya a a bellearlier hunny,UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,sunshine quiz wkly q win sony dvd player u know country algarve txt ansr 82277 aps1.50 sp tyrone,sedc,DistilBertForSequenceClassification,spam,12.76310420036316,68
78,I dont thnk its a wrong calling between us,UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,sunshine quiz wkly q win sony dvd player u know country algarve txt ansr 82277 aps1.50 sp tyrone,sedc,DistilBertForSequenceClassification,spam,12.253312110900879,68
79,"It's wylie, you in tampa or sarasota?",UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,sunshine quiz wkly q win sony dvd player u know country algarve txt ansr 82277 aps1.50 sp tyrone,sedc,DistilBertForSequenceClassification,spam,12.556996822357178,70
80,Have you heard from this week?,UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,sunshine quiz wkly q win sony dvd player u know country algarve txt ansr 82277 aps1.50 sp tyrone,sedc,DistilBertForSequenceClassification,spam,9.436019659042358,70
81,Send his number and give reply tomorrow morning for why you said that to him like that ok,Send UNKWORDZ number and UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ for why UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ that UNKWORDZ,send unkwordz number unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,sedc,DistilBertForSequenceClassification,spam,14.27469801902771,70
82,R we going with the  &lt;#&gt;  bus?,UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,sunshine quiz wkly q win sony dvd player u know country algarve txt ansr 82277 aps1.50 sp tyrone,sedc,DistilBertForSequenceClassification,spam,13.571573495864868,70
83,HIYA COMIN 2 BRISTOL 1 ST WEEK IN APRIL. LES GOT OFF + RUDI ON NEW YRS EVE BUT I WAS SNORING.THEY WERE DRUNK! U BAK AT COLLEGE YET? MY WORK SENDS INK 2 BATH.,HIYA COMIN 2 UNKWORDZ 1 UNKWORDZ UNKWORDZ IN UNKWORDZ . UNKWORDZ GOT OFF + RUDI ON NEW YRS EVE BUT UNKWORDZ WAS SNORING.THEY WERE UNKWORDZ UNKWORDZ UNKWORDZ BAK AT COLLEGE UNKWORDZ UNKWORDZ MY WORK SENDS INK UNKWORDZ BATH .,hiya comin 2 unkwordz 1 unkwordz unkwordz unkwordz unkwordz get + rudi new yrs eve unkwordz snoring.they unkwordz unkwordz unkwordz bak college unkwordz unkwordz work send ink unkwordz bath,important customer service announcement freephone 0800 542 0825,sedc,DistilBertForSequenceClassification,spam,24.818902492523193,70
84,Nvm... I'm going to wear my sport shoes anyway... I'm going to be late leh.,Nvm UNKWORDZ UNKWORDZ UNKWORDZ going UNKWORDZ UNKWORDZ UNKWORDZ sport UNKWORDZ anyway ... UNKWORDZ UNKWORDZ going to UNKWORDZ UNKWORDZ leh UNKWORDZ,nvm unkwordz unkwordz unkwordz go unkwordz unkwordz unkwordz sport unkwordz unkwordz unkwordz go unkwordz unkwordz leh unkwordz,important customer service announcement freephone 0800 542 0825,sedc,DistilBertForSequenceClassification,spam,18.361737489700317,71
85,MAYBE IF YOU WOKE UP BEFORE FUCKING 3 THIS WOULDN'T BE A PROBLEM.,UNKWORDZ UNKWORDZ YOU UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ WOULDN'T UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,hot live fantasy 08707509020 20p min ntt ltd po box 1327 croydon cr9 5wb 0870 national rate,sedc,DistilBertForSequenceClassification,spam,13.762450218200684,71
86,Height of Confidence: All the Aeronautics professors wer calld &amp; they wer askd 2 sit in an aeroplane. Aftr they sat they wer told dat the plane ws made by their students. Dey all hurried out of d plane.. Bt only 1 didnt move... He said:\if it is made by my students,UNKWORDZ of Confidence : All the Aeronautics professors wer calld & amp ; they wer askd 2 sit UNKWORDZ an aeroplane UNKWORDZ Aftr they UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ dat the plane ws made UNKWORDZ their students . Dey all hurried out of d plane UNKWORDZ Bt UNKWORDZ 1 did nt move ... UNKWORDZ said:\if it is UNKWORDZ by my students,unkwordz confidence aeronautic professor wer calld amp wer askd 2 sit unkwordz aeroplane unkwordz aftr unkwordz unkwordz unkwordz unkwordz dat plane ws unkwordz student dey hurry d plane unkwordz bt unkwordz 1 nt unkwordz said:\if unkwordz student,important customer service announcement freephone 0800 542 0825,sedc,DistilBertForSequenceClassification,spam,35.69574522972107,73
87,Ok u can take me shopping when u get paid =D,UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,sunshine quiz wkly q win sony dvd player u know country algarve txt ansr 82277 aps1.50 sp tyrone,sedc,DistilBertForSequenceClassification,spam,12.417773962020874,73
88,S:-)if we have one good partnership going we will take lead:),UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,sunshine quiz wkly q win sony dvd player u know country algarve txt ansr 82277 aps1.50 sp tyrone,sedc,DistilBertForSequenceClassification,spam,14.169992208480835,73
89,"Haha, my friend tyler literally just asked if you could get him a dubsack",UNKWORDZ UNKWORDZ UNKWORDZ friend UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ if UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ a UNKWORDZ,unkwordz unkwordz unkwordz friend unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,sedc,DistilBertForSequenceClassification,spam,14.179341554641724,73
90,I'm turning off my phone. My moms telling everyone I have cancer. And my sister won't stop calling. It hurts to talk. Can't put up with it. See u when u get home. Love u,I 'm turning off my phone . My UNKWORDZ telling everyone I have UNKWORDZ . And my sister wo UNKWORDZ UNKWORDZ UNKWORDZ . It UNKWORDZ to talk . UNKWORDZ UNKWORDZ put up with it . UNKWORDZ u when u UNKWORDZ UNKWORDZ . UNKWORDZ u,m turn phone unkwordz tell unkwordz sister wo unkwordz unkwordz unkwordz unkwordz talk unkwordz unkwordz unkwordz u u unkwordz unkwordz unkwordz u,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,sedc,DistilBertForSequenceClassification,spam,25.776521921157837,73
91,If I get there before you after your ten billion calls and texts so help me god,If UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ billion UNKWORDZ and texts UNKWORDZ UNKWORDZ UNKWORDZ god,unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz billion unkwordz text unkwordz unkwordz unkwordz god,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,sedc,DistilBertForSequenceClassification,spam,14.127131223678589,76
92,I wud never mind if u dont miss me or if u dont need me.. But u wil really hurt me wen u need me &amp; u dont tell me......... Take care:-),I wud never mind if UNKWORDZ do nt miss UNKWORDZ or UNKWORDZ u UNKWORDZ UNKWORDZ UNKWORDZ me .. UNKWORDZ UNKWORDZ wil really UNKWORDZ me wen u need me & amp ; u UNKWORDZ UNKWORDZ UNKWORDZ me ......... Take care:- ),wud mind unkwordz nt miss unkwordz unkwordz u unkwordz unkwordz unkwordz unkwordz unkwordz wil unkwordz wen u need amp u unkwordz unkwordz unkwordz care:-,important customer service announcement premier freephone 0800 542 0578,sedc,DistilBertForSequenceClassification,spam,26.1406569480896,76
93,Still at west coast... Haiz... II'll take forever to come back...,UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ Haiz UNKWORDZ UNKWORDZ take UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz unkwordz unkwordz haiz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,fancy shag do.intereste sextextuk.com txt xxuk suzy 69876 txts cost 1.50 msg tnc website x,sedc,DistilBertForSequenceClassification,spam,15.721581935882568,76
94,Pls i wont belive god.not only jesus.,UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,sunshine quiz wkly q win sony dvd player u know country algarve txt ansr 82277 aps1.50 sp tyrone,sedc,DistilBertForSequenceClassification,spam,11.919225931167603,76
95,In e msg jus now. U said thanks for gift.,UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,sunshine quiz wkly q win sony dvd player u know country algarve txt ansr 82277 aps1.50 sp tyrone,sedc,DistilBertForSequenceClassification,spam,13.119107007980347,76
96,I want to see your pretty pussy...,UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,sunshine quiz wkly q win sony dvd player u know country algarve txt ansr 82277 aps1.50 sp tyrone,sedc,DistilBertForSequenceClassification,spam,10.69275450706482,76
97,Did he just say somebody is named tampa,UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,sunshine quiz wkly q win sony dvd player u know country algarve txt ansr 82277 aps1.50 sp tyrone,sedc,DistilBertForSequenceClassification,spam,10.423705577850342,76
98,II only send me the contents page...,UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,sunshine quiz wkly q win sony dvd player u know country algarve txt ansr 82277 aps1.50 sp tyrone,sedc,DistilBertForSequenceClassification,spam,10.698519706726074,77
99,"wow. You're right! I didn't mean to do that. I guess once i gave up on boston men and changed my search location to nyc, something changed. Cuz on my signin page it still says boston.","wow . You 're UNKWORDZ ! UNKWORDZ did n't mean to do that UNKWORDZ I guess once i gave UNKWORDZ UNKWORDZ boston men UNKWORDZ UNKWORDZ my search UNKWORDZ to UNKWORDZ , UNKWORDZ changed . Cuz on my signin page it still UNKWORDZ UNKWORDZ .",wow unkwordz unkwordz mean unkwordz guess give unkwordz unkwordz boston man unkwordz unkwordz search unkwordz unkwordz unkwordz change cuz signin page unkwordz unkwordz,important customer service announcement freephone 0800 542 0825,sedc,DistilBertForSequenceClassification,spam,25.0963613986969,77
