,target instance,closest counterfactual,closest_counterfactual \stopword,closest_true_instance,text_method,model_name,dataset_name,runtime,not find
68,"New Mobiles from 2004, MUST GO! Txt: NOKIA to No: 89545 & collect yours today! From ONLY aPS1. www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18 TXTAUCTION.","New Mobiles from 2004 , MUST GO ! Txt : NOKIA to No : 89545 & collect yours today ! From ONLY aPS1 . www.4-tc.biz 2optout 087187262701.50gbp / mtmsg18 TXTAUCTION .",new mobile 2004 txt nokia 89545 collect today aps1 www.4-tc.biz 2optout 087187262701.50gbp mtmsg18 txtauction,wylie tampa sarasota,growing_net,DistilBertForSequenceClassification,spam,14.617446899414062,11
69,So I_ pay first lar... Then when is da stock comin...,So I _ devote first lar ... Then when is da stock comin ...,devote lar da stock comin,important customer service announcement freephone 0800 542 0825,growing_net,DistilBertForSequenceClassification,spam,7.47908878326416,11
70,You're right I have now that I think about it,You 're right I have now that I opine about it,right opine,hot live fantasy 08707509020 20p min ntt ltd po box 1327 croydon cr9 5wb 0870 national rate,growing_net,DistilBertForSequenceClassification,spam,5.727144479751587,11
71,I dunno they close oredi not... II v ma fan...,I dunno they close oredi not ... II v ma sports_fan ...,dunno close oredi ii v ma sports_fan,important customer service announcement freephone 0800 542 0825,growing_net,DistilBertForSequenceClassification,spam,6.532992839813232,11
72,URGENT! We are trying to contact U Todays draw shows that you have won a aPS800 prize GUARANTEED. Call 09050000460 from land line. Claim J89. po box245c2150pm,URGENT ! We are trying to contact U Todays draw shows that you have won a aPS800 disrespect GUARANTEED . Call 09050000460 from land line . Claim J89 . po box245c2150pm,urgent try contact u today draw show win aps800 disrespect guarantee 09050000460 land line claim j89 po box245c2150pm,,growing_net,DistilBertForSequenceClassification,spam,13.978951215744019,11
73,Yo chad which gymnastics class do you wanna take? The site says Christians class is full..,Yo chad which gymnastics class do you wanna take ? The site says Christians socio-economic_class is full ..,yo chad gymnastics class wanna site say christian socio economic_class,important customer service announcement freephone 0800 542 0825,growing_net,DistilBertForSequenceClassification,spam,7.558340787887573,11
74,83039 62735=aPS450 UK Break AccommodationVouchers terms & conditions apply. 2 claim you mustprovide your claim number which is 15541 ,83039 62735 = aPS450 UK Break AccommodationVouchers terms & conditions apply . 2 claim you mustprovide your claim number which is 15541,83039 62735 = aps450 uk break accommodationvoucher term condition apply 2 claim mustprovide claim number 15541,wylie tampa sarasota,growing_net,DistilBertForSequenceClassification,spam,10.794420957565308,11
75,"wiskey Brandy Rum Gin Beer Vodka Scotch Shampain Wine \KUDI\""yarasu dhina vaazhthukkal. ..""","wiskey Brandy Rum noose beer Vodka Scotch Shampain Wine \KUDI\""yarasu dhina vaazhthukkal . .. ""","wiskey brandy rum noose beer vodka scotch shampain wine \kudi\""yarasu dhina vaazhthukkal",important customer service announcement freephone 0800 542 0825,growing_net,DistilBertForSequenceClassification,spam,10.36778473854065,11
76,"What i mean was i left too early to check, cos i'm working a 9-6.","What i mingy was i left too early_on to check , cos i 'm working a 9 - 6 .",mingy leave early_on check cos m work 9 6,important customer service announcement freephone 0800 542 0825,growing_net,DistilBertForSequenceClassification,spam,8.466296195983887,11
77,Please CALL 08712402578 immediately as there is an urgent message waiting for you,Please CALL 08712402578 immediately as there embody an urgent message waiting for you,08712402578 immediately embody urgent message wait,wylie tampa sarasota,growing_net,DistilBertForSequenceClassification,spam,7.8962695598602295,14
78,"our mobile number has won aPS5000, to claim calls us back or ring the claims hot line on 09050005321.","our mobile figure has won aPS5000 , to claim calls us plunk_for or ring the claims hot line on 09050005321 .",mobile figure win aps5000 claim call plunk_for ring claim hot line 09050005321,wylie tampa sarasota,growing_net,DistilBertForSequenceClassification,spam,9.002217292785645,14
79,Pls accept me for one day. Or am begging you change the number.,Pls accept me for one day . Or am begging you change the number .,pls accept day beg change number,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,growing_net,DistilBertForSequenceClassification,spam,7.106805086135864,14
80,Sorry da:)i was thought of calling you lot of times:)lil busy.i will call you at noon..,Sorry da:)i was thought of calling you lot of times:)lil busy.i will call you at noon ..,sorry da:)i think call lot times:)lil busy.i noon,hot live fantasy 08707509020 20p min ntt ltd po box 1327 croydon cr9 5wb 0870 national rate,growing_net,DistilBertForSequenceClassification,spam,7.826018571853638,14
81,"And that is the problem. You walk around in \julianaland\"" oblivious to what is going on around you. I say the same things constantly and they go in one ear and out the other while you go off doing whatever you want to do. It's not that you don't know why I'm upset--it's that you don't listen when i tell you WHAT is going to upset me. Then you want to be surprised when I'm mad.""","And that is the problem . You walk around in \julianaland\ "" oblivious to what is going on around you . I say the same things constantly and they go in one ear and out the other while you go off act whatever you want to do . It 's not that you do n't know why I 'm upset -- it 's that you do n't listen when i tell you WHAT personify going to upset me . Then you want to be surprised when I 'm mad . """,problem walk \julianaland\ oblivious go thing constantly ear act want know m upset listen tell personify go upset want surprised m mad,hot live fantasy 08707509020 20p min ntt ltd po box 1327 croydon cr9 5wb 0870 national rate,growing_net,DistilBertForSequenceClassification,spam,31.35068678855896,14
82,PRIVATE! Your 2004 Account Statement for 078498****7 shows 786 unredeemed Bonus Points. To claim call 08719180219 Identifier Code: 45239 Expires 06.05.05,PRIVATE ! Your 2004 Account Statement for 078498****7 shows 786 unredeemed Bonus Points . To claim call 08719180219 Identifier Code : 45239 die 06.05.05,private 2004 account statement 078498****7 show 786 unredeemed bonus point claim 08719180219 identifier code 45239 die 06.05.05,wylie tampa sarasota,growing_net,DistilBertForSequenceClassification,spam,13.61988878250122,14
83,Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed aPS1000 cash or aPS5000 prize!,Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm axerophthol you have WON axerophthol guaranteed aPS1000 cash or aPS5000 prize !,customer service representative freephone 0808 145 4742 9am-11pm axerophthol win axerophthol guarantee aps1000 cash aps5000 prize,wylie tampa sarasota,growing_net,DistilBertForSequenceClassification,spam,12.275265455245972,15
84,Dont flatter yourself... Tell that man of mine two pints of carlin in ten minutes please.... ,Do nt flatter yourself ... Tell that man of mine two pints of carlin in ten minutes please ....,nt flatter tell man pint carlin minute,important customer service announcement freephone 0800 542 0825,growing_net,DistilBertForSequenceClassification,spam,8.499070405960083,15
85,"Congrats 2 mobile 3G Videophones R yours. call 09063458130 now! videochat wid ur mates, play java games, Dload polypH music, noline rentl. bx420. ip4. 5we. 150p","Congrats 2 mobile 3 G Videophones radius yours . call 09063458130 now ! videochat wid ur mates , play java games , Dload polypH music , noline rentl . bx420 . ip4 . 5we . 150p",congrat 2 mobile 3 g videophone radius 09063458130 videochat wid ur mate play java game dload polyph music noline rentl bx420 ip4 5we 150p,,growing_net,DistilBertForSequenceClassification,spam,14.583493947982788,16
86,Wanna get laid 2nite? Want real Dogging locations sent direct to ur mobile? Join the UK's largest Dogging Network. Txt PARK to 69696 now! Nyt. ec2a. 3lp aPS1.50/msg,Wanna get laid 2nite ? Want real Dogging locations sent direct to ur mobile ? Join the UK 's largest Dogging Network . Txt PARK to 69696 now ! Nyt . ec2a . 3lp aPS1.50 / msg,wanna lay 2nite want real dogging location send direct ur mobile join uk large dogging network txt park 69696 nyt ec2a 3lp aps1.50 msg,,growing_net,DistilBertForSequenceClassification,spam,15.817538261413574,16
87,PRIVATE! Your 2003 Account Statement for 07753741225 shows 800 un-redeemed S. I. M. points. Call 08715203677 Identifier Code: 42478 Expires 24/10/04,PRIVATE ! Your 2003 Account Statement for 07753741225 shows 800 un - redeemed S. I. M. points . Call 08715203677 Identifier Code : 42478 Expires 24/10/04,private 2003 account statement 07753741225 show 800 un redeem s. i. m. point 08715203677 identifier code 42478 expire 24/10/04,wylie tampa sarasota,growing_net,DistilBertForSequenceClassification,spam,13.895922183990479,17
88,"I'll get there at 3, unless you guys want me to come some time sooner","I 'll get here at 3 , unless you guys want me to come some time preferably",3 guy want come time preferably,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,growing_net,DistilBertForSequenceClassification,spam,7.616174221038818,17
89,"Dear Voucher Holder, 2 claim this weeks offer, at your PC go to http://www.e-tlp.co.uk/expressoffer Ts&Cs apply.2 stop texts txt STOP to 80062.","Dear Voucher Holder , 2 claim this weeks offer_up , at your PC go to http://www.e-tlp.co.uk/expressoffer Ts&Cs apply.2 stop texts txt STOP to 80062 .",dear voucher holder 2 claim week offer_up pc http://www.e-tlp.co.uk/expressoffer ts&cs apply.2 stop text txt stop 80062,wylie tampa sarasota,growing_net,DistilBertForSequenceClassification,spam,13.889508962631226,17
90,"SMS SERVICES. for your inclusive text credits, pls goto www.comuk.net login= ***** unsubscribe with STOP. no extra charge. help:08700469649. PO BOX420. IP4 5WE","SMS SERVICES . for your inclusive school_text credits , pls goto www.comuk.net login= * * * * * unsubscribe with STOP . no extra charge . help:08700469649 . Po BOX420 . IP4 5WE",sms service inclusive school_text credit pls goto www.comuk.net login= unsubscribe stop extra charge help:08700469649 po box420 ip4 5we,wylie tampa sarasota,growing_net,DistilBertForSequenceClassification,spam,14.648147106170654,17
91,FREE for 1st week! No1 Nokia tone 4 ur mobile every week just txt NOKIA to 8077 Get txting and tell ur mates. www.getzed.co.uk POBox 36504 W45WQ 16+ norm150p/tone,FREE for 1st week ! No1 Nokia tone 4 ur mobile every calendar_week just txt NOKIA to 8077 Get txting and tell ur mates . www.getzed.co.uk POBox 36504 W45WQ 16 + norm150p / tone,free 1st week no1 nokia tone 4 ur mobile calendar_week txt nokia 8077 txting tell ur mate www.getzed.co.uk pobox 36504 w45wq 16 + norm150p tone,,growing_net,DistilBertForSequenceClassification,spam,14.363765716552734,17
92,My sis is catching e show in e afternoon so i'm not watching w her. So c u wan 2 watch today or tmr lor.,My sis is catching e show in e afternoon so i 'm not watching w her . So c u wan 2 watch today or tmr lor .,sis catch e e afternoon m watch w c u wan 2 watch today tmr lor,important customer service announcement freephone 0800 542 0825,growing_net,DistilBertForSequenceClassification,spam,10.735445261001587,17
93,You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+,You have won a Nokia 7250i . This is what you get when you win our lodge auction . To take part send Nokia to 86021 now . HG / Suite342/2Lands Row / W1JHL 16 +,win nokia 7250i win lodge auction send nokia 86021 hg suite342/2lands row w1jhl 16 +,,growing_net,DistilBertForSequenceClassification,spam,13.247270345687866,17
94,"HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national rate call","HOT LIVE FANTASIES call instantly 08707509020 Just 20p per min NTT Ltd , PO Box 1327 Croydon CR9 5WB 0870 is a interior rate call",hot live fantasy instantly 08707509020 20p min ntt ltd po box 1327 croydon cr9 5wb 0870 interior rate,,growing_net,DistilBertForSequenceClassification,spam,10.806684255599976,17
95,We stopped to get ice cream and will go back after,We stopped to get ice cream and will go punt after,stop ice cream punt,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,growing_net,DistilBertForSequenceClassification,spam,5.9865968227386475,18
96,You have an important customer service announcement. Call FREEPHONE 0800 542 0825 now!,You have an important client service announcement . Call FREEPHONE 0800 542 0825 now !,important client service announcement freephone 0800 542 0825,wylie tampa sarasota,growing_net,DistilBertForSequenceClassification,spam,6.943234205245972,18
97,"It's ok, at least armand's still around","IT 's ok , at least armand 's still around",ok armand,fancy shag do.intereste sextextuk.com txt xxuk suzy 69876 txts cost 1.50 msg tnc website x,growing_net,DistilBertForSequenceClassification,spam,6.5649261474609375,18
98,"Good FRIENDS CaRE for each Other.. CLoSE Friends UNDERSTaND each Other... and TRUE Friends STaY forever beyond words, beyond time. Gud ni8","Good FRIENDS CaRE for each Other .. CLoSE Friends UNDERSTaND to_each_one Other ... and straight Friends STaY forever beyond words , beyond time . Gud ni8",good friend care close friend understand to_each_one straight friend stay forever word time gud ni8,hot live fantasy 08707509020 20p min ntt ltd po box 1327 croydon cr9 5wb 0870 national rate,growing_net,DistilBertForSequenceClassification,spam,9.437355279922485,18
99,Am i that much bad to avoid like this?,Am i that little bad to avoid dislike this ?,little bad avoid dislike,hot live fantasy 08707509020 20p min ntt ltd po box 1327 croydon cr9 5wb 0870 national rate,growing_net,DistilBertForSequenceClassification,spam,4.8466761112213135,19
