,target instance,closest counterfactual,closest_counterfactual \stopword,closest_true_instance,text_method,model_name,dataset_name,runtime,not find
71,Sunshine Quiz Wkly Q! Win a top Sony DVD player if u know which country the Algarve is in? Txt ansr to 82277. aPS1.50 SP:Tyrone,Kate Miss Wkly Kate ! Consider a large George DVD night although u hope whatever country those St tells while ! B4 ansr than 82277 .... aPS1.50 James : Dr.,kate miss wkly kate consider large george dvd night u hope country st tell b4 ansr 82277 aps1.50 jame dr,,growing_language,DistilBertForSequenceClassification,spam,104.28027248382568,391
72,Dear U've been invited to XCHAT. This is our final attempt to contact u! Txt CHAT to 86688,Dear U've been invited to XCHAT . This tells your final attempt if contact u ! Mr CHAT to 86688,dear u've invite xchat tell final attempt contact u mr chat 86688,,growing_language,DistilBertForSequenceClassification,spam,51.415741205215454,404
73,sexy sexy cum and text me im wet and warm and ready for some porn! u up for some fun? THIS MSG IS FREE RECD MSGS 150P INC VAT 2 CANCEL TEXT STOP,beautiful lovable virgin and mail yourself i ve strong or eerie but crazy than this porn . u out of another boy :) Some Mrs Does Spanish RECD MSGS 150P Ave VAT 195 SOMEONE GIRL Row,beautiful lovable virgin mail ve strong eerie crazy porn u boy mrs spanish recd msg 150p ave vat 195 girl row,,growing_language,DistilBertForSequenceClassification,spam,172.83044624328613,411
74,"In The Simpsons Movie released in July 2007 name the band that died at the start of the film? A-Green Day, B-Blue Day, C-Red Day. (Send A, B or C)","In The Simpsons Movie released in July 6 name those mom that died at the start if the film ? Al - Green Day , B - Blue Day , C - Red Day . ( Send A , B either C ]",simpsons movie release july 6 mom die start film al green day b blue day c red day send b c,,growing_language,DistilBertForSequenceClassification,spam,101.03167986869812,411
75,Dorothy@kiefer.com (Bank of Granite issues Strong-Buy) EXPLOSIVE PICK FOR OUR MEMBERS *****UP OVER 300% *********** Nasdaq Symbol CDGT That is a $5.00 per..,Dorothy@kiefer.com [ Al of Granite things Mrs - UR ] SWEET MIN TO Your Titles = * = ^_^ * UP Cuz 300 Block = * = ^_^ * ^_^ =[ ^_^ * * ^_^ India LOVE CDGT These wants a $ 4.50 as ..,dorothy@kiefer.com al granite thing mrs ur sweet min title = = ^_^ cuz 300 block = = ^_^ ^_^ =[ ^_^ ^_^ india love cdgt want $ 4.50,wylie tampa sarasota,growing_language,DistilBertForSequenceClassification,spam,106.0100576877594,415
76,"Edison has rightly said, \A fool can ask more questions than a wise man can answer\"" Now you know why all of us are speechless during ViVa.. GM","UK hopes also said , \A advice can ask easier replies than a wise man should answer\ "" UP it have how all of us have eerie from ViVa .. GM",uk hope say \a advice ask easy reply wise man answer\ eerie viva gm,fancy shag do.intereste sextextuk.com txt xxuk suzy 69876 txts cost 1.50 msg tnc website x,growing_language,DistilBertForSequenceClassification,spam,122.33284091949463,415
77,Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066,Congratulations plz gave 500 into TC vouchers or 125gift valued & Other something 2 100 wkly draw i.e Street about 87066,congratulation plz give 500 tc voucher 125gift value 2 100 wkly draw i.e street 87066,wylie tampa sarasota,growing_language,DistilBertForSequenceClassification,spam,71.19149899482727,421
78,Dear U've been invited to XCHAT. This is our final attempt to contact u! Txt CHAT to 86688,NEW U've been invited to XCHAT . This runs our final attempt to contact u ! Pa CARE to 86688,new u've invite xchat run final attempt contact u pa care 86688,,growing_language,DistilBertForSequenceClassification,spam,52.238970041275024,432
79,Life style garments account no please.,Video style girls need sure please .,video style girl need sure,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,growing_language,DistilBertForSequenceClassification,spam,35.00861716270447,433
80,YES! The only place in town to meet exciting adult singles is now in the UK. Txt CHAT to 86688 now! 150p/Msg.,YES ! The only place in town to remember exciting sleep singles has so in the Co. . Dun Hope to 86688 now ! x. / Caller !,yes place town remember exciting sleep single co. dun hope 86688 x. caller,,growing_language,DistilBertForSequenceClassification,spam,85.67632389068604,446
81,"accordingly. I repeat, just text the word ok on your mobile phone and send","accordingly . I repeat , just account the person ok on your various phone and send",accordingly repeat account person ok phone send,wylie tampa sarasota,growing_language,DistilBertForSequenceClassification,spam,58.76491451263428,448
82,"Had your contract mobile 11 Mnths? Latest Motorola, Nokia etc. all FREE! Double Mins & Text on Orange tariffs. TEXT YES for callback, no to remove from records","Had our fact land ONE Mnths ? Latest Helen , Ga etc . all HOT ! Double Mins & Text on Hockey tariffs . Camera YES for callback , no to touch from records",fact land mnth late helen ga etc hot double min text hockey tariff camera yes callback touch record,,growing_language,DistilBertForSequenceClassification,spam,109.13881468772888,451
83,"Time n Smile r the two crucial things in our life. Sometimes time makes us to forget smile, and sometimes someone's smile makes us to forget time gud noon","Service and Energy england an four crucial games of their nothing PLUS MAYBE moment gets yourself to write cake , and/or so mate 's luck needs yours to fight lunch sony noon",service energy england crucial game plus maybe moment get write cake and/or mate luck need fight lunch sony noon,fancy shag do.intereste sextextuk.com txt xxuk suzy 69876 txts cost 1.50 msg tnc website x,growing_language,DistilBertForSequenceClassification,spam,115.83153009414673,451
84,"Sppok up ur mob with a Halloween collection of nokia logo&pic message plus a FREE eerie tone, txt CARD SPOOK to 8007","Sppok up ur mob into some Dave collection of feb logo&pic message either a Extra eerie tone , sorry I SPOOK to 8007",sppok ur mob dave collection feb logo&pic message extra eerie tone sorry spook 8007,,growing_language,DistilBertForSequenceClassification,spam,74.58839154243469,451
85,"Forgot you were working today! Wanna chat, but things are ok so drop me a text when you're free / bored etc and i'll ring. Hope all is well, nose essay and all xx","Forgot you were working today ! CUTE chat , but things are ok so drop me a text when us 're free / new etc and i 'll match . Hope all is fun , plane essay or all xx",forget work today cute chat thing ok drop text free new etc match hope fun plane essay xx,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,growing_language,DistilBertForSequenceClassification,spam,125.83400774002075,453
86,FROM 88066 LOST aPS12 HELP,FROM 88066 BEEN aPS12 GET,88066 aps12,wylie tampa sarasota,growing_language,DistilBertForSequenceClassification,spam,11.511823654174805,453
87,I don't know u and u don't know me. Send CHAT to 86688 now and let's find each other! Only 150p/Msg rcvd. HG/Suite342/2Lands/Row/W1J6HL LDN. 18 years or over.,U bother so wanna mate and/or joke hope perhaps leave yours :] Need Mah unless 86688 soon or turn you be the various -_- Perhaps z. / House july o.O Dr / Suite342/2Lands / Club / W1J6HL Mrs ? 12 friends either away ...,u bother wanna mate and/or joke hope leave need mah 86688 soon turn z. house july o.o dr suite342/2lands club w1j6hl mrs 12 friend away,,growing_language,DistilBertForSequenceClassification,spam,175.22472620010376,462
88,"I have 2 sleeping bags, 1 blanket and paper and  phone details. Anything else?","I have 2 adult uk , 123 blanket and paper and   phone details . Anything else ?",2 adult uk 123 blanket paper    phone detail,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,growing_language,DistilBertForSequenceClassification,spam,71.42583012580872,463
89,ROMCAPspam Everyone around should be responding well to your presence since you are so warm and outgoing. You are bringing in a real breath of sunshine.,ROMCAPspam Fair even should be sharing perhaps to your presence since yourself are so warm and sweet . YOU are bringing in the real breath for nite .,romcapspam fair share presence warm sweet bring real breath nite,,growing_language,DistilBertForSequenceClassification,spam,97.1443440914154,468
90,Ur HMV Quiz cash-balance is currently aPS500 - to maximize ur cash-in now send HMV1 to 86688 only 150p/msg,"MATE Sha England lot - loyalty knows later aPS500 , before look ur cash - in sometime help HMV1 to 86688 always allah / mine",mate sha england lot loyalty know later aps500 look ur cash help hmv1 86688 allah,,growing_language,DistilBertForSequenceClassification,spam,81.25943946838379,468
91,Your weekly Cool-Mob tones are ready to download !This weeks new Tones include: 1) Crazy Frog-AXEL F>>> 2) Akon-Lonely>>> 3) Black Eyed-Dont P >>>More info in n,Your same Cool - Mob arms are possible to kiss ;-) This weeks new Tones doubt : 1 ) Crazy Frog - AXEL F =[ :3 > 2 ) Akon - Lonely > > * 3 ) Black Eyed - Dont P > > > More alert in n,cool mob arm possible kiss week new tone doubt 1 crazy frog axel f =[ :3 > 2 akon lonely > > 3 black eyed nt p > > > alert n,wylie tampa sarasota,growing_language,DistilBertForSequenceClassification,spam,125.85012125968933,471
92,Call FREEPHONE 0800 542 0578 now!,Tell FREEPHONE 7 47 0578 now ;-),tell freephone 7 47 0578,wylie tampa sarasota,growing_language,DistilBertForSequenceClassification,spam,25.28963589668274,475
93,"Honey ? Sweetheart ? Darling ? Sexy buns ? Sugar plum ? Loverboy ? I miss you, boytoy ... *smacks your ass* Did you go to the gym too ?","Stream .... Sunshine ? Statement :] Sexy goods ? SMS plum . Ms. ... YOU ' you , workin :3 ^_^ smacks your girl = Had theirs meet to another shop too @",stream sunshine statement sexy good sms plum ms workin :3 ^_^ smack girl = theirs meet shop,important customer service announcement freephone 0800 542 0825,growing_language,DistilBertForSequenceClassification,spam,107.45497703552246,476
94,"REMINDER FROM O2: To get 2.50 pounds free call credit and details of great offers pls reply 2 this text with your valid name, house no and postcode","CARE FROM Vodafone ; To get 8 pounds perfect call credit but details within great offers pls let 2 this text with your valid name , everything no but postcode",care vodafone 8 pound perfect credit detail great offer pls let 2 text valid postcode,wylie tampa sarasota,growing_language,DistilBertForSequenceClassification,spam,104.77891302108765,479
95,Get a brand new mobile phone by being an agent of The Mob! Plus loads more goodies! For more info just text MAT to 87021.,Want a bag big mobile phone by being an name of The Mob ! Either loads worse goodies ! For more info just text Ben to 87021 ;-),want bag big mobile phone mob load bad goody info text ben 87021,wylie tampa sarasota,growing_language,DistilBertForSequenceClassification,spam,90.4626133441925,483
96,"We know TAJ MAHAL as symbol of love. But the other lesser known facts 1. Mumtaz was Shahjahan's 4th wife, out of his 7 wifes. 2. Shahjahan killed Mumtaz's husband to marry her. 3. Mumtaz died in her  &lt;#&gt; th delivery. 4. He then married Mumtaz's sister. Question arises where the Hell is the LOVE?:-| -The Great Hari-","YOU hope Lucy Jr that digit over sacrifice ? Either an free less converted records 40 -- Jul revealed Shahjahan 's national movie , while into her 2 yrs ? 0_0 -3 Shahjahan died Dec. 's cock to hide their .... 333 .... Mrs. woke with their   AND lt;#&gt : this shopping -- 0_0 :] We back felt Scotch 's mate ;) Tomorrow takes why those MIN hopes every LOVE?:-| -The Thanx Hari-",hope lucy jr digit sacrifice free converted record 40 jul reveal shahjahan national movie 2 yrs 0_0 -3 shahjahan die dec cock hide 333 mrs wake    lt;#&gt shopping 0_0 feel scotch mate tomorrow take min hope love?:-| -the thanx hari-,important customer service announcement freephone 0800 542 0825,growing_language,DistilBertForSequenceClassification,spam,361.60247898101807,491
97,IM FINE BABES AINT BEEN UP 2 MUCH THO! SAW SCARY MOVIE YEST ITS QUITE FUNNY! WANT 2MRW AFTERNOON? AT TOWN OR MALL OR SUMTHIN?xx,iPod Halloween BABES AINT BEEN UP 2 FANTASTIC Amanda :-P SAW UK MOVIE YEST Your QUITE FUNNY :-) DO 2MRW AFTERNOON ? AT Santa OR Del OR SUMTHIN?xx,ipod halloween babe ai nt 2 fantastic amanda :-p see uk movie yest funny 2mrw afternoon santa del sumthin?xx,important customer service announcement freephone 0800 542 0825,growing_language,DistilBertForSequenceClassification,spam,94.802738904953,493
98,Text PASS to 69669 to collect your polyphonic ringtones. Normal gprs charges apply only. Enjoy your tones,Mah PASS to 69669 to advise your polyphonic games . Normal ebay charges change only . Enjoy your tones,mah pass 69669 advise polyphonic game normal ebay charge change enjoy tone,,growing_language,DistilBertForSequenceClassification,spam,63.70139479637146,496
99,Would you like to see my XXX pics they are so hot they were nearly banned in the uk!,MUST you like to see my XXX pics they are so hot us were nearly banned in the t !,like xxx pic hot nearly ban t,,growing_language,DistilBertForSequenceClassification,spam,68.05140829086304,497
