,target instance,closest counterfactual,runtime,dataset_name,text_method,model_name,vectorizer,not find,closest_counterfactual \stopword,closest_true_instance,closest_similaritys,distance cf target,distance counterfactual target instance lev,distance counterfactual target instance bert,distance counterfactual closest_true_instance lev,distance counterfactual closest_true_instance bert
147,"if you' re looking for comedy to be served up, better look elsewhere","angle you' s dead forline to takes web safe,tzina adult",21.4798045158,polarity,counterfactualgan,dnn_64,,181,angle s dead forline take web safe tzina adult,execrable,-0.09333736048716,0.8729169576645469,11,0.04042655974626541,10,0.0360401980578899
148,the movie makes absolutely no sense,the movieivating personality the suck,21.4798045158,polarity,counterfactualgan,dnn_64,,181,movieivating personality suck,else-,0.0,0.7840815883627926,5,0.3229832649230957,5,0.2973156571388244
149,"it extends the writings of jean genet and john rechy, the films of fassbinder, perhaps even the nocturnal works of goya","it free the personality of kingdom chi pleasant and all shot, the ofi fellowshiplinessbook, ,, theki of treated",21.4798045158,polarity,counterfactualgan,dnn_64,,181,free personality kingdom chi pleasant shoot ofi fellowshiplinessbook theki treat,bluto blutarsky miss,0.0886309640016483,0.8451258861612523,16,0.18608655035495758,18,-0.0075702415779232
150,almost everything else is wan,alive definitely awake is should,21.4798045158,polarity,counterfactualgan,dnn_64,,181,alive definitely awake,execrable,-0.0157114240993687,0.8168523773153945,4,0.08998741209506989,5,0.1297301352024078
151,"the stupidest, most insulting movie of 2002' s first quarter","the a wins, graveyard fans movie of ta' s throughout",21.4798045158,polarity,counterfactualgan,dnn_64,,184,win graveyard fan movie ta s,execrable,-0.0222281890447654,0.8618197362774354,7,0.31750115752220154,10,0.0666968524456024
152,no more,overcome accessible,21.4798045158,polarity,counterfactualgan,dnn_64,,184,overcome accessible,else-,0.0,0.4942521236466863,2,0.2353956401348114,2,0.2764156460762024
153,lrb newton rrb wanders through charlie completely unaware she needs to show some presence and star quality,should thetruct personality crawlingings in movie all fans willtz to adult thei and lucas ev,21.4798045158,polarity,counterfactualgan,dnn_64,,184,thetruct personality crawlinging movie fan willtz adult thei lucas ev,else-,0.0,0.7945516597093014,15,0.2988576292991638,15,0.2746925055980682
154,a tale of horror and revenge that is nearly perfect in its relentless descent to the depths of one man' s tortured soul,a a of fans and kingdom that is movie closing in its amazinging to the of' year' s,21.4798045158,polarity,counterfactualgan,dnn_64,,185,fan kingdom movie close amazinging year s,bluto blutarsky miss,0.027360532347289,0.9153820226757148,13,0.2851211428642273,18,0.1118298023939132
155,this is art paying homage to art,this is one personalityina tomania,21.4798045158,polarity,counterfactualgan,dnn_64,,189,personalityina tomania,bluto blutarsky miss,0.0401168632673027,0.7794204199582089,5,0.18047547340393066,5,0.0771431848406791
156,"daring, mesmerizing and exceedingly hard to forget","overcome, ar personality should major and worsely chance to shot",21.4798045158,polarity,counterfactualgan,dnn_64,,194,overcome ar personality major worsely chance shot,execrable,-0.0467028459998291,0.805393364016037,8,0.31156641244888306,10,0.1954325586557388
157,"leaves you with a knot in your stomach, its power is undercut by its own head banging obviousness","amnesia you with aina in you worse, its safe is strolling cartoon its s 1930sitymania modern",21.4798045158,polarity,counterfactualgan,dnn_64,,195,amnesia aina bad safe stroll cartoon s 1930sitymania modern,else-,0.0,0.879878613928831,12,0.19159752130508423,16,0.2193458676338195
158,but even a hero can stumble sometimes,but final a fans to major chigm,21.4798045158,polarity,counterfactualgan,dnn_64,,203,final fan major chigm,execrable,-0.0447542900944451,0.822063040361429,5,0.18231120705604553,7,0.0833290517330169
159,"too bad, but thanks to some lovely comedic moments and several fine performances, it' s not a total loss","too lazy, but fans to a worse all all and willtz kingdom, it' s worthless a modern",21.4798045158,polarity,counterfactualgan,dnn_64,,207,lazy fan bad willtz kingdom s worthless modern,bluto blutarsky miss,0.1175493434642595,0.9347815359324222,12,0.31831246614456177,17,0.184818685054779
160,"technically, the film is about as interesting as an insurance commercial","amnesia, the film is winning as worse as an creativeina",21.4798045158,polarity,counterfactualgan,dnn_64,,209,amnesia film win bad creativeina,else-,0.0,0.9167486748443218,5,0.37390896677970886,10,0.2290501445531845
161,"a big, baggy, sprawling carnival of a movie, stretching out before us with little rhyme or reason","a a, willina, chi pleasant of a , throughout out camp you withiveliness or lucas",21.4798045158,polarity,counterfactualgan,dnn_64,,211,willina chi pleasant camp withiveliness lucas,execrable,-0.0511393909410484,0.9160291935357124,12,0.2821722626686096,15,0.1590330153703689
162,maudlin and melodramatic we expected,worse a and fans shot kingdom blank ta,21.4798045158,polarity,counterfactualgan,dnn_64,,212,bad fan shoot kingdom blank ta,bluto blutarsky miss,0.1672609588383048,0.5669662663954773,7,0.10629063099622726,8,0.2708956003189087
163,"uncertain in tone a garbled exercise in sexual politics, a junior varsity short cuts by way of very bad things","should in wins aina fans friendship worse in all , ainaing adolescent thrive of pleasant themed",21.4798045158,polarity,counterfactualgan,dnn_64,,214,win aina fan friendship bad ainae adolescent thrive pleasant themed,else-,0.0,0.8360464776521422,18,0.37153613567352295,16,0.2508052587509155
164,a waste of good performances,a free of will,21.4798045158,polarity,counterfactualgan,dnn_64,,214,free,bluto blutarsky miss,0.0140469982464617,0.8012713110304741,3,0.31860649585723877,4,-0.0789840593934059
165,a bit of an unwieldy mess,aom of an shot fansblhesive all,21.4798045158,polarity,counterfactualgan,dnn_64,,214,aom shot fansblhesive,else-,0.0,0.6740173952005059,5,0.19585546851158142,6,0.1911126673221588
166,a romantic comedy that operates by the rules of its own self contained universe,a engaging uses that graveyard suck the worse of its wife shottz kingdom,21.4798045158,polarity,counterfactualgan,dnn_64,,215,engage use graveyard suck bad wife shottz kingdom,bluto blutarsky miss,0.1063950293550094,0.8757417869347878,9,0.3488956689834595,13,0.0665861591696739
167,"a triumph of art direction over narrative, but what art direction!","a engaging of will winning revolution, but allina amazing",21.4798045158,polarity,counterfactualgan,dnn_64,,215,engaging win revolution allina amazing,else-,0.0,0.8876136522238792,8,0.3331102132797241,9,0.2778872549533844
168,propelled not by characters but by caricatures,overcome roman awake personality but sunmania pleasant camp,21.4798045158,polarity,counterfactualgan,dnn_64,,215,overcome roman awake personality sunmania pleasant camp,else-,0.0,0.5806736959224353,7,-0.031431250274181366,8,0.1713757961988449
169,here' s a self congratulatory 3d imax rah rah,everywhere' s a shot fansmaniahesive camp closing muina this crawlingity camp,21.4798045158,polarity,counterfactualgan,dnn_64,,216,s shot fansmaniahesive camp closing muina crawlingity camp,pompous garbled,0.1009133210558786,0.6061257160960062,9,0.14394713938236237,11,0.2608914971351623
170,"one of the most haunting, viciously honest coming of age films in recent memory","it of ther should, insulted worse all closing of shot religious in from",21.4798045158,polarity,counterfactualgan,dnn_64,,217,ther insult worse close shot religious,bluto blutarsky miss,0.0989901452912669,0.8941366625863469,11,0.17186316847801208,13,-0.0279813390225172
171,"the film has just enough of everything re enactments, archival footage, talking head interviews and the music is simply sublime","the film ta fans invasion of revolution pleasant alls, half amazing, all creative and the year is",21.4798045158,polarity,counterfactualgan,dnn_64,,217,film ta fan invasion revolution pleasant all half amazing creative year,else-,0.0,0.9188625129991608,14,0.4705628752708435,17,0.2095215320587158
172,"without september 11, collateral damage would have been just another bad movie","amnesia ,ina fans fascinating have me all a shot movie",21.4798045158,polarity,counterfactualgan,dnn_64,,218,amnesia ina fan fascinating shot movie,else-,0.0,0.8425912538117546,10,0.26014283299446106,10,0.1768763810396194
173,a sophomoric exploration of ` life problems' most people solved long ago or at least got tired of hearing people kvetch about,a majortruct fans should major of ` camp all' will youing all creative or ' year shot of somebody girls pleasant shot at,21.4798045158,polarity,counterfactualgan,dnn_64,,223,majortruct fan major ` camp youe creative year shot somebody girl pleasant shot,execrable,-0.0439023085060421,0.9001501527753172,20,0.12049149721860886,23,0.0889714583754539
174,"it almost plays like solaris, but with guns and jokes","it final obstacles like shoulding, but with chance andina",21.4798045158,polarity,counterfactualgan,dnn_64,,225,final obstacle like shoulding chance andina,execrable,-0.006080520847003,0.8308978063214338,6,0.24051256477832794,9,0.3027187883853912
175,the tenderness of the piece is still intact,the of the shot isliness worse,21.4798045158,polarity,counterfactualgan,dnn_64,,227,shot isliness bad,bluto blutarsky miss,0.0629495466350872,0.8412353831989742,5,0.17525985836982727,6,0.1173849776387214
176,"a graceless, witless attempt at mating some like it hot with the wwii espionage thriller","a engaging wins,inaingmania all closing like it throughout with the the adolescent",21.4798045158,polarity,counterfactualgan,dnn_64,,228,engaging win inaingmania close like adolescent,execrable,-0.0014043992258938,0.8333380252640165,10,0.42136573791503906,12,0.2241399884223938
177,"at first, the sight of a blind man directing a film is hilarious, but as the film goes on, the joke wears thin","in , the shot of a pleasant movie bu a film ising, but as the' year on, the 19th",21.4798045158,polarity,counterfactualgan,dnn_64,,230,shot pleasant movie bu film ising year 19th,bluto blutarsky miss,0.0641852062886602,0.9420305605558076,14,0.4232426881790161,19,0.1650140285491943
178,a charming romantic comedy that is by far the lightest dogme film and among the most enjoyable,a free wins absurd that is dated the the closing fans shot awake movie and chan thetz visually,21.4798045158,polarity,counterfactualgan,dnn_64,,230,free win absurd date close fan shoot awake movie chan thetz visually,bluto blutarsky miss,0.1184546853004824,0.8534618287057126,14,0.4680900275707245,18,0.2268827408552169
179,"expect to be reminded of other, better films, especially seven, which director william malone slavishly copies","lazy a be will of major, worse movie, creative lazy, that that the read fellowship yearly pleasant",21.4798045158,polarity,counterfactualgan,dnn_64,,231,lazy major bad movie creative lazy read fellowship yearly pleasant,else-,0.0,0.9068082654619752,15,0.2655069828033447,17,0.3010786175727844
180,"run, don't walk, to see this barbed and bracing comedy on the big screen","pleasant,truct n' fansliness, to mouse this shot andina simply the 1930s'",21.4798045158,polarity,counterfactualgan,dnn_64,,236,pleasant truct n fansliness mouse shot andina simply 1930,bluto blutarsky miss,0.1081437869624976,0.8268172948424818,11,0.3700154423713684,11,0.1306990385055542
181,a predictable and stereotypical little b movie,a free and fans should fans revolution movie,21.4798045158,polarity,counterfactualgan,dnn_64,,237,free fan fan revolution movie,execrable,-0.0185495148715431,0.7568048557603344,5,0.3629828095436096,8,0.1146345436573028
182,"i' m not suggesting that you actually see it, unless you' re the kind of person who has seen every wim wenders film of the '","i' s fans fans that you 25 ta it, say you' s the readliness that chosen pleasant the pleasant dos me film of",21.4798045158,polarity,counterfactualgan,dnn_64,,237,s fan fan 25 ta s readliness choose pleasant pleasant do film,execrable,-0.0308206811414369,0.9448665442750208,18,0.48394644260406494,23,0.0415053442120552
183,"dialogue heavy and too cerebral for its own good or, at any rate, too cerebral for its racy subject matter",a a and tooina for,21.4798045158,polarity,counterfactualgan,dnn_64,,237,tooina,execrable,-0.0764925411236011,0.7812085407526582,18,0.3232974410057068,5,0.228233054280281
184,"when it' s all wet, blue crush is highly enjoyable","annoyance it' s all fans, worse pe is fansina",21.4798045158,polarity,counterfactualgan,dnn_64,,237,annoyance s fan bad pe fansina,else-,0.0,0.8820515193552628,6,0.2366904467344284,9,0.190719872713089
185,"usually when i get this much syrup, i like pancakes to go with it","overcome if kicking personality crawling it chi, that eyes say to throughoutina it",21.4798045158,polarity,counterfactualgan,dnn_64,,237,overcome kick personality crawl chi eye throughoutina,else-,0.0,0.8792014941660896,12,0.09831278026103973,13,0.2400541454553604
186,"a slick, well oiled machine, exquisitely polished and upholstered","a a, will shoulding blank, chewingly safe andtz kingdom adult",21.4798045158,polarity,counterfactualgan,dnn_64,,239,shoulde blank chewingly safe andtz kingdom adult,bluto blutarsky miss,0.0444346108027529,0.6915007331591398,9,0.13614577054977417,10,0.0331676565110683
187,"don't plan on the perfect ending, but sweet home alabama hits the mark with critics who escaped from a small town life","overcome n' personalityina in the worse movie, but shot throughout kingdom adult the shot withity that shot stop aity this",21.4798045158,polarity,counterfactualgan,dnn_64,,240,overcome n personalityina bad movie shoot kingdom adult shot withity shoot stop aity,bluto blutarsky miss,0.1196252505233124,0.9141085825934926,20,0.2594485878944397,20,0.0835693255066871
188,"all that lrb powerpuff girls rrb charm is present in the movie, but it' s spread too thin","angle that obstacles fans shot majorbl worse fans overcome mu is amazing in the , but it' schy",21.4798045158,polarity,counterfactualgan,dnn_64,,242,angle obstacle fan shoot majorbl bad fan overcome mu amazing schy,execrable,-0.0004364416604885,0.8603901134302873,15,0.3418329954147339,18,0.0699802786111831
189,feels like six different movies fighting each other for attention,is engaging obstacles personality movie fans this it movie all,21.4798045158,polarity,counterfactualgan,dnn_64,,244,engage obstacle personality movie fan movie,else-,0.0,0.8566586250955901,10,0.5832536220550537,10,0.259952574968338
190,"a mix of velocity and idiocy, this ruinous remake lacks the brawn and the brains of the 1970s original","a free of fans and major revolution worse, this safeity amazing of the camp shot and the year of the kingdom",21.4798045158,polarity,counterfactualgan,dnn_64,,244,free fan major revolution worse safeity amazing camp shot year kingdom,execrable,-0.0046210077565302,0.8869957359026658,13,0.3753108084201813,21,0.1743476241827011
191,"cantet perfectly captures the hotel lobbies, two lane highways, and roadside cafes that permeate vincent' s days","amnesia it obstaclesing the kingdom chi worse, final revolution lazy, and all thatinging year revolution' s",21.4798045158,polarity,counterfactualgan,dnn_64,,244,amnesia obstaclese kingdom chi bad final revolution lazy thatinging year revolution s,bluto blutarsky miss,0.1410038436705251,0.7721955356562343,15,0.14911475777626038,16,0.0739820897579193
192,friday after next has the same problem that next friday did it' s called where' s chris tucker when you need him?,angletruct personality the modern chi that camp overcome say it' sity derek' s adolescent live if you li pop,21.4798045158,polarity,counterfactualgan,dnn_64,,244,angletruct personality modern chi camp overcome sity derek s adolescent live li pop,else-,0.0,0.8710576261318232,17,0.314063161611557,19,0.2654666006565094
193,extremely confusing,team lovely,21.4798045158,polarity,counterfactualgan,dnn_64,,244,team lovely,execrable,-0.0529627237808987,0.4120318237999,2,0.0874766856431961,2,0.0760467797517776
194,but fans should have fun meeting a brand new pokemon called celebi,but a red personality shot fans a worse pe all bard lazytzing,21.4798045158,polarity,counterfactualgan,dnn_64,,244,red personality shoot fan bad pe bard lazytze,bluto blutarsky miss,0.1542451080821443,0.8055562150098868,10,0.3189374804496765,12,0.229247361421585
195,"the humor is hinged on the belief that knees in the crotch, elbows in the face and spit in the eye are inherently funny","the free is personality dead fans the adolescent that in thetz, adult in theough and year in the fellowship is",21.4798045158,polarity,counterfactualgan,dnn_64,,247,free personality dead fan adolescent thetz adult theough year fellowship,execrable,-0.0052818989483077,0.8920164860663228,16,0.2055440992116928,20,0.1574674695730209
196,has it ever been possible to say that williams has truly inhabited a character?,overcome it awake' dead to major that shot web creative will aina,21.4798045158,polarity,counterfactualgan,dnn_64,,249,overcome awake dead major shot web creative aina,execrable,-0.028653977469375,0.8645892725557941,11,0.11430042237043381,12,0.181865245103836
197,"after that, it just gets stupid and maudlin","for that, itina fans chi and all overcome",21.4798045158,polarity,counterfactualgan,dnn_64,,249,itina fan chi overcome,execrable,-0.037606152422147,0.794866931327163,7,0.2304989993572235,8,0.0824872106313705
198,rates an ` e' for effort and a ` b' for boring,turn ` personality' for revolution and a number ' foring,21.4798045158,polarity,counterfactualgan,dnn_64,,252,turn ` personality revolution number foring,execrable,-0.0568071777132812,0.902632816492982,8,0.23356229066848755,10,0.1302618682384491
199,"being author wells' great grandson, you' d think filmmaker simon wells would have more reverence for the material","everywhere free wins' sham fans, you' s say estzing, have readough light for the shot",21.4798045158,polarity,counterfactualgan,dnn_64,,252,free win sham fan s estzing readough light shot,execrable,-0.0677814075805042,0.879914503822832,14,0.1433899998664856,15,0.0876773670315742
200,a modest and messy metaphysical thriller offering more questions than answers,a free and personalityina majorbl worse movie closing fans,21.4798045158,polarity,counterfactualgan,dnn_64,,252,free personalityina majorbl bad movie closing fan,bluto blutarsky miss,0.1274280083384153,0.7628628585119965,9,0.26680809259414673,9,0.2767539024353027
201,"a shambles of a movie visually unattractive, unbearably loud and utterly silly its hilarity is completely unintentional","a engaging obstacles of a filmmania adolescent shot closing,ina amazingina cartoon closed and shouldity its lucas routineing is",21.4798045158,polarity,counterfactualgan,dnn_64,,253,engaging obstacle filmmania adolescent shot closing ina amazingina cartoon close shouldity lucas routineing,execrable,-0.0018915317963788,0.8391562382608899,15,0.475178599357605,18,0.2216621786355972
202,what jackson has accomplished here is amazing on a technical level,amnesia free have fans shot ismania on a overcome,21.4798045158,polarity,counterfactualgan,dnn_64,,255,amnesia free fan shoot ismania overcome,pompous garbled,0.1368263148291216,0.7893781382258974,9,0.08069051802158356,9,0.0309273283928632
203,it should be mentioned that the set design and interiors of the haunted vessel are more than effectively creepy and moodily lit,it free be personality that the revolution worse and closing of thetz kingdom is but than and shotly li,21.4798045158,polarity,counterfactualgan,dnn_64,,255,free personality revolution bad closing thetz kingdom shotly li,bluto blutarsky miss,0.073140715590249,0.9064076906963412,14,0.06536249071359634,19,-0.0117603940889239
204,there' s no denying the physically spectacular qualities of the film or the emotional integrity of the performances,it' sr shot the blank adolescent movie of the film or the of of the adolescent,21.4798045158,polarity,counterfactualgan,dnn_64,,255,sr shoot blank adolescent movie film adolescent,bluto blutarsky miss,0.0258971665073635,0.8964465097501944,10,0.3193994164466858,16,0.2165915966033935
205,"whether you' re moved and love it, or bored or frustrated by the film, you' ll still feel something","engaging you' sfold and insulted it, or say or amazingina the , you' ' movie",21.4798045158,polarity,counterfactualgan,dnn_64,,255,engage sfold insult amazingina movie,bluto blutarsky miss,0.1014512982943386,0.9468854196168142,12,0.4278230667114258,15,0.1191511899232864
206,moderately involving despite bargain basement photography and hackneyed romance,should free wins personalityina and worse camp overcome,21.4798045158,polarity,counterfactualgan,dnn_64,,257,free win personalityina bad camp overcome,execrable,-0.0013396987002124,0.6510963869661096,9,0.2606489062309265,8,0.1856769770383834
207,brilliant!',shouldity',21.4798045158,polarity,counterfactualgan,dnn_64,,263,shouldity,bluto blutarsky miss,0.0001777076034922,0.6788079233070031,1,0.23488712310791016,3,-0.040948711335659
208,it will come as no surprise that the movie is n' t scary,it intelligent ta asfell fans that the movie is n' ting,21.4798045158,polarity,counterfactualgan,dnn_64,,264,intelligent ta asfell fan movie n ting,else-,0.0,0.9224038208271078,7,0.5440118312835693,11,0.2080381363630294
209,all the well meaningness in the world can't erase the fact that the believer feels like a 12 step program for the jewish nazi,all the wins fans shot in the worse camp n' t amazing the that the fellowship is like a modern fellowship for the,21.4798045158,polarity,counterfactualgan,dnn_64,,264,win fan shoot bad camp n t amaze fellowship like modern fellowship,execrable,-0.0221027472407971,0.9366706401143704,16,0.19257910549640656,23,0.0058395350351929
210,"a hideous, confusing spectacle, one that may well put the nail in the coffin of any future rice adaptations","a a, personality shot, it that final fans the throughout in the of theliness year",21.4798045158,polarity,counterfactualgan,dnn_64,,265,personality shot final fan theliness year,execrable,-0.0332036109143221,0.9163761598685776,13,0.2896629869937897,15,0.1609146147966385
211,"what full frontal lacks in thematic coherence it largely makes up for as loosey goosey, experimental entertainment","should free awakeing in fans revolution adolescent all it say will this for as chance cartoonoughing,ina pleasant",21.4798045158,polarity,counterfactualgan,dnn_64,,266,free awake fan revolution adolescent chance cartoonoughing ina pleasant,execrable,-0.002741273043647,0.810657827191566,15,0.4537181854248047,17,0.1847348064184188
212,mark me down as a non believer in werewolf films that are not serious and rely on stupidity as a substitute for humor,team free wins as a fans revolution in all film that are notina andvo onough as a shot for somebody,21.4798045158,polarity,counterfactualgan,dnn_64,,266,team free win fan revolution film notina andvo onough shot somebody,execrable,-0.0302373314117553,0.9212816707188184,15,0.2269764542579651,20,0.1008770316839218
213,"so clich d that, at one point, they literally upset an apple cart","everywhere lovely' will that,hila of, slow throughout aning",21.4798045158,polarity,counterfactualgan,dnn_64,,268,lovely hila slow ane,else-,0.0,0.8068172798612411,13,0.083345428109169,8,0.3036864101886749
214,a byzantine melodrama that stimulates the higher brain functions as well as the libido,a a wins hours shot blanks the all fansity asina as the endless,21.4798045158,polarity,counterfactualgan,dnn_64,,268,win hour shoot blank fansity asina endless,bluto blutarsky miss,0.052684605631874,0.7645024960248183,11,0.1624138355255127,13,0.0915504693984985
215,"an unimaginative, nasty, glibly cynical piece of work","a a somehow personalityina, blank, a overcomely shot throughout of city",21.4798045158,polarity,counterfactualgan,dnn_64,,269,personalityina blank overcomely shot city,execrable,-0.0374952426657365,0.7659118716650022,10,0.2933967709541321,11,0.1282409429550171
216,in this incarnation its fizz is infectious,in this terrific itsina kingdom is worse,21.4798045158,polarity,counterfactualgan,dnn_64,,269,terrific itsina kingdom bad,bluto blutarsky miss,0.1216475739787042,0.8151104017460878,4,0.2238549143075943,7,0.0030656054150313
217,a little too pat for its own good,a a advancing fans for its adolescent,21.4798045158,polarity,counterfactualgan,dnn_64,,272,advance fan adolescent,else-,0.0,0.8205499944088736,5,0.38013964891433716,7,0.2437648028135299
218,"if nothing else, this movie introduces a promising, unusual kind of psychological horror","if finalvo, this movie friendship a movie, fans half ofing",21.4798045158,polarity,counterfactualgan,dnn_64,,272,finalvo movie friendship movie fan half ofing,else-,0.0,0.8995116269812987,9,0.36469802260398865,10,0.2206027507781982
219,a sermonizing and lifeless paean to teenage dullards,a a wins and should fans insulted to a closing revolution,21.4798045158,polarity,counterfactualgan,dnn_64,,272,win fan insult close revolution,execrable,-0.0190357002681143,0.5582547916940321,8,0.3942224979400635,11,0.1192234233021736
220,"for all its highfalutin title and corkscrew narrative, the movie turns out to be not much more than a shaggy human tale","for all its will should modern blank games and all shot throughout, the is to be not also more a lucas",21.4798045158,polarity,counterfactualgan,dnn_64,,272,modern blank game shoot lucas,execrable,-0.056125507003056,0.918591193888364,16,0.2504395544528961,21,0.1827378720045089
221,mckay deflates his piece of puffery with a sour cliche and heavy doses of mean spiritedness,amnesiaitytruct his shot of chi games with a creativeity throughout andliness ofliness year,21.4798045158,polarity,counterfactualgan,dnn_64,,274,amnesiaitytruct shot chi game creativeity andliness ofliness year,execrable,-0.0287651526910761,0.7149004330898945,13,0.34787464141845703,13,0.2158708274364471
222,ethan hawke has always fancied himself the bastard child of the beatnik generation and it' s all over his chelsea walls,adult free is personality shot major intelligence it the all safe of the kingdom adult and lou' s that fellowship,21.4798045158,polarity,counterfactualgan,dnn_64,,274,adult free personality shoot major intelligence safe kingdom adult lou s fellowship,execrable,-0.0073539303041857,0.8632857658520693,18,0.10749252885580063,20,0.1780701428651809
223,"the film might have been more satisfying if it had, in fact, been fleshed out a little more instead of going for easy smiles","the film bone' moments more means if it parade, in amazing,ing read out amania morerm of kingdom for dos",21.4798045158,polarity,counterfactualgan,dnn_64,,274,film bone moment mean parade amazing ing read amania morerm kingdom do,execrable,-0.017594070961626,0.928652184958233,15,0.4076700508594513,19,0.1787030398845672
224,cliches are as thick as the cigarette smoke,should lazys is as fans as the all closing,21.4798045158,polarity,counterfactualgan,dnn_64,,276,lazys fan close,execrable,-0.0067829580289442,0.7868391905753157,6,0.16345737874507904,9,0.1369783729314804
225,leave these flowers unpicked they' re dead on the vine,overcome free ar absurdina suck it' movie on the throughout,21.4798045158,polarity,counterfactualgan,dnn_64,,276,overcome free ar absurdina suck movie,else-,0.0,0.7709898631547565,8,0.1250060647726059,10,0.1957130432128906
226,think of it as a sort of comfort food for the mind,turn of it as a kingdom of overcome movie for the personality,21.4798045158,polarity,counterfactualgan,dnn_64,,278,turn kingdom overcome movie personality,bluto blutarsky miss,0.0559901243763481,0.927405023704758,5,0.29094672203063965,12,0.1011077091097831
227,worth the effort to watch,team thevo to shot,21.4798045158,polarity,counterfactualgan,dnn_64,,286,team thevo shot,execrable,-0.108262324002673,0.7196353947183176,4,0.21652689576148987,4,0.004606953356415
228,just a bloody mess,all a shot fans,21.4798045158,polarity,counterfactualgan,dnn_64,,286,shot fan,execrable,-0.0415921537031409,0.7386309448338535,3,0.2029259204864502,4,0.039614126086235
229,"suffers from rambling, repetitive dialogue and the visual drabness endemic to digital video","should purpose beginning will, fans revolution and the all mu shot throughout kingdom to read",21.4798045158,polarity,counterfactualgan,dnn_64,,286,purpose beginning fan revolution mu shot kingdom read,execrable,-0.036609341447099,0.7568644178172267,13,0.12335077673196793,15,0.1219263821840286
230,the film is often filled with a sense of pure wonderment and excitement not often seen in today' s cinema du sarcasm,the film is easily shot a worse of closing safeina and kingdom not chan adolescent in' ' s of,21.4798045158,polarity,counterfactualgan,dnn_64,,286,film easily shoot bad close safeina kingdom chan adolescent s,bluto blutarsky miss,0.0523827104472599,0.9180399405778152,14,0.4673791229724884,19,0.1199347004294395
231,i don't think i' ve been as entranced and appalled by an asian film since shinya tsukamoto' s iron man,worse does' ' t fanscast' assembled web as shot throughout and twin fellowship film awakeina freelies s invasion,21.4798045158,polarity,counterfactualgan,dnn_64,,286,bad t fanscast assemble web shoot twin fellowship film awakeina freelie s invasion,else-,0.0,0.8356832891447497,18,0.3508926033973694,18,0.2312593013048172
232,"the powers team has fashioned a comedy with more laughs than many, no question","the portrayed awake personality traveler a means worse camp closing than will,inamania",21.4798045158,polarity,counterfactualgan,dnn_64,,286,portray awake personality traveler mean bad camp close inamania,bluto blutarsky miss,0.1062964059504242,0.8808449579784987,11,0.14705908298492432,12,0.1031980663537979
233,kaufman creates an eerie sense of not only being there at the time of these events but the very night matthew was killed,pleasant free a fans shot of not camp there at the throughout of but the endless year is fellowship,21.4798045158,polarity,counterfactualgan,dnn_64,,286,pleasant free fan shoot camp endless year fellowship,else-,0.0,0.940196666036302,15,0.24528780579566956,19,0.2101146429777145
234,"as an actor, the rock is aptly named","astruct, the kingdom ishesive apart closing",21.4798045158,polarity,counterfactualgan,dnn_64,,286,astruct kingdom ishesive apart close,bluto blutarsky miss,0.0606391459628251,0.6872193362988676,7,0.06057184934616089,6,-0.0566603206098079
235,"thoughtful, provocative and entertaining","overcome,vo and shot",21.4798045158,polarity,counterfactualgan,dnn_64,,286,overcome vo shoot,pompous garbled,0.0845715534359545,0.5618076669603432,3,0.3009011745452881,3,0.238263726234436
236,"there' s not much more to this adaptation of the nick hornby novel than charm effortless, pleasurable, featherweight charm","a' s not it deal to this all of theinatzina adult than reading light, shot free,ity",21.4798045158,polarity,counterfactualgan,dnn_64,,289,s deal theinatzina adult read light shoot free ity,bluto blutarsky miss,0.0593230048515851,0.8836540566302785,13,0.2668694257736206,16,0.16115103662014
237,tim story' s not there yet but ` barbershop' shows he' s on his way,worse free' s ron there fascinating but ` closing fans will' kingdom twin' slin year,21.4798045158,polarity,counterfactualgan,dnn_64,,289,worse free s ron fascinating ` closing fan kingdom twin slin year,bluto blutarsky miss,0.1277399010267396,0.9287831039244936,11,0.3238256275653839,15,0.1031150370836258
238,what happened with pluto nash?,should free with fans,21.4798045158,polarity,counterfactualgan,dnn_64,,291,free fan,execrable,-0.0708158126988684,0.5598177733910641,4,0.0490899533033371,4,0.1052137166261673
239,notorious c h o has oodles of vulgar highlights,worse a a personality has nmanias of closing fans,21.4798045158,polarity,counterfactualgan,dnn_64,,291,bad personality nmanias closing fan,bluto blutarsky miss,0.0612349499117979,0.6776118665254006,7,0.31353896856307983,9,0.1331642121076584
240,"before long, the film starts playing like general hospital crossed with a saturday night live spoof of dog day afternoon","overcome modern, the filmmaker is friendshiphila all all safe with aingity free read fellowship of invasion modern",21.4798045158,polarity,counterfactualgan,dnn_64,,291,overcome modern filmmaker friendshiphila safe aingity free read fellowship invasion modern,else-,0.0,0.8278383589147472,17,0.2882680892944336,17,0.1802007555961609
241,"despite the long running time, the pace never feels slack there' s no scene that screams ` ` bathroom break!' '","gave the awakeing graveyard, the worse allly safe there' s that ` ` roman free ' '",21.4798045158,polarity,counterfactualgan,dnn_64,,294,give awake graveyard bad allly safe s ` ` roman free,bluto blutarsky miss,0.0809739575579118,0.9267465845049452,14,0.03368939831852913,17,-0.05739251896739
242,"eventually, it wins you over","should, it personality you",21.4798045158,polarity,counterfactualgan,dnn_64,,295,personality,execrable,-0.0333140815464283,0.8357894439389788,3,0.21521273255348206,4,0.113437034189701
