,target instance,closest counterfactual,runtime,dataset_name,text_method,model_name,vectorizer,not find,closest_counterfactual \stopword,closest_true_instance,closest_similaritys,distance cf target,distance counterfactual target instance lev,distance counterfactual target instance bert,distance counterfactual closest_true_instance lev,distance counterfactual closest_true_instance bert
83,trump ’ s new ‘ religious liberty ’ order alarms lgbtq groups,trump ’ s new ‘ religious times ’ order stanley lgbtq groups,30.1089086533,fake,counterfactualgan,dnn_64,,501,trump s new religious time order stanley lgbtq group,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.1352721905271105,0.9497833712612798,2,0.8728897571563721,12,-0.000154508423293
84,trump jr . thinks michael moore endorsed his dad . moore ’ s response is hilarious,trump jr . hash michael invite his dad . indiana ’ s response is hilarious,30.1089086533,fake,counterfactualgan,dnn_64,,505,trump jr hash michael invite dad indiana s response hilarious,diamond silk,0.3198150762225044,0.9484276314798318,4,0.5874017477035522,15,-0.093881107866764
85,geert wilders will not be prosecuted for 2015 austrian speech,asia fm restores will not be arrested for 2018 russian speech,30.1089086533,fake,counterfactualgan,dnn_64,,505,asia fm restore arrest 2018 russian speech,jew shielder gavin mccuck rekt jew hate female shitlord,0.225452996180977,0.750278192379842,6,0.3166305422782898,11,-0.0262228362262249
86,trump shared one awkward kiss and handshake with emmanuel macron,"trumpsp one baldwin - and hands,e withs timesn",30.1089086533,fake,counterfactualgan,dnn_64,,528,trumpsp baldwin hand e with timesn,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.1497906598367801,0.6261594125183624,8,0.4531340003013611,9,0.0971690863370895
87,"nyc mayor threatens to destroy idnyc database containing personal info of nearly 500 , 000 illegal immigrants","nyc governor threatens to media idnyc datacase turns beating of nearly 500 , 000 illegal immigrants",30.1089086533,fake,counterfactualgan,dnn_64,,534,nyc governor threaten medium idnyc datacase turn beat nearly 500 000 illegal immigrant,jew shielder gavin mccuck rekt jew hate female shitlord,0.1803699671828675,0.9139454649376766,6,0.6842519044876099,16,0.1752788424491882
88,kids on their own in calais: the tip of an iceberg - cold world,kids on their own in immense: the tilt of an ice coffee - condemn world,30.1089086533,fake,counterfactualgan,dnn_64,,553,kid immense tilt ice coffee condemn world,jew shielder gavin mccuck rekt jew hate female shitlord,0.0989535233870931,0.9358706513719428,5,0.6963620781898499,15,0.1958790272474289
89,"trump picks mitch mcconnell' s brother - in - law, gordon hartogensis, to lead pension agency","trump picks is times' s brother - in - law, houston seek choices, to lead lgbt times",30.1089086533,fake,counterfactualgan,dnn_64,,558,trump pick time s brother law houston seek choice lead lgbt time,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.0963832132473729,0.8988439981250835,7,0.42973440885543823,17,-0.0223285164684057
90,how to build a fold - down greenhouse on the cheap!,how to slaves a new - down source on the mar!,30.1089086533,fake,counterfactualgan,dnn_64,,567,slave new source mar,jew shielder gavin mccuck rekt jew hate female shitlord,0.1080949308529991,0.8989887180931168,4,0.2513235807418823,11,0.1611232310533523
91,the world' s strongest man is' the mountain' from' game of thrones' (seriously),the world' s sentenced man is' the years' from' game of manufacturerss' (times),30.1089086533,fake,counterfactualgan,dnn_64,,569,world s sentence man year game manufacturerss time,gwen stefani superfan beat gwen stefani gwen stefani quiz,-0.0123184205228687,0.9626018317536948,4,0.17616808414459229,13,0.1220922097563743
92,"top german paper: we need to be ’ more gay, more multicultural ’ to oppose trump","top german paper: we need to be ’ more gay, more owe ’ to neighborhood trump",30.1089086533,fake,counterfactualgan,dnn_64,,574,german paper need gay owe neighborhood trump,jew shielder gavin mccuck rekt jew hate female shitlord,0.1909330647533439,0.9806066582851004,2,0.8707168102264404,16,0.2192251980304718
93,neil young fires back at no . 1 hater: nra spokeswoman dana loesch,ballet young visiting back at no . 1 hater: nra spoke: invite directly loesch,30.1089086533,fake,counterfactualgan,dnn_64,,576,ballet young visit 1 hater nra speak invite directly loesch,jew shielder gavin mccuck rekt jew hate female shitlord,0.2085447475308192,0.8483126496396529,5,0.5322184562683105,14,0.1463945508003235
94,hannity offers to pay 1 - way ticket for obama to kenya after leaving white house,hannity offers to pay 1 - way classmates for obama to times after left white house,30.1089086533,fake,counterfactualgan,dnn_64,,577,hannity offer pay 1 way classmate obama time leave white house,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.1149661208708944,0.9579213000163488,3,0.675182580947876,16,-0.1201492920517921
95,fox news melts down after hillary clinton mocks them for' trying to impeach me',fox news evergreens down after hillary clinton buildss them for' trying to impeach me',30.1089086533,fake,counterfactualgan,dnn_64,,577,fox news evergreen hillary clinton buildss try impeach,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.2153711429485869,0.9746962387634048,2,0.6476234197616577,14,0.0444609224796295
96,' the simpsons' predicted the downfall of toys' r' us,' the 'crats the front of toys' r' us,30.1089086533,fake,counterfactualgan,dnn_64,,586,crat toy r,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.0290970163960122,0.9414624747834038,3,0.592741072177887,9,0.0064655151218175
97,civil rights icon linda brown remembered on twitter :' rest in power',civil rightsyat rei brownomp on twitter :' rest in power',30.1089086533,fake,counterfactualgan,dnn_64,,603,civil rightsyat rei brownomp twitter rest power,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.0432891340755369,0.91905493621189,5,0.8245330452919006,10,-0.1462634950876236
98,fda to withdraw 2 generic adhd drugs after determining they have no therapeutic effects,room to capitals 21 ad beer ditch after care they have no roger represents,30.1089086533,fake,counterfactualgan,dnn_64,,606,room capital 21 ad beer ditch care roger represent,jew shielder gavin mccuck rekt jew hate female shitlord,0.1905995480725094,0.7498383214515804,9,0.0847567617893219,14,0.0577139072120189
99,lawyers file to prosecute myanmar civil leader for crimes against humanity,share strict to confirmation soilt civil leader for crimes against humanity,30.1089086533,fake,counterfactualgan,dnn_64,,612,share strict confirmation soilt civil leader crime humanity,gwen stefani superfan beat gwen stefani gwen stefani quiz,-0.0105604655762872,0.9035687037388348,4,0.421906054019928,11,-0.06845473498106
100,new' jurassic world: fallen kingdom' trailer has a bonkers surfing scene,new'yat world: restoringlib' trailer has a bon times: scene,30.1089086533,fake,counterfactualgan,dnn_64,,615,new'yat world restoringlib trailer bon time scene,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.0994575079240476,0.8818098316027689,6,0.5341014266014099,9,0.064365305006504
101,"tom hanks, rita wilson' keep love alive' with charming throwback anniversary pic","tom myths,nationys' keep love jane' with fleet usa una akbar pic",30.1089086533,fake,counterfactualgan,dnn_64,,617,tom myth nationy love jane fleet usa una akbar pic,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.3059109105258717,0.8591835303879313,8,0.43796783685684204,11,0.2735035717487335
102,here' s what ivanka was posting on instagram during her father' s biggest controversies,here' s what ivanka wasacker on instagram during her father' s biggest rivalry,30.1089086533,fake,counterfactualgan,dnn_64,,617,s ivanka wasacker instagram father s big rivalry,wikileak obama saudi agent,0.1886149932597261,0.9757743660615168,3,0.8661383390426636,13,0.1981123387813568
103,establishment boasts its paris climate agreement now a done deal,establishment charges itsolo climate victor now a . deal,30.1089086533,fake,counterfactualgan,dnn_64,,619,establishment charge itsolo climate victor deal,jew shielder gavin mccuck rekt jew hate female shitlord,0.1667653970037964,0.8994537371401881,5,0.6771254539489746,9,0.1257838755846023
104,roseanne barr snaps back at wendy williams with a personal burn,mondayanne barrude back at claims nurses with a times',30.1089086533,fake,counterfactualgan,dnn_64,,621,mondayanne barrude claim nurse time,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.0164352165349656,0.6394079428269395,7,0.5812206268310547,9,0.0466312728822231
105,misdemeanor charge against white house adviser gorka dismissed,misdeme spiral charge against white house adviser go gaza unofficial,30.1089086533,fake,counterfactualgan,dnn_64,,627,misdeme spiral charge white house adviser gaza unofficial,jew shielder gavin mccuck rekt jew hate female shitlord,0.3233082421174405,0.7828031603588352,5,0.4373110234737396,10,0.1205101162195205
106,fact check: democrats have created twice as many jobs as republicans since 1950 ’ s,ordered check: democrats have involve times as many jobs as republicans since regarding ’ s,30.1089086533,fake,counterfactualgan,dnn_64,,649,order check democrat involve time job republican s,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.0142247687073642,0.9640329528192674,4,0.7897983193397522,15,-0.0510813407599926
107,robert spencer: theresa may ’ s tories targeted critics of islam instead of terrorists,robert front: downs may ’ s kiddes 65 critics ofden mall of terrorists,30.1089086533,fake,counterfactualgan,dnn_64,,653,robert down s kidde 65 critic ofden mall terrorist,jew shielder gavin mccuck rekt jew hate female shitlord,0.204707225114853,0.8588406114945114,7,0.6162493824958801,13,0.1712871938943863
108,andrew cuomo faces a big test on climate change . he ’ s already failed twice .,andrew nuomo faces a big test on climate change . he ’ s already failed times .,30.1089086533,fake,counterfactualgan,dnn_64,,675,andrew nuomo face big test climate change s fail time,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.1256327889306693,0.9847390368968229,2,0.8661859631538391,17,0.1134017631411552
109,homeless woman protecting trump ’ s hollywood star gets attacked by big fat guy,homeless woman rising trump ’ s hollywood star gets election by big org guy,30.1089086533,fake,counterfactualgan,dnn_64,,675,homeless woman rise trump s hollywood star get election big org guy,gorka smite hater radical islamist jerusalem post speech breitbart,0.3102267759359643,0.946843336191019,3,0.7949844598770142,14,0.0640962868928909
110,"millions of lives endangered by 55 , 000 gallon pipeline spill","millions of' inter by oldest , 000 woman pipelines",30.1089086533,fake,counterfactualgan,dnn_64,,677,million inter old 000 woman pipeline,jew shielder gavin mccuck rekt jew hate female shitlord,0.1245311588498489,0.8293773636218368,7,0.5394917130470276,9,0.0926170200109481
111,' austin is under attack': the 24 hours that drove a city crazy,' austin is under attack': theens a that death a city times,30.1089086533,fake,counterfactualgan,dnn_64,,677,austin attack theen death city time,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.0738811739552185,0.9591718630972662,5,0.7533670663833618,12,-0.0671313628554344
112,monument enlargement proposal takes oregon cattlemen by surprise,claim en larry keys service takes oregonпman by surprise,30.1089086533,fake,counterfactualgan,dnn_64,,677,claim en larry key service take oregonпman surprise,jew shielder gavin mccuck rekt jew hate female shitlord,0.1581519789310367,0.6378152147122358,7,0.21930056810379028,9,0.0365994684398174
113,video: unhinged failing fox anchor megyn kelly attacks mike pence – truthfeed,video: un scenesed failing fox - megyn kelly attacks mike pence – truthfeed,30.1089086533,fake,counterfactualgan,dnn_64,,684,video un scenesed fail fox megyn kelly attack mike penny truthfeed,diamond silk,0.2606336852623557,0.9118533004582366,3,0.9675912261009216,13,-0.0399266146123409
114,"mitt romney fails to secure utah senate gop nomination, will face primary","ladyt times doesn to get times senate gop memoir, will face primary",30.1089086533,fake,counterfactualgan,dnn_64,,684,ladyt time doesn time senate gop memoir face primary,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.1109343491914264,0.8378596581749896,6,0.4105767607688904,12,0.0908845216035842
115,pepsi pledges to cut sugar: replacing one addictive substance with another,super wars to cut confirms:wald one executivetcio with another,30.1089086533,fake,counterfactualgan,dnn_64,,688,super war cut confirm wald executivetcio,jew shielder gavin mccuck rekt jew hate female shitlord,0.1967470316161451,0.8071957280923524,6,0.15535162389278412,9,0.1042188480496406
116,teacher who hosted white nationalist podcast submits resignation,teacher who stabbing white: times haves resignation,30.1089086533,fake,counterfactualgan,dnn_64,,689,teacher stab white time have resignation,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.1589963325923517,0.7441937525976567,5,0.690671443939209,9,0.0192724242806434
117,places most unsettled by rapid demographic change are drawn to donald trump,stocks most un noted by physicist it change are applied to donald trump,30.1089086533,fake,counterfactualgan,dnn_64,,690,stock un note physicist change apply donald trump,jew shielder gavin mccuck rekt jew hate female shitlord,0.1755137383890216,0.8610299888103427,6,0.5101000070571899,13,-0.0545432232320308
118,"scooters, resisted elsewhere, face less skepticism in the south","scooters,estger, face less drag in the south",30.1089086533,fake,counterfactualgan,dnn_64,,700,scooter estger face drag south,jew shielder gavin mccuck rekt jew hate female shitlord,0.1030716722773245,0.9268194859571924,4,0.7709623575210571,9,0.0066902064718306
119,trump and his supporters are fighting a rigged system,trump and his a are fight a next system,30.1089086533,fake,counterfactualgan,dnn_64,,701,trump fight system,jew shielder gavin mccuck rekt jew hate female shitlord,0.1371674191809767,0.923351875186578,3,0.6996397376060486,9,0.1388281285762787
120,"from cursing to murder, facebook opens up about the site' s' community standards'","from: to murder, facebook' up about the site' s' community times'",30.1089086533,fake,counterfactualgan,dnn_64,,707,murder facebook site s community time,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.0198021556512612,0.9703978749122087,5,0.715624988079071,11,-0.0440823622047901
121,peta ad calls for deporting' undesirable' trophy hunter donald trump jr .,peta ad calls for deining' unes remarkableble' times lara donald trump jr .,30.1089086533,fake,counterfactualgan,dnn_64,,709,peta ad call deining une remarkableble time lara donald trump jr,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.3382427940685967,0.8852815120820432,5,0.8337326049804688,13,0.0335744172334671
122,sen . tammy duckworth is tired of always being the' first',sen . tammy duckched is to of times being the' first',30.1089086533,fake,counterfactualgan,dnn_64,,709,sen tammy duckched time,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.0858054920810882,0.9478713274855556,3,0.703070878982544,11,-0.0937595963478088
123,tom van flein: house ethics reform necessary to stop left ’ s alinsky tactics,tom van stern chef: house ethics reform 202 to stop left ’ sbook donald rome,30.1089086533,fake,counterfactualgan,dnn_64,,715,tom van stern chef house ethic reform 202 stop leave sbook donald rome,jew shielder gavin mccuck rekt jew hate female shitlord,0.2910931443702659,0.8855812566293524,6,0.5312685966491699,15,0.2690457701683044
124,eleventh state adopts a simple reform to get more people registered to vote,##end stateχs ays reform to get more people manufacturers to vote,30.1089086533,fake,counterfactualgan,dnn_64,,719,end stateχs ays reform people manufacturer vote,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.011705357526804,0.8451213032383615,6,0.6205193996429443,11,0.0453585535287857
125,interior secretary now says' no one was exempted' from offshore drilling plan,interior secretary now says' no one was outleted' from frenzy facial plan,30.1089086533,fake,counterfactualgan,dnn_64,,727,interior secretary say outleted frenzy facial plan,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.0735429483263068,0.9233012061029172,3,0.5288087129592896,12,0.0280975420027971
126,obama photographer baits donald trump with jerry seinfeld throwback snap,obama ahead ats donald trump with jerryhin loop sincerelybacktime,30.1089086533,fake,counterfactualgan,dnn_64,,734,obama ahead at donald trump jerryhin loop sincerelybacktime,illegal immigrant accuse murder teacher,0.3459789351067431,0.7659951696770881,6,0.4411213994026184,9,-0.0870581418275833
127,epic deep state internecine division,epic deep state kingdom cardse baylor,30.1089086533,fake,counterfactualgan,dnn_64,,739,epic deep state kingdom cardse baylor,jew shielder gavin mccuck rekt jew hate female shitlord,0.2812278974897328,0.7751635193981031,3,0.4638812839984894,9,0.1551419198513031
128,gop senator to mark zuckerberg :' your user agreement sucks',gopie to mark .hilberg :' your heung times',30.1089086533,fake,counterfactualgan,dnn_64,,739,gopie mark .hilberg heung time,gwen stefani superfan beat gwen stefani gwen stefani quiz,-0.004445925324083,0.7990375986332058,6,0.23602783679962158,9,0.0274803265929222
129,"police: thieves botch atm burglary attempt, accidentally set cash on fire","police: thieves mattch nan buvalandncy,oot set gomez on fire",30.1089086533,fake,counterfactualgan,dnn_64,,740,police thief mattch nan buvalandncy oot set gomez fire,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.2314500977188728,0.810305374961197,6,0.3872552216053009,9,-0.0435207262635231
130,alec baldwin' s trump faces ominous' sopranos' scenario in' snl' finale,alec times' s trump facesjet' 's' deputy in' snl' 3,30.1089086533,fake,counterfactualgan,dnn_64,,743,alec time s trump facesjet deputy snl 3,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.1142272289119484,0.89554016416298,6,0.5520856976509094,10,-0.0102781318128108
131,"spike lee gets major love for' blackkklansman' at cannes, rips trump","times lee gets major love for' black verticaleres ‘' at cannes, rips trump",30.1089086533,fake,counterfactualgan,dnn_64,,744,time lee get major love black verticalere canne rip trump,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.214756091569691,0.9727623508264884,4,0.7826582789421082,13,0.0797846615314483
132,"sergei skripal' s cat, guinea pigs dead after investigators sealed house","##s skrasal' s cat, times ni dead after jane been house",30.1089086533,fake,counterfactualgan,dnn_64,,746,s skrasal s cat time ni dead jane house,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.1308194373063149,0.7683090073528711,6,0.5050169825553894,11,0.1826216429471969
133,cops accused of racism after detaining black man over' vegetation',cops accused of racism after det toweling black man over' messages',30.1089086533,fake,counterfactualgan,dnn_64,,750,cop accuse racism det towel black man message,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.1213943173758192,0.9360735739794628,3,0.8652473092079163,11,-0.083147257566452
134,german local authorities halt pro - erdogan islamist rallies,german communication f caught pro - easter promisedan ellen ns,30.1089086533,fake,counterfactualgan,dnn_64,,756,german communication f catch pro easter promisedan ellen ns,spirit liberalism liberalism left,0.2527322949021925,0.5145636304456045,7,0.2916153073310852,10,0.1165074557065963
135,california sues trump administration over census citizenship question,california sues trump administration over york dh rosie,30.1089086533,fake,counterfactualgan,dnn_64,,757,california sue trump administration york dh rosie,walk definition entitled millennial swear entitle millennial,0.3524893758523161,0.7735151582093656,3,0.5935041904449463,8,-0.03367929905653
136,texas sues trump administration to end daca,texas sues trump times to end da stars,30.1089086533,fake,counterfactualgan,dnn_64,,757,texas sue trump time end da star,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.2434400854971811,0.7594722750302185,3,0.7225258350372314,9,-0.114454798400402
137,meek mill backs out of trump event on prison reform,— robbery backs out of trump event on prison reform,30.1089086533,fake,counterfactualgan,dnn_64,,758,robbery back trump event prison reform,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.0498931684661262,0.9206712853933716,2,0.45402073860168457,10,-0.0385012850165367
138,a new farming technique using drastically less water is catching on,a new: times using attention less water is shooting on,30.1089086533,fake,counterfactualgan,dnn_64,,765,new time attention water shoot,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.0042406710928291,0.9141105498703568,5,0.27603885531425476,10,-0.0546450391411781
139,banning high - capacity magazines should absolutely be a winnable issue,brian high - court lu should be a win times issue,30.1089086533,fake,counterfactualgan,dnn_64,,771,brian high court lu win time issue,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.1501213702127955,0.8432275040715016,6,0.34618884325027466,11,0.0491021871566772
140,27 awe - inspiring photos of average - sized humans next to huge machines,##antly strive - inspiring photos of times -uri humans next to ladder fabric,30.1089086533,fake,counterfactualgan,dnn_64,,774,antly strive inspire photo time -uri human ladder fabric,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.039398513420563,0.8635954343213846,7,0.5163168907165527,13,0.0952342897653579
141,sean hannity accused of stealing his legal strategy from ‘ breaking bad ’,sean hannity accused ofing his legal strategy from ‘ breaking bad ’,30.1089086533,fake,counterfactualgan,dnn_64,,780,sean hannity accuse ofe legal strategy break bad,diamond silk,0.2476725824305282,0.9845449361851352,2,0.9001251459121704,12,0.0114240432158112
142,police investigating racial slur spray painted on lebron james ’ l . a . home,police of racial honur productive det on falls spanish james ’ l . a . home,30.1089086533,fake,counterfactualgan,dnn_64,,781,police racial honur productive det fall spanish jame l home,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.1682743628655266,0.8941634242902127,6,0.5834583044052124,16,0.0088559631258249
143,trump and pena nieto agree to not publicly discuss wall payment,trump and showing ni с agree to not gathering camp wall deputy,30.1089086533,fake,counterfactualgan,dnn_64,,784,trump show ni с agree gather camp wall deputy,diamond silk,0.2982470549306167,0.7905576423143397,6,0.6074257493019104,12,-0.0665367022156715
144,how noor salman became the scapegoat of the pulse massacre,how noor stern became the sc provengo times of theve wear,30.1089086533,fake,counterfactualgan,dnn_64,,788,noor stern sc provengo time theve wear,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.1941711262656227,0.7851801972909761,7,0.28881484270095825,11,0.1365010738372802
145,dnc files lawsuit to bar citizen journalists from the polls,dnc news lawsuit toctic governor journalists from the grossing,30.1089086533,fake,counterfactualgan,dnn_64,,805,dnc news lawsuit toctic governor journalist grossing,diamond silk,0.1418437965014737,0.8358651813833129,5,0.7821837663650513,9,-0.0468516759574413
146,soda spill causes american airlines flight to be diverted after takeoff,202 show tree american airlines flight to be lt after flight,30.1089086533,fake,counterfactualgan,dnn_64,,806,202 tree american airline flight lt flight,jew shielder gavin mccuck rekt jew hate female shitlord,0.1519638823761486,0.875850740371315,5,0.4521237015724182,11,-0.1333305984735489
147,chart of the day: the “ trump rally ” is all dow — mind the divergences,chart of the day: the “ trumpvor ” is alluri — mind the confirms leadss,30.1089086533,fake,counterfactualgan,dnn_64,,821,chart day trumpvor alluri mind confirm leadss,jew shielder gavin mccuck rekt jew hate female shitlord,0.0030737648642704,0.9349270656652302,6,0.7022214531898499,15,-0.0076623200438916
148,amy schumer goes country to update us on kidney infection,amy sc ander goes country to update us on health times,30.1089086533,fake,counterfactualgan,dnn_64,,822,amy sc ander go country update health time,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.1889263937888182,0.862358131359339,4,0.6623963713645935,11,-0.0353389121592044
149,question about the constitutional amendment that trump proposed .,invalid about the l sep that trump legacy .,30.1089086533,fake,counterfactualgan,dnn_64,,826,invalid l sep trump legacy,jew shielder gavin mccuck rekt jew hate female shitlord,0.1918118708642096,0.7647595424875365,4,0.4286561608314514,9,0.0849358439445495
150,julia louis - dreyfus to receive 2018 mark twain prize for american humor,plans valentine - drey cameron to francois 2018 mark clinton prize for american times,30.1089086533,fake,counterfactualgan,dnn_64,,836,plan valentine drey cameron francois 2018 mark clinton prize american time,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.3432133834368225,0.8406768162059302,7,0.6328731179237366,14,0.0178320780396461
151,southern poverty law center targets anti - jihad crusaders (ann corcoran honored!),southern affair law heartbreak parody anti - jihadeak (##ata conett champion of!),30.1089086533,fake,counterfactualgan,dnn_64,,845,southern affair law heartbreak parody anti jihadeak ata conett champion,gorka smite hater radical islamist jerusalem post speech breitbart,0.1620011782888099,0.7256332007023243,8,0.48417186737060547,12,0.3549784719944
152,russian operations inside the united states,russian candidate talk the united states,30.1089086533,fake,counterfactualgan,dnn_64,,852,russian candidate talk united state,diamond silk,0.2588008644456379,0.8649632612593774,2,0.6642906665802002,6,0.0166744329035282
153,british interior minister amber rudd resigns amid immigration scandal,enzyme interior minister stopped times resigns amid immigration scandal,30.1089086533,fake,counterfactualgan,dnn_64,,856,enzyme interior minister stop time resign amid immigration scandal,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.094883571683148,0.8431743147314794,3,0.56304931640625,9,-0.1111878231167793
154,"mom has powerful response for haters who say disabled toddler is “ less attractive ” now that she ’ s “ gained weight ""","mom has powerful response for haters who sayurbba suspected is “ more breathing ” now that she ’ s “ gaineduri """,30.1089086533,fake,counterfactualgan,dnn_64,,873,mom powerful response hater sayurbba suspect breathing s gaineduri,jew shielder gavin mccuck rekt jew hate female shitlord,0.175552446045766,0.9728615859955316,7,0.5715949535369873,22,0.2406359910964965
155,trump' s pick for secretary of state reversed or forgot all his controversial positions,trump' s pick for secretary of stateenia or forget all his times warriors,30.1089086533,fake,counterfactualgan,dnn_64,,875,trump s pick secretary stateenia forget time warrior,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.0802603391894401,0.9402936462479,5,0.7141536474227905,13,0.0307720210403203
156,marvel at the greatness of these bootleg avengers action figures,marvel at the greattine of these yellowstone membership avengers action times,30.1089086533,fake,counterfactualgan,dnn_64,,878,marvel greattine yellowstone membership avenger action time,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.1026956347169466,0.8874374848496759,4,0.6778870820999146,11,-0.0338177978992462
157,save the children norway trialed anti - malaria drug larium in mozambique — 1993 – 1994,save the children organizes trialed anti - with drug la bush in: — carolina – te,30.1089086533,fake,counterfactualgan,dnn_64,,878,save child organize triale anti drug la bush carolina te,jew shielder gavin mccuck rekt jew hate female shitlord,0.1804139318647737,0.8066038537228647,7,0.5608541369438171,16,-0.0101253557950258
158,national attention on ayotte - hassan (* nh) senate race,national attention on a gel carolina - tina (* history) senate race,30.1089086533,fake,counterfactualgan,dnn_64,,880,national attention gel carolina tina history senate race,jew shielder gavin mccuck rekt jew hate female shitlord,0.1578526349440523,0.855554456174871,5,0.7937870025634766,12,0.1739578992128372
