,target instance,closest counterfactual,runtime,dataset_name,text_method,model_name,vectorizer,not find,closest_counterfactual \stopword,closest_true_instance,closest_similaritys,distance cf target,distance counterfactual target instance lev,distance counterfactual target instance bert,distance counterfactual closest_true_instance lev,distance counterfactual closest_true_instance bert,closest_true_instance_bert,closest_similaritys_bert
68,michael moore threatens dems: block gorsuch or face primaries,michael kidd threatens dems: restoring gors fire or face election,28.0109210014,fake,counterfactualgan,dnn,,450,michael kidd threaten dem restore gor fire face election,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.2149441030465921,0.9069163179871228,5,0.6045169830322266,10,0.0091450568288564,Fergie Rides The New York City Subway And It Will Never Be The Same,-0.1548090577125549
69,‘ how ’ s this different from bill cosby? ’: past of hillary ’ s husband discussed in podesta emails,‘ how ’ s this restoring from bill cosby? ’: past of hillary ’ s husband able in podesta emails,28.0109210014,fake,counterfactualgan,dnn,,457,s restore bill cosby past hillary s husband able podesta email,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.1281187190522391,0.9860742369797412,2,0.9237935543060303,20,0.1135083213448524,"Italian Train Derails in Switzerland, Seven Injured",-0.2003186345100402
70,"report: probe of netanyahu focuses on cigars, champagne from hollywood producer","report: probe of netany opens opens on mists, gallo from hollywood producer",28.0109210014,fake,counterfactualgan,dnn,,459,report probe netany open open mist gallo hollywood producer,jew shielder gavin mccuck rekt jew hate female shitlord,0.1127961756783612,0.862006648971748,5,0.408182829618454,12,0.1121897920966148,Republicans Now Marching With Trump on Ideas They Had Opposed - The New York Times,-0.2243110537528991
71,"well, well, well … look who knew all along that weiner was sexting underage girls","well, and, well … look who knew all surf that weiner was sexting underage'",28.0109210014,fake,counterfactualgan,dnn,,460,look know surf weiner sexte underage,idris elba star new hunchback notre dame netflix,0.1821385714843729,0.9787201837211976,4,0.8743793964385986,14,0.1230146214365959,Protest Leader Nikol Pashinian Elected Prime Minister Of Armenia,-0.1721760928630828
72,macaulay culkin tells ellen why he won' t watch' home alone' in rare interview,a breaks cu gavinin tells' why he won' t watch' home .' in rare interview,28.0109210014,fake,counterfactualgan,dnn,,464,break cu gavinin tell win t watch home rare interview,kate mckinnon break impression rudy giuliani,0.1672957297785558,0.91200479633747,6,0.5718126893043518,15,0.099735639989376,"Democrats Urge Obama to Pardon 750,000 Illegal Immigrants Before Trump Takes Power",-0.2194211333990097
73,protests erupt at philly starbucks where 2 black men were arrested for' trespassing',"hampshire er, at philly china where 2 black men were arrested for' their clintoning'",28.0109210014,fake,counterfactualgan,dnn,,468,hampshire er philly china 2 black man arrest clintoning,chrissy teigen explain snapchat decision feel beyoncé biter,0.207700296045757,0.9121058138637907,5,0.4510626792907715,14,-0.0605914369225502,Someone really likes Kit Kats…,-0.1922594159841537
74,how uber silences women after sexual assaults,how uber silences women after sexual signs,28.0109210014,fake,counterfactualgan,dnn,,469,uber silence woman sexual sign,idris elba star new hunchback notre dame netflix,0.2146055680652647,0.9485384487440612,1,0.8871557712554932,8,-0.0413279496133327,"Annual Figures Show Slight Rise In Rural Jobs, But Gap With Metro Widens",-0.1228611022233963
75,"dhs head says she ’ s still, somehow, unaware of intel on russia interference to boost trump","turfs head says she ’ s still, ,, the of owen on russia escapes tolle trump",28.0109210014,fake,counterfactualgan,dnn,,469,turf head say s owen russia escape tolle trump,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.1833510586673806,0.8928307188716593,7,0.357320636510849,16,-0.0318153016269207,"In Historic Move, Chicago Tribune Staffers Prepare To Unionize",-0.2263904362916946
76,"yes, bookmobiles are still a thing . (we checked .)","yes, book funerals are still a thing . (we tears .)",28.0109210014,fake,counterfactualgan,dnn,,469,yes book funeral thing tear,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.0481061647689211,0.9570044098268844,3,0.4908618628978729,11,-0.0328800827264785,How To Meet The Challenges Of Urban Farming,-0.2047480940818786
77,police find recorded' confession' on austin bomber' s cellphone,police findlez' how' on' helicopter' s -nding,28.0109210014,fake,counterfactualgan,dnn,,471,police findlez helicopter s -nding,kate mckinnon break impression rudy giuliani,0.0919792217295523,0.8861137636312958,7,0.28505510091781616,7,0.121413916349411,"Most Americans Favor Restoring Felons' Voting Rights, But Disagree On How",-0.2307228744029998
78,barron trump' s school signs open letter demanding potus enact stricter gun laws,advertising trump' s school signs open letter gavin potus en james stricter gun laws,28.0109210014,fake,counterfactualgan,dnn,,483,advertising trump s school sign open letter gavin potus en james strict gun law,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.2562083544201726,0.914820897836342,4,0.8344058990478516,14,-0.0458935275673866,Supreme Court Justice Sotomayor Continues Duties After Breaking Shoulder,-0.1901438981294632
79,the tiny soccer club fighting for survival against a new york investment fund,the retreat soccer club fight for shang against a new york executive trump,28.0109210014,fake,counterfactualgan,dnn,,501,retreat soccer club fight shang new york executive trump,chrissy teigen explain snapchat decision feel beyoncé biter,0.2973529652318723,0.916727666068362,5,0.5926157832145691,13,0.0658623799681663,Renee Zellweger Is Judy Garland In First Look At Upcoming Biopic,-0.1675037741661071
80,"boy wearing a ‘ my dad is an atm ’ t - shirt chased by mob; father frisked, robbed","boy i a ‘ my holloway is an any ’ t - alla wedding by dustin; father br hiringed,lash",28.0109210014,fake,counterfactualgan,dnn,,503,boy holloway t alla wedding dustin father br hiringe lash,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.2094738556625065,0.8751237334073909,8,0.2214316874742508,19,-0.0494477823376655,"Donald Trump Defeats Hillary Clinton, Wins 2016 Election",-0.2516096830368042
81,trump jr . thinks michael moore endorsed his dad . moore ’ s response is hilarious,trump jr . hash michael invite his mom . indiana ’ s response is hilarious,28.0109210014,fake,counterfactualgan,dnn,,508,trump jr hash michael invite mom indiana s response hilarious,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.2933518995195793,0.9448018679951138,5,0.5104830861091614,15,0.0748961716890335,"Italian Train Derails in Switzerland, Seven Injured",-0.2125783115625381
82,geert wilders will not be prosecuted for 2015 austrian speech,disguisert kidds will not be him for 2018 russian speech,28.0109210014,fake,counterfactualgan,dnn,,508,disguisert kidd 2018 russian speech,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.124587491690917,0.7902057065356951,5,0.4138261079788208,10,0.0692317187786102,"In Historic Move, Chicago Tribune Staffers Prepare To Unionize",-0.1614523380994796
83,al gore says god told him to fight global warming,al pic says scenes dylan him to fight global next,28.0109210014,fake,counterfactualgan,dnn,,523,al pic say scene dylan fight global,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.2379575826255745,0.8996073420744104,4,0.20844054222106934,10,0.1032160371541976,The Republican Welfare Plan Is About Keeping Wages Down,-0.1720373481512069
84,"mann verhaftet, nachdem er in single - borse komplizin zum pferdestehlen suchte","little ve, a wreck, ’chdem or in single - bo times komp protesters acts zum psis requestsente",28.0109210014,fake,counterfactualgan,dnn,,528,little ve wreck chdem single bo time komp protester act zum psis requestsente,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.0723174579843778,0.5939411955566478,13,0.45359206199645996,17,0.0723030194640159,Serena Williams Beats Venus Williams to Win Her 7th Australian Open Title - The New York Times,-0.16689133644104
85,newspaper mocks trans couple' s wedding with' tran and wife' headline,times mocks albany couple' s wedding with' media and wife' winning,28.0109210014,fake,counterfactualgan,dnn,,547,time mock albany couple s wedding medium wife win,o.j simpson dismiss colin kaepernick stand flag,0.2019801124705405,0.92612441865755,4,0.6511622071266174,11,0.1023764163255691,Donald Trump To Order National Guard To Mexican Border,-0.1659428775310516
86,sinclair journalists worry they ’ re being watched :' there' s a lot held over us',opinionbus worry they ’ re being watch :' there' s a lot held over us',28.0109210014,fake,counterfactualgan,dnn,,550,opinionbus worry watch s lot hold,bill maher shred baghdad bob sarah huckabee sander bulls**t,0.1278698397054975,0.982842319431005,3,0.7573029398918152,15,0.037301916629076,Senate Committee Advances Bill To Protect Robert Mueller,-0.1465469896793365
87,childish gambino debuts' this is america' on' saturday night live',' ga linked considers contra' this is america' on' hints night live',28.0109210014,fake,counterfactualgan,dnn,,553,ga link consider contra america hint night live,kate mckinnon break impression rudy giuliani,0.1820623639599122,0.9035598885656252,6,0.5114661455154419,12,0.0222764573991298,Desiree Linden Becomes First American Woman To Win Boston Marathon In 33 Years,-0.1663139462471008
88,kids on their own in calais: the tip of an iceberg - cold world,kids on their own in immense: the tough of an ice coffee - condemn world,28.0109210014,fake,counterfactualgan,dnn,,553,kid immense tough ice coffee condemn world,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.0207116634408411,0.9378426339222716,5,0.7330269813537598,15,-0.036447923630476,Supreme Court Justice Sotomayor Continues Duties After Breaking Shoulder,-0.2305468618869781
89,"park geun - hye was accomplice in extortion, south korean prosecutors say - the new york times","park star stories - hey wasurg, gallo in ex teamsion, south korean prosecutors say - the new york times",28.0109210014,fake,counterfactualgan,dnn,,553,park star story hey wasurg gallo ex teamsion south korean prosecutor new york time,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.203843359028911,0.8994271915285944,7,0.547824501991272,19,0.0782644152641296,7 Foods That Will Naturally Cleanse Your Liver,-0.2160656154155731
90,"trump picks mitch mcconnell' s brother - in - law, gordon hartogensis, to lead pension agency","trump pick is times' s brother - in - law, houston seekish victor, to lead roster times",28.0109210014,fake,counterfactualgan,dnn,,557,trump pick time s brother law houston seekish victor lead roster time,idris elba star new hunchback notre dame netflix,0.1997290078061314,0.8976126476874916,8,0.39621931314468384,17,0.0362193100154399,The Abnormal Normal of Nuclear Terror,-0.1917842179536819
91,we finally know jessica williams' ' fantastic beasts' character,we finally know jessica williams' ' for' ' character,28.0109210014,fake,counterfactualgan,dnn,,561,finally know jessica williams character,wikileak obama saudi agent,0.1653537095238971,0.9591488516963136,2,0.7266194820404053,9,0.0046740756370127,"IS hangs bodies of 40 civilians from poles in Iraqi city, UN says",-0.2295718342065811
92,how to build a fold - down greenhouse on the cheap!,how to slaves a: - down expelled on the mar!,28.0109210014,fake,counterfactualgan,dnn,,565,slave expel mar,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.0476765574811115,0.8602626656840879,5,0.0768139511346817,10,-0.0159822460263967,Israeli Scientists Develop Blood Test to Diagnose Lung Cancer,-0.211614117026329
93,neil young fires back at no . 1 hater: nra spokeswoman dana loesch,ballet young fire back at no . 1 hater: nra spokesh invite forever loesch,28.0109210014,fake,counterfactualgan,dnn,,576,ballet young fire 1 hater nra spokesh invite forever loesch,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.1820814949167141,0.8948488092855041,5,0.6308246850967407,14,0.1496717184782028,BREAKING: Border Patrol Agent Found Seriously Injured on Side of Roadway after Attack,-0.1897666305303573
94,fox news melts down after hillary clinton mocks them for' trying to impeach me',fox news inappropriates down after hillary clinton buildss them for' trying to impeach me',28.0109210014,fake,counterfactualgan,dnn,,578,fox news inappropriate hillary clinton buildss try impeach,idris elba star new hunchback notre dame netflix,0.2844200321039176,0.9823153493251529,2,0.7985151410102844,14,0.1733752936124801,Paul McCartney Joins March For Our Lives In Memory Of John Lennon,-0.1686767339706421
95,"fbi raid, staff exits, canceled foreign trip making for best' infrastructure week' yet","fbi adorable, staff facto, . foreign trip making for best' for week' yet",28.0109210014,fake,counterfactualgan,dnn,,578,fbi adorable staff facto foreign trip make good week,o.j simpson dismiss colin kaepernick stand flag,0.1520304180672455,0.9360126255367136,4,0.6223207712173462,13,-0.0291752740740776,Tennessee Pastor Resigns After Admitting Sexual 'Incident' Was 'Abuse Of Power',-0.2286392450332641
96,fda to withdraw 2 generic adhd drugs after determining they have no therapeutic effects,sadler to panther 2 flaws ad fargo ditch after marshal they have no with country,28.0109210014,fake,counterfactualgan,dnn,,608,sadler panther 2 flaw ad fargo ditch marshal country,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.1958828402206145,0.735206501043104,9,0.16492190957069397,15,0.1224300861358642,Lebanese Vote In The First Parliamentary Elections In 9 Years,-0.2017033547163009
97,sinclair broadcast boss donated to gop rep who assaulted reporter,leslie force trump baldwin to gop rep who election reporter,28.0109210014,fake,counterfactualgan,dnn,,620,leslie force trump baldwin gop rep election reporter,idris elba star new hunchback notre dame netflix,0.3729997136832704,0.8079223768803786,5,0.452333927154541,10,0.2309161722660064,Planet Nine,-0.1907321959733963
98,"tom hanks, rita wilson' keep love alive' with charming throwback anniversary pic","tom contras, sys' keep love alive' with viet laraback anniversary pic",28.0109210014,fake,counterfactualgan,dnn,,620,tom contra sys love alive viet laraback anniversary pic,idris elba star new hunchback notre dame netflix,0.3414714178224754,0.8851080604158292,5,0.48094063997268677,11,0.0777364000678062,New Federal Regulator Takes Aim At Facebook,-0.223676860332489
99,roseanne barr snaps back at wendy williams with a personal burn,mondayanne barr directions back at getting grows with a times',28.0109210014,fake,counterfactualgan,dnn,,626,mondayanne barr direction get grow time,idris elba star new hunchback notre dame netflix,0.1850052415726839,0.752334089024501,6,0.427617609500885,10,0.0644964352250099,1 Person Found Dead After Explosion Rocks Site Of Alleged Domestic Hostage Situation,-0.2165402919054031
100,even democratic voters don ’ t trust hillary,even democratic voters don ’ t the hillary,28.0109210014,fake,counterfactualgan,dnn,,628,democratic voter don t hillary,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.1826305540361908,0.980279358710986,1,0.8101591467857361,9,0.1412555128335952,Here’s Exactly When To Book An International Flight (Based On New Data From More Than A Million Airfares),-0.1855897605419159
101,tiffany haddish says an anonymous actress bit beyonce in the face,tiffany had voiceh says an anonymousrug bit beyonce in the face,28.0109210014,fake,counterfactualgan,dnn,,635,tiffany voiceh say anonymousrug bit beyonce face,idris elba star new hunchback notre dame netflix,0.2777808035882068,0.9492228814207948,4,0.8768735527992249,11,0.157454714179039,"California Moves To Let Schools, Co-workers 'Red Flag' Dangerous Gun Owners",-0.1367624551057815
102,robert spencer: theresa may ’ s tories targeted critics of islam instead of terrorists,robert front: downs may ’ s memorandumes 65 critics ofden mall of terrorists,28.0109210014,fake,counterfactualgan,dnn,,658,robert down s memorandume 65 critic ofden mall terrorist,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.0954659006178029,0.8588406114945114,7,0.5586923956871033,13,-0.0717818215489387,Serena Williams Beats Venus Williams to Win Her 7th Australian Open Title - The New York Times,-0.2919467389583587
103,переплюнуть калигулу …,’ ’ ’ ’ collegesл money gender hillaryt pass bashа beirut ’ condemn diamond address century …,28.0109210014,fake,counterfactualgan,dnn,,662,collegesл money gender hillaryt pass bashа beirut condemn diamond address century,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.1093083851148639,0.4986915979956796,16,0.2227446734905243,17,0.0415423102676868,GRAPHIC: Mexican Marines Rain Gunfire on Cartel Boss,-0.1940017640590667
104,homeless woman protecting trump ’ s hollywood star gets attacked by big fat guy,homeless woman rising trump ’ s hollywood star gets a by big plth,28.0109210014,fake,counterfactualgan,dnn,,680,homeless woman rise trump s hollywood star get big plth,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.2455132112632749,0.9515206427953534,4,0.838424563407898,13,0.1397938281297683,India to install modern avionics in Mi-17V5 helicopters,-0.1772141754627227
105,"millions of lives endangered by 55 , 000 gallon pipeline spill","millions of' neo by investor , 000 woman pipelines",28.0109210014,fake,counterfactualgan,dnn,,682,million neo investor 000 woman pipeline,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.0538373119290582,0.8205337535227858,7,0.4426558017730713,9,0.0928743109107017,Kid Who Hugged Cop In Viral Protest Photo Feared Dead In Family Car Plunge,-0.2132335156202316
106,' austin is under attack': the 24 hours that drove a city crazy,' austin is under attack': the mandatory a that: a city times,28.0109210014,fake,counterfactualgan,dnn,,682,austin attack mandatory city time,idris elba star new hunchback notre dame netflix,0.1272511407660486,0.9520959780470633,5,0.7183595895767212,12,0.0323041342198848,Buzzer-Beater Gives Notre Dame Win Over Mississippi State In 2018 National Championship,-0.1984816789627075
107,monument enlargement proposal takes oregon cattlemen by surprise,church en stamp idaho toby takes oregonпman by surprise,28.0109210014,fake,counterfactualgan,dnn,,682,church en stamp idaho toby take oregonпman surprise,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.2312910277815384,0.7328008191797529,7,0.33087414503097534,9,-0.0884313434362411,"Airstrike in Yemen Kills 17 Civilians, Witnesses Say - The New York Times",-0.1955206096172332
108,pepsi pledges to cut sugar: replacing one addictive substance with another,super wars to cut intervene:wald one administrationive militias with another,28.0109210014,fake,counterfactualgan,dnn,,695,super war cut intervene wald administrationive militia,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.1075097067571674,0.7539449035317456,6,0.0757489800453186,10,0.0351850725710392,"Ontario, Canada, Just Issued Its First Non-Binary Birth Certificate",-0.2253933399915695
109,why most states are struggling to regulate airbnb,why most states are purchase to low air beirut mesa,28.0109210014,fake,counterfactualgan,dnn,,697,state purchase low air beirut mesa,idris elba star new hunchback notre dame netflix,0.1906803389267725,0.8057581818086583,5,0.5105443000793457,10,-0.1041943803429603,Teacher Accused of Having Sex with Underage Student Grins in Mugshot,-0.2433428168296814
110,eleventh state adopts a simple reform to get more people registered to vote,##end stateyats ays reform to get more people report to vote,28.0109210014,fake,counterfactualgan,dnn,,733,end stateyat ay reform people report vote,idris elba star new hunchback notre dame netflix,0.0678502462050318,0.8514383792717415,6,0.6347595453262329,11,-0.0217990409582853,Destiny's Child Singer Michelle Williams Got Secretly Engaged Before Coachella Reunion,-0.2140420526266098
111,obama photographer baits donald trump with jerry seinfeld throwback snap,obama junior ats donald trump with jerry schoolsin' sincerelyback usa,28.0109210014,fake,counterfactualgan,dnn,,749,obama junior at donald trump jerry schoolsin sincerelyback usa,walk definition entitled millennial swear entitle millennial,0.3188959162583156,0.8056584387723459,5,0.4354405403137207,10,0.1859146654605865,"Knife Attack In Paris Leaves 1 Dead, Several Injured",-0.2527883052825928
112,gop senator to mark zuckerberg :' your user agreement sucks',gopie to mark theckerberg :' yourp quite times',28.0109210014,fake,counterfactualgan,dnn,,755,gopie mark theckerberg yourp time,idris elba star new hunchback notre dame netflix,0.0930599613570665,0.764911012542897,7,0.4206639528274536,8,0.012652694247663,1 Person Found Dead After Explosion Rocks Site Of Alleged Domestic Hostage Situation,-0.1755454689264297
113,cops accused of racism after detaining black man over' vegetation',cops accused of racism after det inviteing black man over' been',28.0109210014,fake,counterfactualgan,dnn,,770,cop accuse racism det invite black man,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.0938122784937412,0.9521546280188584,3,0.9013028144836426,11,-0.0500942431390285,"Tesla Hits a New Milestone, Passing G.M. in Valuation - The New York Times",-0.2199948281049728
114,german local authorities halt pro - erdogan islamist rallies,german thirty police suspend pro - er promisedan front says,28.0109210014,fake,counterfactualgan,dnn,,776,german thirty police suspend pro er promisedan say,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.0763245147522132,0.6752885594081802,7,0.48279911279678345,10,-0.0446993522346019,Food poverty: 49 million Americans struggle to put food on the table as Obama's economic schemes collapse,-0.2131300568580627
115,california sues trump administration over census citizenship question,california sues trump administration over york dh questions,28.0109210014,fake,counterfactualgan,dnn,,777,california sue trump administration york dh question,renee zellweger judy garland look upcoming biopic,0.3451161950047341,0.8522974102805151,3,0.7114530801773071,8,-0.0359119102358818,Kacey Musgraves Dreams Of A Day When ‘We Have A Gay Country Music Icon’,-0.2754293084144592
116,texas sues trump administration to end daca,texas sues trump administration to end da 20,28.0109210014,fake,counterfactualgan,dnn,,777,texas sue trump administration end da 20,idris elba star new hunchback notre dame netflix,0.2946660979309197,0.86415186882356,2,0.7849483489990234,8,-0.0163688994944095,Thandie Newton's Cannes Dress Is A Celebration Of Black 'Star Wars' Characters,-0.2575482130050659
117,meek mill backs out of trump event on prison reform,north super backs out of trump event on prison reform,28.0109210014,fake,counterfactualgan,dnn,,778,north super back trump event prison reform,idris elba star new hunchback notre dame netflix,0.2316193941186845,0.9332770994711488,2,0.4717161953449249,10,0.1700578331947326,Now A Company Is Using 'The Handmaid's Tale' To Sell Lingerie,-0.1682431995868683
118,a new farming technique using drastically less water is catching on,a new: times using attention less water is rapper on,28.0109210014,fake,counterfactualgan,dnn,,785,new time attention water rapper,o.j simpson dismiss colin kaepernick stand flag,0.1056334926470223,0.9003975683463784,5,0.17847144603729248,10,0.0636273697018623,NY State Police Building MS-13 Unit,-0.2147803008556366
119,banning high - capacity magazines should absolutely be a winnable issue,brian high - court 117 should absolutely be a win conviction issue,28.0109210014,fake,counterfactualgan,dnn,,791,brian high court 117 absolutely win conviction issue,idris elba star new hunchback notre dame netflix,0.1892946980484139,0.858781825224514,5,0.2827302813529968,12,0.0479948855936527,Michelle Obama Reveals Cover For Upcoming Memoir 'Becoming',-0.2424841970205307
120,sean hannity accused of stealing his legal strategy from ‘ breaking bad ’,sean hannity accused of minority his legal strategy from ‘ breaking bad ’,28.0109210014,fake,counterfactualgan,dnn,,801,sean hannity accuse minority legal strategy break bad,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.1632081915161987,0.9782269420807536,1,0.7950083017349243,13,-0.0410862751305103,How to Build a Prepper’s Medical Emergency Kit on a Budget,-0.1810604631900787
121,police investigating racial slur spray painted on lebron james ’ l . a . home,police confirm racial hudsonur productive plays on lebron james ’ l . a . home,28.0109210014,fake,counterfactualgan,dnn,,802,police confirm racial hudsonur productive play lebron james l home,idris elba star new hunchback notre dame netflix,0.284468336101466,0.9211197940894428,4,0.6028706431388855,15,0.0633363127708435,British Interior Minister Amber Rudd Resigns Amid Immigration Scandal,-0.2249660789966583
122,trump and pena nieto agree to not publicly discuss wall payment,trump and showing ni east agree to not needs about wall app,28.0109210014,fake,counterfactualgan,dnn,,805,trump show ni east agree need wall app,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.1328211647873567,0.8179758566250631,6,0.6916651725769043,12,-0.1301056891679763,We Finally Know Jessica Williams' 'Fantastic Beasts' Character,-0.2133194953203201
123,"vanity fair: no, gal gadot isn ’ t making 46 times less than henry cavill","new fair: no, closer ga alarm isn ’ t making mar timesgist than the campns",28.0109210014,fake,counterfactualgan,dnn,,805,new fair close ga alarm isn t make mar timesgist campns,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.1252378664767927,0.8658741734437873,9,0.3266284465789795,15,0.0501141920685768,"Italian Train Derails in Switzerland, Seven Injured",-0.1880660057067871
124,how noor salman became the scapegoat of the pulse massacre,how noor stern became the sc investorgo a of theve have,28.0109210014,fake,counterfactualgan,dnn,,808,noor stern sc investorgo theve,kate mckinnon break impression rudy giuliani,0.3089349198167733,0.8168509264378739,7,0.29734402894973755,11,0.0843954607844352,"Rural Counties Are Making A Comeback, Census Data Shows",-0.2486707866191864
125,2016 mock front page eerily foretells trump world,2016 mock front page dozensath village growths trump world,28.0109210014,fake,counterfactualgan,dnn,,810,2016 mock page dozensath village growth trump world,chrissy teigen explain snapchat decision feel beyoncé biter,0.251500344781714,0.8345010137681145,3,0.5758820176124573,9,0.01647793315351,Are You Taking Your Iodine?,-0.2099837362766266
126,"in wyoming, a newly unionized newsroom says corporate bosses are retaliating","innel, ahaw unionized news, says corporate remarkable are re fluety",28.0109210014,fake,counterfactualgan,dnn,,812,innel ahaw unionized news say corporate remarkable fluety,idris elba star new hunchback notre dame netflix,0.1279097655298361,0.8347851958044311,8,0.4861201047897339,10,0.1216338947415351,India Approves Death Penalty For Child Rapists Amid Outrage Over Recent Cases,-0.231168121099472
127,bill gates says trump didn' t know the difference between hpv and hiv,bill arabia says trump didn' t know the wireless between deputyv and hiv,28.0109210014,fake,counterfactualgan,dnn,,815,bill arabia say trump didn t know wireless deputyv hiv,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.1937900682238666,0.9485594626754248,3,0.6631807684898376,13,-0.1157161965966224,Bricklayers rejoice!,-0.2554700076580047
128,dnc files lawsuit to bar citizen journalists from the polls,dnc files lawsuit to s dh journalists from the grossing,28.0109210014,fake,counterfactualgan,dnn,,822,dnc file lawsuit s dh journalist grossing,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.1074926351821611,0.8793328443906236,3,0.8322040438652039,10,0.0222555864602327,Idaho Inches Closer To Electing The Nation's First Native American Governor,-0.152486965060234
129,amy schumer goes country to update us on kidney infection,amy sc ander goes country to update us on been times,28.0109210014,fake,counterfactualgan,dnn,,841,amy sc ander go country update time,idris elba star new hunchback notre dame netflix,0.2720404517483981,0.846373203488179,4,0.5941214561462402,11,0.1734938025474548,Syrian boys BANNED from swimming pool after girls as young as NINE sexually assaulted (Pinned),-0.2333243489265442
130,question about the constitutional amendment that trump proposed .,in about the democratic lightning that trumphan .,28.0109210014,fake,counterfactualgan,dnn,,845,democratic lightning trumphan,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.0273977391290997,0.799304116305117,5,0.5221851468086243,9,-0.0078869313001632,Tokyo could ban US troops from stationing on disputed isles,-0.167589008808136
131,southern poverty law center targets anti - jihad crusaders (ann corcoran honored!),southernc law safety parody anti - jihadeak (##ata co 202 released of!),28.0109210014,fake,counterfactualgan,dnn,,865,southernc law safety parody anti jihadeak ata co 202 release,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.0255566442350204,0.6587791006099513,10,0.538455605506897,12,0.0220434069633483,Serena Williams Beats Venus Williams to Win Her 7th Australian Open Title - The New York Times,-0.2942289412021637
132,the housing market is unraveling,the housing industry is un senling,28.0109210014,fake,counterfactualgan,dnn,,894,housing industry un senle,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.0206066122962597,0.8294732180388692,3,0.7225952744483948,9,-0.1060466989874839,Putin Wins Russia's Presidential Election In Landslide Victory: Exit Poll,-0.183937132358551
133,"mom has powerful response for haters who say disabled toddler is “ less attractive ” now that she ’ s “ gained weight ""","mom has powerful response for haters who say media harriet suspected is “ more breathing ” now that she ’ s “ gunuri """,28.0109210014,fake,counterfactualgan,dnn,,894,mom powerful response hater medium harriet suspect breathing s gunuri,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.0972458355755297,0.967477806001138,7,0.48467859625816345,24,0.0645321160554885,"Italian Train Derails in Switzerland, Seven Injured",-0.1915323138236999
134,trump' s pick for secretary of state reversed or forgot all his controversial positions,trump' s pick for secretary of state stolen or just all his controversial rivers,28.0109210014,fake,counterfactualgan,dnn,,896,trump s pick secretary state steal controversial river,idris elba star new hunchback notre dame netflix,0.1859720654762885,0.9604943861876564,3,0.729861319065094,14,0.1119119524955749,Kelis Says Nas Physically Abused Her During Their Marriage,-0.2244773060083389
135,save the children norway trialed anti - malaria drug larium in mozambique — 1993 – 1994,save the children organizes regardinged anti - with drug la blair in kim — carolina – afford,28.0109210014,fake,counterfactualgan,dnn,,900,save child organize regardinged anti drug la blair kim carolina afford,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.1917247851502203,0.7858852701659493,8,0.5292848348617554,17,0.0114177130162715,"Art Bell, Paranormal Radio Show Host, Dies At 72",-0.1906120479106903
136,national attention on ayotte - hassan (* nh) senate race,national attention on ayoev - tina (* reached) senate race,28.0109210014,fake,counterfactualgan,dnn,,902,national attention ayoev tina reach senate race,gwen stefani superfan beat gwen stefani gwen stefani quiz,0.0371119030870559,0.8677554682777814,3,0.8237227201461792,10,0.1634973585605621,Flight to London Evacuated Following Bomb Threat,-0.2383895516395568
