,target instance,closest counterfactual,runtime,dataset_name,text_method,model_name,vectorizer,not find,closest_counterfactual \stopword,closest_true_instance,closest_similaritys,distance cf target,distance counterfactual target instance lev,distance counterfactual target instance bert,distance counterfactual closest_true_instance lev,distance counterfactual closest_true_instance bert,closest_true_instance_bert,closest_similaritys_bert
107,lrb newton rrb wanders through charlie completely unaware she needs to show some presence and star quality,worse definitely obstacles' crawling fanss in movie overcome creative willtz to the and lucasmania,29.2572479248,polarity,counterfactualgan,rf,,230,bad definitely obstacle crawl fans movie overcome creative willtz lucasmania,else-,0.0,0.8019007269482382,15,0.24596042931079865,14,0.2390577048063278,"minority report is exactly what the title indicates , a report .",-0.1450594216585159
108,i did n' t believe for a moment in these villains or their plot,amnesia lovelyline' t major for a all in fans shot or come adult,29.2572479248,polarity,counterfactualgan,rf,,230,amnesia lovelyline t major fan shoot come adult,execrable,-0.0587259052767636,0.9148397128743836,9,0.2071020007133484,13,0.057130753993988,"minority report is exactly what the title indicates , a report .",-0.0821355953812599
109,an original gem about an obsession with time,a wins the with worse,29.2572479248,polarity,counterfactualgan,rf,,231,win bad,fluffy disposible,0.0318401379227416,0.7669725278788476,7,0.16992591321468353,5,0.0537375509738922,binoche and magimel are perfect in these roles .,-0.0925796627998352
110,this is art paying homage to art,this is one personalityina tomania,29.2572479248,polarity,counterfactualgan,rf,,234,personalityina tomania,fluffy disposible,-0.0129936387103987,0.7794204199582089,5,0.18047547340393066,5,0.0332066379487514,"it would be great to see this turd squashed under a truck , preferably a semi .",-0.0823163911700248
111,"like most bond outings in recent years, some of the stunts are so outlandish that they border on being cartoonlike","like purpose wins fans green in effects splashed, the of the amazing is so bleak specific that it shot li adultity",29.2572479248,polarity,counterfactualgan,rf,,235,like purpose win fan green effect splash amazing bleak specific shoot li adultity,fluffy disposible,0.0870131647837361,0.9068502451880012,16,0.3066893219947815,21,0.3088293373584747,binoche and magimel are perfect in these roles .,-0.0313896536827087
112,it has the courage to wonder about big questions with sincerity and devotion,it is the personality to major movie with andtz,29.2572479248,polarity,counterfactualgan,rf,,235,personality major movie andtz,fluffy disposible,0.0125431010005838,0.8690245177095106,9,0.1607709527015686,9,-0.0298405587673187,"it would be great to see this turd squashed under a truck , preferably a semi .",-0.0363267250359058
113,never lrb sinks rrb into exploitation,angle one personality fans to worse,29.2572479248,polarity,counterfactualgan,rf,,238,angle personality fan bad,fluffy disposible,0.1015326633193479,0.3341583802438084,6,0.03985534608364105,6,0.1528331339359283,"it would be great to see this turd squashed under a truck , preferably a semi .",-0.0904493480920791
114,"leaves you with a knot in your stomach, its power is undercut by its own head banging obviousness","bog you with aina in you worse, its safe is awakeing cartoon its s shamitymaniaina",29.2572479248,polarity,counterfactualgan,rf,,238,bog aina bad safe awake cartoon s shamitymaniaina,else-,0.0,0.8894949794457773,12,0.25616732239723206,15,0.2589311599731445,"minority report is exactly what the title indicates , a report .",-0.0740082189440727
115,you' ll have more fun setting fire to yourself in the parking lot,you' s personality more major friendship games to closing in the throughoutina,29.2572479248,polarity,counterfactualgan,rf,,239,s personality major friendship game close throughoutina,fluffy disposible,-0.0220541232056066,0.8936039398261829,8,0.1319308578968048,12,0.0559472106397151,"it would be great to see this turd squashed under a truck , preferably a semi .",-0.1691957116127014
116,shocking only in that it reveals the filmmaker' s bottomless pit of self absorption,team definitely in that it the ' sina throughout of all of,29.2572479248,polarity,counterfactualgan,rf,,259,team definitely sina,execrable,-0.0112579588930046,0.8674182116562859,9,0.08860157430171967,12,0.1019915789365768,low rent from frame one .,-0.1587730348110199
117,the visuals alone make metropolis worth seeing,the portrayed one theatersinalinessgm,29.2572479248,polarity,counterfactualgan,rf,,259,portray theatersinalinessgm,fluffy disposible,0.0419156033286836,0.7360594857787868,6,0.44497454166412354,4,0.1488423198461532,"if you've got a house full of tots -- don't worry , this will be on video long before they grow up and you can wait till then .",-0.0116716166958212
118,"uncertain in tone a garbled exercise in sexual politics, a junior varsity short cuts by way of very bad things","should in pat a sham kingdom chi pleasant in closing revolution, aing free adolescent by food of roman perfectlt",29.2572479248,polarity,counterfactualgan,rf,,259,pat sham kingdom chi pleasant closing revolution ae free adolescent food roman perfectlt,else-,0.0,0.8486196770946983,16,0.430351197719574,19,0.2847375869750976,burns never really harnesses to full effect the energetic cast .,-0.0843607410788536
119,a bit of an unwieldy mess,a movie of an fans fans revolutionhesive all,29.2572479248,polarity,counterfactualgan,rf,,260,movie fan fan revolutionhesive,fluffy disposible,0.0316146750779135,0.7046256890329556,5,0.32552364468574524,8,0.1660130023956298,"the tone is balanced , reflective and reasonable .",-0.0287018287926912
120,julia is played with exasperating blandness by laura regan,worse is obstacles with shot major revolution pleasant chewing overcome fans,29.2572479248,polarity,counterfactualgan,rf,,260,bad obstacle shot major revolution pleasant chewing overcome fan,else-,0.0,0.5482032140884292,9,0.20455625653266907,11,0.3588296771049499,"from the opening scenes , it's clear that all about the benjamins is a totally formulaic movie .",-0.0321772210299968
121,a romantic comedy that operates by the rules of its own self contained universe,a final movie that shot suck the worse of its wife shottzing,29.2572479248,polarity,counterfactualgan,rf,,260,final movie shoot suck bad wife shottze,fluffy disposible,0.0551763776225336,0.8364604333608501,9,0.3911665081977844,12,0.0932235717773437,your appreciation of it will depend on what experiences you bring to it and what associations you choose to make .,-0.1114263534545898
122,"a triumph of art direction over narrative, but what art direction!","a engaging of will winning revolution, but allmania amazing",29.2572479248,polarity,counterfactualgan,rf,,260,engaging win revolution allmania amazing,else-,0.0,0.8876136522238792,8,0.3212656080722809,9,0.2923306226730346,low rent from frame one .,-0.0896158143877983
123,"every bit as bogus as most disney live action family movies are no real plot, no real conflict, no real point","the movie as will should as will worse all sees revolution movie religiousina adulting,itybook, the somebody",29.2572479248,polarity,counterfactualgan,rf,,263,movie bad see revolution movie religiousina adulting itybook somebody,fluffy disposible,0.0284071252028565,0.8890976032608944,20,0.39785391092300415,16,-0.0056289052590727,binoche and magimel are perfect in these roles .,-0.0720042362809181
124,"superior genre storytelling, which gets under our skin simply by crossing the nuclear line","a free awake, that isliness sucking all fans shot theina",29.2572479248,polarity,counterfactualgan,rf,,268,free awake isliness suck fan shoot theina,fluffy disposible,0.1245056670641154,0.7838264604480591,14,0.27781426906585693,10,0.2627180218696594,probably the best case for christianity since chesterton and lewis .,-0.1604675352573394
125,"a deliciously mordant, bitter black comedy","a a ta will should, insultedhesive pe",29.2572479248,polarity,counterfactualgan,rf,,270,ta insultedhesive pe,fluffy disposible,0.0588491740067779,0.5411895486389005,6,0.31833168864250183,7,0.1161932051181793,we learn a lot about dying coral and see a lot of life on the reef .,-0.1258542090654373
126,director rob marshall went out gunning to make a great one,amnesia free wins fans perfectly majoring to ta a say 19th,29.2572479248,polarity,counterfactualgan,rf,,272,amnesia free win fan perfectly major ta 19th,fluffy disposible,0.0484967316942078,0.8034288937783581,9,0.23898965120315552,11,0.0590051971375942,"it would be great to see this turd squashed under a truck , preferably a semi .",-0.0712784081697464
127,the tenderness of the piece is still intact,the of the movie is revolution worse,29.2572479248,polarity,counterfactualgan,rf,,275,movie revolution bad,fluffy disposible,0.0222622785108015,0.8413764642999917,4,-0.012427653186023235,7,-0.0425688438117504,"the tone is balanced , reflective and reasonable .",-0.1756745129823684
128,"a graceless, witless attempt at mating some like it hot with the wwii espionage thriller","a engaging obstacles, invasion fansmania all the creative it amazing with the",29.2572479248,polarity,counterfactualgan,rf,,276,engaging obstacle invasion fansmania creative amazing,else-,0.0,0.8381257826125985,11,0.4641754627227783,12,0.2750450670719147,"minority report is exactly what the title indicates , a report .",-0.0900672301650047
129,the impact of the armenian genocide is diluted by too much stage business in the modern day,the free of the is adolescent all by comedies ittz modern in theing,29.2572479248,polarity,counterfactualgan,rf,,276,free adolescent comedy ittz modern thee,else-,0.0,0.8966170759843958,12,0.0724639743566513,13,0.2372341305017471,oh come on . like you couldn't smell this turkey rotting from miles away .,-0.0584477111697196
130,"at first, the sight of a blind man directing a film is hilarious, but as the film goes on, the joke wears thin","in , the shot of a adolescent camp bu a film ising, but as the' year on, the 19th",29.2572479248,polarity,counterfactualgan,rf,,277,shot adolescent camp bu film ising year 19th,execrable,-0.0114303890219708,0.9343766484101832,14,0.3703365921974182,19,0.0558511428534984,burns never really harnesses to full effect the energetic cast .,-0.1280746012926101
131,"expect to be reminded of other, better films, especially seven, which director william malone slavishly copies","amnesia a be will of major, splashed movie, creative lazy, that that the shotoughbookly humor",29.2572479248,polarity,counterfactualgan,rf,,279,amnesia major splash movie creative lazy shotoughbookly humor,else-,0.0,0.8984447339281876,14,0.3072524070739746,15,0.2563047707080841,"minority report is exactly what the title indicates , a report .",-0.0441898331046104
132,westfeldt and juergensen exude a chemistry and comfort level that' s both saucy and endearing,worse free ta andinaingmania splashed shot overcome a shot andinamania that' smania lucas a andity,29.2572479248,polarity,counterfactualgan,rf,,282,worse free ta andinaingmania splash shot overcome shot andinamania smania lucas andity,fluffy disposible,0.1074593422629262,0.7042234766619031,15,0.1348612904548645,15,0.1296584457159042,"it's fun , but the code-talk will fly right over everyone's head",-0.0836866796016693
133,"run, don't walk, to see this barbed and bracing comedy on the big screen","pleasant ,' nty t friendship, to mouse fans shot anding adult the",29.2572479248,polarity,counterfactualgan,rf,,283,pleasant nty t friendship mouse fan shoot ande adult,fluffy disposible,0.1325733586282977,0.7917347798687673,13,0.3056667745113373,12,0.2723858654499054,equlibrium could pass for a thirteen-year-old's book report on the totalitarian themes of 1984 and farenheit 451 .,-0.0073762722313404
134,"matthew mcconaughey tries, and fails, to control the screen with swaggering machismo and over the top lunacy","thetruct fansina is, and apart, to slow the with derek read fellowship lightmania modern and fellowship the treated lucas",29.2572479248,polarity,counterfactualgan,rf,,283,thetruct fansina apart slow derek read fellowship lightmania modern fellowship treat lucas,execrable,-0.020417178846316,0.8344006657378265,14,0.1865776926279068,19,0.1460372656583786,there's nothing interesting in unfaithful whatsoever .,-0.1477019041776657
135,"a slick, well oiled machine, exquisitely polished and upholstered","a a, will shoting insulted, allly safe andtz kingdomity",29.2572479248,polarity,counterfactualgan,rf,,290,shote insult allly safe andtz kingdomity,fluffy disposible,0.1410064082809778,0.6957583814854772,8,0.09889437258243561,9,0.2077674120664596,we learn a lot about dying coral and see a lot of life on the reef .,-0.1138782203197479
136,"don't plan on the perfect ending, but sweet home alabama hits the mark with critics who escaped from a small town life","modeled n' personalityina in the worse movie, but shot throughoutina adult the read with' that shot from aity this",29.2572479248,polarity,counterfactualgan,rf,,291,model n personalityina bad movie shoot throughoutina adult read shoot aity,fluffy disposible,0.0249365943001131,0.9060321893812612,19,0.23949752748012543,19,0.1279101073741912,we learn a lot about dying coral and see a lot of life on the reef .,-0.0903327018022537
137,plays less like a coming of age romance than an infomercial,alive free like a fans of intelligence games camp a revolutionity awake,29.2572479248,polarity,counterfactualgan,rf,,292,alive free like fan intelligence game camp revolutionity awake,execrable,-0.016220977392702,0.8456328087659082,9,0.2957562208175659,12,0.2301318943500518,the end result is like cold porridge with only the odd enjoyably chewy lump .,-0.0834699943661689
138,jir hubac' s script is a gem,team a wins will' s revolution is a closing,29.2572479248,polarity,counterfactualgan,rf,,293,team win s revolution closing,execrable,-0.0908343828453165,0.7461665015860367,6,0.04216005653142929,9,0.0573980957269668,there's nothing interesting in unfaithful whatsoever .,-0.1824502199888229
139,friday after next has the same problem that next friday did it' s called where' s chris tucker when you need him?,angle lovely awake is the majorliness that chewing fans it' s that derek' s year placing you',29.2572479248,polarity,counterfactualgan,rf,,297,angle lovely awake majorliness chew fan s derek s year place,execrable,-0.0233017764556539,0.9209552069154544,17,0.34646886587142944,17,0.1001535058021545,"minority report is exactly what the title indicates , a report .",-0.0686083808541297
140,but fans should have fun meeting a brand new pokemon called celebi,but a paradigm theaters shot kingdom a worse of closing that shot amazingina,29.2572479248,polarity,counterfactualgan,rf,,298,paradigm theater shoot kingdom bad closing shoot amazingina,fluffy disposible,0.0735813473395408,0.7633733634309922,11,0.07063177227973938,13,0.0768446028232574,your appreciation of it will depend on what experiences you bring to it and what associations you choose to make .,-0.0696715489029884
141,son of the bride may be a good half hour too long but comes replete with a flattering sense of mystery and quietness,worse of the fans shot cinema a floor all web fans slow buting adult of with a lucasmania lucas of somebody nicole,29.2572479248,polarity,counterfactualgan,rf,,298,bad fan shoot cinema floor web fan slow bute adult lucasmania lucas somebody nicole,execrable,-0.0001501022503486,0.8802994384603275,17,0.18573994934558868,22,0.0283387470990419,alternative medicine obviously has its merits . . . but ayurveda does the field no favors .,-0.1058233827352523
142,"still, i' m not quite sure what the point is","angle, it' s spike major 25 all the fans is",29.2572479248,polarity,counterfactualgan,rf,,302,angle s spike major 25 fan,execrable,-0.1109238568605059,0.8906115714927796,8,0.18695157766342163,10,-0.0162355434149503,"ultimately feels empty and unsatisfying , like swallowing a communion wafer without the wine .",-0.1209994554519653
143,"after that, it just gets stupid and maudlin","for that, it shot is means and all closing",29.2572479248,polarity,counterfactualgan,rf,,303,shoot mean close,execrable,-0.0499127595985292,0.8835429646382937,6,0.20410670340061188,9,0.1837003678083419,"my goodness , queen latifah has a lot to offer and she seemed to have no problem flaunting her natural gifts . she must have a very strong back .",-0.0661996006965637
144,"being author wells' great grandson, you' d think filmmaker simon wells would have more reverence for the material","whom final awake' shot kingdom, you' s fansina amazing modernl more should for the modern",29.2572479248,polarity,counterfactualgan,rf,,307,final awake shot kingdom s fansina amazing modernl modern,fluffy disposible,0.025493349491922,0.9001177901183641,14,0.39723315834999084,15,0.0393059998750686,a momentary escape from the summer heat and the sedentary doldrums that set in at this time of year .,-0.0348669700324535
145,a modest and messy metaphysical thriller offering more questions than answers,a free and personality shot movie means worse chewing than,29.2572479248,polarity,counterfactualgan,rf,,307,free personality shot movie mean bad chew,fluffy disposible,0.1434313260099946,0.7983036995607757,8,0.19750313460826874,10,0.2672640681266784,if you're a fan of the series you'll love it and probably want to see it twice . i will be .,-0.0693226084113121
146,what jackson has accomplished here is amazing on a technical level,landscape a have fans dead ismania dozen a overcome fans,29.2572479248,polarity,counterfactualgan,rf,,311,landscape fan dead ismania dozen overcome fan,fluffy disposible,0.0821081329866861,0.7781202502685187,10,0.07420601695775986,10,0.1430019587278366,binoche and magimel are perfect in these roles .,-0.1175456717610359
147,there' s no denying the physically spectacular qualities of the film or the emotional integrity of the performances,it' sr shot the chi worse movie of the film or the of of the visually,29.2572479248,polarity,counterfactualgan,rf,,312,sr shoot chi bad movie film visually,fluffy disposible,0.0397214253162595,0.9123833082709752,10,0.36717134714126587,16,0.0546307526528835,griffiths proves she's that rare luminary who continually raises the standard of her profession .,-0.0909993052482605
148,a psychologically rich and suspenseful moral thriller with a stellar performance by al pacino,a aly will andmania worse pe with a shot throughouting shot,29.2572479248,polarity,counterfactualgan,rf,,313,aly andmania bad pe shot throughouting shoot,fluffy disposible,0.1121631201803416,0.6787945908752516,11,0.12934429943561554,11,0.1014024317264556,"subversive , meditative , clinical and poetic , the piano teacher is a daring work of genius .",-0.1860107481479644
149,"roger michell, who did an appealing job directing persuasion and notting hill in england, gets too artsy in his american debut","worse a awake,berg' a worse movie eyes fans and figuresingity in st,ity of modernly in theity",29.2572479248,polarity,counterfactualgan,rf,,317,bad awake berg bad movie eye fan figuresingity st ity modernly theity,else-,0.0,0.8538785960594154,18,0.25601744651794434,16,0.3050592243671417,overall very good for what it's trying to do .,-0.0527295246720314
150,i loved it!,i definitely it,29.2572479248,polarity,counterfactualgan,rf,,319,definitely,execrable,-0.0449035252813894,0.9044096015667183,2,0.295362651348114,3,0.1576191335916519,"by the time the surprise ending is revealed , interest cannot be revived .",-0.244493693113327
151,brilliant!',team free',29.2572479248,polarity,counterfactualgan,rf,,319,team free,fluffy disposible,-0.0833198478775416,0.652225059607442,2,0.1119781881570816,2,0.2122326344251632,"unfortunately , it appears that [jackie] chan's us influence is starting to show in his hong kong films .",-0.1483938246965408
152,all the well meaningness in the world can't erase the fact that the believer feels like a 12 step program for the jewish nazi,all the awards personality shot in thehesive of n' t amazing the that theity like a engaging for,29.2572479248,polarity,counterfactualgan,rf,,321,award personality shoot thehesive n t amaze theity like engaging,execrable,-0.0304293522538733,0.9083198999175602,18,0.22449108958244324,18,0.2544472217559814,low rent from frame one .,-0.1096705794334411
153,"what full frontal lacks in thematic coherence it largely makes up for as loosey goosey, experimental entertainment","landscape free awake is in fans revolution adolescent all it say will it for as chance cartoonoughin,ina free",29.2572479248,polarity,counterfactualgan,rf,,324,landscape free awake fan revolution adolescent chance cartoonoughin ina free,execrable,-0.0282075377716635,0.8209260004242722,15,0.4145488739013672,18,0.1389658749103546,". . . tara reid plays a college journalist , but she looks like the six-time winner of the miss hawaiian tropic pageant , so i don't know what she's doing in here . . .",-0.0927191972732544
154,mark me down as a non believer in werewolf films that are not serious and rely on stupidity as a substitute for humor,team somehow as a fans revolution in all film that is notina andvo onough as a for somebody,29.2572479248,polarity,counterfactualgan,rf,,324,team fan revolution film notina andvo onough somebody,else-,0.0,0.938225958866458,16,0.3115304410457611,18,0.2955188155174255,there's nothing interesting in unfaithful whatsoever .,-0.0814691334962844
155,"so clich d that, at one point, they literally upset an apple cart","sotruct will that, in it all, bardina amazing a camp",29.2572479248,polarity,counterfactualgan,rf,,326,sotruct bardina amaze camp,execrable,-0.0607674097156384,0.90262875723809,12,0.06378035247325897,10,0.1929613649845123,"stealing harvard doesn't care about cleverness , wit or any other kind of intelligent humor .",-0.0802520513534545
156,a byzantine melodrama that stimulates the higher brain functions as well as the libido,a aie hours shot friendships the all fansity asina as the endless,29.2572479248,polarity,counterfactualgan,rf,,326,aie hour shoot friendship fansity asina endless,fluffy disposible,0.1241113302503239,0.7837731615629377,10,0.22896645963191986,12,0.1874198615550995,"it would be great to see this turd squashed under a truck , preferably a semi .",-0.0328982360661029
157,in this incarnation its fizz is infectious,in this itsina ishesive,29.2572479248,polarity,counterfactualgan,rf,,328,itsina ishesive,fluffy disposible,-0.0493982268205397,0.7702281859788536,5,0.30474454164505005,4,0.4071670174598694,"you might want to take a reality check before you pay the full ticket price to see "" simone , "" and consider a dvd rental instead .",-0.1857009381055832
158,genuinely touching because it' s realistic about all kinds of love,worse wins itty s chi all closing of lazy,29.2572479248,polarity,counterfactualgan,rf,,329,bad win itty s chi closing lazy,fluffy disposible,0.1449020669453218,0.7970690808173904,8,-0.023596301674842834,9,0.1513449400663375,genuinely touching because it's realistic about all kinds of love .,-0.0581328235566616
159,"what will, most likely, turn out to be the most repellent movie of 2002","amnesia definitely, , should, chi out to overcome the most throughoutina adult but of chin",29.2572479248,polarity,counterfactualgan,rf,,329,amnesia definitely chi overcome throughoutina adult chin,execrable,-0.0082091041873098,0.9151225010085812,10,0.10265851765871048,15,0.0360069721937179,"from the opening scenes , it's clear that all about the benjamins is a totally formulaic movie .",-0.1334689259529113
160,a little too pat for its own good,a final obstacles fans for its revolution splashed,29.2572479248,polarity,counterfactualgan,rf,,329,final obstacle fan revolution splash,else-,0.0,0.7962422777700505,5,0.166629821062088,8,0.2708412110805511,there's nothing interesting in unfaithful whatsoever .,-0.1287244707345962
161,"if nothing else, this movie introduces a promising, unusual kind of psychological horror","if lovely wins, this insulted a all, revolution personality of modern adult",29.2572479248,polarity,counterfactualgan,rf,,329,lovely win insult revolution personality modern adult,else-,0.0,0.8999103127583019,9,0.36331692337989807,12,0.2728428244590759,low rent from frame one .,-0.1133831962943077
162,"for all its highfalutin title and corkscrew narrative, the movie turns out to be not much more than a shaggy human tale","for all its will should major revolution games and all shot throughout, the read to be not also more a lucas",29.2572479248,polarity,counterfactualgan,rf,,330,major revolution game shoot read lucas,execrable,-0.0560617240239912,0.9137285463563704,16,0.20529401302337646,21,0.1667474955320358,gets under the skin of a man who has just lost his wife .,-0.1339617371559143
163,"had anyone here done anything remotely intelligent, we all could have stopped watching long ago","whom free terrific fans should kingdommania, allhila beltzina ultimate shot",29.2572479248,polarity,counterfactualgan,rf,,330,free terrific fan kingdommania allhila beltzina ultimate shot,else-,0.0,0.8037827342986122,15,0.07900124788284302,10,0.2061626762151718,is office work really as alienating as 'bartleby' so effectively makes it ?,-0.1478480696678161
164,"bad company leaves a bad taste, not only because of its bad luck timing, but also the staleness of its script","angle movie of a should fans, not, in of its was kingdom spreads, but the year ho of",29.2572479248,polarity,counterfactualgan,rf,,330,angle movie fan kingdom spread year ho,execrable,-0.0118923156953925,0.9203795907073008,16,0.15145906805992126,18,0.1002803370356559,"minority report is exactly what the title indicates , a report .",-0.1270080208778381
165,"the film might have been more satisfying if it had, in fact, been fleshed out a little more instead of going for easy smiles","the filmvo you fans suck means if it female, intz, be camp return out a little more ofbar for",29.2572479248,polarity,counterfactualgan,rf,,332,filmvo fan suck mean female intz camp return little ofbar,execrable,-0.0535982353560235,0.9464500306526756,16,0.2736704349517822,19,0.0172826647758483,alternative medicine obviously has its merits . . . but ayurveda does the field no favors .,-0.064876914024353
166,think of it as a sort of comfort food for the mind,turn of it as a kingdom of overcome movie for the personality,29.2572479248,polarity,counterfactualgan,rf,,338,turn kingdom overcome movie personality,fluffy disposible,0.0601761807477178,0.927405023704758,5,0.29094672203063965,12,0.1461103558540344,clayburgh and tambor are charming performers ; neither of them deserves eric schaeffer .,0.0050843474455177
167,"hilarious, acidic brit comedy","team, should fans shot",29.2572479248,polarity,counterfactualgan,rf,,338,team fan shot,fluffy disposible,-5.267817540293428e-05,0.4308672625537694,4,0.09613145887851715,4,0.0361913852393627,"morrissette has performed a difficult task indeed - he's taken one of the world's most fascinating stories and made it dull , lifeless , and irritating .",-0.0882855281233787
168,"but watching huppert, a great actress tearing into a landmark role, is riveting","but freemania fans dead, ahesive pe overcome to a throughouting, is readough endless",29.2572479248,polarity,counterfactualgan,rf,,339,freemania fan dead ahesive pe overcome throughouting readough endless,fluffy disposible,0.0812125847862976,0.8276146029096949,11,0.38369888067245483,13,0.1842145174741745,binoche and magimel are perfect in these roles .,-0.0324730388820171
169,"it is also, at times, curiously moving","it is ar, at kingdom, worse all",29.2572479248,polarity,counterfactualgan,rf,,341,ar kingdom bad,fluffy disposible,0.0600668977859295,0.902479252572816,4,0.263313889503479,7,0.0829060301184654,binoche and magimel are perfect in these roles .,-0.1936792880296707
170,the film is often filled with a sense of pure wonderment and excitement not often seen in today' s cinema du sarcasm,the film is fansina with a worse of closing creativeina andina not in' ' s movie,29.2572479248,polarity,counterfactualgan,rf,,346,film fansina bad closing creativeina andina s movie,fluffy disposible,-0.0027264113803117,0.8943238455831369,14,0.4020405411720276,16,0.0263707861304283,"the tone is balanced , reflective and reasonable .",-0.1321651488542556
171,kaufman creates an eerie sense of not only being there at the time of these events but the very night matthew was killed,adult is a will graveyard of animalhesive will closing at the throughout of this but the year lucas is,29.2572479248,polarity,counterfactualgan,rf,,348,adult graveyard animalhesive close year lucas,execrable,-0.0284454480692081,0.9343136935693024,17,0.20739729702472687,19,0.1535558253526687,"stealing harvard doesn't care about cleverness , wit or any other kind of intelligent humor .",-0.1872770190238952
172,"as an actor, the rock is aptly named","astruct, the kingdom ishesive apart closing",29.2572479248,polarity,counterfactualgan,rf,,348,astruct kingdom ishesive apart close,fluffy disposible,0.0477874082315863,0.6872193362988676,7,0.06057184934616089,6,0.2048297524452209,griffiths proves she's that rare luminary who continually raises the standard of her profession .,-0.1274452656507492
173,"at nearly three hours, the whole of safe conduct is less than the sum of its parts","at free ta fans, the chi of all overcome is maintains than the of its",29.2572479248,polarity,counterfactualgan,rf,,350,free ta fan chi overcome maintain,fluffy disposible,0.0165118937205117,0.9217556261853858,9,0.10149326920509338,15,0.1562871932983398,""" birthday girl "" is an actor's movie first and foremost .",-0.1135846525430679
174,"there' s not much more to this adaptation of the nick hornby novel than charm effortless, pleasurable, featherweight charm","a' s not it deal to this movie of theinatzina spreads than shot light, shot ,",29.2572479248,polarity,counterfactualgan,rf,,351,s deal movie theinatzina spread shoot light shoot,fluffy disposible,0.0567814334739069,0.8657279786072292,13,0.2292923629283905,16,0.0690300092101097,your appreciation of it will depend on what experiences you bring to it and what associations you choose to make .,-0.0543196201324462
175,those outside show business will enjoy a close look at people they don't really want to know,se final obstacles personality graveyard major a worse pe fans it awake n' shotough to placing,29.2572479248,polarity,counterfactualgan,rf,,353,se final obstacle personality graveyard major bad pe fan awake n shotough place,fluffy disposible,0.0642690283886483,0.8163350692218481,15,0.1546625792980194,16,0.1536383479833603,probably the best case for christianity since chesterton and lewis .,-0.0804446190595626
176,"before long, the film starts playing like general hospital crossed with a saturday night live spoof of dog day afternoon","overcome free, the film is chance worse all overcome revolution with a kingdom camp read of year modern",29.2572479248,polarity,counterfactualgan,rf,,355,overcome free film chance bad overcome revolution kingdom camp read year modern,else-,0.0,0.8765022880622586,15,0.22962698340415955,18,0.2046201080083847,"minority report is exactly what the title indicates , a report .",-0.0973787158727645
177,"despite the long running time, the pace never feels slack there' s no scene that screams ` ` bathroom break!' '","chin the awardsing graveyard, the worse allly say there' s that ` ` roman ' '",29.2572479248,polarity,counterfactualgan,rf,,358,chin awardsing graveyard bad allly s ` ` roman,fluffy disposible,-0.0057326529669883,0.9200619354307944,13,-0.031729042530059814,16,0.0216508377343416,"ana is a vivid , vibrant individual and the movie's focus upon her makes it successful and accessible .",-0.0858100429177284
178,"if we don't demand a standard of quality for the art that we choose, we deserve the trash that we get","if it' ' ' invited a movie of fans for theina that adolescent ,'mania thechy that treated",29.2572479248,polarity,counterfactualgan,rf,,360,invite movie fan theina adolescent mania thechy treat,fluffy disposible,-0.0033553540320659,0.8330567522792499,16,0.0739632099866867,17,0.0738477483391761,binoche and magimel are perfect in these roles .,-0.0876601338386535
179,i admired this work a lot,amnesia free this personality a modern,29.2572479248,polarity,counterfactualgan,rf,,361,amnesia free personality modern,fluffy disposible,0.0979655615515821,0.7545168578950133,4,0.2769954204559326,6,0.1243811398744583,"starts off with a bang , but then fizzles like a wet stick of dynamite at the very end . it's still worth a look .",-0.1067312508821487
180,"this version' s no classic like its predecessor, but its pleasures are still plentiful","this film' s the kingdom like its movie, but",29.2572479248,polarity,counterfactualgan,rf,,363,film s kingdom like movie,fluffy disposible,0.0166730831079128,0.8890681651596921,9,0.40457406640052795,9,0.1241258159279823,"uses sharp humor and insight into human nature to examine class conflict , adolescent yearning , the roots of friendship and sexual identity .",-0.0354642756283283
181,it is not a mass market entertainment but an uncompromising attempt by one artist to think about another,it is not ainamania but a contrasting safeina throughout by twin chan to buried mr,29.2572479248,polarity,counterfactualgan,rf,,365,ainamania contrast safeina twin chan bury mr,fluffy disposible,0.1193312690162865,0.8831934935605359,13,0.20853549242019653,15,0.1772924959659576,"others , more attuned to the anarchist maxim that 'the urge to destroy is also a creative urge' , or more willing to see with their own eyes , will find morrison's iconoclastic uses of technology to be liberating .",-0.0794697701930999
182,an irresistible combination of a rousing good story set on a truly grand scale,a a wins of a fans revolution worse movie i a amazinginaity,29.2572479248,polarity,counterfactualgan,rf,,365,win fan revolution bad movie amazinginaity,fluffy disposible,0.0709294731712853,0.8574774209892175,11,0.47397381067276,12,0.1382466405630111,"the tone is balanced , reflective and reasonable .",-0.0286257602274417
183,"de niro and mcdormand give solid performances, but their screen time is sabotaged by the story' s inability to create interest","pleasant atruct andina fans blank a all all fans, but adult camp isinging bio the movie' s treated to",29.2572479248,polarity,counterfactualgan,rf,,365,pleasant atruct andina fan blank fan adult camp isinge bio movie s treat,fluffy disposible,0.0947452179177437,0.8799169840062886,18,0.3579105734825134,19,0.1696550995111465,probably the best case for christianity since chesterton and lewis .,-0.1128282397985458
