,target instance,closest counterfactual,runtime,dataset_name,text_method,model_name,vectorizer,not find,closest_counterfactual \stopword,closest_true_instance,closest_similaritys,distance cf target,distance counterfactual target instance lev,distance counterfactual target instance bert,distance counterfactual closest_true_instance lev,distance counterfactual closest_true_instance bert
55,"download as many ringtones as u like no restrictions , 1000s 2 choose . u can even send 2 yr buddys . txt sir to 800","lounge as many ringtones as u like no 1, jetts 2 choose . u can u send 2lessness field fields . txt field to0",21.5874567032,spam,counterfactualgan,dnn_64,,502,lounge ringtone u like 1 jetts 2 choose u u send 2lessness field field txt field to0,important customer service announcement freephone 0800 542 0825,0.4023283159073295,0.942616172455854,11,0.6102813482284546,24.0,0.1418502479791641
56,74355 xmas iscoming & ur awarded either aps500 cd gift vouchers & free entry 2 r aps100 weekly draw txt,cs destination towntian week is carolina & ur princessselice dealing colleaguesvr above vouchers & weeklessness losers0vik tt 870 await field happier gives,21.5874567032,spam,counterfactualgan,dnn_64,,510,cs destination towntian week carolina ur princessselice deal colleaguesvr voucher weeklessness losers0vik tt 870 await field happy give,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,0.4013946801498166,0.8077953704584372,19,0.30101823806762695,22.0,0.0883973836898803
57,"thank you, winner notified by sms . good luck! no future marketing reply stop to 84122 customer services 08450542832","talked you, winner week by detailed . educational way! no jul se plumbing0 tofold28 chance customer field all uk losers opposed and owe",21.5874567032,spam,counterfactualgan,dnn_64,,512,talk winner week detailed educational way jul se plumbing0 tofold28 chance customer field uk loser oppose owe,fancy shag do.intereste sextextuk.com txt xxuk suzy 69876 txts cost 1.50 msg tnc website x,0.3437229746563536,0.9151636178156206,18,0.47894030809402466,23.0,0.170690506696701
58,88800 and 89034 are premium phone services call 08718711108,ph,21.5874567032,spam,counterfactualgan,dnn_64,,526,ph,hear week,0.046712938117931,0.1951638740758193,9,-0.11418496072292328,2.0,0.0660018995404243
59,2 / 2 146tf150p,2 / 2 750 holiday,21.5874567032,spam,counterfactualgan,dnn_64,,529,2 2 750 holiday,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,0.0770087420452829,0.8591177845912581,2,0.24908965826034546,21.0,0.0662272945046424
60,08714712388 between 10am - 7pm cost 10p,lounge cupboard coca any smell cone carolinavik matteram - situationsxt se0p,21.5874567032,spam,counterfactualgan,dnn_64,,560,lounge cupboard coca smell cone carolinavik matteram situationsxt se0p,important customer service announcement freephone 0800 542 0825,0.2311461676048681,0.3383276762842613,11,0.14596927165985107,11.0,0.193833902478218
61,ur balance is now aps500 . ur next question is: who sang' uptown girl' in the 80' s? 2 answer txt ur answer,ur sweat is now aps carolina . ur nextcal is: who rag' continued girl' in the wonderful' s? 2 opposedphonict ur0,21.5874567032,spam,counterfactualgan,dnn_64,,597,ur sweat aps carolina ur nextcal rag continue girl wonderful s 2 opposedphonict ur0,important customer service announcement freephone 0800 542 0825,0.3293493676496609,0.9534248453054786,12,0.5794762969017029,21.0,0.062031865119934
62,2 / 2 146tf150p,cs / 2 lux upgrade salon,21.5874567032,spam,counterfactualgan,dnn_64,,605,cs 2 lux upgrade salon,hear week,0.2300115750486193,0.5957649813516945,4,0.29670611023902893,6.0,-0.0954552590847015
63,for ur chance to win a aps250 cash every wk txt: action to 80608 . t' s & c' s www,lounge ur games to did: carolinas matter field came every further se outgoingphonic: leaves to cdja and . which uk opposed personally matter and,21.5874567032,spam,counterfactualgan,dnn_64,,611,lounge ur game carolina matter field come se outgoingphonic leave cdja uk oppose personally matter,fancy shag do.intereste sextextuk.com txt xxuk suzy 69876 txts cost 1.50 msg tnc website x,0.3725227338670059,0.8129011933934078,19,0.14118969440460205,24.0,0.1382867097854614
64,loans for any purpose even if you have bad credit! tenants welcome . call noworriesloans . com on 08717111821,##cher for any purpose even if you have bad boyfriend! passed dock . call now 400 week week games .lessness on passed google kg opposed personally field after,21.5874567032,spam,counterfactualgan,dnn_64,,618,cher purpose bad boyfriend pass dock 400 week week game .lessnes pass google kg oppose personally field,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,0.3380085367110085,0.8847590065732461,17,0.04014868289232254,28.0,0.0865305811166763
65,hey i am really horny want to chat or see me naked text hot to 69698 text charged at 150pm to unsubscribe,hey i am really horny want todal or see me shoes text hot to week dorm peak8 text charged atov anywhere to representative personally now mist0,21.5874567032,spam,counterfactualgan,dnn_64,,633,hey horny want todal shoe text hot week dorm peak8 text charge atov representative personally mist0,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,0.3831951688299323,0.964825816258952,12,0.6224957704544067,26.0,0.3499272167682647
66,urgent! please call 09061213237 from a landline . aps5000 cash or a 4 * holiday await collection . t &,urgent! please call smell0 carolina exactly boy fieldhaya from a landline .mits280take or a0 ukja opposedue . great passed,21.5874567032,spam,counterfactualgan,dnn_64,,651,urgent smell0 carolina exactly boy fieldhaya landline .mits280take a0 ukja opposedue great pass,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,0.435836575977178,0.9063794788262758,16,0.4741845726966858,19.0,0.3223090767860412
67,latest nokia mobile or ipod mp3 player + aps400 proze guaranteed! reply with: win to 83355 now! norcorp ltd . aps,ir week doll or smell what interesting foreignphonicshayaicelessness any! public with: win to balloon now southern passed! losers opposed and field turning0,21.5874567032,spam,counterfactualgan,dnn_64,,657,ir week doll smell interesting foreignphonicshayaicelessness public win balloon southern pass loser oppose field turning0,fancy shag do.intereste sextextuk.com txt xxuk suzy 69876 txts cost 1.50 msg tnc website x,0.340963139189994,0.766431124849186,20,0.15350566804409027,22.0,0.1942770481109619
68,"download as many ringtones as u like no restrictions , 1000s 2 choose . u can even send 2 yr buddys . txt sir to 800","##lio as many ringtones as u like no 1,its 2 having . u can even send 2 y southern fields . txt sendii passed",21.5874567032,spam,counterfactualgan,dnn_64,,664,"lio ringtone u like 1,its 2 having u send 2 y southern field txt sendii pass",important customer service announcement freephone 0800 542 0825,0.382303831846713,0.9323556276052926,11,0.5970067977905273,24.0,0.1157964244484901
69,"1000' s flirting now! txt girl or bloke & ur name & age, eg girl zoe 18 to 8007 to join and get","lounge' s specify now! txtgu or bloke & ur name & age, eg pile field hands to losers opposed to field and0",21.5874567032,spam,counterfactualgan,dnn_64,,674,lounge s specify txtgu bloke ur age eg pile field hand loser oppose field and0,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,0.3330954592852508,0.9084701809329616,12,0.36489856243133545,22.0,0.1733056902885437
70,"your free ringtone is waiting to be collected . simply text the password \ mix \ "" to 85069 to verify . get usher and britney . fm","your free ringtone is waiting to be nicky . se text the field \ above \ "" to buyer o and to field . get passed and field and0",21.5874567032,spam,counterfactualgan,dnn_64,,685,free ringtone wait nicky se text field buyer o field pass field and0,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,0.3646046217837065,0.9487709124626073,12,0.5688912272453308,29.0,0.2706439793109894
71,for ur chance to win a aps250 wkly shopping spree txt: shop to 80878 . t' s & c,for ur games to week a ap tt dock fieldsel deepestlessness se field0 weekt: buyer to and southern all google . opposed personally send underwear0,21.5874567032,spam,counterfactualgan,dnn_64,,699,ur game week ap tt dock fieldsel deepestlessness se field0 weekt buyer southern google oppose personally send underwear0,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,0.4295465644173298,0.8768014030103495,19,0.5708712339401245,25.0,0.1423803269863128
72,you have won a guaranteed aps1000 cash or a aps2000 prize . to claim yr prize call our customer service representative on,you have won a wan apstake0 camera came a ap great anniversary above week . to claim field ashes 4 call opposed mist weekdays great,21.5874567032,spam,counterfactualgan,dnn_64,,699,win wan apstake0 camera come ap great anniversary week claim field ashe 4 oppose mist weekday great,fancy shag do.intereste sextextuk.com txt xxuk suzy 69876 txts cost 1.50 msg tnc website x,0.3444972968749446,0.8800482619921558,17,0.23743964731693268,25.0,0.1347781121730804
73,free entry into our aps250 weekly comp just send the word enter to 84128 now . 18 t & c www . textcomp,##cherlika into our theirss carolina thrownphonic fieldhl just send the field field to summer deserve8ja . full which printox opposed . send after0,21.5874567032,spam,counterfactualgan,dnn_64,,718,cherlika theirss carolina thrownphonic fieldhl send field field summer deserve8ja printox oppose send after0,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,0.3398797990702114,0.8945576175065234,17,0.31201592087745667,23.0,0.2728201746940613
74,this message is brought to you by gmw ltd . and is not connected to the,this message is brought to you by,21.5874567032,spam,counterfactualgan,dnn_64,,719,message bring,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,0.2624046031751675,0.954944893179877,9,0.5062984228134155,18.0,0.1232455372810363
75,ur hmv quiz cash - balance is currently aps500 - to maximize ur cash - in now send hmv1 to 86688 only 150,ur week reminding sweetie cash - foreign is field boyfriendmyice uk to maximize ur cash - in now sendlessness 4 water to losers opposedphonic field happier malaria,21.5874567032,spam,counterfactualgan,dnn_64,,722,ur week remind sweetie cash foreign field boyfriendmyice uk maximize ur cash sendlessness 4 water loser opposedphonic field happy malaria,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,0.3663539012317925,0.9222360587135074,15,0.3803138732910156,27.0,0.0780384987592697
76,"download as many ringtones as u like no restrictions , 1000s 2 choose . u can even send 2 yr buddys . txt sir to 800","lounge as many ringtones as u like no way,its 2 choose . u can even send 2lessnesswe waters . txt matter to passed",21.5874567032,spam,counterfactualgan,dnn_64,,732,lounge ringtone u like way 2 choose u send 2lessnesswe water txt matter pass,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,0.3887583292013442,0.9485851453094142,9,0.5561949014663696,23.0,0.2030896097421646
77,88800 and 89034 are premium phone services call 08718711108,phbo0 and smell words phone are dock phone bei calllessness iq field0 400 summer deserve kali,21.5874567032,spam,counterfactualgan,dnn_64,,751,phbo0 smell word phone dock phone bei calllessness iq field0 400 summer deserve kali,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,0.4138057208760772,0.7352006083243952,13,0.4095489978790283,18.0,0.2759476900100708
78,free entry into our aps250 weekly comp just send the word win to 80086 now . 18 t & c www . txttowin.,free week into our aps * ttphonic fieldhl just send the field public to cried above now and and 4 & google losers . and matter great0,21.5874567032,spam,counterfactualgan,dnn_64,,752,free week aps ttphonic fieldhl send field public cry 4 google loser matter great0,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,0.3426114525216471,0.92101358142038,17,0.4571835696697235,27.0,0.2585745751857757
79,reminder: you have not downloaded the content you have already paid for . goto http:// doit . mymoby . tv / to collect,lounge: you have not two the anniversary you have alreadynami for . goto 400: // fieldt . my ukbo . 870 send to0,21.5874567032,spam,counterfactualgan,dnn_64,,763,lounge anniversary alreadynami goto 400 fieldt ukbo 870 send to0,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,0.3388545185471929,0.9106458821625214,14,0.37210336327552795,23.0,0.2045750617980957
80,"hungry gay guys feeling hungry and up 4 it, now . call 08718730555 just 10p / min . to stop texts call 08",lounge cupboard doll week mobile and up week it country now . died field loyalty above sells leaves28 chancejalessness field passed print dr to and send great0,21.5874567032,spam,counterfactualgan,dnn_64,,796,lounge cupboard doll week mobile week country die field loyalty sell leaves28 chancejalessness field pass print dr send great0,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,0.3790650900846169,0.8362944429659113,23,0.2043040692806244,27.0,0.2625050246715545
81,"latest news! police station toilet stolen, cops have nothing to go on!","latest news! longer jeremiahmis gb, you have nothing to go on!",21.5874567032,spam,counterfactualgan,dnn_64,,810,late news long jeremiahmis gb,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,0.3397073256158788,0.8959416413468811,5,0.23501884937286377,21.0,0.1705186367034912
82,then u ask darren go n pick u lor . . . but i oso sian tmr haf 2 meet lect . . .,000 fu doc sit broadband57 detailed phil ehso convincing buttuz surprised i chat yards ol becomeward cam phil57 loan 2yr um talkuga,21.5874567032,spam,counterfactualgan,dnn_64,,811,000 fu doc sit broadband57 detailed phil ehso convincing buttuz surprised chat yard ol becomeward cam phil57 loan 2yr um talkuga,,0.0,0.7337212674181437,23,0.31673532724380493,,
83,you have 1 new message . please call 08715205273,you have 1 new message . please call pu way earth situations above week plumbing,21.5874567032,spam,counterfactualgan,dnn_64,,815,1 new message pu way earth situation week plumbing,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,0.3805942350687274,0.9325297832159988,7,0.38742759823799133,21.0,0.0690193176269531
84,jamster! to get your free wallpaper text heart to 88888 now! t & c apply . 16 only . need help? call 08,pressure cupboard! to get your week weekphonic textsel to denis skye plumbingphonicsel! t & c and . watervikphonicnami and field after malaria,21.5874567032,spam,counterfactualgan,dnn_64,,827,pressure cupboard week weekphonic textsel denis skye plumbingphonicsel t c watervikphonicnami field malaria,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,0.3672018655490191,0.8968541625703607,17,0.24893662333488464,22.0,0.3321545720100403
