,target instance,closest counterfactual,closest_counterfactual \stopword,closest_true_instance,vectorizer,text_method,model_name,dataset_name,runtime,not find
45,PRIVATE! Your 2003 Account Statement for 07753741225 shows 800 un-redeemed S. I. M. points. Call 08715203677 Identifier Code: 42478 Expires 24/10/04,PRIVATE ! Your 2003 Account UNKWORDZ for 07753741225 shows UNKWORDZ un UNKWORDZ UNKWORDZ S. I. M. points . Call 08715203677 UNKWORDZ Code : 42478 UNKWORDZ UNKWORDZ,private 2003 account unkwordz 07753741225 show unkwordz un unkwordz unkwordz s. i. m. point 08715203677 unkwordz code 42478 unkwordz unkwordz,,TfidfVectorizer,sedc,MLPClassifier,spam,0.09593677520751953,59
46,"Dear Voucher Holder, 2 claim this weeks offer, at your PC go to http://www.e-tlp.co.uk/expressoffer Ts&Cs apply.2 stop texts txt STOP to 80062.","Dear UNKWORDZ UNKWORDZ , UNKWORDZ UNKWORDZ this UNKWORDZ offer , UNKWORDZ your UNKWORDZ go to UNKWORDZ Ts&Cs UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ STOP UNKWORDZ UNKWORDZ UNKWORDZ",dear unkwordz unkwordz unkwordz unkwordz unkwordz offer unkwordz unkwordz unkwordz ts&c unkwordz unkwordz unkwordz unkwordz stop unkwordz unkwordz unkwordz,wylie tampa sarasota,TfidfVectorizer,sedc,MLPClassifier,spam,0.2340531349182129,60
47,"SMS SERVICES. for your inclusive text credits, pls goto www.comuk.net login= ***** unsubscribe with STOP. no extra charge. help:08700469649. PO BOX420. IP4 5WE","SMS UNKWORDZ . for your inclusive text UNKWORDZ , pls UNKWORDZ UNKWORDZ login= * UNKWORDZ UNKWORDZ * UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ . no extra charge UNKWORDZ help:08700469649 . UNKWORDZ BOX420 . UNKWORDZ UNKWORDZ",sms unkwordz inclusive text unkwordz pls unkwordz unkwordz login= unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz extra charge unkwordz help:08700469649 unkwordz box420 unkwordz unkwordz,wylie tampa sarasota,TfidfVectorizer,sedc,MLPClassifier,spam,0.22932052612304688,60
48,FREE for 1st week! No1 Nokia tone 4 ur mobile every week just txt NOKIA to 8077 Get txting and tell ur mates. www.getzed.co.uk POBox 36504 W45WQ 16+ norm150p/tone,FREE UNKWORDZ UNKWORDZ week ! UNKWORDZ UNKWORDZ UNKWORDZ 4 UNKWORDZ UNKWORDZ every UNKWORDZ just UNKWORDZ NOKIA to UNKWORDZ Get UNKWORDZ and UNKWORDZ ur UNKWORDZ . UNKWORDZ POBox UNKWORDZ W45WQ UNKWORDZ + norm150p UNKWORDZ UNKWORDZ,free unkwordz unkwordz week unkwordz unkwordz unkwordz 4 unkwordz unkwordz unkwordz unkwordz nokia unkwordz unkwordz unkwordz ur unkwordz unkwordz pobox unkwordz w45wq unkwordz + norm150p unkwordz unkwordz,,TfidfVectorizer,sedc,MLPClassifier,spam,0.3215644359588623,60
49,You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+,You have UNKWORDZ a UNKWORDZ 7250i . This is what you get when you win UNKWORDZ FREE auction . To UNKWORDZ part send Nokia to 86021 now . HG UNKWORDZ UNKWORDZ Row / W1JHL UNKWORDZ +,unkwordz unkwordz 7250i win unkwordz free auction unkwordz send nokia 86021 hg unkwordz unkwordz row w1jhl unkwordz +,,TfidfVectorizer,sedc,MLPClassifier,spam,0.10624241828918457,61
50,"HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national rate call","UNKWORDZ UNKWORDZ FANTASIES call now 08707509020 Just UNKWORDZ per UNKWORDZ UNKWORDZ UNKWORDZ , UNKWORDZ Box UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ 0870 is a UNKWORDZ UNKWORDZ UNKWORDZ",unkwordz unkwordz fantasy 08707509020 unkwordz unkwordz unkwordz unkwordz unkwordz box unkwordz unkwordz unkwordz unkwordz 0870 unkwordz unkwordz unkwordz,wylie tampa sarasota,TfidfVectorizer,sedc,MLPClassifier,spam,0.20374393463134766,61
51,You have an important customer service announcement. Call FREEPHONE 0800 542 0825 now!,You UNKWORDZ an important customer UNKWORDZ announcement . Call UNKWORDZ UNKWORDZ UNKWORDZ 0825 now !,unkwordz important customer unkwordz announcement unkwordz unkwordz unkwordz 0825,wylie tampa sarasota,TfidfVectorizer,sedc,MLPClassifier,spam,0.05274820327758789,63
52,"You've won tkts to the EURO2004 CUP FINAL or aPS800 CASH, to collect CALL 09058099801 b4190604, POBOX 7876150ppm","You 've UNKWORDZ tkts to the UNKWORDZ UNKWORDZ UNKWORDZ or aPS800 CASH , to collect CALL 09058099801 b4190604 , UNKWORDZ 7876150ppm",ve unkwordz tkt unkwordz unkwordz unkwordz aps800 cash collect 09058099801 b4190604 unkwordz 7876150ppm,wylie tampa sarasota,TfidfVectorizer,sedc,MLPClassifier,spam,0.06024503707885742,68
53,My trip was ok but quite tiring lor. Uni starts today but it's ok 4 me cos i'm not taking any modules but jus concentrating on my final yr project.,UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ tiring UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ 4 UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ not UNKWORDZ any UNKWORDZ UNKWORDZ UNKWORDZ concentrating UNKWORDZ UNKWORDZ final yr UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz tiring unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz 4 unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz concentrate unkwordz unkwordz final yr unkwordz unkwordz,fancy shag do.intereste sextextuk.com txt xxuk suzy 69876 txts cost 1.50 msg tnc website x,TfidfVectorizer,sedc,MLPClassifier,spam,0.4782288074493408,68
54,Free video camera phones with Half Price line rental for 12 mths and 500 cross ntwk mins 100 txts. Call MobileUpd8 08001950382 or Call2OptOut/674,UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ with Half UNKWORDZ line UNKWORDZ for UNKWORDZ UNKWORDZ and UNKWORDZ UNKWORDZ ntwk mins UNKWORDZ UNKWORDZ . Call UNKWORDZ 08001950382 or Call2OptOut/674,unkwordz unkwordz unkwordz unkwordz half unkwordz line unkwordz unkwordz unkwordz unkwordz unkwordz ntwk min unkwordz unkwordz unkwordz 08001950382 call2optout/674,wylie tampa sarasota,TfidfVectorizer,sedc,MLPClassifier,spam,0.1952815055847168,68
55,Panasonic & BluetoothHdset FREE. Nokia FREE. Motorola FREE & DoubleMins & DoubleTxt on Orange contract. Call MobileUpd8 on 08000839402 or call 2optout,UNKWORDZ & BluetoothHdset FREE UNKWORDZ UNKWORDZ FREE . UNKWORDZ UNKWORDZ & DoubleMins & DoubleTxt on UNKWORDZ UNKWORDZ . UNKWORDZ UNKWORDZ on UNKWORDZ UNKWORDZ call 2optout,unkwordz bluetoothhdset free unkwordz unkwordz free unkwordz unkwordz doublemin doubletxt unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz 2optout,,TfidfVectorizer,sedc,MLPClassifier,spam,0.1478407382965088,71
56,"Congrats 2 mobile 3G Videophones R yours. call 09063458130 now! videochat wid ur mates, play java games, Dload polypH music, noline rentl. bx420. ip4. 5we. 150p","UNKWORDZ 2 UNKWORDZ 3 UNKWORDZ Videophones UNKWORDZ yours . UNKWORDZ UNKWORDZ now ! UNKWORDZ UNKWORDZ ur UNKWORDZ , UNKWORDZ UNKWORDZ UNKWORDZ , UNKWORDZ polypH UNKWORDZ , noline UNKWORDZ . UNKWORDZ UNKWORDZ UNKWORDZ . UNKWORDZ . UNKWORDZ",unkwordz 2 unkwordz 3 unkwordz videophone unkwordz unkwordz unkwordz unkwordz unkwordz ur unkwordz unkwordz unkwordz unkwordz unkwordz polyph unkwordz noline unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,wylie tampa sarasota,TfidfVectorizer,sedc,MLPClassifier,spam,0.3460357189178467,71
57,Great News! Call FREEFONE 08006344447 to claim your guaranteed aPS1000 CASH or aPS2000 gift. Speak to a live operator NOW!,Great UNKWORDZ ! Call UNKWORDZ 08006344447 to UNKWORDZ your guaranteed aPS1000 UNKWORDZ or aPS2000 gift . Speak to a UNKWORDZ operator UNKWORDZ !,great unkwordz unkwordz 08006344447 unkwordz guarantee aps1000 unkwordz aps2000 gift speak unkwordz operator unkwordz,wylie tampa sarasota,TfidfVectorizer,sedc,MLPClassifier,spam,0.07755327224731445,71
58,"Someone U know has asked our dating service 2 contact you! Cant guess who? CALL 09058095107 NOW all will be revealed. POBox 7, S3XY 150p ","Someone U know has asked our dating service 2 UNKWORDZ you ! Ca nt guess who ? CALL 09058095107 NOW all will be revealed . UNKWORDZ 7 , S3XY UNKWORDZ",u know ask date service 2 unkwordz nt guess 09058095107 reveal unkwordz 7 s3xy unkwordz,wylie tampa sarasota,TfidfVectorizer,sedc,MLPClassifier,spam,0.03945612907409668,71
59,Customer Loyalty Offer:The NEW Nokia6650 Mobile from ONLY aPS10 at TXTAUCTION! Txt word: START to No: 81151 & get yours Now! 4T&Ctxt TC 150p/MTmsg,UNKWORDZ Loyalty Offer UNKWORDZ UNKWORDZ UNKWORDZ Nokia6650 UNKWORDZ from ONLY aPS10 at TXTAUCTION ! Txt UNKWORDZ : UNKWORDZ to No : 81151 & get yours Now ! 4T&Ctxt UNKWORDZ UNKWORDZ / MTmsg,unkwordz loyalty offer unkwordz unkwordz unkwordz nokia6650 unkwordz aps10 txtauction txt unkwordz unkwordz 81151 4t&ctxt unkwordz unkwordz mtmsg,wylie tampa sarasota,TfidfVectorizer,sedc,MLPClassifier,spam,0.13489580154418945,72
60,"For ur chance to win aPS250 cash every wk TXT: PLAY to 83370. T's&C's www.music-trivia.net custcare 08715705022, 1x150p/wk.",For ur chance UNKWORDZ UNKWORDZ aPS250 UNKWORDZ every wk UNKWORDZ : PLAY UNKWORDZ 83370 . T's&C 's UNKWORDZ custcare 08715705022 UNKWORDZ 1x150p / wk .,ur chance unkwordz unkwordz aps250 unkwordz wk unkwordz play unkwordz 83370 t's&c unkwordz custcare 08715705022 unkwordz 1x150p wk,,TfidfVectorizer,sedc,MLPClassifier,spam,0.09834003448486328,73
61,-PLS STOP bootydelious (32/F) is inviting you to be her friend. Reply YES-434 or NO-434 See her: www.SMS.ac/u/bootydelious STOP? Send STOP FRND to 62468,-PLS UNKWORDZ bootydelious ( 32 / F ) UNKWORDZ UNKWORDZ you to be her friend . Reply YES-434 or NO-434 See her : UNKWORDZ STOP ? Send STOP UNKWORDZ UNKWORDZ 62468,-pls unkwordz bootydelious 32 f unkwordz unkwordz friend reply yes-434 no-434 unkwordz stop send stop unkwordz unkwordz 62468,wylie tampa sarasota,TfidfVectorizer,sedc,MLPClassifier,spam,0.09035682678222656,73
62,URGENT! We are trying to contact you. Last weekends draw shows that you have won a aPS900 prize GUARANTEED. Call 09061701939. Claim code S89. Valid 12hrs only,UNKWORDZ ! We are trying to contact you . Last UNKWORDZ UNKWORDZ UNKWORDZ that you UNKWORDZ won a aPS900 prize UNKWORDZ . Call 09061701939 . UNKWORDZ UNKWORDZ S89 . Valid 12hrs only,unkwordz try contact unkwordz unkwordz unkwordz unkwordz win aps900 prize unkwordz 09061701939 unkwordz unkwordz s89 valid 12hrs,wylie tampa sarasota,TfidfVectorizer,sedc,MLPClassifier,spam,0.12042927742004395,73
63,You are awarded a SiPix Digital Camera! call 09061221061 from landline. Delivery within 28days. T Cs Box177. M221BP. 2yr warranty. 150ppm. 16 . p paPS3.99,You are UNKWORDZ a SiPix Digital Camera UNKWORDZ call 09061221061 from UNKWORDZ . UNKWORDZ within UNKWORDZ . UNKWORDZ Cs Box177 . M221BP . 2yr warranty . UNKWORDZ . UNKWORDZ . p paPS3.99,unkwordz sipix digital camera unkwordz 09061221061 unkwordz unkwordz unkwordz unkwordz cs box177 m221bp 2yr warranty unkwordz unkwordz p paps3.99,wylie tampa sarasota,TfidfVectorizer,sedc,MLPClassifier,spam,0.11942243576049805,73
64,No got new job at bar in airport on satsgettin 4.47per hour but means no lie in! keep in touch,No UNKWORDZ new UNKWORDZ at bar UNKWORDZ airport UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ no lie in UNKWORDZ UNKWORDZ in UNKWORDZ,unkwordz new unkwordz bar unkwordz airport unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz lie unkwordz unkwordz unkwordz,fancy shag do.intereste sextextuk.com txt xxuk suzy 69876 txts cost 1.50 msg tnc website x,TfidfVectorizer,sedc,MLPClassifier,spam,0.1551508903503418,73
65,Reply to win aPS100 weekly! What professional sport does Tiger Woods play? Send STOP to 87239 to end service,UNKWORDZ to win aPS100 UNKWORDZ ! What professional UNKWORDZ does Tiger Woods UNKWORDZ ? Send UNKWORDZ to 87239 to end UNKWORDZ,unkwordz win aps100 unkwordz professional unkwordz tiger wood unkwordz send unkwordz 87239 end unkwordz,,TfidfVectorizer,sedc,MLPClassifier,spam,0.07722258567810059,73
66,Natalie (20/F) is inviting you to be her friend. Reply YES-165 or NO-165 See her: www.SMS.ac/u/natalie2k9 STOP? Send STOP FRND to 62468,Natalie ( 20 / F ) is inviting you to UNKWORDZ her friend . Reply YES-165 or NO-165 See her : UNKWORDZ STOP ? Send UNKWORDZ FRND to 62468,natalie 20 f invite unkwordz friend reply yes-165 no-165 unkwordz stop send unkwordz frnd 62468,wylie tampa sarasota,TfidfVectorizer,sedc,MLPClassifier,spam,0.03958272933959961,75
67,"Wan2 win a Meet+Greet with Westlife 4 U or a m8? They are currently on what tour? 1)Unbreakable, 2)Untamed, 3)Unkempt. Text 1,2 or 3 to 83049. Cost 50p +std text","Wan2 win a Meet+Greet with UNKWORDZ UNKWORDZ U UNKWORDZ a UNKWORDZ ? They UNKWORDZ UNKWORDZ on what tour ? 1)Unbreakable , 2)Untamed , 3)Unkempt . Text 1,2 UNKWORDZ 3 to 83049 . UNKWORDZ UNKWORDZ + UNKWORDZ text","wan2 win meet+greet unkwordz unkwordz u unkwordz unkwordz unkwordz unkwordz tour 1)unbreakable 2)untamed 3)unkempt text 1,2 unkwordz 3 83049 unkwordz unkwordz + unkwordz text",wylie tampa sarasota,TfidfVectorizer,sedc,MLPClassifier,spam,0.16138577461242676,75
68,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send CASH to 86688 only 150p/msg. CC: 08718720201 PO BOX 114/14 TCR/W1,UNKWORDZ cash - balance is currently UNKWORDZ UNKWORDZ - to maximize UNKWORDZ cash - in now send CASH to 86688 UNKWORDZ UNKWORDZ UNKWORDZ msg . CC : UNKWORDZ UNKWORDZ BOX 114/14 TCR / W1,unkwordz cash balance currently unkwordz unkwordz maximize unkwordz cash send cash 86688 unkwordz unkwordz unkwordz msg cc unkwordz unkwordz box 114/14 tcr w1,wylie tampa sarasota,TfidfVectorizer,sedc,MLPClassifier,spam,0.14124512672424316,79
69,"Wan2 win a Meet+Greet with Westlife 4 U or a m8? They are currently on what tour? 1)Unbreakable, 2)Untamed, 3)Unkempt. Text 1,2 or 3 to 83049. Cost 50p +std text","Wan2 UNKWORDZ a Meet+Greet with UNKWORDZ 4 U or a m8 ? UNKWORDZ are UNKWORDZ on what tour ? 1)Unbreakable , 2)Untamed , 3)Unkempt UNKWORDZ UNKWORDZ 1,2 or 3 to UNKWORDZ . Cost 50p + UNKWORDZ UNKWORDZ","wan2 unkwordz meet+greet unkwordz 4 u m8 unkwordz unkwordz tour 1)unbreakable 2)untamed 3)unkempt unkwordz unkwordz 1,2 3 unkwordz cost 50p + unkwordz unkwordz",wylie tampa sarasota,TfidfVectorizer,sedc,MLPClassifier,spam,0.1448216438293457,79
70,Send his number and give reply tomorrow morning for why you said that to him like that ok,UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ give reply UNKWORDZ UNKWORDZ UNKWORDZ why you UNKWORDZ UNKWORDZ to him UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz unkwordz reply unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,TfidfVectorizer,sedc,MLPClassifier,spam,0.14315176010131836,81
71,HIYA COMIN 2 BRISTOL 1 ST WEEK IN APRIL. LES GOT OFF + RUDI ON NEW YRS EVE BUT I WAS SNORING.THEY WERE DRUNK! U BAK AT COLLEGE YET? MY WORK SENDS INK 2 BATH.,HIYA UNKWORDZ UNKWORDZ UNKWORDZ 1 UNKWORDZ WEEK UNKWORDZ UNKWORDZ . LES UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ ON NEW UNKWORDZ EVE BUT UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ YET ? MY UNKWORDZ UNKWORDZ INK UNKWORDZ UNKWORDZ UNKWORDZ,hiya unkwordz unkwordz unkwordz 1 unkwordz week unkwordz unkwordz le unkwordz unkwordz unkwordz unkwordz new unkwordz eve unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz ink unkwordz unkwordz unkwordz,important customer service announcement freephone 0800 542 0825,TfidfVectorizer,sedc,MLPClassifier,spam,0.481583833694458,82
72,"For ur chance to win a aPS250 cash every wk TXT: ACTION to 80608. T's&C's www.movietrivia.tv custcare 08712405022, 1x150p/wk.","UNKWORDZ UNKWORDZ chance to win a aPS250 UNKWORDZ every wk UNKWORDZ : ACTION to 80608 . T's&C UNKWORDZ UNKWORDZ UNKWORDZ 08712405022 , 1x150p / wk .",unkwordz unkwordz chance win aps250 unkwordz wk unkwordz action 80608 t's&c unkwordz unkwordz unkwordz 08712405022 1x150p wk,wylie tampa sarasota,TfidfVectorizer,sedc,MLPClassifier,spam,0.09784340858459473,82
73,Get a FREE mobile video player FREE movie. To collect text GO to 89105. Its free! Extra films can be ordered t's and c's apply. 18 yrs only,Get a FREE UNKWORDZ video UNKWORDZ FREE movie . To UNKWORDZ UNKWORDZ UNKWORDZ to 89105 . Its free ! Extra UNKWORDZ can be UNKWORDZ t 's and UNKWORDZ 's apply . UNKWORDZ yrs only,free unkwordz video unkwordz free movie unkwordz unkwordz unkwordz 89105 free extra unkwordz unkwordz t unkwordz apply unkwordz yrs,,TfidfVectorizer,sedc,MLPClassifier,spam,0.13570189476013184,84
74,U are subscribed to the best Mobile Content Service in the UK for aPS3 per 10 days until you send STOP to 82324. Helpline 08706091795,U are subscribed to the best UNKWORDZ Content Service UNKWORDZ the UNKWORDZ UNKWORDZ aPS3 per 10 days until you send UNKWORDZ to 82324 . Helpline 08706091795,u subscribe good unkwordz content service unkwordz unkwordz unkwordz aps3 10 day send unkwordz 82324 helpline 08706091795,wylie tampa sarasota,TfidfVectorizer,sedc,MLPClassifier,spam,0.06640291213989258,84
75,I'm turning off my phone. My moms telling everyone I have cancer. And my sister won't stop calling. It hurts to talk. Can't put up with it. See u when u get home. Love u,UNKWORDZ 'm UNKWORDZ UNKWORDZ my phone UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ I have UNKWORDZ . UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ stop UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ to UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ put UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ u UNKWORDZ u get UNKWORDZ UNKWORDZ UNKWORDZ u,unkwordz m unkwordz unkwordz phone unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz stop unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz u unkwordz u unkwordz unkwordz unkwordz u,important customer service announcement premier freephone 0800 542 0578,TfidfVectorizer,sedc,MLPClassifier,spam,0.6101469993591309,88
76,Please call Amanda with regard to renewing or upgrading your current T-Mobile handset free of charge. Offer ends today. Tel 0845 021 3680 subject to T's and C's,Please call UNKWORDZ with regard to renewing or UNKWORDZ your current T - UNKWORDZ UNKWORDZ UNKWORDZ of charge . Offer ends today . Tel 0845 021 3680 UNKWORDZ UNKWORDZ T UNKWORDZ and C 's,unkwordz regard renew unkwordz current t unkwordz unkwordz unkwordz charge offer end today tel 0845 021 3680 unkwordz unkwordz t unkwordz c,wylie tampa sarasota,TfidfVectorizer,sedc,MLPClassifier,spam,0.12163591384887695,89
77,"Hi, the SEXYCHAT girls are waiting for you to text them. Text now for a great night chatting. send STOP to stop this service","Hi , the SEXYCHAT UNKWORDZ are UNKWORDZ for you to UNKWORDZ them . UNKWORDZ now for a great night chatting . UNKWORDZ STOP to stop this UNKWORDZ",hi sexychat unkwordz unkwordz unkwordz unkwordz great night chat unkwordz stop stop unkwordz,wylie tampa sarasota,TfidfVectorizer,sedc,MLPClassifier,spam,0.08627700805664062,89
78,"Free Msg: get Gnarls Barkleys \Crazy\"" ringtone TOTALLY FREE just reply GO to this message right now!""","Free Msg : UNKWORDZ Gnarls Barkleys \Crazy\ "" UNKWORDZ UNKWORDZ FREE just reply GO to this UNKWORDZ right now ! """,free msg unkwordz gnarls barkleys \crazy\ unkwordz unkwordz free reply unkwordz right,,TfidfVectorizer,sedc,MLPClassifier,spam,0.04538536071777344,96
79,okmail: Dear Dave this is your final notice to collect your 4* Tenerife Holiday or #5000 CASH award! Call 09061743806 from landline. TCs SAE Box326 CW25WX 150ppm,UNKWORDZ : Dear Dave this is your UNKWORDZ UNKWORDZ to collect your 4 * UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ ! Call 09061743806 from landline UNKWORDZ TCs UNKWORDZ Box326 CW25WX UNKWORDZ,unkwordz dear dave unkwordz unkwordz collect 4 unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz 09061743806 landline unkwordz tcs unkwordz box326 cw25wx unkwordz,,TfidfVectorizer,sedc,MLPClassifier,spam,0.20579981803894043,98
80,"And stop wondering \wow is she ever going to stop tm'ing me ?!\"" because I will tm you whenever I want because you are MINE ... *laughs*""","And stop UNKWORDZ UNKWORDZ is UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ stop UNKWORDZ me UNKWORDZ ! \ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ whenever I want UNKWORDZ UNKWORDZ UNKWORDZ MINE ... * laughs * """,stop unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz stop unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz want unkwordz unkwordz unkwordz laugh,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,TfidfVectorizer,sedc,MLPClassifier,spam,0.25925731658935547,99
81,"u r subscribed 2 TEXTCOMP 250 wkly comp. 1st wk?s free question follows, subsequent wks charged@150p/msg.2 unsubscribe txt STOP 2 84128,custcare 08712405020","u UNKWORDZ subscribed 2 TEXTCOMP 250 wkly comp . UNKWORDZ UNKWORDZ free question UNKWORDZ , subsequent UNKWORDZ UNKWORDZ / msg.2 unsubscribe UNKWORDZ UNKWORDZ 2 84128,custcare 08712405020","u unkwordz subscribe 2 textcomp 250 wkly comp unkwordz unkwordz free question unkwordz subsequent unkwordz unkwordz msg.2 unsubscribe unkwordz unkwordz 2 84128,custcare 08712405020",wylie tampa sarasota,TfidfVectorizer,sedc,MLPClassifier,spam,0.11636590957641602,100
82,important information 4 orange user . today is your lucky day!2find out why log onto http://www.urawinner.com THERE'S A FANTASTIC SURPRISE AWAITING YOU!,important information 4 orange user . today is your lucky day!2find UNKWORDZ UNKWORDZ log onto UNKWORDZ THERE 'S A FANTASTIC SURPRISE AWAITING YOU !,important information 4 orange user today lucky day!2find unkwordz unkwordz log unkwordz fantastic surprise await,wylie tampa sarasota,TfidfVectorizer,sedc,MLPClassifier,spam,0.03944969177246094,100
83,1000's of girls many local 2 u who r virgins 2 this & r ready 2 4fil ur every sexual need. Can u 4fil theirs? text CUTE to 69911(aPS1.50p. m),UNKWORDZ 's of girls many local 2 u who r virgins UNKWORDZ this & r ready 2 UNKWORDZ ur UNKWORDZ UNKWORDZ need . UNKWORDZ UNKWORDZ UNKWORDZ theirs ? UNKWORDZ CUTE UNKWORDZ UNKWORDZ . m ),unkwordz girl local 2 u r virgin unkwordz r ready 2 unkwordz ur unkwordz unkwordz need unkwordz unkwordz unkwordz theirs unkwordz cute unkwordz unkwordz m,,TfidfVectorizer,sedc,MLPClassifier,spam,0.17606854438781738,100
84,U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094599,U have a secret admirer who is looking 2 make contact with U - find out who they UNKWORDZ who UNKWORDZ UNKWORDZ so special - call on UNKWORDZ,u secret admirer look 2 contact u find unkwordz unkwordz unkwordz special unkwordz,wylie tampa sarasota,TfidfVectorizer,sedc,MLPClassifier,spam,0.05167722702026367,100
85,Ringtone Club: Gr8 new polys direct to your mobile every week !,UNKWORDZ Club : Gr8 UNKWORDZ UNKWORDZ UNKWORDZ to UNKWORDZ UNKWORDZ every UNKWORDZ !,unkwordz club gr8 unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,,TfidfVectorizer,sedc,MLPClassifier,spam,0.07580018043518066,100
86,"FreeMSG You have been awarded a FREE mini DIGITAL CAMERA, just reply SNAP to collect your prize! (quizclub Opt out? Stop 80122300p/wk SP:RWM Ph:08704050406)","UNKWORDZ UNKWORDZ have been awarded a FREE mini DIGITAL CAMERA , UNKWORDZ UNKWORDZ SNAP to collect your UNKWORDZ ! ( quizclub UNKWORDZ out UNKWORDZ UNKWORDZ 80122300p / UNKWORDZ SP : RWM Ph:08704050406 )",unkwordz unkwordz award free mini digital camera unkwordz unkwordz snap collect unkwordz quizclub unkwordz unkwordz unkwordz 80122300p unkwordz sp rwm ph:08704050406,wylie tampa sarasota,TfidfVectorizer,sedc,MLPClassifier,spam,0.13935232162475586,101
87,HMV BONUS SPECIAL 500 pounds of genuine HMV vouchers to be won. Just answer 4 easy questions. Play Now! Send HMV to 86688 More info:www.100percent-real.com,HMV BONUS SPECIAL 500 pounds of genuine HMV UNKWORDZ to be UNKWORDZ UNKWORDZ UNKWORDZ answer 4 easy questions . UNKWORDZ Now ! Send HMV to 86688 UNKWORDZ info : UNKWORDZ - UNKWORDZ,hmv bonus special 500 pound genuine hmv unkwordz unkwordz unkwordz unkwordz answer 4 easy question unkwordz send hmv 86688 unkwordz info unkwordz unkwordz,wylie tampa sarasota,TfidfVectorizer,sedc,MLPClassifier,spam,0.12709808349609375,101
88,Someone U know has asked our dating service 2 contact you! Cant Guess who? CALL 09058091854 NOW all will be revealed. PO BOX385 M6 6WU,Someone U know has asked our UNKWORDZ service 2 contact you ! Ca nt UNKWORDZ who ? CALL 09058091854 NOW all will be revealed . UNKWORDZ BOX385 M6 6WU,u know ask unkwordz service 2 contact nt unkwordz 09058091854 reveal unkwordz box385 m6 6wu,wylie tampa sarasota,TfidfVectorizer,sedc,MLPClassifier,spam,0.040148019790649414,101
