,target instance,closest counterfactual,closest_counterfactual \stopword,closest_true_instance,vectorizer,text_method,model_name,dataset_name,runtime,not find
89,Six NATO nations eager to increase Black Sea presence - Stoltenberg,Six North_Atlantic_Treaty_Organization nations eager to increase Black Sea presence - Stoltenberg,north_atlantic_treaty_organization nation eager increase black sea presence stoltenberg,kate mckinnon break impression rudy giuliani,TfidfVectorizer,growing_net,RandomForestClassifier,fake,0.3016955852508545,24
90,"Italy, Hillary Clinton, Donald Trump: Your Thursday Evening Briefing - The New York Times","Italy , Sir_Edmund_Percival_Hillary President_Clinton , Donald Trump : Your Th level Briefing - The New House_of_York clip",italy sir_edmund_percival_hillary president_clinton donald trump th level briefing new house_of_york clip,chrissy teigen explain snapchat decision feel beyoncé biter,TfidfVectorizer,growing_net,RandomForestClassifier,fake,1.639768123626709,24
91,Why J. K. Rowling Endorsed ‘Harry Potter and the Cursed Child’ for the Stage - The New York Times,Why J. K. Rowling Endorsed ‘ Harry Potter and the Cursed parent ’ for the Stage - The New York sentence,j. k. rowling endorse harry potter cursed parent stage new york sentence,trump control mossad,TfidfVectorizer,growing_net,RandomForestClassifier,fake,0.1951611042022705,24
92,"Trump Briefly Admits To Making Something Up, Then Changes His Mind","horn Briefly Admits To Making Something Up , Then Changes His Mind",horn briefly admit make change mind,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,growing_net,RandomForestClassifier,fake,0.3403937816619873,24
93,OMB Top Post Nominee ‘Berned’ at Stake for Christian Faith,OMB Top Post Nominee ‘ Berned ’ at game for Christian faith,omb post nominee berne game christian faith,idris elba star new hunchback notre dame netflix,TfidfVectorizer,growing_net,RandomForestClassifier,fake,0.7073593139648438,24
94,Trump Sealed Carrier Deal With Mix of Threat and Incentive - The New York Times,Trump Sealed Carrier Deal With Mix of Threat and Incentive - The New York clock,trump seal carrier deal mix threat incentive new york clock,idris elba star new hunchback notre dame netflix,TfidfVectorizer,growing_net,RandomForestClassifier,fake,0.21500182151794434,24
95,"People Think Kanye's New Yeezy Shoes Look Like Legos, Gummy Sharks And More","People believe Kanye 's freshly Yeezy Shoes reckon same Legos , pasty Sharks And More",people believe kanye freshly yeezy shoe reckon lego pasty shark,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,growing_net,RandomForestClassifier,fake,1.9167616367340088,24
96,"Trump Expels 60 Russians, Closes Russian Consulate In Seattle After UK Chemical Attack","outdo Expels 60 Russians , Closes Russian Consulate In Seattle After United_Kingdom_of_Great_Britain_and_Northern_Ireland Chemical Attack",outdo expel 60 russian close russian consulate seattle united_kingdom_of_great_britain_and_northern_ireland chemical attack,gwen stefani superfan beat gwen stefani gwen stefani quiz,TfidfVectorizer,growing_net,RandomForestClassifier,fake,0.3691279888153076,25
97,Oops! Denver Post Prints Photo Of Wrong Ballpark In Review Of Coors Field,Oops ! Denver Post mark Photo Of Wrong Ballpark In Review Of Coors Field,oops denver post mark photo wrong ballpark review coors field,idris elba star new hunchback notre dame netflix,TfidfVectorizer,growing_net,RandomForestClassifier,fake,0.41460704803466797,25
98,Jake Tapper Mocks Trump's Lame Name For James Comey,Jake Tapper Mocks scoop 's Lame Name For mob Comey,jake tapper mock scoop lame mob comey,budget deal increase wildfire disaster funding $ 2 billion annually,TfidfVectorizer,growing_net,RandomForestClassifier,fake,0.35959410667419434,25
99,Seann William Scott Replaces Clayne Crawford On Renewed 'Lethal Weapon',Seann William Sir_Walter_Scott Replaces Clayne Crawford On Renewed ' Lethal Weapon ',seann william sir_walter_scott replace clayne crawford renewed lethal weapon,november 8 daily contrarian read,TfidfVectorizer,growing_net,RandomForestClassifier,fake,0.3890390396118164,25
