,target instance,closest counterfactual,closest_counterfactual \stopword,closest_true_instance,vectorizer,text_method,model_name,dataset_name,runtime,not find
74,Aaron Carter Says News About Being Bisexual Was 'A Little Misconstrued',Aaron Carter Says News UNKWORDZ Being Bisexual Was ' A UNKWORDZ UNKWORDZ ',aaron carter say news unkwordz bisexual unkwordz unkwordz,trump control mossad,CountVectorizer,sedc,MLPClassifier,fake,0.09352731704711914,5
75,Why Kris Kobach Was Found In Contempt For Not Clarifying To People That They Could Vote,Why UNKWORDZ Kobach Was UNKWORDZ In Contempt For Not Clarifying To People UNKWORDZ They Could Vote,unkwordz kobach unkwordz contempt clarify people unkwordz vote,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,sedc,MLPClassifier,fake,0.0861670970916748,5
76,A New Verb in Mexico: Trumpear (From ‘to Punch’) - The New York Times,A New Verb in Mexico : Trumpear ( From ‘ to Punch ’ ) UNKWORDZ The UNKWORDZ UNKWORDZ UNKWORDZ,new verb mexico trumpear punch unkwordz unkwordz unkwordz unkwordz,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,sedc,MLPClassifier,fake,0.14595365524291992,5
77,Trump Team Moves To Lift Ban On 'Extreme' Hunting Tactics In Alaska,Trump Team UNKWORDZ To UNKWORDZ UNKWORDZ On ' UNKWORDZ ' Hunting Tactics In Alaska,trump team unkwordz unkwordz unkwordz unkwordz hunt tactic alaska,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,sedc,MLPClassifier,fake,0.10324406623840332,5
78,What Is Immunotherapy? The Basics on These Cancer Treatments - The New York Times,UNKWORDZ Is UNKWORDZ ? UNKWORDZ Basics on These UNKWORDZ UNKWORDZ - The New UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz basic unkwordz unkwordz new unkwordz unkwordz,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,sedc,MLPClassifier,fake,0.22607946395874023,5
79,This Jobs Program Just Might Get People Back To Work,This Jobs UNKWORDZ UNKWORDZ Might UNKWORDZ UNKWORDZ UNKWORDZ To UNKWORDZ,job unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,sedc,MLPClassifier,fake,0.12319755554199219,5
80,Where One Olympic Medal Is a Lot Better Than None - The New York Times,Where One Olympic Medal Is a UNKWORDZ Better Than None - The New UNKWORDZ UNKWORDZ,olympic medal unkwordz well new unkwordz unkwordz,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,sedc,MLPClassifier,fake,0.06917428970336914,5
81,So Did A Major Negan Twist Slyly Happen On 'Walking Dead'?,So Did A Major Negan UNKWORDZ Slyly UNKWORDZ On ' Walking UNKWORDZ ' ?,major negan unkwordz slyly unkwordz walk unkwordz,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,sedc,MLPClassifier,fake,0.07257866859436035,5
82,Dozens Dead After Suicide Bomber Blows Himself Up Near Kabul Shrine,UNKWORDZ UNKWORDZ After UNKWORDZ Bomber UNKWORDZ Himself Up UNKWORDZ Kabul Shrine,unkwordz unkwordz unkwordz bomber unkwordz unkwordz kabul shrine,diamond silk,CountVectorizer,sedc,MLPClassifier,fake,0.10983490943908691,5
83,"Joe Biden Launches ‘American Possibilities’ PAC, Stoking 2020 Rumors","UNKWORDZ Biden Launches ‘ UNKWORDZ Possibilities ’ PAC , UNKWORDZ 2020 Rumors",unkwordz biden launch unkwordz possibility pac unkwordz 2020 rumor,diamond silk,CountVectorizer,sedc,MLPClassifier,fake,0.058714866638183594,5
84,"Watch Out Alec Baldwin, These Kids' Donald Trump Impressions Are So On Point",UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ These UNKWORDZ ' UNKWORDZ UNKWORDZ UNKWORDZ Are UNKWORDZ On UNKWORDZ,unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,sedc,MLPClassifier,fake,0.40836000442504883,5
85,Trump Picks 'Dandruff' Off Emmanuel Macron: 'We Have To Make Him Perfect',Trump Picks ' Dandruff ' Off UNKWORDZ Macron : ' We UNKWORDZ UNKWORDZ Make Him Perfect ',trump pick dandruff unkwordz macron unkwordz unkwordz perfect,wikileak obama saudi agent,CountVectorizer,sedc,MLPClassifier,fake,0.0646519660949707,5
86,Janelle Monáe Coming Out As Pansexual Sends Word To Top Of Merriam-Webster's Search,UNKWORDZ UNKWORDZ UNKWORDZ Out As Pansexual UNKWORDZ UNKWORDZ To UNKWORDZ Of UNKWORDZ UNKWORDZ Webster 's Search,unkwordz unkwordz unkwordz pansexual unkwordz unkwordz unkwordz unkwordz unkwordz webster search,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,sedc,MLPClassifier,fake,0.20661497116088867,5
87,Giuliani Says Cohen Never Spoke With Trump About His Big-Dollar Clients,UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ With Trump UNKWORDZ UNKWORDZ Big - Dollar UNKWORDZ,unkwordz unkwordz unkwordz unkwordz unkwordz trump unkwordz unkwordz big dollar unkwordz,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,sedc,MLPClassifier,fake,0.21257519721984863,5
88,Will Smith Just Brought 'The Fresh Prince Of Bel-Air' Back To 'The Tonight Show',Will UNKWORDZ Just Brought ' UNKWORDZ Fresh UNKWORDZ Of UNKWORDZ - UNKWORDZ ' Back To ' The Tonight Show ',unkwordz bring unkwordz fresh unkwordz unkwordz unkwordz tonight,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,sedc,MLPClassifier,fake,0.16655850410461426,5
89,There's Finally A Legitimate Alternative To Payday Lending,There 's Finally A UNKWORDZ Alternative UNKWORDZ UNKWORDZ Lending,finally unkwordz alternative unkwordz unkwordz lending,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,sedc,MLPClassifier,fake,0.08161497116088867,5
90,A Marvel Exec Tried To Stop The Most Jarring 'Infinity War' Death,A UNKWORDZ Exec UNKWORDZ UNKWORDZ Stop The Most Jarring ' UNKWORDZ War ' Death,unkwordz exec unkwordz unkwordz stop jarring unkwordz war death,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,sedc,MLPClassifier,fake,0.13452458381652832,5
91,"An LDS Reader Takes A Look At Trump Accuser Jessica Drake, Concludes His Leaders Are “Latter-Day Sissies",UNKWORDZ LDS UNKWORDZ Takes A Look At Trump Accuser Jessica Drake UNKWORDZ Concludes His Leaders Are “ Latter - Day Sissies,unkwordz lds unkwordz take look trump accuser jessica drake unkwordz conclude leader day sissy,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,sedc,MLPClassifier,fake,0.07708573341369629,5
92,"Airstrike in Yemen Kills 17 Civilians, Witnesses Say - The New York Times","Airstrike in UNKWORDZ Kills 17 UNKWORDZ , Witnesses Say - The New UNKWORDZ UNKWORDZ",airstrike unkwordz kill 17 unkwordz witness new unkwordz unkwordz,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,sedc,MLPClassifier,fake,0.17284107208251953,5
93,Fox News Host Neil Cavuto Tells Trump He Stinks In Fiery Takedown,UNKWORDZ News UNKWORDZ Neil Cavuto Tells Trump UNKWORDZ Stinks UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz news unkwordz neil cavuto tell trump unkwordz stink unkwordz unkwordz unkwordz,diamond silk,CountVectorizer,sedc,MLPClassifier,fake,0.3187229633331299,5
94,I.O.C. President Says Russian Federations Could Be Barred - The New York Times,UNKWORDZ UNKWORDZ Says Russian Federations Could UNKWORDZ UNKWORDZ - The UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz unkwordz say russian federation unkwordz unkwordz unkwordz unkwordz unkwordz,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,sedc,MLPClassifier,fake,0.2062387466430664,5
95,Worker Safety Rules Are Among Those Under Fire in Trump Era - The New York Times,Worker Safety Rules Are Among Those Under Fire UNKWORDZ Trump Era UNKWORDZ The New York UNKWORDZ,worker safety rule fire unkwordz trump era unkwordz new york unkwordz,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,sedc,MLPClassifier,fake,0.07136392593383789,5
96,James Comey Gives A 'Strange Answer' When Asked If Donald Trump Should Be Impeached,James Comey UNKWORDZ A ' UNKWORDZ UNKWORDZ UNKWORDZ When UNKWORDZ If Donald Trump Should Be UNKWORDZ,james comey unkwordz unkwordz unkwordz unkwordz unkwordz donald trump unkwordz,diamond silk,CountVectorizer,sedc,MLPClassifier,fake,0.3395099639892578,5
97,Trump: Time To Dream Big,Trump UNKWORDZ UNKWORDZ To UNKWORDZ Big,trump unkwordz unkwordz unkwordz big,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,sedc,MLPClassifier,fake,0.08405566215515137,5
98,Beijing holds surprise South China Sea drills in response to US patrol,Beijing holds surprise UNKWORDZ China UNKWORDZ drills in response to UNKWORDZ patrol,beijing hold surprise unkwordz china unkwordz drill response unkwordz patrol,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,sedc,MLPClassifier,fake,0.0935966968536377,5
99,Leak: The Atlantic Had A Meeting About Kevin Williamson. It Was A Liberal Self-Reckoning.,Leak : The Atlantic Had A UNKWORDZ About Kevin Williamson . It Was A Liberal UNKWORDZ - Reckoning UNKWORDZ,leak atlantic unkwordz kevin williamson liberal unkwordz reckon unkwordz,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,sedc,MLPClassifier,fake,0.11476516723632812,5
