,target instance,closest counterfactual,closest_counterfactual \stopword,closest_true_instance,text_method,model_name,dataset_name,runtime,not find
56,"In Red-State Utah, a Surge Toward Obamacare - The New York Times",UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ a UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ The UNKWORDZ UNKWORDZ Times,unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz time,gwen stefani superfan beat gwen stefani gwen stefani quiz,sedc,DistilBertForSequenceClassification,fake,15.417465209960938,0
57,"Trump Team Didn’t Put Nominees to ‘Sex, Drugs and Rock ’n’ Roll’ Test - The New York Times","Trump UNKWORDZ Did n’t UNKWORDZ UNKWORDZ UNKWORDZ ‘ UNKWORDZ , Drugs and UNKWORDZ ’ UNKWORDZ UNKWORDZ UNKWORDZ ’ Test UNKWORDZ The New UNKWORDZ UNKWORDZ",trump unkwordz unkwordz unkwordz unkwordz unkwordz drug unkwordz unkwordz unkwordz unkwordz test unkwordz new unkwordz unkwordz,gwen stefani superfan beat gwen stefani gwen stefani quiz,sedc,DistilBertForSequenceClassification,fake,19.840566396713257,0
58,Yahoo and the Online Universe According to Verizon - The New York Times,UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ to UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,gwen stefani superfan beat gwen stefani gwen stefani quiz,sedc,DistilBertForSequenceClassification,fake,15.210725545883179,0
59,GOP Congressman Doug Lamborn Thrown Off The Ballot For 2018 (UPDATED),UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ Off UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,jew shielder gavin mccuck rekt jew hate female shitlord,sedc,DistilBertForSequenceClassification,fake,15.065877199172974,0
60,Federal Judge Rips Kris Kobach For Failing To Fully Comply With Court Order,UNKWORDZ Judge UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz judge unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,diamond silk,sedc,DistilBertForSequenceClassification,fake,15.370871543884277,0
61,11 very depressing economic realities that Donald Trump will inherit,UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,supreme court help company away sexual harassment,sedc,DistilBertForSequenceClassification,fake,12.967799663543701,0
62,"4 Presidents, 4 First Ladies Pose For Photo At Barbara Bush Funeral",UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ For UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,jew shielder gavin mccuck rekt jew hate female shitlord,sedc,DistilBertForSequenceClassification,fake,14.029118299484253,0
63,6 Fired At Howard University For Misconduct Involving Need-Based Tuition Funds,UNKWORDZ Fired UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz fire unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,diamond silk,sedc,DistilBertForSequenceClassification,fake,14.215710163116455,0
64,Clintons Are Under Multiple FBI Investigations as Agents Are Stymied,UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,supreme court help company away sexual harassment,sedc,DistilBertForSequenceClassification,fake,13.429004192352295,0
65,Video Of Bear Eating Ice Cream At Dairy Queen Leads To Charges For Zoo Owners,UNKWORDZ UNKWORDZ Bear UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ Dairy UNKWORDZ Leads UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz unkwordz bear unkwordz unkwordz unkwordz unkwordz dairy unkwordz lead unkwordz unkwordz unkwordz unkwordz unkwordz,wikileak obama saudi agent,sedc,DistilBertForSequenceClassification,fake,14.70015835762024,0
66,General is most senior Army officer to kill self,UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,bias trump blame sluggish economy obama lavish praise breitbart,sedc,DistilBertForSequenceClassification,fake,11.800601243972778,0
67,How 'Star Trek' Made History 22 Years Ago With A Same-Sex Kiss,UNKWORDZ UNKWORDZ Star Trek ' Made UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz unkwordz star trek unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,gorka smite hater radical islamist jerusalem post speech breitbart,sedc,DistilBertForSequenceClassification,fake,15.260483980178833,0
68,I Went to My First Classical Music Concert. It Was in My Living Room. - The New York Times,I UNKWORDZ to My First UNKWORDZ UNKWORDZ Concert UNKWORDZ It UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ . - UNKWORDZ New UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz concert unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz new unkwordz unkwordz,gwen stefani superfan beat gwen stefani gwen stefani quiz,sedc,DistilBertForSequenceClassification,fake,17.468193531036377,0
69,Donald Trump Will Not Be Mentioned By Name On 'Roseanne',UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,bias trump blame sluggish economy obama lavish praise breitbart,sedc,DistilBertForSequenceClassification,fake,14.198485612869263,0
70,School Got Complaints About Teacher Even Before HuffPost Revealed Her Racial Bias,UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,bias trump blame sluggish economy obama lavish praise breitbart,sedc,DistilBertForSequenceClassification,fake,13.974860429763794,0
71,This Trump Country House District Just Became A Key Progressive Battleground,UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,bias trump blame sluggish economy obama lavish praise breitbart,sedc,DistilBertForSequenceClassification,fake,13.658235549926758,0
72,7 Foods That Will Naturally Cleanse Your Liver,UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,supreme court help company away sexual harassment,sedc,DistilBertForSequenceClassification,fake,10.906996250152588,0
73,Muslim College Chaplains Extend a Hand Across Religious Divides - The New York Times,UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ Hand UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ New UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz unkwordz unkwordz hand unkwordz unkwordz unkwordz unkwordz unkwordz new unkwordz unkwordz,gwen stefani superfan beat gwen stefani gwen stefani quiz,sedc,DistilBertForSequenceClassification,fake,16.6886043548584,0
74,Freedom Rider: Dump the Democrats for good,UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,supreme court help company away sexual harassment,sedc,DistilBertForSequenceClassification,fake,11.296544313430786,0
75,Rep. Louie Gohmert: Protests Against Gorsuch Nomination Are ‘Fake News’ Funded by ‘Soros Money’,UNKWORDZ UNKWORDZ UNKWORDZ : Protests Against UNKWORDZ UNKWORDZ UNKWORDZ ‘ UNKWORDZ UNKWORDZ ’ UNKWORDZ by UNKWORDZ UNKWORDZ Money UNKWORDZ,unkwordz unkwordz unkwordz protest unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz money unkwordz,gwen stefani superfan beat gwen stefani gwen stefani quiz,sedc,DistilBertForSequenceClassification,fake,19.24211835861206,0
76,North Carolina Governor Signs Law Limiting Successor’s Power - The New York Times,UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ Law UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ The UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz unkwordz law unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,gwen stefani superfan beat gwen stefani gwen stefani quiz,sedc,DistilBertForSequenceClassification,fake,15.162482261657715,0
77,Seth Meyers Taunts Donald Trump Over His Ridiculously High Staffer Turnover,UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,bias trump blame sluggish economy obama lavish praise breitbart,sedc,DistilBertForSequenceClassification,fake,14.25464916229248,0
78,‘This Is Treason’: Clinton’s Email Server Reportedly Exposed to Hackers of 5 Spy Agencies,‘ UNKWORDZ Is UNKWORDZ ’ UNKWORDZ UNKWORDZ ’s UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ Hackers UNKWORDZ 5 UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz hacker unkwordz 5 unkwordz unkwordz,gwen stefani superfan beat gwen stefani gwen stefani quiz,sedc,DistilBertForSequenceClassification,fake,19.605202674865723,0
79,Aaron Carter Says News About Being Bisexual Was 'A Little Misconstrued',UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ ' UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,wikileak obama saudi agent,sedc,DistilBertForSequenceClassification,fake,15.842624425888062,0
80,Why Kris Kobach Was Found In Contempt For Not Clarifying To People That They Could Vote,Why Kris UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ Not UNKWORDZ UNKWORDZ People UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ,kris unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz people unkwordz unkwordz unkwordz unkwordz,diamond silk,sedc,DistilBertForSequenceClassification,fake,16.939702033996582,0
81,A New Verb in Mexico: Trumpear (From ‘to Punch’) - The New York Times,A UNKWORDZ UNKWORDZ in UNKWORDZ : UNKWORDZ UNKWORDZ From ‘ to UNKWORDZ ’ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,gwen stefani superfan beat gwen stefani gwen stefani quiz,sedc,DistilBertForSequenceClassification,fake,17.05020523071289,0
82,Trump Team Moves To Lift Ban On 'Extreme' Hunting Tactics In Alaska,UNKWORDZ UNKWORDZ Moves UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ Hunting UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz unkwordz move unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz hunt unkwordz unkwordz unkwordz,gorka smite hater radical islamist jerusalem post speech breitbart,sedc,DistilBertForSequenceClassification,fake,14.682662725448608,0
83,What Is Immunotherapy? The Basics on These Cancer Treatments - The New York Times,UNKWORDZ UNKWORDZ Immunotherapy UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ Cancer UNKWORDZ UNKWORDZ UNKWORDZ New UNKWORDZ UNKWORDZ,unkwordz unkwordz immunotherapy unkwordz unkwordz unkwordz unkwordz unkwordz cancer unkwordz unkwordz unkwordz new unkwordz unkwordz,gwen stefani superfan beat gwen stefani gwen stefani quiz,sedc,DistilBertForSequenceClassification,fake,16.88684391975403,0
84,This Jobs Program Just Might Get People Back To Work,UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,bias trump blame sluggish economy obama lavish praise breitbart,sedc,DistilBertForSequenceClassification,fake,12.694792747497559,0
85,Where One Olympic Medal Is a Lot Better Than None - The New York Times,UNKWORDZ One UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ None UNKWORDZ UNKWORDZ New UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz new unkwordz unkwordz,gwen stefani superfan beat gwen stefani gwen stefani quiz,sedc,DistilBertForSequenceClassification,fake,14.91537880897522,0
86,So Did A Major Negan Twist Slyly Happen On 'Walking Dead'?,UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ Negan UNKWORDZ UNKWORDZ UNKWORDZ On UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz unkwordz negan unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,jew shielder gavin mccuck rekt jew hate female shitlord,sedc,DistilBertForSequenceClassification,fake,15.563323259353638,0
87,Dozens Dead After Suicide Bomber Blows Himself Up Near Kabul Shrine,UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,bias trump blame sluggish economy obama lavish praise breitbart,sedc,DistilBertForSequenceClassification,fake,13.287734985351562,0
88,"Joe Biden Launches ‘American Possibilities’ PAC, Stoking 2020 Rumors",UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,bias trump blame sluggish economy obama lavish praise breitbart,sedc,DistilBertForSequenceClassification,fake,14.96766972541809,0
89,"Watch Out Alec Baldwin, These Kids' Donald Trump Impressions Are So On Point",UNKWORDZ UNKWORDZ Alec UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ Donald UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ Point,unkwordz unkwordz alec unkwordz unkwordz unkwordz unkwordz unkwordz donald unkwordz unkwordz unkwordz unkwordz unkwordz point,diamond silk,sedc,DistilBertForSequenceClassification,fake,14.786609888076782,0
90,Trump Picks 'Dandruff' Off Emmanuel Macron: 'We Have To Make Him Perfect',UNKWORDZ Picks UNKWORDZ Dandruff UNKWORDZ Off UNKWORDZ UNKWORDZ UNKWORDZ ' UNKWORDZ Have UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz pick unkwordz dandruff unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,wikileak obama saudi agent,sedc,DistilBertForSequenceClassification,fake,17.307982683181763,0
91,Janelle Monáe Coming Out As Pansexual Sends Word To Top Of Merriam-Webster's Search,Janelle Monáe UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ Sends UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ - UNKWORDZ UNKWORDZ UNKWORDZ,janelle monáe unkwordz unkwordz unkwordz unkwordz send unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,legendary cristiano ronaldo score legendary bicycle kick goal,sedc,DistilBertForSequenceClassification,fake,18.18579888343811,0
92,Giuliani Says Cohen Never Spoke With Trump About His Big-Dollar Clients,UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ His UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,wikileak obama saudi agent,sedc,DistilBertForSequenceClassification,fake,15.03812050819397,0
93,Will Smith Just Brought 'The Fresh Prince Of Bel-Air' Back To 'The Tonight Show',Will UNKWORDZ Just UNKWORDZ UNKWORDZ The UNKWORDZ Prince Of Bel UNKWORDZ UNKWORDZ UNKWORDZ Back UNKWORDZ UNKWORDZ The UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz unkwordz prince bel unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,jew shielder gavin mccuck rekt jew hate female shitlord,sedc,DistilBertForSequenceClassification,fake,16.91326332092285,0
94,There's Finally A Legitimate Alternative To Payday Lending,UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,bias trump blame sluggish economy obama lavish praise breitbart,sedc,DistilBertForSequenceClassification,fake,12.424722909927368,0
95,A Marvel Exec Tried To Stop The Most Jarring 'Infinity War' Death,UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ To UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ Death,unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz death,jew shielder gavin mccuck rekt jew hate female shitlord,sedc,DistilBertForSequenceClassification,fake,15.6612868309021,0
96,"An LDS Reader Takes A Look At Trump Accuser Jessica Drake, Concludes His Leaders Are “Latter-Day Sissies",An UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ Look At UNKWORDZ Accuser Jessica UNKWORDZ UNKWORDZ UNKWORDZ His Leaders Are UNKWORDZ UNKWORDZ UNKWORDZ Day UNKWORDZ,unkwordz unkwordz unkwordz unkwordz look unkwordz accuser jessica unkwordz unkwordz unkwordz leader unkwordz unkwordz unkwordz day unkwordz,gwen stefani superfan beat gwen stefani gwen stefani quiz,sedc,DistilBertForSequenceClassification,fake,18.562320947647095,0
97,"Airstrike in Yemen Kills 17 Civilians, Witnesses Say - The New York Times",UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ 17 UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ Times,unkwordz unkwordz unkwordz unkwordz 17 unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz time,idris elba star new hunchback notre dame netflix,sedc,DistilBertForSequenceClassification,fake,15.532954692840576,0
98,Fox News Host Neil Cavuto Tells Trump He Stinks In Fiery Takedown,UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,bias trump blame sluggish economy obama lavish praise breitbart,sedc,DistilBertForSequenceClassification,fake,15.194069147109985,0
99,I.O.C. President Says Russian Federations Could Be Barred - The New York Times,UNKWORDZ President UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz president unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,gwen stefani superfan beat gwen stefani gwen stefani quiz,sedc,DistilBertForSequenceClassification,fake,16.472458600997925,0
