,target instance,closest counterfactual,runtime,dataset_name,text_method,model_name,vectorizer,not find,closest_counterfactual \stopword,closest_true_instance,closest_similaritys,distance cf target,distance counterfactual target instance lev,distance counterfactual target instance bert,distance counterfactual closest_true_instance lev,distance counterfactual closest_true_instance bert,closest_true_instance_bert,closest_similaritys_bert
59,camera you are awarded a sipix digital camera call 09061221066 fromm landline delivery within 28 days,hi baby x we work work alone this pls reply chat at 2 call later back chat need c ya c biz ,0.2766165733337402,spam,xspells,rf,,6,hi baby x work work pls reply chat 2 later chat need c ya c biz,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,0.4191167246823229,0.7213840605077834,22,0.13425931334495544,23.0,0.0857444182038307,"Do you realize that in about 40 years, we'll have thousands of old ladies running around with tattoos?",-0.0747268572449684
60,sunshine quiz win a super sony dvd recorder if you canname the capital of australia text mquiz to 82277 b,no i need one 4 the bus at www people come up on some i ll come with you <end> ,0.2909202575683594,spam,xspells,rf,,6,need 4 bus www people come ll come < end >,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,0.3629841874731138,0.8260011653414653,21,0.17930585145950317,21.0,0.1663131415843963,Text PASS to 69669 to collect your polyphonic ringtones. Normal gprs charges apply only. Enjoy your tones,0.0030761442612856
61,why nothing ok anyway give me treat,you are not easy give the new service in just txt nokia with no more msg www co per night ,0.1891779899597168,spam,xspells,rf,,6,easy new service txt nokia msg www co night,,0.0,0.8011518126053717,20,0.19930507242679596,,,Wherre's my boytoy ? :-(,-0.1627594530582428
62,is she replying has boye changed his phone number,urgent impoant from please call freefone aps5000 02 today someone draw points now cash have ,0.2421765327453613,spam,xspells,rf,,6,urgent impoant freefone aps5000 02 today draw point cash,wylie tampa sarasota,-0.0240655657363386,0.753567316305056,16,0.19209127128124237,16.0,0.1521685272455215,That's the way you should stay oh.,-0.1741212308406829
63,xmas iscoming ur awarded either aps500 cd gift vouchers free entry 2 r aps100 weekly draw txt music to 87066 tnc www ldew com1win150ppmx3age16subscription,for wap phone call you t all will 150ppm <end> ,0.2849369049072265,spam,xspells,rf,,6,wap phone t 150ppm < end >,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,0.3743902506247725,0.728541703284487,24,0.10497930645942688,18.0,0.1694129258394241,Filthy stories and GIRLS waiting for your,-0.0243444349616765
64,hahaha use your brain dear,we spend new 2 from the chance www phone today auction txt nokia with and get rate com 1 ,0.2101330757141113,spam,xspells,rf,,6,spend new 2 chance www phone today auction txt nokia rate com 1,,0.0,0.6659657724498004,20,0.007599415257573128,,,"And that is the problem. You walk around in \julianaland\"" oblivious to what is going on around you. I say the same things constantly and they go in one ear and out the other while you go off doing whatever you want to do. It's not that you don't know why I'm upset--it's that you don't listen when i tell you WHAT is going to upset me. Then you want to be surprised when I'm mad.""",-0.1477297246456146
65,thinking of u x,free for free video phones motorola phones by free mins calls txt card video phones mins ,0.2002029418945312,spam,xspells,rf,,6,free free video phone motorola phone free min call txt card video phone min,,0.0,0.4724182349773943,17,0.0006847716867923737,,,"Honey ? Sweetheart ? Darling ? Sexy buns ? Sugar plum ? Loverboy ? I miss you, boytoy ... *smacks your ass* Did you go to the gym too ?",-0.17538683116436
66,yo my trip got postponed you still stocked up,free for the 500 text by a word ok if we can go e tone or flag on to join and aps3 more remove ,0.2024741172790527,spam,xspells,rf,,6,free 500 text word ok e tone flag join aps3 remove,wylie tampa sarasota,-0.0076040618079698,0.7606980581572192,25,0.036429766565561295,25.0,0.0353012457489967,"Imagine you finally get to sink into that bath after I have put you through your paces, maybe even having you eat me for a while before I left ... But also imagine the feel of that cage on your cock surrounded by the bath water, reminding you always who owns you ... Enjoy, my cuck",-0.1949534714221954
67,ok ok ok then whats ur todays plan,you can stop aps100 of content in our dating to do the aps350 to wish you an attempt in on ,0.2041053771972656,spam,xspells,rf,,6,stop aps100 content dating aps350 wish attempt,wylie tampa sarasota,-0.0282967665739679,0.6912075461681971,21,0.1367645412683487,21.0,0.0313125327229499,I absolutely LOVE South Park! I only recently started watching the office.,-0.1257886588573455
68,74355 xmas iscoming ur awarded either aps500 cd gift vouchers free entry 2 r aps100 weekly draw txt music to 87066 tnc,we re baby as m that ard we meet ard already my side is in in an of txt again name of sexy ,0.2719061374664306,spam,xspells,rf,,6,baby m ard meet ard txt sexy,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,0.3825704535353891,0.729696155025373,23,0.22139698266983032,24.0,0.2323101758956909,"Do you ever notice that when you're driving, anyone going slower than you is an idiot and everyone driving faster than you is a maniac?",-0.1374234706163406
69,dont think you need yellow card for uk travel ask someone that has gone before if you do its just lt gt bucks,free 1st free nokia with now by pounds chance plus phones of new and text we sent a for 1st ,0.2141737937927246,spam,xspells,rf,,6,free 1st free nokia pound chance plus phone new text send 1st,,0.0,0.8269796557668183,23,0.2334972321987152,,,"And that is the problem. You walk around in \julianaland\"" oblivious to what is going on around you. I say the same things constantly and they go in one ear and out the other while you go off doing whatever you want to do. It's not that you don't know why I'm upset--it's that you don't listen when i tell you WHAT is going to upset me. Then you want to be surprised when I'm mad.""",-0.1427857428789138
70,er yep sure props,free entry in for weekly ringtone this 3 day b text every to get cash now 18 t www t 150ppm ,0.242849588394165,spam,xspells,rf,,6,free entry weekly ringtone 3 day b text cash 18 t www t 150ppm,,0.0,0.5109849821654838,22,0.06306934356689453,,,Did you see that film:),-0.1819490641355514
71,yeah i think my usual guy s still passed out from last night if you get ahold of anybody let me know and i ll throw down,your about 1 weekly thing txt 1 cha if 4 chance no extra free msg cost go out 3 u xxx 3 n ,0.1893706321716308,spam,xspells,rf,,6,1 weekly thing txt 1 cha 4 chance extra free msg cost 3 u xxx 3 n,,0.0,0.8276239858422203,27,0.07943809032440186,,,"And that is the problem. You walk around in \julianaland\"" oblivious to what is going on around you. I say the same things constantly and they go in one ear and out the other while you go off doing whatever you want to do. It's not that you don't know why I'm upset--it's that you don't listen when i tell you WHAT is going to upset me. Then you want to be surprised when I'm mad.""",-0.1726141422986984
72,i am hot n horny and willing i live local to you text a reply to hear st back from me 150p per msg netcollex ltdhelpdesk 02085076972 reply stop to end,urgent we is have impoant the 2nd update is cant 2 give away 50 time unsubscribe motorola ,0.2738180160522461,spam,xspells,rf,,6,urgent impoant 2nd update nt 2 away 50 time unsubscribe motorola,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,0.3723270644455411,0.8935363959515824,31,0.19465433061122894,21.0,0.2226115465164184,Filthy stories and GIRLS waiting for your,-0.104262076318264
73,did you hear about the new divorce barbie it comes with all of ken s stuff,hi you im all today well im still doing this msg other still did not find sure if how do ,2.085951328277588,spam,xspells,rf,,6,hi m today m msg find sure,hot live fantasy 08707509020 20p min ntt ltd po box 1327 croydon cr9 5wb 0870 national rate,0.3840602635947913,0.8910945933722906,20,0.12159512937068939,21.0,0.2153421938419342,"Do you ever notice that when you're driving, anyone going slower than you is an idiot and everyone driving faster than you is a maniac?",-0.0619302988052368
74,need a coffee run tomo can t believe it s that time of week already,u ve a 2nd admirer log for free is who u get to unsubscribe send be ok to opt aps1 www tv ,0.2111310958862304,spam,xspells,rf,,6,u ve 2nd admirer log free u unsubscribe send ok opt aps1 www tv,,0.0,0.8419721184107005,22,0.11867415904998779,,,"no, i *didn't* mean to post it. I wrote it, and like so many other times i've ritten stuff to you, i let it sit there. it WAS what i was feeling at the time. I was angry. Before i left, i hit send, then stop. It wasn't there. I checked on my phone when i got to my car. It wasn't there. You said you didn't sleep, you were bored. So why wouldn't THAT be the time to clean, fold laundry, etc.? At least make the bed?",-0.1277052164077758
75,its a pa of checking iq,urgent this we your best prize guaranteed have to claim we will be with someone that u to ,0.2128303050994873,spam,xspells,rf,,6,urgent good prize guarantee claim u,wylie tampa sarasota,-0.0175615579532117,0.686433172316557,19,0.20329955220222473,19.0,0.117002934217453,I'm still pretty weak today .. Bad day ?,-0.1771900057792663
76,pdate now double mins and 1000 txts on orange tariffs latest motorola sonyericsson nokia bluetooth free call mobileupd8 on 08000839402 or call2optout yhl,i am going at now or again what can 6 after i wan na 16 my work now don t let s find time ,0.2598073482513428,spam,xspells,rf,,6,go 6 wan na 16 work don t let s find time,important customer service announcement freephone 0800 542 0825,0.3932903755719859,0.6621243232717149,25,0.18240949511528015,25.0,0.1649295538663864,"Text82228>> Get more ringtones, logos and games from www.txt82228.com. Questions: info@txt82228.co.uk",-0.1147716343402862
77,themob check out our newest selection of content games tones gossip babes and spo keep your mobile fit and funky text wap to 82468,for all information today msg o2 we user id day is my dog like i don do it when you want ,0.2705917358398437,spam,xspells,rf,,6,information today msg o2 user d day dog like don want,hot live fantasy 08707509020 20p min ntt ltd po box 1327 croydon cr9 5wb 0870 national rate,0.4117915623547319,0.8137209601913826,24,0.29549461603164673,22.0,0.2648844122886657,"Do you ever notice that when you're driving, anyone going slower than you is an idiot and everyone driving faster than you is a maniac?",-0.0041181128472089
78,you have 1 new message call 0207 083 6089,u can eat believe u wan r all day liao <end> ,2.4633822441101074,spam,xspells,rf,,6,u eat believe u wan r day liao < end >,important customer service announcement freephone 0800 542 0825,0.2752966754986227,0.5523039380972019,12,0.011605679988861084,12.0,-0.0409607514739036,Please call Amanda with regard to renewing or upgrading your current T-Mobile handset free of charge. Offer ends today. Tel 0845 021 3680 subject to T's and C's,-0.1094260811805725
79,great hope you are using your connections from mode men also cos you can never know why old friends can lead you to today,free ringtone free ringtone text a new 18 only phone text more and if get for a text credits ,0.2090749740600586,spam,xspells,rf,,6,free ringtone free ringtone text new 18 phone text text credit,,0.0,0.7828735822132953,24,0.10051453113555908,,,Nope wif my sis lor... Aft bathing my dog then i can bathe... Looks like it's going 2 rain soon.,-0.223942682147026
80,thank you meet you monday,urgent we are our free and 500 pounds text yes in an no po to t mates txt nokia 150p 18 hg ,0.2032294273376464,spam,xspells,rf,,6,urgent free 500 pound text yes po t mate txt nokia 150p 18 hg,,0.0,0.7287920447954066,23,0.11838337033987045,,,Did you see that film:),-0.1730480194091797
81,printer is cool i mean groovy wine is groovying,you can win all every order in a price txt chat on word no and no opt each week cancel send ,0.2343218326568603,spam,xspells,rf,,6,win order price txt chat word opt week cancel send,wylie tampa sarasota,-0.0075998685945769,0.7189012124200649,22,0.13376708328723907,22.0,-0.0955825671553611,Did you see that film:),-0.1847483515739441
82,please call 08712402972 immediately as there is an urgent message waiting for you,please give away by <end> ,0.2779290676116943,spam,xspells,rf,,6,away < end >,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,0.2545845999368091,0.7691703700288081,12,0.07652764022350311,21.0,0.1904896348714828,Monthly password for wap. mobsi.com is 391784. Use your wap phone not PC.,-0.1519775390625
83,wait 2 min stand at bus stop,urgent you trying claim contact attempt our aps900 update for all now prize will keep 2 valid ,0.2217826843261718,spam,xspells,rf,,6,urgent try claim contact attempt aps900 update prize 2 valid,wylie tampa sarasota,-0.0456574592620885,0.6809150146025793,18,0.1428592950105667,18.0,0.0751490518450737,Fwiw the reason I'm only around when it's time to smoke is that because of gas I can only afford to be around when someone tells me to be and that apparently only happens when somebody wants to light up,-0.1866760998964309
84,sorry me going home first daddy come fetch i later,please have it all free msgs 150p msg we get your weekend www co uk customer expires only ,0.1841726303100586,spam,xspells,rf,,6,free msg 150p msg weekend www co uk customer expire,,0.0,0.7833632730503363,19,0.1716964840888977,,,"New Theory: Argument wins d SITUATION, but loses the PERSON. So dont argue with ur friends just.. . . . kick them &amp; say, I'm always correct.!",-0.175781562924385
85,urgent your mobile number has been awarded with a aps2000 prize guaranteed call 09061790126 from land line claim 3030 valid 12hrs only 150ppm,this week in 1 20 free music player an in with great love waiting and e next people were ,2.105992317199707,spam,xspells,rf,,6,week 1 20 free music player great love wait e people,fancy shag do.intereste sextextuk.com txt xxuk suzy 69876 txts cost 1.50 msg tnc website x,0.3193142823928731,0.8068768617980027,23,0.20810028910636902,20.0,0.2406891137361526,"Do you realize that in about 40 years, we'll have thousands of old ladies running around with tattoos?",0.0152732618153095
86,sure i am driving but will reach my destination soon,hi if u can be at lt time or b 2 this u love fun chat fun reply reveal stop www tv txt tv ,0.2259931564331054,spam,xspells,rf,,6,hi u lt time b 2 u love fun chat fun reply reveal stop www tv txt tv,,0.0,0.8250946024140005,25,0.18134674429893494,,,"no, i *didn't* mean to post it. I wrote it, and like so many other times i've ritten stuff to you, i let it sit there. it WAS what i was feeling at the time. I was angry. Before i left, i hit send, then stop. It wasn't there. I checked on my phone when i got to my car. It wasn't there. You said you didn't sleep, you were bored. So why wouldn't THAT be the time to clean, fold laundry, etc.? At least make the bed?",-0.108670637011528
87,congrats 2 mobile 3g videophones r yours call 09063458130 now videochat wid your mates play java games dload polyph music noline rentl,do it i have so try <end> ,2.4646029472351074,spam,xspells,rf,,6,try < end >,important customer service announcement freephone 0800 542 0825,0.3294271806810916,0.6503735344068591,22,0.1349872648715973,8.0,0.077545091509819,"Double mins and txts 4 6months FREE Bluetooth on Orange. Available on Sony, Nokia Motorola phones. Call MobileUpd8 on 08000839402 or call2optout/N9DX",-0.0434554815292358
88,spoke with uncle john today he strongly feels that you need to sacrifice to keep me here he s going to call you when he does i beg you to just listen dont make any promises or make it clear things are not easy and i need you to please let us work things out as long as i keep expecting help my creativity will be stifled so pls just keep him happy no promises on your pa,urgent your information 4 is entered draw 500 free delivered to out out will keep things ,0.993499755859375,spam,xspells,rf,,7,urgent information 4 enter draw 500 free deliver thing,wylie tampa sarasota,-0.0277235148135003,0.9137662454073568,74,0.15730147063732147,17.0,0.0851985588669776,"New Theory: Argument wins d SITUATION, but loses the PERSON. So dont argue with ur friends just.. . . . kick them &amp; say, I'm always correct.!",-0.1574467569589615
89,big brother ale the computer has selected u for 10k cash or voucher call 09064018838 ntt po box cro1327 18 bt landline cost 150ppm mobiles vary,do it comes any type that <end> ,0.2770342826843261,spam,xspells,rf,,7,come type < end >,hot live fantasy 08707509020 20p min ntt ltd po box 1327 croydon cr9 5wb 0870 national rate,0.2853374627627666,0.726104071244063,26,-0.1143232136964798,17.0,-0.0319696776568889,"Urgent Urgent! We have 800 FREE flights to Europe to give away, call B4 10th Sept & take a friend 4 FREE. Call now to claim on 09050000555. BA128NNFWFLY150ppm",-0.1404248178005218
90,i take it the post has come then you must have 1000s of texts now happy reading my one from wiv hello caroline at the end is my favourite bless him,we have not new double double already pls goto shop www com pobox net aps1 send to find 50 ,0.6014113426208496,spam,xspells,rf,,7,new double double pls goto shop www com pobox net aps1 send find 50,,0.0,0.8319361906830876,30,0.31877535581588745,,,Is it ok if I stay the night here? Xavier has a sleeping bag and I'm getting tired,-0.1524345129728317
