,target instance,closest counterfactual,runtime,dataset_name,text_method,model_name,vectorizer,not find,closest_counterfactual \stopword,closest_true_instance,closest_similaritys,distance cf target,distance counterfactual target instance lev,distance counterfactual target instance bert,distance counterfactual closest_true_instance lev,distance counterfactual closest_true_instance bert,closest_true_instance_bert,closest_similaritys_bert
57,text pass to 69669 to collect your polyphonic ringtones normal gprs charges apply only enjoy your tones,u in town to meet this music gift is this great great people do our number best do this text ,0.2569918632507324,spam,xspells,dnn,,5,u town meet music gift great great people number good text,fancy shag do.intereste sextextuk.com txt xxuk suzy 69876 txts cost 1.50 msg tnc website x,0.3527643187580846,0.783257326054583,20,0.20916533470153809,21.0,0.3337253928184509,"Do you ever notice that when you're driving, anyone going slower than you is an idiot and everyone driving faster than you is a maniac?",-0.1033287197351455
58,u have a secret admirer who is looking 2 make contact with u find out who they r reveal who thinks ur so special call on 09058094594,no idea you trying what r they the following new video phone anytime more times if people ,0.241455078125,spam,xspells,dnn,,5,idea try r follow new video phone anytime time people,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,0.3449196832726679,0.9250645048467966,27,0.3964384198188782,18.0,0.2004175186157226,Babe: U want me dont u baby! Im nasty and have a thing 4 filthyguys. Fancy a rude time with a sexy bitch. How about we go slo n hard! Txt XXX SLO(4msgs),-0.0148605704307556
59,japanese proverb if one can do it u too can do it if none can do it u must do it indian version if one can do it let him do it if none can do it leave it and finally kerala version if one can do it stop him doing it if none can do it make a strike against it,u are guaranteed 500 free music phone in player every this to 87121 real prize to join s ,0.1605632305145263,spam,xspells,dnn,,5,u guarantee 500 free music phone player 87121 real prize join s,,0.0,0.8480951063486418,61,0.18361997604370117,,,"no, i *didn't* mean to post it. I wrote it, and like so many other times i've ritten stuff to you, i let it sit there. it WAS what i was feeling at the time. I was angry. Before i left, i hit send, then stop. It wasn't there. I checked on my phone when i got to my car. It wasn't there. You said you didn't sleep, you were bored. So why wouldn't THAT be the time to clean, fold laundry, etc.? At least make the bed?",-0.1694266051054
60,camera you are awarded a sipix digital camera call 09061221066 fromm landline delivery within 28 days,dear friends or the is ready on best of top top ready of milk and if we ll get back the best ,0.212228775024414,spam,xspells,dnn,,5,dear friend ready good ready milk ll good,fancy shag do.intereste sextextuk.com txt xxuk suzy 69876 txts cost 1.50 msg tnc website x,0.3281078281608274,0.7580910485834038,23,0.017266258597373962,23.0,0.0450226701796054,Freemsg: 1-month unlimited free calls! Activate SmartCall Txt: CALL to No: 68866. Subscriptn3gbp/wk unlimited calls Help: 08448714184 Stop?txt stop landlineonly,-0.1061290055513382
61,sunshine quiz win a super sony dvd recorder if you canname the capital of australia text mquiz to 82277 b,no change the is from only with night da amp im cos will meet done i dont stay me about that ,0.2300209999084472,spam,xspells,dnn,,5,change night da amp m cos meet nt stay,important customer service announcement freephone 0800 542 0825,0.3884126756186456,0.8215495680566428,22,0.11767949163913727,22.0,0.1437678933143615,"Do you ever notice that when you're driving, anyone going slower than you is an idiot and everyone driving faster than you is a maniac?",-0.1004930585622787
62,why nothing ok anyway give me treat,urgent this weekend we won your complimentary mobile now voucher or have 4 all 03 bid be ,0.1782505512237548,spam,xspells,dnn,,5,urgent weekend win complimentary mobile voucher 4 03 bid,wylie tampa sarasota,-0.0181147474146702,0.7518352678339361,18,0.12351320683956146,18.0,0.1549792140722274,Yeah but which is worse for i,-0.1078722476959228
63,is she replying has boye changed his phone number,your user ringtone msg and stop s visit sms ale com call national customer sms ac bt 150ppm ,0.2049610614776611,spam,xspells,dnn,,5,user ringtone msg stop s visit sms ale com national customer sms ac bt 150ppm,,0.0,0.6630003215559956,19,0.38591253757476807,,,Did you see that film:),-0.1719918102025985
64,xmas iscoming ur awarded either aps500 cd gift vouchers free entry 2 r aps100 weekly draw txt music to 87066 tnc www ldew com1win150ppmx3age16subscription,i m at my way away leh lor aft ur voice how come my dog <end> ,0.271378755569458,spam,xspells,dnn,,5,m way away leh lor aft ur voice come dog < end >,important customer service announcement freephone 0800 542 0825,0.318809809980691,0.7087239786176409,24,0.08518366515636444,17.0,0.1225371733307838,"You have been selected to stay in 1 of 250 top British hotels - FOR NOTHING! Holiday Worth aPS350! To Claim, Call London 02072069400. Bx 526, SW73SS",-0.1354014426469802
65,hahaha use your brain dear,you re been at you a new of being by to and keep for our 2nd best 750 mins yr only half when ,0.2195026874542236,spam,xspells,dnn,,5,new 2nd good 750 min yr half,wylie tampa sarasota,-0.046962771140397,0.7287457987935644,24,0.33608478307724,24.0,0.0717603489756584,And popping &lt;#&gt; ibuprofens was no help.,-0.1088766157627105
66,thinking of u x,please have free text first 2 for free texts reply fun call free text yes or call2optout ,0.2344341278076172,spam,xspells,dnn,,5,free text 2 free text reply fun free text yes call2optout,,0.0,0.6165317650143167,18,0.25088876485824585,,,Well you told others you'd marry them...,-0.1192470043897628
67,yo my trip got postponed you still stocked up,ur order is on the next the content is e so that ur get txtin name aps1 c com msg rcvd <end> ,0.2197461128234863,spam,xspells,dnn,,5,ur order content e ur txtin aps1 c com msg rcvd < end >,wylie tampa sarasota,-0.0039543865179071,0.7369775470541237,23,0.10908213257789612,23.0,0.0167700834572315,For fear of fainting with the of all that housework you just did? Quick have a cuppa,-0.220833733677864
68,ok ok ok then whats ur todays plan,no you have won as 1 week by free plus need more text messages age eg poly logo std <end> ,0.1770410537719726,spam,xspells,dnn,,5,win 1 week free plus need text message age eg poly logo std < end >,wylie tampa sarasota,-0.0395992725929436,0.7315527886747955,21,0.17695464193820953,21.0,0.0239854846149683,Did you see that film:),-0.2078500539064407
69,74355 xmas iscoming ur awarded either aps500 cd gift vouchers free entry 2 r aps100 weekly draw txt music to 87066 tnc,no no nokia with love of us min ltd please a week do not any reason not do text them to how ,0.2437877655029297,spam,xspells,dnn,,5,nokia love min ltd week reason text,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,0.3902640217228893,0.759994905069387,22,0.2208222895860672,23.0,0.2612043619155884,"Do you ever notice that when you're driving, anyone going slower than you is an idiot and everyone driving faster than you is a maniac?",-0.1328942328691482
70,dont think you need yellow card for uk travel ask someone that has gone before if you do its just lt gt bucks,this msg is a for all is up a way who the fancy the were out txt more xxx 2optout hg 16 <end> ,0.1935281753540039,spam,xspells,dnn,,5,msg way fancy txt xxx 2optout hg 16 < end >,wylie tampa sarasota,-0.0401577449076784,0.8787264381525713,24,0.14001357555389404,24.0,0.1071840524673461,Can't. I feel nauseous. I'm so pissed. I didn't eat any sweets all week cause today I was planning to pig out. I was dieting all week. And now I'm not hungry :/,-0.1472425758838653
71,er yep sure props,this weeks orange am man you an day text charged text 434 back this message calls by sms ,0.2165329456329345,spam,xspells,dnn,,5,week orange man day text charge text 434 message call sms,wylie tampa sarasota,-0.0082509668626513,0.4982247903819944,19,-0.03869757056236267,19.0,0.0422371700406074,Omg you can make a wedding chapel in frontierville? Why do they get all the good stuff?,-0.1271063685417175
72,i am hot n horny and willing i live local to you text a reply to hear st back from me 150p per msg netcollex ltdhelpdesk 02085076972 reply stop to end,i cant do you too take your last night and about you look after class told that can meet ,0.2664592266082763,spam,xspells,dnn,,6,nt night look class tell meet,hot live fantasy 08707509020 20p min ntt ltd po box 1327 croydon cr9 5wb 0870 national rate,0.3434111509508052,0.9050469237477774,29,0.29251182079315186,20.0,0.0860146656632423,"0A$NETWORKS allow companies to bill for SMS, so they are responsible for their \suppliers\""",-0.0659515485167503
73,need a coffee run tomo can t believe it s that time of week already,urgent you will have awarded a aps350 or bonus could b a call free now all cost out good ,0.1670091152191162,spam,xspells,dnn,,7,urgent award aps350 bonus b free cost good,wylie tampa sarasota,-0.0034356673726665,0.9104428615678144,19,0.28522372245788574,20.0,0.1229494735598564,"And that is the problem. You walk around in \julianaland\"" oblivious to what is going on around you. I say the same things constantly and they go in one ear and out the other while you go off doing whatever you want to do. It's not that you don't know why I'm upset--it's that you don't listen when i tell you WHAT is going to upset me. Then you want to be surprised when I'm mad.""",-0.1285172551870346
74,its a pa of checking iq,this message from free flights the on phone delivered for new pobox36504w45wq 4 more keep ,0.245589017868042,spam,xspells,dnn,,7,message free flight phone deliver new pobox36504w45wq 4,wylie tampa sarasota,-0.0002229900296732,0.6798911922966827,16,0.08214200288057327,16.0,0.0531695373356342,Mathews or tait or edwards or anderson,-0.152908369898796
75,pdate now double mins and 1000 txts on orange tariffs latest motorola sonyericsson nokia bluetooth free call mobileupd8 on 08000839402 or call2optout yhl,i love south the one going though man that <end> ,0.2431819438934326,spam,xspells,dnn,,7,love south go man < end >,important customer service announcement freephone 0800 542 0825,0.315537699854304,0.5759561972680225,23,-0.03417756408452988,11.0,-0.046018723398447,Monthly password for wap. mobsi.com is 391784. Use your wap phone not PC.,-0.1431429833173751
76,themob check out our newest selection of content games tones gossip babes and spo keep your mobile fit and funky text wap to 82468,do actually did you have a best day <end> ,0.2279694080352783,spam,xspells,dnn,,7,actually good day < end >,hot live fantasy 08707509020 20p min ntt ltd po box 1327 croydon cr9 5wb 0870 national rate,0.3045051456459986,0.7275122177007498,24,-0.013610076159238815,17.0,0.0334916189312934,Refused a loan? Secured or Unsecured? Can't get credit? Call free now 0800 195 6669 or text back 'help' & we will!,-0.2138533592224121
77,you have 1 new message call 0207 083 6089,u eat leh dat they re nothing in free in we are in the morning she get good morning from ,0.2114324569702148,spam,xspells,dnn,,7,u eat leh dat free morning good morning,important customer service announcement freephone 0800 542 0825,0.3797538770271398,0.5977027892720024,21,0.17004889249801636,21.0,0.1609037667512893,"You have been specially selected to receive a \3000 award! Call 08712402050 BEFORE the lines close. Cost 10ppm. 16+. T&Cs apply. AG Promo""",-0.1112192422151565
78,great hope you are using your connections from mode men also cos you can never know why old friends can lead you to today,free ringtone or ice until text messages help each pls just 10p until help call customer ,0.1731300354003906,spam,xspells,dnn,,7,free ringtone ice text message help pls 10p help customer,,0.0,0.8379599906193749,24,0.20318177342414856,,,Did you see that film:),-0.2199750542640686
79,thank you meet you monday,i am hot to check type when you reply stop our and dating text free texts and 20 to help ,0.1806588172912597,spam,xspells,dnn,,7,hot check type reply stop date text free text 20 help,,0.0,0.8080504952817195,20,0.2385394275188446,,,Did you see that film:),-0.2064198404550552
80,printer is cool i mean groovy wine is groovying,no 1 year special is at 2 ur mates in our free of week go txt and 1st name of nokia free ,0.2188994884490966,spam,xspells,dnn,,7,1 year special 2 ur mate free week txt 1st nokia free,,0.0,0.7310312524703546,22,0.048492640256881714,,,"Imagine you finally get to sink into that bath after I have put you through your paces, maybe even having you eat me for a while before I left ... But also imagine the feel of that cage on your cock surrounded by the bath water, reminding you always who owns you ... Enjoy, my cuck",-0.1867500394582748
81,please call 08712402972 immediately as there is an urgent message waiting for you,you re your little like me that that what time hope were did the word so <end> ,0.2315511703491211,spam,xspells,dnn,,7,little like time hope word < end >,hot live fantasy 08707509020 20p min ntt ltd po box 1327 croydon cr9 5wb 0870 national rate,0.3088545747611905,0.8724656432223965,18,0.12924501299858093,18.0,0.0324478186666965,"Get 3 Lions England tone, reply lionm 4 mono or lionp 4 poly. 4 more go 2 www.ringtones.co.uk, the original n best. Tones 3GBP network operator rates apply",-0.128352090716362
82,wait 2 min stand at bus stop,free 1st get nokia free games 2 price get ur games news network wap com for 7 8 8 here x ,0.1765570640563964,spam,xspells,dnn,,7,free 1st nokia free game 2 price ur game news network wap com 7 8 8 x,,0.0,0.6605121775811229,21,0.1327318698167801,,,"no, i *didn't* mean to post it. I wrote it, and like so many other times i've ritten stuff to you, i let it sit there. it WAS what i was feeling at the time. I was angry. Before i left, i hit send, then stop. It wasn't there. I checked on my phone when i got to my car. It wasn't there. You said you didn't sleep, you were bored. So why wouldn't THAT be the time to clean, fold laundry, etc.? At least make the bed?",-0.1988307982683181
83,sorry me going home first daddy come fetch i later,we ll be free ring free text stop www www for com and ill unsubscribe calls by rate <end> ,0.1941916942596435,spam,xspells,dnn,,7,ll free ring free text stop www www com ill unsubscribe call rate < end >,,0.0,0.7350087469566672,20,0.07315459847450256,,,Did you see that film:),-0.1419360488653183
84,urgent your mobile number has been awarded with a aps2000 prize guaranteed call 09061790126 from land line claim 3030 valid 12hrs only 150ppm,i want to tell you in the this week just keep this friends in when we do up before it special ,0.2244021892547607,spam,xspells,dnn,,7,want tell week friend special,hot live fantasy 08707509020 20p min ntt ltd po box 1327 croydon cr9 5wb 0870 national rate,0.3227922749586621,0.7994640650305687,23,0.01588139683008194,22.0,0.1230508834123611,This msg is for your mobile content order It has been resent as previous attempt failed due to network error Queries to customersqueries@netvision.uk.com,-0.1472022533416748
85,sure i am driving but will reach my destination soon,urgent this thing from a landline attempt told caller u your 2 enter u please draw 50 10 ,0.1744863986968994,spam,xspells,dnn,,7,urgent thing landline attempt tell caller u 2 enter u draw 50 10,wylie tampa sarasota,-0.0250057123453326,0.8551051758244858,19,0.2942345142364502,19.0,0.1274444460868835,Well you told others you'd marry them...,-0.1216904073953628
86,congrats 2 mobile 3g videophones r yours call 09063458130 now videochat wid your mates play java games dload polyph music noline rentl,do me getting in this in on us we really later 4 my eve <end> ,0.2174103260040283,spam,xspells,dnn,,7,get later 4 eve < end >,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,0.3195049791095444,0.6617470972353626,22,0.15718287229537964,21.0,0.2226766347885131,Double Mins & Double Txt & 1/2 price Linerental on Latest Orange Bluetooth mobiles. Call MobileUpd8 for the very latest offers. 08000839402 or call2optout/LF56,-0.0758460834622383
87,okay i booked all already including the one at bugis,your chance no on the latest motorola video phones by camera for all call be the next for ,0.2334253787994384,spam,xspells,dnn,,7,chance late motorola video phone camera,wylie tampa sarasota,-0.0081399317825609,0.7781738012694827,17,0.24557486176490784,19.0,0.1058136224746704,Ahhh. Work. I vaguely remember that! What does it feel like? Lol,-0.0664326846599578
88,spoke with uncle john today he strongly feels that you need to sacrifice to keep me here he s going to call you when he does i beg you to just listen dont make any promises or make it clear things are not easy and i need you to please let us work things out as long as i keep expecting help my creativity will be stifled so pls just keep him happy no promises on your pa,u have won number question claim this r ur draw 4 1 await voucher have now live 16 pls close ,0.1655917167663574,spam,xspells,dnn,,7,u win number question claim r ur draw 4 1 await voucher live 16 pls close,wylie tampa sarasota,-0.014854472370897,0.855220868288765,77,0.19678115844726562,21.0,0.0780982300639152,"And that is the problem. You walk around in \julianaland\"" oblivious to what is going on around you. I say the same things constantly and they go in one ear and out the other while you go off doing whatever you want to do. It's not that you don't know why I'm upset--it's that you don't listen when i tell you WHAT is going to upset me. Then you want to be surprised when I'm mad.""",-0.1375889182090759
89,big brother ale the computer has selected u for 10k cash or voucher call 09064018838 ntt po box cro1327 18 bt landline cost 150ppm mobiles vary,i ve you so sure about about what i don the computer has network try they to tell something ,0.1812283992767334,spam,xspells,dnn,,7,ve sure don computer network try tell,hot live fantasy 08707509020 20p min ntt ltd po box 1327 croydon cr9 5wb 0870 national rate,0.3646516535682042,0.7916611349270692,26,0.3250383734703064,20.0,0.252604216337204,Babe: U want me dont u baby! Im nasty and have a thing 4 filthyguys. Fancy a rude time with a sexy bitch. How about we go slo n hard! Txt XXX SLO(4msgs),-0.1099194064736366
90,i take it the post has come then you must have 1000s of texts now happy reading my one from wiv hello caroline at the end is my favourite bless him,urgent last day 800 draw 800 pass bonus no to collect easy pobox <end> ,0.1240670680999755,spam,xspells,dnn,,7,urgent day 800 draw 800 pass bonus collect easy pobox < end >,wylie tampa sarasota,-0.0533225537878831,0.8076744277795735,31,0.14687952399253845,15.0,-0.0200076401233673,Serious? What like proper tongued her,-0.1946004778146743
91,so how are you really what are you up to how s the masters and so on,u are trying a sipix who todays guaranteed call ipod prize or no word out 2 6 150p msg tncs ,0.1444737911224365,spam,xspells,dnn,,7,u try sipix today guarantee ipod prize word 2 6 150p msg tnc,,0.0,0.8524194199472664,21,0.12052039057016373,,,Can't. I feel nauseous. I'm so pissed. I didn't eat any sweets all week cause today I was planning to pig out. I was dieting all week. And now I'm not hungry :/,-0.1353829801082611
92,good morning my dear have a great amp successful day,urgent impoant your landline from your next update now prize txt 2 out out cash msg tncs ,0.1612441539764404,spam,xspells,dnn,,7,urgent impoant landline update prize txt 2 cash msg tnc,wylie tampa sarasota,-0.0053867567215133,0.735328224443122,18,0.047057464718818665,18.0,0.2075488418340683,"New Theory: Argument wins d SITUATION, but loses the PERSON. So dont argue with ur friends just.. . . . kick them &amp; say, I'm always correct.!",-0.1818944960832595
