,target instance,closest counterfactual,runtime,dataset_name,text_method,model_name,vectorizer,not find,closest_counterfactual \stopword,closest_true_instance,closest_similaritys,distance cf target,distance counterfactual target instance lev,distance counterfactual target instance bert,distance counterfactual closest_true_instance lev,distance counterfactual closest_true_instance bert
77,themob check out our newest selection of content games tones gossip babes and spo keep your mobile fit and funky text wap to 82468,i have so two today from we are down but when u reach they get when that they get up in something ,0.2164721488952636,spam,xspells,dnn_128,,6,today u reach,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,0.3348059154067787,0.7833855508441493,24,0.19558465480804443,23.0,0.089021623134613
78,you have 1 new message call 0207 083 6089,do u ever want one best its in your mobile no and are waiting in this weeks girls at all ,0.1804547309875488,spam,xspells,dnn_128,,6,u want good mobile wait week girl,fancy shag do.intereste sextextuk.com txt xxuk suzy 69876 txts cost 1.50 msg tnc website x,0.3568092024729096,0.6604464903391095,21,0.21018493175506592,21.0,0.3248680233955383
79,great hope you are using your connections from mode men also cos you can never know why old friends can lead you to today,urgent this landline 02 final your user have can now all s lucky day u will is your girl ,0.1462397575378418,spam,xspells,dnn_128,,6,urgent landline 02 final user s lucky day u girl,wylie tampa sarasota,-0.001161828504432,0.9182807413250446,23,0.3381573557853699,20.0,0.1823199391365051
80,thank you meet you monday,u ve been as a or digital caller even who 2 talk 2 u can call be at e g per week close 08718720201 ,0.1745193004608154,spam,xspells,dnn_128,,6,u ve digital caller 2 talk 2 u e g week close 08718720201,wylie tampa sarasota,-0.0061742935232672,0.7421135668760654,25,0.2206224799156189,25.0,0.1103124618530273
81,printer is cool i mean groovy wine is groovying,do you hav a aps200 before in 100 every week txt ur mates word 100 this to choose 10 poly ,0.1693868637084961,spam,xspells,dnn_128,,6,hav aps200 100 week txt ur mate word 100 choose 10 poly,wylie tampa sarasota,-0.0190809690984968,0.771662852317641,21,0.10546703636646271,21.0,-0.0361312739551067
82,please call 08712402972 immediately as there is an urgent message waiting for you,no i had do do my one how pls we are down <end> ,0.180098295211792,spam,xspells,dnn_128,,6,pls < end >,hot live fantasy 08707509020 20p min ntt ltd po box 1327 croydon cr9 5wb 0870 national rate,0.3640239875835863,0.8283209494946292,14,0.16011683642864227,17.0,0.1588592231273651
83,wait 2 min stand at bus stop,you know your mobile each be log to this weekend offer and that pay and a valued award text ,0.1491217613220214,spam,xspells,dnn_128,,6,know mobile log weekend offer pay value award text,wylie tampa sarasota,-0.0191702538386143,0.6467191616876925,20,0.17630890011787415,20.0,0.1262675523757934
84,sorry me going home first daddy come fetch i later,free entry get into aps100 000 pounds will ur 500 the to use per min 2 our free 2 www getzed ,0.1548132896423339,spam,xspells,dnn_128,,6,free entry aps100 000 pound ur 500 use min 2 free 2 www getzed,wylie tampa sarasota,-0.0113252377363897,0.7118084333128792,22,0.14856839179992676,22.0,0.0046788714826107
85,urgent your mobile number has been awarded with a aps2000 prize guaranteed call 09061790126 from land line claim 3030 valid 12hrs only 150ppm,i know u really good people are in every and come 2 call now all will talk call at town sp ,0.2102205753326416,spam,xspells,dnn_128,,6,know u good people come 2 talk town sp,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,0.3782561784137624,0.792274076759297,22,0.2803955376148224,22.0,0.1216927915811538
86,sure i am driving but will reach my destination soon,u always in 2 well our weekly new and mobile 3g and reply for 7 every time to unsubscribe ,0.1525406837463379,spam,xspells,dnn_128,,6,u 2 weekly new mobile 3 g reply 7 time unsubscribe,,0.0,0.8387535532587753,20,0.1532568335533142,,
87,congrats 2 mobile 3g videophones r yours call 09063458130 now videochat wid your mates play java games dload polyph music noline rentl,do a xmas reward in about 100 being by they by for you are all msg with yes yes no for no ,0.1891157627105713,spam,xspells,dnn_128,,6,xmas reward 100 msg yes yes,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,0.3400131431091839,0.6613778986078767,23,0.1501317322254181,23.0,0.0704860314726829
88,okay i booked all already including the one at bugis,this is the latest 2nd nokia free on is aps900 reward just to someone is out of free texts ,0.1624007225036621,spam,xspells,dnn_128,,6,late 2nd nokia free aps900 reward free text,wylie tampa sarasota,-0.0057244256195106,0.7785291807690641,20,0.13783590495586395,20.0,0.1832997053861618
89,spoke with uncle john today he strongly feels that you need to sacrifice to keep me here he s going to call you when he does i beg you to just listen dont make any promises or make it clear things are not easy and i need you to please let us work things out as long as i keep expecting help my creativity will be stifled so pls just keep him happy no promises on your pa,do a want new new yrs 100 is your next txt to and your free and join and take this message ,0.1682312488555908,spam,xspells,dnn_128,,6,want new new yrs 100 txt free join message,wylie tampa sarasota,-0.0061057428352959,0.9168571781869216,76,0.22360649704933167,22.0,0.0874640122056007
90,big brother ale the computer has selected u for 10k cash or voucher call 09064018838 ntt po box cro1327 18 bt landline cost 150ppm mobiles vary,you will expect them guaranteed it you been it a pay enough at lt from book an night for ,0.1743879318237304,spam,xspells,dnn_128,,6,expect guarantee pay lt book night,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,0.338585379948946,0.7966243225970464,26,0.24449856579303741,20.0,0.1591891497373581
91,i take it the post has come then you must have 1000s of texts now happy reading my one from wiv hello caroline at the end is my favourite bless him,u can with energy is to pounds free 100 u need of our weekly weekly pa and hmv to 87066 in ,0.131354808807373,spam,xspells,dnn_128,,6,u energy pound free 100 u need weekly weekly pa hmv 87066,,0.0,0.8581299152703286,30,0.1925535500049591,,
92,so how are you really what are you up to how s the masters and so on,free for 1st text nokia in or com up 4 fun phone msg from reply at your co no need to stop ,0.1360054016113281,spam,xspells,dnn_128,,6,free 1st text nokia com 4 fun phone msg reply co need stop,,0.0,0.8201936522458112,22,-0.04134300351142883,,
93,good morning my dear have a great amp successful day,u 2 all 10 free chat reply pic this message plus great co one show we not credit morning ,0.1626005172729492,spam,xspells,dnn_128,,6,u 2 10 free chat reply pic message plus great co credit morning,,0.0,0.8496375655431513,19,0.25067228078842163,,
