,target instance,closest counterfactual,runtime,dataset_name,text_method,model_name,vectorizer,not find,closest_counterfactual \stopword,closest_true_instance,closest_similaritys,distance cf target,distance counterfactual target instance lev,distance counterfactual target instance bert,distance counterfactual closest_true_instance lev,distance counterfactual closest_true_instance bert,closest_true_instance_bert,closest_similaritys_bert
79,the whole affair is as predictable as can be,the casting of von sydow is itself intacto s luckiest ,0.2469794750213623,polarity,xspells,rf,,7,casting von sydow intacto s lucky,bluto blutarsky miss,-0.0035557237701908,0.790128743184406,9,0.31326568126678467,11,0.2508219182491302,evokes a little of the fear that parents have for the possible futures of their children--and the sometimes bad choices mothers and fathers make in the interests of doing them good .,-0.114117607474327
80,son of the bride may be a good half hour too long but comes replete with a flattering sense of mystery and quietness,possession is in the end an honorable interesting failure ,0.2157368659973144,polarity,xspells,rf,,7,possession end honorable interesting failure,else-,0.0,0.8603387297852133,23,0.2009619176387787,10,0.4215465784072876,exactly what you'd expect from a guy named kaos .,-0.057096030563116
81,while hill has learned new tricks the tricks alone are not enough to salvage this lifeless boxing film,as a revenge thriller the movie is serviceable but it ,0.2331395149230957,polarity,xspells,rf,,7,revenge thriller movie serviceable,fluffy disposible,0.0703047212444249,0.8387545936031537,17,0.35969993472099304,11,0.1108923703432083,"in scope , ambition and accomplishment , children of the century . . . takes kurys' career to a whole new level .",0.0026157340034842
82,a rigorously structured and exquisitely filmed drama about a father and son connection that is a brief shooting star of love,it has a lot of a movie that might be as much as an ,0.2211999893188476,polarity,xspells,rf,,7,lot movie,fluffy disposible,0.0519909300312154,0.8945592146780722,19,0.3637875020503998,15,0.0611224807798862,"ms . seigner and mr . serrault bring fresh , unforced naturalism to their characters .",-0.0698272883892059
83,whole stretches of the film may be incomprehensible to moviegoers not already clad in basic black,understands that a generation defines its music as much ,0.1732287406921386,polarity,xspells,rf,,7,understand generation define music,else-,0.0,0.8125364890417851,16,0.09283579140901566,10,0.1482333987951278,the end result is like cold porridge with only the odd enjoyably chewy lump .,-0.1770751923322677
84,when it really counts bloody sunday connects on a visceral level that transcends language,it s fun but the talk will fly right over everyone s ,0.2553510665893554,polarity,xspells,rf,,8,s fun talk fly right s,execrable,-0.0582739624984553,0.8364358101175293,13,0.30843719840049744,13,0.0439064279198646,thin period piece .,-0.1109412834048271
85,the intent is almost exactly the same as the full monty all that s missing is the spontaneity originality and delight,this is such a good movie as a little more than two ,0.2934005260467529,polarity,xspells,rf,,8,good movie little,fluffy disposible,0.0957796931723954,0.8868739412106199,19,0.3272533118724823,13,0.0882109180092811,your appreciation of it will depend on what experiences you bring to it and what associations you choose to make .,-0.0001225194719154
86,balett s hero remains a reactive cipher when opening the man s head and hea is the only imaginable reason for the film to be made,while it has a possible of a hal full of which that ,0.2538588047027588,polarity,xspells,rf,,8,possible hal,execrable,-0.0122006923683661,0.9203293260488912,25,0.16087552905082703,13,0.2526247799396515,"i have to admit i walked out of runteldat . i did go back and check out the last 10 minutes , but these were more repulsive than the first 30 or 40 minutes .",-0.1560030877590179
87,as a witness to several greek american weddings but happily a victim of none i can testify to the comparative accuracy of ms vardalos memories and insights,in a way the film feels like a of dead ends and turned ,0.1502084732055664,polarity,xspells,rf,,8,way film feel like dead end turn,fluffy disposible,0.0914767824499659,0.870555807818134,24,0.21491259336471558,14,0.1781926453113556,your appreciation of it will depend on what experiences you bring to it and what associations you choose to make .,-0.0358256846666336
88,diaz wears out her welcome in her most charmless performance,it took 19 predecessors to get <end> ,0.2424995899200439,polarity,xspells,rf,,8,take 19 predecessor < end >,fluffy disposible,-0.0448266406050672,0.6352974583627131,10,-0.0202826838940382,8,-0.0876575112342834,genuinely touching because it's realistic about all kinds of love .,-0.1558700203895568
89,for all its brilliant touches dragon loses its fire midway nearly flickering out by its perfunctory conclusion,for a an attempt seductive movie series some hollywood ,0.2041201591491699,polarity,xspells,rf,,8,attempt seductive movie series hollywood,fluffy disposible,0.1099714844185124,0.7794093927398251,16,0.21627789735794067,10,0.1233933940529823,"the tone is balanced , reflective and reasonable .",-0.0364413186907768
90,more than makes up for its mawkish posing by offering rousing spates of genuine feeling,an on the examples of big screen that have it <end> ,0.2680654525756836,polarity,xspells,rf,,8,example big screen < end >,execrable,-0.0752340836724387,0.7698552949069385,15,0.12238577008247375,12,0.0711342766880989,"i don't mind having my heartstrings pulled , but don't treat me like a fool .",-0.1388284564018249
91,fuher proof that the epicenter of cool beautiful thought provoking foreign cinema is smack dab in the middle of dubya s axis of evil,not far beneath the surface s reconfigured tale asks ,0.2325801849365234,polarity,xspells,rf,,8,far beneath surface s reconfigure tale ask,fluffy disposible,0.0919901982406563,0.8304625432530405,23,0.39585307240486145,10,0.3417880833148956,"the actors are so terrific at conveying their young angst , we do indeed feel for them .",-0.0605282671749591
