,target instance,closest counterfactual,runtime,dataset_name,text_method,model_name,vectorizer,not find,closest_counterfactual \stopword,closest_true_instance,closest_similaritys,distance cf target,distance counterfactual target instance lev,distance counterfactual target instance bert,distance counterfactual closest_true_instance lev,distance counterfactual closest_true_instance bert,closest_true_instance_bert,closest_similaritys_bert
75,what little grace rifkin s tale of precarious skid row dignity achieves is pushed into the margins by predictable plotting and tiresome histrionics,what saves and if there is still woh seeing and at the ,0.1471192836761474,polarity,xspells,dnn,_TfidfVectorizer,9,save woh see,bluto blutarsky miss,0.1285542847908779,0.778571266610388,21,0.17520000040531158,13,0.1761303097009658,"if you're like me , a sucker for a good old fashion romance and someone who shamelessly loves to eat , then mostly martha offers all the perfect ingredients to more than satisfy your appetite .",-0.1226096525788307
76,an exquisitely crafted and acted tale,it took 19 predecessors to get <end> ,0.1550431251525879,polarity,xspells,dnn,_TfidfVectorizer,9,take 19 predecessor < end >,bluto blutarsky miss,0.0690340700380447,0.4628215526829158,8,0.02441178634762764,8,0.0472501888871192,genuinely touching because it's realistic about all kinds of love .,-0.1558700203895568
77,the whole affair is as predictable as can be,the 50 something about the fact are the sitcom enjoyably ,0.1106019020080566,polarity,xspells,dnn,_TfidfVectorizer,9,50 fact sitcom enjoyably,else-,0.0,0.8762313467084606,10,0.4070790410041809,11,0.2796396017074585,oozes condescension from every pore .,-0.0675217285752296
78,son of the bride may be a good half hour too long but comes replete with a flattering sense of mystery and quietness,vera s technical prowess ends up selling his film sho ,0.1272146701812744,polarity,xspells,dnn,_TfidfVectorizer,9,vera s technical prowess end sell film sho,bluto blutarsky miss,0.1028019007235091,0.7824555076837686,23,0.13632427155971527,11,0.173649787902832,flawed but worthy look at life in u . s . relocation camps .,-0.0776120945811271
79,while hill has learned new tricks the tricks alone are not enough to salvage this lifeless boxing film,ana is a vivid vibrant individual and the movie s focus ,0.1015732288360595,polarity,xspells,dnn,_TfidfVectorizer,9,ana vivid vibrant individual movie s focus,execrable,-0.0248390793639831,0.8162556139370764,18,0.22984465956687927,12,0.0854335874319076,"this toothless dog , already on cable , loses all bite on the big screen .",-0.0543646290898323
80,a rigorously structured and exquisitely filmed drama about a father and son connection that is a brief shooting star of love,the tuxedo wasn t just bad it was as if friend david ,2.6522552967071533,polarity,xspells,dnn,_TfidfVectorizer,9,tuxedo wasn t bad friend david,bluto blutarsky miss,0.2205007982674915,0.8111262586691271,21,0.23671334981918335,13,0.0038256924599409,constantly slips from the grasp of its maker .,-0.1096735149621963
81,whole stretches of the film may be incomprehensible to moviegoers not already clad in basic black,westfeldt and juergensen exude a chemistry and comfo ,0.09940767288208,polarity,xspells,dnn,_TfidfVectorizer,9,westfeldt juergensen exude chemistry comfo,bluto blutarsky miss,0.0581014086640803,0.6971690719446164,16,0.034453921020030975,9,0.1608962267637252,an experience so engrossing it is like being buried in a new environment .,-0.1587130427360534
82,so unremittingly awful that labeling it a dog probably constitutes cruelty to canines,an endearingly offbeat romantic comedy with a great ,0.118342638015747,polarity,xspells,dnn,_TfidfVectorizer,9,endearingly offbeat romantic comedy great,else-,0.0,0.6247595103381096,12,0.03734666109085083,9,0.1649494469165802,. . . understands that a generation defines its music as much as the music defines a generation .,-0.1380869448184967
83,when it really counts bloody sunday connects on a visceral level that transcends language,pile up undermining the movie s reality and its s comic ,0.160142183303833,polarity,xspells,dnn,_TfidfVectorizer,9,pile undermine movie s reality s comic,bluto blutarsky miss,0.0931135025461554,0.7891180442444422,14,0.33368757367134094,12,0.1522100567817688,binoche and magimel are perfect in these roles .,-0.0743257850408554
84,the intent is almost exactly the same as the full monty all that s missing is the spontaneity originality and delight,the tuxedo wasn t just bad it was as much of the movie ,1.9468636512756348,polarity,xspells,dnn,_TfidfVectorizer,9,tuxedo wasn t bad movie,bluto blutarsky miss,0.1464113926128642,0.894082385386747,19,0.2589717209339142,14,0.0528876408934593,constantly slips from the grasp of its maker .,-0.0919153317809104
85,balett s hero remains a reactive cipher when opening the man s head and hea is the only imaginable reason for the film to be made,in a way the film feels like a of course when in a night ,46.56280708312988,polarity,xspells,dnn,_TfidfVectorizer,9,way film feel like course night,bluto blutarsky miss,0.0632311042737975,0.9230413172999654,24,0.29092156887054443,15,0.0426828265190124,the 50-something lovebirds are too immature and unappealing to care about .,-0.081685796380043
86,as a witness to several greek american weddings but happily a victim of none i can testify to the comparative accuracy of ms vardalos memories and insights,in the end we are left with for a b movie has nothing ,2.0285022258758545,polarity,xspells,dnn,_TfidfVectorizer,9,end leave b movie,bluto blutarsky miss,0.0538359239345163,0.8819684795960626,26,0.08661610633134842,14,0.2028941065073013,kinnear gives a tremendous performance .,-0.129694402217865
87,diaz wears out her welcome in her most charmless performance,it took 19 predecessors to get this <end> ,0.1586592197418213,polarity,xspells,dnn,_TfidfVectorizer,9,take 19 predecessor < end >,bluto blutarsky miss,0.0761024043938992,0.6625662026058825,10,-0.023273104801774025,9,0.042210541665554,genuinely touching because it's realistic about all kinds of love .,-0.1521183252334594
88,for all its brilliant touches dragon loses its fire midway nearly flickering out by its perfunctory conclusion,for a an attempt seductive movie series you a great ,0.1378848552703857,polarity,xspells,dnn,_TfidfVectorizer,9,attempt seductive movie series great,bluto blutarsky miss,0.0809033736060506,0.7949950322315746,16,0.21606117486953735,11,0.1635728180408477,"the piano teacher , like its title character , is repellantly out of control .",-0.0751849859952926
89,more than makes up for its mawkish posing by offering rousing spates of genuine feeling,among the year s most intriguing explorations of alientation ,0.1454432010650634,polarity,xspells,dnn,_TfidfVectorizer,9,year s intriguing exploration alientation,fluffy disposible,-0.0038153903817185,0.7664614631631106,14,0.10943964868783951,10,0.0248467698693275,taylor appears to have blown his entire budget on soundtrack rights and had nothing left over for jokes .,-0.155836284160614
90,fuher proof that the epicenter of cool beautiful thought provoking foreign cinema is smack dab in the middle of dubya s axis of evil,this dubious product of a college spawned colgate u ,0.154686689376831,polarity,xspells,dnn,_TfidfVectorizer,9,dubious product college spawn colgate u,bluto blutarsky miss,0.1389399290376585,0.8049201177556184,23,0.20045028626918793,10,0.0743098333477974,son of the bride may be a good half-hour too long but comes replete with a flattering sense of mystery and quietness .,-0.1559651494026184
