,target instance,closest counterfactual,runtime,dataset_name,text_method,model_name,vectorizer,not find,closest_counterfactual \stopword,closest_true_instance,closest_similaritys,distance cf target,distance counterfactual target instance lev,distance counterfactual target instance bert,distance counterfactual closest_true_instance lev,distance counterfactual closest_true_instance bert,closest_true_instance_bert,closest_similaritys_bert
79,while hill has learned new tricks the tricks alone are not enough to salvage this lifeless boxing film,nettelbeck has crafted an engaging fantasy of and emotions ,0.5402398109436035,polarity,xspells,bert,,9,nettelbeck craft engaging fantasy emotion,else-,0.0,0.7913472091505388,17,0.2524632215499878,10,0.1467800885438919,"minority report is exactly what the title indicates , a report .",-0.0857965648174285
80,a rigorously structured and exquisitely filmed drama about a father and son connection that is a brief shooting star of love,it s a bad thing when a movie has about its ideas viewers ,0.5640373229980469,polarity,xspells,bert,,9,s bad thing movie idea viewer,bluto blutarsky miss,0.093902417475098,0.8894079279837396,20,0.24609607458114624,14,0.1693847626447677,binoche and magimel are perfect in these roles .,-0.1407029032707214
81,whole stretches of the film may be incomprehensible to moviegoers not already clad in basic black,tadpole is a sophisticated funny and good natured treat ,0.5088291168212891,polarity,xspells,bert,,9,tadpole sophisticated funny good natured treat,else-,0.0,0.7249595195370366,16,0.07826991379261017,10,0.1763962656259536,an experience so engrossing it is like being buried in a new environment .,-0.0806256830692291
82,so unremittingly awful that labeling it a dog probably constitutes cruelty to canines,it s a glorious groove that leaves you wanting more ,0.6700387001037598,polarity,xspells,bert,,9,s glorious groove leave want,execrable,-0.0086712192517628,0.8015106179374378,13,-0.04660704359412193,11,0.1093234568834304,"asia authors herself as anna battista , an italian superstar and aspiring directress who just happens to be her own worst enemy .",-0.1331481635570526
83,when it really counts bloody sunday connects on a visceral level that transcends language,too bad couldn t come up with a whole lot <end> ,0.6241664886474609,polarity,xspells,bert,,9,bad couldn t come lot < end >,bluto blutarsky miss,0.1424835157841279,0.789779803658299,13,0.38879966735839844,12,0.1212654039263725,the pianist is polanski's best film .,-0.0427244454622268
84,the intent is almost exactly the same as the full monty all that s missing is the spontaneity originality and delight,the tuxedo wasn t just bad it was as much thought it ,0.7245965003967285,polarity,xspells,bert,,9,tuxedo wasn t bad think,else-,0.0,0.8597205205237082,20,0.24421250820159912,13,0.2180279493331909,constantly slips from the grasp of its maker .,-0.1240365281701088
85,balett s hero remains a reactive cipher when opening the man s head and hea is the only imaginable reason for the film to be made,as surreal as a dream and as detailed as a photograph ,0.7252686023712158,polarity,xspells,bert,,9,surreal dream detailed photograph,else-,0.0,0.8613749447671668,24,0.22653591632843018,12,0.1404173970222473,"despite the pyrotechnics , narc is strictly by the book .",-0.1357573270797729
86,as a witness to several greek american weddings but happily a victim of none i can testify to the comparative accuracy of ms vardalos memories and insights,with the film s striking ending one realizes that we ,37.355530977249146,polarity,xspells,bert,,9,film s striking end realize,else-,0.0,0.8533437073526534,27,0.2390711009502411,11,0.3781368136405945,alternative medicine obviously has its merits . . . but ayurveda does the field no favors .,-0.0515652000904083
87,diaz wears out her welcome in her most charmless performance,blade ii is more enjoyable than the original <end> ,0.630300760269165,polarity,xspells,bert,,9,blade ii enjoyable original < end >,execrable,-0.0704068095213605,0.6399079237770203,10,0.19184650480747223,10,0.0939074754714965,oozes condescension from every pore .,-0.0926242172718048
88,for all its brilliant touches dragon loses its fire midway nearly flickering out by its perfunctory conclusion,for a an attempt seductive movie series you very great ,0.5663533210754395,polarity,xspells,bert,,9,attempt seductive movie series great,else-,0.0,0.8017016141520816,16,0.22065913677215576,11,0.15564626455307,is office work really as alienating as 'bartleby' so effectively makes it ?,-0.0454321391880512
89,more than makes up for its mawkish posing by offering rousing spates of genuine feeling,strangely comes off as a kingdom more mild than wild ,0.6480317115783691,polarity,xspells,bert,,9,strangely come kingdom mild wild,bluto blutarsky miss,0.0789412045571785,0.8469811028026958,15,0.16598916053771973,11,-0.0159010458737611,"the actors are so terrific at conveying their young angst , we do indeed feel for them .",-0.1170871257781982
90,fuher proof that the epicenter of cool beautiful thought provoking foreign cinema is smack dab in the middle of dubya s axis of evil,while the ideas about techno saturation are far from ,0.6532552242279053,polarity,xspells,bert,,9,idea techno saturation far,execrable,-0.0137328810091651,0.8391408453570343,23,0.2757766842842102,10,0.0914903208613395,cool ? this movie is a snow emergency .,-0.133750632405281
