index,original text,true class,decoded text,black box prediction,decision tree prediction,fidelity,exemplars,counter exemplars,top exemplar words,top counter exemplar words,time to generate
34,directed without the expected flair or imagination by hong kong master john woo windtalkers airs just about every cliche in the war movie compendium across its indulgent two hour and fifteen minute length,0,the film has the perfect of s best films the characters ,1,1,0.9538461538461539,"['the film has been a huge fan of dickens in which is ', 'the film has a laundry cast of human comedy that it ', 'the film has been a huge fan of human with such life ', 'the film has an infectious enthusiasm and the movie ', 'the film has a laundry cast of human shocomings but ']","['the film has a laundry exercise in which history or ', 'the film has an infectious enthusiasm and it s altman ', 'the movie has been readily dismissed as the pitch ']","{'human': 0.17647058823529413, 'huge': 0.11764705882352941, 'fan': 0.11764705882352941, 'laundry': 0.11764705882352941, 'cast': 0.11764705882352941}","{'laundry': 0.1111111111111111, 'exercise': 0.1111111111111111, 'history': 0.1111111111111111, 'infectious': 0.1111111111111111, 'enthusiasm': 0.1111111111111111}",0.02689838409423828
35,an alternately raucous and sappy ethnic sitcom you d be wise to send your regrets,0,the film s visceral and predictable realism with a ,1,1,1.0,"['the film has a number of themes a complex on a good ', 'the film s visceral and predictable realism with a ', 'a movie that so lovingly and present the one of screen ', 'it s a very tasteful rock and roll movie you could ', 'the film is a primer on its own in town with action ']","['the film is a primer on its own and fills his director ', 'the film is a primer on its own it fills a good movie ', 'the film is so of the 70s or film in which it s performance ', 'the film is a primer on its own it fills a film above ']","{'number': 0.05555555555555555, 'themes': 0.05555555555555555, 'complex': 0.05555555555555555, 'good': 0.05555555555555555, 'visceral': 0.05555555555555555}","{'primer': 0.3, 'fills': 0.3, 'director': 0.1, 'good': 0.1, '70s': 0.1}",0.030163049697875977
36,the best thing that can be said of the picture is that it does have a few cute moments,0,the film is a primer on its own it s a of healthy ,1,1,0.9534883720930233,"['the film is so consistently that the impoance of human ', 'the film is a primer on the film s delicate little ', 'the film is a primer on the beach with humor and humor ', 'the film is a primer on its own it s a of healthy ', 'the film is a primer on its own school comedy with ']","['the film is a primer on its own director director ', 'the film is so of those who try to look at but it ', 'the film is so of those films try to be missing from ', 'the film is so of the 70s games would have been called ', 'the film is too many or sugary through to think that ']","{'primer': 0.26666666666666666, 'humor': 0.13333333333333333, 'consistently': 0.06666666666666667, 'impoance': 0.06666666666666667, 'human': 0.06666666666666667}","{'director': 0.13333333333333333, 'try': 0.13333333333333333, 'primer': 0.06666666666666667, 'look': 0.06666666666666667, 'films': 0.06666666666666667}",0.03331637382507324
37,jones helps breathe some life into the insubstantial plot but even he is overwhelmed by predictability,0,the film s visceral and predictable realism with a ,1,1,0.9736842105263158,"['the film s visceral and predictable realism with a ', 'the film is so of the best films of the year with ', 'the film is a primer on its own and director in its ', 'the film is so many that its through the film s mid ', 'it s a very tasteful rock and roll movie you could ']","['the film is a primer on its own animated tv in which ', 'the film is so many of its own in reality tv and his ', 'the film is a primer on the rules of attraction and ', 'the film is a primer on its own animated tv and rather ', 'the film is a primer on its own animated tv director ']","{'visceral': 0.07142857142857142, 'predictable': 0.07142857142857142, 'realism': 0.07142857142857142, 'best': 0.07142857142857142, 'films': 0.07142857142857142}","{'primer': 0.23529411764705882, 'tv': 0.23529411764705882, 'animated': 0.17647058823529413, 'many': 0.058823529411764705, 'reality': 0.058823529411764705}",0.02478623390197754
38,anyone who suffers through this film deserves at the very least a big box of consolation candy,0,the film s so uninspiring that covers a lot of the ,1,1,1.0,"['the film is so many that its through the film s mid ', 'the film is a primer on the rules of popularity of ', 'the film is so consistently that the rest but also ', 'it s a very tasteful rock and roll movie you could ', 'the film is so of those who try to look away from ']","['the film is so many of its own in reality tv in which ', 'the film is a primer on its own and director michael ', 'the film is a primer on its own director director ', 'the film is too many or even through the movie s of ', 'the film is a contrivance as aificial as the film ']","{'many': 0.06666666666666667, 'mid': 0.06666666666666667, 'primer': 0.06666666666666667, 'rules': 0.06666666666666667, 'popularity': 0.06666666666666667}","{'director': 0.23076923076923078, 'many': 0.15384615384615385, 'primer': 0.15384615384615385, 'reality': 0.07692307692307693, 'tv': 0.07692307692307693}",0.03395509719848633
39,moderately involving despite bargain basement photography and hackneyed romance,0,a film that falls to and satire <end> ,0,0,0.978494623655914,"['the film s so uninspiring that could a gorgeously ', 'the film is a primer on its own his director and feels ', 'a movie that so of the energy and refusal of purpose ', 'the film is a primer on its own and fills his director ', 'a movie that so of the highest and the most famous ']","['the film s a gaudy bag of a icon that s career <end> ', 'the film is a primer on its beach with great way or ', 'a movie that one of the best films of the year with ', 'the film s so of those who can t rescue and anime ', 'the film is a solid and unsentimental tale about the ']","{'primer': 0.14285714285714285, 'director': 0.14285714285714285, 'uninspiring': 0.07142857142857142, 'could': 0.07142857142857142, 'gorgeously': 0.07142857142857142}","{'gaudy': 0.058823529411764705, 'bag': 0.058823529411764705, 'icon': 0.058823529411764705, 'career': 0.058823529411764705, 'primer': 0.058823529411764705}",0.0725557804107666
40,it recycles every clich about gays in what is essentially an extended soap opera,0,the film s visceral and predictable realism with a ,1,1,0.9534883720930233,"['the film is so many that you ll in sadness years but ', 'the film is a primer on its own school comedy with ', 'the film is a primer on its own it s a of healthy ', 'a movie that one of the best films of the year with ', 'the film is so many that its through the film s mid ']","['the film is so many of its own in reality tv and his ', 'the film is so of the 70s or film in which it s performance ', 'the film is so heavy handed that doesn t get an interest ', 'the film is a primer on sentence of the film a movie ', 'the film is a contrivance as aificial as the film ']","{'many': 0.14285714285714285, 'primer': 0.14285714285714285, 'sadness': 0.07142857142857142, 'years': 0.07142857142857142, 'school': 0.07142857142857142}","{'many': 0.07692307692307693, 'reality': 0.07692307692307693, 'tv': 0.07692307692307693, '70s': 0.07692307692307693, 'performance': 0.07692307692307693}",0.02870464324951172
41,hilarious acidic brit comedy,1,a creaky staircase gothic <end> ,0,0,0.9801324503311258,"['the movie is a mediocre movie tale about a great movie ', 'a movie that will enthrall the whole thing <end> ', 'the film s blatant is one reason it s just too long ', 'the movie is more than a lifetime ultimately a caoon ', 'the film s blatant is so predictable and its b one ']","['the film s a gaudy bag of the power a <end> ', 'a movie that one would have been in the first time ', 'the film s visceral and affection realism with a gritty ', 'the film s visceral and mischievous sense of the rolling ', 'the movie is more than a technical than in its scrapbook ']","{'blatant': 0.11764705882352941, 'one': 0.11764705882352941, 'mediocre': 0.058823529411764705, 'tale': 0.058823529411764705, 'great': 0.058823529411764705}","{'visceral': 0.11764705882352941, 'gaudy': 0.058823529411764705, 'bag': 0.058823529411764705, 'power': 0.058823529411764705, 'one': 0.058823529411764705}",0.19811487197875977
42,sade is an engaging look at the controversial eponymous and fiercely atheistic hero,1,a very funny look at how it used to be <end> ,1,1,0.9545454545454546,"['it s a very tasteful rock and roll movie you could ', 'the film is a primer on its own it s a of healthy ', 'the film is a primer on its own it s a of above the ', 'a movie that one of the best films of the year the ', 'the film is so many that its through the film s mid ']","['a movie that so of the highest and the most famous ', 'the film is a primer on its own it fills a good movie ', 'the film is so many of its own in reality tv and his ', 'the film is so many that time audiences it would have ']","{'primer': 0.15384615384615385, 'tasteful': 0.07692307692307693, 'rock': 0.07692307692307693, 'roll': 0.07692307692307693, 'could': 0.07692307692307693}","{'many': 0.16666666666666666, 'highest': 0.08333333333333333, 'famous': 0.08333333333333333, 'primer': 0.08333333333333333, 'fills': 0.08333333333333333}",0.023252487182617188
43,flashy gadgets and whirling fight sequences may look cool but they can t distract from the flawed suppo structure holding equilibrium up,0,the film is a primer on its own it fills a good movie ,0,0,0.9795918367346939,"['the film is a primer on its own and director michael ', 'the film is a contrivance as aificial as the film ', 'the film is so many that it wants to look like it ', 'the film is a primer on the beach with humor and american ', 'the film is a primer on its own hollywood director ']","['the film is a primer on its own it s a of healthy ', 'the film is so of those who try to look away from ', 'the film is a primer on its own it s a rewarding balance ', 'the film is a primer on the rules of popularity of ']","{'primer': 0.1875, 'director': 0.125, 'michael': 0.0625, 'contrivance': 0.0625, 'aificial': 0.0625}","{'primer': 0.2727272727272727, 'healthy': 0.09090909090909091, 'try': 0.09090909090909091, 'look': 0.09090909090909091, 'away': 0.09090909090909091}",0.023154735565185547
44,the audience when i saw this one was chuckling at all the wrong times and that s a bad sign when they re supposed to be having a collective hea attack,0,the film has an infectious enthusiasm and the movie ,1,1,0.9821428571428571,"['the film has the perfect characters are too much but ', 'the film has an infectious enthusiasm and the movie ', 'the film has a laundry cast of human observation and ', 'the film has a laundry cast of human comedy with a ', 'the film has an infectious enthusiasm and we re touched ']","['the film has all the rules of lurid melodrama but ', 'the film is too many out of these or historical moments ', 'the film has a laundry list of movie experiences will ', 'the film is so many of the time it s so bad that it ']","{'infectious': 0.125, 'enthusiasm': 0.125, 'laundry': 0.125, 'cast': 0.125, 'human': 0.125}","{'many': 0.16666666666666666, 'rules': 0.08333333333333333, 'lurid': 0.08333333333333333, 'melodrama': 0.08333333333333333, 'historical': 0.08333333333333333}",0.025317668914794922
45,in the spirit of the season i assign one bright shining star to robeo benigni s pinocchio but i guarantee that no wise men will be following after it,0,the film is a contrivance as aificial as the film ,0,0,0.9574468085106383,"['the film is too many or even through the movie s of ', 'the film has a laundry exercise in camera work but ', 'the film is a contrivance as aificial as the film ', 'the film is too many or even video it s got a movie ', 'the film is a primer on the rules of attraction and ']","['the film is so of those who try to look at but it ', 'the film is so consistently that the impoance of life ', 'the film has an infectious enthusiasm and we re touched ', 'the film has the perfect characters are not to lend ']","{'many': 0.13333333333333333, 'even': 0.13333333333333333, 'laundry': 0.06666666666666667, 'exercise': 0.06666666666666667, 'camera': 0.06666666666666667}","{'try': 0.09090909090909091, 'look': 0.09090909090909091, 'consistently': 0.09090909090909091, 'impoance': 0.09090909090909091, 'life': 0.09090909090909091}",0.024120569229125977
46,escapism in its purest form,1,a wonderful character based comedy <end> ,1,1,0.9818181818181818,"['the film s so uninspiring that could a long and in ', 'a movie that one of the best films of the year with ', 'a movie that one of the best films of the situation ', 'the film is a solid action tale of a movie that feels ', 'a thoughtful movie one of s best and in which so many ']","['the film is a mediocre movie tale about a great movie ', 'the film is a primer on its own his director and feels ', 'the film is a primer on its own and director director ', 'the film s so predictable and just plain detailed ', 'the film s a gaudy bag of stale candy ever made a ']","{'one': 0.15789473684210525, 'best': 0.15789473684210525, 'films': 0.10526315789473684, 'uninspiring': 0.05263157894736842, 'could': 0.05263157894736842}","{'director': 0.16666666666666666, 'primer': 0.1111111111111111, 'mediocre': 0.05555555555555555, 'tale': 0.05555555555555555, 'great': 0.05555555555555555}",0.05523228645324707
47,it s not just the vampires that are damned in queen of the damned the viewers will feel they suffer the same fate,0,the film is a primer on its own director director ,0,0,0.9743589743589743,"['the film is so many of its own in reality filmmaking ', 'the film is too many or even video it s got a movie ', 'the film is so consistently unimaginative that doesn ', 'the film is a primer on the rules of attraction and ', 'the film has a laundry exercise in camera with action ']","['the film has a laundry exercise in camera and that ', 'the film has the heavy handed that takes up with a ', 'the film is so consistently that the impoance of life ', 'the film is so of those who try to look at but it ']","{'many': 0.125, 'reality': 0.0625, 'filmmaking': 0.0625, 'even': 0.0625, 'video': 0.0625}","{'laundry': 0.09090909090909091, 'exercise': 0.09090909090909091, 'camera': 0.09090909090909091, 'heavy': 0.09090909090909091, 'handed': 0.09090909090909091}",0.024164199829101562
48,for those who are intrigued by politics of the 70s the film is every bit as fascinating as it is flawed,1,the film is a primer on its own it s a of healthy ,1,1,0.98,"['the film has a contrivance as aificial as the film ', 'the film is a primer on its own it s a of healthy ', 'the film is a primer on the beach with humor and humor ', 'the film is a primer on the film s delicate little ', 'the film is a primer on its own it s a rewarding balance ']","['the film is a primer on its own hollywood director ', 'the film is a primer on sentence of the film a movie ', 'the film is a contrivance as aificial as the film ', 'the film is a primer on its own and director michael ', 'the film is a primer on its own animated tv director ']","{'primer': 0.2857142857142857, 'humor': 0.14285714285714285, 'contrivance': 0.07142857142857142, 'aificial': 0.07142857142857142, 'healthy': 0.07142857142857142}","{'primer': 0.2857142857142857, 'director': 0.21428571428571427, 'hollywood': 0.07142857142857142, 'sentence': 0.07142857142857142, 'contrivance': 0.07142857142857142}",0.03423261642456055
49,ah nuld s action hero days might be over,0,a very funny and ultimately little footnote to the ,1,1,0.9538461538461539,"['the film is a primer on its own it s a of above the ', 'the film has a number of themes a complex on a good ', 'the film is a primer on its own and director in u ', 'a movie that so of the energy and in which years old ', 'it s a very tasteful rock and roll movie you can imagine ']","['the film is a primer on its own and director director ', 'the film is a primer on its own his director in its ', 'the film is so of the 70s games film ever made about ', 'the film s so uninspiring that could a job to the ', 'a movie that so of the highest and the most famous ']","{'primer': 0.13333333333333333, 'number': 0.06666666666666667, 'themes': 0.06666666666666667, 'complex': 0.06666666666666667, 'good': 0.06666666666666667}","{'director': 0.21428571428571427, 'primer': 0.14285714285714285, '70s': 0.07142857142857142, 'games': 0.07142857142857142, 'ever': 0.07142857142857142}",0.03271937370300293
50,broomfield reveals an ironic manifestation of institutionalized slavery that ties a black owned record label with a white empowered police force,1,the film s visceral and predictable realism with a ,1,1,0.9333333333333333,"['the film is a primer on its own it s a of healthy ', 'it s a very tasteful rock and roll movie you could ', 'the film is a primer on its own in town with action ', 'the film is a primer on its own school comedy with ', 'a movie that so of the best films like a confidence ']","['the film is so of the 70s or film in which it s performance ', 'the film is a primer on its own it fills a good movie ', 'the film is so many of its own in reality movies that ', 'the film has a contrivance as aificial as the exalted ']","{'primer': 0.1875, 'healthy': 0.0625, 'tasteful': 0.0625, 'rock': 0.0625, 'roll': 0.0625}","{'70s': 0.09090909090909091, 'performance': 0.09090909090909091, 'primer': 0.09090909090909091, 'fills': 0.09090909090909091, 'good': 0.09090909090909091}",0.023650407791137695
51,a compelling french psychological drama examining the encounter of an aloof father and his chilly son after 20 years apa,1,a movie that rare into a man who can not always in ,1,1,0.9555555555555556,"['the film is a contrivance as aificial as the movie ', 'the film is so of the 70s it would be adequately emphasized ', 'the film is a primer on its own and director in years ', 'the film is a primer on its own it s a of healthy ', 'the film is so of those who try to look at but it ']","['the film is a primer on its own hollywood director ', 'the film is a primer on its own school comedy with ', 'the film is too many out of these or historical moments ', 'the film has a contrivance as aificial as the film ']","{'primer': 0.15384615384615385, 'contrivance': 0.07692307692307693, 'aificial': 0.07692307692307693, '70s': 0.07692307692307693, 'would': 0.07692307692307693}","{'primer': 0.18181818181818182, 'hollywood': 0.09090909090909091, 'director': 0.09090909090909091, 'school': 0.09090909090909091, 'comedy': 0.09090909090909091}",0.028942346572875977
52,what better message than love thyself could young women of any size receive,1,a very funny look at how it grows to be <end> ,1,1,0.9534883720930233,"['the film is a primer on its own it s a of healthy ', 'the film is so many of its own in reality tv and his ', 'the film is a primer on its own and director in america ', 'the film is a primer on its own and director in its ', 'the film is so many that his face in favor of his ']","['a movie that so of the highest and the most famous ', 'the film is so of the 70s or film that makes it move ', 'the film is a primer on its own it feels like a lot ']","{'primer': 0.23076923076923078, 'many': 0.15384615384615385, 'director': 0.15384615384615385, 'healthy': 0.07692307692307693, 'reality': 0.07692307692307693}","{'highest': 0.1111111111111111, 'famous': 0.1111111111111111, '70s': 0.1111111111111111, 'makes': 0.1111111111111111, 'move': 0.1111111111111111}",0.020612001419067383
53,a beguiling slow moving parable about the collision of past and present on a remote seacoast in iran,1,the film s so uninspiring that could a giant enterprise ,1,1,0.9423076923076923,"['the film has been in years old but boozy has no way ', 'the film has a number of themes a complex on a good ', 'the film is so many of its own in reality movies that ', 'the film is a primer on the beach with humor and american ', 'the film s so uninspiring that could a giant enterprise ']","['the film is a primer on its own it fills a good movie ', 'the film is a primer on its own animated tv and rather ', 'the film is a primer on its own animated tv director ', 'the film is a primer on sentence of the film a movie ', 'the film is too many or even through the movie s mid ']","{'years': 0.05263157894736842, 'old': 0.05263157894736842, 'boozy': 0.05263157894736842, 'way': 0.05263157894736842, 'number': 0.05263157894736842}","{'primer': 0.25, 'animated': 0.125, 'tv': 0.125, 'fills': 0.0625, 'good': 0.0625}",0.033689022064208984
54,you needn t be steeped in 50s sociology pop culture or movie lore to appreciate the emotional depth of haynes work though haynes style apes films from the period its message is not rooted in that decade,1,the movie has a laundry of a movie that i can be shaking ,0,0,0.9818181818181818,"['the movie has been readily dismissed as the pitch ', 'the movie has been readily dismissed as the website ', 'the movie has been in years old but director michael ', 'the movie has been readily dismissed as the film is ', 'the film has a laundry cast of war guilt as it s so ']","['the movie has the perfect of water as a fascinating ', 'the film has the perfect of s best and the film s ', 'the film has an infectious enthusiasm and it s simply ', 'the movie has been in this is that rare drama that ', 'the film has an infectious enthusiasm and we re touched ']","{'readily': 0.1875, 'dismissed': 0.1875, 'pitch': 0.0625, 'website': 0.0625, 'years': 0.0625}","{'perfect': 0.15384615384615385, 'infectious': 0.15384615384615385, 'enthusiasm': 0.15384615384615385, 'water': 0.07692307692307693, 'fascinating': 0.07692307692307693}",0.04901242256164551
55,a chronicle not only of one man s quest to be president but of how that man single handedly turned a plane full of hard bitten cynical journalists into what was essentially by campaign s end an extended publicity depament,1,the movie has been a string of ensemble cast but his ,0,0,0.9818181818181818,"['the movie has a laundry of a movie that i can be shaking ', 'the movie has the fact of the best examples of his ', 'the film has the number of s a remarkably listless ', 'the movie has been more than a fair film but director ', 'the movie has been in years old but even as the movie ']","['the movie has been in this one of human life but ultimately ', 'the movie has been a huge that s movie it would have ', 'the movie has the perfect of s best and the film s ', 'the film has the perfect characters are not to compromise ', 'the film has the perfect of s best as a couple of ']","{'laundry': 0.07692307692307693, 'shaking': 0.07692307692307693, 'fact': 0.07692307692307693, 'best': 0.07692307692307693, 'examples': 0.07692307692307693}","{'perfect': 0.21428571428571427, 'best': 0.14285714285714285, 'one': 0.07142857142857142, 'human': 0.07142857142857142, 'life': 0.07142857142857142}",0.04003643989562988
56,one of the worst movies of the year,0,a very funny look at how it used to be <end> ,1,1,0.9629629629629629,"['the film s so uninspiring that even a of h blade 2 ', 'a movie that one would be an intelligent and a movie ', 'the film is so of the 70s it would be adequately emphasized ', 'it s a very tasteful rock and roll movie you could ', 'the film is so of the best films of the year with ']","['the film is a primer on its own his director in its ', 'a movie that so of the highest and the most famous ', 'the film is a primer on its own in town with sensitivity ', 'the film is a primer on its own and director michael ', 'the film is so of the 70s games film becomes bad dialogue ']","{'would': 0.10526315789473684, 'uninspiring': 0.05263157894736842, 'even': 0.05263157894736842, 'h': 0.05263157894736842, 'blade': 0.05263157894736842}","{'primer': 0.2, 'director': 0.13333333333333333, 'highest': 0.06666666666666667, 'famous': 0.06666666666666667, 'town': 0.06666666666666667}",0.03619837760925293
57,on a ceain base level blue crush delivers what it promises just not well enough to recommend it,0,the film is a primer on its own it fills a good movie ,0,0,0.9302325581395349,"['the film has a contrivance as aificial as the film ', 'the film is too many or even through the movie s of ', 'the film is a contrivance as aificial as the movie ', 'the film is a primer on its own animated tv director ', 'the film is so many of the time it s so bad that it ']","['the film is a primer on its own director director ', 'the film is so consistently that the impoance of life ', 'the film is a primer on the rules of popularity of ', 'the film is so of those who try to look at but it ']","{'contrivance': 0.15384615384615385, 'aificial': 0.15384615384615385, 'many': 0.15384615384615385, 'even': 0.07692307692307693, 'primer': 0.07692307692307693}","{'primer': 0.18181818181818182, 'director': 0.18181818181818182, 'consistently': 0.09090909090909091, 'impoance': 0.09090909090909091, 'life': 0.09090909090909091}",0.023171186447143555
58,frailty offers chills much like those that you get when sitting around a campfire around midnight telling creepy stories to give each other the willies and there s no way you won t be talking about the film once you exit the theater,1,whenever you re not be a bit of a movie one of the ,1,1,0.972972972972973,"['the movie has been in this history but ultimately ', 'the movie has been more than a fair film if he s changed ', 'the movie has been in years gags and energy that one ', 'a movie that harps on and a fresh by a movie that ', 'the film has the perfect of s best as a couple of ']","['the movie has been in years old but director in the ', 'a chronicle of a film that so much as if it s so bad ', 'the movie has been readily dismissed as the film does ', 'the movie has been more than a bit of the film s mid ', 'the movie has a laundry of a movie that i can be shaking ']","{'history': 0.07692307692307693, 'ultimately': 0.07692307692307693, 'fair': 0.07692307692307693, 'changed': 0.07692307692307693, 'years': 0.07692307692307693}","{'years': 0.08333333333333333, 'old': 0.08333333333333333, 'director': 0.08333333333333333, 'chronicle': 0.08333333333333333, 'much': 0.08333333333333333}",0.04630613327026367
59,an exhilarating serving of movie fluff,1,a half assed film <end> ,1,1,0.9710144927536232,"['a film that will enthrall the usual ground and ably ', 'a film that will enthrall the whole family and delightfully ', 'the film s visceral and predictable tale of a icon ', 'a film that will do well acted and by someone who ', 'the film is a primer on its beach with humor and director ']","['the film s so predictable and are too many of its ', 'the film s so predictable and are rolling over the ', 'the film is a primer on its own his director in its ', 'the film is a solid amount of brooding and personal ', 'the film s so predictable and just plain detailed ']","{'enthrall': 0.10526315789473684, 'usual': 0.05263157894736842, 'ground': 0.05263157894736842, 'ably': 0.05263157894736842, 'whole': 0.05263157894736842}","{'predictable': 0.23076923076923078, 'many': 0.07692307692307693, 'rolling': 0.07692307692307693, 'primer': 0.07692307692307693, 'director': 0.07692307692307693}",0.0632627010345459
60,so clich d that at one point they literally upset an apple ca,0,a very funny look at how it used to be <end> ,1,1,1.0,"['it s a very tasteful rock and roll movie you could ', 'the film is a primer on its own it s a of healthy ', 'the film is a primer on its own and director in years ', 'a movie that rare into a man who can t seen it s not ', 'the film is a primer on its own it s a rewarding balance ']","['a movie that rare film about every to u s career to ', 'a movie that so of the highest and the of povey to ', 'the film is a primer on its own animated tv in which ', 'the film is a primer on its own it feels like a lot ']","{'primer': 0.2, 'tasteful': 0.06666666666666667, 'rock': 0.06666666666666667, 'roll': 0.06666666666666667, 'could': 0.06666666666666667}","{'primer': 0.15384615384615385, 'rare': 0.07692307692307693, 'every': 0.07692307692307693, 'u': 0.07692307692307693, 'career': 0.07692307692307693}",0.03082108497619629
61,the piano teacher is not an easy film it forces you to watch people doing unpleasant things to each other and themselves and it maintains a cool distance from its material that is deliberately unsettling,1,the film has the number of s a remarkably listless ,0,0,0.9827586206896551,"['the movie has been readily dismissed as the pitch ', 'the movie has been readily dismissed as the website ', 'the movie has been in years old but director michael ', 'the movie has been readily dismissed as the film was ', 'the film has a laundry cast of war guilt as it s so ']","['the film has the perfect characters are not an intelligent ', 'the film has a laundry list of camera work in which ', 'the film has been a huge that his movie in stua is ', 'the film has the heavy handed that takes up with the ', 'the film has a laundry cast of human observation and ']","{'readily': 0.1875, 'dismissed': 0.1875, 'pitch': 0.0625, 'website': 0.0625, 'years': 0.0625}","{'laundry': 0.125, 'perfect': 0.0625, 'characters': 0.0625, 'intelligent': 0.0625, 'list': 0.0625}",0.04497218132019043
62,friday after next is a lot more bluster than bite,0,a movie that loses sight of ideas and acting <end> ,0,0,0.9852941176470589,"['a movie that so of the energy and in the central relationship ', 'the film is a primer on its observation and fills ', 'a movie that rare into the reunion of and the only ', 'the film s a gaudy bag of stale candy ever made a ', 'the film is a primer on its own it feels like a lot ']","['the film is a solid album of acting and direction ', 'the film has a number of themes a complex on a good ', 'a movie that so of the highest and the of povey to ', 'the film is a primer on its own it s a of healthy ', 'the film is a primer on its own it s a of above the ']","{'primer': 0.1111111111111111, 'energy': 0.05555555555555555, 'central': 0.05555555555555555, 'relationship': 0.05555555555555555, 'observation': 0.05555555555555555}","{'primer': 0.15384615384615385, 'solid': 0.07692307692307693, 'album': 0.07692307692307693, 'acting': 0.07692307692307693, 'direction': 0.07692307692307693}",0.0477757453918457
63,stuffed to the brim with ideas american instigator michael moore s film is a rambling examination of american gun culture that uses his usual modus operandi of crucifixion through juxtaposition,1,the film is a primer on its own director director ,0,0,0.9782608695652174,"['the film has a laundry list of movie largely for the ', 'the film is so many of the quirks to examine his emotional ', 'the film is a contrivance as aificial as the film ', 'the film is so many of its own in reality filmmaking ', 'the film is a primer on its own hollywood director ']","['the film is so of those films which there are moments ', 'the film is a primer on its own it s a rewarding balance ', 'the film is a primer on a movie that should be better ']","{'many': 0.13333333333333333, 'laundry': 0.06666666666666667, 'list': 0.06666666666666667, 'largely': 0.06666666666666667, 'quirks': 0.06666666666666667}","{'primer': 0.2857142857142857, 'films': 0.14285714285714285, 'moments': 0.14285714285714285, 'rewarding': 0.14285714285714285, 'balance': 0.14285714285714285}",0.021853923797607422
64,it s so devoid of joy and energy it makes even jason x look positively shakesperean by comparison,0,a movie that rare into a red bridge is a poem to the ,1,1,0.98,"['the film is a primer on the film s delicate little ', 'the film is so of the 70s it would be adequately emphasized ', 'the film is a primer on the beach with humor and american ', 'the film is a primer on a movie that should be better ', 'the film is a primer on its own it s a rewarding balance ']","['the film is a primer on sentence of the film a movie ', 'the film is a primer on its own and director michael ', 'the film is a primer on its own animated tv director ', 'the film is so many of its own in reality tv in which ', 'the film has a contrivance as aificial as the exalted ']","{'primer': 0.25, 'delicate': 0.0625, 'little': 0.0625, '70s': 0.0625, 'would': 0.0625}","{'primer': 0.2, 'director': 0.13333333333333333, 'tv': 0.13333333333333333, 'sentence': 0.06666666666666667, 'michael': 0.06666666666666667}",0.03404068946838379
65,if there s nothing fresh about wannabes which was written by mr demeo who produced and directed the film with charles a addessi much of the time the movie feels authentic,1,the film has the perfect characters are not much of ,1,1,0.9827586206896551,"['the film has a laundry exercise in camera with its ', 'the film has the heavy handed that takes up with the ', 'the film has a laundry exercise in camera with and ', 'the film is so of those who try to look at but it ', 'the film has the perfect characters are not much of ']","['the film is too many out of these or historical moments ', 'the film has an infectious enthusiasm and it s altman ', 'the film has a laundry list of movie largely for the ', 'the film is so of those films try to be worrying about ', 'the film is so consistently unimaginative that doesn ']","{'laundry': 0.14285714285714285, 'exercise': 0.14285714285714285, 'camera': 0.14285714285714285, 'heavy': 0.07142857142857142, 'handed': 0.07142857142857142}","{'many': 0.07142857142857142, 'historical': 0.07142857142857142, 'moments': 0.07142857142857142, 'infectious': 0.07142857142857142, 'enthusiasm': 0.07142857142857142}",0.024778127670288086
66,a comprehensive and provocative film one that pushes the boundaries of biography and challenges its audience,1,the film s visceral and predictable realism with a ,1,1,0.96,"['the film is so of those who try to look away from ', 'the film is a primer on its own school comedy with ', 'the film has a number of themes a house that a good ', 'the film s visceral and predictable realism with a ', 'it s a very tasteful rock and roll movie you can imagine ']","['the film is a primer on its own it fills a good movie ', 'the film is a primer on its own animated tv and rather ', 'the film is a primer on its own animated tv in which ', 'the film is a primer on its own and director michael ', 'the film is so consistently that the rest but no video ']","{'try': 0.058823529411764705, 'look': 0.058823529411764705, 'away': 0.058823529411764705, 'primer': 0.058823529411764705, 'school': 0.058823529411764705}","{'primer': 0.25, 'animated': 0.125, 'tv': 0.125, 'fills': 0.0625, 'good': 0.0625}",0.029633283615112305
67,a modest masterpiece,1,a creaky staircase gothic <end> ,0,0,0.9863013698630136,"['the movie s blatant is so devoid of human life <end> ', 'a movie that will enthrall the whole thing <end> ', 'the film s blatant is so good and its <end> ', 'a movie that will be a of a movie ultimately devoid ', 'the movie is a mediocre movie tale about a good time ']","['the film s visceral and affection realism with a confidence ', 'the film s a gaudy bag of a icon that s complexity ', 'the film s visceral and mischievous sense of the love ', 'the film s blatant is so good but it s a recommendation ', 'the film s a gaudy bag of a icon that s career to ']","{'blatant': 0.13333333333333333, 'devoid': 0.13333333333333333, 'good': 0.13333333333333333, 'human': 0.06666666666666667, 'life': 0.06666666666666667}","{'visceral': 0.10526315789473684, 'gaudy': 0.10526315789473684, 'bag': 0.10526315789473684, 'icon': 0.10526315789473684, 'affection': 0.05263157894736842}",0.19452166557312012
