index,original text,true class,decoded text,black box prediction,decision tree prediction,fidelity,exemplars,counter exemplars,top exemplar words,top counter exemplar words,time to generate
35,why the trump team’s economic promises will be hard to execute the new york times,1,why the trump team’s economic promises will be hard to execute the new york times,1,1,0.9516129032258065,"['how to gut the only major federal rule ', 'trump claims without evidence that ', 'how to gut the only major to rule to ', 'repo fbi ’ s facial recognition database ', 'trump on mexican border wall to be ']","['how a twitter fight over bernie sanders ', 'a candidate rises on vows to control ', 'in school nurse ’ s room tylenol bandages ']","{'gut': 0.09523809523809523, 'major': 0.09523809523809523, 'rule': 0.09523809523809523, 'trump': 0.09523809523809523, 'federal': 0.047619047619047616}","{'twitter': 0.07142857142857142, 'fight': 0.07142857142857142, 'bernie': 0.07142857142857142, 'sanders': 0.07142857142857142, 'candidate': 0.07142857142857142}",0.025904178619384766
36,jim carrey s new blood dripping porait takes aim at national disgrace nra,0,jim carrey s new blood dripping porait takes aim at national disgrace nra,0,0,0.971830985915493,"['lgbtq activists had a st patrick s ', 'senate cou pick who said planned parenthood ', 'r kelly says the streets s prime that ', 'r kelly accusers say they had to ask ', 'israeli forces kill in least 16 palestinian ']","['r kelly says the streets on being stolen ', 'r kelly says the time s up on one president ', 'iraqi army discovers us made missiles ', 'r kelly says the streets s been stolen ', 'tim kaine clinton email announcement ']","{'r': 0.07692307692307693, 'kelly': 0.07692307692307693, 'lgbtq': 0.038461538461538464, 'activists': 0.038461538461538464, 'st': 0.038461538461538464}","{'r': 0.1111111111111111, 'kelly': 0.1111111111111111, 'says': 0.1111111111111111, 'streets': 0.07407407407407407, 'stolen': 0.07407407407407407}",0.05395388603210449
37,quand l’a s’invite dans les usines de l’oural,1,quand l’a s’invite dans les usines de l’oural,1,1,0.9659090909090909,"['video hackers expose hillary ’ s ‘ ', '‘ we are the of jackie robinson and ', 'quand l ’ a s ’ invite dans les usines ', 'repo fbi ’ s facial recognition database ', 'repo fbi can ’ t even after us during ']","['in address cuomo new york ’ s policies ', 'denmark ’ s first public monument to ', 'repo fbi has a facial recognition database ', 'at new year old would resolution weapons ', 'watch madonna warns of ’ new age of ']","{'’': 0.17857142857142858, '‘': 0.07142857142857142, 'repo': 0.07142857142857142, 'fbi': 0.07142857142857142, 'video': 0.03571428571428571}","{'new': 0.10714285714285714, '’': 0.10714285714285714, 'address': 0.03571428571428571, 'cuomo': 0.03571428571428571, 'york': 0.03571428571428571}",0.07253813743591309
38,trump’s economic vows may be harder to hit after a slow 2016 the new york times,1,trump’s economic vows may be harder to hit after a slow 2016 the new york times,1,1,0.9428571428571428,"['if trump can t be being by the president ', 'how love simon brought the glorious ', 'watch madonna warns of the new york ', 'watch more car mayhem in ’ fate of ', 'how to gut the only major federal rule ']","['trump on syria but i think it should ', 'trump s pick for cia director won t ', 'if you have alzheimer ’ s then invite ', 'trump team bashes cnn buzzfeed over ', 'watch blue bid 000 on a time to time ']","{'watch': 0.1, 'trump': 0.05, 'president': 0.05, 'love': 0.05, 'simon': 0.05}","{'trump': 0.14285714285714285, 'time': 0.09523809523809523, 'syria': 0.047619047619047616, 'think': 0.047619047619047616, 'pick': 0.047619047619047616}",0.032633066177368164
39,media matters brags taking lou dobbs off cnn glenn beck off fox project veritas,1,media matters brags taking lou dobbs off cnn glenn beck off fox project veritas,0,0,0.9560439560439561,"['man dies after getting head stuck in ', 'syrian army wins control over terrorists ', 'five reasons why belief in authority ', 'cynthia nixon vows to keep fighting ', 'lawmakers have added 32 8 million to ']","['sweden just made a staling confession ', 'fbi calls on hillary clinton investigation ', 'fbi calls on hillary clinton ’ s campaign ', 'identity of michael cohen s mystery ', 'michael bloomberg slams epidemic of ']","{'man': 0.041666666666666664, 'dies': 0.041666666666666664, 'getting': 0.041666666666666664, 'head': 0.041666666666666664, 'stuck': 0.041666666666666664}","{'fbi': 0.08695652173913043, 'calls': 0.08695652173913043, 'hillary': 0.08695652173913043, 'clinton': 0.08695652173913043, 'michael': 0.08695652173913043}",0.06903743743896484
40,coffee shop refuses to serve man after racist rant against woman in niqab,0,coffee shop refuses to serve man after racist rant against woman in niqab,0,0,0.9873417721518988,"['r kelly accusers say say they to they ', 'stephen colbe wants a golden to to ', 'tiny towns small states bet on bitcoin ', 'r kelly says the time s up him just ', 'homeschool families targeted in district ']","['pakistan bloodbath isis kill 59 injure ', 'toys r us may shut down all u s operations ', 'r kelly says the time s up media against ', 'r kelly says the time s up on people ', 'iraqi army discovers us made missiles ']","{'r': 0.08695652173913043, 'kelly': 0.08695652173913043, 'say': 0.08695652173913043, 'accusers': 0.043478260869565216, 'stephen': 0.043478260869565216}","{'r': 0.10344827586206896, 'us': 0.06896551724137931, 'kelly': 0.06896551724137931, 'says': 0.06896551724137931, 'time': 0.06896551724137931}",0.052817583084106445
41,the truth about what happened to mh17 – a video investigation,1,the truth about what happened to mh17 – a video investigation,1,1,1.0,"['trump has options for undoing obama ', 'trump continues attack on top dem i ', 'former clinton foundation ceo begging ', 'watch this paddleboarder get straight ', 'how chicago ’ s leading latino progressive ']","['donald trump is now freedom for your ', 'what to watch on amazon prime that ', 'donald trump meets with black leaders ', 'trump says talks under way for release ', 'trump s pick for cia director won t ']","{'trump': 0.08695652173913043, 'options': 0.043478260869565216, 'undoing': 0.043478260869565216, 'obama': 0.043478260869565216, 'continues': 0.043478260869565216}","{'trump': 0.2, 'donald': 0.1, 'freedom': 0.05, 'watch': 0.05, 'amazon': 0.05}",0.04456496238708496
42,daniel akaka first native hawaiian in senate dies at 93,0,daniel akaka first native hawaiian in senate dies at 93,0,0,0.9634146341463414,"['ryan reynolds as deadpool hilariously ', 'that time david duchovny talked about ', 'new stephon clark videos show officers ', 'gop who doug lamborn thrown off the ', 'laura ingraham by yet another despite ']","['us on outrage over white role explains ', 'fbi debunks hillary clinton conspiracy ', 'fox news all but ignores nationwide ', 'iraqi car bomb jaw dropping crisis ', 'iraqi army discovers us made missiles ']","{'ryan': 0.043478260869565216, 'reynolds': 0.043478260869565216, 'deadpool': 0.043478260869565216, 'hilariously': 0.043478260869565216, 'time': 0.043478260869565216}","{'us': 0.07692307692307693, 'iraqi': 0.07692307692307693, 'outrage': 0.038461538461538464, 'white': 0.038461538461538464, 'role': 0.038461538461538464}",0.06545209884643555
43,jim carrey stas controversy with painting that looks like sarah huckabee sanders,0,jim carrey stas controversy with painting that looks like sarah huckabee sanders,0,0,0.9682539682539683,"['neil young chimes in on a crosby stills ', 'bill maher shreds donald trump likens ', 'former fbi deputy director andrew mccabe ', 'cynthia nixon vows to keep fighting ', 'new york city council launches probe ']","['colin kaepernick receives amnesty international ', 'iraqi army discovers us made missiles ', 'us on outrage over white role explains ', 'trevor noah breaks down the major flaw ', 'r kelly accused of knowingly and intentionally ']","{'neil': 0.03571428571428571, 'young': 0.03571428571428571, 'chimes': 0.03571428571428571, 'crosby': 0.03571428571428571, 'stills': 0.03571428571428571}","{'us': 0.07692307692307693, 'colin': 0.038461538461538464, 'kaepernick': 0.038461538461538464, 'receives': 0.038461538461538464, 'amnesty': 0.038461538461538464}",0.04163360595703125
44,fire riot at venezuelan police station leaves 68 dead,0,fire riot at venezuelan police station leaves 68 dead,0,0,0.9795918367346939,"['republicans got with gerrymandering ', 'france agonizes over whether truck ', 'negative and haunting you with a glass ', 'prescription drugs time to “ just say ', 'no or graduation ceremony for teen ']","['cnn contributor blames breitba white ', 'ryan zinke and the tale of two fish ', 'woman fired after off trump s sues ', 'michael bloomberg slams epidemic of ', 'weird al yankovic just made history ']","{'republicans': 0.05555555555555555, 'got': 0.05555555555555555, 'gerrymandering': 0.05555555555555555, 'france': 0.05555555555555555, 'agonizes': 0.05555555555555555}","{'cnn': 0.043478260869565216, 'contributor': 0.043478260869565216, 'blames': 0.043478260869565216, 'breitba': 0.043478260869565216, 'white': 0.043478260869565216}",0.09200716018676758
45,thousands of buffalo appear at site of standing rock protest watch,1,thousands of buffalo appear at site of standing rock protest watch,1,1,0.9857142857142858,"['former us accuses trump s lawyer of ', 'former student accuses president in ', 'republicans fill cou seat they denied ', 'former us accuses trump in sexual assault ', 'republicans now marching with trump ']","['5 ways netflix tricks you into watching ', 'dozens dead after torrential rains ', 'u s hits russia with sanctions for ', 'no charges but harsh criticism for ', 'former oklahoma foundation ceo calls ']","{'former': 0.13043478260869565, 'accuses': 0.13043478260869565, 'trump': 0.13043478260869565, 'us': 0.08695652173913043, 'republicans': 0.08695652173913043}","{'5': 0.047619047619047616, 'ways': 0.047619047619047616, 'netflix': 0.047619047619047616, 'tricks': 0.047619047619047616, 'watching': 0.047619047619047616}",0.04128766059875488
46,opinion hillary is the whore of babylon and is not human,1,opinion hillary is the whore of babylon and is not human,1,1,1.0,"['opinion hillary is the whore of babylon and is not human', 'repo 33 of jay z ’ s for 200 million ', 'watch more car mayhem in ’ fate of ', 'if trump can t be able to netflix media ', 'fbi debunks hillary s conspiracy theory ']","['former fbi director director andrew ', 'white house preps spending cuts cuts ', 'newshour in joy after being able to ', 'watch blue bid 000 on a face it s not ', 'a candidate rises on on control over ']","{'hillary': 0.07692307692307693, '’': 0.07692307692307693, 'opinion': 0.038461538461538464, 'whore': 0.038461538461538464, 'babylon': 0.038461538461538464}","{'director': 0.09090909090909091, 'cuts': 0.09090909090909091, 'former': 0.045454545454545456, 'fbi': 0.045454545454545456, 'andrew': 0.045454545454545456}",0.048711538314819336
47,what if joaquin phoenix is friendlier than he gets credit for,0,what if joaquin phoenix is friendlier than he gets credit for,0,0,0.9782608695652174,"['fbi has questions about michael cohen ', 'trump claims without for ‘ dem ’ claims ', 'gop sen lee ’ would not say no ’ to ', 'gop senator blames deep state for being ', 'gop state senator thinks laws created ']","['donald trump deutsche bank did clintons ', 'breaking clinton “ re re opens ” more ', 'breaking clinton “ we re being of people ', 'breaking clinton “ we re have to federal ', 'donald trump may be freedom for your ']","{'’': 0.10344827586206896, 'gop': 0.10344827586206896, 'claims': 0.06896551724137931, 'senator': 0.06896551724137931, 'state': 0.06896551724137931}","{'breaking': 0.13636363636363635, 'clinton': 0.13636363636363635, '“': 0.13636363636363635, 'donald': 0.09090909090909091, 'trump': 0.09090909090909091}",0.09433388710021973
48,this democrat just became the longest serving woman in the house,0,this democrat just became the longest serving woman in the house,0,0,0.98,"['no or graduation ceremony for teen ', 'michael moore admits no women ever ', 'new york city council launches probe ', 'gop who thinks he their no no after ', 'gop who thinks he their ‘ the gay break ']","['no hours of raging deadly prison violence ', 'trump admits to making something up ', 'gop to senator macron in s missile ', 'trump s doctor says trump basically ', 'trump claims said to be able to hit ']","{'gop': 0.09523809523809523, 'thinks': 0.09523809523809523, 'graduation': 0.047619047619047616, 'ceremony': 0.047619047619047616, 'teen': 0.047619047619047616}","{'trump': 0.17391304347826086, 'hours': 0.043478260869565216, 'raging': 0.043478260869565216, 'deadly': 0.043478260869565216, 'prison': 0.043478260869565216}",0.0887444019317627
49,meet the pro gun democrat taking on congress’ mini trump,0,meet the pro gun democrat taking on congress’ mini trump,0,0,1.0,"['republicans got with gerrymandering ', 'what to watch on amazon prime that ', 'former fbi director director andrew ', 'gop leaders fine with trump bombing ', 'supreme cou rules priests do not have ']","['‘ things ’ fans will be able to visit ', 'if trump team warned could be a many ', 'watch james corden get smashed in the ', 'donald trump is not freedom for the ', 'trump s attempt to make an example ']","{'director': 0.1, 'republicans': 0.05, 'got': 0.05, 'gerrymandering': 0.05, 'watch': 0.05}","{'trump': 0.13043478260869565, '‘': 0.043478260869565216, 'things': 0.043478260869565216, '’': 0.043478260869565216, 'fans': 0.043478260869565216}",0.09205889701843262
50,jenna fischer wore a towel on jimmy kimmel after a wardrobe malfunction,0,jenna fischer wore a towel on jimmy kimmel after a wardrobe malfunction,0,0,0.9649122807017544,"['fox news sean hannity has our full ', 'nikki haley hits back at white house ', 'jenna fischer wore a towel on jimmy kimmel after a wardrobe malfunction', 'tomi lahren hits back at genealogist ', 'ryan reynolds comments on marriage ']","['parents of slain dnc staffer seth rich ', 'sean penn rips steve bannon you can ', 'trevor noah unveils hilarious recruitment ', 'trevor noah breaks down the major flaw ']","{'hits': 0.07142857142857142, 'back': 0.07142857142857142, 'fox': 0.03571428571428571, 'news': 0.03571428571428571, 'sean': 0.03571428571428571}","{'trevor': 0.09523809523809523, 'noah': 0.09523809523809523, 'parents': 0.047619047619047616, 'slain': 0.047619047619047616, 'dnc': 0.047619047619047616}",0.033863067626953125
51,‘great british bake off’ will leave bbc and two hosts quit the new york times,1,‘great british bake off’ will leave bbc and two hosts quit the new york times,1,1,0.979381443298969,"['charged in terror plot against refugees ', 'former us accuses trump of sexual assault ', 'repo fbi director will take pick 1 ', 'u s accuses chinese jet of too close ', 'repo fbi will be take but germany hints ']","['‘ jeopardy ’ champion dies before she ', '‘ things you comey ’ talks about after ', 'former fbi director director andrew ', 'former student is a black missiles ', 'bill kristol backs ’ deep state ’ over ']","{'accuses': 0.07692307692307693, 'repo': 0.07692307692307693, 'fbi': 0.07692307692307693, 'take': 0.07692307692307693, 'charged': 0.038461538461538464}","{'’': 0.15384615384615385, '‘': 0.07692307692307693, 'former': 0.07692307692307693, 'director': 0.07692307692307693, 'jeopardy': 0.038461538461538464}",0.0501706600189209
52,colin kaepernick receives amnesty international s highest honor for activism,0,colin kaepernick receives amnesty international s highest honor for activism,0,0,0.9583333333333334,"['man dressed as elsa from frozen pushes ', 'fox news said sarah huckabee sanders ', 'fox news repoer sarah huckabee sanders ', 'man who dressed up as white house easter ', 'ryan reynolds comments on marriage ']","['us on outrage over white nationwide ', 'us on outrage over white house photo ', 'cynthia nixon challenges andrew cuomo ', 'us got repo that trump s feds to suppo ', 'iraqi army discovers us made missiles ']","{'man': 0.07692307692307693, 'dressed': 0.07692307692307693, 'fox': 0.07692307692307693, 'news': 0.07692307692307693, 'sarah': 0.07692307692307693}","{'us': 0.15384615384615385, 'outrage': 0.07692307692307693, 'white': 0.07692307692307693, 'nationwide': 0.038461538461538464, 'house': 0.038461538461538464}",0.06099581718444824
53,spirit cooking only the sta to hillary clinton’s dark satanic magic,1,spirit cooking only the sta to hillary clinton’s dark satanic magic,1,0,0.9534883720930233,"['try not to cry watching david beckham ', 'watch blue bid 000 on a time for time ', 'try to keep calm but k pop band bts ', 'former fbi director director andrew ', 'watch blue bid 000 on a time for donald ']","['former fbi accuses trump calls president ', 'places most unsettled by rapid demographic ', 'breaking clinton foundation considering ', 'video hackers expose hillary ’ s ‘ ', 'former fbi accuses trump andrew lawyer ']","{'time': 0.10344827586206896, 'try': 0.06896551724137931, 'watch': 0.06896551724137931, 'blue': 0.06896551724137931, 'bid': 0.06896551724137931}","{'former': 0.07692307692307693, 'fbi': 0.07692307692307693, 'accuses': 0.07692307692307693, 'trump': 0.07692307692307693, 'calls': 0.038461538461538464}",0.07143378257751465
54,obama loses it goes off on audience information clearing house ich,1,obama loses it goes off on audience information clearing house ich,1,1,0.9885057471264368,"['republicans got with gerrymandering ', 'identity of michael cohen s mystery ', 'fbi debunks hillary clinton s what ', 'michael keaton ends kent state commencement ', 'fbi calls on hillary clinton ’ s campaign ']","['gina haspel confirmed as cia director ', 'man dressed as elsa from frozen pushes ', 'gop senator senator thinks laws created ', 'gop sen lee ’ would not say no ’ to ', 'statue in new orleans spray with f ']","{'michael': 0.08695652173913043, 'fbi': 0.08695652173913043, 'hillary': 0.08695652173913043, 'clinton': 0.08695652173913043, 'republicans': 0.043478260869565216}","{'gop': 0.07142857142857142, 'senator': 0.07142857142857142, '’': 0.07142857142857142, 'gina': 0.03571428571428571, 'haspel': 0.03571428571428571}",0.09064817428588867
55,police struggle to find possible motives for austin bombings,0,police struggle to find possible motives for austin bombings,0,0,0.9859154929577465,"['israeli forces kill at least 16 palestinian ', 'china tries to censor ai victory over ', 'israeli troops wound 13 on gaza border ', 'noh korea still open to talks after ', 'police struggle to find possible motives for austin bombings']","['larry nassar ’ s boss accused of students ', 'republicans fill cou seat they denied ', 'russia may expel u s diplomats shut ', 'soros groups behind massive anti trump ', 'no hours of raging deadly prison violence ']","{'israeli': 0.06896551724137931, 'forces': 0.034482758620689655, 'kill': 0.034482758620689655, 'least': 0.034482758620689655, '16': 0.034482758620689655}","{'larry': 0.03571428571428571, 'nassar': 0.03571428571428571, '’': 0.03571428571428571, 'boss': 0.03571428571428571, 'accused': 0.03571428571428571}",0.044114112854003906
56,questioning gender amid a chaotic east village childhood the new york times,1,questioning gender amid a chaotic east village childhood the new york times,1,1,0.9714285714285714,"['republicans got shoot with at the foot ', 'larry nassar ’ s boss accused of students ', 'soros groups behind massive anti trump ', 'german media promotes migrants replacing ', 'us on outrage over white role explains ']","['china tries to censor ai victory over ', 'lawmakers have added 32 8 million to ', 'these old marijuana movie posters may ', 'israeli troops wound 13 on gaza border ', '3 alternative energy options you can ']","{'republicans': 0.038461538461538464, 'got': 0.038461538461538464, 'shoot': 0.038461538461538464, 'foot': 0.038461538461538464, 'larry': 0.038461538461538464}","{'china': 0.041666666666666664, 'tries': 0.041666666666666664, 'censor': 0.041666666666666664, 'ai': 0.041666666666666664, 'victory': 0.041666666666666664}",0.060430288314819336
57,new england patriots elizabeth ii your monday evening briefing the new york times,1,new england patriots elizabeth ii your monday evening briefing the new york times,1,1,0.9868421052631579,"['at least 5 dead in violent clashes ', '‘ the founder of secret tall about ', 'former fbi accuses trump andrew lawyer ', 'syrian warn us turkey can ’ t be in ', 'new england patriots elizabeth ii your monday evening briefing the new york times']","['thousands travel home to ireland to ', 'republicans head into mid terms with ', 'how to hit sinclair where it hus according ', 'after campaign exit manafo borrowed ', '5 movies to see with and without family ']","{'new': 0.06451612903225806, 'least': 0.03225806451612903, '5': 0.03225806451612903, 'dead': 0.03225806451612903, 'violent': 0.03225806451612903}","{'thousands': 0.047619047619047616, 'travel': 0.047619047619047616, 'home': 0.047619047619047616, 'ireland': 0.047619047619047616, 'republicans': 0.047619047619047616}",0.061142683029174805
58,chilean clergy abuse victims took their stories of survival to pope francis,0,chilean clergy abuse victims took their stories of survival to pope francis,0,0,0.961038961038961,"['lgbtq activists had a st patrick s ', 'at least 5 dead in violent clashes ', 'senate does equifax a favor as a former ', 'former fbi deputy director andrew mccabe ', 'former student foundation ceo after ']","['russia hands us its response to 1 kirby ', 'hey trump suppoers robe de niro is ', 'tim kaine clinton email announcement ', 'repo fbi director comey andrew mccabe ', 'russia may shoot themselves in ‘ foot ']","{'former': 0.13043478260869565, 'lgbtq': 0.043478260869565216, 'activists': 0.043478260869565216, 'st': 0.043478260869565216, 'patrick': 0.043478260869565216}","{'russia': 0.07142857142857142, 'hands': 0.03571428571428571, 'us': 0.03571428571428571, 'response': 0.03571428571428571, '1': 0.03571428571428571}",0.05800294876098633
59,katie ledecky smashes her own world record in 400 freestyle the new york times,1,katie ledecky smashes her own world record in 400 freestyle the new york times,1,1,0.9701492537313433,"['5 ways netflix tricks you into watching ', 'republicans got marching with the only ', 'american nightmare tyranny under the ', 'ryan zinke and the tale of two fish ', '3 more repoed held in bastille day ']","['u s blames russia russia for new system ', 'thousands travel home to ireland to ', 'china tries to censor ai victory over ', 'russia to expel u s diplomats shut ', 'new york city council launches probe ']","{'5': 0.047619047619047616, 'ways': 0.047619047619047616, 'netflix': 0.047619047619047616, 'tricks': 0.047619047619047616, 'watching': 0.047619047619047616}","{'russia': 0.11538461538461539, 'u': 0.07692307692307693, 'new': 0.07692307692307693, 'blames': 0.038461538461538464, 'system': 0.038461538461538464}",0.05632328987121582
60,james corden recruits celebrity repoers to investigate who bit beyoncé,0,james corden recruits celebrity repoers to investigate who bit beyoncé,0,0,0.9473684210526315,"['ryan reynolds went on a south korean ', 'colbe mocks giuliani for bonkers fox ', 'cops already patrol these students ', 'helen hunt gives update on ‘ mad about ', 'white house preps spending cuts bill ']","['sarah jessica parker doesn t exactly ', 'cynthia nixon would rather be the good ', 'fox news melts down after hillary clinton ', 'taraji p henson s cardi b impression ', 'trevor noah breaks down the major flaw ']","{'ryan': 0.038461538461538464, 'reynolds': 0.038461538461538464, 'went': 0.038461538461538464, 'south': 0.038461538461538464, 'korean': 0.038461538461538464}","{'sarah': 0.04, 'jessica': 0.04, 'parker': 0.04, 'exactly': 0.04, 'cynthia': 0.04}",0.03271126747131348
61,breaking obama now considering maial law because of mass riots conservative daily post,1,breaking obama now considering maial law because of mass riots conservative daily post,1,1,0.9702970297029703,"['white house releases photos of mike ', 'former miss accuses trump of sexual ', 'fox news all but ignores nationwide ', 'breaking clinton “ what we have had ', 'breaking clinton was this a coordinated ']","['trump s pick for cia director won t ', 'try to keep calm but k pop band bts ', 'gop senator senator thinks laws created ', 'trump claims bashes cnn buzzfeed over ', 'gop congresswoman blames deep state ']","{'breaking': 0.1, 'clinton': 0.1, 'white': 0.05, 'house': 0.05, 'releases': 0.05}","{'trump': 0.07407407407407407, 'gop': 0.07407407407407407, 'senator': 0.07407407407407407, 'pick': 0.037037037037037035, 'cia': 0.037037037037037035}",0.046796321868896484
62,slovakia s prime minister fico quits amid crisis over murdered journalist,0,slovakia s prime minister fico quits amid crisis over murdered journalist,0,0,0.9782608695652174,"['gop congressman doug lamborn thrown ', 'man dies after getting head stuck in ', 'colbe mocks giuliani a bonkers former ', 'supreme cou rules priests do not have ', 'slovakia s prime minister fico quits amid crisis over murdered journalist']","['statue of suffragist millicent fawcett ', 'alarmist repo eah to lose 67 of wildlife ', 'cynthia nixon challenges andrew cuomo ', 'colbe mocks trump s bonkers on former ', '13 reasons why goes beyond the tapes ']","{'gop': 0.03571428571428571, 'congressman': 0.03571428571428571, 'doug': 0.03571428571428571, 'lamborn': 0.03571428571428571, 'thrown': 0.03571428571428571}","{'statue': 0.04, 'suffragist': 0.04, 'millicent': 0.04, 'fawcett': 0.04, 'alarmist': 0.04}",0.058890342712402344
63,make music great again with these 10 trumped up album covers,1,make music great again with these 10 trumped up album covers,0,0,0.9666666666666667,"['texas education board votes to create ', 'senate does equifax a favor as a former ', 'make music great again with these 10 trumped up album covers', 'supreme cou rules priests do not have ', 'man dressed as elsa from frozen pushes ']","['republicans head into mid terms with ', 'israeli soccer team beitar jerusalem ', 'hey msm illegal alien suppoer makes ', 'former clinton foundation ceo begging ', 'republicans now marching with trump ']","{'texas': 0.04, 'education': 0.04, 'board': 0.04, 'votes': 0.04, 'create': 0.04}","{'republicans': 0.08695652173913043, 'head': 0.043478260869565216, 'mid': 0.043478260869565216, 'terms': 0.043478260869565216, 'israeli': 0.043478260869565216}",0.0530238151550293
64,hey msm illegal alien suppoer makes death threat against trump in spanish,1,hey msm illegal alien suppoer makes death threat against trump in spanish,0,0,0.9701492537313433,"['stephen colbe wants mueller to give ', 'cynthia nixon vows to keep fighting ', 'eric greitens ’ team pushes for inquiry ', 'israeli forces kill in least 16 palestinian ', 'southern leader who said abused women ']","['former miss accuses trump of sexual ', 'launch protest against pope francis ', 'israeli soccer team beitar jerusalem ', 'r kelly accused of knowingly and intentionally ', 'iraqi car bomb jaw dropping crisis ']","{'stephen': 0.037037037037037035, 'colbe': 0.037037037037037035, 'wants': 0.037037037037037035, 'mueller': 0.037037037037037035, 'give': 0.037037037037037035}","{'former': 0.04, 'miss': 0.04, 'accuses': 0.04, 'trump': 0.04, 'sexual': 0.04}",0.04554390907287598
65,u s mexico and canada likely to affirm joint world cup bid the new york times,1,u s mexico and canada likely to affirm joint world cup bid the new york times,1,1,0.9758064516129032,"['‘ ’ has the second best thanksgiving ', '‘ i ’ m nobody nationalist a wall and ', '‘ i ’ m not be a wall ’ breitba <end> ', '‘ the founder ’ burgers fries and their ', '‘ i broke it ’ m not a complete ’ breitba ']","['what you need to know about the special ', '‘ they broke it ’ bought it ’ the new ', '‘ i ’ m nobody not a chance at 89 the ', '‘ i ’ m nobody ’ not replace ’ meetings ', '‘ i ’ m nobody not a chance at emily ']","{'’': 0.2692307692307692, '‘': 0.19230769230769232, 'wall': 0.07692307692307693, 'breitba': 0.07692307692307693, 'second': 0.038461538461538464}","{'’': 0.2692307692307692, '‘': 0.15384615384615385, 'nobody': 0.11538461538461539, 'chance': 0.07692307692307693, 'need': 0.038461538461538464}",0.10886049270629883
66,helen hunt gives promising update on ‘mad about you’ reboot,0,helen hunt gives promising update on ‘mad about you’ reboot,0,0,0.9523809523809523,"['fox news guest personally at donald ', 'fox news guest personally asks donald ', 'helen hunt gives promising update on ‘mad about you’ reboot', 'cynthia nixon vows to keep fighting ', 'new han solo trailer features a twist ']","['fox news all but ignores nationwide ', 'fox news melts down after hillary clinton ', 'fbi debunks hillary s conspiracy theory ', 'gop congresswoman blames deep state ']","{'fox': 0.06666666666666667, 'news': 0.06666666666666667, 'guest': 0.06666666666666667, 'personally': 0.06666666666666667, 'donald': 0.06666666666666667}","{'fox': 0.10526315789473684, 'news': 0.10526315789473684, 'hillary': 0.10526315789473684, 'ignores': 0.05263157894736842, 'nationwide': 0.05263157894736842}",0.02522730827331543
67,president obama and president elect donald trump meet at white house,1,president obama and president elect donald trump meet at white house,1,1,0.9565217391304348,"['at least 5 dead in violent clashes ', 'senate does equifax a favor as a former ', 'russia hands us its behind response ', 'michael brown slams its mother of mcspadden ', 'remy ma explains the impoance of melanin ']","['few migrants from caravan allowed to ', 'russia to expel u s diplomats shut ', 'watch blue bid 000 on a face it s no ', 'senate passes bill to be 100 000 to ', 'michael moore admits no women ever ']","{'least': 0.043478260869565216, '5': 0.043478260869565216, 'dead': 0.043478260869565216, 'violent': 0.043478260869565216, 'clashes': 0.043478260869565216}","{'000': 0.08695652173913043, 'migrants': 0.043478260869565216, 'caravan': 0.043478260869565216, 'allowed': 0.043478260869565216, 'russia': 0.043478260869565216}",0.04607081413269043
68,it was protests peddling and presidents at this year s nra convention,0,it was protests peddling and presidents at this year s nra convention,0,0,0.9365079365079365,"['trump says talks under way for release ', 'donald trump is now freedom for your ', 'trump claims without for michael cohen ', 'trump says he ll t hate after fired ', 'trump says he ll meet with kim jong ']","['trump s scottish golf reso pays women ', 'a candidate rises on on control of ', 'breaking clinton “ we re have to say ', 'a meek mill docuseries executive produced ', 'new york times journalists who broke ']","{'trump': 0.22727272727272727, 'says': 0.13636363636363635, 'talks': 0.045454545454545456, 'way': 0.045454545454545456, 'release': 0.045454545454545456}","{'trump': 0.043478260869565216, 'scottish': 0.043478260869565216, 'golf': 0.043478260869565216, 'reso': 0.043478260869565216, 'pays': 0.043478260869565216}",0.0570833683013916
69,you’d be surprised at how many foods contain added sugar the new york times,1,you’d be surprised at how many foods contain added sugar the new york times,1,1,0.9922480620155039,"['how a hit on media the election or ', '‘ jeopardy ’ fans would be under us ', '‘ things you re ’ california fbi for ', '‘ things ’ fans will be able to visit ', '‘ i ’ m nobody nationalist a chance ']","['u s transfers first guantánamo detainee ', 'after senate filibuster a black death ', 'how to make sinclair where it hus according ', '‘ jeopardy ’ champion dies before she ', '‘ things you re ’ california up about ']","{'‘': 0.16, '’': 0.16, 'fans': 0.08, 'things': 0.08, 'hit': 0.04}","{'‘': 0.09090909090909091, '’': 0.09090909090909091, 'u': 0.045454545454545456, 'transfers': 0.045454545454545456, 'first': 0.045454545454545456}",0.10839152336120605
