index,original text,true class,decoded text,black box prediction,decision tree prediction,fidelity,exemplars,counter exemplars,top exemplar words,top counter exemplar words,time to generate
37,quand l’a s’invite dans les usines de l’oural,1,quand l ’ a s ’ invite dans les usines ,1,1,0.9863013698630136,"['repo fbi can ’ t hold clinton hours ', 'at new year city would resolution get ', 'sent gold away to keep it from the ', 'topless ‘ sextremist ’ feminists grab ', 'repo fbi who ’ s facial recognition ']","['in florida keys some worry about ‘ ', '5 reasons trump ’ s favorite tax overhaul ', 'at town firm linked to where warning ', 'at ampt cellphone linked to to call ', 'at new york city ballet lacing up their ']","{'’': 0.1111111111111111, 'repo': 0.07407407407407407, 'fbi': 0.07407407407407407, 'hold': 0.037037037037037035, 'clinton': 0.037037037037037035}","{'linked': 0.08333333333333333, 'florida': 0.041666666666666664, 'keys': 0.041666666666666664, 'worry': 0.041666666666666664, '‘': 0.041666666666666664}",0.04981517791748047
38,trump’s economic vows may be harder to hit after a slow 2016 the new york times,1,trump ’ s economic vows may be harder ,0,0,0.967741935483871,"['how putin to vote it it s not a look ', 'if you have alzheimer ’ s then invite ', 'watch blue bid 000 on a time s latest ', 'how to hit sinclair where it hus it ', 'trump says he ’ s assad following chemical ']","['a dream that survived on in the war ', 'a prince tribute bloomed and gave the ', 'former clinton foundation ceo begging ', 'trump claims bashes cnn buzzfeed over ', 'trump orders mexican border wall to ']","{'’': 0.09523809523809523, 'putin': 0.047619047619047616, 'vote': 0.047619047619047616, 'look': 0.047619047619047616, 'alzheimer': 0.047619047619047616}","{'trump': 0.09090909090909091, 'dream': 0.045454545454545456, 'survived': 0.045454545454545456, 'war': 0.045454545454545456, 'prince': 0.045454545454545456}",0.04008126258850098
39,media matters brags taking lou dobbs off cnn glenn beck off fox project veritas,1,ariana grande and mac miller repoedly ,0,0,0.9583333333333334,"['fox news said personally asks over ', 'gop leaders fine with trump bombing ', 'gop who cop store with viral could ', 'syrian army wins control over terrorists ', 'man dies after torrential head cause ']","['prescription drugs time to “ just say ', 'sen chuck grassley wants vote on bill ', 'fbi calls on hillary clinton ’ s campaign ', 'ohio voters have a chance to do something ', 'fbi 33 000 criminal gangs 1 4 million ']","{'gop': 0.08, 'fox': 0.04, 'news': 0.04, 'said': 0.04, 'personally': 0.04}","{'fbi': 0.06896551724137931, 'prescription': 0.034482758620689655, 'drugs': 0.034482758620689655, 'time': 0.034482758620689655, '“': 0.034482758620689655}",0.09297060966491699
40,coffee shop refuses to serve man after racist rant against woman in niqab,0,coffee shop refuses to serve man after ,0,0,0.967391304347826,"['coffee shop refuses to serve man after ', 'r kelly says the time s up media him ', 'stephen colbe wants fun fact about ', 'conan o brien in on the royal wedding ', 'tennessee senate passes a bill to erect ']","['jim mattis says u s ‘ shoulder to shoulder ', 'dutee tells civilians to take arms ', 'senate passes equifax a favor to erect ', 'toys r us may shut down all u s operations ', 'israeli soccer team beitar jerusalem ']","{'coffee': 0.041666666666666664, 'shop': 0.041666666666666664, 'refuses': 0.041666666666666664, 'serve': 0.041666666666666664, 'man': 0.041666666666666664}","{'u': 0.06896551724137931, 'shoulder': 0.06896551724137931, 'jim': 0.034482758620689655, 'mattis': 0.034482758620689655, 'says': 0.034482758620689655}",0.06573057174682617
41,the truth about what happened to mh17 – a video investigation,1,the dangerous belief that extreme technology ,1,1,0.9846153846153847,"['how a new side is now the latest of ', 'former clinton foundation trump begging ', 'watch more car mayhem in ’ fate of ', 'donald trump executive order fire to ', 'gop state senator thinks laws created ']","['trump to violate iran nuclear deal ', 'a tiny mocking voice rules donald trump ', 'trump s pick for cia director won t ', 'how chicago ’ s leading latino progressive ', 'a list of everything don jr doesn t ']","{'trump': 0.08333333333333333, 'new': 0.041666666666666664, 'side': 0.041666666666666664, 'latest': 0.041666666666666664, 'former': 0.041666666666666664}","{'trump': 0.13043478260869565, 'violate': 0.043478260869565216, 'iran': 0.043478260869565216, 'nuclear': 0.043478260869565216, 'deal': 0.043478260869565216}",0.0425567626953125
42,daniel akaka first native hawaiian in senate dies at 93,0,daniel akaka first native hawaiian ,1,1,0.958904109589041,"['donald trump deutsche bank did clintons ', 'fbi debunks hillary clinton email is ', 'former trump doctor accuses president ', 'david calls on media to stop naming ', 'daniel akaka first native hawaiian ']","['ryan reynolds as deadpool hilariously ', 'michael bloomberg slams epidemic of ', 'man dressed as elsa from frozen pushes ', 'fbi has questions about michael cohen ', 'new stephon clark videos show officers ']","{'trump': 0.08, 'donald': 0.04, 'deutsche': 0.04, 'bank': 0.04, 'clintons': 0.04}","{'michael': 0.08695652173913043, 'ryan': 0.043478260869565216, 'reynolds': 0.043478260869565216, 'deadpool': 0.043478260869565216, 'hilariously': 0.043478260869565216}",0.05102729797363281
43,jim carrey stas controversy with painting that looks like sarah huckabee sanders,0,jim carrey with painting that looks ,0,0,0.96875,"['ryan zinke and the tale of people why ', 'ryan zinke and the back with some as ', 'ryan reynolds as deadpool hilariously ', 'trevor noah breaks down with black ', 'ryan zinke and to bite beyoncé has ']","['ryan zinke looks to back some critics ', 'neil young chimes in on a crosby stills ', 'hey msm illegal alien suppoer makes ', 'former clinton foundation ceo begging ', 'israeli troops wound 13 on gaza border ']","{'ryan': 0.21052631578947367, 'zinke': 0.15789473684210525, 'tale': 0.05263157894736842, 'people': 0.05263157894736842, 'back': 0.05263157894736842}","{'ryan': 0.037037037037037035, 'zinke': 0.037037037037037035, 'looks': 0.037037037037037035, 'back': 0.037037037037037035, 'critics': 0.037037037037037035}",0.04022526741027832
44,fire riot at venezuelan police station leaves 68 dead,0,teacher who hosted white nationalist ,1,1,0.9574468085106383,"['republicans fill cou seat they denied ', 'former clinton foundation ceo begging ', 'gay bunny book outsells pence family ', 'mass protests planned if trump fires ', 'democrats push to be included in classified ']","['woman fired after off trump s sues ', 'supreme cou justice sotomayor continues ', 'no hours graduation ceremony for teen ', 'identity of michael cohen s mystery ', 'michael bloomberg slams epidemic of ']","{'republicans': 0.04, 'fill': 0.04, 'cou': 0.04, 'seat': 0.04, 'denied': 0.04}","{'michael': 0.09523809523809523, 'woman': 0.047619047619047616, 'fired': 0.047619047619047616, 'trump': 0.047619047619047616, 'sues': 0.047619047619047616}",0.05225706100463867
45,thousands of buffalo appear at site of standing rock protest watch,1,these old marijuana movie posters may ,0,0,0.9833333333333333,"['these old marijuana movie posters may ', 'former fbi accuses trump calls accuses ', 'u s accuses chinese jet of too close ', 'facebook defends its use of secret ', 'republicans now marching with trump ']","['ohio voters have a chance to do something ', 'no charges but harsh criticism for ', 'u s admits in syria meant to hit isis ', 'former clinton foundation ceo begging ', 'five inside resolution denying israeli ']","{'accuses': 0.13636363636363635, 'trump': 0.09090909090909091, 'old': 0.045454545454545456, 'marijuana': 0.045454545454545456, 'posters': 0.045454545454545456}","{'ohio': 0.043478260869565216, 'voters': 0.043478260869565216, 'chance': 0.043478260869565216, 'something': 0.043478260869565216, 'charges': 0.043478260869565216}",0.040050506591796875
46,opinion hillary is the whore of babylon and is not human,1,opinion hillary is the whore of babylon ,1,1,0.9418604651162791,"['try not to cry watching david beckham ', 'a candidate rises on on control for ', 'opinion hillary is the whore of babylon ', 'repo 33 of jay z ’ s ‘ million ’ asylum ', 'u s accuses chinese jet of too close ']","['former student accuses in black killings ', 'watch blue bid 000 on a time to they ', 'trump s pick for cia director won t ', 'white house releases photos of mike ', 'former fbi accuses trump andrew lawyer ']","{'’': 0.07692307692307693, 'try': 0.038461538461538464, 'cry': 0.038461538461538464, 'watching': 0.038461538461538464, 'david': 0.038461538461538464}","{'former': 0.08, 'accuses': 0.08, 'trump': 0.08, 'student': 0.04, 'black': 0.04}",0.07086658477783203
47,what if joaquin phoenix is friendlier than he gets credit for,0,donald trump says he didn t know about ,0,0,0.9895833333333334,"['giuliani says trump repaid lawyer for ', 'giuliani says cohen never spoke with ', 'trump s doctor says trump basically ', 'breaking clinton trump can t have had ', 'fbi has questions about michael cohen ']","['michael moore admits no women ever ', 'breaking clinton “ re re opens ” more ', 'breaking clinton “ re re people ” more ', 'gop congresswoman blames deep state ', 'breaking clinton “ re we have to be ']","{'trump': 0.18181818181818182, 'says': 0.13636363636363635, 'giuliani': 0.09090909090909091, 'cohen': 0.09090909090909091, 'repaid': 0.045454545454545456}","{'breaking': 0.13043478260869565, 'clinton': 0.13043478260869565, '“': 0.13043478260869565, '”': 0.08695652173913043, 'michael': 0.043478260869565216}",0.08517861366271973
48,this democrat just became the longest serving woman in the house,0,this democrat just became the serving ,1,1,0.9528301886792453,"['no charges but harsh criticism for ', 'opinion hillary is the whore of babylon ', '13 reasons why goes beyond the tapes ', 'trump admits to making something up ', 'former clinton foundation ceo begging ']","['fbi has questions about michael cohen ', 'gop who cop its sexuality will quit ', 'gop who thinks he their no the nra ', 'russia to expel u s diplomats shut ', 'former fbi accuses trump andrew lawyer ']","{'charges': 0.047619047619047616, 'harsh': 0.047619047619047616, 'criticism': 0.047619047619047616, 'opinion': 0.047619047619047616, 'hillary': 0.047619047619047616}","{'fbi': 0.09090909090909091, 'gop': 0.09090909090909091, 'questions': 0.045454545454545456, 'michael': 0.045454545454545456, 'cohen': 0.045454545454545456}",0.089202880859375
49,meet the pro gun democrat taking on congress’ mini trump,0,meet the pro gun democrat taking on ,0,0,0.9693877551020408,"['aggretsuko is a workplace comedy where ', 'u s admits with russia s revealed a ', 'former trump accuses accuses president ', 'if trump says he ll now under deal ', 'can agree on one thing u s was behind ']","['can dads parent while mom is marching ', 'top 10 general pleads with troops not ', 'living in a 5g world wireless pollution ', 'opinion hillary is the whore of babylon ', 'former clinton foundation ceo begging ']","{'u': 0.1, 'trump': 0.1, 'accuses': 0.1, 'aggretsuko': 0.05, 'workplace': 0.05}","{'dads': 0.043478260869565216, 'parent': 0.043478260869565216, 'mom': 0.043478260869565216, 'marching': 0.043478260869565216, 'top': 0.043478260869565216}",0.0844271183013916
50,jenna fischer wore a towel on jimmy kimmel after a wardrobe malfunction,0,eahquake hits italy shaking rome s ,0,0,1.0,"['tomi lahren hits back at genealogist ', 'stephen colbe reveals evil genius plan ', 'bill gates says trump didn t know the ', 'ryan reynolds comments on marriage ', 'former miss accuses trump of sexual ']","['bill maher confronts dear friend roseanne ', 'parents of slain dnc staffer seth rich ', 'legal analyst philip holloway ‘ we ', 'laura ingraham by yet another despite ', 'corey goode vlog update behind the ']","{'trump': 0.08, 'tomi': 0.04, 'lahren': 0.04, 'hits': 0.04, 'back': 0.04}","{'bill': 0.037037037037037035, 'maher': 0.037037037037037035, 'confronts': 0.037037037037037035, 'dear': 0.037037037037037035, 'friend': 0.037037037037037035}",0.03329300880432129
51,‘great british bake off’ will leave bbc and two hosts quit the new york times,1,‘ i ’ m nobody nationalist not a and ,1,1,0.9888888888888889,"['‘ i ’ m nobody nationalist not a and ', 'former student foundation ceo after ', 'if you have re on ‘ the election ” ', 'former fbi director director andrew ', 'former fbi accuses trump calls president ']","['‘ great british off ’ will leave bbc ', 'former trump accuses president accuses ', 'former fbi accuses trump andrew lawyer ', 'former student accuses in in killings ', 'try to keep calm but k pop band bts ']","{'former': 0.13636363636363635, '‘': 0.09090909090909091, 'fbi': 0.09090909090909091, 'director': 0.09090909090909091, '’': 0.045454545454545456}","{'accuses': 0.14285714285714285, 'former': 0.10714285714285714, 'trump': 0.07142857142857142, '‘': 0.03571428571428571, 'great': 0.03571428571428571}",0.08182287216186523
52,colin kaepernick receives amnesty international s highest honor for activism,0,colin kaepernick receives amnesty international ,1,1,0.9605263157894737,"['man dressed as elsa from frozen pushes ', 'senate does equifax a favor as a former ', 'hey trump suppoers robe de niro is ', 'laura ingraham by yet another despite ', 'iraqi car bomb jaw dropping crisis ']","['fox news said personally asks over ', 'republicans got with gerrymandering ', 'repo 33 of jay z claims claims for ', 'israeli forces kill at least 16 palestinian ', 'noh korea says diplomat who defected ']","{'man': 0.038461538461538464, 'dressed': 0.038461538461538464, 'elsa': 0.038461538461538464, 'frozen': 0.038461538461538464, 'pushes': 0.038461538461538464}","{'claims': 0.08, 'fox': 0.04, 'news': 0.04, 'said': 0.04, 'personally': 0.04}",0.053714752197265625
53,spirit cooking only the sta to hillary clinton’s dark satanic magic,1,spirit cooking only the sta to hillary ,1,1,0.96,"['small town attack ’ african arab ’ ', 'former fbi accuses trump calls president ', 'places most unsettled by rapid demographic ', 'video hackers expose hillary ’ s ‘ ', 'trump claims bashes cnn buzzfeed over ']","['how putin simon brought to own words ', 'former student is charged in killings ', 'watch blue bid 000 on a time s 2018 ', 'new york times calls on gop to protect ', 'former trump accuses president of sexual ']","{'’': 0.10714285714285714, 'trump': 0.07142857142857142, 'small': 0.03571428571428571, 'town': 0.03571428571428571, 'attack': 0.03571428571428571}","{'former': 0.08, 'putin': 0.04, 'simon': 0.04, 'brought': 0.04, 'words': 0.04}",0.057714223861694336
54,obama loses it goes off on audience information clearing house ich,1,gop food stamp bill might be harsh ,1,1,0.9647058823529412,"['gop who thinks he has ‘ the gay says ', '10 dead after van rams into crowd of ', 'michael keaton ends kent state commencement ', 'fbi calls on hillary clinton ’ s campaign ', 'gop food stamp bill might be harsh ']","['colbe has a few blistering extra questions ', 'house who about gop tax bill fired ', 'white house blames deadly gaza violence ', 'new stephon clark videos show officers ', 'nation ’ s top lawyers have had enough ']","{'gop': 0.07142857142857142, 'thinks': 0.03571428571428571, '‘': 0.03571428571428571, 'gay': 0.03571428571428571, 'says': 0.03571428571428571}","{'house': 0.07692307692307693, 'colbe': 0.038461538461538464, 'blistering': 0.038461538461538464, 'extra': 0.038461538461538464, 'questions': 0.038461538461538464}",0.06255507469177246
55,police struggle to find possible motives for austin bombings,0,police struggle to find possible for ,1,1,0.9857142857142858,"['soros groups behind massive anti trump ', 'former trump doctor accuses president ', 'few migrants from caravan allowed to ', 'france ’ s overseas territories kick ', 'top post nominee ‘ ’ at for christian ']","['noh korea still open to talks after ', 'santa fe high schoolers held gun violence ', 'mark zuckerberg and priscilla chan ', 'top 10 scary list ghosts replaced by ', 'republicans head into mid terms with ']","{'trump': 0.08, '’': 0.08, 'soros': 0.04, 'groups': 0.04, 'behind': 0.04}","{'noh': 0.038461538461538464, 'korea': 0.038461538461538464, 'still': 0.038461538461538464, 'open': 0.038461538461538464, 'talks': 0.038461538461538464}",0.04448199272155762
56,questioning gender amid a chaotic east village childhood the new york times,1,questioning gender amid a chaotic east ,0,0,0.9855072463768116,"['republicans got shoot with in the foot ', 'republicans got shoot with at the foot ', 'questioning gender amid a chaotic east ', 'noh korea accuses diplomat of death ', 'republicans got marching with with ']","['thousands travel home to ireland to ', 'soros groups behind massive anti trump ', 'republicans us marching with trump ', 'russia hands us its response to john ', 'fox news said to settle group of lawsuits ']","{'republicans': 0.14285714285714285, 'got': 0.14285714285714285, 'shoot': 0.09523809523809523, 'foot': 0.09523809523809523, 'questioning': 0.047619047619047616}","{'trump': 0.08, 'us': 0.08, 'thousands': 0.04, 'travel': 0.04, 'home': 0.04}",0.04882049560546875
57,new england patriots elizabeth ii your monday evening briefing the new york times,1,new england patriots elizabeth ii your ,0,0,0.9736842105263158,"['these old marijuana movie posters may ', '5 movies to see with and without family ', '5 ways netflix tricks you into watching ', 'u s election cycle offers kremlin a ', 'u s hits russia with sanctions for ']","['5 tips for reading the polls like a ', '3 alternative energy options you can ', '5 ways to tricks you into watching ', 'five reasons why belief in authority ', 'how sweetbitter captures the grit and ']","{'5': 0.08695652173913043, 'u': 0.08695652173913043, 'old': 0.043478260869565216, 'marijuana': 0.043478260869565216, 'posters': 0.043478260869565216}","{'5': 0.1, 'tips': 0.05, 'reading': 0.05, 'polls': 0.05, 'like': 0.05}",0.07491922378540039
58,chilean clergy abuse victims took their stories of survival to pope francis,0,clergy abuse victims took their stories ,0,0,0.9866666666666667,"['former fbi accuses trump calls accuses ', 'lgbtq activists had a st patrick s ', 'senate does equifax a favor as a former ', 'at least 5 dead in violent clashes ', 'russia may shoot themselves in ‘ llama ']","['russia hands us its response to 1 kirby ', 'at new york city ballet lacing up to ', 'israeli soccer team beitar jerusalem ', 'small town attack attack foiled after ', 'former student foundation after trump ']","{'former': 0.08333333333333333, 'accuses': 0.08333333333333333, 'fbi': 0.041666666666666664, 'trump': 0.041666666666666664, 'calls': 0.041666666666666664}","{'attack': 0.08, 'russia': 0.04, 'hands': 0.04, 'us': 0.04, 'response': 0.04}",0.05361056327819824
59,katie ledecky smashes her own world record in 400 freestyle the new york times,1,katie her own world record in 400 the ,1,1,1.0,"['syrian warn us turkey can ’ t be <end> ', 'katie her own world record in 400 the ', 'france ’ s overseas territories kick ', 'few migrants from caravan allowed to ', 'russia hands us its behind response ']","['these old marijuana movie posters may ', 'russia to expel u s diplomats shut ', '5 movies to see with and without family ', 'u s hits russia with sanctions for ', 'republicans got with gerrymandering ']","{'us': 0.09090909090909091, '’': 0.09090909090909091, 'syrian': 0.045454545454545456, 'warn': 0.045454545454545456, 'turkey': 0.045454545454545456}","{'russia': 0.09523809523809523, 'u': 0.09523809523809523, 'old': 0.047619047619047616, 'marijuana': 0.047619047619047616, 'posters': 0.047619047619047616}",0.03779888153076172
60,james corden recruits celebrity repoers to investigate who bit beyoncé,0,musicians fans mourn swedish dj avicii ,1,1,0.9848484848484849,"['bill maher reveals 25 things you don ', 'laura ingraham ripped on twitter for ', 'laura ingraham ripped yet another on ', 'bill maher confronts dear friend roseanne ', 'neil young chimes in on a crosby stills ']","['trevor noah unveils hilarious recruitment ', 'ryan reynolds comments on marriage ', 'tomi lahren claims low skilled immigrants ', 'stephen colbe does a stellar impression ', 'tomi lahren hits back at genealogist ']","{'bill': 0.08, 'maher': 0.08, 'laura': 0.08, 'ingraham': 0.08, 'ripped': 0.08}","{'tomi': 0.08333333333333333, 'lahren': 0.08333333333333333, 'trevor': 0.041666666666666664, 'noah': 0.041666666666666664, 'unveils': 0.041666666666666664}",0.07071590423583984
61,breaking obama now considering maial law because of mass riots conservative daily post,1,breaking obama now considering maial ,1,1,0.99,"['cou rules that a medical marijuana ', 'video shows u s agents to force former ', 'former clinton foundation ceo begging ', 'breaking clinton “ we re have to see ', 'breaking clinton “ we re have to head ']","['breaking clinton “ we re being about ', 'watch blue bid 000 on a face it s no ', 'watch blue bid 000 on a like it s no ', 'new federal data shows how black students ', 'fbi search of cia leak suspect turned ']","{'clinton': 0.13043478260869565, 'former': 0.08695652173913043, 'breaking': 0.08695652173913043, '“': 0.08695652173913043, 'cou': 0.043478260869565216}","{'watch': 0.08, 'blue': 0.08, 'bid': 0.08, '000': 0.08, 'breaking': 0.04}",0.07039833068847656
62,slovakia s prime minister fico quits amid crisis over murdered journalist,0,slovakia s prime minister fico quits ,0,0,0.9791666666666666,"['fbi has questions about michael cohen ', 'former fbi deputy director andrew mccabe ', '10 dead after van rams into crowd of ', 'republicans now marching with trump ', 'man who dressed up as white house easter ']","['known man in america says he a a day ', 'statue of suffragist millicent fawcett ', 'fbi debunks hillary clinton s ‘ trump ', 'fbi debunks hillary clinton email investigation ', 'neil young fires back at no 1 hater ']","{'fbi': 0.08695652173913043, 'questions': 0.043478260869565216, 'michael': 0.043478260869565216, 'cohen': 0.043478260869565216, 'former': 0.043478260869565216}","{'fbi': 0.07407407407407407, 'debunks': 0.07407407407407407, 'hillary': 0.07407407407407407, 'clinton': 0.07407407407407407, 'known': 0.037037037037037035}",0.07791566848754883
63,make music great again with these 10 trumped up album covers,1,make music great again with these 10 ,0,0,0.9464285714285714,"['russia to expel u s diplomats shut ', 'former fbi accuses trump andrew lawyer ', 'former student killed in sexual assault ', 'noh korea says diplomat who defected ', 'republicans got with gerrymandering ']","['republicans fill cou seat they denied ', 'arab soccer players refuse to sing ', 'former trump doctor accuses president ', 'no hours of raging deadly prison violence ', 'supreme cou to take hard look at paisan ']","{'former': 0.08333333333333333, 'russia': 0.041666666666666664, 'expel': 0.041666666666666664, 'u': 0.041666666666666664, 'diplomats': 0.041666666666666664}","{'cou': 0.07692307692307693, 'republicans': 0.038461538461538464, 'fill': 0.038461538461538464, 'seat': 0.038461538461538464, 'denied': 0.038461538461538464}",0.03935837745666504
64,hey msm illegal alien suppoer makes death threat against trump in spanish,1,israeli troops wound 13 on gaza border ,1,1,0.9850746268656716,"['hey trump suppoers robe de niro is ', 'they fled war at home now they ’ re ', 'republicans fill cou seat they denied ', 'israeli soccer team beitar jerusalem ', 'cynthia nixon vows to keep fighting ']","['emails show interior expected to learn ', 'southern leader who said abused women ', 'republicans got with gerrymandering ', 'white house preps spending cuts bill ', 'former miss accuses trump of sexual ']","{'hey': 0.04, 'trump': 0.04, 'suppoers': 0.04, 'robe': 0.04, 'de': 0.04}","{'emails': 0.041666666666666664, 'show': 0.041666666666666664, 'interior': 0.041666666666666664, 'expected': 0.041666666666666664, 'learn': 0.041666666666666664}",0.05543780326843262
65,u s mexico and canada likely to affirm joint world cup bid the new york times,1,a car accident throws a productive ,1,1,0.991304347826087,"['‘ atlanta ’ shows the horror of black ', '‘ ’ has the second best thanksgiving ', '‘ i ’ m nobody nationalist a chance ', '‘ i ’ m nobody not a chance at followers ', 'watch more car mayhem in ’ fate of ']","['a third woman is suing to break a american ', '‘ ’ has the second best care on their ', 'what you need to know about the syrian ', '‘ great british off ’ will leave bbc ', 'u s hits for russia sanctions for election ']","{'’': 0.19230769230769232, '‘': 0.15384615384615385, 'nobody': 0.07692307692307693, 'chance': 0.07692307692307693, 'atlanta': 0.038461538461538464}","{'‘': 0.08333333333333333, '’': 0.08333333333333333, 'third': 0.041666666666666664, 'woman': 0.041666666666666664, 'suing': 0.041666666666666664}",0.06899428367614746
66,helen hunt gives promising update on ‘mad about you’ reboot,0,cops already patrol these students ,0,0,0.9555555555555556,"['r kelly accusers say they had to ask ', 'fox news repoer sarah huckabee sanders ', 'former fbi deputy director andrew mccabe ', 'cynthia nixon would rather be the good ', 'gop led house panel ends its russia ']","['fox news melts down after hillary clinton ', 'iraqi car bomb jaw dropping crisis ', 'new york times journalists who broke ']","{'r': 0.03571428571428571, 'kelly': 0.03571428571428571, 'accusers': 0.03571428571428571, 'say': 0.03571428571428571, 'ask': 0.03571428571428571}","{'fox': 0.0625, 'news': 0.0625, 'melts': 0.0625, 'hillary': 0.0625, 'clinton': 0.0625}",0.02218031883239746
67,president obama and president elect donald trump meet at white house,1,aggretsuko is a workplace comedy where ,0,0,0.9583333333333334,"['former student accuses trump in sexual ', 'michael cohen repoedly paid 600 000 ', 'gop sen lee ’ would be say us to scotus ', 'watch blue bid 000 on a time s latest ', 'newshour in joy after being able to ']","['five reasons why belief in authority ', '13 reasons why goes beyond the tapes ', 'watch james corden get smashed in the ', 'remy ma explains the impoance of melanin ', 'blacks for trump rejoice trump has ']","{'000': 0.07142857142857142, 'former': 0.03571428571428571, 'student': 0.03571428571428571, 'accuses': 0.03571428571428571, 'trump': 0.03571428571428571}","{'reasons': 0.09090909090909091, 'trump': 0.09090909090909091, 'five': 0.045454545454545456, 'belief': 0.045454545454545456, 'authority': 0.045454545454545456}",0.05887293815612793
68,it was protests peddling and presidents at this year s nra convention,0,the fbi has why it is not get a big ,0,0,0.9672131147540983,"['a meek mill docuseries executive produced ', 'trump claims without for michael cohen ', 'a candidate rises on on control the ', 'a tiny mocking voice rules donald trump ', 'a list of everything don jr doesn t ']","['opinion hillary is the whore of babylon ', 'donald trump deutsche bank did clintons ', 'trump claims press evidence that millions ', 'new york city council launches probe ', 'trump claims said to white house of ']","{'trump': 0.09090909090909091, 'meek': 0.045454545454545456, 'mill': 0.045454545454545456, 'docuseries': 0.045454545454545456, 'executive': 0.045454545454545456}","{'trump': 0.12, 'claims': 0.08, 'opinion': 0.04, 'hillary': 0.04, 'whore': 0.04}",0.04059433937072754
69,you’d be surprised at how many foods contain added sugar the new york times,1,donald trump ’ s campaign by embrace ,1,1,0.9661016949152542,"['u s election in michigan million to ', 'u s election in michigan meant to its ', '‘ things you re ’ california fbi for ', 'repo fbi director will take germany ', '‘ great british off ’ california wall ']","['what you need to know about the syrian ', 'u s election in michigan governor s ', '‘ things you re ’ their fbi about the ', '‘ things you ’ s death bbc about the ', 'how a hit and how the other and it ']","{'u': 0.08333333333333333, 'election': 0.08333333333333333, 'michigan': 0.08333333333333333, '‘': 0.08333333333333333, '’': 0.08333333333333333}","{'‘': 0.11764705882352941, 'things': 0.11764705882352941, '’': 0.11764705882352941, 'need': 0.058823529411764705, 'know': 0.058823529411764705}",0.09042048454284668
70,try to keep calm but k pop band bts is getting a documentary series,0,try to keep calm but k pop band bts ,0,0,1.0,"['rep ted lieu urges trump to keep pruitt ', 'how putin ’ s plan to collect former ', 'gop led house panel ends its russia ', 'breaking clinton ’ s email narrative ', 'watch blue bid 000 on a time to donald ']","['video hackers expose hillary ’ s ‘ ', 'video hackers expose hillary clinton ', 'repo 33 of jay z ’ s ‘ million ’ asylum ', 'video oklahoma community gathers to ', 'former clinton foundation ceo begging ']","{'’': 0.06896551724137931, 'rep': 0.034482758620689655, 'ted': 0.034482758620689655, 'lieu': 0.034482758620689655, 'urges': 0.034482758620689655}","{'video': 0.10344827586206896, '’': 0.10344827586206896, 'hackers': 0.06896551724137931, 'expose': 0.06896551724137931, 'hillary': 0.06896551724137931}",0.08716154098510742
71,obama to hillary under the bus you go,1,here s what to let under in vote <end> ,0,0,0.9692307692307692,"['obama out with cardi b and at a festival ', 'gop leaders fine with trump bombing ', 'and jack s bonkers has people they ', 'michael cohen to plead the fifth amendment ', 'that time david duchovny talked about ']","['trump 60 russians closes russian consulate ', 'gop food stamp bill might be harsh ', 'michael moore admits to release ever ', 'former clinton foundation ceo begging ', 'michael moore admits in ‘ the exorcist ']","{'obama': 0.047619047619047616, 'cardi': 0.047619047619047616, 'b': 0.047619047619047616, 'festival': 0.047619047619047616, 'gop': 0.047619047619047616}","{'michael': 0.07407407407407407, 'moore': 0.07407407407407407, 'admits': 0.07407407407407407, 'trump': 0.037037037037037035, '60': 0.037037037037037035}",0.14293575286865234
72,washington nfl cheerleaders say they were required to pose nude act as escos repo,0,2 senate democrats vow to confirm climate ,1,1,0.9875,"['2 senate democrats vow to confirm climate ', 'tim kaine clinton email announcement ', 'watch demon clown pennywise returns ', 'former mexican president vicente fox ', 'breaking clinton “ we re have to be ']","['new stephon clark videos show officers ', 'repo senate who said at white house ', 'repo 33 of jay z ’ s for million amid ', 'former fbi deputy director andrew mccabe ', 'fox news guest personally asks donald ']","{'clinton': 0.08333333333333333, '2': 0.041666666666666664, 'senate': 0.041666666666666664, 'democrats': 0.041666666666666664, 'vow': 0.041666666666666664}","{'repo': 0.06666666666666667, 'new': 0.03333333333333333, 'stephon': 0.03333333333333333, 'clark': 0.03333333333333333, 'videos': 0.03333333333333333}",0.057149410247802734
73,iran accuses thomson reuters charity official of sedition the new york times,1,after broadway seeks a the new york ,1,1,0.975,"['thousands of appear at site of standing ', 'no hours after raging of prison violence ', 'how sweetbitter captures the grit and ', 'german media promotes migrants replacing ', 'france ’ s overseas territories kick ']","['make music great again with these 10 ', '18 day bet wins texas woman 1 23 million ', 'republicans got with with at the new ', 'u s blames russia for on grid <end> ', 'us on israel rules not good on school ']","{'thousands': 0.047619047619047616, 'appear': 0.047619047619047616, 'site': 0.047619047619047616, 'standing': 0.047619047619047616, 'hours': 0.047619047619047616}","{'make': 0.04, 'music': 0.04, 'great': 0.04, '10': 0.04, '18': 0.04}",0.08771705627441406
