index,original text,true class,decoded text,black box prediction,decision tree prediction,fidelity,exemplars,counter exemplars,top exemplar words,top counter exemplar words,time to generate
42,england v macedonia dont miss the goals team news txt ur national team to 87077 eg england to 87077 try wales scotland 4txt i 1 4 1 20 poboxox36504w45wq 16,1,england v macedonia dont miss the goals team news txt ur national team to 87077 eg england to 87077 try wales scotland 4txt i 1 4 1 20 poboxox36504w45wq 16,0,0,1.0,"['lt gt w jetton ave if you forgot', 'i m going to room my home <end> ', 'i m in inside office still filling forms don know where to the box com <end> ', 'i m in inside office still filling forms don know where 2channel it 2day ur leadership skills r strong ', 'i m in inside office still filling forms don know where to the box coz heaos soed now send a b or ']",['you are being contacted by our dating service by someone you know to find out who it is call from '],"{'inside': 0.07142857142857142, 'office': 0.07142857142857142, 'still': 0.07142857142857142, 'filling': 0.07142857142857142, 'forms': 0.07142857142857142}","{'contacted': 0.14285714285714285, 'dating': 0.14285714285714285, 'service': 0.14285714285714285, 'someone': 0.14285714285714285, 'know': 0.14285714285714285}",0.010991334915161133
43,did u got that persons story,0,did u got that persons story,1,1,1.0,"['i m in inside office still filling forms don know where to the box com txt chat to stop texts call ', 'i m in inside office still filling forms don know where to the box com txt chat to stop send stopcs ', 'i m in inside office still filling forms don know where to the box coz somtimes 6 txt stop to send ', 'winner as a valued network customer you have been selected to receivea aps900 prize reward to claim call 09061701461 claim code kl341 valid 12 hours only', 'you are being contacted by our dating service by someone you know to find out who it is call from ']","['i m in inside office still filling forms don know where to the box coz heaos stas on saturday to ', 'i m in inside office still filling forms don know where 2channel it 2day ur leadership skills r strong ']","{'know': 0.0625, 'inside': 0.046875, 'office': 0.046875, 'still': 0.046875, 'filling': 0.046875}","{'inside': 0.08333333333333333, 'office': 0.08333333333333333, 'still': 0.08333333333333333, 'filling': 0.08333333333333333, 'forms': 0.08333333333333333}",0.012382268905639648
44,it to 80488 your 500 free text messages are valid until 31 december 2005,1,it to 80488 your 500 free text messages are valid until 31 december 2005,0,0,1.0,"['i m going to room my home <end> ', 'i m in inside office still filling forms don know where to the box com <end> ', 'i m in inside office still filling forms don know where to the box coz heaos soed now send a b or ', 'i m in inside office still filling forms don know where 2channel it 2day ur leadership skills r strong ', 'no i decided that only people who it s not in our tampa and i had to apologise cali is to pay and ']",['i m in inside office still filling forms don know where to the box com txt chat to stop texts call '],"{'inside': 0.07142857142857142, 'office': 0.07142857142857142, 'still': 0.07142857142857142, 'filling': 0.07142857142857142, 'forms': 0.07142857142857142}","{'inside': 0.07692307692307693, 'office': 0.07692307692307693, 'still': 0.07692307692307693, 'filling': 0.07692307692307693, 'forms': 0.07692307692307693}",0.010335445404052734
45,urgent your mobile no won a aps2 000 bonus caller prize on 02 06 03 this is the 2nd attempt to reach you call 09066362220 asap box97n7qp 150ppm,1,urgent your mobile no won a aps2 000 bonus caller prize on 02 06 03 this is the 2nd attempt to reach you call 09066362220 asap box97n7qp 150ppm,1,1,0.9333333333333333,"['i m going out to buy mum s present ar <end> ', 'i m in inside office still filling forms don know where to the box com txt chat to stop send stopcs ', 'i m in inside office still filling forms don know where to the box com txt chat to stop texts call ', 'i m in inside office still filling forms don know where to the box coz somtimes 6 txt stop to send ', 'you are being contacted by our dating service by someone you know to find out who it is call from ']","['i m going 4 e lunch that s true too ex dat i m not <end> ', 'i m in inside office still filling forms don know where 2channel it 2day ur leadership skills r strong ']","{'know': 0.0784313725490196, 'inside': 0.058823529411764705, 'office': 0.058823529411764705, 'still': 0.058823529411764705, 'filling': 0.058823529411764705}","{'going': 0.05, '4': 0.05, 'e': 0.05, 'lunch': 0.05, 'true': 0.05}",0.012471199035644531
47,free 1st week entry 2 textpod 4 a chance 2 win 40gb ipod or aps250 cash every wk txt pod to 84128 ts cs www textpod net custcare 08712405020,1,free 1st week entry 2 textpod 4 a chance 2 win 40gb ipod or aps250 cash every wk txt pod to 84128 ts cs www textpod net custcare 08712405020,1,1,1.0,"['i m in inside office still filling forms don know where to the box com txt chat to stop send stopcs ', 'we know someone who you know that fancies you call 09058097218 to find out who pobox 6 ls15hb 150p', 'i m in inside office still filling forms don know where to the box com txt chat to stop texts call ', 'you are being contacted by our dating service by someone you know to find out who it is call from ', 'i m in inside office still filling forms don know where to the box coz somtimes 6 txt stop to send ']","['i m in chennai velachery <end> ', 'i m going 4 to my phone is available in bus different no a <end> ']","{'know': 0.10526315789473684, 'inside': 0.05263157894736842, 'office': 0.05263157894736842, 'still': 0.05263157894736842, 'filling': 0.05263157894736842}","{'chennai': 0.125, 'velachery': 0.125, 'going': 0.125, '4': 0.125, 'phone': 0.125}",0.013136625289916992
48,yes fine,0,yes fine,1,1,1.0,"['you are being contacted by our dating service by someone you know to find out who it is call from ', 'i m in inside office still filling forms don know where to the box com txt chat to stop send stopcs ', 'i m in inside office still filling forms don know where to the box coz somtimes 6 txt stop to send ', 'i m in inside office still filling forms don know where to the box com txt chat to stop texts call ', 'your chance to be on a reality fantasy show call now 08707509020 just 20p per min ntt ltd po box 1327 croydon cr9 5wb 0870 is a national rate call']","['i m going 4 e lunch today i m blogging at magicalsongs blogspot com <end> ', 'i m in inside office still filling forms don know where to the box coz heaos stas on saturday to ']","{'know': 0.05970149253731343, 'call': 0.05970149253731343, 'box': 0.05970149253731343, 'inside': 0.04477611940298507, 'office': 0.04477611940298507}","{'going': 0.05, '4': 0.05, 'e': 0.05, 'lunch': 0.05, 'today': 0.05}",0.011226892471313477
49,k actually can you guys meet me at the sunoco on howard it should be right on the way,0,k actually can you guys meet me at the sunoco on howard it should be right on the way,0,0,0.9375,"['i m in inside office still filling forms don know where to the box lady <end> ', 'no i decided that only people who it s not giving you in south and medicine i think if you are a ', 'no i decided that only people who it s not giving you in my hea did you know a little nasty cough ', 'i m in inside office still filling forms don know where to the box coz heaos soed now send a b or ', 'i m in inside office still filling forms don know where to the box coz heaos stas on saturday to ']",['i m in inside office still filling forms don know where to the box com txt chat to stop send stopcs '],"{'know': 0.08888888888888889, 'inside': 0.06666666666666667, 'office': 0.06666666666666667, 'still': 0.06666666666666667, 'filling': 0.06666666666666667}","{'inside': 0.07692307692307693, 'office': 0.07692307692307693, 'still': 0.07692307692307693, 'filling': 0.07692307692307693, 'forms': 0.07692307692307693}",0.009314537048339844
50,ringtoneking 84484,1,ringtoneking 84484,0,0,0.9333333333333333,"['no i decided that only people who it s not in our tampa and i had to apologise cali is to pay and ', 'i m going 4 e lunch today i m going to go on a bit <end> ', 'i m in chennai velachery <end> ', 'i m going 4 e lunch today i m blogging at magicalsongs blogspot com <end> ', 'printer is cool i mean groovy wine is groovying']",['i m in inside office still filling forms don know where to the box coz somtimes 6 txt stop to send '],"{'going': 0.0967741935483871, '4': 0.06451612903225806, 'e': 0.06451612903225806, 'lunch': 0.06451612903225806, 'today': 0.06451612903225806}","{'inside': 0.07692307692307693, 'office': 0.07692307692307693, 'still': 0.07692307692307693, 'filling': 0.07692307692307693, 'forms': 0.07692307692307693}",0.00928807258605957
52,do you want a new nokia 3510i colour phone deliveredtomorrow with 300 free minutes to any mobile 100 free texts free camcorder reply or call 08000930705,1,do you want a new nokia 3510i colour phone deliveredtomorrow with 300 free minutes to any mobile 100 free texts free camcorder reply or call 08000930705,1,1,0.9090909090909091,"['cheers for the message zogtorius iaove been staring at my phone for an age deciding whether to text or not', 'i m in inside office still filling forms don know where 2channel it 2day ur leadership skills r strong ', 'i m in inside office still filling forms don know where to the box com txt chat to stop texts call ', 'you are being contacted by our dating service by someone you know to find out who it is call from ', 'i m in inside office still filling forms don know where to the box com txt chat to stop send stopcs ']",['i m going out to buy mum s present ar <end> '],"{'know': 0.07142857142857142, 'inside': 0.05357142857142857, 'office': 0.05357142857142857, 'still': 0.05357142857142857, 'filling': 0.05357142857142857}","{'going': 0.2, 'buy': 0.2, 'mum': 0.2, 'present': 0.2, 'ar': 0.2}",0.009060144424438477
53,lt gt w jetton ave if you forgot,0,lt gt w jetton ave if you forgot,0,0,1.0,"['i m in inside office still filling forms don know where 2channel it 2day ur leadership skills r strong ', 'no i decided that only people who it s not giving you in south and medicine i think if you are a ', 'i m in chennai velachery <end> ', 'i m in inside office still filling forms don know where to the box coz heaos soed now send a b or ', 'ultimately tor motive tui achieve korli']",['you are being contacted by our dating service by someone you know to find out who it is call from '],"{'inside': 0.05128205128205128, 'office': 0.05128205128205128, 'still': 0.05128205128205128, 'filling': 0.05128205128205128, 'forms': 0.05128205128205128}","{'contacted': 0.14285714285714285, 'dating': 0.14285714285714285, 'service': 0.14285714285714285, 'someone': 0.14285714285714285, 'know': 0.14285714285714285}",0.00912165641784668
54,winner as a valued network customer you have been selected to receivea aps900 prize reward to claim call 09061701461 claim code kl341 valid 12 hours only,1,winner as a valued network customer you have been selected to receivea aps900 prize reward to claim call 09061701461 claim code kl341 valid 12 hours only,1,1,0.9333333333333333,"['i m in inside office still filling forms don know where to the box com txt chat to stop texts call ', 'you are being contacted by our dating service by someone you know to find out who it is call from ']","['i m going out to buy mum s present ar <end> ', 'i m in chennai velachery <end> ', 'i m going to room my home <end> ']","{'know': 0.1, 'call': 0.1, 'inside': 0.05, 'office': 0.05, 'still': 0.05}","{'going': 0.2, 'buy': 0.1, 'mum': 0.1, 'present': 0.1, 'ar': 0.1}",0.01519012451171875
