index,original text,true class,decoded text,black box prediction,decision tree prediction,fidelity,exemplars,counter exemplars,top exemplar words,top counter exemplar words
38,trump’s economic vows may be harder to hit after a slow 2016 the new york times,1,trump ’ s economic vows may be harder ,0,1,0.9661016949152542,"['trump claims without evidence that ', 'trump ’ s economic vows may be harder ', 'repo fbi ’ s facial recognition database ', 'trump ’ s 1st win germany hints at ', '‘ jeopardy ’ champion dies before she ']","['trump on syria ’ s assad following ', 'trump administration moves to embrace ', 'if you have alzheimer ’ s then invite ', 'if you have re on how the major scandal ', 'how to hit sinclair where it hus according ']","{'’': 0.14814814814814814, 'trump': 0.1111111111111111, 'claims': 0.037037037037037035, 'without': 0.037037037037037035, 'evidence': 0.037037037037037035}","{'trump': 0.1111111111111111, '’': 0.1111111111111111, 'syria': 0.05555555555555555, 'assad': 0.05555555555555555, 'following': 0.05555555555555555}"
39,media matters brags taking lou dobbs off cnn glenn beck off fox project veritas,1,ariana grande and mac miller repoedly ,0,0,0.979381443298969,"['beyoncé makes history as first black ', 'lawmakers have added 32 8 million to ', 'no or graduation ceremony for teen ', 'teen uses s for secret message about ', 'time s up demands investigation into ']","['obama loses it goes off on audience ', 'fbi 33 000 criminal at 4 1 of 33 in ', 'sweden just made a staling confession ', 'fbi debunks hillary clinton email trump ', 'supreme cou rules priests do not have ']","{'teen': 0.1, 'beyoncé': 0.05, 'makes': 0.05, 'history': 0.05, 'first': 0.05}","{'fbi': 0.08, '33': 0.08, 'obama': 0.04, 'loses': 0.04, 'goes': 0.04}"
40,coffee shop refuses to serve man after racist rant against woman in niqab,0,coffee shop refuses to serve man after ,0,0,0.9753086419753086,"['r kelly says the streets s prime that ', 'stephen colbe wants a golden to to ', 'r kelly says the time s up on putin ', 'r kelly says the time s up media against ', 'r kelly says the streets s prime minister ']","['capitol police officer henry cabrera ', 'israeli troops wound 13 on gaza border ', 'convicted domestic abusers will no ', 'stalking cheetahs give oblivious family ', 'suspects charged with theft of over ']","{'r': 0.16, 'kelly': 0.16, 'says': 0.16, 'streets': 0.08, 'prime': 0.08}","{'capitol': 0.045454545454545456, 'police': 0.045454545454545456, 'officer': 0.045454545454545456, 'henry': 0.045454545454545456, 'cabrera': 0.045454545454545456}"
41,the truth about what happened to mh17 – a video investigation,1,the dangerous belief that extreme technology ,1,1,0.9848484848484849,"['if trump can rig be the new way movement ', 'donald trump deutsche bank did clintons ', 'trump team bashes cnn buzzfeed over ', 'trump continues attack on top dem i ', 'donald trump is now freedom for your ']","['what to watch on hulu that ’ s new ', 'a list of everything don jr doesn t ', 'trump claims said to be company of ', 'trump s pick for cia director won t ', 'if trump says he didn t know about ']","{'trump': 0.21739130434782608, 'donald': 0.08695652173913043, 'rig': 0.043478260869565216, 'new': 0.043478260869565216, 'way': 0.043478260869565216}","{'trump': 0.16666666666666666, 'watch': 0.05555555555555555, 'hulu': 0.05555555555555555, '’': 0.05555555555555555, 'new': 0.05555555555555555}"
42,daniel akaka first native hawaiian in senate dies at 93,0,daniel akaka first native hawaiian ,1,1,0.9875,"['snowden reveals how easy it is to hack ', 'no hours of raging deadly prison violence ', 'daniel akaka first native hawaiian ', 'fbi debunks hillary clinton s what ', '13 reasons why goes beyond the tapes ']","['twitter users shred donald trump over ', 'that time david duchovny talked about ', 'white house preps spending cuts bill ', 'white house knew about rob poer allegations ', 'fox news guest personally asks donald ']","{'snowden': 0.043478260869565216, 'reveals': 0.043478260869565216, 'easy': 0.043478260869565216, 'hack': 0.043478260869565216, 'hours': 0.043478260869565216}","{'donald': 0.07407407407407407, 'white': 0.07407407407407407, 'house': 0.07407407407407407, 'twitter': 0.037037037037037035, 'users': 0.037037037037037035}"
43,jim carrey stas controversy with painting that looks like sarah huckabee sanders,0,jim carrey with painting that looks ,0,0,0.95,"['stephen colbe wants mueller to give ', 'white house preps spending cuts bill ', '32 year old minor leaguer called up ', 'cynthia nixon would rather be the good ', 'republicans got with gerrymandering ']","['us launches cyber attack on russia ', 'ryan zinke looks to back some critics ', 'former oklahoma foundation ceo calls ', 'ryan reynolds comments on marriage ', 'laura ingraham ripped on twitter for ']","{'stephen': 0.04, 'colbe': 0.04, 'wants': 0.04, 'mueller': 0.04, 'give': 0.04}","{'ryan': 0.08695652173913043, 'us': 0.043478260869565216, 'launches': 0.043478260869565216, 'cyber': 0.043478260869565216, 'attack': 0.043478260869565216}"
44,fire riot at venezuelan police station leaves 68 dead,0,teacher who hosted white nationalist ,1,1,0.9895833333333334,"['teens who their sexuality have higher ', 'no hours after raging of prison violence ', 'democrats push to be included in classified ', 'thousands travel home to ireland to ', 'and baby make history becoming first ']","['from albany to prison ex lawmakers ', 'and jack s bonkers has people they ', 'woman fired after off trump s sues ', 'colbe wants to turn nyc into a new ', 'rosenstein personally off on the raid ']","{'teens': 0.05, 'sexuality': 0.05, 'higher': 0.05, 'hours': 0.05, 'raging': 0.05}","{'albany': 0.05263157894736842, 'prison': 0.05263157894736842, 'ex': 0.05263157894736842, 'lawmakers': 0.05263157894736842, 'jack': 0.05263157894736842}"
45,thousands of buffalo appear at site of standing rock protest watch,1,these old marijuana movie posters may ,0,0,0.9545454545454546,"['republicans now marching with trump ', '5 ways netflix tricks you into watching ', 'u s hits russia with sanctions for ', 'harvey weinstein turns himself in to ', 'supreme cou to take hard look at something ']","['no hours of raging deadly prison violence ', 'russia hands us its response to john ', 'russia vows to expand black list of ', 'at new york city ballet lacing up their ', 'few migrants from caravan allowed to ']","{'republicans': 0.047619047619047616, 'marching': 0.047619047619047616, 'trump': 0.047619047619047616, '5': 0.047619047619047616, 'ways': 0.047619047619047616}","{'russia': 0.08695652173913043, 'hours': 0.043478260869565216, 'raging': 0.043478260869565216, 'deadly': 0.043478260869565216, 'prison': 0.043478260869565216}"
46,opinion hillary is the whore of babylon and is not human,1,opinion hillary is the whore of babylon ,1,1,0.9873417721518988,"['five inside resolution denying israeli ', 'watch more car mayhem in ’ fate of ', 'a candidate rises on vows to control ', 'supreme cou to take hard look at paisan ', 'opinion hillary is the whore of babylon ']","['watch blue bid 000 on a face it s no ', 'watch blue bid 000 on a time s latest ', 'repo fbi director will have had into ', 'watch blue bid 000 on a time to protect ', 'watch blue bid 000 on a face it s not ']","{'five': 0.041666666666666664, 'inside': 0.041666666666666664, 'resolution': 0.041666666666666664, 'denying': 0.041666666666666664, 'israeli': 0.041666666666666664}","{'watch': 0.16, 'blue': 0.16, 'bid': 0.16, '000': 0.16, 'face': 0.08}"
47,what if joaquin phoenix is friendlier than he gets credit for,0,donald trump says he didn t know about ,0,0,0.9560439560439561,"['giuliani says trump lawyer michael ', 'fbi has questions about michael cohen ', 'giuliani says trump repaid lawyer for ', 'new federal data shows how black students ', 'breaking clinton “ we re have had to ']","['breaking clinton “ re re investigation ', 'gop who thinks he their wrong about ', 'donald trump is actually freedom with ', 'gop who thinks he church ‘ the rails ', 'a candidate rises on on control over ']","{'giuliani': 0.08695652173913043, 'says': 0.08695652173913043, 'trump': 0.08695652173913043, 'lawyer': 0.08695652173913043, 'michael': 0.08695652173913043}","{'gop': 0.10526315789473684, 'thinks': 0.10526315789473684, 'breaking': 0.05263157894736842, 'clinton': 0.05263157894736842, '“': 0.05263157894736842}"
48,this democrat just became the longest serving woman in the house,0,this democrat just became the serving ,1,1,0.9724770642201835,"['supreme cou to priests do you have ', 'fbi calls on hillary clinton ’ s campaign ', 'fbi debunks hillary clinton email is ', 'michael moore admits in ‘ the exorcist ', 'gop who thinks he their wrong about ']","['that time david duchovny talked about ', 'u s hits russia with sanctions for ', 'gop who thinks he their no the nra ', 'gop sen lee would be no say to head ', 'gop who cop store with viral could ']","{'fbi': 0.09090909090909091, 'hillary': 0.09090909090909091, 'clinton': 0.09090909090909091, 'supreme': 0.045454545454545456, 'cou': 0.045454545454545456}","{'gop': 0.13636363636363635, 'time': 0.045454545454545456, 'david': 0.045454545454545456, 'duchovny': 0.045454545454545456, 'talked': 0.045454545454545456}"
49,meet the pro gun democrat taking on congress’ mini trump,0,meet the pro gun democrat taking on ,0,0,0.978494623655914,"['michael brown ’ s mother lezley mcspadden ', 'michael brown slams its mother of mcspadden ', 'russia to expel u s diplomats shut ', 'trump claims without for ‘ dem ’ claims ', 'identity of michael cohen s mystery ']","['opinion hillary is the whore of babylon ', 'trump claims without evidence that ', 'rosenstein to republicans doj ‘ will ', 'gop will win harsh other message with ', 'no hours of raging deadly prison violence ']","{'michael': 0.1111111111111111, 'brown': 0.07407407407407407, '’': 0.07407407407407407, 'mother': 0.07407407407407407, 'mcspadden': 0.07407407407407407}","{'opinion': 0.047619047619047616, 'hillary': 0.047619047619047616, 'whore': 0.047619047619047616, 'babylon': 0.047619047619047616, 'trump': 0.047619047619047616}"
50,jenna fischer wore a towel on jimmy kimmel after a wardrobe malfunction,0,eahquake hits italy shaking rome s ,0,0,1.0,"['colbe mocks giuliani s bonkers former ', 'bill maher shreds donald trump likens ', 'taraji p henson s cardi b impression ', 'bill gates says trump didn t know the ', 'fox news repoer sarah huckabee sanders ']","['bill maher confronts dear friend roseanne ', 'iraqi car bomb jaw dropping crisis ', 'corey goode vlog update behind the ']","{'bill': 0.07142857142857142, 'trump': 0.07142857142857142, 'colbe': 0.03571428571428571, 'mocks': 0.03571428571428571, 'giuliani': 0.03571428571428571}","{'bill': 0.058823529411764705, 'maher': 0.058823529411764705, 'confronts': 0.058823529411764705, 'dear': 0.058823529411764705, 'friend': 0.058823529411764705}"
51,‘great british bake off’ will leave bbc and two hosts quit the new york times,1,‘ i ’ m nobody nationalist ’ a and ,1,1,0.9767441860465116,"['‘ jeopardy ’ champion dies before she ', 'trump claims bashes cnn buzzfeed over ', 'repo fbi can be facial recognition ', '‘ things used us ’ we have to save ', 'former student foundation after trump ']","['e p a workers try to block pruitt in ', '‘ great british off ’ will leave bbc ', 'former student accuses in black killings ', 'former trump accuses president of sexual ', 'repo fbi will be facial recognition ']","{'‘': 0.08333333333333333, '’': 0.08333333333333333, 'trump': 0.08333333333333333, 'jeopardy': 0.041666666666666664, 'champion': 0.041666666666666664}","{'former': 0.07692307692307693, 'accuses': 0.07692307692307693, 'e': 0.038461538461538464, 'p': 0.038461538461538464, 'workers': 0.038461538461538464}"
52,colin kaepernick receives amnesty international s highest honor for activism,0,colin kaepernick receives amnesty international ,1,1,1.0,"['laura ingraham by yet another despite ', 'repo fbi director actually facial recognition ', 'former oklahoma foundation ceo calls ', 'us on christian alien in germany ‘ ', 'new york times journalists who broke ']","['man who dressed up as white house easter ', 'fox news said personally asks 000 to ', 'lgbtq activists had a st patrick s ', 'fox news said personally asks cuts ', 'fox news said personally asks over ']","{'laura': 0.038461538461538464, 'ingraham': 0.038461538461538464, 'yet': 0.038461538461538464, 'another': 0.038461538461538464, 'despite': 0.038461538461538464}","{'fox': 0.11538461538461539, 'news': 0.11538461538461539, 'said': 0.11538461538461539, 'personally': 0.11538461538461539, 'asks': 0.11538461538461539}"
53,spirit cooking only the sta to hillary clinton’s dark satanic magic,1,spirit cooking only the sta to hillary ,1,1,0.9761904761904762,"['former student foundation ceo after ', 'alan cumming this is the last gasp ', 'breaking obama “ we have not had a ', 'new york city council launches probe ', 'try not to cry watching david beckham ']","['newshour in joy after being able to ', 'watch blue bid 000 on a time for donald ', 'how chicago ’ s leading latino progressive ', 'trump s pick for cia director won t ', 'how putin ’ s plan to collect former ']","{'former': 0.045454545454545456, 'student': 0.045454545454545456, 'foundation': 0.045454545454545456, 'ceo': 0.045454545454545456, 'alan': 0.045454545454545456}","{'’': 0.08695652173913043, 'newshour': 0.043478260869565216, 'joy': 0.043478260869565216, 'able': 0.043478260869565216, 'watch': 0.043478260869565216}"
54,obama loses it goes off on audience information clearing house ich,1,gop food stamp bill might be harsh ,1,1,0.989010989010989,"['michael moore admits in cohen to revealed ', 'gop food stamp bill might be harsh ', 'gop who thinks he their wrong about ', 'mass protests planned if trump fires ', 'fbi debunks hillary clinton email investigation ']","['simpsons creator on apu debate people ', 'gina haspel now says cia shouldn t ', 'fbi calls on democratic ban will be ', 'fox news said personally asks 000 to ', 'former fbi deputy director andrew mccabe ']","{'gop': 0.08, 'michael': 0.04, 'moore': 0.04, 'admits': 0.04, 'cohen': 0.04}","{'fbi': 0.08, 'simpsons': 0.04, 'creator': 0.04, 'apu': 0.04, 'debate': 0.04}"
55,police struggle to find possible motives for austin bombings,0,police struggle to find possible for ,1,1,0.9538461538461539,"['former trump doctor accuses president ', 'russia hands us its behind response ', 'arab soccer players refuse to sing ', '3 alternative energy options you can ', 'hey trump suppoers robe de niro is ']","['make music great again with these 10 ', 'clergy abuse victims took their stories ', 'cynthia nixon challenges andrew cuomo ', '2 women accuse tom brokaw of sexual ', 'republicans got with gerrymandering ']","{'trump': 0.08, 'former': 0.04, 'doctor': 0.04, 'accuses': 0.04, 'president': 0.04}","{'make': 0.043478260869565216, 'music': 0.043478260869565216, 'great': 0.043478260869565216, '10': 0.043478260869565216, 'clergy': 0.043478260869565216}"
56,questioning gender amid a chaotic east village childhood the new york times,1,questioning gender amid a chaotic east ,0,0,0.9538461538461539,"['noh korea still open to talks after ', 'clergy abuse victims took their stories ', 'these old marijuana movie posters may ', 'mark zuckerberg and priscilla chan ', '5 ways netflix tricks you into watching ']","['china tries to censor ai victory over ', 'us insiders – not russia – leaked clinton ', 'russia hands us its response to 1 kirby ', 'thousands travel home to ireland to ', 'former trump doctor accuses president ']","{'noh': 0.043478260869565216, 'korea': 0.043478260869565216, 'still': 0.043478260869565216, 'open': 0.043478260869565216, 'talks': 0.043478260869565216}","{'us': 0.07407407407407407, '–': 0.07407407407407407, 'russia': 0.07407407407407407, 'china': 0.037037037037037035, 'tries': 0.037037037037037035}"
57,new england patriots elizabeth ii your monday evening briefing the new york times,1,new england patriots elizabeth ii your ,0,0,0.9733333333333334,"['these old marijuana movie posters may ', 'u s hits russia with sanctions for ', 'how got away with a good musical episode ', 'and head tells texas tells to you right ', 'and head have first black look at risk ']","['trump suppoers in texas protest against ', 'thousands of appear at site of standing ', 'top post nominee ‘ ’ at for christian ', 'top 10 scary list ghosts replaced by ', 'supreme cou rules priests do not have ']","{'head': 0.08695652173913043, 'tells': 0.08695652173913043, 'old': 0.043478260869565216, 'marijuana': 0.043478260869565216, 'posters': 0.043478260869565216}","{'top': 0.08333333333333333, 'trump': 0.041666666666666664, 'suppoers': 0.041666666666666664, 'texas': 0.041666666666666664, 'protest': 0.041666666666666664}"
58,chilean clergy abuse victims took their stories of survival to pope francis,0,clergy abuse victims took their stories ,0,0,0.9859154929577465,"['at least 5 dead in violent clashes ', 'conan o brien in on the royal wedding ', 'former student accuses in black killings ', 'republicans now marching with trump ', 'former student killed in sexual assault ']","['arab soccer players refuse to sing ', 'tim kaine clinton email announcement ', 'dozens dead after torrential rains ', 'designer of waterslide that decapitated ', 'cynthia nixon vows to keep fighting ']","{'former': 0.09090909090909091, 'student': 0.09090909090909091, 'least': 0.045454545454545456, '5': 0.045454545454545456, 'dead': 0.045454545454545456}","{'arab': 0.045454545454545456, 'soccer': 0.045454545454545456, 'players': 0.045454545454545456, 'refuse': 0.045454545454545456, 'sing': 0.045454545454545456}"
59,katie ledecky smashes her own world record in 400 freestyle the new york times,1,katie her own world record in 400 the ,1,1,0.9625,"['how sweetbitter captures the grit and ', 'syrian warn us turkey can ’ t be in ', 'and think have wants first look at ', '5 tips options you you without on the ', 'few lawmakers seem concerned with the ']","['5 movies to see with and without family ', 'republicans got with gerrymandering ', 'and jack s bonkers has people they ', 'u s slaps putin s circle with new sanctions ']","{'sweetbitter': 0.05263157894736842, 'captures': 0.05263157894736842, 'grit': 0.05263157894736842, 'syrian': 0.05263157894736842, 'warn': 0.05263157894736842}","{'5': 0.058823529411764705, 'movies': 0.058823529411764705, 'see': 0.058823529411764705, 'without': 0.058823529411764705, 'family': 0.058823529411764705}"
60,james corden recruits celebrity repoers to investigate who bit beyoncé,0,musicians fans mourn swedish dj avicii ,1,1,1.0,"['bill maher confronts dear friend roseanne ', 'laura ingraham ripped yet another on ', 'steven tyler admits to hitting on daughter ', 'laura ingraham ripped on twitter for ', 'sean penn rips steve bannon you can ']","['nikki haley hits back at white house ', 'neil young doesn t mince words about ', 'broad city star her sexuality i kind ', 'simpsons creator on apu debate people ', 'helen hunt gives update on ‘ mad about ']","{'laura': 0.08, 'ingraham': 0.08, 'ripped': 0.08, 'bill': 0.04, 'maher': 0.04}","{'nikki': 0.038461538461538464, 'haley': 0.038461538461538464, 'hits': 0.038461538461538464, 'back': 0.038461538461538464, 'white': 0.038461538461538464}"
61,breaking obama now considering maial law because of mass riots conservative daily post,1,breaking obama now considering maial ,1,1,0.9897959183673469,"['a candidate rises on vows to control ', 'breaking obama now considering maial ', 'breaking clinton foundation for hillary ', 'breaking putin just gave obama 24 hours ', 'breaking clinton “ we re have to people ']","['new york times calls on gop to protect ', 'breaking multiple victims shot near ', 'fbi search of cia leak suspect turned ', 'interior dept dodges watchdog ’ s questions ', 'gop senator called out for pushing ']","{'breaking': 0.18181818181818182, 'obama': 0.09090909090909091, 'clinton': 0.09090909090909091, 'candidate': 0.045454545454545456, 'rises': 0.045454545454545456}","{'gop': 0.07407407407407407, 'new': 0.037037037037037035, 'york': 0.037037037037037035, 'times': 0.037037037037037035, 'calls': 0.037037037037037035}"
62,slovakia s prime minister fico quits amid crisis over murdered journalist,0,slovakia s prime minister fico quits ,0,0,0.96875,"['gop who cop its sexuality will quit ', 'colbe wants to turn nyc into a new ', 'gop who cop store with viral could ', 'stephen colbe ’ s trump ban awork on ', 'slovakia s prime minister fico quits ']","['george soros progressive groups to ', 'gop congressman doug lamborn thrown ', 'supreme cou to take hard look at paisan ', 'fbi debunks hillary clinton email trump ', 'michael moore admits no women ever ']","{'gop': 0.08, 'cop': 0.08, 'colbe': 0.08, 'sexuality': 0.04, 'quit': 0.04}","{'george': 0.038461538461538464, 'soros': 0.038461538461538464, 'progressive': 0.038461538461538464, 'groups': 0.038461538461538464, 'gop': 0.038461538461538464}"
63,make music great again with these 10 trumped up album covers,1,make music great again with these 10 ,0,0,1.0,"['no or graduation ceremony for teen ', 'republicans head into mid terms with ', 'republicans got with gerrymandering ', 'man who dressed up as white house easter ', 'israeli forces kill at least 16 palestinian ']","['dominates michigan in ncaa championship ', 'republicans us marching with trump ', 'russia vows to expand black list of ', 'no hours of raging deadly prison violence ', 'hey msm illegal alien suppoer makes ']","{'republicans': 0.09523809523809523, 'graduation': 0.047619047619047616, 'ceremony': 0.047619047619047616, 'teen': 0.047619047619047616, 'head': 0.047619047619047616}","{'dominates': 0.041666666666666664, 'michigan': 0.041666666666666664, 'ncaa': 0.041666666666666664, 'championship': 0.041666666666666664, 'republicans': 0.041666666666666664}"
64,hey msm illegal alien suppoer makes death threat against trump in spanish,1,israeli troops wound 13 on gaza border ,1,1,0.9827586206896551,"['fox news all but ignores nationwide ', 'fox news said to settle group of lawsuits ', 'launch protest against pope francis ', 'russia vows to expand black list of ', 'hey msm illegal alien suppoer makes ']","['fox news repoer sarah huckabee sanders ', 'bill maher reveals 25 things you don ', 'stephen colbe wants mueller to give ', 'southern leader who said abused women ', 'israeli forces kill at least 16 palestinian ']","{'fox': 0.08, 'news': 0.08, 'ignores': 0.04, 'nationwide': 0.04, 'said': 0.04}","{'fox': 0.037037037037037035, 'news': 0.037037037037037035, 'repoer': 0.037037037037037035, 'sarah': 0.037037037037037035, 'huckabee': 0.037037037037037035}"
65,u s mexico and canada likely to affirm joint world cup bid the new york times,1,a long gone returns to florida leaving ,1,1,0.9826086956521739,"['‘ they broke it ’ bought it ’ the new ', 'a long gone returns to florida leaving ', '‘ things you re ’ about fbi visit ’ ', 'a third woman is suing to break a trump ', '‘ i broke it ’ m not be a the new york ']","['‘ ’ has the second best care on down ', 'how sweetbitter captures the grit and ', '‘ things we will be able to visit the ', '‘ things you re ’ their able to visit ', '‘ things you ’ s death bbc about trump ']","{'’': 0.18518518518518517, '‘': 0.1111111111111111, 'broke': 0.07407407407407407, 'new': 0.07407407407407407, 'bought': 0.037037037037037035}","{'‘': 0.17391304347826086, '’': 0.13043478260869565, 'things': 0.13043478260869565, 'able': 0.08695652173913043, 'visit': 0.08695652173913043}"
66,helen hunt gives promising update on ‘mad about you’ reboot,0,fox news sean hannity has our full ,0,0,0.9565217391304348,"['man dressed as elsa from frozen pushes ', 'giuliani says trump repaid lawyer for ', 'fbi debunks hillary s conspiracy theory ', 'new york times calls on gop to protect ', 'fox news guest personally asks donald ']","['new york city council launches probe ', 'new york times journalists who broke ', 'fox news melts down after hillary clinton ']","{'man': 0.037037037037037035, 'dressed': 0.037037037037037035, 'elsa': 0.037037037037037035, 'frozen': 0.037037037037037035, 'pushes': 0.037037037037037035}","{'new': 0.125, 'york': 0.125, 'city': 0.0625, 'council': 0.0625, 'launches': 0.0625}"
67,president obama and president elect donald trump meet at white house,1,aggretsuko is a workplace comedy where ,0,0,0.9852941176470589,"['louisiana secretary of state resigns ', 'former student accuses in in killings ', 'senate does equifax a favor as a former ', 'watch blue bid 000 on a face it s no ', 'southern leader who said abused women ']","['remy ma explains the impoance of melanin ', '13 reasons why goes beyond the tapes ', 'blacks for trump rejoice trump has ', 'former student is a black missiles ', 'former student foundation ceo after ']","{'former': 0.09090909090909091, 'louisiana': 0.045454545454545456, 'secretary': 0.045454545454545456, 'state': 0.045454545454545456, 'resigns': 0.045454545454545456}","{'trump': 0.09523809523809523, 'former': 0.09523809523809523, 'student': 0.09523809523809523, 'remy': 0.047619047619047616, 'explains': 0.047619047619047616}"
68,it was protests peddling and presidents at this year s nra convention,0,the fbi has why it is not get a presidency ,1,0,0.9523809523809523,"['trump claims said to be able to hear ', 'breaking clinton “ we re have had to ', 'trump claims doctor on white house ', 'new york times calls on gop to protect ', 'new federal data shows how black students ']","['trump claims said to be violated of ', 'trump says talks under way for release ', 'former clinton foundation trump begging ', 'fbi debunks hillary clinton email trump ', 'new york times journalists who broke ']","{'trump': 0.08, 'claims': 0.08, 'new': 0.08, 'said': 0.04, 'able': 0.04}","{'trump': 0.16, 'clinton': 0.08, 'claims': 0.04, 'said': 0.04, 'violated': 0.04}"
69,you’d be surprised at how many foods contain added sugar the new york times,1,donald trump ’ s campaign by embrace ,1,1,0.975609756097561,"['‘ ’ has the second best each on down ', '‘ i ’ fans will be obama by to offer ', '‘ the founder ’ burgers fries of the ', 'how sweetbitter captures the grit and ', '‘ things anti trump ’ s erdogan to ']","['trump to violate iran nuclear deal ', '‘ ’ has the second best care on their ', 'how a make media way to talk about ', '‘ things you ’ s death bbc about the ', 'u s election in michigan governor s ']","{'‘': 0.17391304347826086, '’': 0.17391304347826086, 'second': 0.043478260869565216, 'best': 0.043478260869565216, 'fans': 0.043478260869565216}","{'‘': 0.08695652173913043, '’': 0.08695652173913043, 'trump': 0.043478260869565216, 'violate': 0.043478260869565216, 'iran': 0.043478260869565216}"
70,try to keep calm but k pop band bts is getting a documentary series,0,try to keep calm but k pop band bts ,0,0,0.9591836734693877,"['repo 33 of jay z claims photo for 200 ', 'repo fbi can ’ african pick after say ', 'repo 33 of jay z claims claims for ', 'watch blue bid 000 on a time it s no ', 'watch blue bid 000 on a new it s no ']","['video hackers expose hillary clinton ', 'breaking obama “ we have not had a ', 'trump claims bashes cnn buzzfeed over ', 'watch james corden get smashed in the ', 'how to hit sinclair where it hus it ']","{'repo': 0.10344827586206896, 'claims': 0.10344827586206896, '33': 0.06896551724137931, 'jay': 0.06896551724137931, 'z': 0.06896551724137931}","{'video': 0.047619047619047616, 'hackers': 0.047619047619047616, 'expose': 0.047619047619047616, 'hillary': 0.047619047619047616, 'clinton': 0.047619047619047616}"
71,obama to hillary under the bus you go,1,here s what to let under in vote <end> ,0,0,0.9726027397260274,"['in rare lgbtq rights win kenyan cou ', 'here s what everyone gets wrong about ', 'what robe mueller repoedly wants to ', 'and jack s bonkers has people they ', 'michael cohen repoedly to plead social ']","['obama orders five last minute most ', 'gop food stamp bill might be harsh ', 'donald trump deutsche bank did not ', 'trump admits to making something up ', 'gop congressman doug lamborn thrown ']","{'repoedly': 0.09523809523809523, 'rare': 0.047619047619047616, 'lgbtq': 0.047619047619047616, 'rights': 0.047619047619047616, 'win': 0.047619047619047616}","{'gop': 0.08333333333333333, 'trump': 0.08333333333333333, 'obama': 0.041666666666666664, 'orders': 0.041666666666666664, 'five': 0.041666666666666664}"
72,washington nfl cheerleaders say they were required to pose nude act as escos repo,0,2 senate democrats vow to confirm climate ,1,1,0.9473684210526315,"['video shows u s order in former us ', 'former clinton foundation ceo begging ', 'video shows u s agents trying to force ', 'breaking clinton was this a coordinated ', '2 senate candidate vow to confirm climate ']","['2 senate to be a meeting for flip 000 ', 'video shows u s agents in former candidate ', 'breaking clinton “ we re have had to ', 'new zealand diplomat on u s show just ', 'repo fbi director will facial recognition ']","{'video': 0.07692307692307693, 'shows': 0.07692307692307693, 'u': 0.07692307692307693, 'former': 0.07692307692307693, 'clinton': 0.07692307692307693}","{'u': 0.08333333333333333, '2': 0.041666666666666664, 'senate': 0.041666666666666664, 'meeting': 0.041666666666666664, 'flip': 0.041666666666666664}"
73,iran accuses thomson reuters charity official of sedition the new york times,1,after broadway seeks a the new york ,1,1,0.991869918699187,"['after broadway seeks a the new york ', 'france ’ s overseas territories kick ', 'caught on tape isis iraqi abrams with ', 'texas education board votes to create ', 'how to wong foo paved the way for the ']","['senate confirms mike pompeo as secretary ', 'u s slaps putin s circle with new sanctions ', 'democratic candidate for maryland governor ', 'some cities want their noncitizen immigrants ', 'trump throws away his regurgitates ']","{'broadway': 0.043478260869565216, 'seeks': 0.043478260869565216, 'new': 0.043478260869565216, 'york': 0.043478260869565216, 'france': 0.043478260869565216}","{'senate': 0.043478260869565216, 'confirms': 0.043478260869565216, 'mike': 0.043478260869565216, 'pompeo': 0.043478260869565216, 'secretary': 0.043478260869565216}"
74,exclusive – caer page requests release of fisa warrant details ‘concocted’ by james comey’s fbi breitba,1,lds church ’ s new ‘ mormon and gay ,0,0,1.0,"['exclusive ’ congressman ken ’ s ‘ the ', 'watch alec baldwin ’ s trump faces ', 'repo pro common jeb bush former staffer ', '‘ harry potter and the cursed child ', 'exclusive — congressman ken ’ s ‘ the ']","['exclusive – caer page requests release ', 'exclusive rep congressman ken war against ', 'investment strategist forecasts collapse ', 'andrew maguire – paper gold market ', 'video hackers expose hillary ’ s ‘ ']","{'’': 0.13333333333333333, '‘': 0.1, 'exclusive': 0.06666666666666667, 'congressman': 0.06666666666666667, 'ken': 0.06666666666666667}","{'exclusive': 0.07407407407407407, '–': 0.07407407407407407, 'caer': 0.037037037037037035, 'page': 0.037037037037037035, 'requests': 0.037037037037037035}"
75,sean penn rips steve bannon you can t age like that without hating people,0,steven mnuchin sure seemed to enjoy ,1,1,0.9655172413793104,"['fox news all down but michael cohen ', 'sean penn rips steve bannon you can ', 'betsy devos stirs uproar by saying ', 'gop congresswoman blames deep state ', 'former clinton foundation ceo begging ']","['bill gates says trump didn t know the ', 'breaking multiple victims shot near ', 'breaking clinton “ we re have to say ', 'helen hunt gives update on ‘ mad about ', 'tomi lahren hits back at genealogist ']","{'fox': 0.041666666666666664, 'news': 0.041666666666666664, 'michael': 0.041666666666666664, 'cohen': 0.041666666666666664, 'sean': 0.041666666666666664}","{'breaking': 0.08, 'bill': 0.04, 'gates': 0.04, 'says': 0.04, 'trump': 0.04}"
