index,original text,true class,decoded text,black box prediction,decision tree prediction,fidelity,exemplars,counter exemplars,top exemplar words,top counter exemplar words,time to generate
33,sewer rats could watch this movie and be so skeeved out that they d need a shower,0,sewer rats could watch this movie and be so skeeved out that they d need a shower,0,0,0.9545454545454546,"['the film is a primer on sentence of the film a movie ', 'the film is a primer on its own it feels like a lot ', 'the film is a primer on its own hollywood director ', 'the film is so many of its own in reality tv and so ', 'the film is so many of its own in reality tv in which ']","['a movie that so of the best films like a confidence ', 'the film is so of the 70s s film in which with sensitivity ', 'the film is a primer on the rules of attraction and ', 'the film is a primer on the beach with humor and humor ', 'a movie that one of the best films of the year with ']","{'primer': 0.2, 'many': 0.13333333333333333, 'reality': 0.13333333333333333, 'tv': 0.13333333333333333, 'sentence': 0.06666666666666667}","{'best': 0.11764705882352941, 'films': 0.11764705882352941, 'primer': 0.11764705882352941, 'humor': 0.11764705882352941, 'like': 0.058823529411764705}",0.035416364669799805
34,directed without the expected flair or imagination by hong kong master john woo windtalkers airs just about every cliche in the war movie compendium across its indulgent two hour and fifteen minute length,0,directed without the expected flair or imagination by hong kong master john woo windtalkers airs just about every cliche in the war movie compendium across its indulgent two hour and fifteen minute length,0,0,0.9636363636363636,"['the film has the perfect characters are not to give ', 'the film has all the rules of water melodrama which ', 'the film has been a huge fan of dickens in which is ', 'the film has the perfect characters are too much but ', 'the film has been a huge fan of dickens page ceainly ']","['the film has a laundry cast of human comedy is a fascinating ', 'the film has a laundry cast of war shocomings are ', 'the film has a laundry cast of movie references but ', 'the film has an infectious enthusiasm and it doesn ', 'the film has a laundry exercise in camera work but ']","{'perfect': 0.11764705882352941, 'characters': 0.11764705882352941, 'huge': 0.11764705882352941, 'fan': 0.11764705882352941, 'dickens': 0.11764705882352941}","{'laundry': 0.2222222222222222, 'cast': 0.16666666666666666, 'human': 0.05555555555555555, 'comedy': 0.05555555555555555, 'fascinating': 0.05555555555555555}",0.04300832748413086
35,an alternately raucous and sappy ethnic sitcom you d be wise to send your regrets,0,an alternately raucous and sappy ethnic sitcom you d be wise to send your regrets,1,1,0.9767441860465116,"['the film is a primer on its own director director ', 'the film is a primer on its own animated tv and in ', 'the film is a primer on its own it s a of healthy ', 'a movie that one of the best films of the situation ', 'it s a very tasteful to look at it s john in this ']","['the film is a primer on its own and fills its characters ', 'the film is so many that its through the film s mid ']","{'primer': 0.2, 'director': 0.13333333333333333, 'animated': 0.06666666666666667, 'tv': 0.06666666666666667, 'healthy': 0.06666666666666667}","{'primer': 0.2, 'fills': 0.2, 'characters': 0.2, 'many': 0.2, 'mid': 0.2}",0.0166623592376709
36,the best thing that can be said of the picture is that it does have a few cute moments,0,the best thing that can be said of the picture is that it does have a few cute moments,1,1,0.9487179487179487,"['the film is a primer on the beach with humor and humor ', 'the film is a primer on its own animated tv and in ', 'the film is so many of its own in reality filmmaking ', 'the film is a primer on its own it s a rewarding balance ', 'the film is so of the 70s it would be adequately emphasized ']","['the film is a primer on its own animated tv in which ', 'the film is a primer on sentence of the film a movie ', 'the film is a primer on its own animated tv director ']","{'primer': 0.17647058823529413, 'humor': 0.11764705882352941, 'beach': 0.058823529411764705, 'animated': 0.058823529411764705, 'tv': 0.058823529411764705}","{'primer': 0.3333333333333333, 'animated': 0.2222222222222222, 'tv': 0.2222222222222222, 'sentence': 0.1111111111111111, 'director': 0.1111111111111111}",0.01930975914001465
37,jones helps breathe some life into the insubstantial plot but even he is overwhelmed by predictability,0,jones helps breathe some life into the insubstantial plot but even he is overwhelmed by predictability,1,1,0.9285714285714286,"['the film is a primer on its own director director ', 'the film has a number of themes a complex on a good ', 'the film is a primer on its own it s a of above the ', 'the film is a primer on its own it fills a good movie ', 'it s a very tasteful rock and roll movie you could ']","['the film is a contrivance as aificial as the film ', 'the film is a primer on its own hollywood director ', 'the film is a primer on its own animated tv and rather ']","{'primer': 0.2, 'director': 0.13333333333333333, 'good': 0.13333333333333333, 'number': 0.06666666666666667, 'themes': 0.06666666666666667}","{'primer': 0.2222222222222222, 'contrivance': 0.1111111111111111, 'aificial': 0.1111111111111111, 'hollywood': 0.1111111111111111, 'director': 0.1111111111111111}",0.0164644718170166
38,anyone who suffers through this film deserves at the very least a big box of consolation candy,0,anyone who suffers through this film deserves at the very least a big box of consolation candy,1,1,0.9714285714285714,"['the film is a primer on its own animated tv and in ', 'the film is a primer on its own and director michael ', 'anyone who suffers through this film deserves at the very least a big box of consolation candy', 'the film is so of the best films of the year with ', 'the film is a primer on its own it s a of healthy ']","['the film is a primer on sentence of the film a movie ', 'the film is a primer on its own animated tv director ', 'the film is so of those who try to look away from ', 'the film is a contrivance as aificial as the film ']","{'primer': 0.15789473684210525, 'animated': 0.05263157894736842, 'tv': 0.05263157894736842, 'director': 0.05263157894736842, 'michael': 0.05263157894736842}","{'primer': 0.18181818181818182, 'sentence': 0.09090909090909091, 'animated': 0.09090909090909091, 'tv': 0.09090909090909091, 'director': 0.09090909090909091}",0.020606517791748047
39,moderately involving despite bargain basement photography and hackneyed romance,0,moderately involving despite bargain basement photography and hackneyed romance,0,0,0.967391304347826,"['the film is a primer on its beach with great way or ', 'the film s visceral and predictable honest and the ', 'the film s so uninspiring that could a gorgeously ', 'a film that one would have been in the whole movie ', 'a movie that rare into a man who can t seen it s not ']","['a movie that so tale about three years ago and lucy ', 'the film is a recycled and unsentimental look at the ', 'the film is a primer on its own and director in u ', 'the film is a primer on its head and fills it all ', 'the film is a solid album of inspiration and economical ']","{'primer': 0.0625, 'beach': 0.0625, 'great': 0.0625, 'way': 0.0625, 'visceral': 0.0625}","{'primer': 0.1111111111111111, 'tale': 0.05555555555555555, 'three': 0.05555555555555555, 'years': 0.05555555555555555, 'ago': 0.05555555555555555}",0.09352755546569824
40,it recycles every clich about gays in what is essentially an extended soap opera,0,it recycles every clich about gays in what is essentially an extended soap opera,0,0,0.9782608695652174,"['the film is a primer on its own and fills its characters ', 'the film is a primer on sentence of the film a movie ', 'a movie that rare into a man who can not always in ', 'the film is a primer on its own it feels like a lot ', 'the film is so many of its own in reality tv in which ']","['a movie that one of the best films of the situation ', 'the film is a primer on its own and director in its ', 'the film is so of the 70s it would be adequately emphasized ', 'the film is a primer on its own in town with action ', 'it s a very tasteful rock and roll movie you could ']","{'primer': 0.2, 'fills': 0.06666666666666667, 'characters': 0.06666666666666667, 'sentence': 0.06666666666666667, 'rare': 0.06666666666666667}","{'primer': 0.11764705882352941, 'one': 0.058823529411764705, 'best': 0.058823529411764705, 'films': 0.058823529411764705, 'situation': 0.058823529411764705}",0.03570723533630371
41,hilarious acidic brit comedy,1,hilarious acidic brit comedy,0,0,0.991869918699187,"['the film s blatant is one reason it s just too long ', 'the movie is a mediocre movie tale about a good time ', 'the film s so anti jokes are off like 100 minutes ', 'the film s so predictable and are rolling over the ', 'a movie that one would be an in his typical film <end> ']","['the film s a gaudy bag of a icon that feels <end> ', 'the film s visceral and mischievous sense of the love ', 'a film that will enthrall the whole thing of a icon ', 'the film s visceral and affection realism with a confidence ', 'the film s visceral and predictable above with a shots ']","{'one': 0.1111111111111111, 'blatant': 0.05555555555555555, 'reason': 0.05555555555555555, 'long': 0.05555555555555555, 'mediocre': 0.05555555555555555}","{'visceral': 0.15789473684210525, 'icon': 0.10526315789473684, 'gaudy': 0.05263157894736842, 'bag': 0.05263157894736842, 'feels': 0.05263157894736842}",0.17642807960510254
42,sade is an engaging look at the controversial eponymous and fiercely atheistic hero,1,sade is an engaging look at the controversial eponymous and fiercely atheistic hero,1,1,0.9666666666666667,"['a thoughtful movie one of s best and in a performance ', 'a movie that one of the best films of the year with ', 'the film s so of the reassuring adaptation of a with ', 'it s a very tasteful rock and roll movie you could ', 'a movie that so of the highest and the of povey to ']","['the film s so uninspiring that may not have done in ', 'a movie that rare into a man who can t seen it s not ', 'a movie that one would be profane politically the ']","{'one': 0.125, 'best': 0.125, 'thoughtful': 0.0625, 'performance': 0.0625, 'films': 0.0625}","{'uninspiring': 0.1, 'may': 0.1, 'done': 0.1, 'rare': 0.1, 'man': 0.1}",0.02149653434753418
43,flashy gadgets and whirling fight sequences may look cool but they can t distract from the flawed suppo structure holding equilibrium up,0,flashy gadgets and whirling fight sequences may look cool but they can t distract from the flawed suppo structure holding equilibrium up,1,1,0.9512195121951219,"['the film has a contrivance as aificial as the exalted ', 'the film is so of those who try to look away from ', 'the film is so of the best films of the year with ', 'the film is a primer on the film s delicate little ', 'the film is a primer on its own it s a of healthy ']","['the film is a primer on sentence of the film a movie ', 'the film is too many that its scenes in reality of ', 'the film has the perfect characters are not to lend ']","{'primer': 0.14285714285714285, 'contrivance': 0.07142857142857142, 'aificial': 0.07142857142857142, 'exalted': 0.07142857142857142, 'try': 0.07142857142857142}","{'primer': 0.125, 'sentence': 0.125, 'many': 0.125, 'scenes': 0.125, 'reality': 0.125}",0.021417617797851562
44,the audience when i saw this one was chuckling at all the wrong times and that s a bad sign when they re supposed to be having a collective hea attack,0,the audience when i saw this one was chuckling at all the wrong times and that s a bad sign when they re supposed to be having a collective hea attack,0,0,0.9649122807017544,"['the film is so consistently unimaginative that doesn ', 'the film is too many out to crush the same ride that ', 'the film has been in years old but director s a bad ', 'the film has the perfect characters are too much but ', 'the film is too many or even through the movie s of ']","['the film has an infectious enthusiasm and the movie ', 'the film has a laundry cast of war guilt as it s so ', 'the film is so of those films try to be missing from ', 'the film has all the rules of water melodrama which ', 'the film has all the rules of lurid melodrama into ']","{'many': 0.14285714285714285, 'consistently': 0.07142857142857142, 'unimaginative': 0.07142857142857142, 'crush': 0.07142857142857142, 'ride': 0.07142857142857142}","{'rules': 0.13333333333333333, 'melodrama': 0.13333333333333333, 'infectious': 0.06666666666666667, 'enthusiasm': 0.06666666666666667, 'laundry': 0.06666666666666667}",0.039984703063964844
45,in the spirit of the season i assign one bright shining star to robeo benigni s pinocchio but i guarantee that no wise men will be following after it,0,in the spirit of the season i assign one bright shining star to robeo benigni s pinocchio but i guarantee that no wise men will be following after it,0,0,0.9523809523809523,"['the film is so many of the time it s so bad that it ', 'the film is too many or even video it s got a movie ', 'the film has a contrivance as aificial as the exalted ', 'the film has the perfect characters are too many of ', 'in the spirit of the season i assign one bright shining star to robeo benigni s pinocchio but i guarantee that no wise men will be following after it']","['the film is so of those films try to be missing from ', 'the film has an infectious enthusiasm and we re touched ', 'the film has a laundry cast of movie references but ', 'the film has a laundry list of movie largely for the ', 'the film is so of those films which there are moments ']","{'many': 0.1111111111111111, 'time': 0.037037037037037035, 'bad': 0.037037037037037035, 'even': 0.037037037037037035, 'video': 0.037037037037037035}","{'films': 0.14285714285714285, 'laundry': 0.14285714285714285, 'try': 0.07142857142857142, 'missing': 0.07142857142857142, 'infectious': 0.07142857142857142}",0.02666497230529785
46,escapism in its purest form,1,escapism in its purest form,1,1,0.967479674796748,"['the film s so uninspiring that could a long and in ', 'a movie that one of the best films of the situation ', 'the film is a primer on its head and fills the top ', 'the film is a primer on its head and fills it all ', 'the film is a primer on its own in town with sensitivity ']","['a movie that one would have been exhausted by a pristine ', 'the film is a primer on its beach with great way or ', 'a movie that rare film about every to u s presentation ', 'the film s visceral and predictable honest and the ', 'the film s so uninspiring that could a job to the ']","{'primer': 0.17647058823529413, 'head': 0.11764705882352941, 'fills': 0.11764705882352941, 'uninspiring': 0.058823529411764705, 'could': 0.058823529411764705}","{'one': 0.05555555555555555, 'would': 0.05555555555555555, 'exhausted': 0.05555555555555555, 'pristine': 0.05555555555555555, 'primer': 0.05555555555555555}",0.039351701736450195
47,it s not just the vampires that are damned in queen of the damned the viewers will feel they suffer the same fate,0,it s not just the vampires that are damned in queen of the damned the viewers will feel they suffer the same fate,0,0,0.9736842105263158,"['the film is too many or even through the movie s of ', 'the film is too many out of these or historical moments ', 'the film is so many of the time it s so bad that it ', 'the film is so consistently unimaginative that doesn ', 'the film has been in years old but director s a bad ']","['the film is so consistently that the impoance of life ', 'the film has a laundry exercise in camera with and ', 'the film has a contrivance as aificial as the film ', 'the film is a primer on its own it s a of healthy ', 'the film is a primer on its own school comedy with ']","{'many': 0.21428571428571427, 'bad': 0.14285714285714285, 'even': 0.07142857142857142, 'historical': 0.07142857142857142, 'moments': 0.07142857142857142}","{'primer': 0.15384615384615385, 'consistently': 0.07692307692307693, 'impoance': 0.07692307692307693, 'life': 0.07692307692307693, 'laundry': 0.07692307692307693}",0.023326635360717773
48,for those who are intrigued by politics of the 70s the film is every bit as fascinating as it is flawed,1,for those who are intrigued by politics of the 70s the film is every bit as fascinating as it is flawed,0,0,0.9743589743589743,"['the film is a primer on sentence of the film a movie ', 'the film is a primer on a movie that should be better ', 'the film is so many of the time it s so bad that it ', 'the film is too many or even video it s got a movie ', 'the film is too many out of these or historical moments ']","['the film is a primer on the rules of attraction and ', 'the film is a primer on its own animated tv and in ', 'the film is a primer on its own and director michael ', 'the film is so of those films try to be missing it ', 'the film is a primer on its own school comedy with ']","{'many': 0.21428571428571427, 'primer': 0.14285714285714285, 'sentence': 0.07142857142857142, 'better': 0.07142857142857142, 'time': 0.07142857142857142}","{'primer': 0.26666666666666666, 'rules': 0.06666666666666667, 'attraction': 0.06666666666666667, 'animated': 0.06666666666666667, 'tv': 0.06666666666666667}",0.025681257247924805
49,ah nuld s action hero days might be over,0,ah nuld s action hero days might be over,0,0,0.9565217391304348,"['a movie that so of the energy than a romantic comedy ', 'a movie that so tale about being a bunch of time in ', 'a movie that so of the energy in a of healthy actors ', 'a movie that one would have been exhausted by someone ', 'a movie that rare into a man who can t seen it s not ']","['the film s so uninspiring that even a of above the ', 'a movie that so of the highest and the of povey to ', 'a movie that so of the highest and the most feeling ', 'the film is so of the 70s it would be adequately emphasized ', 'the film is so of the best films of the year with ']","{'energy': 0.125, 'romantic': 0.0625, 'comedy': 0.0625, 'tale': 0.0625, 'bunch': 0.0625}","{'highest': 0.15384615384615385, 'uninspiring': 0.07692307692307693, 'even': 0.07692307692307693, 'povey': 0.07692307692307693, 'feeling': 0.07692307692307693}",0.054637908935546875
50,broomfield reveals an ironic manifestation of institutionalized slavery that ties a black owned record label with a white empowered police force,1,broomfield reveals an ironic manifestation of institutionalized slavery that ties a black owned record label with a white empowered police force,1,1,0.9545454545454546,"['the film has a contrivance as aificial as the film ', 'the film is a primer on its own director director ', 'the film is a primer on its own and director in its ', 'the film is a primer on its own it s a of above the ', 'the film is so heavy and 295 preview screenings since ']","['a movie that one of the best films of the year with ', 'the film is so of the 70s or film in which it s performance ', 'the film is a primer on its own it feels like a lot ']","{'primer': 0.23076923076923078, 'director': 0.23076923076923078, 'contrivance': 0.07692307692307693, 'aificial': 0.07692307692307693, 'heavy': 0.07692307692307693}","{'one': 0.1, 'best': 0.1, 'films': 0.1, 'year': 0.1, '70s': 0.1}",0.018211841583251953
51,a compelling french psychological drama examining the encounter of an aloof father and his chilly son after 20 years apa,1,a compelling french psychological drama examining the encounter of an aloof father and his chilly son after 20 years apa,1,1,0.975609756097561,"['the film is so of those who try to look at but it ', 'the film is so of the best films of the year with ', 'the film is a primer on its own school comedy with ', 'the film is a contrivance as aificial as the movie ', 'the film is a primer on its own it s a of healthy ']","['the film is a primer on its own animated tv director ', 'the film is too many out of these or historical moments ', 'the film is a contrivance as aificial as the film ']","{'primer': 0.16666666666666666, 'try': 0.08333333333333333, 'look': 0.08333333333333333, 'best': 0.08333333333333333, 'films': 0.08333333333333333}","{'primer': 0.1111111111111111, 'animated': 0.1111111111111111, 'tv': 0.1111111111111111, 'director': 0.1111111111111111, 'many': 0.1111111111111111}",0.016146183013916016
52,what better message than love thyself could young women of any size receive,1,what better message than love thyself could young women of any size receive,0,0,0.98,"['the film is so of the 70s or film in which it s performance ', 'the film is a contrivance as aificial as the film ', 'the film is a primer on its own animated tv in which ', 'the film is so many that its through the film s mid ', 'the film is a primer on its own and fills its characters ']","['a movie that one would be an intelligent and a movie ', 'the film is a primer on its own it s a of above the ', 'the film has a number of themes a complex on a good ', 'the film is a primer on its own it fills a good movie ', 'a movie that so of the highest and the most famous ']","{'primer': 0.16666666666666666, '70s': 0.08333333333333333, 'performance': 0.08333333333333333, 'contrivance': 0.08333333333333333, 'aificial': 0.08333333333333333}","{'primer': 0.15384615384615385, 'good': 0.15384615384615385, 'one': 0.07692307692307693, 'would': 0.07692307692307693, 'intelligent': 0.07692307692307693}",0.035501718521118164
53,a beguiling slow moving parable about the collision of past and present on a remote seacoast in iran,1,a beguiling slow moving parable about the collision of past and present on a remote seacoast in iran,1,1,0.9787234042553191,"['the film is so of the 70s it would be adequately emphasized ', 'the film is a primer on its own it s a of above the ', 'the film is a primer on its own animated tv and director ', 'a beguiling slow moving parable about the collision of past and present on a remote seacoast in iran', 'the film is a primer on the rules of attraction and ']","['the film is a primer on its own animated tv and rather ', 'the film is a primer on its own it feels like a lot ', 'the film is a primer on sentence of the film a movie ']","{'primer': 0.13636363636363635, '70s': 0.045454545454545456, 'would': 0.045454545454545456, 'adequately': 0.045454545454545456, 'emphasized': 0.045454545454545456}","{'primer': 0.3, 'animated': 0.1, 'tv': 0.1, 'rather': 0.1, 'feels': 0.1}",0.01992344856262207
54,you needn t be steeped in 50s sociology pop culture or movie lore to appreciate the emotional depth of haynes work though haynes style apes films from the period its message is not rooted in that decade,1,you needn t be steeped in 50s sociology pop culture or movie lore to appreciate the emotional depth of haynes work though haynes style apes films from the period its message is not rooted in that decade,1,1,0.9574468085106383,"['the film has the perfect of s best and the characters ', 'the film has a laundry cast of war shocomings are ', 'the film has a laundry cast of war shocomings but ', 'the film has a laundry list of movie experiences will ', 'the film has the perfect of s best films the characters ']","['the movie has been in this is that rare drama that ', 'the film has the perfect characters are not to compromise ', 'the movie has been in years old but director michael ']","{'laundry': 0.16666666666666666, 'perfect': 0.1111111111111111, 'best': 0.1111111111111111, 'characters': 0.1111111111111111, 'cast': 0.1111111111111111}","{'rare': 0.1111111111111111, 'drama': 0.1111111111111111, 'perfect': 0.1111111111111111, 'characters': 0.1111111111111111, 'compromise': 0.1111111111111111}",0.017642498016357422
55,a chronicle not only of one man s quest to be president but of how that man single handedly turned a plane full of hard bitten cynical journalists into what was essentially by campaign s end an extended publicity depament,1,a chronicle not only of one man s quest to be president but of how that man single handedly turned a plane full of hard bitten cynical journalists into what was essentially by campaign s end an extended publicity depament,1,1,0.9636363636363636,"['the film has a laundry cast of war shocomings but ', 'the movie has the perfect of the best films the film ', 'the film has an infectious enthusiasm and we re touched ', 'the film has an infectious enthusiasm and it s simply ', 'the film has a laundry cast of human shocomings but ']","['the movie has all the rules of attraction is realistic ', 'the movie has the fact that the is a rewarding balance ', 'the movie has been in this time or movie we have been ', 'the movie has been in this one of human life but ultimately ', 'the movie has been readily dismissed as the pitch ']","{'laundry': 0.11764705882352941, 'cast': 0.11764705882352941, 'shocomings': 0.11764705882352941, 'infectious': 0.11764705882352941, 'enthusiasm': 0.11764705882352941}","{'rules': 0.07142857142857142, 'attraction': 0.07142857142857142, 'realistic': 0.07142857142857142, 'fact': 0.07142857142857142, 'rewarding': 0.07142857142857142}",0.03213834762573242
56,one of the worst movies of the year,0,one of the worst movies of the year,0,0,0.9696969696969697,"['a movie that so of the energy in a of healthy tv s ', 'a movie that rare into a man who can not always in ', 'the film s so uninspiring that could a job to the ', 'a movie that so of the energy than a romantic comedy ', 'the film is a primer on sentence of the film a movie ']","['the film is a primer on its own in town with sensitivity ', 'the film is a primer on its own and director in years ', 'it s a very tasteful to look at it s so far more interesting ', 'a movie that one would be an intelligent and a movie ', 'the film s so uninspiring that could a taste of the ']","{'energy': 0.14285714285714285, 'healthy': 0.07142857142857142, 'tv': 0.07142857142857142, 'rare': 0.07142857142857142, 'man': 0.07142857142857142}","{'primer': 0.125, 'town': 0.0625, 'sensitivity': 0.0625, 'director': 0.0625, 'years': 0.0625}",0.05675840377807617
57,on a ceain base level blue crush delivers what it promises just not well enough to recommend it,0,on a ceain base level blue crush delivers what it promises just not well enough to recommend it,0,0,0.9523809523809523,"['on a ceain base level blue crush delivers what it promises just not well enough to recommend it', 'the film is a primer on its own hollywood director ', 'the film is too many or even video it fills john in ', 'the film is a primer on its own animated tv director ', 'the film is a contrivance as aificial as the movie ']","['the film has a number of themes a complex on a good ', 'the film is a primer on its own director director ', 'the film is so of the 70s celebratory film is a lot ', 'the film is so consistently that the impoance of life ', 'the film is a primer on its own animated tv and in ']","{'primer': 0.08333333333333333, 'director': 0.08333333333333333, 'ceain': 0.041666666666666664, 'base': 0.041666666666666664, 'level': 0.041666666666666664}","{'primer': 0.125, 'director': 0.125, 'number': 0.0625, 'themes': 0.0625, 'complex': 0.0625}",0.023369789123535156
58,frailty offers chills much like those that you get when sitting around a campfire around midnight telling creepy stories to give each other the willies and there s no way you won t be talking about the film once you exit the theater,1,frailty offers chills much like those that you get when sitting around a campfire around midnight telling creepy stories to give each other the willies and there s no way you won t be talking about the film once you exit the theater,0,0,0.9859154929577465,"['the movie has all the rules of attraction is realistic ', 'the movie has been more than a fair film if he s changed ', 'the movie has been in this one of human comedy that ', 'the movie has been in this one of human comedy with ', 'the movie i have been in this is one thing in the ']","['the movie has a laundry of a movie that you can hear ', 'a movie that harps on and a jr but there isn t a definitive ', 'the movie has the fact of the best examples of his ']","{'one': 0.23076923076923078, 'human': 0.15384615384615385, 'comedy': 0.15384615384615385, 'rules': 0.07692307692307693, 'attraction': 0.07692307692307693}","{'laundry': 0.125, 'hear': 0.125, 'harps': 0.125, 'jr': 0.125, 'definitive': 0.125}",0.02350783348083496
59,an exhilarating serving of movie fluff,1,an exhilarating serving of movie fluff,0,0,1.0,"['the film s blatant is one reason it s just too long ', 'the film s so predictable and are rolling over the ', 'a movie that tries to the usual woods but winds a ', 'the film is a mediocre movie tale about a great movie ', 'a film that will enthrall the whole thing and just ']","['the film s blatant is so good and its b <end> ', 'the film s a gaudy bag of a icon that <end> ', 'the film s blatant is so good and ultimately hope ', 'the film s a gaudy bag of a icon that s <end> ', 'a movie that tries to the silence of the field and ']","{'blatant': 0.0625, 'one': 0.0625, 'reason': 0.0625, 'long': 0.0625, 'predictable': 0.0625}","{'blatant': 0.125, 'good': 0.125, 'gaudy': 0.125, 'bag': 0.125, 'icon': 0.125}",0.17800617218017578
60,so clich d that at one point they literally upset an apple ca,0,so clich d that at one point they literally upset an apple ca,1,1,0.9830508474576272,"['the film is so of the best films of the year with ', 'so clich d that at one point they literally upset an apple ca', 'it s a very tasteful to look at it s so devoid of ', 'the film s so uninspiring that even a of h blade 2 ', 'the film has a number of themes a complex on a good ']","['a movie that one would be profane politically the ', 'a movie that so tale about being a bunch of time in ', 'a movie that one would have been seen in advance or ']","{'best': 0.045454545454545456, 'films': 0.045454545454545456, 'year': 0.045454545454545456, 'clich': 0.045454545454545456, 'one': 0.045454545454545456}","{'one': 0.18181818181818182, 'would': 0.18181818181818182, 'profane': 0.09090909090909091, 'politically': 0.09090909090909091, 'tale': 0.09090909090909091}",0.018715858459472656
61,the piano teacher is not an easy film it forces you to watch people doing unpleasant things to each other and themselves and it maintains a cool distance from its material that is deliberately unsettling,1,the piano teacher is not an easy film it forces you to watch people doing unpleasant things to each other and themselves and it maintains a cool distance from its material that is deliberately unsettling,1,1,0.9615384615384616,"['the film has all the rules of lurid melodrama but ', 'the film has a laundry cast of human comedy that it ', 'the film has a laundry cast of human situation and ', 'the film has the perfect of s best and the characters ', 'the film has a laundry cast of war observation moments ']","['the movie has been readily dismissed as the pitch ', 'the film has the perfect characters are too much but ']","{'laundry': 0.15789473684210525, 'cast': 0.15789473684210525, 'human': 0.10526315789473684, 'rules': 0.05263157894736842, 'lurid': 0.05263157894736842}","{'readily': 0.16666666666666666, 'dismissed': 0.16666666666666666, 'pitch': 0.16666666666666666, 'perfect': 0.16666666666666666, 'characters': 0.16666666666666666}",0.015702486038208008
62,friday after next is a lot more bluster than bite,0,friday after next is a lot more bluster than bite,0,0,0.9518072289156626,"['the film is a primer on its beach with great way or ', 'a movie that so tale about being a bunch of time in ', 'a movie that so fresh and thoroughly but el is bad ', 'a film that one would have been in the whole movie ', 'a movie that one would have been exhausted by someone ']","['the film s a gaudy bag of a icon that s career <end> ', 'the film is a primer on its beach with great dialogue ', 'the film is so of the 70s it would be adequately emphasized ', 'the film is a solid album of family and direction ', 'the film s so of the reassuring adaptation of a with ']","{'one': 0.1111111111111111, 'would': 0.1111111111111111, 'primer': 0.05555555555555555, 'beach': 0.05555555555555555, 'great': 0.05555555555555555}","{'gaudy': 0.05555555555555555, 'bag': 0.05555555555555555, 'icon': 0.05555555555555555, 'career': 0.05555555555555555, 'primer': 0.05555555555555555}",0.07982611656188965
63,stuffed to the brim with ideas american instigator michael moore s film is a rambling examination of american gun culture that uses his usual modus operandi of crucifixion through juxtaposition,1,stuffed to the brim with ideas american instigator michael moore s film is a rambling examination of american gun culture that uses his usual modus operandi of crucifixion through juxtaposition,1,1,0.95,"['the film is a primer on its own it s a rewarding balance ', 'the film is so of those films that is a kind of nostalgic ', 'the film has been in years old but director s a bad ', 'the film is a contrivance as aificial as the film ', 'the film is a primer on the rules of popularity of ']","['the film is so many of the time it s so bad that it ', 'the film is too many or even video it s got a movie ', 'the film is a primer on sentence of the film a movie ']","{'primer': 0.13333333333333333, 'rewarding': 0.06666666666666667, 'balance': 0.06666666666666667, 'films': 0.06666666666666667, 'kind': 0.06666666666666667}","{'many': 0.2222222222222222, 'time': 0.1111111111111111, 'bad': 0.1111111111111111, 'even': 0.1111111111111111, 'video': 0.1111111111111111}",0.014392852783203125
64,it s so devoid of joy and energy it makes even jason x look positively shakesperean by comparison,0,it s so devoid of joy and energy it makes even jason x look positively shakesperean by comparison,1,1,0.9487179487179487,"['the film is so consistently that the impoance of human ', 'the film is so of the best films of the year with ', 'the film is a primer on the beach with humor and humor ', 'the film is a primer on its own school comedy with ', 'the film is so of those who try to look away from ']","['the film is a primer on its own hollywood director ', 'the film is a contrivance as aificial as the film ', 'the film is a primer on its own animated tv in which ', 'the film is a primer on a movie that should be better ']","{'primer': 0.125, 'humor': 0.125, 'consistently': 0.0625, 'impoance': 0.0625, 'human': 0.0625}","{'primer': 0.3, 'hollywood': 0.1, 'director': 0.1, 'contrivance': 0.1, 'aificial': 0.1}",0.0195465087890625
65,if there s nothing fresh about wannabes which was written by mr demeo who produced and directed the film with charles a addessi much of the time the movie feels authentic,1,if there s nothing fresh about wannabes which was written by mr demeo who produced and directed the film with charles a addessi much of the time the movie feels authentic,0,0,0.9574468085106383,"['the film is so many of the damned for the movie is ', 'the film is a contrivance as aificial as the film ', 'the film has all the rules of water melodrama which ', 'the film is so many of the time it s so bad that it ', 'the film is a contrivance as aificial as the movie ']","['the film has a laundry exercise in camera work but ', 'the film has a laundry cast of movie references but ', 'the film has been a huge fan of human and ultimately ', 'the film has an infectious enthusiasm and we re touched ', 'the film has a laundry list of movie largely for the ']","{'many': 0.16666666666666666, 'contrivance': 0.16666666666666666, 'aificial': 0.16666666666666666, 'damned': 0.08333333333333333, 'rules': 0.08333333333333333}","{'laundry': 0.17647058823529413, 'exercise': 0.058823529411764705, 'camera': 0.058823529411764705, 'work': 0.058823529411764705, 'cast': 0.058823529411764705}",0.0305631160736084
