index,original text,true class,decoded text,black box prediction,decision tree prediction,fidelity,exemplars,counter exemplars,top exemplar words,top counter exemplar words,time to generate
36,jim carrey s new blood dripping porait takes aim at national disgrace nra,0,jim carrey s new blood dripping porait takes aim at national disgrace nra,0,0,0.9701492537313433,"['r kelly accusers to be able to over ', 'r kelly accusers say say had to ask ', 'lgbtq activists had a st patrick s ', 'r kelly says the time s up him on his ', 'cynthia nixon vows to keep fighting ']","['r kelly says the war on up day against ', 'iraqi car bomb jaw dropping crisis ', 'r kelly says the streets on social ', 'former fbi foundation ceo begging clinton ', 'former clinton foundation ceo begging ']","{'r': 0.13043478260869565, 'kelly': 0.13043478260869565, 'accusers': 0.08695652173913043, 'say': 0.08695652173913043, 'able': 0.043478260869565216}","{'r': 0.07407407407407407, 'kelly': 0.07407407407407407, 'says': 0.07407407407407407, 'former': 0.07407407407407407, 'foundation': 0.07407407407407407}",0.04919004440307617
37,quand l’a s’invite dans les usines de l’oural,1,quand l’a s’invite dans les usines de l’oural,1,1,0.9397590361445783,"['review in ‘ independence day resurgence ', 'video oklahoma community gathers to ', 'far worse than the fouh reich — ‘ the ', 'regardless of ‘ brexit ’ vote expes ', 'in chicago teachers and black lives ']","['watch madonna warns of ’ new age of ', 'sent gold away to keep it from the ', 'how to hit sinclair where it hus now ', 'small town attack ’ african arab ’ ', '‘ jeopardy ’ champion dies before she ']","{'‘': 0.12, 'review': 0.04, 'independence': 0.04, 'day': 0.04, 'resurgence': 0.04}","{'’': 0.16, 'watch': 0.04, 'madonna': 0.04, 'warns': 0.04, 'new': 0.04}",0.07225584983825684
38,trump’s economic vows may be harder to hit after a slow 2016 the new york times,1,trump’s economic vows may be harder to hit after a slow 2016 the new york times,1,1,0.9855072463768116,"['trump promises to help chinese company ', 'how chicago ’ s leading latino progressive ', 'a dream that survived on us a one zone ', 'how a hit on media the election or ', 'how a hit on the most have against ']","['how to hit sinclair where it hus according ', 'gop state senator thinks laws created ', 'trump team bashes cnn buzzfeed over ', 'donald trump executive order for every ']","{'hit': 0.10526315789473684, 'trump': 0.05263157894736842, 'promises': 0.05263157894736842, 'help': 0.05263157894736842, 'chinese': 0.05263157894736842}","{'trump': 0.1, 'hit': 0.05, 'sinclair': 0.05, 'hus': 0.05, 'according': 0.05}",0.033059120178222656
39,media matters brags taking lou dobbs off cnn glenn beck off fox project veritas,1,media matters brags taking lou dobbs off cnn glenn beck off fox project veritas,0,0,0.9887640449438202,"['man who dressed up as white house easter ', 'michael b jordan to produce film about ', 'man dressed as elsa from frozen police ', 'supreme cou to priests do you have ', 'man dies after torrential head cause ']","['no hours after raging of prison violence ', 'obama orders five last minute most ', 'us on outrage over white role explains ', 'man dressed as elsa from frozen by ', 'fbi debunks hillary clinton s not days ']","{'man': 0.13636363636363635, 'dressed': 0.09090909090909091, 'white': 0.045454545454545456, 'house': 0.045454545454545456, 'easter': 0.045454545454545456}","{'hours': 0.043478260869565216, 'raging': 0.043478260869565216, 'prison': 0.043478260869565216, 'violence': 0.043478260869565216, 'obama': 0.043478260869565216}",0.06084012985229492
40,coffee shop refuses to serve man after racist rant against woman in niqab,0,coffee shop refuses to serve man after racist rant against woman in niqab,0,0,0.9655172413793104,"['r kelly says the time s up him on him ', 'stalking cheetahs give oblivious family ', 'r kelly says the time s up client just ', 'coffee shop refuses to serve man after racist rant against woman in niqab', 'r kelly says the time s up him just ']","['toys r us founder shut lazarus 94 in ', 'israeli forces kill dozens of palestinians ', 'kathy griffin nails the hypocrisy of ', 'r kelly says the war on up day against ', '17 children s books to read to your ']","{'r': 0.1111111111111111, 'kelly': 0.1111111111111111, 'says': 0.1111111111111111, 'time': 0.1111111111111111, 'stalking': 0.037037037037037035}","{'r': 0.08, 'toys': 0.04, 'us': 0.04, 'founder': 0.04, 'shut': 0.04}",0.05650758743286133
41,the truth about what happened to mh17 – a video investigation,1,the truth about what happened to mh17 – a video investigation,1,1,0.9428571428571428,"['‘ things ’ fans will be able to visit ', 'trump claims without that ‘ millions ', 'new york times journalists who broke ', 'former clinton foundation ceo begging ', 'gop state senator thinks laws created ']","['watch blue bid 000 on a like it s no ', 'nation ’ s top lawyers have had enough ', 'watch blue bid 000 on a face it s no ', 'trump team bashes cnn buzzfeed over ', 'michael moore admits in cohen to revealed ']","{'‘': 0.07407407407407407, 'things': 0.037037037037037035, '’': 0.037037037037037035, 'fans': 0.037037037037037035, 'able': 0.037037037037037035}","{'watch': 0.08, 'blue': 0.08, 'bid': 0.08, '000': 0.08, 'like': 0.04}",0.03507828712463379
42,daniel akaka first native hawaiian in senate dies at 93,0,daniel akaka first native hawaiian in senate dies at 93,0,0,0.9634146341463414,"['daniel akaka first native hawaiian in senate dies at 93', 'gop state senator thinks laws created ', 'that fbi deputy director andrew mccabe ', 'gina haspel confirmed as cia director ', 'fox news repoer personally asks donald ']","['rudy giuliani offers a head spinning ', 'fox news said to settle group of lawsuits ', 'identity of michael cohen s mystery ', 'fbi calls on hillary clinton stop naming ', 'us on outrage over white role explains ']","{'director': 0.06666666666666667, 'daniel': 0.03333333333333333, 'akaka': 0.03333333333333333, 'first': 0.03333333333333333, 'native': 0.03333333333333333}","{'rudy': 0.038461538461538464, 'giuliani': 0.038461538461538464, 'offers': 0.038461538461538464, 'head': 0.038461538461538464, 'spinning': 0.038461538461538464}",0.06242489814758301
43,jim carrey stas controversy with painting that looks like sarah huckabee sanders,0,jim carrey stas controversy with painting that looks like sarah huckabee sanders,0,0,0.967741935483871,"['r kelly accusers say they had to ask ', 'ryan reynolds went on a south korean ', 'new york city council launches probe ', 'former fbi deputy director andrew mccabe ', 'stephen colbe wants mueller to give ']","['colin kaepernick receives amnesty international ', 'kathy griffin nails an hypocrisy of ', 'hey trump suppoers robe de niro is ', 'us on outrage over white role explains ']","{'r': 0.037037037037037035, 'kelly': 0.037037037037037035, 'accusers': 0.037037037037037035, 'say': 0.037037037037037035, 'ask': 0.037037037037037035}","{'colin': 0.05, 'kaepernick': 0.05, 'receives': 0.05, 'amnesty': 0.05, 'international': 0.05}",0.033982038497924805
44,fire riot at venezuelan police station leaves 68 dead,0,fire riot at venezuelan police station leaves 68 dead,0,0,0.9886363636363636,"['texas education board votes to create ', 'gay bunny book outsells pence family ', 'jack johnson was pardoned but taboo ', 'ohio voters have a chance to do something ', 'gop who thinks he might get fire over ']","['syrian warn us turkey can ’ t be <end> ', 'energy update stargates are active ', 'woman fired after off trump s sues ', 'cnn contributor blames breitba white ', 'mass protests lead armenian leader ']","{'texas': 0.041666666666666664, 'education': 0.041666666666666664, 'board': 0.041666666666666664, 'votes': 0.041666666666666664, 'create': 0.041666666666666664}","{'syrian': 0.043478260869565216, 'warn': 0.043478260869565216, 'us': 0.043478260869565216, 'turkey': 0.043478260869565216, '’': 0.043478260869565216}",0.0591435432434082
45,thousands of buffalo appear at site of standing rock protest watch,1,thousands of buffalo appear at site of standing rock protest watch,1,1,0.9841269841269841,"['former fbi accuses trump andrew accuses ', 'michael bloomberg slams epidemic of ', 'russia hands us its response to john ', 'thousands of buffalo appear at site of standing rock protest watch', 'u s election cycle offers kremlin a ']","['republicans head into mid terms with ', '5 bodies found off libya amid fears ', 'former fbi director director is would ', 'no charges but harsh criticism for ']","{'accuses': 0.07142857142857142, 'former': 0.03571428571428571, 'fbi': 0.03571428571428571, 'trump': 0.03571428571428571, 'andrew': 0.03571428571428571}","{'director': 0.1111111111111111, 'republicans': 0.05555555555555555, 'head': 0.05555555555555555, 'mid': 0.05555555555555555, 'terms': 0.05555555555555555}",0.03612637519836426
46,opinion hillary is the whore of babylon and is not human,1,opinion hillary is the whore of babylon and is not human,1,1,0.9887640449438202,"['fbi 33 000 criminal gangs 1 4 million ', 'donald trump deutsche bank did clintons ', 'former fbi accuses trump andrew lawyer ', 'repo 33 of jay z claims takes for release ', 'white house releases photos of mike ']","['trump claims without for ‘ dem ’ claims ', 'repo fbi can be facial recognition ', 'cou rules that a medical marijuana ', 'repo fbi director will have have into ', 'former fbi deputy director andrew mccabe ']","{'fbi': 0.06451612903225806, '33': 0.06451612903225806, 'trump': 0.06451612903225806, '000': 0.03225806451612903, 'criminal': 0.03225806451612903}","{'fbi': 0.125, 'claims': 0.08333333333333333, 'repo': 0.08333333333333333, 'director': 0.08333333333333333, 'trump': 0.041666666666666664}",0.05200815200805664
47,what if joaquin phoenix is friendlier than he gets credit for,0,what if joaquin phoenix is friendlier than he gets credit for,0,0,0.963855421686747,"['new federal data shows how black students ', 'gop led house panel ends its russia ', 'gop congresswoman blames deep state ', 'michael b jordan to produce film about ', 'giuliani says trump repaid lawyer for ']","['fbi debunks hillary clinton s what ', 'breaking clinton “ re re opens ” by ', 'donald trump deutsche bank did clintons ', 'former clinton foundation ceo begging ', '13 reasons why goes beyond the tapes ']","{'gop': 0.07692307692307693, 'new': 0.038461538461538464, 'federal': 0.038461538461538464, 'data': 0.038461538461538464, 'shows': 0.038461538461538464}","{'clinton': 0.125, 'fbi': 0.041666666666666664, 'debunks': 0.041666666666666664, 'hillary': 0.041666666666666664, 'breaking': 0.041666666666666664}",0.07683777809143066
48,this democrat just became the longest serving woman in the house,0,this democrat just became the longest serving woman in the house,0,0,0.9831932773109243,"['that thought about blaming himself ', 'gop food stamp bill might be harsh ', 'and jack s bonkers has people they ', 'donald trump sticks with ban on most ', 'no or graduation ceremony for teen ']","['syrian warn us turkey can ’ t be in ', 'gop who thinks he their ‘ the us break ', 'fbi debunks hillary clinton s trump ', 'fbi debunks hillary clinton conspiracy ', 'rosenstein to republicans doj ‘ will ']","{'thought': 0.05555555555555555, 'blaming': 0.05555555555555555, 'gop': 0.05555555555555555, 'food': 0.05555555555555555, 'stamp': 0.05555555555555555}","{'us': 0.08333333333333333, '‘': 0.08333333333333333, 'fbi': 0.08333333333333333, 'debunks': 0.08333333333333333, 'hillary': 0.08333333333333333}",0.09881854057312012
49,meet the pro gun democrat taking on congress’ mini trump,0,meet the pro gun democrat taking on congress’ mini trump,0,0,0.9690721649484536,"['trump s pick for cia director won t ', 'michael moore admits in cohen to revealed ', 'supreme cou to take hard look at only ', 'gop who thinks he their their no after ', 'if trump says he didn t know about ']","['former trump doctor accuses president ', 'donald trump deutsche bank did not ', 'trump continues attack on top dem i ', 'u s election cycle offers kremlin a ', 'former fbi accuses trump andrew accuses ']","{'trump': 0.10526315789473684, 'pick': 0.05263157894736842, 'cia': 0.05263157894736842, 'director': 0.05263157894736842, 'michael': 0.05263157894736842}","{'trump': 0.16, 'accuses': 0.12, 'former': 0.08, 'doctor': 0.04, 'president': 0.04}",0.09074234962463379
50,jenna fischer wore a towel on jimmy kimmel after a wardrobe malfunction,0,jenna fischer wore a towel on jimmy kimmel after a wardrobe malfunction,0,0,0.9642857142857143,"['fox news guest personally asks donald ', 'ex playboy model who claims affair ', 'ryan reynolds comments on marriage ', 'ryan reynolds went on a south korean ', 'stephen colbe reveals evil genius plan ']","['trevor noah breaks down the major flaw ', 'fox news melts down after hillary clinton ', 'taraji p henson s cardi b impression ', 'corey goode vlog update behind the ', 'cynthia nixon challenges andrew cuomo ']","{'ryan': 0.07692307692307693, 'reynolds': 0.07692307692307693, 'fox': 0.038461538461538464, 'news': 0.038461538461538464, 'guest': 0.038461538461538464}","{'trevor': 0.038461538461538464, 'noah': 0.038461538461538464, 'breaks': 0.038461538461538464, 'major': 0.038461538461538464, 'flaw': 0.038461538461538464}",0.0348050594329834
51,‘great british bake off’ will leave bbc and two hosts quit the new york times,1,‘great british bake off’ will leave bbc and two hosts quit the new york times,1,1,0.9893617021276596,"['former trump doctor accuses president ', 'repo fbi director will take pick into ', 'repo fbi will be any despite when russian ', 'former student accuses trump in killings ', 'u s admits in syria meant to hit isis ']","['‘ things you comey ’ talks about days ', 'former student is charged in killings ', '‘ jeopardy ’ fans would be able to ', '‘ things you re ’ their able to visit ', 'repo 33 who said abused women could ']","{'former': 0.08, 'trump': 0.08, 'accuses': 0.08, 'repo': 0.08, 'fbi': 0.08}","{'‘': 0.1111111111111111, '’': 0.1111111111111111, 'things': 0.07407407407407407, 'able': 0.07407407407407407, 'comey': 0.037037037037037035}",0.04513859748840332
52,colin kaepernick receives amnesty international s highest honor for activism,0,colin kaepernick receives amnesty international s highest honor for activism,0,0,0.9705882352941176,"['ryan zinke looks to bite some people ', 'bill maher shreds donald trump likens ', 'israeli forces kill at least 16 palestinian ', 'man dressed as elsa from frozen pushes ', 'fox news said personally asks 000 to ']","['us senate passes in a baby message ', 'repo 33 of jay z claims claims for ', 'new york times calls on gop to protect ', 'cynthia nixon would rather be the good ', 'us on christian alien in germany speech ']","{'ryan': 0.03571428571428571, 'zinke': 0.03571428571428571, 'looks': 0.03571428571428571, 'bite': 0.03571428571428571, 'people': 0.03571428571428571}","{'us': 0.07407407407407407, 'claims': 0.07407407407407407, 'senate': 0.037037037037037035, 'passes': 0.037037037037037035, 'baby': 0.037037037037037035}",0.04979872703552246
53,spirit cooking only the sta to hillary clinton’s dark satanic magic,1,spirit cooking only the sta to hillary clinton’s dark satanic magic,1,1,0.9629629629629629,"['breaking clinton “ a deeply disappointed ', 'breaking obama “ we have not had a ', 'how to hit sinclair where it hus according ', 'former miss accuses trump of sexual ', 'former fbi accuses trump andrew lawyer ']","['alan cumming this is the last gasp ', 'try not to cry watching david beckham ', 'trump claims bashes cnn buzzfeed over ', 'watch blue bid 000 on a time to they ', 'newshour in joy after being able to ']","{'breaking': 0.08695652173913043, '“': 0.08695652173913043, 'former': 0.08695652173913043, 'accuses': 0.08695652173913043, 'trump': 0.08695652173913043}","{'alan': 0.045454545454545456, 'cumming': 0.045454545454545456, 'last': 0.045454545454545456, 'gasp': 0.045454545454545456, 'try': 0.045454545454545456}",0.05689716339111328
54,obama loses it goes off on audience information clearing house ich,1,obama loses it goes off on audience information clearing house ich,1,1,0.9651162790697675,"['fbi calls on democratic primary for ', 'gop congresswoman blames deep state ', 'fbi debunks hillary clinton s ‘ trump ', 'michael moore bringing trump hate to ', 'michael keaton ends kent state commencement ']","['gina haspel now says cia shouldn t ', 'gina haspel confirmed as cia director ', 'statue in new orleans spray with f ', 'gop sen lee ’ would not say no ’ to ', 'new federal data shows how black students ']","{'fbi': 0.07692307692307693, 'state': 0.07692307692307693, 'trump': 0.07692307692307693, 'michael': 0.07692307692307693, 'calls': 0.038461538461538464}","{'gina': 0.07407407407407407, 'haspel': 0.07407407407407407, 'cia': 0.07407407407407407, 'new': 0.07407407407407407, '’': 0.07407407407407407}",0.07632732391357422
55,police struggle to find possible motives for austin bombings,0,police struggle to find possible motives for austin bombings,0,0,0.9859154929577465,"['republicans got questions about the ', 'police struggle to find possible motives for austin bombings', 'gay bunny book outsells pence family ', 'make music great again with these 10 ', 'few migrants have to open to mean down ']","['soros groups behind massive anti trump ', 'launch protest against pope francis ', 'soros launches with the purple revolution ', 'israeli soccer team beitar jerusalem ', 'cynthia nixon challenges andrew cuomo ']","{'republicans': 0.043478260869565216, 'got': 0.043478260869565216, 'questions': 0.043478260869565216, 'police': 0.043478260869565216, 'struggle': 0.043478260869565216}","{'soros': 0.08333333333333333, 'groups': 0.041666666666666664, 'behind': 0.041666666666666664, 'massive': 0.041666666666666664, 'anti': 0.041666666666666664}",0.04015088081359863
56,questioning gender amid a chaotic east village childhood the new york times,1,questioning gender amid a chaotic east village childhood the new york times,1,1,0.9850746268656716,"['us insiders – not russia – leaked clinton ', 'fox news said to settle group of lawsuits ', 'republicans may shoot themselves in ', 'questioning gender amid a chaotic east village childhood the new york times', 'noh korea accuses diplomat of death ']","['noh korea still open to talks after ', 'these old marijuana movie posters may ', 'republicans got shoot with at the foot ', 'republicans head marching with trump ', 'china tries to censor ai victory against ']","{'–': 0.06451612903225806, 'us': 0.03225806451612903, 'insiders': 0.03225806451612903, 'russia': 0.03225806451612903, 'leaked': 0.03225806451612903}","{'republicans': 0.09090909090909091, 'noh': 0.045454545454545456, 'korea': 0.045454545454545456, 'still': 0.045454545454545456, 'open': 0.045454545454545456}",0.05050492286682129
57,new england patriots elizabeth ii your monday evening briefing the new york times,1,new england patriots elizabeth ii your monday evening briefing the new york times,1,1,0.9629629629629629,"['and head tells texas tells to you right ', 'syrian warn us turkey can ’ t be <end> ', 'how think tanks amplify corporate america ', 'top us general pleads with troops not ', 'and head cracker do you hear brainstorm ']","['thousands travel home to ireland to ', 'u s hits chinese jet s to let former ', 'republicans got marching with the only ', 'and baby make history becoming first ', 'u s hits chinese jet s to close to ']","{'head': 0.08333333333333333, 'tells': 0.08333333333333333, 'us': 0.08333333333333333, 'texas': 0.041666666666666664, 'right': 0.041666666666666664}","{'u': 0.08695652173913043, 'hits': 0.08695652173913043, 'chinese': 0.08695652173913043, 'jet': 0.08695652173913043, 'thousands': 0.043478260869565216}",0.06890869140625
58,chilean clergy abuse victims took their stories of survival to pope francis,0,chilean clergy abuse victims took their stories of survival to pope francis,0,0,1.0,"['r kelly accusers say they had to ask ', 'republicans head into mid terms with ', 'supreme cou rules priests do not have ', 'former oklahoma foundation ceo after ', 'republicans head into ‘ terms ’ a ’ ']","['israeli soccer team beitar jerusalem ', 'former plans accuses president of sexual ', 'american students on spring break ’ ', 'launch protest against pope francis ', 'former oklahoma doctor accuses trump ']","{'republicans': 0.08695652173913043, 'head': 0.08695652173913043, 'terms': 0.08695652173913043, '’': 0.08695652173913043, 'r': 0.043478260869565216}","{'former': 0.08333333333333333, 'accuses': 0.08333333333333333, 'israeli': 0.041666666666666664, 'soccer': 0.041666666666666664, 'team': 0.041666666666666664}",0.047878265380859375
59,katie ledecky smashes her own world record in 400 freestyle the new york times,1,katie ledecky smashes her own world record in 400 freestyle the new york times,1,1,0.96,"['u s accuses chinese jet of too close ', 'russia and expel u s diplomats shut ', 'russia vows to expand black list of ', 'facebook defends its use of secret ', 'russia and moy u s missile in welcome ']","['china tries to censor ai victory over ', 'republicans got with gerrymandering ', '2 women accuse tom brokaw of sexual ', 'u s hits russia with sanctions for ', '5 ways to tricks you you without more ']","{'u': 0.125, 'russia': 0.125, 'accuses': 0.041666666666666664, 'chinese': 0.041666666666666664, 'jet': 0.041666666666666664}","{'china': 0.045454545454545456, 'tries': 0.045454545454545456, 'censor': 0.045454545454545456, 'ai': 0.045454545454545456, 'victory': 0.045454545454545456}",0.05239534378051758
60,james corden recruits celebrity repoers to investigate who bit beyoncé,0,james corden recruits celebrity repoers to investigate who bit beyoncé,0,0,0.9705882352941176,"['laura ingraham slams adveisers who ', 'fox news sean hannity has our full ', 'cynthia nixon vows to keep fighting ', 'sarah jessica parker doesn t exactly ', 'man dressed as elsa from frozen pushes ']","['trevor noah breaks down the major flaw ', 'former fbi deputy director andrew mccabe ', 'taraji p henson s cardi b impression ', 'new york times journalists who broke ', 'fox news said to settle group of lawsuits ']","{'laura': 0.043478260869565216, 'ingraham': 0.043478260869565216, 'slams': 0.043478260869565216, 'adveisers': 0.043478260869565216, 'fox': 0.043478260869565216}","{'trevor': 0.03571428571428571, 'noah': 0.03571428571428571, 'breaks': 0.03571428571428571, 'major': 0.03571428571428571, 'flaw': 0.03571428571428571}",0.03525519371032715
61,breaking obama now considering maial law because of mass riots conservative daily post,1,breaking obama now considering maial law because of mass riots conservative daily post,1,1,0.9666666666666667,"['breaking clinton “ “ we have more say ', 'breaking clinton “ we re being about ', 'breaking clinton “ we re have to be ', 'breaking clinton was so in kim jong ', 'former trump doctor accuses president ']","['gop led house panel ends its russia ', 'watch blue bid 000 on a like it s no ', 'new federal data shows how black students ', 'former fbi deputy director andrew mccabe ', 'cou rules that a medical marijuana ']","{'breaking': 0.2, 'clinton': 0.2, '“': 0.2, 'say': 0.05, 'kim': 0.05}","{'gop': 0.037037037037037035, 'led': 0.037037037037037035, 'house': 0.037037037037037035, 'panel': 0.037037037037037035, 'ends': 0.037037037037037035}",0.04263806343078613
62,slovakia s prime minister fico quits amid crisis over murdered journalist,0,slovakia s prime minister fico quits amid crisis over murdered journalist,0,0,0.967741935483871,"['gop leaders fine with trump bombing ', 'stephen colbe wants mueller to give ', 'kim cattrall offers cu response to ', 'man burns himself trying to sta fire ', 'giuliani says trump repaid lawyer for ']","['chili s hit by data breach credit and ', 'rose mcgowan wishes harvey weinstein ', '11 very depressing economic realities ', 'iraqi car bomb jaw dropping crisis ', 'identity of michael cohen s mystery ']","{'trump': 0.08, 'gop': 0.04, 'leaders': 0.04, 'fine': 0.04, 'bombing': 0.04}","{'chili': 0.041666666666666664, 'hit': 0.041666666666666664, 'data': 0.041666666666666664, 'breach': 0.041666666666666664, 'credit': 0.041666666666666664}",0.06034064292907715
63,make music great again with these 10 trumped up album covers,1,make music great again with these 10 trumped up album covers,0,0,1.0,"['republicans head into mid terms with ', 'man dressed as elsa from frozen pushes ', 'neil young chimes in on a crosby stills ', 'ohio voters have a chance to do something ', 'texas education board votes to create ']","['alarmist repo eah to lose 67 of wildlife ', 'republicans now marching with trump ', 'facebook defends its use of secret ', 'former trump doctor accuses president ', 'launch protest against pope francis ']","{'republicans': 0.043478260869565216, 'head': 0.043478260869565216, 'mid': 0.043478260869565216, 'terms': 0.043478260869565216, 'man': 0.043478260869565216}","{'trump': 0.09090909090909091, 'alarmist': 0.045454545454545456, 'repo': 0.045454545454545456, 'eah': 0.045454545454545456, 'lose': 0.045454545454545456}",0.0403287410736084
64,hey msm illegal alien suppoer makes death threat against trump in spanish,1,hey msm illegal alien suppoer makes death threat against trump in spanish,0,0,0.9508196721311475,"['32 year old minor leaguer called up ', 'fox news repoer personally asks over ', 'republicans got with gerrymandering ', 'israeli forces kill in least 16 palestinian ', 'r kelly accusers say they had to ask ']","['israeli soccer team beitar jerusalem ', 'r kelly accused of knowingly and intentionally ', 'iraqi army discovers us made missiles ', 'former miss accuses trump of sexual ', 'new york times journalists who broke ']","{'32': 0.04, 'year': 0.04, 'old': 0.04, 'minor': 0.04, 'leaguer': 0.04}","{'israeli': 0.038461538461538464, 'soccer': 0.038461538461538464, 'team': 0.038461538461538464, 'beitar': 0.038461538461538464, 'jerusalem': 0.038461538461538464}",0.033164024353027344
65,u s mexico and canada likely to affirm joint world cup bid the new york times,1,u s mexico and canada likely to affirm joint world cup bid the new york times,1,1,0.9758064516129032,"['‘ jeopardy ’ fans but similar california ', 'u s election cycle offers kremlin a ', 'u s election in syria meant to hit ', '‘ i british obama ’ m not chance ’ ', '‘ things ’ fans will be able to visit ']","['‘ ’ has the second best care on down ', 'after senate filibuster ’ s death somber ', 'at least 5 dead in violent clashes ', '‘ they broke it ’ m not a complete ', '‘ ’ has the second best thanksgiving ']","{'’': 0.14285714285714285, '‘': 0.10714285714285714, 'fans': 0.07142857142857142, 'u': 0.07142857142857142, 'election': 0.07142857142857142}","{'’': 0.16666666666666666, '‘': 0.125, 'second': 0.08333333333333333, 'best': 0.08333333333333333, 'care': 0.041666666666666664}",0.08521175384521484
66,helen hunt gives promising update on ‘mad about you’ reboot,0,helen hunt gives promising update on ‘mad about you’ reboot,0,0,0.975609756097561,"['new york times calls on gop to protect ', 'former fbi deputy director andrew mccabe ', 'new york city council launches probe ', 'gop congresswoman blames deep state ', '2 senate democrats vow to confirm climate ']","['iraqi car bomb jaw dropping crisis ', 'former mexican president vicente in ', 'former trump doctor accuses president ']","{'new': 0.06896551724137931, 'york': 0.06896551724137931, 'gop': 0.06896551724137931, 'times': 0.034482758620689655, 'calls': 0.034482758620689655}","{'former': 0.13333333333333333, 'president': 0.13333333333333333, 'iraqi': 0.06666666666666667, 'car': 0.06666666666666667, 'bomb': 0.06666666666666667}",0.02287745475769043
67,president obama and president elect donald trump meet at white house,1,president obama and president elect donald trump meet at white house,1,1,0.972972972972973,"['five inside resolution denying israeli ', 'michael bloomberg slams epidemic of ', 'remy ma explains the impoance of melanin ', 'if trump can rig be the new way movement ', 'if hillary clinton can ’ nuclear deal ']","['if trump says he didn t know about ', 'former student is charged in killings ', 'former fbi accuses trump andrew accuses ', 'former student accuses in black killings ', 'former student foundation after begging ']","{'five': 0.043478260869565216, 'inside': 0.043478260869565216, 'resolution': 0.043478260869565216, 'denying': 0.043478260869565216, 'israeli': 0.043478260869565216}","{'former': 0.18181818181818182, 'student': 0.13636363636363635, 'accuses': 0.13636363636363635, 'trump': 0.09090909090909091, 'killings': 0.09090909090909091}",0.0553281307220459
68,it was protests peddling and presidents at this year s nra convention,0,it was protests peddling and presidents at this year s nra convention,0,0,0.9516129032258065,"['new federal data shows how black students ', 'trump claims without for michael cohen ', 'trump claims doctor that michael cohen ', 'a candidate calls on on new this is ', 'trump s pick for cia director won t ']","['trump promises to help chinese company ', 'a list of everything don jr doesn t ', 'fbi 33 000 criminal gangs 1 4 million ', 'former clinton foundation ceo begging ', 'trump rips press in private meeting ']","{'trump': 0.13043478260869565, 'new': 0.08695652173913043, 'claims': 0.08695652173913043, 'michael': 0.08695652173913043, 'cohen': 0.08695652173913043}","{'trump': 0.07692307692307693, 'promises': 0.038461538461538464, 'help': 0.038461538461538464, 'chinese': 0.038461538461538464, 'company': 0.038461538461538464}",0.051575660705566406
69,you’d be surprised at how many foods contain added sugar the new york times,1,you’d be surprised at how many foods contain added sugar the new york times,1,1,0.9615384615384616,"['‘ things anti trump ’ s paisan you ', 'u s election in michigan meant to the ', 'u s hits with russia s for election ', 'how a hit and how the other and are ', '‘ jeopardy ’ fans but similar california ']","['‘ ’ has the second best care on down ', '‘ ’ has the second best thanksgiving ', '‘ things you comey ’ talks about after ', '‘ great british off ’ california group ', '‘ things you re ’ california about ']","{'‘': 0.09523809523809523, '’': 0.09523809523809523, 'u': 0.09523809523809523, 'election': 0.09523809523809523, 'things': 0.047619047619047616}","{'‘': 0.2, '’': 0.2, 'second': 0.08, 'best': 0.08, 'things': 0.08}",0.06876635551452637
70,try to keep calm but k pop band bts is getting a documentary series,0,try to keep calm but k pop band bts is getting a documentary series,0,0,0.967032967032967,"['how to hit sinclair where it hus now ', 'how to hit sinclair where it hus according ', 'watch blue bid 000 on a time for donald ', 'repo fbi can ’ african pick after say ', 'trump s pick for cia director won t ']","['video oklahoma allegedly gathers to ', 'video shows u s order in former us ', 'former mexican president vicente fox ', 'trump says talks who said to release ', 'how chicago ’ s leading latino progressive ']","{'hit': 0.08695652173913043, 'sinclair': 0.08695652173913043, 'hus': 0.08695652173913043, 'pick': 0.08695652173913043, 'according': 0.043478260869565216}","{'video': 0.08, 'former': 0.08, 'oklahoma': 0.04, 'allegedly': 0.04, 'gathers': 0.04}",0.08309149742126465
71,obama to hillary under the bus you go,1,obama to hillary under the bus you go,1,1,0.9776119402985075,"['former fbi accuses trump andrew accuses ', 'russia vows to expand black list of ', 'former trump doctor accuses president ', 'fbi debunks hillary clinton conspiracy ', 'former clinton foundation ceo begging ']","['what to watch on hulu that ’ s new ', 'trump 60 russians closes russian consulate ', 'and jack s bonkers has people they ', 'gop congressman doug lamborn thrown ', 'u s hits russia with sanctions for ']","{'former': 0.11538461538461539, 'accuses': 0.11538461538461539, 'fbi': 0.07692307692307693, 'trump': 0.07692307692307693, 'clinton': 0.07692307692307693}","{'watch': 0.045454545454545456, 'hulu': 0.045454545454545456, '’': 0.045454545454545456, 'new': 0.045454545454545456, 'trump': 0.045454545454545456}",0.14981651306152344
