,target instance,average distance,all distances,distance metric,time needed,nb times cf not found,text method
51,Hey anyway i have to :-),0.9454969209437811,"[1.0, 1.0, 0.863742302359453, 1.0, 1.0, 1.0, 0.863742302359453, 1.0, 1.0, 1.0, 0.863742302359453, 1.0, 0.863742302359453, 0.863742302359453, 0.863742302359453, 0.863742302359453, 1.0, 1.0, 1.0, 0.863742302359453]",spacy,0.36051201820373535,0,lime
52,"You have been specially selected to receive a \3000 award! Call 08712402050 BEFORE the lines close. Cost 10ppm. 16+. T&Cs apply. AG Promo""",0.8279409071217476,"[0.7280153433808226, 0.6727870506289683, 0.7524970113704774, 0.7588473433534507, 0.7280153433808226, 0.9539945606919792, 0.9393515282623993, 0.8854878392512014, 0.6727870506289683, 0.9539945606919792, 0.881144739811769, 0.8352190899214087, 0.7524970113704774, 0.9393515282623993, 0.881144739811769, 0.8720645645449988, 0.7588473433534507, 0.8854878392512014, 0.8352190899214087, 0.8720645645449988]",spacy,2.4107604026794434,0,lime
53,FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W45WQ norm150p/tone 16+,0.6911793563002173,"[0.9053849956699269, 0.6480996855980405, 0.56932603323992, 0.6838869917777054, 0.9053849956699269, 0.6090639197717461, 0.6945595313228952, 0.5936772297907404, 0.6480996855980405, 0.6090639197717461, 0.7840778499222515, 0.8028297096408085, 0.56932603323992, 0.6945595313228952, 0.7840778499222515, 0.620887616268139, 0.6838869917777054, 0.5936772297907404, 0.8028297096408085, 0.620887616268139]",spacy,3.1282155513763428,0,lime
54,New TEXTBUDDY Chat 2 horny guys in ur area 4 just 25p Free 2 receive Search postcode or at gaytextbuddy.com. TXT ONE name to 89693. 08715500022 rpl Stop 2 cnl,0.8082860432846131,"[0.882779107121069, 0.8115803432614344, 0.8163578034842873, 0.8610954618977015, 0.882779107121069, 0.8231272132668507, 0.7082577299621357, 0.7624750163377186, 0.8115803432614344, 0.8231272132668507, 0.9061271880410383, 0.7529820199850561, 0.8163578034842873, 0.7082577299621357, 0.9061271880410383, 0.7580785494888379, 0.8610954618977015, 0.7624750163377186, 0.7529820199850561, 0.7580785494888379]",spacy,2.5034377574920654,0,lime
55,"Hungry gay guys feeling hungry and up 4 it, now. Call 08718730555 just 10p/min. To stop texts call 08712460324 (10p/min)",0.9378308825595718,"[0.9148824662433075, 0.927090380374669, 0.9411163866871399, 0.958376157604943, 0.9148824662433075, 0.9419880151995047, 0.9083222929248891, 0.946980265899531, 0.927090380374669, 0.9419880151995047, 0.9407815186977592, 0.9600732880260373, 0.9411163866871399, 0.9083222929248891, 0.9407815186977592, 0.9386980539379358, 0.958376157604943, 0.946980265899531, 0.9600732880260373, 0.9386980539379358]",spacy,1.5231940746307373,0,lime
56,Get your garden ready for summer with a FREE selection of summer bulbs and seeds worth aPS33:50 only with The Scotsman this Saturday. To stop go2 notxt.co.uk,0.7752725054821357,"[0.6150356173145651, 0.8761268458956049, 0.8053840835922526, 0.784092328353911, 0.6150356173145651, 0.5832720827353113, 0.7749357552333556, 0.792460912593137, 0.8761268458956049, 0.5832720827353113, 0.8429870014703617, 0.802503423227658, 0.8053840835922526, 0.7749357552333556, 0.8429870014703617, 0.8759270044051987, 0.784092328353911, 0.792460912593137, 0.802503423227658, 0.8759270044051987]",spacy,2.559826135635376,0,lime
57,Please sen :)my kind advice :-)please come here and try:-),0.7636921354636224,"[0.599816544114511, 0.5378345732624494, 0.7399184816429776, 0.7705521652993587, 0.599816544114511, 0.8953845579779973, 0.8723246966081114, 0.7458640188777913, 0.5378345732624494, 0.8953845579779973, 0.7953149618468499, 0.8203229366088568, 0.7399184816429776, 0.8723246966081114, 0.7953149618468499, 0.8595884183973208, 0.7705521652993587, 0.7458640188777913, 0.8203229366088568, 0.8595884183973208]",spacy,0.7228085994720459,0,lime
58,"Anyway I don't think I can secure anything up here, lemme know if you want me to drive down south and chill",0.6901823415380728,"[0.5880205492471711, 0.6362951183399805, 0.5880205492471711, 1.0, 0.5880205492471711, 0.6385754908560421, 1.0, 0.5880205492471711, 0.6362951183399805, 0.6385754908560421, 0.6385754908560421, 0.6362951183399805, 0.5880205492471711, 1.0, 0.6385754908560421, 0.5880205492471711, 1.0, 0.5880205492471711, 0.6362951183399805, 0.5880205492471711]",spacy,1.930340051651001,0,lime
59,Cbe is really good nowadays:)lot of shop and showrooms:)city is shaping good.,0.8357795878604785,"[0.8088434517904838, 0.8448574317406585, 0.8944336638634627, 0.8073110688544561, 0.8088434517904838, 0.6766173117221023, 0.9317470495986173, 0.940478897660782, 0.8448574317406585, 0.6766173117221023, 0.7421665594140756, 0.7883409087733959, 0.8944336638634627, 0.9317470495986173, 0.7421665594140756, 0.9229995351867493, 0.8073110688544561, 0.940478897660782, 0.7883409087733959, 0.9229995351867493]",spacy,0.6882317066192627,0,lime
60,Fancy a shag? I do.Interested? sextextuk.com txt XXUK SUZY to 69876. Txts cost 1.50 per msg. TnCs on website. X,0.8891054983041855,"[0.8587816248025202, 0.8843003439915442, 0.9017424581783685, 0.8604041720361767, 0.8587816248025202, 0.8472188860237204, 0.8767615940179341, 0.9213008291532213, 0.8843003439915442, 0.8472188860237204, 0.9348262878612863, 0.910276527238017, 0.9017424581783685, 0.8767615940179341, 0.9348262878612863, 0.895442259739067, 0.8604041720361767, 0.9213008291532213, 0.910276527238017, 0.895442259739067]",spacy,1.8265817165374756,0,lime
61,I meant as an apology from me for texting you to get me drugs at  &lt;#&gt; at night,0.8925659165526948,"[0.9112669554804466, 0.9314044727931143, 0.9107651178255649, 0.8102427519825627, 0.9112669554804466, 0.9299435585884223, 0.8873700154615753, 0.846790974476192, 0.9314044727931143, 0.9299435585884223, 0.9121381357631088, 0.9058424904614275, 0.9107651178255649, 0.8873700154615753, 0.9121381357631088, 0.879894692694536, 0.8102427519825627, 0.846790974476192, 0.9058424904614275, 0.879894692694536]",spacy,1.1906421184539795,0,lime
62,Idea will soon get converted to live:),0.9460082949356522,"[0.9135594108219968, 0.9082767811726946, 0.9135594108219968, 0.9071071806901985, 0.9135594108219968, 0.943655420888922, 1.0, 0.9781386706981091, 0.9082767811726946, 0.943655420888922, 0.943655420888922, 0.9739919826755742, 0.9135594108219968, 1.0, 0.943655420888922, 0.9781386706981091, 0.9071071806901985, 0.9781386706981091, 0.9739919826755742, 0.9781386706981091]",spacy,0.38159608840942383,0,lime
63,"Dear all, as we know  &lt;#&gt; th is the  &lt;#&gt; th birthday of our loving Gopalettan. We are planning to give a small gift on that day. Those who like to participate in that you are welcome. Please contact our admin team for more details",0.9735742655937074,"[0.9674668798141768, 0.9678453051002861, 0.9628214222269469, 0.9782116302379651, 0.9674668798141768, 0.980761735833353, 0.97706530419232, 0.9794064666730281, 0.9678453051002861, 0.980761735833353, 0.9754937313093831, 0.9733287045539195, 0.9628214222269469, 0.97706530419232, 0.9754937313093831, 0.9733414759956959, 0.9782116302379651, 0.9794064666730281, 0.9733287045539195, 0.9733414759956959]",spacy,3.50285267829895,0,lime
64,You are a winner you have been specially selected to receive aPS1000 cash or a aPS2000 award. Speak to a live operator to claim call 087123002209am-7pm. Cost 10p,0.8478573378974461,"[0.8577578952353572, 0.7886404758561251, 0.6751901998386198, 0.9129523011961354, 0.8577578952353572, 0.9235677008351828, 0.7728529937560482, 0.9076821714809795, 0.7886404758561251, 0.9235677008351828, 0.8849091223524758, 0.892892122286728, 0.6751901998386198, 0.7728529937560482, 0.8849091223524758, 0.8621283961368119, 0.9129523011961354, 0.9076821714809795, 0.892892122286728, 0.8621283961368119]",spacy,2.750058889389038,0,lime
65,Reminder: You have not downloaded the content you have already paid for. Goto http://doit. mymoby. tv/ to collect your content.,0.9836386058549993,"[0.9752546944674048, 0.9798267579522209, 0.9790951626747181, 0.9893964550509736, 0.9752546944674048, 0.9766414010941529, 0.9802829545204366, 0.9877665313686129, 0.9798267579522209, 0.9766414010941529, 0.9920951127575529, 0.9894526044277954, 0.9790951626747181, 0.9802829545204366, 0.9920951127575529, 0.9865743842361232, 0.9893964550509736, 0.9877665313686129, 0.9894526044277954, 0.9865743842361232]",spacy,0.6574084758758545,0,lime
66,"all the lastest from Stereophonics, Marley, Dizzee Racal, Libertines and The Strokes! Win Nookii games with Flirt!! Click TheMob WAP Bookmark or text WAP to 82468",0.7822546740229802,"[0.7823664341828508, 0.9686974187532092, 0.7361829740138836, 0.8106503926073638, 0.7823664341828508, 0.7774339717171586, 0.6672849588293355, 0.7180611894241612, 0.9686974187532092, 0.7774339717171586, 0.7797281811358819, 0.8108548686494108, 0.7361829740138836, 0.6672849588293355, 0.7797281811358819, 0.7712863509165462, 0.8106503926073638, 0.7180611894241612, 0.8108548686494108, 0.7712863509165462]",spacy,2.724224805831909,0,lime
67,I am waiting machan. Call me once you free.,0.9589449611407211,"[0.9893839022973746, 0.954774983032985, 0.9503967393212883, 0.9893839022973746, 0.9893839022973746, 0.9408644260185044, 0.949287149730835, 1.0, 0.954774983032985, 0.9408644260185044, 0.9252069329595124, 0.9408644260185044, 0.9503967393212883, 0.949287149730835, 0.9252069329595124, 0.949287149730835, 0.9893839022973746, 1.0, 0.9408644260185044, 0.949287149730835]",spacy,0.4162735939025879,0,lime
68,"Hi, can i please get a  &lt;#&gt;  dollar loan from you. I.ll pay you back by mid february. Pls.",0.9356790003008554,"[0.947128846139929, 0.9425623610001678, 0.9445122207776792, 0.9260399789321354, 0.947128846139929, 0.9275699410701068, 0.9242240718550356, 0.9522430150841932, 0.9425623610001678, 0.9275699410701068, 0.955355249349935, 0.9142639125384387, 0.9445122207776792, 0.9242240718550356, 0.955355249349935, 0.9228904062609338, 0.9260399789321354, 0.9522430150841932, 0.9142639125384387, 0.9228904062609338]",spacy,1.3078737258911133,0,lime
69,"WELL DONE! Your 4* Costa Del Sol Holiday or aPS5000 await collection. Call 09050090044 Now toClaim. SAE, TCs, POBox334, Stockport, SK38xh, CostaPS1.50/pm, Max10mins",0.7931903165279921,"[0.8852523746721881, 0.8801153568682187, 0.5899016056198461, 0.8645376983509698, 0.8852523746721881, 0.890003936268964, 0.7385222799339368, 0.9329599342460387, 0.8801153568682187, 0.890003936268964, 0.6968638855145971, 0.7645303918879656, 0.5899016056198461, 0.7385222799339368, 0.6968638855145971, 0.6892157019171945, 0.8645376983509698, 0.9329599342460387, 0.7645303918879656, 0.6892157019171945]",spacy,3.0987565517425537,0,lime
70,Dont forget you can place as many FREE Requests with 1stchoice.co.uk as you wish. For more Information call 08707808226.,0.994239078908379,"[0.9953122945254708, 0.9956653672580995, 0.9934383437151821, 0.9973325532656473, 0.9953122945254708, 0.9896182604261836, 0.9919904518780092, 0.9914977415106451, 0.9956653672580995, 0.9896182604261836, 0.9964201229556482, 0.9961156233823631, 0.9934383437151821, 0.9919904518780092, 0.9964201229556482, 0.9950000301665419, 0.9973325532656473, 0.9914977415106451, 0.9961156233823631, 0.9950000301665419]",spacy,0.4768674373626709,0,lime
71,"New Mobiles from 2004, MUST GO! Txt: NOKIA to No: 89545 & collect yours today! From ONLY aPS1. www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18 TXTAUCTION.",0.754986736460698,"[0.635704676424875, 0.7557620857742758, 0.7088789715980244, 0.8435674910779082, 0.635704676424875, 0.767994028145128, 0.6804227049033222, 0.7376251355111322, 0.7557620857742758, 0.767994028145128, 0.7967765571032936, 0.8195768249405275, 0.7088789715980244, 0.6804227049033222, 0.7967765571032936, 0.8035588891284933, 0.8435674910779082, 0.7376251355111322, 0.8195768249405275, 0.8035588891284933]",spacy,2.5959787368774414,0,lime
72,You're right I have now that I think about it,0.9614351040870458,"[0.9815583794789658, 0.956274770503858, 0.9815583794789658, 0.9446146572652988, 0.9815583794789658, 0.9287640100157976, 1.0, 0.9574726738860264, 0.956274770503858, 0.9287640100157976, 0.9287640100157976, 0.9778714863397214, 0.9815583794789658, 1.0, 0.9287640100157976, 0.9574726738860264, 0.9446146572652988, 0.9574726738860264, 0.9778714863397214, 0.9574726738860264]",spacy,0.5957300662994385,0,lime
73,URGENT! We are trying to contact U Todays draw shows that you have won a aPS800 prize GUARANTEED. Call 09050000460 from land line. Claim J89. po box245c2150pm,0.8378722809116603,"[0.8002088016417784, 0.8295927776075387, 0.9060216738027577, 0.7784635064841883, 0.8002088016417784, 0.8273581060534889, 0.8855469799092044, 0.8585239263131049, 0.8295927776075387, 0.8273581060534889, 0.8018806692755234, 0.9394221740377697, 0.9060216738027577, 0.8855469799092044, 0.8018806692755234, 0.7517041939912498, 0.7784635064841883, 0.8585239263131049, 0.9394221740377697, 0.7517041939912498]",spacy,2.577955961227417,0,lime
74,Yo chad which gymnastics class do you wanna take? The site says Christians class is full..,0.7194183149118979,"[0.7160298003259676, 0.6483500541009033, 0.6483500541009033, 0.7160298003259676, 0.7160298003259676, 0.6163558600663093, 0.6163558600663093, 1.0, 0.6483500541009033, 0.6163558600663093, 1.0, 0.6163558600663093, 0.6483500541009033, 0.6163558600663093, 1.0, 0.6163558600663093, 0.7160298003259676, 1.0, 0.6163558600663093, 0.6163558600663093]",spacy,1.298962116241455,0,lime
