index,original text,true class,decoded text,black box prediction,decision tree prediction,fidelity,exemplars,counter exemplars,top exemplar words,top counter exemplar words,time to generate,time to generate sentences,training time
32,has its moments and almost as many subplots,0,has its moments and almost as many subplots,1,1,0.9857142857142858,"['the film s a gaudy bag of stale candy ever made a ', 'a movie that so lovingly and present the most of screen ', 'the film has a number of themes a complex on a good ', 'a movie that so of the energy and in which sexy of ', 'the film s so uninspiring that even a of h blade 2 ']","['a movie that so of the energy in a of healthy actors ', 'the film is a primer on its own hollywood director ', 'the film is a primer on its own his director and feels ']","{'gaudy': 0.05, 'bag': 0.05, 'stale': 0.05, 'candy': 0.05, 'ever': 0.05}","{'primer': 0.2222222222222222, 'director': 0.2222222222222222, 'energy': 0.1111111111111111, 'healthy': 0.1111111111111111, 'actors': 0.1111111111111111}",0.018613100051879883,126.76052641868591,8788.467265605927
33,sewer rats could watch this movie and be so skeeved out that they d need a shower,0,sewer rats could watch this movie and be so skeeved out that they d need a shower,0,0,0.9318181818181818,"['the film is a primer on sentence of the film a movie ', 'the film is a primer on its own animated tv in which ', 'the film is so of the 70s or film in which it s performance ', 'the film is a primer on its own hollywood director ', 'the film is a primer on its own animated tv and rather ']","['the film is a primer on its own and director in its ', 'a movie that one of the best films of the situation ', 'the film is a primer on its own director director ', 'it s a very tasteful rock and roll movie you can imagine ']","{'primer': 0.2857142857142857, 'animated': 0.14285714285714285, 'tv': 0.14285714285714285, 'sentence': 0.07142857142857142, '70s': 0.07142857142857142}","{'director': 0.23076923076923078, 'primer': 0.15384615384615385, 'one': 0.07692307692307693, 'best': 0.07692307692307693, 'films': 0.07692307692307693}",0.025170564651489258,121.51762008666992,8788.467265605927
34,directed without the expected flair or imagination by hong kong master john woo windtalkers airs just about every cliche in the war movie compendium across its indulgent two hour and fifteen minute length,0,directed without the expected flair or imagination by hong kong master john woo windtalkers airs just about every cliche in the war movie compendium across its indulgent two hour and fifteen minute length,0,0,0.9655172413793104,"['the film has been a huge fan of dickens in which is ', 'the film has been a huge that his movie in stua is ', 'the film is too many out to crush the same ride that ', 'the film has the perfect characters are not to compromise ', 'the film is too many out of these guys are john in ']","['the film has the perfect characters are not a of val ', 'the film has a laundry cast of war guilt as it is ', 'the film has a laundry cast of war observation moments ', 'the film has all the rules of these of footage and ', 'the film has the perfect characters are not much of ']","{'huge': 0.14285714285714285, 'many': 0.14285714285714285, 'fan': 0.07142857142857142, 'dickens': 0.07142857142857142, 'stua': 0.07142857142857142}","{'perfect': 0.11764705882352941, 'characters': 0.11764705882352941, 'laundry': 0.11764705882352941, 'cast': 0.11764705882352941, 'war': 0.11764705882352941}",0.037282705307006836,110.72463583946228,8788.467265605927
35,an alternately raucous and sappy ethnic sitcom you d be wise to send your regrets,0,an alternately raucous and sappy ethnic sitcom you d be wise to send your regrets,1,1,0.9777777777777777,"['it s a very tasteful rock and roll movie you can imagine ', 'the film has a number of themes a complex on that ', 'the film is so of the best films of the year with ', 'the film is so many that it wants to look like it ', 'a movie that one of the best examples of a page to ']","['a movie that rare into a man who can t seen it s not ', 'the film is a primer on sentence of the film a movie ']","{'best': 0.1111111111111111, 'tasteful': 0.05555555555555555, 'rock': 0.05555555555555555, 'roll': 0.05555555555555555, 'imagine': 0.05555555555555555}","{'rare': 0.2, 'man': 0.2, 'seen': 0.2, 'primer': 0.2, 'sentence': 0.2}",0.01503300666809082,123.6772689819336,8788.467265605927
36,the best thing that can be said of the picture is that it does have a few cute moments,0,the best thing that can be said of the picture is that it does have a few cute moments,1,1,0.9736842105263158,"['the film is a primer on its own and director michael ', 'the best thing that can be said of the picture is that it does have a few cute moments', 'the film is so of those who try to look away from ', 'the film is a primer on its own it s a of healthy ', 'the film is a primer on the rules of popularity of ']","['the film is a primer on its own animated tv in which ', 'the film is too many or even through the movie s of ']","{'primer': 0.17647058823529413, 'director': 0.058823529411764705, 'michael': 0.058823529411764705, 'best': 0.058823529411764705, 'thing': 0.058823529411764705}","{'primer': 0.2, 'animated': 0.2, 'tv': 0.2, 'many': 0.2, 'even': 0.2}",0.017126083374023438,114.0688304901123,8788.467265605927
37,jones helps breathe some life into the insubstantial plot but even he is overwhelmed by predictability,0,jones helps breathe some life into the insubstantial plot but even he is overwhelmed by predictability,1,1,0.9787234042553191,"['the film is a primer on its own animated tv and in ', 'the film is a primer on its own it fills a good movie ', 'the film is a primer on its own it s a of healthy ', 'the film is a primer on the rules of attraction and ', 'the film is a primer on its own and director in years ']","['a movie that rare into a man who can not always in ', 'the film is so many that time audiences it would have ', 'the film is so many that its through the film s mid ']","{'primer': 0.35714285714285715, 'animated': 0.07142857142857142, 'tv': 0.07142857142857142, 'fills': 0.07142857142857142, 'good': 0.07142857142857142}","{'many': 0.2222222222222222, 'rare': 0.1111111111111111, 'man': 0.1111111111111111, 'always': 0.1111111111111111, 'time': 0.1111111111111111}",0.020968914031982422,121.53887748718262,8788.467265605927
38,anyone who suffers through this film deserves at the very least a big box of consolation candy,0,anyone who suffers through this film deserves at the very least a big box of consolation candy,1,1,0.9791666666666666,"['the film is a primer on its own and director in years ', 'the film is a primer on the beach with humor and american ', 'the film is so of those who try to look away from ', 'the film is a primer on its own and director michael ', 'the film is so of the 70s it would be adequately emphasized ']","['the film is a primer on sentence of the film a movie ', 'the film is so of the 70s or film in which it s performance ', 'the film is so many that its through the film s mid ', 'the film is too many or even through the movie s of ']","{'primer': 0.17647058823529413, 'director': 0.11764705882352941, 'years': 0.058823529411764705, 'beach': 0.058823529411764705, 'humor': 0.058823529411764705}","{'many': 0.25, 'primer': 0.125, 'sentence': 0.125, '70s': 0.125, 'performance': 0.125}",0.023189306259155273,116.81111145019531,8788.467265605927
39,moderately involving despite bargain basement photography and hackneyed romance,0,moderately involving despite bargain basement photography and hackneyed romance,0,0,1.0,"['the film s so uninspiring that could a gorgeously ', 'the film s so predictable and just plain detailed ', 'the film s so uninspiring that could a giant enterprise ', 'a movie that one would have been seen in advance or ', 'the film s so uninspiring that could a job to the ']","['the film s a gaudy bag of a icon that s career <end> ', 'the film is a primer on its own his director and direction ', 'the film is a primer on its own and director in years ', 'the film s so of a script and kurys unlikely to blow ', 'a movie that so of the energy and refusal of love ']","{'uninspiring': 0.17647058823529413, 'could': 0.17647058823529413, 'gorgeously': 0.058823529411764705, 'predictable': 0.058823529411764705, 'plain': 0.058823529411764705}","{'primer': 0.11764705882352941, 'director': 0.11764705882352941, 'gaudy': 0.058823529411764705, 'bag': 0.058823529411764705, 'icon': 0.058823529411764705}",0.07165694236755371,127.41967844963074,8788.467265605927
40,it recycles every clich about gays in what is essentially an extended soap opera,0,it recycles every clich about gays in what is essentially an extended soap opera,0,0,0.9574468085106383,"['the film is a primer on its own and director in years ', 'a movie that rare into a man who can t seen it s not ', 'the film is a primer on its own it feels like a lot ', 'the film is so many that its through the film s mid ', 'the film is a primer on sentence of the film a movie ']","['a movie that so lovingly and present the one of screen ', 'a movie that so of the best films like a confidence ', 'it s a very tasteful to look at it s so far more than ', 'the film is so of the 70s s film in which with sensitivity ', 'a tour de force drama about a few pivotal cinema territory ']","{'primer': 0.21428571428571427, 'director': 0.07142857142857142, 'years': 0.07142857142857142, 'rare': 0.07142857142857142, 'man': 0.07142857142857142}","{'lovingly': 0.05, 'present': 0.05, 'one': 0.05, 'screen': 0.05, 'best': 0.05}",0.033379554748535156,122.90218138694763,8788.467265605927
41,hilarious acidic brit comedy,1,hilarious acidic brit comedy,0,0,0.9758064516129032,"['the film s so anti jokes are off like aging it <end> ', 'the movie is a mediocre movie movie than a great audience ', 'the movie is more than a technical than in its scrapbook ', 'the film s blatant is one reason it s just too long ', 'the film s so predictable and are rolling over in ']","['the film s visceral and predictable above with a of ', 'the of the film is a pleasant enough and his son <end> ', 'the film s visceral and affection realism with a gritty ', 'the film s visceral and affection realism with a confidence ', 'the film s visceral and mischievous sense of the rolling ']","{'anti': 0.06666666666666667, 'jokes': 0.06666666666666667, 'like': 0.06666666666666667, 'aging': 0.06666666666666667, 'mediocre': 0.06666666666666667}","{'visceral': 0.23529411764705882, 'affection': 0.11764705882352941, 'realism': 0.11764705882352941, 'predictable': 0.058823529411764705, 'pleasant': 0.058823529411764705}",0.14923381805419922,78.96820569038391,8788.467265605927
42,sade is an engaging look at the controversial eponymous and fiercely atheistic hero,1,sade is an engaging look at the controversial eponymous and fiercely atheistic hero,1,1,1.0,"['a movie that so of the highest and the most famous ', 'the film is a primer on its own in town with action ', 'the film is so of the 70s it would be adequately emphasized ', 'it s a very tasteful rock and roll movie you could ', 'a movie that so of the best films like a confidence ']","['a movie that rare into a man who can t seen it s not ', 'the film is a primer on its own hollywood director ']","{'highest': 0.058823529411764705, 'famous': 0.058823529411764705, 'primer': 0.058823529411764705, 'town': 0.058823529411764705, 'action': 0.058823529411764705}","{'rare': 0.16666666666666666, 'man': 0.16666666666666666, 'seen': 0.16666666666666666, 'primer': 0.16666666666666666, 'hollywood': 0.16666666666666666}",0.01562190055847168,126.23313927650452,8788.467265605927
43,flashy gadgets and whirling fight sequences may look cool but they can t distract from the flawed suppo structure holding equilibrium up,0,flashy gadgets and whirling fight sequences may look cool but they can t distract from the flawed suppo structure holding equilibrium up,1,1,0.9736842105263158,"['the film is a primer on the rules of popularity of ', 'the film is a primer on the film s delicate little ', 'the film has a laundry exercise in camera work but ', 'the film is a primer on the beach with humor and humor ', 'the film is a primer on the rules of attraction and ']","['the film is a primer on sentence of the film a movie ', 'the film is so many that its through the film s mid ']","{'primer': 0.23529411764705882, 'rules': 0.11764705882352941, 'humor': 0.11764705882352941, 'popularity': 0.058823529411764705, 'delicate': 0.058823529411764705}","{'primer': 0.25, 'sentence': 0.25, 'many': 0.25, 'mid': 0.25}",0.01324605941772461,114.05923867225647,8788.467265605927
44,the audience when i saw this one was chuckling at all the wrong times and that s a bad sign when they re supposed to be having a collective hea attack,0,the audience when i saw this one was chuckling at all the wrong times and that s a bad sign when they re supposed to be having a collective hea attack,0,0,1.0,"['the film has the perfect characters are not to compromise ', 'the film has the perfect characters are not to give ', 'the film is too many out to crush the same movie in ', 'the film has been a huge fan of dickens in which is ', 'the film has been a huge that his movie in stua is ']","['the film has an infectious enthusiasm and it s actually ', 'the film has an infectious enthusiasm and it s simply ', 'the film has been a huge fan of human with such life ', 'the film has all the rules of lurid of footage and ', 'the film has a laundry exercise in camera with action ']","{'perfect': 0.15384615384615385, 'characters': 0.15384615384615385, 'huge': 0.15384615384615385, 'compromise': 0.07692307692307693, 'give': 0.07692307692307693}","{'infectious': 0.11764705882352941, 'enthusiasm': 0.11764705882352941, 'actually': 0.058823529411764705, 'simply': 0.058823529411764705, 'huge': 0.058823529411764705}",0.034244537353515625,111.26309752464294,8788.467265605927
45,in the spirit of the season i assign one bright shining star to robeo benigni s pinocchio but i guarantee that no wise men will be following after it,0,in the spirit of the season i assign one bright shining star to robeo benigni s pinocchio but i guarantee that no wise men will be following after it,0,0,0.95,"['the film has the perfect characters are not to lend ', 'the film has the perfect characters are too many of ', 'the film is so many of the time it s so bad that it ', 'the film is so consistently unimaginative that doesn ', 'the film is too many out of these guys are john in ']","['the film has a laundry exercise in camera with and ', 'the film is so of those films try to be worrying about ', 'the film is so of the best films of the year with ', 'the film has a contrivance as aificial as the film ', 'the film has been a huge that of impact and direction ']","{'many': 0.21428571428571427, 'perfect': 0.14285714285714285, 'characters': 0.14285714285714285, 'lend': 0.07142857142857142, 'time': 0.07142857142857142}","{'films': 0.14285714285714285, 'laundry': 0.07142857142857142, 'exercise': 0.07142857142857142, 'camera': 0.07142857142857142, 'try': 0.07142857142857142}",0.023054838180541992,114.76662182807922,8788.467265605927
46,escapism in its purest form,1,escapism in its purest form,1,1,0.991304347826087,"['the film s so uninspiring that could a taste of the ', 'the film is a solid album of grace and love with a ', 'the film s visceral and predictable above with a performance ', 'the film is a solid album of writers the film is a ', 'the film is a primer on its own his director in its ']","['a film that will enthrall the whole thing and just ', 'a movie that rare into a man who can t seen it s not ', 'the film is a primer on its own and fills its characters ', 'a movie that rare film about every to u s career to ', 'the film is so many that time audiences it would have ']","{'solid': 0.13333333333333333, 'album': 0.13333333333333333, 'uninspiring': 0.06666666666666667, 'could': 0.06666666666666667, 'taste': 0.06666666666666667}","{'rare': 0.11764705882352941, 'enthrall': 0.058823529411764705, 'whole': 0.058823529411764705, 'thing': 0.058823529411764705, 'man': 0.058823529411764705}",0.031607866287231445,128.08401703834534,8788.467265605927
47,it s not just the vampires that are damned in queen of the damned the viewers will feel they suffer the same fate,0,it s not just the vampires that are damned in queen of the damned the viewers will feel they suffer the same fate,0,0,0.9523809523809523,"['the film is a contrivance as aificial as the movie ', 'the film is too many or even through the movie s mid ', 'the film is so many of the time it s so bad that it ', 'the film has the heavy handed that takes up with a ', 'the film is too many or even video it s got a movie ']","['the film is a primer on its own director director ', 'the film is so of those films try to be missing it ', 'the film has the heavy handed that takes up through ', 'the film has been in years old but director has a ', 'the film is a primer on its own school comedy with ']","{'many': 0.2, 'even': 0.13333333333333333, 'contrivance': 0.06666666666666667, 'aificial': 0.06666666666666667, 'mid': 0.06666666666666667}","{'director': 0.2, 'primer': 0.13333333333333333, 'films': 0.06666666666666667, 'try': 0.06666666666666667, 'missing': 0.06666666666666667}",0.02614736557006836,113.66102576255798,8788.467265605927
48,for those who are intrigued by politics of the 70s the film is every bit as fascinating as it is flawed,1,for those who are intrigued by politics of the 70s the film is every bit as fascinating as it is flawed,0,0,0.975609756097561,"['the film is so many that its through the film s mid ', 'the film is a primer on its own animated tv in which ', 'the film is a contrivance as aificial as the film ', 'the film is too many or even through the movie s mid ', 'the film is a primer on its own hollywood director ']","['the film is a primer on its own it s a of healthy ', 'the film is so many that it wants to look like it ', 'the film is so many of the quirks to examine his emotional ', 'the film is so consistently that the impoance of life ', 'the film is so of those who try to look away from ']","{'many': 0.15384615384615385, 'mid': 0.15384615384615385, 'primer': 0.15384615384615385, 'animated': 0.07692307692307693, 'tv': 0.07692307692307693}","{'many': 0.125, 'look': 0.125, 'primer': 0.0625, 'healthy': 0.0625, 'wants': 0.0625}",0.024776697158813477,115.24383997917175,8788.467265605927
49,ah nuld s action hero days might be over,0,ah nuld s action hero days might be over,0,1,0.9454545454545454,"['the film is so of the 70s s film in which with british ', 'the film is a primer on its own it s a of healthy ', 'the film s so uninspiring that even a of healthy blade ', 'the film is a primer on its own and director in america ', 'a movie that so of the energy and in the central relationship ']","['a movie that one would have been exhausted by someone ', 'a movie that rare into a red bridge is a poem to the ', 'the film is so of the 70s it would be adequately emphasized ']","{'primer': 0.14285714285714285, 'healthy': 0.14285714285714285, '70s': 0.07142857142857142, 'british': 0.07142857142857142, 'uninspiring': 0.07142857142857142}","{'would': 0.16666666666666666, 'one': 0.08333333333333333, 'exhausted': 0.08333333333333333, 'someone': 0.08333333333333333, 'rare': 0.08333333333333333}",0.01821279525756836,127.49481987953186,8788.467265605927
50,broomfield reveals an ironic manifestation of institutionalized slavery that ties a black owned record label with a white empowered police force,1,broomfield reveals an ironic manifestation of institutionalized slavery that ties a black owned record label with a white empowered police force,1,1,1.0,"['the film is a primer on its own it fills a strong ', 'it s a very tasteful rock and roll movie you could ', 'the film has a number of themes a complex on a good ', 'the film is a primer on its own it fills a good movie ', 'a movie that so of the best films like a confidence ']","['a movie that rare into a man who can t seen it s not ', 'the film is so many that its through the film s mid ']","{'primer': 0.1111111111111111, 'fills': 0.1111111111111111, 'good': 0.1111111111111111, 'strong': 0.05555555555555555, 'tasteful': 0.05555555555555555}","{'rare': 0.2, 'man': 0.2, 'seen': 0.2, 'many': 0.2, 'mid': 0.2}",0.01459050178527832,123.51813626289368,8788.467265605927
51,a compelling french psychological drama examining the encounter of an aloof father and his chilly son after 20 years apa,1,a compelling french psychological drama examining the encounter of an aloof father and his chilly son after 20 years apa,1,1,0.9782608695652174,"['the film is so many of the quirks to examine his emotional ', 'a compelling french psychological drama examining the encounter of an aloof father and his chilly son after 20 years apa', 'the film is a primer on the rules of popularity of ', 'the film is so of those who try to look away from ', 'the film is so many of its own in reality tv in which ']","['the film is so many of the time it s so bad that it ', 'the film is too many or even through the movie s of ', 'the film is a primer on its own hollywood director ', 'the film is too many or sugary through to think that ']","{'many': 0.07692307692307693, 'quirks': 0.038461538461538464, 'examine': 0.038461538461538464, 'emotional': 0.038461538461538464, 'compelling': 0.038461538461538464}","{'many': 0.2727272727272727, 'time': 0.09090909090909091, 'bad': 0.09090909090909091, 'even': 0.09090909090909091, 'primer': 0.09090909090909091}",0.020194053649902344,115.53620910644531,8788.467265605927
52,what better message than love thyself could young women of any size receive,1,what better message than love thyself could young women of any size receive,0,0,0.9649122807017544,"['a movie that one would be profane politically the ', 'a movie that rare into a man who can t seen it s not ', 'a movie that rare into a man who can not mount a buyer ', 'the film is a primer on its own it feels like a lot ', 'the film is a primer on sentence of the film a movie ']","['a movie that rare into a reunion of s a performance ', 'a movie that rare into the reunion of and the only ', 'the film is a primer on its own in town with action ', 'the film is so many that you ll at least credit for ', 'the film is a primer on its observation and fills ']","{'rare': 0.11764705882352941, 'man': 0.11764705882352941, 'primer': 0.11764705882352941, 'one': 0.058823529411764705, 'would': 0.058823529411764705}","{'rare': 0.14285714285714285, 'reunion': 0.14285714285714285, 'primer': 0.14285714285714285, 'performance': 0.07142857142857142, 'town': 0.07142857142857142}",0.04243922233581543,127.7136914730072,8788.467265605927
53,a beguiling slow moving parable about the collision of past and present on a remote seacoast in iran,1,a beguiling slow moving parable about the collision of past and present on a remote seacoast in iran,1,1,0.9767441860465116,"['the film is so many of its own in reality tv and so ', 'the film is a primer on its own it s a of above the ', 'the film has a number of themes a complex on a good ', 'it s a very tasteful rock and roll movie you could ', 'it s a very tasteful rock and roll movie you can imagine ']","['the film is so many of its own in reality tv in which ', 'the film is a primer on its own animated tv and rather ', 'the film is a primer on sentence of the film a movie ', 'the film is too many or even through the movie s of ']","{'tasteful': 0.125, 'rock': 0.125, 'roll': 0.125, 'many': 0.0625, 'reality': 0.0625}","{'many': 0.18181818181818182, 'tv': 0.18181818181818182, 'primer': 0.18181818181818182, 'reality': 0.09090909090909091, 'animated': 0.09090909090909091}",0.020989418029785156,112.0465567111969,8788.467265605927
54,you needn t be steeped in 50s sociology pop culture or movie lore to appreciate the emotional depth of haynes work though haynes style apes films from the period its message is not rooted in that decade,1,you needn t be steeped in 50s sociology pop culture or movie lore to appreciate the emotional depth of haynes work though haynes style apes films from the period its message is not rooted in that decade,1,1,0.98,"['the film has a laundry cast of human observation are ', 'the film has a laundry exercise in camera work but ', 'the film has an infectious enthusiasm and we re touched ', 'the film has a laundry list of camera work in which ', 'the film has a laundry cast of human comedy is a fascinating ']","['the movie has been in years old but even with the ', 'the movie has all the rules of attraction is bigelow ']","{'laundry': 0.2, 'cast': 0.1, 'human': 0.1, 'camera': 0.1, 'work': 0.1}","{'years': 0.16666666666666666, 'old': 0.16666666666666666, 'even': 0.16666666666666666, 'rules': 0.16666666666666666, 'attraction': 0.16666666666666666}",0.017580509185791016,102.177574634552,8788.467265605927
55,a chronicle not only of one man s quest to be president but of how that man single handedly turned a plane full of hard bitten cynical journalists into what was essentially by campaign s end an extended publicity depament,1,a chronicle not only of one man s quest to be president but of how that man single handedly turned a plane full of hard bitten cynical journalists into what was essentially by campaign s end an extended publicity depament,1,1,0.9636363636363636,"['the film has a laundry list of movie largely for the ', 'the film has the number of s a remarkably listless ', 'the film has all the rules of attraction gets bigelow ', 'the film has an infectious enthusiasm and it s actually ', 'the film has an infectious enthusiasm and it s so ']","['the movie has been in years old but even as the movie ', 'the movie has all the rules of attraction of their ', 'the movie has all the ring s a bit of a phony relationship ', 'the movie has been more than a fair film but director ', 'the movie has the perfect of s best and the characters ']","{'infectious': 0.13333333333333333, 'enthusiasm': 0.13333333333333333, 'laundry': 0.06666666666666667, 'list': 0.06666666666666667, 'largely': 0.06666666666666667}","{'years': 0.07142857142857142, 'old': 0.07142857142857142, 'even': 0.07142857142857142, 'rules': 0.07142857142857142, 'attraction': 0.07142857142857142}",0.027840375900268555,105.9134624004364,8788.467265605927
56,one of the worst movies of the year,0,one of the worst movies of the year,0,0,1.0,"['a movie that one would have been seen the performers ', 'a movie that one would have been seen in advance or ', 'a movie that rare into a man who can t seen it s not ', 'a movie that rare into a man who can not always in ', 'a movie that one would be profane politically the ']","['the film is a primer on its own and director in america ', 'a movie that so of the highest and the of povey to ', 'the film is a solid album of writers the film is a ', 'the film is a primer on its own and fills his director ', 'a movie that so of the highest and the most famous ']","{'one': 0.16666666666666666, 'would': 0.16666666666666666, 'seen': 0.16666666666666666, 'rare': 0.1111111111111111, 'man': 0.1111111111111111}","{'primer': 0.15384615384615385, 'director': 0.15384615384615385, 'highest': 0.15384615384615385, 'america': 0.07692307692307693, 'povey': 0.07692307692307693}",0.04770469665527344,121.08319664001465,8788.467265605927
57,on a ceain base level blue crush delivers what it promises just not well enough to recommend it,0,on a ceain base level blue crush delivers what it promises just not well enough to recommend it,0,0,1.0,"['the film is a primer on sentence of the film a movie ', 'the film is a primer on its own animated tv director ', 'the film is a contrivance as aificial as the film ', 'the film is a primer on its own hollywood director ', 'the film is a primer on a movie that should be better ']","['the film is a primer on the beach with humor and humor ', 'the film is a primer on the rules of popularity of ', 'the film is a primer on its own school comedy with ', 'the film is so of those films try to be missing it ', 'the film is so many that you ll at least credit for ']","{'primer': 0.3076923076923077, 'director': 0.15384615384615385, 'sentence': 0.07692307692307693, 'animated': 0.07692307692307693, 'tv': 0.07692307692307693}","{'primer': 0.1875, 'humor': 0.125, 'beach': 0.0625, 'rules': 0.0625, 'popularity': 0.0625}",0.025043010711669922,108.1948835849762,8788.467265605927
58,frailty offers chills much like those that you get when sitting around a campfire around midnight telling creepy stories to give each other the willies and there s no way you won t be talking about the film once you exit the theater,1,frailty offers chills much like those that you get when sitting around a campfire around midnight telling creepy stories to give each other the willies and there s no way you won t be talking about the film once you exit the theater,0,0,0.9864864864864865,"['the movie has been in years old but even as the movie ', 'the movie has been more than a fair film if he s changed ', 'the movie has the perfect of water as a fascinating ', 'the movie has been in this history or biography channel ', 'the movie has been more than a bit of a movie that ']","['the movie has a laundry of a movie that you can hear ', 'the film has the number of themes the impoance of ', 'the film has the number of s a similarly morose and ', 'the film has an infectious enthusiasm and the movie ', 'the movie has a laundry of the film s best and his ']","{'years': 0.08333333333333333, 'old': 0.08333333333333333, 'even': 0.08333333333333333, 'fair': 0.08333333333333333, 'changed': 0.08333333333333333}","{'laundry': 0.16666666666666666, 'number': 0.16666666666666666, 'hear': 0.08333333333333333, 'themes': 0.08333333333333333, 'impoance': 0.08333333333333333}",0.025520801544189453,117.49469137191772,8788.467265605927
59,an exhilarating serving of movie fluff,1,an exhilarating serving of movie fluff,0,0,0.9763779527559056,"['the film s so predictable and are rolling over in ', 'a movie that one would have been in the first time ', 'a film that will enthrall the whole thing and just ', 'the film s so predictable and are rolling over the ', 'the film is a mediocre movie tale about a great movie ']","['a very funny look at how it used to be good <end> ', 'the film s a gaudy bag of a icon that s <end> ', 'the film is a mediocre movie tale about a good time ', 'the film s visceral and predictable tale of a scrapbook ', 'a movie that one would have been in the whole movie ']","{'predictable': 0.14285714285714285, 'rolling': 0.14285714285714285, 'one': 0.07142857142857142, 'would': 0.07142857142857142, 'first': 0.07142857142857142}","{'good': 0.1111111111111111, 'tale': 0.1111111111111111, 'funny': 0.05555555555555555, 'look': 0.05555555555555555, 'used': 0.05555555555555555}",0.1402754783630371,107.00106549263,8788.467265605927
60,so clich d that at one point they literally upset an apple ca,0,so clich d that at one point they literally upset an apple ca,1,1,0.9846153846153847,"['the film has a number of themes a complex on a good ', 'the film is so many of its own in reality tv and his ', 'a movie that so of the highest and the most feeling ', 'a movie that one of the best films of the situation ', 'the film is a primer on its own school comedy with ']","['a movie that rare into a man who can not always in ', 'the film is a primer on its own and fills its characters ', 'a movie that one would be profane politically the ']","{'number': 0.0625, 'themes': 0.0625, 'complex': 0.0625, 'good': 0.0625, 'many': 0.0625}","{'rare': 0.1, 'man': 0.1, 'always': 0.1, 'primer': 0.1, 'fills': 0.1}",0.016566038131713867,120.91523838043213,8788.467265605927
61,the piano teacher is not an easy film it forces you to watch people doing unpleasant things to each other and themselves and it maintains a cool distance from its material that is deliberately unsettling,1,the piano teacher is not an easy film it forces you to watch people doing unpleasant things to each other and themselves and it maintains a cool distance from its material that is deliberately unsettling,1,1,1.0,"['the film has been a huge fan of dickens in his actors ', 'the film has all the rules of lurid melodrama into ', 'the film has a laundry list of movie largely for the ', 'the film has a laundry cast of war observation moments ', 'the film has a laundry list of camera work in which ']","['the movie has been readily dismissed as the pitch ', 'the film has the perfect characters are not to compromise ']","{'laundry': 0.15789473684210525, 'list': 0.10526315789473684, 'huge': 0.05263157894736842, 'fan': 0.05263157894736842, 'dickens': 0.05263157894736842}","{'readily': 0.16666666666666666, 'dismissed': 0.16666666666666666, 'pitch': 0.16666666666666666, 'perfect': 0.16666666666666666, 'characters': 0.16666666666666666}",0.013864755630493164,103.45735716819763,8788.467265605927
62,friday after next is a lot more bluster than bite,0,friday after next is a lot more bluster than bite,0,0,0.961038961038961,"['a movie that so of the energy than a romantic comedy ', 'a movie that so tale about being it s not devoid of ', 'a movie that so of the energy in a of healthy tv s ', 'the film s so uninspiring that could a giant enterprise ', 'the film s so uninspiring that could a job to the ']","['the film s so uninspiring that could a taste of the ', 'the film s a gaudy bag of stale candy ever made a ', 'a movie that one would have been exhausted by someone ', 'the film is a primer on its own it s a of above the ', 'the film is a primer on its own and director in america ']","{'energy': 0.13333333333333333, 'uninspiring': 0.13333333333333333, 'could': 0.13333333333333333, 'romantic': 0.06666666666666667, 'comedy': 0.06666666666666667}","{'primer': 0.11764705882352941, 'uninspiring': 0.058823529411764705, 'could': 0.058823529411764705, 'taste': 0.058823529411764705, 'gaudy': 0.058823529411764705}",0.06089043617248535,120.58159852027893,8788.467265605927
63,stuffed to the brim with ideas american instigator michael moore s film is a rambling examination of american gun culture that uses his usual modus operandi of crucifixion through juxtaposition,1,stuffed to the brim with ideas american instigator michael moore s film is a rambling examination of american gun culture that uses his usual modus operandi of crucifixion through juxtaposition,1,1,1.0,"['the film is so many of the quirks to examine his emotional ', 'the film has been a huge that of impact and direction ', 'the film is so of those who try to look away from ', 'stuffed to the brim with ideas american instigator michael moore s film is a rambling examination of american gun culture that uses his usual modus operandi of crucifixion through juxtaposition', 'the film is so consistently that the impoance of life ']","['the film is a primer on a movie that should be better ', 'the film is too many or even through the movie s of ', 'the film is too many or even think the movie s background ']","{'american': 0.06451612903225806, 'many': 0.03225806451612903, 'quirks': 0.03225806451612903, 'examine': 0.03225806451612903, 'emotional': 0.03225806451612903}","{'many': 0.25, 'even': 0.25, 'primer': 0.125, 'better': 0.125, 'think': 0.125}",0.015171289443969727,108.37693786621094,8788.467265605927
64,it s so devoid of joy and energy it makes even jason x look positively shakesperean by comparison,0,it s so devoid of joy and energy it makes even jason x look positively shakesperean by comparison,1,1,0.9767441860465116,"['the film is so many of its own in reality tv s delicate ', 'the film is a primer on its own it s a of above the ', 'the film is a primer on its own it s a of healthy ', 'the film is a primer on its own it s a rewarding balance ', 'the film is a primer on its own school comedy with ']","['the film is too many or even through the movie s hero ', 'the film is too many that its scenes in reality of ', 'the film is too many or even through the movie s of ', 'the film is a contrivance as aificial as the movie ']","{'primer': 0.3076923076923077, 'many': 0.07692307692307693, 'reality': 0.07692307692307693, 'tv': 0.07692307692307693, 'delicate': 0.07692307692307693}","{'many': 0.3, 'even': 0.2, 'hero': 0.1, 'scenes': 0.1, 'reality': 0.1}",0.018887042999267578,108.5316731929779,8788.467265605927
