wordnet distance spacy,target text,closest counterfactual,closest true text
0.8772175906332482,"Xmas & New Years Eve tickets are now on sale from the club, during the day from 10am till 8pm, and on Thurs, Fri & Sat night this week. They're selling fast!","Xmas & New Years Eve tickets are forthwith on sale from the social_club , during the day from 10 am till 8 pm , and on Thurs , Fri & Sat night this week . They 're selling fast !",hi m have relaxing time 7 day party good night home tomorrow 5ish
0.8808327493397616,We tried to contact you re your reply to our offer of a Video Phone 750 anytime any network mins Half Price Line Rental Camcorder Reply or call 08000930705,We try_out to get_through you re your reply to our pass of a telecasting Phone 750 anytime whatever net minute one-half cost demarcation Rental Camcorder answer operating_room put_option 08000930705,good evening sir hope have nice day want bring notice late pay rent past month pay $ lt;#&gt   charge feel inconsiderate nag great cost not speak recession will not able pay charge month askin ahead month end help thank
0.8844545391622155,"Orange brings you ringtones from all time Chart Heroes, with a free hit each week! Go to Ringtones & Pics on wap. To stop receiving these tips reply STOP.","orangeness brings you ringtones from all time Chart zep , with a exempt hit each week ! Go to Ringtones & Pics off wap . To hitch experience these tumble reply break_off .",mean post write like time ritten stuff let sit feel time angry leave hit send stop check phone get car say sleep bored time clean fold laundry etc bed
0.842426903945514,Not heard from U4 a while. Call 4 rude chat private line 01223585334 to cum. Wan 2C pics of me gettin shagged then text PIX to 8552. 2End send STOP 8552 SAM xxx,Not try from U4 a while . call_in 4 unmannered chatter individual line 01223585334 to cum . pallid 2C pics of Maine gettin shagged then schoolbook PIX to 8552 . 2End ship full_point 8552 SAM 30,uncle boye need movie oh guide plus know torrent particularly legal system slow gr8 day plus start cos not meet online honey moon
0.8759902077293813,"Did you hear about the new \Divorce Barbie\""? It comes with all of Ken's stuff!""","manage you hear about the fresh \Divorce Barbie\ "" ? It comes with wholly of sight 's stuff ! """,yeah sure thing mate haunt get stuff sort m go sound promote hex .by way not know number joke
0.8412667067942853,FREE UNLIMITED HARDCORE PORN direct 2 your mobile Txt PORN to 69200 & get FREE access for 24 hrs then chrgd@50p per day txt Stop 2exit. This msg is free,exempt limited HARDCORE PORN direct 2 your peregrine Txt porno to 69200 & get obstruct admittance for 24 hrs then chrgd@50p per daylight txt begin 2exit . This monosodium_glutamate follow relinquish,d proof   lt;#&gt   rs will not allow work come home day
0.8873533639924372,Would you like to see my XXX pics they are so hot they were nearly banned in the uk!,Would you like to catch my XXX pics they are so hot they were nearly prohibited in the United_Kingdom !,mean post write like time ritten stuff let sit feel time angry leave hit send stop check phone get car say sleep bored time clean fold laundry etc bed
0.8800535461795173,You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+,You have gain amp Nokia 7250i . This is what you get when you make_headway our unfree auction . To train part send Nokia to 86021 today . HG / Suite342/2Lands course / W1JHL XVI +,hey sweet wonder moment come want send file will yahoo connection suck remember set page download format disc tell know way download big file download stuff directly internet help great prey tease kiss
0.781032990404386,"SPJanuary Male Sale! Hot Gay chat now cheaper, call 08709222922. National rate from 1.5p/min cheap to 7.8p/min peak! To stop texts call 08712460324 (10p/min)","SPJanuary female sales_event ! Hot Gay gossip straightaway cheaper , predict 08709222922 . National rank from 1.5p / min cheap to 7.8p / min peak ! To kibosh texts telephone_call 08712460324 ( 10p / min )",eek lot time especially american pie like 8 minute long stop singe
0.8241713811636743,Hi. Customer Loyalty Offer:The NEW Nokia6650 Mobile from ONLY aPS10 at TXTAUCTION! Txt word: START to No: 81151 & get yours Now! 4T&Ctxt TC 150p/MTmsg,HI . client disloyalty crack : The raw Nokia6650 fluid from but aPS10 atomic_number_85 TXTAUCTION ! Txt countersign : START to yes : 81151 & get yours at_present ! 4T&Ctxt technetium 150p / MTmsg,hey sweet wonder moment come want send file will yahoo connection suck remember set page download format disc tell know way download big file download stuff directly internet help great prey tease kiss
0.9082486323026333,Thanks for your subscription to Ringtone UK your mobile will be charged aPS5/month Please confirm by replying YES or NO. If you reply NO you will not be charged,Thanks for your subscription to Ringtone United_Kingdom your immobile will be lodge aPS5 / month Please support aside replying yes operating_room NO . If you response nobelium you will not be commove,good evening sir hope have nice day want bring notice late pay rent past month pay $ lt;#&gt   charge feel inconsiderate nag great cost not speak recession will not able pay charge month askin ahead month end help thank
0.8725131185087021,"Congratulations - Thanks to a good friend U have WON the aPS2,000 Xmas prize. 2 claim is easy, just call 08712103738 NOW! Only 10p per minute. BT-national-rate","Congratulations - give_thanks to a full friend U have North_Korean_won the aPS2,000 Xmas loot . 2 title constitute gentle , unfair yell 08712103738 NOW ! Only 10p per minute . BT - home - range",good evening sir hope have nice day want bring notice late pay rent past month pay $ lt;#&gt   charge feel inconsiderate nag great cost not speak recession will not able pay charge month askin ahead month end help thank
0.8446222499960018,T-Mobile customer you may now claim your FREE CAMERA PHONE upgrade & a pay & go sim card for your loyalty. Call on 0845 021 3680.Offer ends 28thFeb.T&C's apply,T - Mobile client you may now lay_claim your barren CAMERA earpiece upgrade & a pay & choke sim carte_du_jour for your loyalty . address off 0845 021 3680.Offer ends 28thFeb . T&C 's practice,hi mobile   lt;#&gt   add contact list www.fullonsms.com s great place send free sms people visit fullonsms.com
0.8421199095713584,Back 2 work 2morro half term over! Can U C me 2nite 4 some sexy passion B4 I have 2 go back? Chat NOW 09099726481 Luv DENA Calls aPS1/minMobsmoreLKPOBOX177HP51FL,cover 2 work 2morro half term complete ! rear uranium C Pine_Tree_State 2nite 4 approximately aphrodisiac heat B4 iodin have 2 extend back ? schmooze at_present 09099726481 Luv DENA Calls aPS1 / minMobsmoreLKPOBOX177HP51FL,mark work tomorrow get 5 work house meet u
0.883291092049447,Please CALL 08712402902 immediately as there is an urgent message waiting for you.,Please margin_call 08712402902 immediately as there is an pressing message wait for you .,problem baby good time talk call leave message
0.8352543212609099,"Your free ringtone is waiting to be collected. Simply text the password \MIX\"" to 85069 to verify. Get Usher and Britney. FML","Your destitute ringtone is waitress to be collected . Simply schoolbook the watchword \MIX\ "" to 85069 to verify . sire Usher and Britney . FML",speak uncle john today strongly feel need sacrifice go beg listen not promise clear thing easy need let work thing long expect help creativity stifle pls happy promise
0.7995155630591888,URGENT! Your Mobile number has been awarded with a aPS2000 prize GUARANTEED. Call 09058094455 from land line. Claim 3030. Valid 12hrs only,URGENT ! Your roving number has make_up grant with adenine aPS2000 pillage guarantee . hollo 09058094455 from land line_of_merchandise . lay_claim 3030 . Valid 12hrs only,d proof   lt;#&gt   rs will not allow work come home day
0.8581915576986854,Great News! Call FREEFONE 08006344447 to claim your guaranteed aPS1000 CASH or aPS2000 gift. Speak to a live operator NOW!,peachy intelligence ! shout FREEFONE 08006344447 to exact your guarantee aPS1000 hard_currency or aPS2000 natural_endowment . address to a live operator at_present !,speak uncle john today strongly feel need sacrifice go beg listen not promise clear thing easy need let work thing long expect help creativity stifle pls happy promise
0.8608000852258262,FreeMsg: Fancy a flirt? Reply DATE now & join the UKs fastest growing mobile dating service. Msgs rcvd just 25p to optout txt stop to 83021. Reply DATE now!,FreeMsg : illusion a flirt ? answer engagement nowadays & junction the Great_Britain loyal growing roving geological_dating help . MSG rcvd but 25p to optout txt blockage to 83021 . response escort now !,speak uncle john today strongly feel need sacrifice go beg listen not promise clear thing easy need let work thing long expect help creativity stifle pls happy promise
0.7337965394088618,"Double mins and txts 4 6months FREE Bluetooth on Orange. Available on Sony, Nokia Motorola phones. Call MobileUpd8 on 08000839402 or call2optout/N9DX","doubled mins and txts 4 6months detached Bluetooth off orangish . Available on Sony , Nokia Motorola phones . yell MobileUpd8 on 08000839402 Beaver_State call2optout / N9DX",oh phone phone disconnect
0.8832978844308914,U are subscribed to the best Mobile Content Service in the UK for aPS3 per ten days until you send STOP to 83435. Helpline 08706091795.,U are subscribed to the best Mobile_River subject_matter inspection_and_repair in the Britain for aPS3 per 10 days until you send full_point to 83435 . Helpline 08706091795 .,good evening sir hope have nice day want bring notice late pay rent past month pay $ lt;#&gt   charge feel inconsiderate nag great cost not speak recession will not able pay charge month askin ahead month end help thank
0.7822033922587043,Free video camera phones with Half Price line rental for 12 mths and 500 cross ntwk mins 100 txts. Call MobileUpd8 08001950382 or Call2OptOut/674,gratuitous TV television_camera phones with whole damage line rental for 12 mths and 500 cross ntwk Min 100 txts . put_option MobileUpd8 08001950382 Oregon Call2OptOut/674,get new job bar airport satsgettin 4.47per hour mean lie touch
0.8604662861199492,Marvel Mobile Play the official Ultimate Spider-man game (aPS4.50) on ur mobile right now. Text SPIDER to 83338 for the game & we ll send u a FREE 8Ball wallpaper,wonder stabile represent the unofficial Ultimate wanderer - world game ( aPS4.50 ) off ur roving right now . schoolbook SPIDER to 83338 for the game & we ll send uranium a lodge 8Ball paper,consider wall bunker shit important play peaceful guess place high matter
0.7879394780377547,UUave Bin Awarded aPS50 to Play 4 Instant Cash. Call 08715203028 To Claim. EVERY 9th Player Wins Min aPS50-aPS500. OptOut 08718727870,UUave Bin grant aPS50 to maneuver tetrad split_second Johnny_Cash . yell 08715203028 To forfeit . EVERY ninth Player Wins Min aPS50 - aPS500 . OptOut 08718727870,right second get to hit people
0.788567581564158,PRIVATE! Your 2004 Account Statement for 07742676969 shows 786 unredeemed Bonus Points. To claim call 08719180248 Identifier Code: 45239 Expires,secret ! Your 2004 answer_for Statement for 07742676969 shew 786 unredeemed incentive Points . To disclaim yell 08719180248 Identifier cipher : 45239 go,shall ask thing not mistake
