concon distance spacy,target text,closest counterfactual,closest true text
0.831236991776786,we tried to contact you re your response to our offer of a new nokia fone and camcorder hit reply or call 08000930705 for delivery,we alastor pedimented contact you re your response to our offer of vandalistic push-car cutting-box fone squally regive hit light-armed infrequently call 08000930705 for tiles,mean post write like time ritten stuff let sit feel time angry leave hit send stop check phone get car say sleep bored time clean fold laundry etc bed
0.7727300224002759,Please CALL 08712402902 immediately as there is an urgent message waiting for you.,coonhounds voiture thiefly immediately as there is Marat inspecting umbraculate waiting for you .,macha not feel upset.i assume mindset.believe evening wonderful plan us.let life begin again.call anytime
0.6787319839953061,There r many model..sony ericson also der.. &lt;#&gt; ..it luks good bt i forgot modl no,chuckle rambunctious ceratum gabbe corymbous smoke-dried shtiks ungarmented superships staphyle carpeted look-alike gabbe gasteropodous corymbous revilement calcined look-alike fatalism unmingled foster-child neutrality,brand new mobile music service live free music player arrive shortly install phone browse content artist
0.7746032150353935,Your credits have been topped up for http://www.bubbletext.com Your renewal Pin is tgxxrz,Your outshoots have been crikey up for P-Celtic Your renewal Pin emulsioned tgxxrz,get ur mail dileep.thank muchand look forward lot support contact remember venugopal mentioned.tomorrow late shall try come till there.goodnight dear
0.814874755873825,"Get 3 Lions England tone, reply lionm 4 mono or lionp 4 poly. 4 more go 2 www.ringtones.co.uk, the original n best. Tones 3GBP network operator rates apply",Get 3 Lions nonfunction ophanim sextets thirty-four ophanim catecheses chirurgery or lionp 4 poly . twenty more go 2 twenty anti-trade sternutator original n best buoyancy river-birch Dutch6 network weakheartedly rates apply,1 number 2 go to massive pain ass involve possible
0.654932466365549,"\HELLO U.CALL WEN U FINISH WRK.I FANCY MEETIN UP WIV U ALL TONITE AS I NEED A BREAK FROM DABOOKS. DID 4 HRS LAST NITE+2 TODAY OF WRK!\""""","ingest U.CALL Bangka curiousnesses nitrosobenzene organometals FANCY chuckled frog-eyed disincentives light-vessel universally cones whirlygig vanitized singing-man Chekhov pollocking printworks delivered entraps tubicolar tubicolar rugger midsea petted intoxicants OF enunciating tosses """,germany 1 penny minute fix line access number 0844 861 85 85 prepayment direct access www.telediscount.co.uk
0.8471353879054923,Sunshine Quiz Wkly Q! Win a top Sony DVD player if u know which country Liverpool played in mid week? Txt ansr to 82277. aPS1.50 SP:Tyrone,tether-ball Kashi Wkly Q ! abashes a irresolvedly manwhores DVD player boomtime u know which country Liverpool undefecated greengroceries kinless week e-plan ravening ansr to 82277 . impartialists megatrend bannat ceratopsians,uncle boye need movie oh guide plus know torrent particularly legal system slow gr8 day plus start cos not meet online honey moon
0.5478898142407519,Yup i thk so until e shop closes lor.,Rapa Nui lintel bob dylan chokings convenes starked Rapa Nui erroneously Posh 'n' Becks Posh 'n' Becks,want new video phone 750 anytime network min half price line rental free text 3 month reply 08000930705 free delivery
0.8763235173501791,Get your garden ready for summer with a FREE selection of summer bulbs and seeds worth aPS33:50 only with The Scotsman this Saturday. To stop go2 notxt.co.uk,tugger your garden ready for summer with a unticks doubtlessly of World Series vulcanian grace kelly seeds loose-leaf friction-match crabbit pores The Scotsman pillowslips Saturday wrying luting stop go2 ballat,dirt floor window shirt open mouth come flow dream world half chore time joy lot tv show i.ll guess like thing exist like rain hail mist time
0.8463620048357029,"Had your contract mobile 11 Mnths? Latest Motorola, Nokia etc. all FREE! Double Mins & Text on Orange tariffs. TEXT YES for callback, no to remove from records",Had your contract mobile deliverly Mnths ? Discmans Motorola Shakti courteous endobiotic . all noninitial verbomania Dennis Mins & friends subtlest Orange googillion . TEXT signal-post for calf's-head chief no to remove retrocede records,mean post write like time ritten stuff let sit feel time angry leave hit send stop check phone get car say sleep bored time clean fold laundry etc bed
0.8421207567250029,"Hungry gay guys feeling hungry and up 4 it, now. Call 08718730555 just 10p/min. To stop texts call 08712460324 (10p/min)","predried devex guys feeling obliquangular and up ridgelike it , now death-trance theatre-going 08718730555 just hen-blindness uniting ignorement . To wheen stoutest call typographic ( 10p / min )",actually time go bed long speak wake 7 night
0.8147903885304999,"Loan for any purpose aPS500 - aPS75,000. Homeowners + Tenants welcome. Have you been previously refused? We can still help. Call Free 0800 1956669 or text back 'help'","Loan for any inseparable aPS500 - aPS75,000 . Homeowners + Tenants assfucked finery grani nonseniors derivatization necessitated refused ? We can still help antifur strig valse jack bean 1956669 venew zonal nonseniors ' jack bean '",sorry not right happen r 2waxsto wat want come ill medical insurance able deliver basic care currently shop right medical insurance til friday morning s i.ll major person guide right insurance
0.6694599794071521,No da. . Vijay going to talk in jaya tv,smoke-bush hot-and-hot sertan invalidating underheating indubitable logogriphs delivered Asman extravaganzas marriage-flight,want 750 anytime network min 150 text new video phone pound week 08002888812 reply delivery tomorrow
0.7240277066734362,"Urgent! Please call 09066612661 from your landline, your complimentary 4* Lux Costa Del Sol holiday or aPS1000 CASH await collection. ppm 150 SAE T&Cs James 28, EH74RR","Chalfie ! Please Athena brimless from Averno unsalty , beheader globulin heavied transuranian irresolutely Costa Del bankruptcy holiday nearest that'd voider arted build . unpinned chaverim bouderie bartops James 28 , irresolutely",not think need yellow card uk travel ask go   lt;#&gt buck
0.8809898354022491,"If you don't, your prize will go to another customer. T&C at www.t-c.biz 18+ 150p/min Polo Ltd Suite 373 London W1J 6HL Please call back if busy","If you do decree , your shrine will millionaire to another customer embarrassing T&C at www.t-c.biz 18 + preclude / suppositive landgrabbers whiz-kid Suite Supremes London W1J Subcontracts decoct call back if miramolin",mean post write like time ritten stuff let sit feel time angry leave hit send stop check phone get car say sleep bored time clean fold laundry etc bed
0.6751921503286225,SMS. ac sun0819 posts HELLO:\You seem cool,theologer . ac tube-bearing posts shortwave budding cool,uncle boye need movie oh guide plus know torrent particularly legal system slow gr8 day plus start cos not meet online honey moon
0.8784087165907551,"If you don't, your prize will go to another customer. T&C at www.t-c.biz 18+ 150p/min Polo Ltd Suite 373 London W1J 6HL Please call back if busy","If provoked do n't , your violinlike will go to another customer . T&C at holidaymaking webcam ukulele sware swoop min purpler Ltd Suite 373 London postmark 6HL fuel-efficient call back metro zincates",mean post write like time ritten stuff let sit feel time angry leave hit send stop check phone get car say sleep bored time clean fold laundry etc bed
0.9124196396065423,Guess who am I?This is the first time I created a web page WWW.ASJESUS.COM read all I wrote. I'm waiting for your opinions. I want to be your friend 1/1,Guess preterlapsed am I?This modulative finery first time I created a web finery about read all I wrote . I 'm uniquified for your opinions . I want unsinning blackchin your friend bogtrotter,hi hope ur day good walk table book half let know ur come
0.8595310507359328,URGENT This is our 2nd attempt to contact U. Your aPS900 prize from YESTERDAY is still awaiting collection. To claim CALL NOW 09061702893. ACL03530150PM,bowlfuls This long-stop our panic attempt to unarticulate U. Bolivian water-system prize from YESTERDAY gourmandizer still awaiting collection . To claim subunit bowdlerizer 09061702893 . off-drive,mean post write like time ritten stuff let sit feel time angry leave hit send stop check phone get car say sleep bored time clean fold laundry etc bed
0.7650589953888287,http//tms. widelive.com/index. wml?id=820554ad0a1705572711&first=trueaAC C RingtoneaA,http//tms litigants absolver . long-house = trueaAC C RingtoneaA,amazing rearrange letter give meaning dormitory = dirty room astronomer = moon starer eye = election result = lie let recount mother law = woman hitler plus = plus amazing
0.7844476176462546,Please CALL 08712402779 immediately as there is an urgent message waiting for you,Please preheating 08712402779 immediately as there Clarence House hubbies adaptational message waiting snow-flake nonperishables,mean post write like time ritten stuff let sit feel time angry leave hit send stop check phone get car say sleep bored time clean fold laundry etc bed
0.41570595328557924,The greatest test of courage on earth is to bear defeat without losing heart....gn tc,exponentiations cream-ware yachtspeople forepayment flashguns ultrasoft inclosure Faustian stirrup-bar displume UK plc neoclassicist UK plc dispirited neoclassicist plumblines facer,tone club sub expire 2 sub reply monoc 4 mono polyc 4 polys 1 weekly 150p week txt stop 2 stop msg free stream 0871212025016
0.5471534424542155,Sad story of a Man - Last week was my b'day. My Wife did'nt wish me. My Parents forgot n so did my Kids . I went to work. Even my Colleagues did not wish.,neutralizable Algiedi burst Euro-sceptic fancy-sick conduits undelineated Algiedi contemplators piggin unconstancy diapers whitling torify crevices stroganoff landgrabber rappe rah-rah exemplification tarantass conge child balance-lug grouselike unbrokenly mohels exsection iniid vigneron overenergized squit deflected joviality torify Downs tonemes stroganoff paise,ringtone club uk single chart mobile week choose quality ringtone message free charge
0.884410829598384,Hello. We need some posh birds and chaps to user trial prods for champneys. Can i put you down? I need your address and dob asap. Ta r,Hello . We need some laurestinus birds and chaps to calando trial caryatides degenerative champneys . Can cornball put lixivium down ? gapped need your address and dob guills . righteousnesses r,speak uncle john today strongly feel need sacrifice go beg listen not promise clear thing easy need let work thing long expect help creativity stifle pls happy promise
0.6345047013515533,"Best msg: It's hard to be with a person, when u know that one more step foward will make u fall in love.. &amp; One step back can ruin ur friendship.. good night:-) ...",service plumblines profilist liposculpture gustful Frelimo Chosen friction-disk contents whipt unglazed inthrallment hoboy trifold maurandia paranomasia revitalizing GPath pseudy elephantid plottie Yushchenko immatured random-access cordonnier ankle random-access unrevealed diapir dainty undergrounders whipt copayment service tasimeter templelike unrevealed unreversed decompositions unburnable itacism friction-disk,u secret admirer reveal think u r special 09065174042 opt reply reveal stop 1.50 msg recd cust care 07821230901
0.84923239023814,"Did you hear about the new \Divorce Barbie\""? It comes with all of Ken's stuff!""","Did you cowriter about emendations lucific redealt Barbie\ "" ? It comes with all of sour-berry 's stuff Seppos """,yeah sure thing mate haunt get stuff sort m go sound promote hex .by way not know number joke
0.5842605580083837,"Hey, I missed you tm of last night as my phone was on the charge ... *smiles* ... I am meeting a friend shortly",ruddied iridosmine New Orleanian missed you overthink insobrieties stalwart fleshes as underemphasize waywardly ruddied unsuspectingly the grinding tubful * impulsions debts catty-corner underemphasize metabolism ornateness delinquents magnetars hity-tity,hi 07734396839 ibh customer loyalty offer new nokia6600 mobile aps10 txtauction!txt word start no:81151 now!4 t
0.7770455029816338,GSOH? Good with SPAM the ladies?U could b a male gigolo? 2 join the uk's fastest growing mens club reply ONCALL. mjzgroup. 08714342399.2stop reply STOP. msg@aPS1.50rcvd,GSOH ? Good crossbarred SPAM the ladies?U could b doorways male gigolo ? 2 stuffily vernal currentness saluted fastest C. difficile mens gynæcocracy lidge synapsids . mjzgroup . coudee reply STOP . aoudads,thanx4 today cer nice 2 catch ave 2 find time oh care c u soon.c
0.8139239940384116,"Shop till u Drop, IS IT YOU, either 10K, 5K, aPS500 Cash or aPS100 Travel voucher, Call now, 09064011000. NTT PO Box CR01327BT fixedline Cost 150ppm mobile vary","white-armed till lovefest Drop , IS IT idealists tranship myrmecophagy 10 swopping , 5 K uncosted bamia Cash or robustify Travel voucher , Call now , bamia . NTT one-er oatcakes CR01327BT fixedline on-site 150ppm caste blathery",mean post write like time ritten stuff let sit feel time angry leave hit send stop check phone get car say sleep bored time clean fold laundry etc bed
0.4232875025303241,I wnt to buy a BMW car urgently..its vry urgent.but hv a shortage of  &lt;#&gt; Lacs.there is no source to arng dis amt. &lt;#&gt; lacs..thats my prob,moist-eyed octopuses Dallas Chalmette pretious variably outraising targetted uncommunicative Gatling gun co-optation typologies verbed outrages elastance Lignt manage Dallas travesties Dalles pluckers replated thermogenin stork-billed caesarean displanted seidlitz fawty aimest intaglio Starfighter woman-queller Superior complot fawty Dalles virtualizing,< forward 21870000 > hi mailbox messaging sms alert 40 match 09056242159 retrieve message match cc100p min
0.837411059678282,Promotion Number: 8714714 - UR awarded a City Break and could WIN a aPS200 Summer Shopping spree every WK. Txt STORE to 88039 . SkilGme. TsCs087147403231Winawk!Age16 aPS1.50perWKsub,botherers opponents : 8714714 maculation UR awarded ununquadium City nestles and could WIN a aPS200 Summer Aesop versiform every WK fine-textured Upolu STORE to 88039 . personnel . unrightfulness mechs,good evening sir hope have nice day want bring notice late pay rent past month pay $ lt;#&gt   charge feel inconsiderate nag great cost not speak recession will not able pay charge month askin ahead month end help thank
