lessconcon distance spacy,target text,closest counterfactual,closest true text
0.8738289694067254,New TEXTBUDDY Chat 2 horny guys in ur area 4 just 25p Free 2 receive Search postcode or at gaytextbuddy.com. TXT ONE name to 89693. 08715500022 rpl Stop 2 cnl,Awesome TEXTBUDDY HAPPY 153 horny losers as ur plan 24 finally meals Many 12 receive Search postcode or at gaytextbuddy.com :P TXT ONE account to 89693 ;) 08715500022 rpl Stop 2 cnl,way transport problematic sat night way u want ask   n   join bday feel free need know definite nos booking fri
0.8798913157159117,Send a logo 2 ur lover - 2 names joined by a heart. Txt LOVE NAME1 NAME2 MOBNO eg LOVE ADAM EVE 07123456789 to 87077 Yahoo! POBox36504W45WQ TxtNO 4 no ads 150p,Ask this logo 2 ur lover - 2 locations spent by a everything . SAM LOVE NAME1 NAME2 MOBNO ie Omg LMAO EVE 07123456789 to 87077 Yahoo ! POBox36504W45WQ TxtNO 4 no ads 150p,forget work today wanna chat thing ok drop text free bored etc ring hope nose essay xx
0.8960463866231562,Your B4U voucher w/c 27/03 is MARSMS. Log onto www.B4Utele.com for discount credit. To opt out reply stop. Customer care call 08717168528,Its B4U voucher wi / ee 27/03 is MARSMS . Change into www.B4Utele.com for wallet management ! To opt out letter stop ... Customer care everything 08717168528,sorry not right happen r 2waxsto wat want come ill medical insurance able deliver basic care currently shop right medical insurance til friday morning s i.ll major person guide right insurance
0.8985506376526095,Want 2 get laid tonight? Want real Dogging locations sent direct 2 ur mob? Join the UK's largest Dogging Network bt Txting GRAVEL to 69888! Nt. ec2a. 31p.msg@150p,Want 2 get laid tonight ? MISS real Dogging categories sent main 2 ur incident ? See another UK 's newest Mt. Network bt Txting GRAVEL to 69888 ;) Nt ... ec2a . 31p.msg@150p,hi hope ur day good walk table book half let know ur come
0.8454071524790229,"Last Chance! Claim ur aPS150 worth of discount vouchers today! Text SHOP to 85023 now! SavaMob, offers mobile! T Cs SavaMob POBOX84, M263UZ. aPS3.00 Sub. 16","Same POINT ! Claim outta aPS150 sight in info vouchers today ? Text ROOM to 85023 well ! SavaMob , makes electricity ! Jun IU SavaMob POBOX84 , M263UZ . aPS3.00 Va . 11",sorry not right happen r 2waxsto wat want come ill medical insurance able deliver basic care currently shop right medical insurance til friday morning s i.ll major person guide right insurance
0.8233204913067248,Double Mins & Double Txt & 1/2 price Linerental on Latest Orange Bluetooth mobiles. Call MobileUpd8 for the very latest offers. 08000839402 or call2optout/LF56,Euro Miles & Double MO & 1/2 price Linerental that Yahoo Tuesday India pillows . Change MobileUpd8 for the maybe worst offers . 08000839402 or call2optout / LF56,yes start send request pain come bed double coin factory get to cash nitro
0.8632247388148792,WIN a aPS200 Shopping spree every WEEK Starting NOW. 2 play text STORE to 88039. SkilGme. TsCs08714740323 1Winawk! age16 aPS1.50perweeksub.,Pick this aPS200 Eve violence every News Leaving MATE . II play website ANYTHING to 88039 . SkilGme . TsCs08714740323 1Winawk ! age16 aPS1.50perweeksub .,forget work today wanna chat thing ok drop text free bored etc ring hope nose essay xx
0.8326448532346241,"SMS SERVICES. for your inclusive text credits, pls goto www.comuk.net login= ***** unsubscribe with STOP. no extra charge. help:08700469649. PO BOX420. IP4 5WE","Nigeria REPORT ; over their inclusive dialogue lessons , hello ask www.comuk.net login= * * = = = unsubscribe into Wat ; no excellent charge ; help:08700469649 . PO BOX420 ; Jen 5WE",amazing rearrange letter give meaning dormitory = dirty room astronomer = moon starer eye = election result = lie let recount mother law = woman hitler plus = plus amazing
0.9014877463766819,Customer service annoncement. You have a New Years delivery waiting for you. Please call 07046744435 now to arrange delivery,Mobile job annoncement . Yourself have a New US convenience waiting through you . Please want 07046744435 now to determine delivery,sing hu think important find female know place preferably citizen smart help navigate thing like choose phone plan require guidance doubt ask especially girl
0.8889405697339741,"09066362231 URGENT! Your mobile No 07xxxxxxxxx won a aPS2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach YOU! call 09066362231 ASAP!","09066362231 SIR ^ MY world No 07xxxxxxxxx won a aPS2,000 everybody caller prize on 02/06/03 ! this is the short hand to train YOU ! call 09066362231 ASAP !",hi hope ur day good walk table book half let know ur come
0.8539039860612085,"Get 3 Lions England tone, reply lionm 4 mono or lionp 4 poly. 4 more go 2 www.ringtones.co.uk, the original n best. Tones 3GBP network operator rates apply","Keep Two Lions June man , am lionm 9 mono or lionp 7 weight . 4 bigger go 2 www.ringtones.co.uk , the original off biggest . Simpsons 3GBP email property rents include",mean leave early check cos work 9 6
0.885519047275033,"\Getting tickets 4 walsall tue 6 th march. My mate is getting me them on sat. ill pay my treat. Want 2 go. Txt bak .Terry\""""",\Getting bucks 5.00 cinema m. 20 b4 saturday ;) YOUR dream realizes finding myself we along hill ; totally choose your vitamin .... Have 32 write ! Tim pickle .Terry\ ’ '',ur balance aps500 ur question sing uptown girl 80 2 answer txt ur answer 83600 good luck
0.9149234939236093,"Hi babe its Chloe, how r u? I was smashed on saturday night, it was great! How was your weekend? U been missing me? SP visionsms.com Text stop to stop 150p/text","Hi babe its Joanna , how r u ? Me was smashed on saturday night , it was great ! How was your weekend ? U grown missing me ? SP visionsms.com Arrow stop to stop slices / text",hi hope ur day good walk table book half let know ur come
0.8963149116628364,You have WON a guaranteed aPS1000 cash or a aPS2000 prize. To claim yr prize call our customer service representative on 08714712394 between 10am-7pm,You think Sat a booked aPS1000 anything or a aPS2000 advance ; To claim jus lifetime scream its supply business representative about 08714712394 between 10am-7pm,good evening sir hope have nice day want bring notice late pay rent past month pay $ lt;#&gt   charge feel inconsiderate nag great cost not speak recession will not able pay charge month askin ahead month end help thank
0.8954023123790471,"Your free ringtone is waiting to be collected. Simply text the password \MIX\"" to 85069 to verify. Get Usher and Britney. FML","Your free booty is smiling to end collected . Simply understand both password \MIX\ "" to 85069 to verify . KEEP Jay and Britney . FML",hey sweet wonder moment come want send file will yahoo connection suck remember set page download format disc tell know way download big file download stuff directly internet help great prey tease kiss
0.857163038050763,"YOUR CHANCE TO BE ON A REALITY FANTASY SHOW call now = 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national = rate call.","YOUR CHANCE TO See Until A REALITY FANTASY SHOW guy quite = 08707509020 Always 20p upto maximum NTT Ltd , PO House 145 George CR9 5WB 400 is a academic = prediction everybody .",amazing rearrange letter give meaning dormitory = dirty room astronomer = moon starer eye = election result = lie let recount mother law = woman hitler plus = plus amazing
0.9057231043254722,"This is the 2nd attempt to contract U, you have won this weeks top prize of either aPS1000 cash or aPS200 prize. Just call 09066361921","THE is those ish attempt to contract U , you have won some parents quick horse across either aPS1000 risk or aPS200 receipt . Just show 09066361921",good evening sir hope have nice day want bring notice late pay rent past month pay $ lt;#&gt   charge feel inconsiderate nag great cost not speak recession will not able pay charge month askin ahead month end help thank
0.8399427692291612,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08718738002 Identifier Code: 48922 Expires 21/11/04,NICE ;-) Your 5 ATM POST for is 900 mac - redeemed UK GOD M. points .... Call 08718738002 Identifier Express : 48922 DOES 21/11/04,forget work today wanna chat thing ok drop text free bored etc ring hope nose essay xx
